이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
낙성곱창,"곱창,막창",3.3,311,"서울 동작구 동작대로19길 60
(지번) 사당동 1003-18",37.4836331722022,126.978371693184,02-3474-5777,"모듬 (23,000원), 곱창 (23,000원), 대창 (23,000원), 막창 (23,000원), 염통 (15,000원), 간, 천엽 (3,000원), 선지국 (3,000원), 000 (3,000원), 볶음밥 (2,000원)",영업시간 월~토 14:00 ~ 24:00
곽반장,중국요리,3.1,49,"서울 동작구 동작대로27가길 45
(지번) 사당동 147-75",37.4855400054708,126.98117273793,02-535-0257,"곽반장짬뽕 (10,000원), 곽반장하얀짬뽕 (10,000원), 짜장 (6,500원), 볶음밥 (8,000원), 만두 (6,000원), 찹쌀탕수육 (소) (18,000원)","영업시간 월,수,목,금,토,일 11:00 ~ 22:00"
수목식당,한식,3.8,97,"서울 동작구 서달로14나길 28
(지번) 흑석동 54-146",37.5070592353412,126.963020284125,02-816-3556,"칼국수 (7,000원), 칼제비 (7,000원), 수제비 (8,000원), 잔치국수 (6,000원), 찐만두 (6,000원), 비빔냉면 (7,000원), 만두칼제비 (8,000원), 떡만두국 (8,000원), 만두국 (8,000원), 열무국수 (8,000원), 물냉면 (7,000원), 열무냉면 (8,000원), 만두라제비 (6,000원), 콩국수 (9,000원), 콩국물 (10,000원), 비빔국수 (7,000원), 라제비 (5,000원), 떡국 (8,000원)",영업시간 월~토 10:00 ~ 20:30
세종대왕 숯불갈비 보라매점,갈비,3.1,39,"서울 동작구 여의대방로 136 정석빌딩1~3층
(지번) 대방동 417-1",37.4992117241044,126.920688148552,02-823-2517,"돼지왕갈비(250g) (20,000원), 소생갈비(200g) (45,000원), 한우갈비살(150g) (48,000원)",영업시간 매일 11:30 ~ 22:00
터방내,커피전문점,4.4,125,"서울 동작구 흑석로 101-7
(지번) 흑석동 184-19",37.5080576288247,126.960755041795,02-813-4434,"카페오레 (3,500원), 버터커피 (3,500원), 하니커피 (3,500원), 진저커피 (3,500원), 비엔나 커피 (3,500원), 카페 카푸치노 (3,500원), 핫모카 자와 (3,800원), 골드모카 자와 (3,800원), 카페로얄 (4,000원), 아이리쉬 커피 (4,000원), 트로피칼 커피 (4,000원), 커피펀치 (4,000원), 카페 글로리아 (4,000원), 카페 칼루아 (3,800원), 스트림 오브라인 (4,000원), 카페 알렉산더 (4,000원), 하와이안 커피 후로스티 (3,800원), 커피 플롯트 (3,800원)",영업시간 월~토 11:00 ~ 24:00
차이30,중식,4.0,113,"서울 동작구 보라매로5길 15 전문건설회관 30층
(지번) 신대방동 395-70",37.4921758625358,126.924271334879,02-6954-0099,"전가복(소) (57,000원), 어향동고(소) (41,000원), 칠리중새우(소) (35,000원)",월요일
기꾸참치,참치회,4.7,177,"서울 동작구 남부순환로271길 14 2층
(지번) 사당동 1041-11",37.4774060656549,126.980124605559,02-3486-3737,"기꾸참치 선 (1인) (43,000원), 기꾸참치 진 (1인) (55,000원), 기꾸참치 스페셜 (1인) (75,000원), 실장스폐셜 (1인) (110,000원)",영업시간 월~토 16:00 ~ 22:00
상남스시,"초밥,롤",4.3,208,"서울 동작구 여의대방로24길 64 1층
(지번) 신대방동 361-50",37.4982007062265,126.923839026725,02-822-3455,"디너 스시 코스 (55,000원)",영업시간 월~토 17:30 ~ 22:00 · 휴게시간 월~토 19:30 ~ 20:00
조선화로집 상도역점,"육류,고기",3.7,180,"서울 동작구 상도로 263-6 1층
(지번) 상도1동 698",37.5039593773686,126.947866326244,02-814-2696,"보석살(150g) (18,900원), 꽃갈비(150g) (14,900원), 등심양념구이(150g) (16,900원), 한돈생갈비(200g) (14,900원), 한돈목살한판(600g) (70,000원), 소등심한판(540g) (95,000원), 황제갈비살(150g) (17,900원), 안창꽃살(130g) (18,900원), 소등심(180g) (29,000원), 조선수제소갈비(양념)(230g) (29,000원), 돼지양념갈비(200g) (14,900원), 조선수제소갈비(소금)(200g) (29,000원), 조선콤보(980g) (95,000원), 조선프리미엄세트(반판)(500g) (65,000원), 조선프리미엄세트(한판)(1kg) (115,000원), 한우육회 (25,000원), 조선메밀국시(물/비빔) (8,000원), 차돌된장찌개 (9,000원), 꼬막비빔밥 (11,000원), 묵은지찌개 (9,000원)",영업시간 매일 11:00 ~ 22:00
라본느,양식,4.3,21,"서울 동작구 상도로37길 4 상도스위티빌딩 1층
(지번) 상도1동 761",37.5029672633534,126.94844379592,02-822-0880,"팬스테이크 (40,000원), 타르트 플람베 클래식 (18,000원), 봉골레파스타 (14,000원), 카프레제 (16,000원), 런치세트 (변동가격), 메뉴 (변동가격), 메뉴 (변동가격), 베뉴 (변동가격), 메뉴 (변동가격)",영업시간 월~토 11:30 ~ 22:30
마실,한식,3.5,229,"서울 동작구 사당로 215 서림빌딩 1층 115~118호
(지번) 사당동 252-24",37.4844593113614,126.972344800972,02-596-5260,"막회물회 (30,000원), 민어회 (85,000원), 민어전 (55,000원), 민어회무침 (65,000원), 민어탕(맑은지리/매운탕) (65,000원), 모듬물회 (35,000원), 기절낙지볶음 (32,000원), 전라도식 아구찜 (38,000원), 전라도식 육전 (20,000원)",월요일
여정막걸리,"호프,요리주점",4.1,69,"서울 동작구 동작대로3길 10 1층
(지번) 사당동 1031-24",37.4784618941439,126.980824601943,02-585-0515,"수육 (30,000원), 홍어삼합 (55,000원), 해물김치전 (18,000원), 해물부추전 (18,000원), 두부김치 (18,000원), 홍어전 (25,000원), 전병 (18,000원), 감자전 (18,000원), 참묵도토리 (15,000원), 먹태 (18,000원), 생선구이 (30,000원), 과메기 (30,000원), 가리비 (30,000원), 굴전 (28,000원), 생굴 (25,000원), 새꼬막 (25,000원), 문어숙회 (45,000원), 간재미무침 (30,000원), 간재미찜 (25,000원)",영업시간 월~토 15:00 ~ 24:00
노란돼지,"육류,고기",4.7,92,"서울 동작구 동작대로7길 97 1층
(지번) 사당동 1045-7",37.477113558418,126.977874433857,02-522-2252,"노란돼지 삼겹살 (160g) (17,000원), 노란돼지 특 목살 (160g) (17,000원), 노란돼지 매니아 삼겹살 (160g) (17,000원), 갈매기살 (160g) (18,000원), 항정살 (160g) (18,000원), 가브리살 (160g) (18,000원), A급 껍데기 (160g) (9,000원)",영업시간 매일 12:00 ~ 24:00
쟝블랑제리 이수역점,"제과,베이커리",3.5,50,"서울 동작구 동작대로23길 8 1, 2층
(지번) 사당동 708-333",,,,메뉴 없음,영업시간 매일 10:00 ~ 21:00
도쿄빙수 이수지점,디저트카페,3.9,133,"서울 동작구 동작대로27길 38 1층 103,104호
(지번) 사당동 129-11",37.4876674523677,126.979993664723,02-3482-0503,"토마토빙수（도쿄빙수 시그니처） (12,700원), 딸기 마스카포네 치즈 빙수 (13,700원), 후지산말차빙수 (13,700원), 콩팥콩팥빙수（전통팥빙수） (13,700원), 애플망고빙수 (13,700원), 시크한오레오빙수 (13,500원), 미타라시 당고 간장맛 (7,300원), 바나나 주스 (5,000원), Ice 카라멜마끼아또 (4,800원), 비엔나커피빙수 (13,500원), 짱구도 먹는 키리모찌（떡구이） (7,800원), Ice 페퍼커피（아인슈패너） (5,000원), Ice 아메리카노 (3,800원), Hot 아메리카노 (3,800원), Ice 루이보스 슈가플럼 (3,000원), Hot 루이보스 슈가플럼 (3,000원), Ice 녹차 (3,000원), Ice 잉글리쉬블랙퍼스트 (3,000원), Hot 잉글리쉬블랙퍼스트 (3,000원), 팥 추가 (3,000원), 떡 추가 (2,000원), Ice 카페라떼 (4,300원), Hot 카페라떼 (4,300원), Ice 카푸치노 (4,300원), Hot 카푸치노 (4,300원), Ice 바닐라라떼 (4,800원), Hot 바닐라라떼 (4,800원), Hot 카라멜마끼아또 (4,800원), Ice 말차라떼 (5,300원), Hot 말차라떼 (5,300원)",영업시간 매일 12:00 ~ 22:00
주주총회,회,4.8,340,"서울 동작구 서달로14가길 9 1층
(지번) 흑석동 52-7",37.5074539515975,126.962975527679,02-812-6685,"숙성회2인세트 (39,000원), 숙성회3인세트 (59,000원), 숙성회4인세트 (79,000원), 돌문이숙회 (25,000원), 숙성회초밥 (17,000원), 연어머리조림 (15,000원), 숙성회물회 (18,000원), 숙성회덮밥 (10,000원), 왕새우튀김 (12,000원), 매운탕 (6,000원), 지리 (6,000원), 타코와사비 (6,000원), 미나리배무침 (3,000원), 수작초밥 (3,000원)","영업시간 월,수,목 17:00 ~ 23:00"
리얼후라이 중앙대본점,치킨,4.0,14,"서울 동작구 흑석로 115 1층
(지번) 흑석동 180-4",37.5088110950857,126.961442086798,02-813-1804,"리얼 오미 치킨 (20,000원), 까르보텐더 치킨 (21,000원), 땡초 오미 치킨 (21,000원), 눈꽃 오미 치킨 (23,000원), 흑임자 간장치킨 (21,000원), 리얼 옛날 치킨 (19,000원), 행복한 파닭 (21,000원), 크리스피 후라이드 치킨 (19,000원), 리얼 오미 순살치킨 (20,000원), 리얼 닭똥집 후라이드 (16,000원), 치킨텐더 후라이드 (19,000원), 세대공감 양념치킨 (20,000원), 옛날 조청 닭강정 (20,000원), 세대공감 순살 양념치킨 (20,000원), 크리스피 순살 후라이드 (19,000원), 옛날 조청 순살 닭강정 (20,000원), 행복한 순살파닭 (21,000원), 땡초 오미 순살치킨 (21,000원), 눈꽃 오미 순살 치킨 (23,000원), 순살흑임자 간장치킨 (21,000원), 오미치킨 감자 셋트 (27,000원), 까르보텐더치킨 감자 셋트 (28,000원), 옛날치킨 감자 셋트 (26,000원), 행복한 파닭 감자 셋트 (28,000원), 행복한 순살파닭 감자 셋트 (28,000원), 크리스피 후라이드 감자 셋트 (26,000원), 크리스피 순살후라이드 감자 셋트 (26,000원), 치킨텐더 후라이드 감자 셋트 (26,000원), 세대공감 양념치킨 감자 셋트 (27,000원), 생맥주 1,000cc (9,000원)",영업시간 매일 16:00 ~ 01:00
은희네온집닭떡볶이,떡볶이,4.7,56,"서울 동작구 상도로41길 35 1층
(지번) 상도1동 450-2",37.5024379063376,126.950944652485,02-816-4529,"닭떡볶이(소) (16,000원), 닭떡볶이(대) (26,000원), 공깃밥 (1,000원), 콜라(500ml) (2,000원), 사이다(500ml) (2,000원)",월요일
즉석손바지락칼국수,칼국수,3.9,105,"서울 동작구 상도로 77 1층
(지번) 대방동 335-15",37.4998934449643,126.929229638007,02-817-9686,"바지락칼국수 (10,000원)",월요일
커피나무 랩,카페,4.4,10,"서울 동작구 상도로53길 65 커피나무빌딩 1층
(지번) 상도동 427",37.5029354379011,126.953841796238,02-824-1391,"아메리카노 (4,300원), 카페라떼 (4,800원), 얼그레이 밀크티 (5,300원), 그린티 라떼 (5,300원), 로얄 블랜드 (6,500원)",영업시간 매일 08:00 ~ 23:00
디피스트,커피전문점,4.4,122,"서울 동작구 동작대로27길 31 2층
(지번) 사당동 139-22",37.4874066468746,126.980209359972,,"아메리카노 (4,500원), 라떼 (4,000원), 카카오 카푸치노 (4,000원), Black Coffee (5,000원), Cafe Lait (Hot) (5,500원)","영업시간 월,화,수,금,토,일 11:00 ~ 23:00"
뚱보롱,디저트카페,4.9,25,"서울 동작구 사당로17길 9 1층
(지번) 사당동 708-397",37.483688361444,126.97412597239,010-4684-3210,"마카롱 (2,200원)","월,화,수요일"
송이족발 본점,"족발,보쌈",3.9,41,"서울 동작구 사당로17길 11
(지번) 사당동 708-396",37.4837473562678,126.974029168305,02-535-0712,"족발 (앞다리) (대) (33,000원), 족발 (뒷다리) (중) (29,000원), 족발 (뒷다리) (26,000원), 매운불족 (앞다리) (대) (35,000원), 매운불족 (뒷다리) (중) (31,000원), 매운불족 (뒷다리) (28,000원), 반반족발 (앞다리) (대) (35,000원), 반반족발 (뒷다리) (중) (31,000원), 반반족발 (뒷다리) (28,000원)",영업시간 매일 16:00 ~ 22:30
흑석동프랑세즈,"제과,베이커리",4.6,80,"서울 동작구 현충로 96 1-2층
(지번) 흑석동 8-37",37.5078892888824,126.964348025769,,"아메리카노(HOT) (4,000원), 카페라떼(HOT) (4,300원), 카푸치노(HOT) (4,300원), 바닐라라떼(HOT) (4,500원), 연유라떼(HOT) (4,500원), 카라멜마끼야또(HOT) (4,500원), 자몽에이드 (4,800원), 레몬에이드 (4,800원), 홍초에이드 (4,300원), 녹차라떼(HOT) (4,300원), 초코라떼(HOT) (4,300원), 밀크티(HOT) (4,300원), 레몬차(HOT) (4,200원), 유자차(HOT) (4,200원), 캐모마일(HOT) (4,200원), 히비스커스(HOT) (4,200원), 자몽블랙티(HOT) (4,500원), 해남팥빙수(1인) (계절) (6,000원), 아이스티(계절) (4,500원), 곡물라떼(ICE) (계절) (4,500원)",영업시간 월~토 09:00 ~ 21:20
객간,퓨전요리,4.1,516,"서울 동작구 남부순환로269길 16 1층
(지번) 사당동 1039-13",37.4774894490758,126.978303482433,070-8657-0520,"육회김밥 (26,000원), 고등어봉초밥 (20,000원), 아롱사태전골 (33,000원), 빨간 오뎅탕 (20,000원), 육전과 참나물무침 (19,000원), 새우미나리전 (21,000원), 고마사바 (20,000원), 해물누룽지탕 (24,000원), 치즈감자전 (17,000원), 해물누룽지탕 (24,000원), 숯불닭구이 (17,000원), 뿔소라무침비빔면 (19,000원), 나가사키짬뽕 (24,000원), 매콤무뼈닭발 (19,000원), 메밀전병&참나물무침 (10,000원), 양념감자튀김 (12,000원), 수수부꾸미 (8,000원)",영업시간 월~토 17:00 ~ 01:00
윤공,퓨전한식,3.8,54,"서울 동작구 동작대로7길 49 1층
(지번) 사당동 1032-45",37.4786441406149,126.979583523977,010-6367-5054,"육회 (22,000원), 육회파스타 (19,000원), 크림 수제비 (18,000원), 된장 라구 파스타 (16,000원), 닭구이 (15,000원)",영업시간 월~금 17:00 ~ 24:00
와우신내떡 노량진점,떡볶이,4.5,164,"서울 동작구 만양로14가길 3 1층
(지번) 노량진동 118-17",37.5118104872992,126.945134750779,,"떡볶이(1인분) (4,500원), 혼떡만찬세트(1인세트) (8,900원), 와우홀릭세트(2인세트) (15,900원), 갈릭후라이 (4,900원), 튀김바스켓 (5,900원)",영업시간 월~금 12:00 ~ 20:55 · 휴게시간 월~금 15:00 ~ 17:00
이태리로간고등어,"해물,생선",3.4,232,"서울 동작구 보라매로5가길 16 보라매아카데미타워 2층 202-2호
(지번) 신대방동 395-69",37.4912751024086,126.924094714271,02-847-7767,"고등어구이+찌개 세트A(2인) (26,000원), 고등어구이+찌개 세트B(2인) (26,000원), 고등어구이+탕 세트A(2인) (32,000원), 고등어구이+탕 세트B(2인) (32,000원), 모듬구이 정식세트(3인) (38,000원), 화덕 고등어구이(반마리) (9,000원), 화덕 고등어구이(한마리) (13,000원), 화덕 삼치구이(반마리) (12,000원), 화덕 삼치구이(한마리) (16,000원), 화덕 임연수구이 (16,000원), 화덕 갈치구이 (16,000원), 화덕 고갈비 (16,000원), 화덕 은갈비구이 (19,000원), 갈치조림 (14,000원), 알탕 (14,000원), 대구지리 (14,000원), 꽃게탕 (14,000원), 제육볶음 (9,000원), 된장찌개 (8,000원), 순두부찌개 (8,000원)",영업시간 매일 11:00 ~ 21:30
갈매울감자탕,감자탕,3.3,35,"서울 동작구 양녕로 282-1 1층
(지번) 상도1동 638-2",37.504405046349,126.950452188385,02-817-5001,"뼈해장국 (11,000원), 감자탕전골(소) (34,000원), 메밀비빔막국수 (10,000원), 메밀물막국수 (10,000원), 메밀만두(6개) (5,000원)",매일 00:00 ~ 24:00
숯불에닭 서울상도점,닭요리,4.0,89,"서울 동작구 양녕로 268-1 1층
(지번) 상도1동 665-2",37.5035579357878,126.949004793217,02-3280-3392,"숯불양념닭갈비(350g)(1인분)(2인이상) (14,000원), 숯불소금닭갈비(350g)(1인분)(2인이상) (14,000원), 오돌갈비(300g)(1인분)(2인이상) (12,000원), 숯닭목살(250g)(1인분)(2인이상) (13,000원), 숯불닭발(250g)(1인분)(2인이상) (14,000원), 닭무릎연골(300g)(1인분)(2인이상) (11,000원), 숯불똥집(200g)(1인분)(2인이상) (11,000원), 숯불염통(200g)(1인분)(2인이상) (11,000원), 국물닭발(700g)(1인분)(2인이상) (18,000원), 닭어깨살(300g)(1인분)(2인이상) (11,000원)",영업시간 매일 14:00 ~ 24:00
탭하우스더슈라인,양식,4.3,35,"서울 동작구 상도로37길 32 1층
(지번) 상도1동 367-1",37.5009323927231,126.950243229127,,"까르보나라 스파게티 (19,000원), 해산물 토마토소스 스파게티 (20,000원), 페스카토레 로제소스 스파게티 (20,000원), 매콤한 뚝배기 스파게티 (18,000원), 알리오에 올리오 스파게티 (18,000원), 빠네 크림버섯 스파게티 (21,000원), 감바스 알 아히요 (21,000원), 토마토소스 수제등심 돈가스 / 커틀렛 (19,000원), 벨기에식 홍합찜 그리고 감자튀김 (18,000원), 돼지목살그릴구이 & 샐러드 (19,000원), 슈라인갈릭피자 (16,000원), 마르게리따 피자 (17,000원), 허니고르곤졸라피자 (17,000원), 빅브라더피자 (19,000원), 티엔티 피자 (19,000원)",영업시간 월~목 17:00 ~ 24:00
스톤504 스테이크하우스,양식,4.4,218,"서울 동작구 상도로61길 54 1층
(지번) 상도동 507-11",37.4946328731739,126.957769025849,02-6401-0504,"마르게리따 (15,900원), 크로와상 리코타 치즈 샐러드 (13,900원), 부라타치즈 토마토 샐러드 (18,900원), 베이컨 시저 샐러드 (13,900원), 닭가슴살 버섯 샐러드 (14,900원), 명란 오일 (13,900원), 루꼴라 봉골레 오일 (14,900원), 해산물 상하이 오일 (15,900원), 알리오 올리오 (10,900원), 부라타 모짜렐라 뽀모도로 (15,900원), 해산물 토마토 (16,900원), 라구(보로네제) (15,900원), 볼로네제 리조또 치즈 그라탕 (17,900원), 새우 로제 (16,900원), 해산물 토마토 뻬쉐(국물) (17,900원), 투움바 스파이시 새우 크림 (17,900원), 투움바 화이트 새우 크림 (17,900원), 단호박 뇨끼 (15,900원), 소불고기 크림 (15,900원), 해산물 스파이시 크림 (16,900원), 시금치 베이컨 크림 (14,900원), 까르보나라 (12,900원), 고르곤졸라 (14,900원), 디아볼라 페페로니 (16,900원), 시금치 페페로니 (16,900원), 루꼴라 베이컨 토마토 (17,900원), 불고기 피자 (17,900원), 스테이크 피자 (18,900원), 콰트로 포르마지 (18,900원), 감바스 바게트 (17,900원), 찹 스테이크 바게트180g (29,900원), 소시지 새우 로제 떡볶이 (17,900원), 소시지 새우 스파이시 떡볶이 (17,900원), 그릴드 소시지 (16,900원), 까망베르 치즈 크레커 (13,900원), 플랫아이언(부채살)스테이크200g (31,900원), 텐더로인(안심)스테이크200g (49,900원), 립아이(꽃등심)스테이크300g (59,900원), 안심+부채살 스테이크400g (79,900원), 안심+립아이 스테이크500g (107,900원), 토마호크 스테이크 500g (109,500원), 토마호크 스테이크 600g (131,400원), 토마호크 스테이크 700g (153,300원), 토마호크 스테이크 800g (175,200원), 토마호크 스테이크 900g (197,100원), 토마호크 스테이크 1000g (219,000원), 오늘의 스프 (6,000원), 마늘 바게트 4p (6,900원), 디저트 (9,900원), 하우스 샐러드 (11,900원)",영업시간 매일 11:00 ~ 22:30
삼목등심,"육류,고기",4.3,33,"서울 동작구 흑석로13길 9 1층
(지번) 흑석동 177-1",37.5091041889773,126.960613906428,02-822-3035,메뉴 없음,영업시간 월~토 17:00 ~ 22:00
프레임676,갤러리카페,3.9,36,"서울 동작구 시흥대로 676 1층
(지번) 신대방동 586-2",37.491701099129,126.909157592901,070-8807-6046,"구운 버섯 샐러드 (14,500원), 구운 치킨 샐러드 (15,000원), 빠네 파스타 (17,500원), 뇨끼 (16,500원), 꽃갈비스테이크 파스타 (17,500원)",영업시간 매일 11:00 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:00
노량진회센타,회,4.2,58,"서울 동작구 노량진로 125 1-3층
(지번) 노량진동 60-29",,,02-822-8888,"광어+우럭 (소) (25,000원), 광어+숭어 (소) (25,000원), 광어+연어 (소) (25,000원), 광어+우럭+도미(대) (50,000원), 광어+숭어+도미(대) (50,000원), 광어+연어+우럭(대) (50,000원), 강도다리 세꼬시 (25,000원), 아나고 (25,000원), 줄돔 (변동가격), 능성어 (변동가격), 감성돔 (변동가격), 소방어 (변동가격), 방어 (변동가격), 대방어 (변동가격), 연어 (변동가격), 오징어 (변동가격), 점성어 (변동가격), 산낙지 (중국산) (15,000원), 멍게+해삼 (15,000원), 전복 (20,000원), 해물모듬(멍게+해삼+전복) (30,000원), 문어숙회 (20,000원), 가리비찜 (20,000원), 소라숙회 (20,000원), 오징어숙회 (15,000원), 전어회 (계절메뉴) (변동가격), 오징어+새우튀김 (15,000원), 광어+우럭+연어+도미 (80,000원), 광어+우럭+연어+도미+전복 (100,000원), 서더리탕 (중) (8,000원), 통우럭매운탕 (중) (25,000원), 물회 (중) (20,000원), 회덮밥 (12,000원), 초밥(10p) (10,000원), 상차림비(1인) (2,000원)",월요일
계림닭한마리,닭요리,3.2,65,"서울 동작구 사당로30길 103 1층
(지번) 사당동 1030-9",37.4801499461264,126.98089313701,02-3486-7766,"한방닭한마리 (32,000원), 닭볶음탕 (32,000원), 한방닭한마리＋초계무침 (50,000원), 한방삼계탕 (18,000원), 한방전복삼계탕 (20,000원), 공기밥 (1,000원), 칼국수사리 (3,000원), 라면사리 (3,000원), 만두사리 (3,000원), 감자사리 (3,000원), 떡사리 (2,000원), 콜라 500mL (2,000원), 사이다 500mL (2,000원)",영업시간 매일 10:00 ~ 22:00
놀란돼지 이수점,"육류,고기",4.5,43,"서울 동작구 동작대로17길 6 청송빌딩 1층
(지번) 사당동 1007-34",37.4828970670165,126.98110918086,02-522-5462,"근고기 (600g) (39,000원), 뒷고기 (160g) (10,000원), 덜미살 (160g) (10,000원), 황제살 (160g) (13,000원), 삼겹살 (200g) (14,000원), 목살 (200g) (14,000원), 뽈살 (160g) (10,000원), 갈매기살 (160g) (10,000원), 왕갈비 (320g) (11,000원)",영업시간 매일 11:00 ~ 24:00
서일순대국 본관,순대,3.8,126,"서울 동작구 여의대방로22길 20 1층
(지번) 신대방동 367-33",37.4974611469747,126.92093867558,02-821-3468,"순대국 (10,000원), 야채순대 (10,000원), 오소리감투 (17,000원), 머리고기 (17,000원), 모듬 (20,000원), 술국(중) (29,000원)",영업시간 매일 07:10 ~ 23:00
순남시래기 보라매점,한식,4.3,55,"서울 관악구 보라매로3길 29 2층 44,45호
(지번) 신대방동 708",37.4912113425285,126.924990343437,02-843-7003,"도마수육（수육만／밥,국미포함） (18,000원), 촌（村） 두부김치 (15,000원), 오징어제육볶음 (19,000원), 시래기꼬막정식도시락 (11,000원), 3代시래기국_국만많이（밥,반찬x）／차갑게나감 (8,000원), 얼큰시래기국_국만2인분／차갑게나감 (8,000원), 씨앗된장시래기밥도시락 (9,000원), 3代시래기국 도시락 (8,000원), 얼큰시래기국도시락 (8,000원), 도마수육정식도시락 1인 (11,000원), 쑥떡떡갈비정식도시락 1인 (11,000원), 시래기곱창뚝배기 (12,000원), 쑥떡떡갈비 1장 (7,000원), 메밀전병 2개 (7,000원), 공기밥 1개 (1,000원), 옛날과자 （300g） (3,500원), 코카콜라 (2,000원), 사이다 (2,000원)",영업시간 매일 11:00 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:00
라메,이탈리안,4.1,104,"서울 동작구 상도로37길 35 1층
(지번) 상도1동 364-4",37.5008080109033,126.950570031068,02-3280-7040,"버섯크림파스타 (20,000원), 피팔리나 (20,000원), 해산물크림파스타 (22,000원), 훈제연어 크림파스타 (23,000원), 화이트 라구 파스타 (21,000원), 베이컨 크림 파스타 (19,000원), 쉬림프 로제 파스타 (20,000원)",영업시간 매일 11:30 ~ 22:00
여수밤바다,술집,4.5,40,"서울 동작구 동작대로25길 27 1층
(지번) 사당동 145-16",37.4857954612821,126.980737587372,,"해물라면 (가격정보 없음), 라면 (가격정보 없음), 새우구이 (가격정보 없음), 문어숙회 (가격정보 없음), 소라숙회 (가격정보 없음), 갑오징어숙회 (가격정보 없음), 낙지숙회 (가격정보 없음), 홍어 (가격정보 없음)",
시간을들이다 본점,"제과,베이커리",4.2,90,"서울 동작구 보라매로 80 1층
(지번) 신대방동 342-23",37.4965094411461,126.928028822574,02-812-2158,"앙버터페스츄리 (4,800원), 초코크림 크로와상 (5,700원), 슈크림 크로와상 (4,800원), 밤 페스츄리 (4,500원), 팥우유크림 크로와상 (4,800원)","영업시간 월,화,목,금 08:00 ~ 21:00"
머치커피,커피전문점,4.5,207,"서울 동작구 동작대로9길 43 1층
(지번) 사당동 1026-35",37.480624292907,126.979092981405,0507-1320-2726,"너티 크림 모카 (6,500원), 머치라떼 (4,900원), 도넛모카라떼 (6,500원), 금귤에이드 (시즈널) (7,000원), 필터커피 (7,000원), 땡큐베리머치 (6,500원), 플럼스윗에이드 (6,000원), 아메리카노 (4,900원), 아인슈페너 (5,500원), 카페 라떼 (4,800원)",영업시간 월~금 11:00 ~ 19:00
뭉텅 신대방삼거리역점,"육류,고기",4.8,78,"서울 동작구 상도로 54 1층
(지번) 대방동 404-26",37.499604096184,126.926370116433,02-3280-7932,"뭉텅 주먹구이 큰접시 (700g) (63,000원), 뭉텅 주먹구이 한접시 (500g) (45,000원), 오늘의 특수부위 (150g) (16,000원), 육즙 삼겹살 (150g) (15,000원), 시나몬 껍데기 (9,900원), 수제 소세지 한접시 (150g) (9,900원), 두부한모청국장 (6,000원), 뭉텅뭉텅김치찌개 (7,000원), 시그니처 뭉텅 특밥(2인) (4,500원), 국물비빔쫄면 (6,000원), 오돌뼈볶음밥 (7,000원)",영업시간 매일 13:00 ~ 23:00
빨강떡볶이 신대방본점,떡볶이,4.7,15,"서울 동작구 여의대방로22길 48 1층
(지번) 신대방동 363",37.4976136994456,126.92258957028,02-812-3449,"순대 (5,000원), 빨강떡볶이 (5,000원), 치즈떡볶이 (6,000원), 짜장떡볶이 (5,500원), 골고루튀김 (5,000원)",영업시간 월~금 11:00 ~ 20:30
이수가,한식,4.2,105,"서울 동작구 동작대로27나길 6 2층
(지번) 사당동 139-40",37.4873098680701,126.980690161214,02-593-4279,메뉴 없음,영업시간 매일 13:00 ~ 22:00
천안문,중국요리,4.5,25,"서울 동작구 보라매로 65 1층
(지번) 신대방동 344-41",37.4952234595868,126.927187592815,02-824-1681,"짜장 (6,000원), 홍합짬뽕 (7,000원), 간짜장 (7,000원), 홍합우동 (7,000원), 해물짬뽕 (9,000원), 해물우동 (9,000원), 해물불짜장 (소) (10,000원), 군만두 (6,000원), 물만두 (6,000원), 볶음밥 (7,000원), 짜장밥 (7,000원), 송이밥 (9,000원), 잡채밥 (9,000원), 유산슬밥 (15,000원), 잡탕밥 (15,000원), 삼선짜장 (9,000원), 탕수육 (소) (13,000원), 팔보채 (33,000원), 유산슬 (33,000원), 칠리새우 (30,000원), 고추잡채 (25,000원), 깐풍기 (23,000원), 양장피 (33,000원)",
두끼떡볶이 노량진역점,떡볶이,4.2,12,"서울 동작구 만양로 98 2층
(지번) 노량진동 119-143",37.5120709143191,126.944442453412,02-817-2771,"일반 (10,900원), 학생(초,중,고) (9,900원), 소인(초등학교 입학전) (5,900원)",영업시간 매일 12:00 ~ 22:00
농부쌈밥,쌈밥,4.0,108,"서울 동작구 사당로30길 19
(지번) 사당동 1007-6",37.4840487355626,126.981104820537,02-521-8005,"제육쌈밥 (10,000원), 소불고기쌈밥 (12,000원), 부대찌개 (8,000원), 칡냉면 (8,000원), 생삼겹살 (200g) (14,000원), 생오리로스 (200g) (13,000원), 훈제오리 (48,000원), 오리차돌구이(200g) (14,000원)",영업시간 월~토 11:00 ~ 21:30
