이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
상록회관연탄구이 개봉역점,"육류,고기",4.7,376,"서울 구로구 경인로 331 007호
(지번) 고척동 92-8",37.4976918198582,126.856935214844,,"삼겹, 목살 (100g) (4,900원), 뒷고기, 항정살 (100g) (6,500원), 갈매기살 (100g) (6,900원), 껍데기 (100g) (4,000원), 돼지한근 (600g) (34,000원), 막창 (100g) (6,900원), 소토시살 (100g) (7,900원), 소갈비살 (100g) (7,900원), LA본갈비 (100g) (8,500원), 소한근 (600g) (48,000원)",영업시간 매일 15:00 ~ 24:00
사계진미숯불닭갈비 구로디지털점,닭요리,4.4,138,"서울 구로구 디지털로32나길 29 3층
(지번) 구로동 1124-47",37.4844884067906,126.900607102495,02-855-7302,"무제한 닭갈비(소인) (9,900원), 무제한 닭갈비(유아) (5,900원), 무제한 닭갈비(1인) (17,500원)",영업시간 매일 11:30 ~ 23:00
육식예찬,갈비,4.4,95,"서울 구로구 디지털로32나길 17-19
(지번) 구로동 1124-65",37.4840699490021,126.90003803254,02-865-7722,"예찬(450g) 세트 (120,000원), 럽미텐더(450g) 세트 (125,000원), 보들이 세트 (99,000원), 숙성한우 안심 (1인분) (44,000원), 숙성한우 채끝 (1인분) (44,000원), 숙성한우 등심 (1인분) (44,000원), 숙성한우 제비추리 (1인분) (44,000원), 숙성한우 꽃살 (1인분) (32,000원), 육회 (29,000원), 눈꽃살치 (1인분) (55,000원), 치마살 (1인분) (48,000원)",영업시간 월~금 16:00 ~ 23:00
세꼬시회,회,4.6,11,"서울 구로구 중앙로14길 15 1층
(지번) 고척동 180-3",37.5069021094213,126.861963141673,02-2651-5009,메뉴 없음,영업시간 매일 13:00 ~ 23:50
87닭강정 오류동본점,닭강정,3.4,122,"서울 구로구 서해안로30길 17 1층
(지번) 오류동 137-57",37.4930049713325,126.844188959968,02-2060-6692,"첫주문패키지 (23,000원), 내맘대로 2가지맛SET (19,000원), 치즈닭강정 (11,000원), 카레 닭강정 (11,000원), 87오리지널(소)(1인) (8,700원), 양념닭강정(소)(1인) (10,000원), 마늘닭강정(소)(1인) (11,000원), 순살후라이드(소)(1인) (9,000원)",영업시간 월~토 11:00 ~ 24:00
우리들정육식당,갈비,3.1,320,"서울 구로구 새말로 102
(지번) 구로동 26",37.5055472165422,126.891336035126,02-860-8588,"한돈돼지갈비 (20,000원), 한우불고기(300g) (25,000원), 한우살치살(300g) (96,000원), 한우갈비살(300g) (86,000원), 한우차돌(300g) (70,000원), 한우육회(200g) (35,000원), 돼지갈비(250g) (17,000원), 생삼겹살(1700g) (17,000원), 한우특곰탕 (14,000원), 왕갈비탕 (15,000원), 한우곰탕 (12,000원), 한우육회비빔밥 (12,000원)",영업시간 매일 11:00 ~ 23:00
샤브몰 구로구청점,샤브샤브,4.5,59,"서울 구로구 구로중앙로 60 대림오페라타워 2층 201호
(지번) 구로동 98",37.4951317858045,126.889409618774,02-856-5831,"부채살단품(1인)(100g)(성인/단품) (18,900원), 부채살단품(1인)(100g)(성인/무한리필) (28,900원), 부채살단품(1인)(100g)(초등/단품) (14,900원), 부채살단품(1인)(100g)(초등/무한리필) (18,900원), 편백찜 무한리필(평일/성인) (20,900원), 편백찜 무한리필(평일/초등) (13,900원), 소고기 무한리필(성인/평일런치) (16,900원), 소고기 무한리필(성인/저녁) (19,900원), 소고기 무한리필(초등/평일런치) (11,900원), 소고기 무한리필(초등/저녁) (15,000원), 월남쌈+소고기 샤브(평일/성인) (12,900원), 월남쌈+소고기 샤브(평일/초등) (11,900원)",영업시간 매일 11:00 ~ 22:00
린초밥,"초밥,롤",3.7,17,"서울 구로구 디지털로32나길 17-45 2층
(지번) 구로동 810",37.4851745815704,126.899502996554,02-852-5953,"점심특선초밥 (11,000원), 회덮밥 (9,000원), 우동 (6,000원)",영업시간 매일 11:30 ~ 23:00
샤브향 구로점,동남아음식,3.7,46,"서울 구로구 중앙로 13
(지번) 고척동 76-27",37.4991723526462,126.864108859797,02-2686-1011,"소고기샤브샤브(2인) (29,800원), 소고기샤브샤브(3인) (44,700원), 소고기샤브＋소고기월남쌈샤브(2인) (30,800원), (매출 1위)소고기월남쌈버섯샤브(2인) (37,800원), 소고기월남쌈샤브(2인) (31,800원), 한우샤브샤브(2인) (37,800원), 한우월남쌈샤브(2인) (39,800원), 한우월남쌈버섯샤브(2인) (49,800원), 소고기월남쌈샤브(3인) (47,700원), 소고기월남쌈버섯샤브(3인) (56,700원), 한우샤브샤브(3인) (56,700원), 한우월남쌈샤브(3인) (59,700원), 한우월남쌈버섯샤브(3인) (74,700원), 한우샤브+한우월남쌈샤브(2인) (38,800원), 소고기월남쌈샤브＋소고기월남쌈버섯샤브(2인) (34,800원), 한우월남쌈샤브+한우월남쌈버섯샤브(2인) (44,800원), 소고기 (7,000원), 한우 (9,000원), 샤브야채 (3,000원), 월남쌈야채 (3,000원), 모듬버섯(소) (9,000원), 모듬버섯(대) (13,000원), 팽이버섯 (3,000원), 새송이버섯 (3,000원), 느타리버섯 (3,000원), 만가닥버섯 (4,000원), 백만송이버섯 (4,000원), 황금팽이버섯 (4,000원), 피쉬볼 (4,000원), 고기만두 (3,000원)",영업시간 매일 11:00 ~ 21:30
제면청년,국수,3.6,35,"서울 구로구 경인로40길 47 개봉역사 3층 6호
(지번) 개봉동 415",37.4945222528654,126.859102583368,02-3666-9797,"바지락 칼국수 (8,000원), 들깨 칼국수 (8,000원), 판모밀 (7,000원), 냉모밀 (7,000원), 비빔메밀국수 (10,000원)",영업시간 월~토 11:00 ~ 21:00 · 휴게시간 월~토 15:00 ~ 16:30
광장민속촌,닭요리,3.2,28,"서울 구로구 개봉로23가길 37
(지번) 개봉동 173-3",37.4952547610931,126.858340954431,,"닭볶음탕 (소) (25,000원), 청국장 (8,000원), 된장찌개 (8,000원), 순두부찌개 (8,000원), 김치찌개 (8,000원)",영업시간 매일 10:00 ~ 22:00
생앤맥주판,"호프,요리주점",4.6,54,"서울 구로구 디지털로31길 41 이앤씨벤처드림타워6차 2층 217호
(지번) 구로동 197-28",37.4851717992188,126.892751304432,02-801-0080,메뉴 없음,영업시간 월~금 11:30 ~ 01:00
황제꽃소 오류본점,갈비,4.4,47,"서울 구로구 경인로 237 우분투포레스트 1층 102호
(지번) 개봉동 70-16",37.4977772588491,126.846682885813,02-2611-4890,"제주오겹살 (150g) (15,000원), 돼지왕구이 (300g) (16,000원), 벌집삼겹살 (150g) (13,000원), 돼지껍데기 (150g) (7,000원)",월요일
큰바다 수산,회,4.8,12,"서울 구로구 고척로21길 25 장미빌딩 1층
(지번) 개봉동 97-5",37.5026344302906,126.845738802167,02-2686-5071,메뉴 없음,영업시간 월~토 16:00 ~ 23:00
능이네능이버섯백숙 고척점,닭요리,4.0,23,"서울 구로구 중앙로 37 1층
(지번) 고척동 52-357",37.5011608231772,126.863052602466,02-2060-2365,"전복능이백숙 (80,000원), 능이버섯오리백숙 (60,000원), 능이버섯토종백숙 (55,000원), 능이버섯토종닭볶음 (50,000원), 오리양념주물럭 (35,000원)",영업시간 매일 10:00 ~ 22:00
더티프라이,햄버거,4.6,835,"서울 구로구 새말로 97 지하1층
(지번) 구로동 3-25",37.5070438414784,126.890227293528,02-2111-1999,"치즈 스커트 버거 세트 (11,500원), [치즈썬더] 타코세트 (11,500원), 레드 크리스피 치킨 버거 세트 (11,500원), [크런치] 타코세트 (11,500원), 치즈 프레쉬 버거 세트 (11,500원), 칠리치즈 카르네 프라이즈 (7,800원), 2x2 치즈 스커트 버거 세트 (15,500원), [치즈썬더] 비프 마일드 1pc (3,900원), [치즈썬더] 쉬림프 마일드 1pc (3,900원), [치즈썬더] 치킨 마일드 1pc (3,900원), 치즈 스커트 버거 (8,800원), 갈리언 밤 버거 (9,800원), 화이트 크리스피 치킨 버거 세트 (11,500원), 핫 치토스 밤 버거 세트 (13,800원), 갈리언 밤 버거 세트 (11,800원), 화이트 치킨 슬로 프라이즈 (7,800원), 레드치킨 슬로 프라이즈 (7,800원), 핫치토스 체다치즈 프라이즈 (7,800원), 그린슈프림 프라이즈 (7,800원), 버터갈리언 프라이즈 (3,900원), 아메리칸 케이준 프라이즈 (3,900원), 칠리치즈 프라이즈 (3,900원), 스킨온 프라이즈 (3,500원), 나쵸칩 기본 (3,500원), 어니언링 (6pcs) (3,500원), 레드치킨 텐더&나쵸칩 (4,500원), 맥앤치즈볼 (5pcs) (4,500원), 해쉬펍스 (3,500원), [크런치] 비프 마일드 1pc (3,900원), [크런치] 쉬림프 마일드 1pc (3,900원)",영업시간 매일 11:00 ~ 22:00
서울식당 구로역점,"육류,고기",4.4,11,"서울 구로구 경인로 584 신도림팰러티움 1층 101~103호
(지번) 신도림동 412-3",37.5038211816766,126.881697047054,02-2675-2208,"소 커플세트(500g) (39,000원), 소 패밀리세트(1kg) (65,000원), 돼지 커플세트(500g) (34,000원), 돼지 패밀리세트(1kg) (57,000원), 돼지 생삽겹살(180g) (13,900원), 돼지 생오겹살(180g) (13,900원), 소 생등심(200g) (19,000원), 소 차돌박이(200g) (21,000원), 소 우삼겹(200g) (15,000원), 소 갈비살(200g) (24,000원), 생삼겹살(180g) (13,900원), 소 한우육회(180g) (22,000원), 돼지 생목살(180g) (13,900원), 돼지 항정살(180g) (13,900원), 돼지 가브리살(180g) (13,900원), 묵은지 생고기 김치찌개 (9,000원), 소고기 된장전골(2인이상) (9,000원), 육개장 (9,000원), 제육볶음 (10,000원), 소고기비빔밥 (9,000원), 한우육회비빔밥 (12,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 월~금 15:00 ~ 16:00
한라산도새기 오류본점,"육류,고기",3.7,34,"서울 구로구 서해안로 2318 1층
(지번) 오류동 135-68",37.492525212409,126.842510518563,02-2687-9768,"제주돼지차돌박이 (170g) (18,000원), 제주흑돼지오겹살 (170g) (18,000원), 제주주먹고기 (170g) (17,000원), 제주양념돼지갈비 (240g) (17,000원), 제주백돼지오겹살 (170g) (17,000원), 제주흑돼지얇싸미 (170g) (18,000원), 제주백돼지얇싸미 (170g) (17,000원), 제주생갈비 (220g) (19,000원), 소프리미엄진갈비살 (120g) (23,000원), 옥돔구이 (26,000원), 제주껍데기 (11,000원), 제주 전복내장죽 (20,000원)",영업시간 매일 11:00 ~ 23:30
약초마을,삼계탕,3.9,16,"서울 구로구 가마산로 280 1층
(지번) 구로동 97-2",37.4960795695469,126.891564274155,02-855-9002,"특선메뉴 (150,000원), 죽염삼계탕 (18,000원), 옻삼계탕 (19,000원), 전복삼계탕 (25,000원), 황기백숙 (65,000원), 옻닭 (68,000원), 녹두백숙 (83,000원), 황기오리 (78,000원), 옻오리 (82,000원), 유황오리 (95,000원), 생오리로스 (78,000원), 오리훈제 (68,000원), 오리불고기 (78,000원), 낙지비빔밥 (25,000원), 낙지초무침 (소) (50,000원), 낙지삼계탕 (30,000원)",영업시간 매일 11:00 ~ 22:00
화승원,중국요리,4.1,16,"서울 구로구 경인로35길 34 1층
(지번) 개봉동 154-105",37.4987710064164,126.854469880274,02-2613-4633,"짜장면 (6,000원), 짬뽕 (7,000원), 우동 (7,000원), 간짜장 (7,000원), 쟁반짜장 (8,000원), 고추짬뽕 (9,000원), 삼선짬뽕 (10,000원), 볶음밥 (7,000원), 잡채밥 (8,000원), 짬뽕밥 (7,000원), 마파밥 (7,000원), 잡탕밥 (12,000원), 떡국 (7,000원), 군만두 (5,000원), 탕수육(소) (17,000원), 잡채 (20,000원), 양장피 (30,000원), 팔보채 (30,000원), 고추잡채 (25,000원), 깐쇼새우 (30,000원), 마파두부 (20,000원)",영업시간 월~토 11:00 ~ 20:30
숙이네조개전골 신도림점,조개,3.4,130,"서울 구로구 새말로16길 29 1층
(지번) 구로동 30-32",37.5043259165509,126.891153571708,02-861-6522,"조개전골 (특) (94,000원), 조개전골 (대) (78,000원), 조개전골 (중) (58,000원), 조개전골 (소) (46,000원), 알밥 (6,000원), 조개라면 (6,000원), 여수돌문어라면 (12,000원), 모듬사리 (7,000원), 칼국수사리 (3,000원)",영업시간 월~토 16:00 ~ 24:00
루407,카페,3.7,11,"서울 구로구 공원로8길 37
(지번) 구로동 40-7",37.5037306831891,126.891219465583,02-853-3737,"카페라떼 (4,000원), 아메리카노 (3,500원), 흑당라떼 (4,800원), 검은콩라떼 (5,000원), 밀크티 (4,500원), 블루베리요거트 (5,500원), 카푸치노 (4,000원), 바닐라라떼 (4,300원), 헤이즐넛라떼 (4,300원), 카라멜마끼아또 (4,500원), 카페모카 (4,500원), 화이트모카 (4,500원), 연유라떼 (5,000원), 아포가토 (5,000원), 더치아메리카노 (4,300원), 더치라떼 (4,800원), 달고나커피 (5,300원), 초코라떼 (4,300원), 민트초코라떼 (4,800원), 그린티라떼 (4,300원), 토피넛라떼 (4,800원), 미숫가루 (6,000원), 고구마라떼 (6,000원), 얼그레이아이스티 (5,000원), 복숭아아이스티 (3,500원), 레몬 (5,000원), 레몬진저 (5,000원), 자몽 (5,000원), 오미자 (5,000원), 매실 (5,000원)",영업시간 매일 10:00 ~ 22:30
브루클린커피,카페,4.5,62,"서울 구로구 고척로 238 101동 1층 102호
(지번) 고척동 333",37.5061782872723,126.859403690188,,"아메리카노 (3,500원), 카페라떼 (4,000원), 카푸치노 (4,000원), 꿀아메리카노 (4,500원), 바닐라라떼 (4,500원), 연유라떼 (4,500원), 아인슈페너 (4,800원), 카페모카 (4,800원), 엑설런트라떼 (5,200원), 케냐 AA 콜드브루 (5,000원), 케냐 AA 콜드브루 스윗라떼 (5,500원), 바닐라더블샷 (4,500원), 디카페인 (5,000원), 진심밀크티 (5,300원), 꿀자몽티 (4,800원), 클래식티 (4,300원), 뱅쇼 (5,500원), 초콜릿라떼/그린티라떼 (4,300원), 쑥크림라떼 (4,800원), 에이드 (5,000원), 아이스티 (4,000원), 생과일주스 (4,300원), 아이스크림 브라우니 (7,500원), 샌드위치 (7,600원), 크로플 (8,300원), 바스크 치즈케익 (6,500원)",영업시간 매일 08:00 ~ 23:00
남길참치 오류직영점,참치회,3.4,34,"서울 구로구 경인로 240 예성라온팰리스 1층
(지번) 오류동 33-33",37.4974753918896,126.847564779889,02-2613-1005,"남길 참치 (1인) (41,000원), 남길 참다랑어/스페셜 (1인) (57,000원), 남길 참다랑어 오마카세 (1인) (67,000원), 랍스타 (41,000원), 특정식 (점심메뉴) (1인) (28,000원), 정식 (점심메뉴) (1인) (22,000원), 오도로초밥 (12p) (30,000원), 특모듬초밥 (14p) (23,000원), 오늘의초밥 (12p) (19,000원), 연어초밥 (12p) (19,000원), 광어초밥 (12p) (19,000원), 참치초밥 (12p) (19,000원), 장어초밥 (12p) (25,000원), 알탕 (10,000원), 생대구탕 (15,000원), 돈까스+미니회덮밥 (10,000원), 모밀 (9,000원), 우동 (9,000원), 동태탕 (10,000원), 고등어구이 (10,000원)",영업시간 매일 11:30 ~ 23:00 · 휴게시간 매일 15:00 ~ 16:00
이자카야나무 구로디지털단지점,일본식주점,3.6,194,"서울 구로구 디지털로32나길 38 서림빌딩 2층
(지번) 구로동 1124-42",37.4845445851058,126.901198477768,02-856-6787,"오늘의초밥(10pcs) (13,000원), 모둠초밥(12pcs) (16,000원), 특모둠초밥(15pcs) (23,500원), 스페셜모둠초밥(20pcs) (32,000원), 꽃등심초밥(10pcs) (19,000원)",매일 15:30 ~ 05:00
디저트샵시소,"제과,베이커리",4.8,174,"서울 구로구 천왕로 29 이펜하우스4단지 상가동 1층 101호
(지번) 천왕동 273",37.4808009766872,126.838594515677,010-8372-8487,"조각케이크 (7,000원), 1호케이크 (38,000원), 모둠 조각 홀케이크 (43,000원), 아메리카노(HOT) (2,500원), 카페라떼(HOT) (3,000원)","월,화요일"
헤비스테이크 구로디지털단지점,"스테이크,립",3.5,62,"서울 구로구 디지털로26길 110 동일테크노타운 1층 104호
(지번) 구로동 826",37.4820341980031,126.897707247867,02-3283-3355,"치즈 미트 파스타(기본, 치킨, 함박) (7,900원), 치킨 스테이크(바베큐, 칠리) (9,900원), 더블함박 스테이크 (12,500원), 비프 스테이크(레귤러, 미디엄, 라지) (13,500원), 레인보우 스테이크(비프, 치킨, 함박) (16,500원), 치즈 스테이크(비프, 치킨, 함박) (18,000원), 불고기버터밥 (7,900원), 함박덮밥 (8,900원), 헤비모둠덮밥 (12,900원)",영업시간 매일 11:00 ~ 21:00
오봉집 구로디지털단지점,한식,3.3,170,"서울 구로구 디지털로34길 55 코오롱싸이언스밸리2차 지하1층 B137호
(지번) 구로동 811",37.4842856391064,126.899282125859,02-3283-3040,"직화낙지 점심특선 (9,000원), 보쌈정식 점심특선 (8,000원)",영업시간 매일 11:00 ~ 23:00
석쇳집,"육류,고기",4.6,190,"서울 구로구 디지털로32나길 17-9 1층
(지번) 구로동 1124-61",37.4838627425003,126.900068044761,02-838-9592,"숯불석쇠닭구이 한접시 (26,000원), 당일도축 한우뭉티기(중) (48,000원)",영업시간 월~토 17:00 ~ 01:00
할머니추어탕,추어,3.5,58,"서울 구로구 개봉로19길 39
(지번) 개봉동 403-22",37.4935498831581,126.855813787742,02-2615-1023,"추어탕+돌솥밥 (11,000원), 통추어탕+돌솥밥 (13,000원), 물만두 (7,000원), 추어튀김 (대) (16,000원), 추어튀김 (소) (8,000원)",영업시간 매일 11:00 ~ 21:00
김명태 굴국밥솥밥 고척본점,"굴,전복",3.1,11,"서울 구로구 고척로 238 하이리빙아파트 1층 1호
(지번) 고척동 333",37.5061782872723,126.859403690188,02-2060-7868,"시래기명태조림 (소) (28,000원), 매콤명태조림 (소) (25,000원), 시래기갑오징어조림 (소) (34,000원), 갑오징어숙회 (소) (17,000원), 묵은지돼지갈비찜 (소) (30,000원), 동태매운탕 (소) (26,000원)",영업시간 매일 11:00 ~ 22:30
두만강 양꼬치샤브샤브 개봉점,양꼬치,3.9,37,"서울 구로구 개봉로 128 1층
(지번) 개봉동 353-42",37.4970766312713,126.856801477891,02-2689-6888,"양고기세트 (38,000원), 소고기세트 (40,000원), 꿔바로우 (10,000원), 쯔란혈관 (10,000원), 양꼬치 (10꼬치) (11,000원)",영업시간 월~금 16:30 ~ 24:00
신도림피맥,"호프,요리주점",3.6,11,"서울 구로구 공원로6다길 10 우성빌딩 지하1층
(지번) 구로동 33-3",37.5045404093847,126.889850615792,02-851-1001,"시카고 피자 (24,000원), 페퍼로니 피자 (16,000원), 꽃이피는 페퍼로니（순한맛） (24,000원), 꽃이피는 페퍼로니（매운맛） (24,000원), 불고기피자 (16,000원), 콘치즈 피자 (16,000원), 오븐스파게티 (12,000원), 핫스파이시 피자（매운피자） (16,000원), 고르곤졸라 피자 (16,000원), 하프 앤 하프 (25,000원), 페퍼로니＋오븐스파게티 (25,900원), 고르곤졸라＋오븐스파게티 (25,900원), 감자튀김 (8,000원), 치즈볼 8pcs (8,000원)",매일 17:00 ~ 02:00
천왕산북카페,카페,3.7,55,"서울 구로구 연동로12길 150
(지번) 항동 149",37.478580761772,126.830899416577,02-2066-2612,"아메리카노 (4,000원), 카페라떼 (4,500원), 카페모카 (5,500원), 바닐라라떼 (5,000원), 헤이즐럿라떼 (5,000원), 카라멜마끼아또 (5,500원), 카푸치노 (5,500원), 요거트스무디 (5,500원), 딸기스무디 (5,500원), 망고스무디 (5,500원), 수박스무디 (계절메뉴) (5,500원), 초코라떼 (5,500원), 녹차라떼 (5,500원), 고구마라떼 (5,500원), 미숫가루라떼 (5,500원), 밀크티라떼 (6,000원), 유자차 (4,500원), 자몽블랙티 (5,000원), 캐모마일 (4,500원), 페퍼민트 (4,500원), 얼그레이 (4,500원), 자몽차 (4,500원), 체리에이드 (5,500원), 레몬에이드 (5,500원), 자몽에이드 (5,500원), 청포도에이드 (5,500원), 복숭아아이스티 (4,500원), 말차레몬에이드 (4,500원), 월넛 (2,200원), 초코칩쿠키 (2,200원), 딸기마카롱 (3,500원), 플레인핫도그 (단품) (4,500원), 천왕산핫도그 (단품) (5,500원)",영업시간 매일 10:00 ~ 18:00
평양메밀촌,냉면,4.7,21,"서울 구로구 경인로 209-1 1층
(지번) 오류동 37-13",37.4965529869225,126.844078116719,02-2613-9200,"메밀 물냉면 (9,000원), 메밀 비빔냉면 (9,500원), 판모밀 (9,500원), 우동 (6,500원), 떡갈비 (1,500원)",월요일
금성관 나주곰탕 구로직영점,곰탕,4.7,272,"서울 구로구 디지털로32길 92 미래타워 1층
(지번) 구로동 1272",37.4826840834852,126.899902506754,02-838-7898,"나주곰탕 (11,000원), 수육(중) (35,000원), 나주육전 (20,000원), 수육전골(중) (45,000원), 특제소스 매운갈비찜(중) (45,000원), 특제소스 간장갈비찜(중) (45,000원), 나주갈비탕 (14,000원)",영업시간 월~금 08:00 ~ 22:00
로바다야끼소담 2호점,일본식주점,4.3,222,"서울 구로구 디지털로32길 97-3 2층
(지번) 구로동 1124-20",37.4832696975346,126.900493504342,,"1 세트 (33,000원), 2 세트 (33,000원), 3 세트 (35,000원), 4 세트 (37,000원), 5 세트 (50,000원), 6 세트 (53,000원), 7 세트 (66,000원), 8 세트 (85,000원), 9 세트 (100,000원), 모듬 꼬치 (11p) (19,000원), 새우버터구이 (8p) (8,000원), 메로 (23,000원), 임연수 (15,000원), 삼치 (14,000원), 고등어 (12,000원), 시샤모 (11,000원), 알탕 (19,000원), 직화짬뽕 (18,000원), 나가사키 (18,000원), 오뎅나베 (16,000원), 해물라면 (7,000원), 모듬튀김 4종 (21,000원), 유린기 (16,000원), 멘보샤 (15,000원), 닭껍질교자 (15,000원), 오징어튀김 (15,000원), 고로케 (15,000원), 새우튀김 (15,000원), 게살튀김 (15,000원), 굴튀김 (15,000원), 가라아게 (15,000원), 차돌숙주볶음 (22,000원), 야끼만두 (9,000원)",매일 17:00 ~ 01:30
행운의집,"돈까스,우동",3.8,45,"서울 구로구 경인로33길 72 1층
(지번) 고척동 273-5",37.5010673858963,126.851061832726,02-6401-9991,"야채튀김우동 (10,000원), 카레우동 (9,500원), 어묵우동 (9,500원), 유부우동 (8,500원), 자루소바 (9,000원), 냉소바 (12,000원)","영업시간 월,수,목,금,토 11:30 ~ 21:00 · 휴게시간 월,수,목,금,토,일 15:00 ~ 17:30"
삼덕통닭 신도림점,치킨,4.0,225,"서울 구로구 경인로67길 23 1층
(지번) 신도림동 338",37.5104826397728,126.889481191271,02-2636-3339,"[재주문율 1위] 순살 삼덕통닭（후라이드） (13,500원), [재주문율 1위] 순살 삼미통닭 (15,000원), 순살 양념통닭 (14,000원), 순살 간장통닭 (14,000원), 순살 꿀닭 (15,000원), [재주문율 1위] 뼈 삼덕통닭（후라이드） (21,500원), [재주문율 1위] 뼈 삼미통닭 (23,500원), 뼈 양념통닭 (22,500원), 산더미 새우튀김 (14,000원), 삼덕떡볶이 (6,000원), 순살 청양마요통닭（신메뉴） (15,000원), 순살 어니언통닭（신메뉴） (15,000원), 뼈 간장통닭 (22,500원), 뼈 꿀닭 (22,500원), 파닭 후라이드（순살） (25,000원), 파닭 간장（순살） (25,000원), 파닭 양념（순살） (25,000원), 파닭 삼미（순살） (26,500원), 가마솥 순살 닭도리탕 (17,000원), 가마솥 닭발 (21,000원), 오뎅탕 (14,000원), 치밥 (7,500원), 주먹밥 (5,500원), 공기밥 (1,000원), 양념소스 (1,000원), 테라 생맥주 1000cc (10,000원), 새로 (5,500원), 참이슬 후레쉬 (5,500원), 테라 (6,000원), 진로 (5,500원)",매일 16:00 ~ 02:00
구두레돌솥쌈밥,쌈밥,3.2,23,"서울 구로구 중앙로 9 3층
(지번) 고척동 76-28",37.4988694556241,126.864205533352,02-2060-2259,"구드레 제육 돌솥쌈밥 (15,000원), 구드레 한우불고기 돌솥쌈밥 (20,000원), 버섯전골(1인분) (15,000원), 두부전골 (12,000원), 갈치조림 (13,000원), 궁중전골(소) (35,000원), 해물전골(소) (35,000원), 참조기조림 (13,000원), 참조기구이 (13,000원), 청국장 (10,000원), 고등어구이 (12,000원)",영업시간 매일 10:00 ~ 22:00
구씨네매운집 본점,"호프,요리주점",3.7,93,"서울 구로구 공원로6나길 17-2
(지번) 구로동 31-11",37.5040262833436,126.890905083202,070-8761-3412,"준표닭발 (14,000원), 잔디 떡볶이 (15,000원), 해물떡찜 (18,000원), 해물짬뽕탕 (16,000원), 골뻔탕 (14,000원)",월~목 17:00 ~ 02:00
참조은순대국전문점 구로직영점,국밥,3.7,36,"서울 구로구 구로중앙로 47 1층
(지번) 구로동 87-1",37.4938736938594,126.889584599823,02-855-0622,"순대국 (8,000원), 순대국 (특) (9,000원), 소머리국밥 (10,000원), 참조은삼색순대 (12,000원), 참조은돼지수육 (중) (20,000원)",매일 00:00 ~ 24:00
터프네이모,실내포장마차,3.2,15,"서울 구로구 경인로3길 86 1층
(지번) 온수동 55-4",37.4918197441706,126.823106036704,02-2688-3123,"닭갈비 (10,000원), 불고기 (10,000원), 순대볶음 (가격정보 없음), 곱창볶음 (가격정보 없음), 오징어볶음 (가격정보 없음)",영업시간 매일 16:00 ~ 23:00
진스시,"초밥,롤",4.3,22,"서울 구로구 가마산로 286 106호
(지번) 구로동 97-5",37.4966237192901,126.892189975376,02-866-0399,"모듬사시미 (18,000원), 연어롤 (12,000원), 치킨가라아게 (6,000원), 회덮밥 (11,000원), 생연어샐러드 (10,000원), 점심특선 (14:30까지) (11,000원)",영업시간 월~토 11:30 ~ 22:00 · 휴게시간 월~토 14:30 ~ 16:30
카페몽글,카페,4.4,28,"서울 구로구 공원로6나길 29-17 1층
(지번) 구로동 30-23",37.5048339012665,126.890858556187,02-854-4620,"아메리카노 (3,000원), 카야버터토스트 (4,000원), 디카페인아메리카노 (4,000원)",영업시간 매일 12:00 ~ 22:00
추억굽는꼼이네 신도림점,장어,4.5,189,"서울 구로구 공원로8길 13 1층
(지번) 구로동 23-8",37.5031436141005,126.890079421946,02-856-3447,"뒷고기A세트(2인용) (32,000원), 뒷고기B세트 (3~4인용) (45,000원), 꼼장어 (1인분) (13,000원), 뒷고기 한판 (29,000원), 닭갈비 (1인분) (13,000원), 닭발 (1인분) (13,000원), 껍데기 (1인분) (7,000원)",영업시간 월~토 15:00 ~ 24:00
향토무쇠솥뚜껑구이,한식,5.0,989,"서울 구로구 공원로6나길 18
(지번) 구로동 40-5",37.5037669568869,126.89098406174,02-6956-4744,"미박삼겹살(170g) (15,000원), 특목살(170g) (15,000원), 등심덧살(170g) (17,000원), 향토껍데기(150g) (9,000원), 1++채끝등심(150g) (39,000원), 1++육회(150g) (18,000원)",영업시간 월~금 16:00 ~ 24:00
천년풍천장어,장어,5.0,20,"서울 구로구 가마산로 267 2층
(지번) 구로동 103-10",37.4961811400344,126.89003399028,02-866-6843,"상차림비 1인 (3,000원), 장어엑기스 30포 (59,000원)",영업시간 매일 11:00 ~ 22:00
옹기종기감자옹심이,한식,4.6,162,"서울 구로구 서해안로30길 13-8 1층
(지번) 오류동 137-56",37.493162739828,126.844464206243,070-8151-2454,"감자옹심이 (10,000원), 메밀 물막국수 (9,000원), 메밀비빔 막국수 (9,000원), 음료 (2,000원)","영업시간 월,화,수,목,금,일 11:20 ~ 14:00"
