이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
서울지짐이,"호프,요리주점",3.9,51,"서울 은평구 불광로 15 1층
(지번) 대조동 12-6",37.6099579537379,126.927890195699,02-356-0073,"해물부추전 (18,000원), 해물김치전 (18,000원), 해물파전 (20,000원), 육전 (19,000원), 녹두빈대떡 (17,000원), 감자전 (18,000원), 모듬전 (27,000원), 삼색전 (20,000원), 동태전 (16,000원), 깻잎전 (16,000원), 버섯전 (16,000원), 호박전 (16,000원), 동그랑땡 (16,000원), 옛날소세지전 (15,000원), 골뱅이소면 (19,000원), 두부김치 (19,000원), 목살두루치기 (19,000원), 해물순두부 (19,000원), 1인 도시락 (17,000원), 오뎅탕 (4,000원), 열무김치 (3,000원), 양파간장절임 (1,000원), 음료수 콜라（ 500mL ） (2,000원), 음료수 사이다（ 500mL ） (2,000원)",매일 12:00 ~ 24:00
하노이샘,베트남음식,4.8,30,"서울 은평구 연서로34길 42 북한산동호스카이 지하1층 B02호
(지번) 불광동 644",37.6220524462375,126.930880282269,02-356-5402,"팟타이 (12,000원), 소고기 쌀국수 (9,500원), 매운 쌀국수 (10,500원), 스페셜 쌀국수 (11,500원), 피쉬볼 쌀국수 (10,500원), 해물볶음국수 (14,000원), 해물짜조 (5,500원), 텃만꿍 (6,500원), 가리비롤 (6,500원)","영업시간 월,화,목,금,토,일 11:30 ~ 21:00"
구룡포자연산막회,회,4.3,21,"서울 은평구 통일로66길 13 1층
(지번) 불광동 281-36",37.6109272126143,126.931477139604,02-388-1278,"막회 (중) (32,000원), 과메기 (32,000원), 문어숙회 (38,000원), 무침회 (32,000원), 물회(1인) (12,000원), 회덮밥 (10,000원), 고등어구이 (8,000원), 알밥 (8,000원), 알탕 (10,000원), 동태매운탕 (18,000원)",영업시간 매일 11:40 ~ 22:00
응암김밥,분식,4.8,19,"서울 은평구 응암로25길 3 1층
(지번) 응암동 124-33",37.595006124285,126.917846685692,02-352-3629,"응암김밥 (3,500원), 치즈김밥 (4,500원), 참치김밥 (4,500원), 제육김밥 (5,000원), 멸추김밥 (4,500원), 참치땡초김밥 (4,500원), 생와사비참치김밥 (5,000원), 국물떡볶이 (4,000원), 라볶이 (5,000원), 어묵탕 (3,500원), 잔치국수 (6,000원)",월요일
제주도그릴 특상 은평본점,"육류,고기",3.8,197,"서울 은평구 응암로 373 역촌빌딩 1층
(지번) 녹번동 161-5",37.6045637679498,126.922410476991,02-3157-2571,"특상 흑목살 (180g) (18,000원), 특상 흑오겹살 (180g) (19,000원), 특상 목살 (180g) (17,000원), 특상 삼겹살 (180g) (17,000원), 가브리살 (150g) (17,000원), 항정살 (150g) (17,000원), 갈매기살 (150g) (17,000원), 대게장볶음밥(2인분) (10,000원), 찌개말이밥 (8,000원), 투뿔 한우 된장찌개 (6,000원), 전라도 묵은지 김치찌개 (8,000원), 제주도밀면(물/비빔) (7,000원), 껍데기 (8,000원), 수제소시지 (10,000원)",월~토 16:00 ~ 23:00
부엉이산장 연신내본점,"호프,요리주점",4.3,447,"서울 은평구 연서로25길 6-18 1층
(지번) 갈현동 460-12",37.6173310304073,126.918502864013,010-9044-9901,"곱도리탕 (곱창) (31,000원), 치즈감자채전 (19,000원), 육새전 (소고기+새우) (20,000원), 육회물회 (24,000원), 항정수육&보쌈김치 (26,000원), 고추장육회 (24,000원), 꽃게도리탕 (꽃게) (28,000원), 묵도리탕 (묵은지) (29,000원), 닭도리탕 (26,000원), 모듬전 (24,000원), 반반전 (해물파전+김치전) (18,000원), 치즈김치전 (18,000원), 새우전 (24,000원), 육전 (18,000원), 해물파전 (18,000원), 김치전 (15,000원), 콘치즈전 (15,000원), 각종 사이드메뉴 (변동가격), 각종 주류 및 음료 (변동가격)",매일 15:00 ~ 03:00
파술타,이탈리안,3.5,164,"서울 은평구 통일로 883 1층
(지번) 갈현동 394-2",37.6217976730106,126.919548263316,010-5505-0018,"매운까르보나라 (17,000원), 채끝 스테이크 (29,000원), 토마토 치즈파스타 (15,000원), 마르게리따피자 (17,000원), 포치즈&풍기피자 (17,000원), 베이컨쉬림프피자 (17,000원), 쏘이뵈르파스타 (19,000원), 감바스알아히요 (19,000원)",월요일
만나만두,분식,4.6,27,"서울 은평구 연서로 292 1층 103호
(지번) 불광동 423",37.621619174472,126.926720824748,02-387-2001,"냉모밀 (7,000원), 비빔모밀 (7,000원), 떡만두국 (8,000원), 만두국 (8,000원), 고기만두 (5,000원), 김치만두 (5,000원)",영업시간 월~토 11:30 ~ 22:00
무안갯벌낙지,"해물,생선",3.9,38,"서울 은평구 진흥로 11 1,2층
(지번) 역촌동 44-34",,,02-359-4017,"산낙지철판볶음 (소) (43,000원), 산낙지연포탕 (소) (43,000원), 산낙지전골 (소) (43,000원), 산낙지찜 (소) (43,000원), 산낙지불낙전골 (중) (53,000원), 산낙지 (30,000원), 산낙지초무침 (48,000원), 산낙지탕탕이 (43,000원), 산낙지볶음 (소) (43,000원), 낙지볶음 (소) (26,000원), 낙지전골 (소) (32,000원), 낙지찜 (소) (32,000원), 낙지파전 (18,000원), 낙지비빔밥 (10,000원), (특)낙지비빔밥 (15,000원), 낙지수제비 (10,000원), 낙지칼국수 (10,000원), 낙지들깨수제비 (12,000원), 콩나물해장국 (9,000원)","영업시간 월,수,목,금,토 11:00 ~ 21:50"
팥동동,죽,4.6,41,"서울 은평구 연서로48길 31 1층
(지번) 진관동 167-1",37.6380429432832,126.938314734951,02-359-2223,"팥죽 (13,000원), 팥칼국수 (11,000원), 보리밥 비빔밥 (10,000원), 서리태콩국수 (10,000원), 쌍화차 (7,000원), 대추차 (7,000원), 커피 (3,000원), 눈꽃 팥빙수(2인) (15,000원), 보리밥(미니) (1,000원), 공기밥 (1,000원), 곱배기 (2,000원)",월요일
금바위감자탕 증산점,감자탕,3.2,38,"서울 은평구 증산로 353 1층
(지번) 증산동 159-5",37.5879710048911,126.912585946686,02-372-3161,"감자탕 大 (48,000원), 해물뼈찜 大 (57,000원), 감자탕 中 (42,000원), 감자탕 小 (36,000원), 해물뼈찜 中 (49,000원), 뼈 추가 (19,000원), 우거지 추가 (4,000원), 감자 추가 (3,000원), 수제비 추가 (2,000원), 당면사리 (2,000원), 쫄면사리 (2,000원), 라면사리 (2,000원), 볶음밥（감자탕） (3,000원), 공기밥 (1,000원), 코카콜라（500mL） (2,000원), 칠성사이다（500mL） (2,000원), 떡사리 (2,000원), 볶음밥（해물뼈찜） (3,000원)",매일 00:00 ~ 24:00
마산아구찜,아구,3.6,112,"서울 은평구 백련산로 160
(지번) 응암동 762",37.5983345031022,126.925920084826,,"아구찜 (소) (32,000원), 아구탕 (소) (32,000원), 해물탕 (중) (43,000원), 해물찜 (중) (43,000원), 꽃게찜 (중) (43,000원)","영업시간 월,화,목,금,토,일 12:00 ~ 22:00"
봉평옹심이메밀칼국수,칼국수,4.0,23,"서울 은평구 응암로12길 8 1층 5호
(지번) 응암동 602-1",37.5879137305418,126.917508247111,02-6339-0039,메뉴 없음,영업시간 매일 11:00 ~ 21:30
빅토리아,갈비,3.8,11,"서울 은평구 응암로21길 11 1층
(지번) 응암동 579-45",37.5939824923989,126.916667823868,02-309-7870,"치즈등갈비 (1인) (13,000원), 등갈비 김치찜 (1인) (13,000원), 매운 등갈비찜 (1인) (13,000원), 등갈비 전골 (중) (26,000원), 등갈비튀김 (20,000원), 등갈비튀김 (20,000원)",월~토 11:30 ~ 24:00 · 휴게시간 월~토 14:30 ~ 17:30
연수식당,한식,3.4,50,"서울 은평구 연서로27길 17-1
(지번) 갈현동 483-16",37.6179665558759,126.917420913801,02-352-7181,"오삼불고기(1인분) (14,000원), 오징어불고기(1인분) (13,000원), 김치찌개 (8,000원), 된장찌개 (8,000원)",영업시간 매일 11:00 ~ 22:00
다슬기요리전문점,해장국,3.3,52,"서울 은평구 연서로29길 8-11
(지번) 갈현동 399-21",37.6192808515588,126.91954372608,,메뉴 없음,매일 00:00 ~ 24:00
빕스 은평롯데점,패밀리레스토랑,4.0,144,"서울 은평구 통일로 1050 3층
(지번) 진관동 63",37.6375366740938,126.917900261732,02-6975-5338,"그릴드 랍스터&채끝 스테이크 (65,000원), 등심 스테이크(400g) (56,000원), 멜팅 버터 그릴드 랍스터(450g) (37,500원), 스테이크 플래터 (113,500원), 안심 스테이크(150g) (30,000원), 안심&채끝 스테이크 (79,500원), 애플 망고 에이드 (6,500원), 엘본 스테이크(100g 당) (14,000원), 자몽 에이드 (6,500원), 채끝 스테이크(210g) (27,500원), 토마호크 스테이크(100g 당) (19,000원), 포터하우스 스테이크(100g 당) (18,000원), 허브 갈릭 램&채끝 스테이크 (78,000원), 허브 갈릭 랩 스테이크(500g) (78,000원)",영업시간 매일 10:30 ~ 22:00
시가,중국요리,4.4,41,"서울 은평구 가좌로7길 24 1층
(지번) 응암동 753-15",37.5860615942142,126.918726383435,02-3152-8588,"시가짜장 (6,000원), 간짜장 (7,000원), 짬뽕 (9,000원), 볶음밥 (7,000원), 탕수육 (소) (14,000원)","월,화요일"
OK초밥,"초밥,롤",4.3,28,"서울 은평구 응암로4길 22 대림시장 1층 102,112호
(지번) 응암동 754-1",37.5867972937404,126.917742147878,02-389-9888,"OK(모듬초밥) (8,000원), 광어 (10p) (9,000원), 연어 (10p) (10,000원), 회한접시 (20,000원), 연어회 (30,000원)",영업시간 매일 09:00 ~ 14:00
독도쭈꾸미 불광점,"해물,생선",3.6,33,"서울 은평구 통일로 715-4
(지번) 대조동 15-15",37.6097948114243,126.93003020521,02-351-4116,"쭈꾸미 (1인분) (12,000원), 쭈삼불고기 (1인분) (13,000원), 새우쭈꾸미 (1인분) (14,000원), 쭈삼새 (1인분) (15,000원), 계란찜 (4,000원)","월,수,목,금,토,일 11:00 ~ 23:00"
조개폭식 연신내점,조개,4.4,79,"서울 은평구 연서로 208 1층
(지번) 대조동 199-9",37.6169591600277,126.919505451847,02-351-4398,"소곱창모듬구이 240g (21,000원), 소곱창구이 180g (19,500원), 특양 대창 염통 300g (22,900원), 소특양구이 240g (22,900원), 대창구이240g (23,900원), 날치알주먹밥 (3,500원), 공기밥 (1,000원)",월~금 16:00 ~ 02:00
뉴욕스트립,"스테이크,립",3.0,115,"서울 은평구 수색로 190
(지번) 증산동 222-5",37.5786600317307,126.901679916213,02-304-2287,"프라임 큐브살치(130g) (29,000원), 프라임 우대갈비(300g) (36,000원), 뉴욕스트립(500g) (99,000원), 토마호크(800g) (159,000원), 안심(130g) (59,000원), 채끝(130g) (56,000원), 꽃등심(130g) (58,000원), 안심추리(100g) (15,000원)",영업시간 매일 11:30 ~ 22:30
신진초밥,"초밥,롤",4.8,35,"서울 은평구 통일로 1030 신한헤스티아 1차 205호
(지번) 진관동 91-4",37.6341922549283,126.917695482942,02-383-5801,"광어초밥(10p) (20,000원), 연어초밥(10p) (20,000원), 새우초밥(10p) (16,000원), 회덮밥 (11,000원), 사케동 (16,000원)",영업시간 월~토 11:30 ~ 21:30 · 휴게시간 월~토 15:00 ~ 17:00
삼일해물찜아구찜탕,"해물,생선",3.8,94,"서울 은평구 통일로65길 12-2 1층
(지번) 대조동 15-62",37.6092414803175,126.929670460063,02-382-4380,"아구찜&탕 (43,000원), 해물찜&탕 (43,000원), 섞어찜&탕 (43,000원), 꽃게찜&탕 (43,000원), 삼일대하구이 (23,000원), 해물볶음밥 (10,000원), 홍합탕 (8,000원), 해물전 (23,000원), 주먹밥 (3,000원), 공기밥 (1,000원), 콜라 (2,000원), 사이다 (2,000원), 환타(파인애플) (2,000원), 참이슬후레쉬 (4,000원), 참이슬클래식 (4,000원), 처음처럼 (4,000원), 진로이즈백 (4,000원), 카스 (4,000원), 테라 (4,000원), 청하 (5,000원), 매화수 (5,000원), 장수막걸리 (4,000원), 보해복분자 (10,000원), 백세주 (10,000원)",월요일
아스론가 연신내,양식,4.6,434,"서울 은평구 연서로29길 17-3 1층
(지번) 갈현동 454-8",37.6189549594526,126.918486366448,0502-5551-8502,"레터핑 *예약필수* (8,000원), 메가 생일주(알콜 or 논알콜 선택) (0원), 목살&늑간살 구이 (32,000원), 프로슈토 파스타 (18,000원), 바질 크림 파스타 (18,000원), 더블 트러플 파스타 (19,000원), 부라타 토마토 파스타 (18,000원), 트러플 크림 뇨끼 (21,000원), 로제크림뇨끼 (18,000원), 멜론 프로슈토 (16,000원), 아스론가 티라미수 (9,000원), 마라크림뇨끼 (18,000원), 토마토 쉬림프 피자 (21,000원), 우삼겹 파스타 (18,000원), 갈릭버터 감자튀김 (9,000원), 페페로니 피자 (21,000원), 에그인헬 (18,000원), 감바스 (17,000원), 부라타 치즈 샐러드 (16,000원)",월~금 17:00 ~ 24:00
신사돼지뽈집,"육류,고기",4.2,238,"서울 은평구 갈현로 27 1층
(지번) 신사동 16-30",37.6003701167511,126.910104252965,02-354-6854,"뽈살 (250g) (17,000원), 핫뽈 (250g) (17,000원), 갈비맛뽈 (250g) (17,000원), 껍데기 (200g) (8,000원), 끝살 (220g) (14,000원)",월~토 14:00 ~ 24:00
수정불막창 연신내점,"곱창,막창",3.6,99,"서울 은평구 연서로29길 11-9 1층
(지번) 갈현동 455-3",37.6185436927224,126.918797285495,02-382-1482,"불막창 (15,000원), 불삼겹살 (15,000원), 날치알주먹밥 (2,500원), 볶음밥 (3,000원), 계란찜 (4,000원)",월~토 16:00 ~ 23:00
카페309,디저트카페,3.8,405,"서울 은평구 의상봉길 56-16 의상빌딩 1~3층
(지번) 진관동 309-14",37.6517087166337,126.943933360808,,"에스프레소 (5,500원), 아메리카노 (5,500원), 카페라떼 (6,000원), 카푸치노 (6,000원), 플랫화이트 (6,000원), 바닐라라떼 (6,500원), 카페모카 (6,500원), 헤이즐넛 비엔나 (7,000원), 아포가토 (7,000원), 페퍼민트 (6,500원), 루이보스 (6,500원), 플레인 요거트 스무디 (7,000원), 망고 요거트 스무디 (7,500원), 딸기 요거트 스무디 (7,500원), 레몬에이드 (6,500원), 자몽에이드 (6,500원), 패션후르츠에이드 (7,000원), 파인키위에이드 (7,000원), 딸기라떼 (8,000원), 베리라떼 (8,000원), 밀크티 (7,000원), 수박스무디 (7,000원), 초코(HOT/ICE) (7,000원)",영업시간 매일 10:00 ~ 20:00
은평어시장,회,3.7,22,"서울 은평구 응암로 169 1층
(지번) 응암동 595-1",37.5872158072184,126.916208443002,02-304-0284,"광어+우럭 2인세트 (20,000원), 우럭+연어 2인세트 (20,000원), 광어+우럭+연어 3인세트 (30,000원), 광어+우럭+숭어 3인세트 (30,000원), 모듬세트 3인세트 (40,000원)",매일 12:00 ~ 00:50
북한산숯불갈비&돼지갈비,갈비,4.0,41,"서울 은평구 북한산로 281-3
(지번) 진관동 296-8",37.6551420879771,126.939198575482,02-381-0399,"간장숯불닭갈비(360g) (18,000원), 수제 양념 돼지갈비(1인분) (18,000원), 매운숯불닭갈비(360g) (18,000원), 생 돼지갈비(1인분) (18,000원), 생 삼겹살(1인분) (18,000원), 할매 비빔국수 (9,000원), 냉김치말이국수 (9,000원), 잔치국수 (8,000원), 비빔냉면 (9,000원), 부대찌개(2인이상) (10,000원), 물냉면 (9,000원), 된장찌개 (3,000원), 생버섯불고기 (18,000원), 소등심양념주물럭 1인분 (32,000원)",영업시간 매일 10:00 ~ 21:20
싸리골,"육류,고기",4.1,32,"서울 은평구 서오릉로 160 1층
(지번) 갈현동 468-3",37.6126825267479,126.915632831792,02-355-3086,"생삼겹살 (16,000원), 국물돼지갈비 (16,000원), 김치찌개 (8,000원), 물냉면 (6,000원), 비빔냉면 (6,000원), 묵사발 (6,000원)",영업시간 매일 11:00 ~ 22:30
청솔집,한식,3.5,85,"서울 은평구 연서로54길 67
(지번) 진관동 산 25-2",37.6424731551958,126.945993620185,02-381-3006,"한방 닭백숙 (75,000원), 닭볶음탕 (75,000원), 옻닭 (75,000원), 한방 옻오리 (80,000원), 오리로스 (75,000원), 오리백숙 (80,000원), 능이닭백숙 (95,000원), 삼겹살(200g) (20,000원), 해물파전 (20,000원), 감자전 (20,000원), 김치전 (20,000원), 부추전 (20,000원), 도토리묵 (20,000원), 두부김치 (35,000원), 골뱅이무침 (40,000원)",영업시간 매일 10:00 ~ 20:00
솔밭뽈살하얀살전문,"육류,고기",4.5,36,"서울 은평구 갈현로 62 1층
(지번) 역촌동 69-19",37.6033354186705,126.910529546805,02-388-5937,"뽈살 (1인분) (14,000원), 하얀살 (1인분) (14,000원), 목안살 (1인분) (14,000원), 연안살 (1인분) (14,000원), 모듬 (1인분) (15,000원)",월요일
개성손만두 은평점,분식,4.4,26,"서울 은평구 통일로82길 17 1층
(지번) 불광동 484-141",37.6214601757915,126.920230419154,02-354-0014,"만두샤브세트 (14,000원), 만두전골 (12,000원), 손만두 (11,000원), 냉모밀 (10,000원), 모밀1인세트 (13,000원)",영업시간 매일 09:00 ~ 21:00
화포식당 연신내점,삼겹살,3.9,50,"서울 은평구 연서로29길 20-15 1층
(지번) 갈현동 401-4",37.6198672680403,126.91870194439,0507-1428-8591,"숙성 한돈+찌개 [2~3인 세트] (50,000원), 한우채끝+찌개+임실치즈 2인세트 (88,000원), 한우채끝+찌개+임실치즈 4인세트 (162,000원), 숙성 통삼겹살 (15,000원), 숙성 통목살 (15,000원), 숙성 가브리살 (17,000원), 숙성 항정살 (18,000원), 한우 채끝등심(1+/1++등급) (38,000원)","영업시간 월,화,수,목,일 12:00 ~ 22:00"
프리롤,카페,4.4,187,"서울 은평구 진흥로 201 1층
(지번) 불광동 285-20",37.609252092786,126.93163100417,02-2039-8833,"에스프레소 (4,300원), 아메리카노 (4,300원), 카페라떼 (5,000원), 리얼 초콜릿 라떼 (6,000원), 에그타르트 (3,800원)",영업시간 월~금 08:30 ~ 22:00
맹구네드럼통숯불구이,"육류,고기",4.0,34,"서울 은평구 연서로 174
(지번) 대조동 220-34",37.6143085351918,126.918054358691,,"맹구와인통삼겹살(180g) (8,800원), 왕건와인통삼겹살(180g) (12,000원), 돼지양념구이(250g) (12,000원), 생갈비살한판(300g) (22,000원), 마당쇠껍데기 (6,000원)",매일 17:00 ~ 03:00
금원냉면,냉면,4.7,26,"서울 은평구 역말로 53 1층
(지번) 역촌동 10-82",37.6060806055415,126.916373582543,02-355-3533,"비빔냉면 (10,000원), 평양식왕만두 (10,000원), 회냉면 (11,000원), 물냉면 (10,000원), 냉면사리 (4,000원), 간재미회무침 (20,000원)",영업시간 매일 11:00 ~ 20:00
여수아구찜탕,아구,4.1,14,"서울 은평구 갈현로 53 1층
(지번) 역촌동 78-77",37.6026344728279,126.910205826765,02-355-0879,"아구찜.탕 (소) (2인) (30,000원), 낙지볶음 (30,000원), 간장게장 (점심메뉴) (13,000원)",영업시간 매일 11:30 ~ 21:00
허니돈 불광본점,분식,4.3,21,"서울 은평구 불광로 20 팜스퀘어 지하 1층 A-20호
(지번) 대조동 240",37.6097357749976,126.928938477038,,"튀김 (3개) (1,000원), 탕수육 (2,500원), 떡볶이 (2,000원), 비빔국수 (2,500원), 멸치국수 (2,000원), 꼬마김밥 (3개) (1,000원)",영업시간 매일 11:00 ~ 21:00
암사쪽갈비 불광점,갈비,4.9,73,"서울 은평구 진흥로15길 24 1층
(지번) 불광동 603-8",37.6114026038849,126.931839242536,02-3157-8243,"쪽갈비(1인분) (17,000원), 매운쪽갈비(1인분) (17,000원), 돼지껍데기(1인분) (7,000원), 매운어묵라면 (5,000원), 누룽지 (6,000원), 날치알주먹밥 (4,000원), 김치짜글이 (7,000원)",영업시간 월~토 16:00 ~ 22:30
횡강골남원추어탕,추어,4.0,11,"서울 은평구 통일로63길 14-1 1층
(지번) 녹번동 118-22",37.6081452381294,126.930416131651,02-382-9951,"추어탕 (공기밥 기준) (10,000원), 통추어탕 (12,000원), 얼큰한추어탕 (11,000원), 우렁추어탕 (12,000원), 특추어탕 (11,000원), 수제비추어탕 (12,000원), 추어튀김(소) (8,000원), 추어튀김(대) (13,000원)",영업시간 월~토 09:30 ~ 20:30
스시이마,"초밥,롤",4.4,82,"서울 은평구 역말로 49-1 1층
(지번) 역촌동 9-60",37.606043152338,126.916032289155,070-7807-5295,메뉴 없음,영업시간 매일 12:00 ~ 22:00 · 휴게시간 매일 14:00 ~ 18:00
장가구,중국요리,4.3,79,"서울 은평구 연서로4길 19
(지번) 역촌동 34-49",37.602732419623,126.918148141435,02-355-3678,"냉콩국수 (9,000원), 짜장면 (5,000원), 간짜장 (6,000원), 쟁반짜장 (7,500원), 삼선짜장 (8,000원), 짬뽕 (6,000원), 볶음짬뽕 (8,000원), 굴짬뽕 (9,000원), 삼선짬뽕 (8,500원), 삼선고추짬뽕 (9,000원), 차돌짬뽕 (10,000원), 삼선울면 (8,500원), 우동 (6,000원), 삼선우동 (8,500원), 기스면 (8,000원), 탕수육(소) (15,000원), 덴뿌라 (20,000원), 사천탕수육 (25,000원), 라조육 (25,000원), 난자완스 (25,000원), 깐풍기 (28,000원), 라조기 (28,000원), 닭덴뿌라 (28,000원), 볶음밥 (7,000원), 짜장볶음밥 (7,500원), 삼선볶음밥 (8,500원), 짬뽕밥 (7,000원), 삼선짬뽕밥 (9,500원), 잡채밥 (8,000원), 고추잡채밥 (8,500원), 잡탕밥 (13,000원), 유산술밥 (13,000원), 군만두 (5,000원), 중국냉면 (9,000원), 잡채(소) (14,000원), 고추잡채 (25,000원), 꽃빵 (5,000원), 양장피 (27,000원), 팔보채 (32,000원), 짬짜면 (8,000원), 삼선술국 (15,000원), 깐풍새우 (32,000원)",영업시간 월~토 11:00 ~ 21:30
어부몽,"해물,생선",3.8,30,"서울 은평구 대서문길 36 B동 101~103호
(지번) 진관동 277-17",37.6554709821584,126.948552831595,02-384-8516,"고등어가마구이 반상 (15,000원), 뚝배기불고기 반상 (13,000원), 가자미가마구이 반상 (15,000원), 삼치가마구이 반상 (17,000원), 임연수가마구이 반상 (17,000원), 황태조개탕 반상 (14,000원), 꼬막비빔밥 반상 (13,000원), 들깨사골미역국 반상 (13,000원), 제육볶음 반상 (13,000원), [일품] 고등어구이 (11,000원), [일품] 제육볶음 (18,000원), [일품] 통오징어구이 (1마리) (15,000원), [일품] 통오징어구이(2마리) (28,000원), 짬뽕순두부 반상 (12,000원)",영업시간 매일 11:00 ~ 20:00
모이세해장국,해장국,4.1,84,"서울 은평구 연서로 60 1층
(지번) 역촌동 22-39",37.6044211888047,126.915903311474,02-353-4174,"모이세해장국 (10,000원), 선지해장국 (10,000원), 황태해장국 (10,000원), 수육 (48,000원), 내장전골 (42,000원), 순두부 (10,000원), 육개장 (11,000원), 내장탕 (14,000원), 제육볶음 (25,000원)",매일 00:00 ~ 24:00 · 휴게시간 월~금 15:00 ~ 17:00
벙구갈비 불광점,갈비,4.1,32,"서울 은평구 녹번로 71 1층
(지번) 녹번동 117-54",37.6070861327037,126.931662885129,02-353-9295,"수제숙성소갈비(300g) (34,000원), 수제갈비(250g) (17,000원), 수제갈비그린포크(250g) (17,000원), 수제생갈비(300g) (19,000원)",영업시간 월~토 11:00 ~ 22:30
기쁨수산,회,3.9,70,"서울 은평구 진흥로 154 영선빌딩 1층
(지번) 녹번동 131-159",37.6086992553334,126.926838715219,02-358-4565,"참돔회 (50,000원), 광어회 (30,000원), 우럭회 (35,000원), 도다리회 (35,000원), 광어＋우럭회 (35,000원), 활어회스페셜 (35,000원), 해물모듬 (35,000원), 도다리세꼬시 (30,000원), 새로 (5,000원), 새로 살구 (5,000원), 참이슬후레쉬 (4,000원), 참이슬오리지널 (4,000원), 처음처럼 (4,000원), 진로이즈백 (4,000원), 진로 이즈백 골드 (4,000원), 좋은데이 (4,000원), 자몽에이슬 (4,000원), 테라 (4,000원), 카스 (4,000원), 카스 무알콜 (4,000원), 캘리 (4,000원), 크러쉬 (4,000원), 서울장수생막걸리 (4,000원), 별빛청하 (5,000원), 청하 (5,000원), 대나무술 (5,000원), 매화수 (5,000원), 백세주 (8,000원), 산사춘 (8,000원), 보해복분자 (12,000원)",월~토 00:00 ~ 24:00
기분스시,"초밥,롤",4.8,102,"서울 은평구 진흥로5길 4-1 1층
(지번) 역촌동 28-78",37.6029032324366,126.920498811014,010-8539-2469,"회덮밥 (15,000원), 참치회덮밥 (16,000원), 연어회덮밥 (17,000원)","월,일요일"
하기당,일본식주점,4.1,66,"서울 은평구 통일로83길 5-8 2층
(지번) 갈현동 403-10",37.6206053805173,126.919129535456,02-351-3626,"모듬사시미 (1인) (24,000원), 모듬사시미 (2인) (38,000원), 모듬사시미 (3인) (54,000원), 나고야식 미소니코미우동 (22,000원), 관서식 한우스키야끼(2인) (42,000원), 관서식 한우스키야끼(3인) (54,000원), 나스하사미아게 (20,000원), 멘타이코다시마끼 (18,000원), 마구로슈토아에 (19,000원), 메로유안야끼 (24,000원), 치킨카라아게 (17,000원), 치킨남반수제타르타르 (18,000원), 새우덴푸라 (18,000원), 후구카라아게 (22,000원), 카츠산도 (10,000원), 토리카와교자(10개) (16,000원), 가지미소동 (13,000원), 미즈타키나베 (32,000원), 후토마끼 한줄 (26,000원), 후토마끼 반줄 (16,000원), 오뎅나베 (23,000원), 한뺀바타야끼 (8,000원), 카츠동 (13,000원), 오야코동 (13,000원)","월,화요일"
흥수갈비,갈비,4.8,14,"서울 은평구 응암로13길 7 1층
(지번) 응암동 600-6",37.5894489718289,126.916413140929,02-302-6586,"수제돼지왕갈비(1대) (18,000원), 수제돼지갈비 (17,000원), 생삼겹살 (17,000원), 갈비탕 (12,000원), 육개장 (10,000원), 물/비빔냉면 (8,000원), 계란찜 (4,000원), 포장 양념게장 (10,000원), 누룽지 (6,000원), 잔치국수 (5,000원), 수제이동갈비(3대) (28,000원), 공기밥 (1,000원), 된장찌개 (1,000원), 버섯불고기 (17,000원), 뚝배기불고기 (11,000원)",영업시간 매일 10:30 ~ 22:30
카페뤽상부르,커피전문점,3.9,119,"서울 은평구 연서로25길 6-11 1, 2층
(지번) 갈현동 481-13",37.617250253346,126.918172325989,02-385-2846,"아메리카노 (4,300원), 사발 아메리카노 (5,800원), 카페라떼 (5,300원), 생오렌지에이드 (6,000원), 초코라떼 (5,500원)",매일 11:00 ~ 23:00
요요미,떡볶이,3.3,11,"서울 은평구 은평로11길 3-1 성은빌딩 1층
(지번) 응암동 87-36",37.6011855859186,126.923361259625,02-355-5985,"국물떡볶이 (6,000원), A세트 (23,000원), 꼬마김밥 (4,200원), 찰순대 (5,000원), 새우튀김 (2,200원), 오징어튀김 (5,000원), 1인세트 A (12,000원), 1인세트 C (10,500원), 와사비참치김밥 (6,000원), 고객감사이벤트 새우튀김 3개 (5,500원), 모짜감자 (4,600원), 떡볶이＋핫도그＋만두1 (11,000원), B세트 (37,000원), 1인세트 B (11,500원), 단무지 (500원), 참치김밥 (5,500원), 꼬마참치김밥 (6,000원), 통새우튀김김밥 (6,500원), 야채김밥 (4,500원), 김말이튀김 (3,000원), 고구마튀김 (3,000원), 야채튀김 (4,000원), 고로케튀김 (3,000원), 매콤김말이튀김 (3,400원), 찰순대튀김 (3,500원), 고추튀김 (5,000원), 야끼만두 (1,600원), 만두튀김 (1,000원), 요요미 튀김소스 (700원), 버팔로윙 (5,000원)",월요일
아웃닭 연신내점,치킨,4.4,21,"서울 은평구 연서로29길 20-7 1층
(지번) 갈현동 401-2",37.6196893942334,126.918413524491,02-6338-4469,"오리지날 프린스톤 후라이드 치킨 (18,900원), 오리지날 레드핀 양념치킨 (19,900원), 린드필드 후라이드 순살치킨 (19,800원), 순살 양념치킨 (20,800원), 순살 매운양념치킨 (20,800원)",월~목 15:30 ~ 24:00
스시온도,"초밥,롤",4.2,171,"서울 은평구 불광천길 536 1층
(지번) 응암동 113-35",37.5979126004398,126.916390991297,,메뉴 없음,"월,화요일"
