이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
왕비집 종로직영점,갈비,4.4,142,"서울 종로구 삼일대로15길 24 2층
(지번) 관철동 12-11",37.5689291491278,126.986181985682,02-720-3066,"양념왕갈비 (43,000원), 한우 등심 (45,000원), 소갈비정식(점심특선) (24,000원), 돼지갈비 정식(점심특선) (14,000원), 차돌박이정식(점심특선) (17,000원), 한우 안심 (53,000원), 숯불삼겹살(1인) (17,000원), 농협안심한우 육회 (29,000원), 꽃갈비살 (36,000원), 수제 돼지갈비(1인) (22,000원), 이베리코 목살 (19,000원), 한우 살치살 (56,000원), 한우 숯불 불고기 (29,000원)",영업시간 월~금 11:30 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00
독일주택,"호프,요리주점",3.8,111,"서울 종로구 대명1길 16-4 1층
(지번) 명륜4가 45-1",37.5829832184741,127.000519543772,02-742-1933,"헤레틱 이블트윈 레드에일 (11,000원), 올드 라스푸틴 (12,000원), 린데만스 빼슈레제 (13,000원), 델리리움 레드 (13,000원)",월~금 17:00 ~ 01:00
묵호횟집,회,4.3,14,"서울 종로구 북촌로 1 지하 1층
(지번) 재동 106-4",37.5770357156895,126.985798983513,02-763-3131,"회정식 (특) (30,000원), 회정식일반 (일반) (20,000원), 물회 (12,000원), 연어덮밥 (10,000원), 비빔국수 (8,000원), 해장라면 (7,000원), 알밥 (7,000원), 알탕 (8,000원), 알.대구전골 (10,000원), 생대구탕 (12,000원), 치즈알밥 (8,000원), 회덮밥 (7,000원), 도시락 (8,000원), 간장새우밥 (9,000원), 초밥 (특) (15,000원), 초밥 (일반) (12,000원), 해물카레우동 (8,000원), 회정식(special) (30,000원), 통우럭탕 (20,000원)",영업시간 월~토 11:30 ~ 22:00
지오쿠치나 익선점,양식,3.6,272,"서울 종로구 수표로28길 33-11
(지번) 익선동 166-35",37.5736285016121,126.990082698491,02-744-9488,"안심스테이크 (53,000원), 빼쉐리소토 (24,000원), 만조리소토 (28,000원), 굴라쉬리소토 (24,000원), 만조샐러드 (24,000원), 리코타치즈샐러드 (17,000원), 풍기샐러드 (20,000원), 카프레제 (18,000원), 디아볼라 (21,000원), 마르게리따 (22,000원), 카프리쵸사 (24,000원), 엑스트라마르게리따 (25,000원)",영업시간 매일 11:30 ~ 22:00
후라토식당 본점,일식,3.8,354,"서울 종로구 새문안로5길 19 로얄빌딩 지하1층 63호
(지번) 당주동 5",37.5720295562121,126.974293312227,02-730-7090,"규카츠 (180g) (19,000원), 일본식 오므라이스 (14,000원), 스테키 정식 (19,000원), 스테키 덮밥 (19,000원), 야마가타 민치카레 (14,000원), 우삼겹덮밥 (14,000원), 니꾸온우동(계절메뉴) (10,000원), 냉소바(계절메뉴) (10,000원), 카라이나스동 (13,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
개뿔,갤러리카페,4.0,219,"서울 종로구 낙산성곽서1길 26 1,2층
(지번) 이화동 9-443",,,02-765-2019,"아메리카노 (5,000원), 카페 라떼 (5,500원), 캐모마일 티 (6,000원), 밀크티 (7,000원), 핫초코 (6,000원), 오미자에이드 (0원), 당근케이크 (0원)",영업시간 매일 10:00 ~ 22:00
아델라베일리,패밀리레스토랑,3.4,442,"서울 종로구 북악산로 48 1층
(지번) 부암동 23-3",37.595168080385,126.970184830427,02-3217-0707,"알리오 올리오 스파게티니 (19,000원), 봉골레 링귀니 (25,000원), 명란 감태 스파게티니 (27,000원), 관자와 아스파라거스 스파게티니 (29,000원), 성게알 비스큐 링귀니 (33,000원), 까르보나라 스파게티니 (26,000원), 새우 크림 링귀니 (27,000원), 버섯 크림 링귀니 (27,000원), 아마트리치아나 링귀니 (27,000원), 라구 볼로네제 링귀니 (27,000원), 마레 스파게티니 (28,000원), 라구 볼로네제 리조또 (27,000원), 안심 고르곤졸라 리조또 (27,000원), 마레 리조또 (28,000원), 갑오징어 먹물 리조또 (33,000원), 돼지고기 뼈등심 스테이크 (49,000원), 연어 스테이크 (49,000원), 안심 (62,000원), 양갈비 (62,000원), 마르게리따 피자 (32,000원), 페퍼로니 피자 (32,000원), 머쉬룸 피자 (32,000원), 고르곤졸라 피자 (32,000원), 루꼴라와 프로슈토 피자 (32,000원), 사과 고구마 스프 (13,000원), 라구소스를 곁들인 가지구이 (24,000원), 감자퓨레, 아스파라거스 관자 구이 (28,000원), 리코타치즈 샐러드 (25,000원), 부라타치즈 샐러드 (27,000원)",영업시간 매일 11:30 ~ 22:00
밀과보리,한식,4.3,119,"서울 종로구 창덕궁1길 32 1층
(지번) 계동 140-56",37.5794190351724,126.987477090079,02-747-5145,"곤드레밥(2인이상) (점심메뉴) (11,000원), 생선구이(2인이상) (점심메뉴) (24,000원), 곤드레 바지락 칼국수 (점심메뉴) (11,000원), 흑보리현미밥(2인이상) (점심메뉴) (10,000원), 감자전 (점심메뉴) (12,000원), 미나리전 (점심메뉴) (12,000원), 김치전 (점심메뉴) (12,000원), 해물파전 (점심메뉴) (18,000원), 닭볶음탕 (저녁메뉴) (35,000원), 보쌈(예약) 대 (저녁메뉴) (45,000원), 보쌈(예약) 중 (저녁메뉴) (35,000원), 홍어전 (저녁메뉴) (25,000원), 낙지볶음 (저녁메뉴) (25,000원), 바지락초무침 (계절메뉴) (20,000원), 쭈꾸미볶음 (25,000원)",영업시간 월~토 11:30 ~ 21:00 · 휴게시간 월~토 15:00 ~ 17:00
오죽이네,닭요리,4.2,864,"서울 종로구 돈화문로11가길 25
(지번) 익선동 156",37.5737804677873,126.990804674931,02-741-8874,"닭매운탕 (소) (28,000원), 옻매운탕 (50,000원), 쭈꾸미,쭈심겹 (중) (36,000원), 쭈꾸미, 쭈삼겹 (대) (40,000원), 닭매운탕(중) (37,000원), 닭매운탕(대) (45,000원)",영업시간 월~금 11:30 ~ 22:00 · 휴게시간 월~금 15:00 ~ 16:00
갯마을횟집,회,3.7,94,"서울 종로구 종로16길 32-4 1, 2층
(지번) 관철동 35-1",37.5687293854131,126.98859021326,02-2285-4751,"감성돔회 (특) (95,000원), 감성돔회 (대) (85,000원), 감성돔회(중) (75,000원)",
평원숯불갈비,갈비,4.0,162,"서울 종로구 종로39길 29 1층
(지번) 효제동 174-6",37.572152340379,127.005263283605,02-745-2408,"순대국 (특) (8,000원), 순대국 (6,000원), 간장새우 (10,000원), 제육덮밥 (6,000원), 비빔국수 (6,000원), 김치찌개 (6,000원), 생소갈비 (150g) (14,000원), 생소등심 (150g) (14,000원), 쫄깃살 (150g) (14,000원), 생삼겹살 (200g) (14,000원), 돼지갈비 (250g) (14,000원), 공중부양 물갈비 (250g) (14,000원), 공중부양 물갈비 (0원)",영업시간 매일 11:00 ~ 23:00
마산해물아구찜,아구,3.8,150,"서울 종로구 북촌로5길 6 2층
(지번) 재동 11",37.5795355516357,126.984583314654,02-741-2109,"해물누룽지탕 (18,000원), 통영굴전 (19,000원), 해물찜 (중) (59,000원), 아구찜 (중) (49,000원), 아구탕 (중) (49,000원), 해물탕 (중) (64,000원), 해물파전 (18,000원), 볶음밥, 주먹밥 (3,000원), 갑오징어숙회 (29,000원), 1인아구찜 (29,000원), 1인 해물찜 (39,000원), 아구탕지리 (중) (49,000원), 해물찜 (대) (69,000원), 해물찜 (특) (79,000원), 아구찜 (대) (59,000원), 아구찜 (특) (69,000원), 해물탕 (대) (79,000원), 해물탕 지리 ( 중) (64,000원), 해물탕 지리 ( 대) (79,000원)",영업시간 매일 11:00 ~ 21:30
버거드조선,햄버거,4.2,314,"서울 종로구 사직로10길 7 1층
(지번) 내자동 147",37.5755931875674,126.970510626265,02-723-1016,"버거 드 조선 (140g) (10,800원), 버거 드 조선 아벡 모짜렐라 (140g) (10,800원), 버거 드 해쉬브라운 (140g) (11,800원), 버거 드 그라나파디노 (140g) (12,800원), 버거 드 아보카도 아벡 베이컨 (140g) (12,800원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
화양연화,태국음식,3.5,205,"서울 종로구 계동길 73-1 지하1층
(지번) 계동 78-2",37.580561048779,126.98668894773,070-4196-2046,"팟타이 (태국 전통 볶음) (12,000원), 팟씨유 (간장소스 넓은면) (12,000원), 카오팟 뿌 (게살볶음밥) (12,000원), 카오팟 끄라파오 (돼지고기바질볶음밥) (12,000원), 카오팟 쌉파롯 (파인애플볶음밥) (12,000원), 꾸에이띠어우 느아 (고기국수) (12,000원), 똠얌꿍 (22,000원), 뿌팟퐁커리 (25,000원), 타이그린커리 (닭) (18,000원), 타이그린커리 (새우) (19,000원)",영업시간 매일 11:30 ~ 21:00
일품진진수라 광화문점,한정식,3.5,59,"서울 종로구 종로5길 7 타워8빌딩 지하2층 201~206호
(지번) 청진동 128",37.5706161018862,126.980559892691,02-6226-8191,"해물파전 (20,000원), 삼색모듬전 (20,000원), 궁중구절판 (30,000원), 송이떡갈비구이 (30,000원), 궁중해물탕 (30,000원), 간장게장반상 (40,900원), 점심특선 (42,000원), 오분자기뚝배기반상 (36,900원), 보리굴비반상 (36,900원), 황태구이반상 (29,900원), 전복갈비탕반상 (30,900원), 능이버섯갈비탕반상 (30,900원), 갈비탕반상 (25,900원), 특전복매운갈비찜반상 (35,900원), 특전복갈비찜반상 (34,900원), 매운갈비찜반상 (32,900원), 갈비찜반상 (31,900원), 능이버섯불고기반상 (32,900원), 불고기반상 (26,900원), 떡갈비반상 (32,900원)",영업시간 매일 11:00 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00
유진식당,냉면,3.6,339,"서울 종로구 종로17길 40 1층
(지번) 낙원동 221",37.5720460142943,126.988333199571,,"설렁탕 (7,000원), 돼지머리국밥 (7,000원), 물냉면 (11,000원), 비빔냉면 (11,000원), 회냉면 (15,000원), 녹두지짐 (10,000원), 홍어무침 (15,000원), 돼지수육 (10,000원), 소수육 (15,000원), 돼지술국 (14,000원), 소술국 (15,000원), 소주 (4,000원), 맥주 (5,000원), 막걸리 (4,000원), 청하 (5,000원)","월,화요일"
청계천휴,"호프,요리주점",3.0,124,"서울 종로구 청계천로 71 계원빌딩 1층
(지번) 관철동 32-7",37.5687834664513,126.98550002156,02-736-7788,"새끼대구포&땅콩 (13,000원), 쥐포&땅콩 (12,000원), 반건조오징어&땅콩 (15,000원), 먹태&땅콩 (16,000원), 감자튀김 (14,000원), 모듬소세지 (18,000원), 후라이드치킨 (22,000원), 나쵸 (12,000원), 황도 (12,000원), 두부김치 (14,000원), 김치전 (14,000원), 골뱅이소면 (21,000원), 번데기탕 (12,000원), 명품오뎅탕 (18,000원), 국물떡볶이 (18,000원)",월~목 14:00 ~ 02:00
더숲초소책방,북카페,3.5,806,"서울 종로구 인왕산로 172
(지번) 옥인동 산 3-1",37.5859537047415,126.964277654295,02-735-0206,"에스프레소 (4,900원), 아메리카노 (4,900원), 카페라떼 (5,900원), 홍차라떼 (6,300원), 녹차라떼 (6,300원)",영업시간 매일 08:00 ~ 21:00
부촌육회,"육류,고기",4.2,34,"서울 종로구 종로 200-12 1층
(지번) 종로4가 165-11",37.5703823624626,126.999922687164,02-2267-1831,"육회 (21,000원), 육회물회 (35,000원), 산낙지탕탕이 (16,000원), 육회낙지탕탕이 (35,000원), 육사시미 (35,000원), 육회비빔밥(보통) (10,000원), 육회비빔밥(특) (15,000원), 간,천엽 (17,000원)",영업시간 매일 10:00 ~ 21:30
나무사이로,커피전문점,4.1,233,"서울 종로구 사직로8길 21 1층
(지번) 내자동 196",37.5746665386618,126.970971159569,070-7590-0885,"에스프레소 (5,000원), 라떼 (6,000원), 브루잉 커피 (변동가격)",영업시간 월~금 09:00 ~ 21:00
육미,"호프,요리주점",3.9,76,"서울 종로구 종로9길 18
(지번) 인사동 255-5",37.5710165518871,126.984539905226,02-738-0122,"쭈꾸미덮밥 (9,000원), 쭈꾸미볶음 (9,000원), 동태탕 (9,000원), 소불고기 (8,000원), 제육볶음 (8,000원), 굴순두부탕 (7,000원), 쭈꾸미불고기(2인) (20,000원), 쭈꾸미철판(중) (28,000원), 쭈.삼겹살철판(중) (30,000원), 쭈꾸미치즈철판(중) (30,000원), 꽃게동태탕전골 (20,000원), 닭도리탕 (25,000원), 왕노가리 (15,000원), 매운코다리찜 (20,000원), 해물파전 (13,000원), 쭈꾸미고추부추전 (12,000원), 계란말이 (10,000원), 꼬막(계절) (20,000원), 생굴(계절) (15,000원), 굴전(계절) (20,000원)",월~토 11:00 ~ 01:00
안래홍,중국요리,3.7,69,"서울 종로구 종로7길 43 1층
(지번) 공평동 132",37.5717079859625,126.982668260453,02-739-8013,"짜장면 (7,500원), 유니짜장 (8,000원), 간짜장 (8,500원), 삼선간짜장 (10,000원), 볶음짜장 (2인분) (18,000원), 사천짜장 (2인분) (19,000원), 짬뽕 (8,000원), 삼선짬뽕 (11,000원), 삼선백짬뽕 (11,000원), 우동 (8,000원), 삼선우동 (11,000원), 굴짬뽕 (11,000원), 볶음밥 (8,000원), 새우볶음밥 (10,000원), 삼선볶음밥 (10,000원), 게살볶음밥 (11,000원), 마파두부밥 (10,000원), 잡채밥 (10,000원), 고추밥 (10,000원), 짬뽕밥 (8,500원), 삼선짬뽕밥 (11,000원), 삼선백짬뽕밥 (11,000원), 굴짬뽕밥 (11,000원), 계란탕 (20,000원), 삼선짬뽕탕 (20,000원), 산라탕 (22,000원), 게살스프 (25,000원), 군만두 (7,000원), 물만두 (7,000원), 전가복 (소) (58,000원), 삼선누룽지탕 (소) (40,000원), 깐풍관자 (소) (33,000원), 마라관자 (소) (33,000원), 고추잡채 (소) (23,000원), 부추잡채 (소) (23,000원), 잡채 (24,000원), 오향장육 (소) (24,000원), 양장피 (소) (26,000원), 해파리냉채 (28,000원), 삼품냉채 (42,000원), 사품냉채 (55,000원), 탕수육 (소) (18,000원), 사천탕수육 (소) (23,000원), 깐풍육 (소) (25,000원), 라조육 (소) (25,000원), 동파육 (소) (25,000원), 고기튀김 (17,000원), 마파두부 (17,000원), 난자완즈 (36,000원), 유린기 (소) (25,000원), 깐풍기 (소) (25,000원), 라조기 (소) (25,000원), 마라기 (소) (25,000원), 깐풍새우 (소) (32,000원), 깐쇼새우 (소) (32,000원), 크림새우 (소) (32,000원)",영업시간 월~금 11:00 ~ 21:30 · 휴게시간 월~토 15:00 ~ 16:40
풍년옥,설렁탕,4.1,50,"서울 종로구 새문안로7길 26 1층
(지번) 당주동 17-1",37.5713951650063,126.975132097231,02-737-5157,"설렁탕 (9,000원), 동그랑땡 (12,000원), 모듬수육 (20,000원), 빈대떡 (12,000원), 특설렁탕 (11,000원), 머리고기 (23,000원), 수육무침 (20,000원)",영업시간 월~금 08:00 ~ 21:30
종삼육,"육류,고기",3.6,482,"서울 종로구 돈화문로11길 8-1 지하1층,1~3층
(지번) 돈의동 51",37.5728050631156,126.99096553832,,"갈매기살(180g) (19,000원), 생 삼겹살(180g) (19,000원), 최상급한돈모둠한판(550g) (56,000원), 가브리살(180g) (19,000원), 목살(180g) (19,000원)",영업시간 매일 14:00 ~ 22:00
카페다오,카페,4.2,228,"서울 종로구 대학로14길 19
(지번) 혜화동 163-30",37.5842145805766,127.002507640997,02-745-5560,"흑임자크림라떼 (6,500원), 애플베리티 (7,000원), 땅콩크림라떼 (6,500원), 에스프레소 (4,500원), 아메리카노 (4,500원), 카페라떼 (5,000원), 바닐라라떼 (5,500원), 카페모카 (5,500원), 수제자몽차 (6,500원), 얼그레이티 (5,500원)",영업시간 매일 12:00 ~ 21:00
천년동안도 종각,라이브카페,4.2,127,"서울 종로구 삼일대로15길 6 지하 1, 2호
(지번) 관철동 7-16",37.568926738333,126.987174468926,010-8242-0117,"공연료 (15,000원)",월~토 18:00 ~ 24:00
차니오뎅,오뎅바,4.2,238,"서울 종로구 대학로8가길 48 1층
(지번) 동숭동 1-47",37.5829358025106,127.002422234025,02-3676-0002,"차니수제오뎅탕 (24,000원), 차니수제오뎅탕(1인메뉴) (13,000원), 오뎅타코와사비 (24,000원), 오뎅타코와사비(1인메뉴) (13,000원), 꼬불이 (24,000원), 꼬불이(1인메뉴) (13,000원), 이까야끼 (24,000원), 이까야끼(1인메뉴) (13,000원), 치즈오뎅 (24,000원), 치즈오뎅(1인메뉴) (13,000원), 에비덴뿌라 (24,000원), 에비덴뿌라(1인메뉴) (13,000원), 이까후라이 (24,000원), 이까후라이(1인메뉴) (13,000원)","월,화,수,목,일 16:00 ~ 24:00"
온천집 익선,샤브샤브,3.5,943,"서울 종로구 돈화문로11나길 31-8 1층
(지번) 익선동 128-3",37.5740999680943,126.989799745222,02-762-8215,"로스트 비프 스테이크 덮밥 (25,000원), 1인 된장 3단 샤브샤브 (20,000원), 1인 얼큰 3단 샤브샤브 (21,000원), 1인 된장 4단 샤브샤브 (27,000원), 1인 얼큰 4단 샤브샤브 (28,000원), 1인 된장 3단 차돌샤브 (28,000원), 1인 얼큰 3단 차돌샤브 (29,000원), 1인 된장 4단 차돌샤브 (35,000원), 1인 얼큰 4단 차돌샤브 (36,000원), 미나리 육전 (19,000원), 트러플 튀김 덮밥 (20,000원)",영업시간 매일 11:30 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00
미락치킨 경복궁본점,치킨,3.3,108,"서울 종로구 자하문로 17-1 1층
(지번) 체부동 39-2",37.5776319342037,126.971891852377,02-736-6741,"골뱅이소면 (16,000원), 노가리 (12,000원), 대구포 (12,000원), 마늘닭강정 (15,000원), 먹태 (12,000원), 모듬감자튀김 (12,000원), 모듬소세지 (16,000원), 무뼈닭발 (15,000원), 반반(마늘/양념치킨)치킨 (18,000원), 반반(마늘/후라이드)치킨 (18,000원), 반반(양념/후라이드)치킨 (17,000원), 번데기탕 (11,000원), 양념치킨 (17,000원), 옛날쥐포 (12,000원), 오뎅탕 (15,000원), 오징어땅콩 (12,000원), 육포 (12,000원), 철판마늘치킨 (19,000원), 치즈계란말이 (13,000원), 한치 (12,000원), 핫닭강정 (15,000원), 황도 (10,000원), 후라이드치킨 (16,000원)",매일 14:00 ~ 02:00
선비옥,"육류,고기",3.1,282,"서울 종로구 종로16길 23 1층
(지번) 관수동 160-1",37.5689368187318,126.988842716909,,"등심 (180g) (35,000원), 돼지갈비 (250g) (18,000원), 생 삼겹살 (200g) (18,000원), 목살 (200g) (17,000원), 육회 (200g) (25,000원), 사시미 (200g) (35,000원), 육회+사시미 (200g) (35,000원), 물냉면 (9,000원), 비빔냉면 (10,000원), 회냉면 (12,000원)",영업시간 월~토 11:00 ~ 23:00
르브와 종로점,이탈리안,3.8,163,"서울 종로구 우정국로2길 42 4층
(지번) 관철동 19-11",37.5694299167566,126.985386475342,02-739-8208,"로제쉬림프 빠네 (19,800원), 르브와 빠네 (17,600원), 단호박크림파스타 (18,700원), 단호박리조또그라탕 (19,800원), 찹스테이크림파스타 (22,900원), 찹스테이토마토파스타 (22,900원)",월요일
백스트리트피자,피자,3.8,360,"서울 종로구 수표로26길 16-2
(지번) 돈의동 75-4",37.5720828273836,126.989878353716,070-4001-5964,"Quarter Street (R) (38,000원), Shrimp Gangster (R) (35,000원), Cheese&Patty Bomb (R) (32,000원), Mushroom BANG! (R) (28,000원), Potato Killer (R) (26,500원), Mac n cheese (R) (25,500원), Papperoni Shotgun (R) (25,000원), Hawaiian (R) (24,000원), Papperoni (R) (22,000원), Cheddar Cheese (R) (21,000원)",영업시간 월~금 12:00 ~ 23:00
광주식당,"해물,생선",4.2,62,"서울 종로구 지봉로2길 15
(지번) 창신동 400-1",37.5708410184103,127.017534613429,02-2236-5247,"동태탕 (8,000원), 동태탕 (포장, 2인) (16,000원), 공기밥 (1,000원), 소주 (4,000원), 막걸리 (4,000원)",월요일
서대포집,"육류,고기",3.7,218,"서울 종로구 돈화문로11가길 9 1층
(지번) 돈의동 6",37.5730714920731,126.991027766147,02-763-7752,"소갈비살 (150g) (20,000원), 막창구이 (180g) (18,000원), 오겹살 (180g) (18,000원), 갈매기살 (180g) (18,000원), 목살 (180g) (18,000원), 가브리살 (180g) (18,000원)",영업시간 매일 14:30 ~ 22:00
툇마루집된장예술,한식,4.0,83,"서울 종로구 인사동4길 5-26 2,3층
(지번) 인사동 4",37.5733760424938,126.986452732054,02-739-5683,"북어찜구이 (15,000원), 한치회 (20,000원), 초장과 물오징어 (13,000원), 닭발 (12,000원), 암퇴지 볶음 (18,000원), 된장비빔밥 (9,000원), 간장게장밥 (14,000원), 함경도가재미식해 (17,000원), 신녹두빈대떡 (13,000원), 김치전 (11,000원), 부추전 (11,000원), 도토리묵 (11,000원), 청포묵 (10,000원), 생두부랑 김치랑 (10,000원), 두부부침 (10,000원), 코다리조림 (30,000원)",영업시간 월~토 11:30 ~ 22:30
신촌황소곱창 종로점,"곱창,막창",3.7,333,"서울 종로구 삼일대로17길 17 1층
(지번) 관철동 12-23",37.5690591989125,126.986494150572,02-735-6698,"생모듬 (2인분) (49,000원), 황소곱창 (180g) (22,000원), 대창 (200g) (23,000원), 막창 (홍창) (200g) (23,000원), 벌집 (벌양) (200g) (22,000원), 양 (깃) 머리 (200g) (29,000원), 염통 (200g) (18,000원), 부추사리 (3,000원), 볶음밥 (3,000원)",매일 14:00 ~ 24:00
영화루,중국요리,3.2,477,"서울 종로구 자하문로7길 65 1층
(지번) 누하동 25-1",37.5801403039811,126.969021357276,02-738-1218,"짜장 (8,000원), 우동 (7,000원), 짬뽕 (7,000원), 간짜장 (7,000원), 고추간짜장 (9,000원), 쟁반짜장 (11,000원), 삼선짜장 (10,000원), 삼선쟁반짜장 (10,000원), 삼선울면 (10,000원), 삼선우동 (10,000원), 삼선짬뽕 (10,000원), 고추짬뽕 (9,000원), 짜장밥 (7,500원), 짬뽕밥 (7,500원), 잡채밥 (9,000원), 고추덮밥 (10,000원), 영화특밥 (9,000원), 송이덮밥 (9,000원), 고추간짜장밥 (10,000원), 새우볶음밥 (11,000원)","영업시간 월,수,목,금,토,일 11:00 ~ 21:00 · 휴게시간 월,수,목,금,토,일 14:45 ~ 17:00"
명동닭한마리 본점,닭요리,3.5,381,"서울 종로구 종로40가길 14 1층
(지번) 종로5가 265-8",37.5703590604321,127.005880867535,02-2266-8249,"엄나무닭한마리 (2인) (30,000원), 닭볶음탕 (2인) (34,000원), 삼계탕 (1인) (16,000원), 모래집볶음 (10,000원)",매일 10:00 ~ 00:30
광장시장찹쌀꽈배기,간식,4.2,139,"서울 종로구 종로 204 105호
(지번) 종로4가 185-1",37.5707148293086,127.000328835707,010-9498-3115,"찹쌀꽈배기 (1,000원), 팥도너츠 (1,500원), 흑미도너츠 (1,000원), 고구마찹쌀도너츠 (1,500원)",영업시간 매일 11:00 ~ 22:00
원조할머니두부집,두부전문점,4.1,14,"서울 종로구 진흥로 439 인왕빌딩 202호
(지번) 구기동 85-9",37.6081675133318,126.957621336182,02-379-6276,"재래보쌈 (36,000원), 두부찌개 (2인) (18,000원), 두부김치 (18,000원), 두부고기 (18,000원), 두부조림 (14,000원), 두부찌개 (3인) (26,000원), 생두부 (6,000원), 콩비지 (18,000원), 북어구이 (20,000원), 빈대떡 (16,000원), 도토리묵 (14,000원), 모듬전 (25,000원), 두부부침 (13,000원), 두부젓국백반 (9,000원), 북어국백반 (10,000원), 된장백반 (9,000원), 콩비지백반 (9,000원), 순두부백반 (9,000원), 특순두부백반 (10,000원), 두부찌개백반 (10,000원), 청국장백반 (9,000원)",영업시간 매일 09:00 ~ 22:00
창신동매운족발 본점,"족발,보쌈",3.7,380,"서울 종로구 종로51길 23 1층
(지번) 창신동 581-5",37.5730232516528,127.011481644557,02-3675-9689,"핫스페셜족발 (32,000원), 매운미니족발 (24,000원), 영양족발 (29,000원), 미니족발 (12,000원), 매운석쇠순살족발 (33,000원), 매운무뼈닭발 (14,000원), 영양육회 (20,000원), 매운튀김순살족발 (30,000원), 매운훈제오리 (15,000원), 주먹밥 (2,000원), 쿨피스 1L (2,000원)","월,화요일"
홍복성,중국요리,3.5,705,"서울 종로구 삼봉로 81
(지번) 수송동 58",37.5725639351805,126.981506298154,02-737-2591,"짜장면 (7,000원), 짬뽕밥 (8,500원), 양장피(소) (26,000원), 오향장육(소) (30,000원), 해파리냉채(소) (26,000원), 간짜장 (8,000원), 삼선짜장 (9,500원), 짬뽕 (8,000원), 삼선짬뽕 (10,000원), 삼선우동 (10,000원), 사천탕면 (10,000원), 마라탕면 (10,000원), 팔진탕면 (14,000원), 울면 (10,000원), 기스면 (10,000원), 콩국수 (10,000원), 중국식냉면 (12,000원), 삼선짬뽕밥 (10,000원), 새우볶음밥 (9,000원), 삼선볶음밥 (9,000원), 쇠고기볶음밥 (9,000원), 잡채밥 (10,000원), 송이덮밥 (10,000원), 고추잡채밥 (11,000원), 마파두부덮밥 (10,000원), 잡탕밥 (16,000원), 가지덮밥 (11,000원), 게살볶음밥 (11,000원), 쇠고기고추잡채(소) (28,000원), 탕수육(소) (23,000원), 라조육(소) (28,000원), 깐풍중새우(소) (35,000원)",영업시간 매일 11:00 ~ 22:00
원조누드김밥,분식,3.8,366,"서울 종로구 창경궁로 88 광장시장 모사 41호
(지번) 예지동 2-1",37.5701196320637,126.999798964693,,메뉴 없음,영업시간 월~토 05:00 ~ 19:00
마이클바이해비치 종로,이탈리안,3.2,97,"서울 종로구 우정국로 26 센트로폴리스 B타워 2층
(지번) 공평동 5-1",37.5716808092144,126.983530268891,02-722-4300,"마이클코스 (95,000원), 비즈니스코스 (75,000원), 채끝 스테이크 200g striploin steak (65,000원), 양갈비 스테이크 200g lamb frenchrack steak (57,000원), 바비큐 폭립 550g barbecue pork ribs (48,000원), 그릴드 브란지노 150g grilled branzino (52,000원), 그릴드 치킨 500g grilled chicken (38,000원), 오리 콩피 200g duck confit (35,000원), 시저 샐러드 caesar salad (23,000원), 콥 샐러드 cobb salad (24,000원), 트러플 감자튀김 truffle fries (18,000원), 프렌치 어니언 스프 french onion soup (19,000원), 문어 & 감자 octopus & potato (26,000원), 트러플 스파게티 truffle spaghetti (31,000원), 우니 스파게티 uni spaghetti (33,000원), 미트 라자냐 meat lasagna (27,000원), 마이클 시그니쳐 버거 michael's signature burger (23,000원), 바나나 크렘 브륄레 banana crème brûlée (8,000원), 키 라임 파이 key lime pie (11,000원)",영업시간 월~토 11:00 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00
소문난국밥전문,국밥,4.6,134,"서울 종로구 수표로 131 1층
(지번) 낙원동 241-12",37.5724935312538,126.988259663514,02-742-1633,"계란 후라이 (2개) (2,000원), 우거지해장국 (3,000원)",영업시간 매일 04:20 ~ 21:30
장수한방삼계탕,삼계탕,4.6,58,"서울 종로구 새문안로5길 13
(지번) 당주동 160",37.5713696938344,126.974415113084,02-725-3260,"반계탕 (11,000원), 삼계탕 (16,000원), 약반계탕 (12,000원), 약계탕 (17,000원), 들깨반계탕 (12,000원), 들깨삼계탕 (17,000원), 녹각탕 (18,000원)",영업시간 월~금 11:00 ~ 21:00 · 휴게시간 월~금 15:30 ~ 17:00
