이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
무안갯벌낙지,"해물,생선",3.9,38,"서울 은평구 진흥로 11 1,2층
(지번) 역촌동 44-34",,,02-359-4017,"산낙지철판볶음 (소) (43,000원), 산낙지연포탕 (소) (43,000원), 산낙지전골 (소) (43,000원), 산낙지찜 (소) (43,000원), 산낙지불낙전골 (중) (53,000원), 산낙지 (30,000원), 산낙지초무침 (48,000원), 산낙지탕탕이 (43,000원), 산낙지볶음 (소) (43,000원), 낙지볶음 (소) (26,000원), 낙지전골 (소) (32,000원), 낙지찜 (소) (32,000원), 낙지파전 (18,000원), 낙지비빔밥 (10,000원), (특)낙지비빔밥 (15,000원), 낙지수제비 (10,000원), 낙지칼국수 (10,000원), 낙지들깨수제비 (12,000원), 콩나물해장국 (9,000원)","영업시간 월,수,목,금,토 11:00 ~ 21:50"
팥동동,죽,4.6,41,"서울 은평구 연서로48길 31 1층
(지번) 진관동 167-1",37.6380429432832,126.938314734951,02-359-2223,"팥죽 (13,000원), 팥칼국수 (11,000원), 보리밥 비빔밥 (10,000원), 서리태콩국수 (10,000원), 쌍화차 (7,000원), 대추차 (7,000원), 커피 (3,000원), 눈꽃 팥빙수(2인) (15,000원), 보리밥(미니) (1,000원), 공기밥 (1,000원), 곱배기 (2,000원)",월요일
근린커피,카페,,149,"서울 은평구 응암로21길 23 1층
(지번) 응암동 579-33",37.5941999000301,126.915399043462,0507-1376-5300,"에스프레소 (3,500원), 아메리카노 (4,500원), 카페라떼 (5,000원), 근린라떼 (5,300원), 베리치즈 (ice) (4,000원), 오렌지 에이드 (6,000원), 플랫화이트 (5,000원), 바닐라라메 (5,500원), 근린라메 (5,500원), 카라멜마끼아또 (5,500원), 콜드브루 (5,500원), 아인슈페너 (5,500원), 말차크림 (6,000원), 초코크림 (6,000원), 머스켓티라베 (5,500원), 잉글리쉬티라떼 (5,500원), 얼그레이티라떼 (5,500원), 에이드(애플유자/오렌지) (6,500원), 생과일쥬스(오렌지/사과/키위) (6,500원), 애플유자티 (5,500원), 로즈마리티 (4,500원), 루이보스티 (4,500원), 페퍼민트티 (4,500원), 잉글리쉬티 (4,500원), 얼그레이티 (4,500원)",매일 11:00 ~ 23:00
금바위감자탕 증산점,감자탕,3.2,38,"서울 은평구 증산로 353 1층
(지번) 증산동 159-5",37.5879710048911,126.912585946686,02-372-3161,"감자탕 大 (48,000원), 해물뼈찜 大 (57,000원), 감자탕 中 (42,000원), 감자탕 小 (36,000원), 해물뼈찜 中 (49,000원), 뼈 추가 (19,000원), 우거지 추가 (4,000원), 감자 추가 (3,000원), 수제비 추가 (2,000원), 당면사리 (2,000원), 쫄면사리 (2,000원), 라면사리 (2,000원), 볶음밥（감자탕） (3,000원), 공기밥 (1,000원), 코카콜라（500mL） (2,000원), 칠성사이다（500mL） (2,000원), 떡사리 (2,000원), 볶음밥（해물뼈찜） (3,000원)",매일 00:00 ~ 24:00
마산아구찜,아구,3.6,112,"서울 은평구 백련산로 160
(지번) 응암동 762",37.5983345031022,126.925920084826,,"아구찜 (소) (32,000원), 아구탕 (소) (32,000원), 해물탕 (중) (43,000원), 해물찜 (중) (43,000원), 꽃게찜 (중) (43,000원)","영업시간 월,화,목,금,토,일 12:00 ~ 22:00"
봉평옹심이메밀칼국수,칼국수,4.0,23,"서울 은평구 응암로12길 8 1층 5호
(지번) 응암동 602-1",37.5879137305418,126.917508247111,02-6339-0039,메뉴 없음,영업시간 매일 11:00 ~ 21:30
빅토리아,갈비,3.8,11,"서울 은평구 응암로21길 11 1층
(지번) 응암동 579-45",37.5939824923989,126.916667823868,02-309-7870,"치즈등갈비 (1인) (13,000원), 등갈비 김치찜 (1인) (13,000원), 매운 등갈비찜 (1인) (13,000원), 등갈비 전골 (중) (26,000원), 등갈비튀김 (20,000원), 등갈비튀김 (20,000원)",월~토 11:30 ~ 24:00 · 휴게시간 월~토 14:30 ~ 17:30
연수식당,한식,3.4,50,"서울 은평구 연서로27길 17-1
(지번) 갈현동 483-16",37.6179665558759,126.917420913801,02-352-7181,"오삼불고기(1인분) (14,000원), 오징어불고기(1인분) (13,000원), 김치찌개 (8,000원), 된장찌개 (8,000원)",영업시간 매일 11:00 ~ 22:00
롯데리아 응암오거리점,패스트푸드,3.7,12,"서울 은평구 응암로 177 1층
(지번) 응암동 598-4",37.5879037336212,126.916361767602,02-308-9341,"더블 한우불고기버거 세트 (15,800원), 한우불고기버거 세트 (11,800원), 나폴리맛피아 모짜렐라버거세트(토마토 바질) (12,300원), 모짜렐라 인 더 버거 베이컨 세트 (10,900원), 핫크리스피치킨버거 세트 (9,400원), 리아 불고기 세트 (8,400원), 리아 새우 세트 (8,400원), 티렉스버거 세트 (8,400원), 데리버거 세트 (7,200원), 리아 불고기 (5,600원), 리아 새우 (5,600원), 나폴리맛피아 모짜렐라버거세트(발사믹 바질) (12,300원), 전주 비빔라이스 버거 세트 (10,100원), 리아 새우 베이컨 세트 (9,400원), 리아 불고기 베이컨 세트 (9,400원), 더블 클래식치즈버거 세트 (10,300원), 더블 치킨버거 세트 (9,100원), 더블 데리버거 세트 (8,300원), 리아 불고기 더블 세트 (빅불세트) (10,600원), 더블 미라클버거 세트 (10,100원), 미라클버거 세트 (8,800원), 더블엑스투버거 세트 (10,200원), 리아 사각새우 더블 세트 (9,400원), 클래식치즈버거 세트 (8,800원), 치킨버거 세트 (7,800원), 나폴리맛피아 모짜렐라버거(토마토 바질) (9,700원), 나폴리맛피아 모짜렐라버거(발사믹 바질) (9,700원), 전주 비빔라이스 버거 (7,700원), 리아 새우 베이컨 (6,700원), 리아 불고기 베이컨 (6,700원)",영업시간 매일 10:00 ~ 22:30
다슬기요리전문점,해장국,3.3,52,"서울 은평구 연서로29길 8-11
(지번) 갈현동 399-21",37.6192808515588,126.91954372608,,메뉴 없음,매일 00:00 ~ 24:00
빕스 은평롯데점,패밀리레스토랑,4.0,144,"서울 은평구 통일로 1050 3층
(지번) 진관동 63",37.6375366740938,126.917900261732,02-6975-5338,"그릴드 랍스터&채끝 스테이크 (65,000원), 등심 스테이크(400g) (56,000원), 멜팅 버터 그릴드 랍스터(450g) (37,500원), 스테이크 플래터 (113,500원), 안심 스테이크(150g) (30,000원), 안심&채끝 스테이크 (79,500원), 애플 망고 에이드 (6,500원), 엘본 스테이크(100g 당) (14,000원), 자몽 에이드 (6,500원), 채끝 스테이크(210g) (27,500원), 토마호크 스테이크(100g 당) (19,000원), 포터하우스 스테이크(100g 당) (18,000원), 허브 갈릭 램&채끝 스테이크 (78,000원), 허브 갈릭 랩 스테이크(500g) (78,000원)",영업시간 매일 10:30 ~ 22:00
시가,중국요리,4.4,41,"서울 은평구 가좌로7길 24 1층
(지번) 응암동 753-15",37.5860615942142,126.918726383435,02-3152-8588,"시가짜장 (6,000원), 간짜장 (7,000원), 짬뽕 (9,000원), 볶음밥 (7,000원), 탕수육 (소) (14,000원)","월,화요일"
OK초밥,"초밥,롤",4.3,28,"서울 은평구 응암로4길 22 대림시장 1층 102,112호
(지번) 응암동 754-1",37.5867972937404,126.917742147878,02-389-9888,"OK(모듬초밥) (8,000원), 광어 (10p) (9,000원), 연어 (10p) (10,000원), 회한접시 (20,000원), 연어회 (30,000원)",영업시간 매일 09:00 ~ 14:00
독도쭈꾸미 불광점,"해물,생선",3.6,33,"서울 은평구 통일로 715-4
(지번) 대조동 15-15",37.6097948114243,126.93003020521,02-351-4116,"쭈꾸미 (1인분) (12,000원), 쭈삼불고기 (1인분) (13,000원), 새우쭈꾸미 (1인분) (14,000원), 쭈삼새 (1인분) (15,000원), 계란찜 (4,000원)","월,수,목,금,토,일 11:00 ~ 23:00"
스시 진초밥,"초밥,롤",5.0,3,"서울 은평구 진흥로15길 26-1 1층
(지번) 불광동 603-4",37.6116719352859,126.931883960346,02-6014-5587,"회덮밥 (9,000원), 특회덮밥 (11,000원), 알탕 (9,000원), 새우초밥 (10ps) (11,000원), 모듬회 (대) (38,000원), 모듬회 (중) (28,000원), 광어회 (대) (38,000원), 광어회 (중) (28,000원), 연어회 (대) (38,000원), 연어회 (중) (28,000원), 런치특초밥 (11ps) (11,000원), 런치모듬초밥 (10ps) (9,000원), 모듬초밥 (10ps) (11,000원), 특초밥 (11ps) (12,000원), 스페셜초밥 (13ps) (15,000원), 광어초밥 (11ps) (14,000원), 연어초밥 (10ps) (13,000원), 생새우초밥(10ps) (11,000원), 연어회덮밥 (11,000원), 도미머리조림 (11,000원)",
대박곱창,"곱창,막창",4.9,5,"서울 은평구 응암로22길 35
(지번) 응암동 240-1",37.5933778923681,126.922159509847,02-359-6327,"야채곱창(1인분) (9,000원), 막창소금구이(1인분) (11,000원), 오돌뼈볶음(1접시) (10,000원), 닭발볶음(소) (10,000원), 곱창전골(소) (15,000원)",매일 16:00 ~ 01:00
플로,카페,4.5,3,"서울 은평구 서오릉로 20-1 1층
(지번) 녹번동 82-41",37.6030880027218,126.926293837797,02-355-4862,"아메리카노 (4,000원), 라떼 (4,500원), 플로커피 (5,500원), 롱블랙 (4,500원), 플랫화이트 (4,500원), 바닐라빈라떼 (5,500원), 크림모카 (6,000원), tea (5,000원), 루비플럼아이스티 (6,000원), 애플멜랑쥬 (7,000원)","영업시간 월,화,목,금,토,일 11:00 ~ 22:00"
조개폭식 연신내점,조개,4.4,79,"서울 은평구 연서로 208 1층
(지번) 대조동 199-9",37.6169591600277,126.919505451847,02-351-4398,"소곱창모듬구이 240g (21,000원), 소곱창구이 180g (19,500원), 특양 대창 염통 300g (22,900원), 소특양구이 240g (22,900원), 대창구이240g (23,900원), 날치알주먹밥 (3,500원), 공기밥 (1,000원)",월~금 16:00 ~ 02:00
뉴욕스트립,"스테이크,립",3.0,115,"서울 은평구 수색로 190
(지번) 증산동 222-5",37.5786600317307,126.901679916213,02-304-2287,"프라임 큐브살치(130g) (29,000원), 프라임 우대갈비(300g) (36,000원), 뉴욕스트립(500g) (99,000원), 토마호크(800g) (159,000원), 안심(130g) (59,000원), 채끝(130g) (56,000원), 꽃등심(130g) (58,000원), 안심추리(100g) (15,000원)",영업시간 매일 11:30 ~ 22:30
신진초밥,"초밥,롤",4.8,35,"서울 은평구 통일로 1030 신한헤스티아 1차 205호
(지번) 진관동 91-4",37.6341922549283,126.917695482942,02-383-5801,"광어초밥(10p) (20,000원), 연어초밥(10p) (20,000원), 새우초밥(10p) (16,000원), 회덮밥 (11,000원), 사케동 (16,000원)",영업시간 월~토 11:30 ~ 21:30 · 휴게시간 월~토 15:00 ~ 17:00
송추가마골 은평1호점,갈비,2.4,85,"서울 은평구 북한산로 276 2층
(지번) 진관동 300-6",37.6543718233258,126.940227272648,02-371-0022,"소왕갈비 (1인분) (41,000원), 가마골갈비 (1인분) (39,000원), 송추갈비 (1인분) (32,000원), 한우채끝등심 (1인분) (40,000원), 한우육회 (180g) (24,000원)",영업시간 매일 11:00 ~ 21:30
삼일해물찜아구찜탕,"해물,생선",3.8,94,"서울 은평구 통일로65길 12-2 1층
(지번) 대조동 15-62",37.6092414803175,126.929670460063,02-382-4380,"아구찜&탕 (43,000원), 해물찜&탕 (43,000원), 섞어찜&탕 (43,000원), 꽃게찜&탕 (43,000원), 삼일대하구이 (23,000원), 해물볶음밥 (10,000원), 홍합탕 (8,000원), 해물전 (23,000원), 주먹밥 (3,000원), 공기밥 (1,000원), 콜라 (2,000원), 사이다 (2,000원), 환타(파인애플) (2,000원), 참이슬후레쉬 (4,000원), 참이슬클래식 (4,000원), 처음처럼 (4,000원), 진로이즈백 (4,000원), 카스 (4,000원), 테라 (4,000원), 청하 (5,000원), 매화수 (5,000원), 장수막걸리 (4,000원), 보해복분자 (10,000원), 백세주 (10,000원)",월요일
아스론가 연신내,양식,4.6,434,"서울 은평구 연서로29길 17-3 1층
(지번) 갈현동 454-8",37.6189549594526,126.918486366448,0502-5551-8502,"레터핑 *예약필수* (8,000원), 메가 생일주(알콜 or 논알콜 선택) (0원), 목살&늑간살 구이 (32,000원), 프로슈토 파스타 (18,000원), 바질 크림 파스타 (18,000원), 더블 트러플 파스타 (19,000원), 부라타 토마토 파스타 (18,000원), 트러플 크림 뇨끼 (21,000원), 로제크림뇨끼 (18,000원), 멜론 프로슈토 (16,000원), 아스론가 티라미수 (9,000원), 마라크림뇨끼 (18,000원), 토마토 쉬림프 피자 (21,000원), 우삼겹 파스타 (18,000원), 갈릭버터 감자튀김 (9,000원), 페페로니 피자 (21,000원), 에그인헬 (18,000원), 감바스 (17,000원), 부라타 치즈 샐러드 (16,000원)",월~금 17:00 ~ 24:00
은평한우곱창,"곱창,막창",2.6,28,"서울 은평구 진흥로 23
(지번) 역촌동 43-66",37.6003184871775,126.918019652677,02-3152-6297,"특선모듬구이 (56,000원), 소곱창구이 (26,000원), 대창구이 (25,000원), 막창구이 (27,000원), 양깃머리구이 (27,000원), 염통구이 (15,000원), 볶음밥 (3,000원), 펩시콜라 355mL (2,000원), 칠성사이다 355mL (2,000원)",매일 16:30 ~ 24:00
신사돼지뽈집,"육류,고기",4.2,238,"서울 은평구 갈현로 27 1층
(지번) 신사동 16-30",37.6003701167511,126.910104252965,02-354-6854,"뽈살 (250g) (17,000원), 핫뽈 (250g) (17,000원), 갈비맛뽈 (250g) (17,000원), 껍데기 (200g) (8,000원), 끝살 (220g) (14,000원)",월~토 14:00 ~ 24:00
스타벅스 은평구청입구점,커피전문점,4.4,41,"서울 은평구 은평로 170 상현빌딩 1층
(지번) 응암동 96-1",37.6010893852841,126.926662375326,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)",영업시간 매일 07:00 ~ 22:00
수정불막창 연신내점,"곱창,막창",3.6,99,"서울 은평구 연서로29길 11-9 1층
(지번) 갈현동 455-3",37.6185436927224,126.918797285495,02-382-1482,"불막창 (15,000원), 불삼겹살 (15,000원), 날치알주먹밥 (2,500원), 볶음밥 (3,000원), 계란찜 (4,000원)",월~토 16:00 ~ 23:00
카페309,디저트카페,3.8,405,"서울 은평구 의상봉길 56-16 의상빌딩 1~3층
(지번) 진관동 309-14",37.6517087166337,126.943933360808,,"에스프레소 (5,500원), 아메리카노 (5,500원), 카페라떼 (6,000원), 카푸치노 (6,000원), 플랫화이트 (6,000원), 바닐라라떼 (6,500원), 카페모카 (6,500원), 헤이즐넛 비엔나 (7,000원), 아포가토 (7,000원), 페퍼민트 (6,500원), 루이보스 (6,500원), 플레인 요거트 스무디 (7,000원), 망고 요거트 스무디 (7,500원), 딸기 요거트 스무디 (7,500원), 레몬에이드 (6,500원), 자몽에이드 (6,500원), 패션후르츠에이드 (7,000원), 파인키위에이드 (7,000원), 딸기라떼 (8,000원), 베리라떼 (8,000원), 밀크티 (7,000원), 수박스무디 (7,000원), 초코(HOT/ICE) (7,000원)",영업시간 매일 10:00 ~ 20:00
은평어시장,회,3.7,22,"서울 은평구 응암로 169 1층
(지번) 응암동 595-1",37.5872158072184,126.916208443002,02-304-0284,"광어+우럭 2인세트 (20,000원), 우럭+연어 2인세트 (20,000원), 광어+우럭+연어 3인세트 (30,000원), 광어+우럭+숭어 3인세트 (30,000원), 모듬세트 3인세트 (40,000원)",매일 12:00 ~ 00:50
북한산숯불갈비&돼지갈비,갈비,4.0,41,"서울 은평구 북한산로 281-3
(지번) 진관동 296-8",37.6551420879771,126.939198575482,02-381-0399,"간장숯불닭갈비(360g) (18,000원), 수제 양념 돼지갈비(1인분) (18,000원), 매운숯불닭갈비(360g) (18,000원), 생 돼지갈비(1인분) (18,000원), 생 삼겹살(1인분) (18,000원), 할매 비빔국수 (9,000원), 냉김치말이국수 (9,000원), 잔치국수 (8,000원), 비빔냉면 (9,000원), 부대찌개(2인이상) (10,000원), 물냉면 (9,000원), 된장찌개 (3,000원), 생버섯불고기 (18,000원), 소등심양념주물럭 1인분 (32,000원)",영업시간 매일 10:00 ~ 21:20
노량진종합어시장,회,2.8,50,"서울 은평구 은평로 194 1층
(지번) 응암동 81-173",37.6011896243568,126.929251795239,02-356-8582,"광어(소) (17,000원), 우럭(소) (15,000원), 연어(소) (15,000원), 도다리(소) (15,000원), 아나고(소) (20,000원), 멍게 (10,000원), 활어물회 (25,000원)",매일 11:00 ~ 01:30
싸리골,"육류,고기",4.1,32,"서울 은평구 서오릉로 160 1층
(지번) 갈현동 468-3",37.6126825267479,126.915632831792,02-355-3086,"생삼겹살 (16,000원), 국물돼지갈비 (16,000원), 김치찌개 (8,000원), 물냉면 (6,000원), 비빔냉면 (6,000원), 묵사발 (6,000원)",영업시간 매일 11:00 ~ 22:30
청솔집,한식,3.5,85,"서울 은평구 연서로54길 67
(지번) 진관동 산 25-2",37.6424731551958,126.945993620185,02-381-3006,"한방 닭백숙 (75,000원), 닭볶음탕 (75,000원), 옻닭 (75,000원), 한방 옻오리 (80,000원), 오리로스 (75,000원), 오리백숙 (80,000원), 능이닭백숙 (95,000원), 삼겹살(200g) (20,000원), 해물파전 (20,000원), 감자전 (20,000원), 김치전 (20,000원), 부추전 (20,000원), 도토리묵 (20,000원), 두부김치 (35,000원), 골뱅이무침 (40,000원)",영업시간 매일 10:00 ~ 20:00
솔밭뽈살하얀살전문,"육류,고기",4.5,36,"서울 은평구 갈현로 62 1층
(지번) 역촌동 69-19",37.6033354186705,126.910529546805,02-388-5937,"뽈살 (1인분) (14,000원), 하얀살 (1인분) (14,000원), 목안살 (1인분) (14,000원), 연안살 (1인분) (14,000원), 모듬 (1인분) (15,000원)",월요일
개성손만두 은평점,분식,4.4,26,"서울 은평구 통일로82길 17 1층
(지번) 불광동 484-141",37.6214601757915,126.920230419154,02-354-0014,"만두샤브세트 (14,000원), 만두전골 (12,000원), 손만두 (11,000원), 냉모밀 (10,000원), 모밀1인세트 (13,000원)",영업시간 매일 09:00 ~ 21:00
화포식당 연신내점,삼겹살,3.9,50,"서울 은평구 연서로29길 20-15 1층
(지번) 갈현동 401-4",37.6198672680403,126.91870194439,0507-1428-8591,"숙성 한돈+찌개 [2~3인 세트] (50,000원), 한우채끝+찌개+임실치즈 2인세트 (88,000원), 한우채끝+찌개+임실치즈 4인세트 (162,000원), 숙성 통삼겹살 (15,000원), 숙성 통목살 (15,000원), 숙성 가브리살 (17,000원), 숙성 항정살 (18,000원), 한우 채끝등심(1+/1++등급) (38,000원)","영업시간 월,화,수,목,일 12:00 ~ 22:00"
프리롤,카페,4.4,187,"서울 은평구 진흥로 201 1층
(지번) 불광동 285-20",37.609252092786,126.93163100417,02-2039-8833,"에스프레소 (4,300원), 아메리카노 (4,300원), 카페라떼 (5,000원), 리얼 초콜릿 라떼 (6,000원), 에그타르트 (3,800원)",영업시간 월~금 08:30 ~ 22:00
맹구네드럼통숯불구이,"육류,고기",4.0,34,"서울 은평구 연서로 174
(지번) 대조동 220-34",37.6143085351918,126.918054358691,,"맹구와인통삼겹살(180g) (8,800원), 왕건와인통삼겹살(180g) (12,000원), 돼지양념구이(250g) (12,000원), 생갈비살한판(300g) (22,000원), 마당쇠껍데기 (6,000원)",매일 17:00 ~ 03:00
금원냉면,냉면,4.7,26,"서울 은평구 역말로 53 1층
(지번) 역촌동 10-82",37.6060806055415,126.916373582543,02-355-3533,"비빔냉면 (10,000원), 평양식왕만두 (10,000원), 회냉면 (11,000원), 물냉면 (10,000원), 냉면사리 (4,000원), 간재미회무침 (20,000원)",영업시간 매일 11:00 ~ 20:00
태평양회산오징어,회,4.6,3,"서울 은평구 서오릉로 205
(지번) 구산동 202-13",37.6138351941462,126.910658206002,02-389-3893,"산고등어 (중) (50,000원), 산고등어 (소) (35,000원), 광어&고등어 (60,000원), 쥐치 (1접시) (60,000원), 강도다리 (1접시) (50,000원), 광어&우럭 (대) (80,000원), 광어&우럭 (중) (60,000원), 광어 (중) (50,000원), 광어 (대) (70,000원), 광어 (소) (35,000원), 숭어 (중) (50,000원), 숭어 (소) (35,000원), 광어&숭어 (60,000원), 연어 (중) (50,000원), 연어 (소) (35,000원), 광어&연어 (60,000원), 광어 (세꼬시) (35,000원), 우럭 (세꼬시) (35,000원), 놀래미 (세꼬시) (40,000원), 강도다리 (세꼬시) (40,000원)",
교촌치킨 녹번점,치킨,4.2,6,"서울 은평구 서오릉로 26 1층
(지번) 녹번동 82-47",37.6034731138109,126.925763353077,02-359-9200,"교촌싱글윙 (7,900원), 레드싱글윙 (7,900원), 교촌옥수수통안심 떡볶이세트 (27,000원), 교촌옥수수오리지날 떡볶이세트 (24,000원), 교촌오리지날（한마리） (19,000원), 다담치밥세트(간장맛) (17,000원), 레드오리지날（한마리） (20,000원), 레드윙 (23,000원), 교촌콤보 (22,000원), 반반오리지날（한마리） (20,000원), 반반콤보 (23,000원), 반반윙 (23,000원), 반반순살 (23,000원), 레허반반순살 (23,000원), 시그니처싱글윙퐁듀치즈볼세트 (27,200원), 후라이드/레드싱글윙퐁듀치즈볼세트 (19,300원), 후라이드싱글윙퐁듀치즈볼세트 (11,400원), 허니싱글윙 (7,900원), 후라이드싱글윙 (7,900원), NEW 허니윙 (22,000원), 허니순살 (23,000원), 소주참이슬오리지날 (4,000원), 소주（처음처럼） (4,000원), 소주（참이슬후레쉬） (4,000원), 소주（진로이즈백） (4,000원), 소주（새로） (4,000원), 생맥주（500cc） (4,000원), 생맥주（1000cc） (7,000원), 병맥주（테라） (4,000원), 병맥주（카스） (4,000원)",매일 12:00 ~ 24:00
여수아구찜탕,아구,4.1,14,"서울 은평구 갈현로 53 1층
(지번) 역촌동 78-77",37.6026344728279,126.910205826765,02-355-0879,"아구찜.탕 (소) (2인) (30,000원), 낙지볶음 (30,000원), 간장게장 (점심메뉴) (13,000원)",영업시간 매일 11:30 ~ 21:00
허니돈 불광본점,분식,4.3,21,"서울 은평구 불광로 20 팜스퀘어 지하 1층 A-20호
(지번) 대조동 240",37.6097357749976,126.928938477038,,"튀김 (3개) (1,000원), 탕수육 (2,500원), 떡볶이 (2,000원), 비빔국수 (2,500원), 멸치국수 (2,000원), 꼬마김밥 (3개) (1,000원)",영업시간 매일 11:00 ~ 21:00
암사쪽갈비 불광점,갈비,4.9,73,"서울 은평구 진흥로15길 24 1층
(지번) 불광동 603-8",37.6114026038849,126.931839242536,02-3157-8243,"쪽갈비(1인분) (17,000원), 매운쪽갈비(1인분) (17,000원), 돼지껍데기(1인분) (7,000원), 매운어묵라면 (5,000원), 누룽지 (6,000원), 날치알주먹밥 (4,000원), 김치짜글이 (7,000원)",영업시간 월~토 16:00 ~ 22:30
횟집산이네,회,,74,"서울 은평구 통일로66길 4-1 1층
(지번) 불광동 281-154",37.6103412861421,126.930836532319,02-384-5466,"특선회 코스(1인) (55,000원), 프리미엄 포장회(1인) (55,000원), 생선회 코스(1인) (38,000원), 실장님 스페셜 코스(1인) * 예약 필수(최소 2인 이상) (98,000원), 포장회 옵션(녹진함 추가!!) (변동가격), 포장회 옵션(안주류 추가!!) (변동가격), 활민어 스페셜(1인) * 예약 필수(최소 2인 이상) (98,000원), 생참치 스페셜(1인) * 예약 필수(최소 2인 이상) (98,000원), 점심 - 생선회 정식 (2인 이상) (25,000원), 점심 - 회덮밥 (특) + 매운탕 (12,000원), 점심 - 회덮밥 + 미소장국 (8,000원), 점심 - 스페셜 초밥 (10p) (20,000원), 점심 - 연어 초밥 (10p) (20,000원), 점심 - 모둠 초밥 (10p) (15,000원), 점심 - 초밥 포장 가능 (변동가격), 점심 - 사케동, 연어회 덮밥 (12,000원), 점심 - 텐동 (12,000원), 점심 - 냉모밀 + 초밥 (4p) 세트 (12,000원)",영업시간 월~금 11:30 ~ 22:00 · 휴게시간 월~금 15:00 ~ 16:00
횡강골남원추어탕,추어,4.0,11,"서울 은평구 통일로63길 14-1 1층
(지번) 녹번동 118-22",37.6081452381294,126.930416131651,02-382-9951,"추어탕 (공기밥 기준) (10,000원), 통추어탕 (12,000원), 얼큰한추어탕 (11,000원), 우렁추어탕 (12,000원), 특추어탕 (11,000원), 수제비추어탕 (12,000원), 추어튀김(소) (8,000원), 추어튀김(대) (13,000원)",영업시간 월~토 09:30 ~ 20:30
스시이마,"초밥,롤",4.4,82,"서울 은평구 역말로 49-1 1층
(지번) 역촌동 9-60",37.606043152338,126.916032289155,070-7807-5295,메뉴 없음,영업시간 매일 12:00 ~ 22:00 · 휴게시간 매일 14:00 ~ 18:00
이디야커피 연신내역점,커피전문점,3.4,3,"서울 은평구 통일로 855-9 1층
(지번) 갈현동 398-6",37.6188948297727,126.919884176889,02-357-3355,"생강차 (가격정보 없음), 퓨어 페퍼민트 (가격정보 없음), 스프링 캐모마일 (가격정보 없음), 토피넛 라떼 (가격정보 없음), 흑당 콜드브루 (가격정보 없음), 연유 카페 라떼 (가격정보 없음), 에스프레소 (가격정보 없음), 에스프레소 콘파냐 (가격정보 없음), 카라멜 마끼아또 (가격정보 없음), 아포가토 오리지널 (가격정보 없음), 콜드브루 아메리카노 (가격정보 없음), 달달커피 (가격정보 없음), 민트모카 (0원), 화이트 초콜릿 모카 (0원), 바닐라 라떼 (0원), 카페모카 (0원), 카푸치노 (0원), 카페 라떼 (0원), 카페 아메리카노 (0원), 디카페인 콜드브루 아메리카노 (가격정보 없음)",영업시간 매일 08:00 ~ 22:30
장가구,중국요리,4.3,79,"서울 은평구 연서로4길 19
(지번) 역촌동 34-49",37.602732419623,126.918148141435,02-355-3678,"냉콩국수 (9,000원), 짜장면 (5,000원), 간짜장 (6,000원), 쟁반짜장 (7,500원), 삼선짜장 (8,000원), 짬뽕 (6,000원), 볶음짬뽕 (8,000원), 굴짬뽕 (9,000원), 삼선짬뽕 (8,500원), 삼선고추짬뽕 (9,000원), 차돌짬뽕 (10,000원), 삼선울면 (8,500원), 우동 (6,000원), 삼선우동 (8,500원), 기스면 (8,000원), 탕수육(소) (15,000원), 덴뿌라 (20,000원), 사천탕수육 (25,000원), 라조육 (25,000원), 난자완스 (25,000원), 깐풍기 (28,000원), 라조기 (28,000원), 닭덴뿌라 (28,000원), 볶음밥 (7,000원), 짜장볶음밥 (7,500원), 삼선볶음밥 (8,500원), 짬뽕밥 (7,000원), 삼선짬뽕밥 (9,500원), 잡채밥 (8,000원), 고추잡채밥 (8,500원), 잡탕밥 (13,000원), 유산술밥 (13,000원), 군만두 (5,000원), 중국냉면 (9,000원), 잡채(소) (14,000원), 고추잡채 (25,000원), 꽃빵 (5,000원), 양장피 (27,000원), 팔보채 (32,000원), 짬짜면 (8,000원), 삼선술국 (15,000원), 깐풍새우 (32,000원)",영업시간 월~토 11:00 ~ 21:30
