이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
갓덴스시 롯데월드몰점,"초밥,롤",3.5,404,"서울 송파구 올림픽로 300 캐주얼동 5층
(지번) 신천동 29",37.5137129859207,127.104301829165,02-3213-4519,메뉴 없음,매일 10:30 ~ 21:30
운암회관 잠실점,한식,4.6,482,"서울 송파구 가락로 272 1층
(지번) 방이동 160-2",37.5120801404407,127.119652695082,02-423-2954,"차돌박이구절판 (중) (49,000원), 육사시미(뭉티기)N (33,000원), 익힘비빔밥N (저녁메뉴) (12,000원), 생고기비빔밥N (저녁메뉴) (12,000원), 차돌된장찌개N (저녁메뉴) (11,000원), 한우육회(200g)N (저녁메뉴) (30,000원), 뭉티기세트 (50,000원), 익힘비빔밥 (점심특선) (10,000원), 생고기비빔밥 (점심특선) (10,000원), 한우사골곰탕 (점심특선) (11,000원), 차돌된장찌개 (점심특선) (9,000원), 사골떡국 (점심특선) (8,500원)",매일 15:00 ~ 17:00
횡성한우촌,"육류,고기",4.7,26,"서울 송파구 중대로 24 올림픽훼미리타운상가 1층 135,140호
(지번) 문정동 150",,,02-448-7794,"한우살치살 (168,000원), 한우치마살 (168,000원), 한우안창살 (168,000원), 한우차돌박이 (90,000원), 한우육회 (12,700원), 육회비빔밥 (12,000원), 차돌된장찌개 (9,000원)",매일 15:00 ~ 16:30
피에프창 롯데월드몰점,아시아음식,3.4,483,"서울 송파구 올림픽로 300 캐쥬얼동 5층
(지번) 신천동 29",37.5137129859207,127.104301829165,02-3213-4599,메뉴 없음,매일 10:30 ~ 22:00
더팬런던테이블,양식,4.6,64,"서울 송파구 삼학사로18길 3-27 평강빌딩 1층 102호
(지번) 석촌동 2-2",37.5056508333631,127.097621216876,070-4148-5609,"베림프 with 샐러드 (15,000원), 본갈비살 라이스 (20,800원), 더 팬 안심 스테이크(150g) (28,000원), 닐스야드 스테이크 치즈샌드 (18,000원), 말리본브런치 (19,000원), 펍 샌드위치 (14,000원), 아보카도오픈샌드위치 (19,000원), 토마토파스타 (13,000원), 버로우봉골레 (15,000원), 도버마리나라파스타 (19,000원), 리코타치즈샐러드 (13,000원), 런던테이블크림파스타 (13,000원)",월요일
마포숯불갈비,갈비,4.3,25,"서울 송파구 성내천로 223 1층
(지번) 마천동 158-2",37.499762345118,127.152558499514,02-430-9757,"수제돼지갈비 (250g) (14,000원), 삼겹살 (200g) (14,000원), 쌈밥 (13,000원), 주물럭 (200g) (14,000원), 수제소갈비 (300g) (30,000원), 소갈비살 (200g) (17,000원), 왕갈비탕 (13,000원), 곤드레돌솥밥 (8,000원), 해물된장찌개 (6,000원), 냉면 (4,000원), 누룽지 (4,000원), 뚝배기된장밥 (4,000원)",매일 11:30 ~ 22:00 · 휴게시간 매일 16:00 ~ 17:00
나폴레옹제과점 잠실점,"제과,베이커리",3.3,47,"서울 송파구 백제고분로 67 1층
(지번) 잠실동 175-1",37.5107952804742,127.078962054498,,"쿠루아상 (3,500원), 바삭바삭피자 (4,800원), 아메리카노 (3,800원), 라떼 (4,500원), 찹쌀꽈배기 (3,200원)",매일 08:30 ~ 21:30
앤티크커피 잠실점,카페,3.4,"2,257","서울 송파구 백제고분로41길 21-16 1층
(지번) 송파동 12-6",37.5075975056888,127.106328572958,,"에스프레소 (5,500원), 아메리카노 (5,500원), 롱블랙 (5,500원), 카페라떼 (6,000원), 플렛화이트 (6,000원), 카푸치노 (6,000원), 소이라떼 (6,500원), 바닐라라떼 (6,500원), 카라멜라떼 (6,500원), 흑임자 썸머라떼 (6,500원), 콜드브루 (6,000원), 콜드브루라떼 (6,500원)",매일 10:00 ~ 22:00
대박쌈,한식,4.5,694,"서울 송파구 오금로13길 13 도솔 1층
(지번) 방이동 62-6",37.5135578883626,127.109127339401,02-422-5594,"꼬막찜 (20,000원), 꼬막무침 (33,000원), 마약육전 (중) (34,000원), 간장새우 (25,000원), 찰순대 (11,000원), 레몬 (3,000원), 라면 (8,000원), 해장해물뚝배기라면 (15,000원), 짜파게티 (8,000원), 어묵탕 (25,000원), 홍어삼합 (63,000원), 보쌈 (45,000원), 새우구이 (35,000원), 갑오징어무침 (39,000원), 쭈꾸미볶음 (33,000원), 골뱅이무침 (31,000원), 순쌈 (48,000원), 모듬쌈 (50,000원)",월~토 15:00 ~ 02:00
청담초밥 문정점,"초밥,롤",3.0,98,"서울 송파구 법원로4길 5 1층 113~119, 127호
(지번) 문정동 652",37.482913928496,127.121873324034,02-430-5400,"런치스페셜 ""청""세트(포장가능) (14,500원), 런치스페셜 ""담""세트(포장가능) (18,000원), 광어초밥(10p) (21,000원), 연어초밥 10p (22,000원), 가츠오 우동 (9,500원), 장어덮밥 (25,000원), 물회 (18,000원)",매일 11:00 ~ 22:00
방이동쭈꾸미,"해물,생선",4.4,138,"서울 송파구 오금로11길 11-8 112호
(지번) 방이동 34-2",37.5149817338907,127.108747772156,02-417-9916,"오리지널쭈꾸미 (30,000원), 쭈삼（쭈꾸미 ＋ 삼겹살） (30,000원), 쭈닭（쭈꾸미＋닭발） (30,000원), 쭈삼닭（쭈꾸미 ＋ 삼겹살 ＋ 닭발 ） (45,000원), 떡 (4,000원), 우동 (4,000원), 눈꽃치즈 (4,000원), 삼겹살 추가 (10,000원), 닭발 추가 (10,000원), 공기밥 (1,000원), 날치알볶음밥 (4,000원), 들깨미역국 (5,000원), 계란찜 (5,000원), 비법양념 추가（비조리） (4,000원), 콘치즈 샐러드 (4,000원), [반찬] 메추리알 추가 (1,000원), 날치알 추가（30g） (1,000원), 날치알주먹밥 (5,000원), 코카콜라 355mL (2,000원), 칠성 사이다 355mL (2,000원), 펩시제로 355mL (2,000원)",월~금 15:00 ~ 17:00
24시비사벌 전주콩나물국밥 송파점,국밥,4.2,26,"서울 송파구 백제고분로 181 1층
(지번) 잠실동 250-13",37.5048524030184,127.087082147206,02-418-7651,"콩나물국밥 (10,000원), 모주 (2,000원)",매일 06:00 ~ 22:00
개나리아구찜 송파본점,아구,,"2,653","서울 송파구 오금로15길 7-8 지층,1-2층
(지번) 방이동 68-5",37.5126667621757,127.109066094335,02-423-0060,"개나리 대창아구찜(2인이상가능) (24,000원), 아구찜 (45,000원), 알찜 (42,000원), 김피전(김치피자전) (13,000원), 대게딱지장비빔밥 (9,500원), 콘치즈볶음밥 (5,000원), 묵사발 (7,500원)",매일 12:00 ~ 23:00
123생선구이,"해물,생선",4.5,35,"서울 송파구 가락로33길 30 1층
(지번) 방이동 117",37.5098722443846,127.114362894776,02-419-3455,"생선구이 세트(3인분) (28,000원), 참가자미+된장찌개 (10,000원), 임연수어+된장찌개 (10,000원), 갈치조림 (11,000원), 오징어볶음+된장찌개(2인분) (18,000원), 김치찌개 (8,000원), 고등어조림 (10,000원), 꽁치조림 (9,000원), 고등어+된장찌개 (10,000원), 삼치+된장찌개 (9,000원), 꽁치+된장찌개 (9,000원)",월~금 15:30 ~ 17:00
베이커온도,"제과,베이커리",4.2,54,"서울 송파구 백제고분로45길 17 103호
(지번) 송파동 42-1",37.5096812164966,127.1095301146,070-4151-4986,"초코생크림castella (6,800원), 순우유생크림팥빵／ (4,000원), 오승석카스테라 (6,500원), 사과브리오슈／ (6,300원), 공주밤브리오슈／ (6,300원), 촉촉마늘빵／ (5,500원), 소세지빵／ (3,800원), 슈크림빵／ (3,000원), 소보로빵／ (2,800원), 단팥빵／ (2,800원), 크럼블／ (4,200원), 아몬드바게트／ (3,500원), 햄치즈토스트／ (3,800원), 브레첼／재고1 (3,300원), 버터브레첼／재고1 (4,500원), 블루베리 맘모스하프／ (4,500원), 모닝빵4개／재고1 (2,800원), 버터롤3개／재고1 (2,800원), 초코퐁듀4조각／재고1 (5,500원), 플레인치아바타／ (3,500원), 올리브롤치즈치아바타／ (4,800원), 크렌베리깜파뉴／ (4,800원), 무화과깜파뉴／ (5,500원), 우유식빵 대／ (6,500원), 우유식빵 소／ (3,800원), 빨미까레／ (3,800원), 바닐라까눌레／ (2,800원), 초코초코칩쿠키 (5,300원), 코코넛쿠키 (5,300원), 스모어화이트쿠키／ (3,500원)",월~금 09:00 ~ 22:00
시그니엘서울 스테이,양식,3.5,136,"서울 송파구 올림픽로 300 81층
(지번) 신천동 29",37.5137129859207,127.104301829165,02-3213-1230,"LUNCH STAY Fun (120,000원), LUNCH STAY Emotion (138,000원), DINNER STAY Modern (210,000원), DINNER STAY Must Try (260,000원)",매일 14:30 ~ 18:00
오심숙이쭈삼낙 가락직영점,"해물,생선",4.5,11,"서울 송파구 송파대로30길 19-11 1층
(지번) 가락동 82-8",37.4954997246314,127.119148575904,02-430-9399,"쭈꾸미철판볶음 (1인) (16,000원), 낙지철판볶음 (1인) (17,000원), 조개탕 (10,000원), 산낙지탕탕이 (1마리,싯가) (19,000원), 심숙이맛전(미나리) (12,000원), 쭈꾸미 삼겹살철판볶음(1인) (16,000원), 산낙지 철판볶음(1인) (30,000원), 먹태 (15,000원), 얼음동동 황도 (8,000원)",월~토 10:00 ~ 22:00
신라샤브칼국수 송파점,샤브샤브,4.6,102,"서울 송파구 백제고분로41길 40 1층
(지번) 송파동 29",37.5091716909011,127.106183545188,02-423-7081,"버섯샤브 칼국수 (10,000원)","월,수,목,금,토,일 11:00 ~ 22:00"
오모리찌개 잠실본점,"찌개,전골",2.4,154,"서울 송파구 송파대로 471 1층
(지번) 석촌동 183-3",37.5080394023993,127.104053141156,02-2203-0067,"해물순두부 (11,900원), 물만두 (7,900원), 군만두 (9,900원), 매콤군만두 (9,900원), 계란말이 (9,900원), 오모리 김치전 (9,900원), 탕수육(미니) (14,000원), 탕수육(소) (19,000원), 탕수육(중) (25,000원), 오모리찌개 (10,900원), 오모리 목살찜 (12,500원), 오모리 고등어찜 (12,500원), 참숯불고기(공기밥 별도) (11,900원), 옛날수타짜장(보) (7,900원), 옛날수타짜장(곱) (8,900원), 생바지락손칼국수 (11,900원)",매일 15:00 ~ 17:00
주은감자탕,감자탕,2.7,511,"서울 송파구 삼학사로 71 1층
(지번) 삼전동 132-14",37.5036784041247,127.096792714937,02-413-3670,"해장국 (10,000원), 감자탕 (소) (30,000원), 감자탕(중) (40,000원), 감자탕(대) (50,000원)","월,수,목,금,토,일 07:20 ~ 23:50"
배키욘방,일식,,"2,100","서울 송파구 올림픽로32길 22-23 평원빌딩 1층 102호
(지번) 방이동 62-3",37.513491391018,127.108347915218,02-418-7773,"부채살 스테키동300 (18,000원), 마리네이드사케동 (16,000원), (냉)미소카라메 (10,000원), 호르몬동(한우소곱창) (18,000원), 타레이세세리동 (19,000원)",월~금 15:00 ~ 17:00
팔팔감자탕,감자탕,4.5,27,"서울 송파구 백제고분로7길 6-5 1층 101호
(지번) 잠실동 195-1",37.5100233704173,127.079528574599,02-423-9868,"감자탕(소) (30,000원), 감자탕(중) (38,000원), 감자탕(대) (45,000원), 묵은지감자탕(소) (33,000원), 묵은지감자탕(중) (42,000원), 묵은지감자탕(대) (48,000원), 뼈해장국 (10,000원), 차돌김치해장국 (10,000원), 닭볶음탕(대) (40,000원), 닭볶음탕(중) (35,000원)",매일 10:00 ~ 22:00
무한소 신천본점,"육류,고기",,154,"서울 송파구 백제고분로9길 25 1층
(지번) 잠실동 190-13",37.509705194025,127.081947762767,02-2281-9465,"무한소 성인 1인 (10세이상) (25,000원), 무한소 어린이 1인 (13,000원), 무한소 유아 1인 (4~7세) (7,000원), 냉면 (5,000원), 냉김치말이국수 (5,000원)",월~토 12:00 ~ 23:00
풍천장어 가락동점,장어,4.6,130,"서울 송파구 중대로9길 36
(지번) 가락동 83-8",37.4963548261972,127.118654626235,,"민물장어 소금구이(340g) (40,000원), 민물장어 양념구이(340g) (40,000원), 공기밥 (1,000원), 코카콜라355mL (2,000원), 칠성사이다 355mL (2,000원), 코카콜라 제로 355mL (2,000원)",월~토 07:00 ~ 21:40
능이마을 잠실점,오리,4.0,15,"서울 송파구 백제고분로33길 31-6 1,2층
(지번) 석촌동 3-7",37.5056621158596,127.098357500319,02-421-0030,"능이버섯오리백숙 (89,000원), 능이버섯닭백숙 (89,000원), 능이버섯오리백숙（반마리） (55,000원), 능이삼계탕 (23,000원), 오리훈제 (40,000원), 찰밥 (4,000원), 콜라 캔 (2,000원), 사이다 캔 (2,000원)",매일 15:00 ~ 16:00
윤익 다이닝펍,양식,3.4,333,"서울 송파구 송파대로30길 41-31 1층
(지번) 가락동 74-9",37.4973651685912,127.12039197541,010-4929-8498,"티본스테이크 (99,000원), 포터하우스스테이크 (115,000원), 트러플 크림 페투치네 (23,000원), 리코타치즈 샐러드 (16,000원), 통베이컨 크림 스파게티 （베이컨100g） (22,000원), 해산물 토마토 스파게티 (23,000원), 소고기 로제 스파게티 （소고기150g） (24,000원), 키조개 오일 페투치네 (22,000원), 토마토 라구 페투치네 (23,000원), 페페로니 피자 (19,500원), 고르곤졸라 피자 (19,500원), 하우스 샐러드 (11,000원), 윤익 샐러드 （베이컨100g） (16,000원), 까수엘라 (23,000원), 아스파라거스그릴 (16,000원), 치즈 플레이트 (28,000원), 밥 (2,000원), 치아바타 빵 (3,000원), 라임 슬라이스 (3,000원), 그릴야채 (10,000원), 분다버그 핑크자몽 375mL (4,000원), 분다버그 레몬라임비터 375mL (4,000원), 분다버그 진저비어 375mL (4,000원), 골드메달 애플주스 296mL (3,000원), 페리에 라임 330mL (3,000원), 콜라 245mL (1,500원), 사이다 245mL (1,500원), 토닉워터 300mL (1,500원)",월요일
단디 송리단길본점,일식,3.9,"2,887","서울 송파구 백제고분로45길 7 1층 1호
(지번) 송파동 45-5",37.5092209589804,127.110331006425,02-412-5335,"부타동 (10,500원), 야끼규동 (11,500원), 호르몬동 (12,000원), 특호르몬동 (15,500원), 사케동 (15,500원)",월~금 14:30 ~ 17:00
스타벅스 석촌호수점,커피전문점,3.8,106,"서울 송파구 석촌호수로 262 1~3층
(지번) 송파동 7-5",,,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)",매일 08:00 ~ 22:00
논현삼계탕죽 송파본점,삼계탕,3.3,23,"서울 송파구 송이로 138 1층
(지번) 가락동 122-1",37.4942915163666,127.123495184317,02-418-3377,"삼계탕 (21,000원), 전기구이 (17,000원), 치킨탕수육 (17,000원), 전복삼계탕 (30,000원), 닭볶음탕 (45,000원), 전복죽 (19,000원), 소고기버섯죽 (12,000원), 옻계탕 (22,000원), 윙&봉 (17,000원), 닭죽 (11,000원)",매일 10:00 ~ 22:00
해우리 잠실역점,한정식,3.2,39,"서울 송파구 송파대로 562 웰리스타워 3층
(지번) 신천동 7-17",37.5153235254771,127.099502662936,02-412-4997,"[점심]보리굴비정식 (39,000원), [점심]해초고등어한상 (19,000원), [점심]묵은지고등어조림 (19,000원), [점심]전복뚝배기 (22,000원), [점심]해우리특정식 (46,000원), [점심]회백반정식 (40,000원), [저녁]해우리VIP특선 (110,000원), [저녁]해우리특선 (90,000원), [저녁]주방장특선 (75,000원), [저녁]모둠특선 (65,000원), [저녁]해우리저녁한상 (50,000원)",월~금 14:30 ~ 17:00
니커버커베이글,"제과,베이커리",4.0,"3,179","서울 송파구 석촌호수로 268 경남레이크파크 1층 109호
(지번) 송파동 32-1",37.5097092982799,127.10570564968,02-2203-8808,"록셔리 (13,300원)",매일 09:00 ~ 21:00
장원보쌈왕족발,"족발,보쌈",3.0,52,"서울 송파구 백제고분로7길 46 1층
(지번) 잠실동 186",37.5106618746668,127.083881332211,02-423-8555,"[SBS 생방송투데이] 소개된보쌈 (35,000원), 쟁반국수 (18,000원), 왕족발 (38,000원), 장원모듬보쌈&족발 (51,000원), 기본족발 (29,000원), 보쌈 추가 (20,000원), 쟁반국수 (7,000원), 보쌈김치 추가 (5,000원), 보쌈김치속 추가 (5,000원), 공기밥 (1,000원), 족발 추가 (22,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원)",매일 11:00 ~ 22:00
토마루해물칼국수,칼국수,4.0,235,"서울 송파구 백제고분로15길 6 1층
(지번) 잠실동 233-11",37.5058918247922,127.084822516024,02-416-2731,"해물칼국수 (10,000원), 고기 왕만두 (10,000원), 반반왕만두 (10,000원), 왕만두국 (10,000원), 만두전골 (소) (30,000원), 만두전골 (대) (40,000원), 콩국수 (11,000원)",매일 15:00 ~ 17:00
산삼청각,갈비,3.3,109,"서울 송파구 송이로 151
(지번) 가락동 124-1",37.4935061446817,127.124918130747,02-431-3007,"양념본갈비 (230g) (45,000원), 생본갈비 (200g) (46,000원), 토종한우 생등심 (130g) (65,000원), 토종한우 꽃등심 (130g) (75,000원), 한돈숯불구이 (220g) (22,000원), 돼지숯불구이(250g) (18,900원)",매일 11:30 ~ 22:00
조개창고 잠실새내점,조개,3.3,254,"서울 송파구 올림픽로10길 13-1 3층
(지번) 잠실동 191-1",37.5103082087541,127.081335731456,0502-5551-7807,"무한리필(성인)기본2인 (31,000원), 무한리필 (미취학아동) (11,000원), 무한리필(초등학생) (21,000원)",영업시간 월~금 17:00 ~ 24:00
라오빠빠,동남아음식,4.4,168,"서울 송파구 송이로17길 57 1층
(지번) 가락동 18-5",37.5020661794162,127.12531690554,02-6080-1144,메뉴 없음,월 15:00 ~ 17:00
보승회관 방이점,순대,4.1,190,"서울 송파구 오금로 101
(지번) 방이동 65-3",37.5132114617517,127.107940542569,02-6949-0800,"순대 항정수육 정식 (15,000원), 순대국밥 (10,000원), 수육국밥 (10,000원), 내장국밥 (10,500원), 뼈해장국 (11,000원), 지옥국밥 (11,000원), 해장라면 (11,500원), 오소리국밥 (10,500원), 삼계탕 (13,000원), 모둠수육 (32,000원), 순대곱창전골 (중) (31,000원), 순대곱창볶음 (30,000원), 뼈감자탕 (중) (31,000원), 순대머릿고기수육 (32,000원), 내장볶음 (30,000원), 순대항정수육 (33,000원), 오징어모둠순대 (25,000원), 오징어순대 (19,000원), 술국 (20,000원)",매일 15:30 ~ 17:00
한아람,"육류,고기",4.1,104,"서울 송파구 위례성대로 34 지산빌딩 2층
(지번) 방이동 180-7",37.5157944542998,127.116023047615,02-415-7277,"한우등심불고기(1인분)(점심특선) (30,000원), 한우된장찌개(점심특선) (10,000원), 육회비빔밥(점심특선) (15,000원), 한우치즈버거(점심특선) (14,000원), 평양냉면(점심특선) (13,000원), 비빔메밀(점심특선) (12,000원), 꽃등심 (45,000원), 안심 (49,000원), 갈비살 (45,000원), 채끝 (45,000원), 살치살 (49,000원), 광양식주물럭 (38,000원), 생등심 (42,000원), 생갈비(1대당) (58,000원), 토시살 (68,000원), 제비추리 (49,000원), 안창살 (78,000원)",매일 11:30 ~ 22:00
방이손칼국수,칼국수,4.1,28,"서울 송파구 백제고분로48길 10 우성빌딩 2층
(지번) 방이동 112",37.5113371982399,127.114258017881,02-420-0706,"칼국수 (9,000원), 손만둣국 (10,500원), 삶은만두 (8,000원), 얼큰만둣국 (11,000원), 칼제비 (9,000원), 콩국수 (12,000원), 들깨칼국수 (9,500원), 수제비 (9,000원)",월~토 07:30 ~ 21:00
마노디셰프 잠실점,이탈리안,3.8,302,"서울 송파구 송파대로 570 타워730 지하1층
(지번) 신천동 7-30",37.5157873297768,127.099112358834,02-422-4300,"그릴드 치킨 & 시저 샐러드 (19,900원), 프리미엄 머쉬룸 샐러드 (21,900원), 크랩 & 쉬림프 파스타 (25,900원), 봉골레 알리올리오 파스타 (27,900원), 스테이크 & 스파이시 라이스 (29,900원), 블루베리 & 루꼴라 피자 (29,900원), 아보카도 & 쉬림프 피자 (29,900원), 스테이크 피자 (33,900원), 마르게리따 피자 (25,900원), 프로슈토 & 테트 드 무안 치즈 보리 리조또 (31,900원), 프리미엄 씨푸드 로제 리조또 (27,900원), 흑임자 & 참송이 버섯 리조또 (25,900원), 부라타치즈 & 볼로네제 라디아토리 (생면) (32,900원), 바질 페스토 & 문어 마팔디네 (29,900원), 관자 & 당근 퓨레 뇨끼 (28,900원), 참송이 크림 뇨끼 (28,900원), 관자 알리올리오 파스타 (29,900원), 할라피뇨 알리올리오 파스타 (25,900원), 테트 드 무안 치즈 & 프로슈토 파파르델레 (32,900원), 랍스터 & 한우 채끝등심 스테이크 (150g) (109,900원)",월~금 15:00 ~ 17:00
송파감자국,감자탕,4.3,233,"서울 송파구 가락로 82 1층
(지번) 석촌동 273-12",37.5002861024206,127.10534189857,02-416-7350,"감자탕 (소) (32,000원)",월요일
자연별곡 NC송파점,한식뷔페,3.4,11,"서울 송파구 충민로 66 가든파이브라이프 7층 자연별곡
(지번) 문정동 634",37.4776148442516,127.124961768886,0507-1368-5754,"평일 점심 (19,900원), 평일 저녁 (25,900원), 주말, 공휴일 (29,900원)",매일 11:00 ~ 21:00
오레노라멘 송파점,일본식라면,4.4,540,"서울 송파구 백제고분로45길 17-3 1층 102호
(지번) 송파동 42-6",37.5095574220903,127.10942904496,,"토리빠이탄 라멘 (12,000원), 카라빠이탄 라멘 (12,000원), 삽겹차슈두장 (3,000원), 반숙계란추가 (1,000원), 코카콜라(오리지널/제로) (2,000원), 병맥주(크러쉬) (5,000원), 하이볼 (7,000원)",매일 15:00 ~ 17:00
모어댄버터,카페,2.8,329,"서울 송파구 송파대로 467 지하1, 1층
(지번) 석촌동 184-1",37.5077640262815,127.104392515183,0507-1495-8246,"버터 스윗 라떼 (7,500원), 딸기 생크림 조각케이크 (9,500원), NEW 보늬밤🌰식빵 (7,800원), 아메리카노 (5,000원), 카페라떼 (5,700원), 바닐라 빈 라떼 (6,500원), 피넛버터라떼 (7,500원), 말차크림콜드브루 (7,500원), 팥떡궁합 식빵 (7,800원), 플레인 베이글 (3,500원), 바질 크림 토마토 베이글 (7,900원), 블루베리 크림치즈 먹물 베이글 (7,900원), 크리스피 휘낭시에 (3,200원), 수제딸기잼 (1,500원), 플레인 크림치즈 (2,800원), 치키치키차카초코초코초 (5,200원), 나한테 바나나푸딩 (5,800원), 에스프레소 (5,000원), 플랫화이트 (5,700원), 카푸치노 HOT (5,700원), 카페모카 (6,500원), 시나몬 라떼 (6,500원), 아인슈패너Black (7,500원), 아인슈페너White (7,500원), 아이스티 샷추가 (6,300원), 콜드 브루 아메리카노 ICE (6,500원), 콜드 브루 라떼 ICE (7,000원), 보늬밤 라떼 (8,500원), 아이스티 (5,500원), 제로 아이스티 (6,300원)",월~금 08:00 ~ 22:00
스타벅스 가락본동점,커피전문점,4.4,23,"서울 송파구 송파대로30길 13
(지번) 가락동 97-7",37.4948847043839,127.118784040716,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)",월~금 07:00 ~ 22:00
금금 송리단길점,한식,3.8,827,"서울 송파구 백제고분로41길 38 1층
(지번) 송파동 29-6",37.5089903710277,127.106225588918,070-4131-3333,"문어간장 비빔밥 (13,000원), 보리된장 고기국수 (13,500원), 들기름 통밀국수 (9,500원), 묵은지 문어국수 (13,500원), 소갈비 덮밥 (13,000원), 들깨 닭곰탕 (12,000원), 소고기 고추장국수 (13,000원), 명란새우 감자전 (19,000원), 묵은지 두부 삼겹수육 (19,000원), 계란김밥 (9,000원), 묵은지 참치말이 (9,000원), 바사삭 고추튀김(2p) (7,500원), 바사삭 고추튀김(1p) (4,000원), 고구마 치즈 고로케 (4,900원), 유자 막걸리 하이볼 (7,900원), 오미자 막걸리 하이볼 (7,900원), 매실 에이드 (5,500원), 유자 에이드 (5,500원), 오미자 에이드 (5,500원), 배혜정도가 10도 (9,000원), 막시모 17도 (10,000원), 서울고량주 35도 (23,000원), 혼디주 (15,000원), 복단지 (29,000원), 당진소주 25도 (13,000원), 한라산 (7,000원), 카스 (6,000원), 테라 (6,000원)",매일 15:00 ~ 17:00
한성양꼬치,양꼬치,3.7,117,"서울 송파구 중대로 134 부평빌딩 1층
(지번) 가락동 112",37.4944047757838,127.12288755981,02-409-8686,"개구리다리튀김 (26,000원), 향라대하 (26,000원), 경장육슬 (18,000원), 온면 (6,000원), 물만두 (6,000원)",매일 00:00 ~ 24:00
짬뽕지존 송파점,중식,3.5,220,"서울 송파구 오금로 152 1층
(지번) 송파동 48-13",37.5103325534361,127.111455437422,02-422-5161,"지존 짜장 (9,000원), 지존 짬짜면 (13,000원), 지존 짬뽕 (12,000원), 쌀국수 짬뽕 (12,000원), 사천 탕수육 (소) (20,000원)",매일 00:00 ~ 24:00
칸코시,"호프,요리주점",4.4,46,"서울 송파구 백제고분로7길 32-14
(지번) 잠실동 189-8",37.5101457529578,127.082511732995,02-413-9135,"닭찜 (한마리) (25,000원), 불닭볶음 (22,000원), 후라이드치킨 (18,000원), 골뱅이소면 (17,000원), 두부김치 (15,000원)","월,화,수,목,일 16:00 ~ 01:00"
수동상회,회,4.0,207,"서울 송파구 양재대로 932 가락몰 5관 1층
(지번) 가락동 600",37.4945376921828,127.108713599026,02-403-1767,"활어 모듬회/2인기준 (70,000원), 활어+대방어모듬회/2인기준 (80,000원), 활어+민어모듬회(여름)/2인기준 (변동가격), 살얼음 물회 (18,000원), 서더리매운탕(2인기준) (20,000원)",매일 10:00 ~ 23:00
화포식당 가락점,삼겹살,4.1,188,"서울 송파구 송파대로30길 11 아연파레스 1층 106호
(지번) 가락동 97-8",37.4947814982071,127.118465891551,02-409-5775,"통목살 (160g) (17,000원), 통삼겹살 (160g) (17,000원), 생갈비 (160g) (17,000원), 통항정살 (150g) (20,000원), 갈매기살 (150g) (18,000원), 가브리 (150g) (18,000원), 안동식마늘갈비살(500g) (51,900원), 갈비본살(450g) (59,900원)",매일 00:00 ~ 24:00
잠수교집 3호점,삼겹살,,54,"서울 송파구 송파대로49길 51 1층
(지번) 석촌동 23-3",37.5058860232901,127.099210217137,02-419-0434,"급랭삼겹살 (15,000원), 명품명란쌈장 (6,000원), 청국장 (9,000원), 얼큰비지짜글이 (9,000원), 옛날깻잎국물떡볶이 (9,000원)",매일 12:00 ~ 03:00
큰손닭한마리 잠실새내본점,닭요리,4.0,58,"서울 송파구 백제고분로15길 59 1층
(지번) 잠실동 186-13",37.5105526274134,127.084324922867,010-2740-3366,메뉴 없음,월~금 15:30 ~ 17:00
