이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
애슐리퀸즈 가산퍼블릭점,패밀리레스토랑,,263,"서울 금천구 디지털로 178 A동 지하1층 B109,B111,B113호
(지번) 가산동 60-26",37.4764394057239,126.887331650246,0507-1497-0227,"평일런치 (19,900원), 평일디너 (25,900원), 주말공휴일 (27,900원)",영업시간 매일 11:00 ~ 21:00
미가양꼬치,양꼬치,4.1,166,"서울 금천구 벚꽃로42길 5 1층
(지번) 가산동 40-15",37.4824583091996,126.883050297019,02-837-3003,"양등심(200g) (20,000원), 고급양갈비(200g) (20,000원), 양등갈비(300g) (20,000원), 마라양갈비(10개) (16,000원), 양갈비살꼬치(10개) (16,000원), 양꼬치(10개) (14,000원), 양념양꼬치(10개) (14,000원), 소갈비살꼬치(10개) (16,000원), 양깃머리(10개) (18,000원), 새우(10개) (13,000원), 마라깐양샤브 (25,000원), 마라탕 (10,000원), 토마토계란탕 (7,000원), 탕수육(중) (15,000원), 향라새우 (20,000원), 향라닭날개 (18,000원), 향라바지락 (16,000원), 어향육술 (18,000원), 경장육술 (18,000원), 가지튀김 (19,000원), 지삼선 (16,000원), 건두부볶음 (13,000원), 양깃머리무침 (20,000원), 가정식냉채 (12,000원), 마라오이 (10,000원), 온면 (7,000원), 냉면 (7,000원), 물만두 (7,000원), 볶음밥 (7,000원), 가지볶음밥 (7,000원)",영업시간 월~토 13:00 ~ 24:00
두껍삼 가산직영점,삼겹살,,144,"서울 금천구 벚꽃로38길 43 1, 2층
(지번) 가산동 87-225",,,1670-3592,"숙성 삼겹살 (150g) (18,000원), 숙성 목살 (150g) (18,000원), 특수부위 (숙성 가브리살 65g + 숙성 항정살 65g) (23,000원), 숙성 가브리살 (130g) (23,000원), 숙성 항정살 (130g) (23,000원), 꽃살 (150g) (32,000원), 육회 (200g) (32,000원)",영업시간 월~금 14:00 ~ 23:00
예원 가산점,중국요리,3.7,39,"서울 금천구 가산디지털1로 145 에이스하이엔드타워3차 2층 203호
(지번) 가산동 371-50",37.4781692344362,126.881599455022,02-2624-0777,"전가복(S) (40,000원), 마파두부(S) (23,000원), 호유 청경채(S) (23,000원), 송이우육(S) (35,000원), 탕수육(S) (23,000원)",영업시간 월~토 11:15 ~ 21:00 · 휴게시간 월~토 14:00 ~ 17:00
왓더버거 가산직영점,햄버거,4.3,260,"서울 금천구 가산디지털1로 181 119호
(지번) 가산동 371-106",37.4814249861909,126.880393604209,010-9179-3435,"(NEW)킹더버거 세트 (10,900원), (NEW)ㅊㅊㅊ치킨버거 세트 (11,100원), (NEW)킹새우비프버거 세트 (12,600원), (NEW)ㅊㅊㅊ치킨버거 세트. (11,100원), (BEST)통다리살 치킨버거 세트 (11,200원), (BEST)시그니처버거 세트 (11,200원), 직화 통새우버거 세트 (12,500원), 더블 치즈 베이컨버거 라지세트 (12,200원), (NEW)킹새우비프버거 (8,900원), (BEST)고기 듬뿍 셧더버거 (8,900원), 후기상품선택 (4종 중 택1)2개이상주문시 1개발송 (400원), (NEW)햄버거 세트 (9,600원), (NEW)햄버거 세트. (9,600원), (NEW)킹더버거 세트. (10,900원), (NEW)킹새우비프버거 세트. (12,600원), 아메리칸 치즈버거 세트 (10,000원), 더블 딥 치즈버거 세트 (10,600원), 더블 치즈 베이컨버거 세트 (11,100원), 통새버거 세트 (9,700원), 리얼 불고기버거 세트 (10,400원), 슈퍼불닭버거세트 (11,300원), (BEST)달콤한 왓더버거 세트 (12,000원), (BEST)고기 듬뿍 셧더버거 세트 (12,600원), BIG 비프 통새버거 세트 (12,800원), (BEST)스크램블 에그 폭탄 지못미버거 세트 (12,900원), 더블 불고기버거 세트 (13,300원), 싱글 통새버거 팩 (15,600원), 싱글 치즈버거 팩 (15,900원), 싱글 치킨버거 팩 (17,100원), 싱글 왓더버거 팩 (17,900원)",영업시간 매일 11:00 ~ 21:00
동남집,곰탕,4.1,26,"서울 금천구 가산디지털1로 219 벽산디지털밸리6차 1층 101호
(지번) 가산동 481-4",37.4844978892408,126.878992112173,,"곰탕 (10,500원), 갈비탕 (15,500원), 특곰탕 (13,000원), 도가니탕 (15,000원), 육개장 (9,500원), 우거지 (9,500원), 매운갈비찜 (32,000원), 돌판수육 (31,000원), 왕만두 (3,000원), '더'매운갈비찜 (32,000원), 동남불고기 （비조리） (32,000원), 코카콜라500ml (2,000원), 사이다500ml (2,000원)",영업시간 월~토 11:00 ~ 22:00 · 휴게시간 월~토 15:30 ~ 16:30
스타벅스 금천독산점,커피전문점,4.8,28,"서울 금천구 두산로 70 남서울현대지식산업센터 T로비층 108호
(지번) 독산동 291-1",37.4689627800606,126.895620657193,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)",영업시간 월~금 07:00 ~ 21:00
37.5 가산THE G NATION점,디저트카페,4.2,84,"서울 금천구 범안로 1142 하우스디 더 스카이밸리2차 3층
(지번) 가산동 714",37.4657639015803,126.888975080269,02-839-7775,"풍기 베이컨 크림 리조또 (15,900원), 로제 비프 리조또 (16,500원), 얼큰한 빼쉐 파스타 (16,500원), 트리플 치즈 리가토니 파스타 (15,900원), 버터 새우 로제 파스타 (16,500원), 37.5 떡볶이 (13,900원), 뉴욕 스타일 비프요리 (16,900원), 채끝 등심 스테이크(250g) (37,500원), 고르곤 졸라 피자 (15,900원), 푸짐한 페페로니 피자 (16,900원), 리코타 샐러드 피자 (16,500원)",영업시간 매일 10:30 ~ 21:00
제주탐하리,"육류,고기",4.7,65,"서울 금천구 가산로9길 12-8 1층
(지번) 가산동 143-6",37.4774170148555,126.890899119445,02-865-9233,"직화 생목살 김치찌개 세트 (22,000원), 생고기 제육볶음 세트 (22,000원), 직화 생목살 김치찌개 (8,000원), 생고기 제육볶음 (8,000원), 연탄구이 생오겹살 200g (14,000원), 계란찜 (4,000원), 주먹밥 (3,000원), 공기밥 (1,000원), 백김치 (1,000원), 사이다 (2,000원), 콜라 (2,000원), 환타 (2,000원), 생수 (1,000원), 명이나물 (1,000원), 부추무침 (1,000원)",영업시간 매일 17:00 ~ 24:00
수원식당,한식,4.2,7,"서울 금천구 금하로 640
(지번) 시흥동 884-3",37.4544920419385,126.901990969398,02-894-1906,"아구찜 (소) (32,000원), 아구탕 (소) (29,000원), 낙지전골 (소) (26,000원), 낙지볶음 (소) (25,000원), 김치전골 (소) (20,000원)",영업시간 월~금 17:00 ~ 24:00
고조 가산본점,일식,5.0,90,"서울 금천구 가산디지털2로 101 한라원앤원타워 B동 2층 202호
(지번) 가산동 549-1",37.477043450667,126.879222554896,02-6083-8880,"한우모츠나베 (36,000원), 한우 스끼야끼 (38,000원), 반반 한우사케동 (18,000원), 한우 반반장어동 (19,000원), 신선 한우 육회동 (18,000원), 한우 대창나베 (14,000원), 해장김치나베 (13,000원), 치즈 오꼬노미야끼 (21,000원), 야끼소바 (20,000원), 연어 육회 (40,000원), 스테미나 장어구이 (26,000원), 쭈규 대판 볶음 (18,000원), 수제 가라아게 (17,000원), 문어 가라아게 (16,000원), 규카레 (12,000원), 돈카츠 카레 (12,000원)",영업시간 월~목 10:00 ~ 22:00 · 휴게시간 월~금 14:30 ~ 17:30
우리집 순대국,순대,2.8,16,"서울 금천구 금하로 650
(지번) 시흥동 885-6",37.4538437861601,126.903001649405,02-802-6179,"머리고기 (대) (28,000원), 머리고기 (중) (20,000원), 머리고기 (소) (13,000원), 술국 (대) (28,000원), 술국 (중) (20,000원), 술국 (소) (13,000원), 순대국 (7,000원), 뼈다귀해장국 (7,000원), 우거지해장국 (5,000원), 선지해장국 (5,000원), 홍어회 (대) (31,000원), 홍어회 (중) (21,000원), 홍어회 (소) (16,000원), 홍탁 (대) (31,000원), 홍탁 (중) (21,000원), 홍탁 (소) (16,000원), 곱창볶음 (대) (35,000원), 곱창볶음 (중) (25,000원), 곱창볶음 (소) (20,000원), 뼈다귀감자탕 (대) (27,000원)",매일 00:00 ~ 24:00
편안집,샤브샤브,3.3,50,"서울 금천구 시흥대로 167 1층
(지번) 시흥동 987-12",37.4488042970905,126.902415519167,02-805-7262,"점심-성인 (16,900원), 저녁-성인 (18,900원), 주말-성인 (18,900원), 초등학생 (11,900원), 4~7세 (7,900원), 1~3세 , 95세 이상 (0원)",영업시간 매일 11:00 ~ 22:00 · 휴게시간 월~금 15:30 ~ 16:30
항방양육관양꼬치,양꼬치,3.7,16,"서울 금천구 시흥대로52길 49
(지번) 시흥동 889-4",37.4534171001609,126.901842056218,0507-2082-2421,"마라룽샤 (30,000원), 탕수육 (15,000원), 가지볶음 (13,000원), 향라새우 (18,000원), 어향육슬 (15,000원), 마라탕 (15,000원), 마라샹궈 (28,000원), 마라꼬치 (15,000원), 물만두 (6,000원), 마파두부덮밥 (6,000원), 계란볶음밥 (6,000원), 어향육슬덮밥 (7,000원), 양꼬치 (12,000원), 마라양꼬치 (14,000원), 양심줄 (12,000원), 양갈비살 (15,000원), 양고기구이 (15,000원), 양고급 갈비 (25,000원), 소갈비살 (18,000원), 양깃머리 (15,000원), 떡심 (13,000원), 새우꼬치 (10,000원), 닭똥집 (10,000원), 오돌뼈 (10,000원), 혈관꼬치 (13,000원), 닭날개 (10,000원), 메추리 (4,000원), 옥수수국수 (6,000원), 어향육사덮밥 (6,000원), 얼큰만두국 (8,000원)",월~금 15:00 ~ 04:00
명륜진사갈비 서울독산점,갈비,2.6,186,"서울 금천구 시흥대로 447 1층
(지번) 독산동 150-10",37.473564780269,126.897890287992,02-854-0031,"숯불돼지갈비 (가격정보 없음), 후려페퍼 스테이크 (가격정보 없음), 통삼겹살 (가격정보 없음), 생등갈비(프렌치렉) (가격정보 없음), 목살 (가격정보 없음), 숯불닭갈비 (가격정보 없음), 벌집껍데기 (가격정보 없음), 소갈비살 (가격정보 없음), 물냉면 (가격정보 없음), 비빔냉면 (가격정보 없음), 계란찜 (가격정보 없음), 된장찌개 (가격정보 없음), 김치찌개 (가격정보 없음)",영업시간 매일 11:30 ~ 22:00
샐러데이즈 금천구청역점,샐러드,4.3,14,"서울 금천구 시흥대로63길 56 1층
(지번) 시흥동 113-102",37.4555272720094,126.896560126884,070-4121-5271,"[구워서 더 맛있는] 구운 신선야채 가득 샌드위치 (6,700원), [부드럽고 촉촉한] 수비드 닭가슴살 샐러드 (11,300원), [진짜 진한] 리코타 치즈 샐러드 (12,000원), [주문 1위] 목살 스테이크 샐러드 (11,200원), [짭짤~고소~] 수제 떡갈비 샌드위치 (7,700원), [달달~고소~] 피스타치오 수비드 닭가슴살 샌드위치 (7,900원), [너무 맛있는] 훈제오리 샐러드 (11,200원), [훈연향이 진한] 연어 샐러드 (11,700원), 알리오 올리오 파스타 샐러드 (11,500원), [연어킬러모여라] 반미 연어 샌드위치 (9,800원), 스트릿 반미 샌드위치 (9,000원), [단연 BEST]목살 비빔 포케 (12,000원), [어린이도 좋아하는] 목살 불고기 필라프 (8,900원), [건강하고 신선한] 그린 샐러드 (7,700원), [탱글하고 고소한] 왕새우 샐러드 (11,800원), 구운 버섯 샐러드 (9,900원), 머쉬룸 오일 파스타 샐러드 (11,500원), [잘 익은] 아보카도 샐러드 (12,000원), [달달~고소~] 단호박 에그 샌드위치 (7,800원), [너무 맛있는] 두부 웰빙 샌드위치 (6,500원), [진짜 진한] 리코타치즈 샌드위치 (7,700원), 쉬림프 포케 (12,000원), 훈제 연어 포케 (13,500원), 구운 버섯 포케 (11,000원), 구운 버섯 두부 포케 (13,000원), 닭가슴살 포케 (12,500원), 훈제오리 포케 (11,500원), 구운 두부 포케 (11,000원), [호불호없는] 치킨 카레 필라프 (7,900원), [아는맛이 무서운] 김치필라프 (6,900원)",영업시간 월~금 10:00 ~ 21:00
누리한방삼계탕,삼계탕,4.4,59,"서울 금천구 가산디지털1로 186 제이플라츠 지하1층 118-3호
(지번) 가산동 459-11",37.4819130872905,126.881581110867,02-2028-5599,"삼계탕 (15,000원), 반계탕 (9,000원), 한방반계탕 (9,500원), 닭볶음탕 (9,000원), 한방 인삼죽 (9,000원), 버섯 야채죽 (9,000원), 전복죽 (11,000원), 닭한마리(중) (29,000원), 닭매운탕(중) (30,000원), 누리찜닭(중) (30,000원), 누리 불닭(중) (22,000원), 레몬소스 강정 (17,000원), 왕 계란말이 (10,000원), 누룽지탕 (5,000원)",영업시간 월~금 10:50 ~ 22:00
원조홍어무침 금천시흥본점,"해물,생선",4.3,3,"서울 금천구 시흥대로52길 8 1층
(지번) 시흥동 891-3",37.4518142377172,126.902762074793,02-894-3631,메뉴 없음,영업시간 월~토 11:00 ~ 20:00
협진식당 5호점,한식,4.4,48,"서울 금천구 범안로21길 17
(지번) 독산동 293-29",37.4671223810534,126.896343167946,02-805-3403,"암소한마리 (70,000원), 살치살 (35,000원), 등심 (35,000원), 안창살 (35,000원), 토시살 (35,000원), 치마살 (25,000원), 제비추리 (25,000원), 차돌박이 (25,000원), 육회 (40,000원), 육사시미 (40,000원), 야콘냉면 (6,000원), 된장찌개 (7,000원), 차돌된장찌개 (8,000원), 육회비빔밥 (12,000원), 김치찌개 (7,000원)",영업시간 매일 10:00 ~ 22:00
포미가,샤브샤브,4.4,187,"서울 금천구 가산디지털1로 212 코오롱디지털타워애스턴 110호
(지번) 가산동 505-14",37.4844343587974,126.880576835889,02-6956-7570,"와규 샤브샤브 (14,000원), 와규 편백찜 (14,000원), 포세트 (30,000원), 1인 와규 편백찜 (15,000원), 1인 이베리코 편백찜 (21,000원), 1인 모듬 편백찜 (25,000원), 1인 와규 샤브샤브 (15,000원), 1인 이베리코 샤브샤브 (21,000원), 1인 스페셜 편백찜 (35,000원), 1인 한우 편백찜 (35,000원), 평북만두찜(6개) (8,000원), 소불고기덮밥정식 (12,000원), 제육비빔밥정식 (11,000원), 직화우육칼국수 (9,000원), 얼큰직화우육칼국수 (9,000원), 골뱅이무 (15,000원), 해물파전 (15,000원), 게한마리어묵탕 (19,000원), 소불고기 (10,000원), 제육볶음 (10,000원)",영업시간 월~금 11:00 ~ 22:00 · 휴게시간 월~금 14:30 ~ 16:30
스타벅스 가산에스케이점,커피전문점,3.8,37,"서울 금천구 가산디지털1로 171 SKV1센터 1층
(지번) 가산동 371-41",37.4808318534376,126.880662051163,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)",영업시간 월~금 07:00 ~ 21:00
춘천골,한식,4.1,27,"서울 금천구 벚꽃로42길 8 1층
(지번) 가산동 41-10",37.4823005927013,126.883191984501,02-857-1577,"수육(1인분) (28,000원), 무침(1인분) (25,000원), 전골(1인분) (25,000원), 탕(1인분) (15,000원), 한방삼계탕 (15,000원), 항아리한방약토종닭+죽 (60,000원), 항아리한방약옻닭+죽 (65,000원), 항아리한방약유황오리+죽 (65,000원), 항아리한방약옻오리+죽 (70,000원), 생로스 (중)(800g) (45,000원), 생로스 (대)(1000g) (55,000원)",영업시간 매일 11:00 ~ 22:00
한옥집숯불갈비,갈비,4.6,479,"서울 금천구 시흥대로141길 71 1층
(지번) 독산동 144-10",37.4760640314096,126.897613411359,02-867-8592,"수제마늘갈비살 (600g) (68,000원), 생육회비빔밥 (9,000원), 소고기된장찌개 (9,000원), 짬뽕냉면(후식) (6,000원), 1인분추가 (19,000원)",영업시간 매일 11:30 ~ 21:30 · 휴게시간 매일 14:00 ~ 17:00
엄마손춘천닭갈비,닭요리,4.5,38,"서울 금천구 벚꽃로38길 15 1층
(지번) 가산동 43-6",37.4821809299429,126.884006109149,02-868-3294,"순대곱창볶음 (18,000원), 가산동철판순대곱창 2인 (24,000원), 곱창볶음 (15,000원), 순대볶음 (15,000원), 수매운닭발 (17,000원), 오징어 (17,000원), 제육볶음 (18,000원), 제육두부김치 (17,000원), 김치날치알계란말이 (17,000원), 날치알계란찜 (15,000원), 라미햄 (15,000원), 고갈비 (17,000원)","영업시간 월,화,금 17:00 ~ 24:00"
마장동고기집 서울시흥점,"육류,고기",4.2,11,"서울 금천구 금하로 671 1층
(지번) 시흥동 839-42",37.4529651031763,126.905091483198,02-802-9233,"A양념갈비살 (59,000원), B우대갈비 (59,000원), 작은소 (39,000원), 큰돼지 (39,000원), 작은돼지 (29,000원), 양념돼지갈비 (29,000원), 꽃갈비살(반근) (35,700원), 살치살(반근) (29,700원), 우대갈비(반근) (26,700원), 갈비살(반근) (26,700원), 명품등심 (15,800원), 양념소갈비살(반근) (26,700원), 삼겹살(반근) (15,000원), 목살(반근) (15,000원), 대패삼겹살(반근) (15,000원), 항정살(반근) (18,000원), 껍데기(반근) (12,000원)",영업시간 매일 12:00 ~ 23:00
BS수산,회,4.2,16,"서울 금천구 탑골로 14 1층
(지번) 시흥동 248-12",37.4516293564416,126.910884712743,02-809-5988,"광어＋우럭 (50,000원), 광어 (40,000원), 우럭 (45,000원), 도미 (60,000원), 도다리세꼬시 (45,000원), 광어초밥（12p） (20,000원), 연어초밥（12p） (20,000원), 광어＆연어 (50,000원), 우럭＆연어 (51,000원), 연어 (35,000원), 해삼 (20,000원), 전복 (20,000원), 멍게 (20,000원), 공기밥 (1,000원)",영업시간 매일 14:00 ~ 24:00
현풍닭칼국수 서울금천점,칼국수,3.8,21,"서울 금천구 시흥대로123길 7 세림빌딩 1층
(지번) 독산동 289-6",37.4701019566204,126.897299140809,02-866-8894,"닭칼국수 (8,500원), 삼계칼국수 (11,000원), 닭곰탕 (9,000원), 얼큰닭칼국수 (9,000원), 얼큰닭곰탕 (10,000원), 김치말이냉국수 (여름메뉴) (8,500원), 육전김치말이냉국수 (여름메뉴) (9,500원), 멸치칼국수 (겨울메뉴) (8,000원), 현풍안동닭찜 (24,000원), 한방수육 (24,000원), 미니수육 (11,000원), 닭칼수육SET (16,500원)",
금천돈,"육류,고기",4.3,267,"서울 금천구 가산디지털1로 1 1층 101,102호
(지번) 가산동 691-3",37.4662798253977,126.887172931767,02-859-8292,"묵은지 김치찌개(점심) (8,500원)",영업시간 매일 11:00 ~ 22:00 · 휴게시간 매일 14:00 ~ 17:00
본가집가마솥설렁탕 금천구청본점,설렁탕,,19,"서울 금천구 시흥대로 269 대현오피스텔 1층 101호
(지번) 시흥동 108-62",37.4576566228736,126.898941812048,02-804-1175,"설렁탕 (11,000원), 특설렁탕 (15,000원), 도가니탕 (23,000원), 모듬수육 (중) (50,000원), 소꼬리찜 (가격정보 없음)",영업시간 매일 10:00 ~ 22:00
고기싸롱 독산점,"육류,고기",4.2,28,"서울 금천구 독산로 176 1층
(지번) 독산동 378-436",37.4629594660195,126.904167121542,02-807-8890,"주먹고기 (가격정보 없음), 수제 돼지 양념구이 (가격정보 없음), 닭갈비 (가격정보 없음), 껍데기 (가격정보 없음), 삼겹살 (가격정보 없음), 떡볶이 (가격정보 없음), 닭강정 (가격정보 없음), 쫄면 (가격정보 없음), 된장찌개 (가격정보 없음)",영업시간 매일 11:00 ~ 24:00
봉까스,"돈까스,우동",4.4,61,"서울 금천구 가산디지털1로 226 에이스하이엔드타워5차 1층 104호
(지번) 가산동 505-18",37.4854205146478,126.879957125736,,"모듬돈까스 A세트 (10,000원), 수제왕돈까스 (6,000원), 치즈돈까스 (9,000원), 카레돈까스 (7,000원), 치킨돈까스 (7,000원), 생선돈까스 (7,000원), 김치볶음밥 + 돈까스 세트 (7,000원), 햄볶음밥 + 돈까스 세트 (7,000원), 제육 + 돈까스 세트 (7,000원), 함박 + 돈까스 세트 (8,000원), 떡볶이 + 돈까스 세트 (8,000원), 돈까스 + 우동 세트 (7,000원), 돈까스 + 모밀 세트 (7,000원), 돈까스 + 쫄면 세트 (7,000원), 모밀 (6,000원), 우동 (5,000원), 쫄면 (5,000원)",영업시간 월~금 11:00 ~ 20:00
차림,한정식,3.2,18,"서울 금천구 가산디지털1로 131 BYC하이시티 C동 지하1층
(지번) 가산동 371-17",37.4770829103065,126.881982164294,02-6947-4997,"해초고등어한상 (16,000원), 고등어조림 (18,000원), 전복뚝배기 (18,000원), 갈치조림 (20,000원), 활어회덮밥 (22,000원), 물회 (22,000원), 장어구이보양정식 (38,000원), 생우럭탕/맑은탕 (24,000원)",영업시간 월~금 10:00 ~ 21:00 · 휴게시간 월~금 14:00 ~ 17:00
소플러스,갈비,3.8,45,"서울 금천구 가산로7길 63 1층
(지번) 가산동 237-1",37.4740171471735,126.890122544159,02-6053-4500,"갈비살정식 (16,000원), 돼지두루치기 (11,000원), 소생갈비 800g (71,000원), 소생갈비살 400g (41,000원), 특급생갈비살 800g (76,000원), 특급생갈비살 400g (43,000원), 눈꽃살 300g (59,000원), 오겹살 800g (71,000원), 오겹살 400g (41,000원), 한우육회 (29,000원), 김치찌개 (9,000원), 된장찌개 (5,000원), 계란찜 (7,000원), 영양솥밥 (5,000원)",영업시간 매일 11:00 ~ 22:00
김치도가,"찌개,전골",4.1,14,"서울 금천구 가산디지털1로 119 SK트윈테크타워 B동 1층 101호
(지번) 가산동 345-9",37.4760631854134,126.882925390269,02-867-7782,"묵은지김치찌개(고기) (10,000원), 묵은지김치찌개(꽁치) (10,000원), 묵은지김치찌개(햄) (10,000원), 묵은지두루치기(중) (27,000원), 묵은지두루치기(대) (37,000원), 계란말이 (7,000원), 고기추가 (4,000원), 꽁치추가 (4,000원), 햄추가 (4,000원), 라면사리 (1,000원), 즉석솥밥 (2,000원), 공기밥 (1,000원), 음료수 (2,000원)",영업시간 월~토 11:00 ~ 22:00
초밥가게,"초밥,롤",4.6,22,"서울 금천구 범안로15길 47 1층 102호
(지번) 독산동 333-19",37.4685577180262,126.892243745898,,"모듬초밥11pcs (15,000원), 연어롤 (21,000원), 냉모밀 (7,000원), 냉모밀세트 (15,000원), 특선초밥13pcs (18,000원), 우동세트 (15,000원), 회덮밥세트 (16,500원), 스페셜초밥15pcs (21,000원), 패밀리초밥20pcs (27,000원), 3가지 맛 연어초밥(10pcs) (21,000원), 4가지 맛 연어초밥(10pcs) (21,000원), 어린이초밥(8pcs) (10,500원), 광어초밥5pcs (11,000원), 연어초밥5pcs (10,000원), 직화연어초밥5pcs (11,000원), 연어갈릭스테이크초밥5pcs (11,000원), 생선갈릭스테이크초밥5pcs (10,000원), 초새우초밥5pcs (9,000원), 생새우초밥5pcs (8,000원), 간장새우초밥5pcs (9,000원), 생새우갈릭초밥5pcs (8,000원), 직화생새우초밥5pcs (8,000원), 가리비초밥5pcs (8,000원), 계란초밥5pcs (5,000원), 유부초밥5pcs (5,000원), 민물장어초밥 5pcs (10,000원), 새우튀김롤 (14,000원), 캘리포니아롤 (12,000원), 캘리포니아롤1/2 (6,500원), 새우튀김롤 1/2 (7,500원)",영업시간 매일 11:00 ~ 20:30 · 휴게시간 매일 15:00 ~ 17:00
이화순대국,순대,3.6,120,"서울 금천구 시흥대로 237-12
(지번) 시흥동 999-40",37.4549384666591,126.900022453132,,메뉴 없음,영업시간 매일 10:00 ~ 21:00
콘타이,태국음식,3.0,44,"서울 금천구 벚꽃로 266 마리오아울렛 3관 13층
(지번) 가산동 60-20",37.4784457675388,126.885080837326,02-2067-3845,"쇠고기 쌀국수 (10,900원), 해물 쌀국수 (11,900원), 똠얌 쌀국수 (12,900원), 공심채볶음 (15,000원), 똠얌꿍 (20,000원)",영업시간 매일 11:00 ~ 21:30
고을숯불갈비 시흥본점,갈비,4.2,17,"서울 금천구 금하로 720 1층
(지번) 시흥동 912-20",37.4504425566682,126.909481684032,02-808-5979,"스페셜 소모듬 (800g) (66,000원), 맛돼지모듬 (1kg) (43,000원), 한우생등심 (1인분) (22,000원), 한우주물럭 (1인분) (22,000원), 한우육회 (1인분) (23,000원), 등심 (1인분) (19,000원), 갈비살 (1인분) (18,000원), 안창살 (1인분) (19,000원), 차돌박이 (1인분) (15,000원), 우삼겹 (1인분) (13,000원), 생삼겹살 (1인분) (14,000원), 생오겹살 (1인분) (14,000원), 생목살 (1인분) (14,000원), 가브리살 (1인분) (11,000원), 항정살 (1인분) (11,000원), 소양념 왕갈비 (1인분) (23,000원), 육회비빔밥 (8,000원), 한돈양념 왕갈비 (1인분) (15,000원), 고을양념갈비 (1인분) (12,000원), 고을양념목살 (1인분) (12,000원)",영업시간 매일 11:00 ~ 22:30
족발중심 가산디지털역점,"족발,보쌈",4.0,12,"서울 금천구 벚꽃로 298
(지번) 가산동 50-3",37.4814401689835,126.883871693415,02-855-5959,"돼지모듬 얼큰뚝배기 (6,000원), 불밥 (6,000원), 오불밥 (7,000원), 바베큐보쌈냉메밀 (5,500원), 버섯육개장 (6,000원)",영업시간 매일 10:00 ~ 01:00
그냥삼겹살집이나할걸그랬다,한식,3.3,36,"서울 금천구 벚꽃로 40 금천롯데캐슬골드파크1차 113동 112호 2층
(지번) 독산동 1147",37.4600596360114,126.893020585165,010-4048-1591,"골뱅이 파무침+어마무시 계란말이 세트 (27,000원), 대패 삼겹살 (한접시) (3,900원), 양푼이 스팸 김치찌개 (16,000원), 칼국수(점심) (6,500원), 칼제비, 수제비(점심) (7,000원), 들깨 칼국수 (8,500원), 고르곤 졸라피자 (16,000원), 양푼이 돼지고기 김치찌개 (18,000원), 먹태 (14,000원), 아귀포 (14,000원), 통오이고추+오징어튀김 (17,000원), 그삼집 감자튀김 (10,000원), 매운 매운 땡초라면 (4,500원), 튀김의 동반자 떡볶이 (6,500원), 딱! 맥주안주 쥐포튀김 (6,900원), 나쵸 (6,900원), 얼큰 번데기 탕 (7,000원), 얼큰 오뎅탕 (9,000원), 황도 (7,000원)",영업시간 월~토 11:00 ~ 01:00 · 휴게시간 월 14:30 ~ 17:00
모두국밥 독산점,국밥,4.1,7,"서울 금천구 시흥대로123길 7 1층
(지번) 독산동 289-6",37.4701019566204,126.897299140809,02-858-4969,"순대국 (7,500원), 특순대국 (9,000원), 순대정식 (11,000원), 내장순대국 (7,500원), 뼈해장국 (8,000원)",월~토 00:00 ~ 24:00 · 휴게시간 월~금 14:30 ~ 17:00
