이름,평점,리뷰수,주소,전화번호,메뉴
피자헛 응암본점,2.7,1,"서울 은평구 가좌로 167 1층
(지번) 응암동 678-1",02-373-1066,"[New] 페페로니 치즈딥 (28,900원), [New] 콤비네이션 치즈딥 L & 코카-콜라 세트 (33,200원), 오리지널 반반피자 （L） (27,000원), 콤비네이션 L (28,900원), 페페로니 러버 L (26,900원), 알로하 하와이 M (23,900원), 수퍼슈프림 L (33,900원), [New] 콤비네이션 치즈딥 (30,900원), [New] LA BBQ 불고기 치즈딥 (32,900원), [New] 올라 타코 L (34,900원), [New] 올라 타코 M (29,500원), [New] 페페로니 치즈딥 L & 코카-콜라 세트 (31,200원), [New] LA BBQ불고기 치즈딥 L & 코카-콜라 세트 (35,200원), 수퍼슈프림 L & 코카-콜라 세트 (36,200원), 립스테이크 L & 코카-콜라 세트 (39,200원), 씨푸드킹 L & 코카-콜라 세트 (39,200원), 프리미엄 반반피자 (L) (32,900원), 씬 반반피자 （L） (27,000원), 골드 콘 하베스트 L (30,900원), LA BBQ 불고기 L (30,900원), 멜팅치즈 포테이토 L (28,900원), 알로하 하와이 L (28,900원), 할라 페페로니 러버 L (27,900원), 골드 콘 하베스트 M (25,900원), 콤비네이션 M (23,900원), 페페로니 러버 M (21,900원), LA BBQ 불고기 M (25,900원), 치즈 러버 M (19,900원), 멜팅치즈 포테이토 M (23,900원), 할라 페페로니 러버 M (22,900원)"
두끼떡볶이 연신내점,3.3,2,"서울 은평구 연서로 217 2층
(지번) 갈현동 456-2",02-356-8991,"일반 (10,900원), 학생(초,중,고) (9,900원), 소인(초등학교 입학전) (5,900원)"
고집,4.5,50,"서울 은평구 연서로 164-1 1층
(지번) 대조동 222-19",0502-5550-7831,"숯불 삼겹살 (180g) (15,000원), 숯불 목살 (180g) (15,000원), 황제 갈비살 (150g) (16,000원), 등심 (150g) (16,000원), 소막창 (20,000원)"
탐앤탐스 DMC점,2.9,1,"서울 은평구 수색로 195 1-2층
(지번) 증산동 223-13",02-6925-0108,"아이스 아메리카노 (가격정보 없음), 아이스 카페라떼 (가격정보 없음), 아이스 카라멜 마끼아또 (가격정보 없음), 흑당 버블티 (가격정보 없음), 아이스 헤이즐넛 라떼 (가격정보 없음), 아이스 바닐라 라떼 (가격정보 없음), 딸기 스무디 (가격정보 없음), 아이스 군고구마라떼 (가격정보 없음), 아이스 바닐라빈 라떼 (가격정보 없음), 망고 스무디 (가격정보 없음), 아이스 그린라떼 (가격정보 없음), 아이스 오리엔탈 라떼 (가격정보 없음), 아이스 꼰대라떼 (가격정보 없음), 아이스 카푸치노 (가격정보 없음), 당근 케익 (가격정보 없음), 쇼콜라 케익 (가격정보 없음), 그린티 케익 (가격정보 없음), 프로틴 도넛 바나나 (가격정보 없음), 얼그레이 마들렌 (가격정보 없음), 레몬 마들렌 (가격정보 없음), 딸기라떼 (가격정보 없음)"
대조순대국,3.9,20,"서울 은평구 진흥로 159 1층
(지번) 대조동 15-221",02-817-1222,"순대국 (9,000원), 얼큰순대국 (10,000원), 오소리순대국 (10,000원), 우거지순대국 (9,000원), 선지해장국 (9,000원), 뼈해장국 (9,000원), 술국 (20,000원), 머리수육(중) (20,000원)"
커피생각,4.3,27,"서울 은평구 불광천길 420 1층
(지번) 응암동 583-34",02-302-1400,"아메리카노(HOT) (4,500원), 카페라떼(HOT) (5,500원), 카라멜마끼야또(HOT) (6,000원), 바닐라빈라떼(HOT) (6,000원), 오미자에이드 (6,000원)"
현지들깨삼계탕 연신내본점,4.9,22,"서울 은평구 연서로26길 8 1층
(지번) 대조동 200-2",02-356-8838,"현지들깨삼계탕 (16,000원), 맑은삼계탕 (16,000원), 인삼주 (4,000원), 모든주류 (4,000원)"
강씨네닭발 본점,4.7,106,"서울 은평구 연서로 194 1층
(지번) 대조동 219-20",02-388-0045,"국물닭발세트 보통（국물＋계란찜） (24,000원), 국물닭발세트 곱빼기（국물＋계란찜） (33,000원), 직화통뼈세트 (24,000원), 직화무뼈닭발 세트（무뼈＋계란찜） (24,000원), 무뼈닭발세트 곱빼기（무뼈＋계란찜） (33,000원), 국물닭발 보통 (20,000원), 국물닭발 곱빼기 (29,000원), 직화무뼈닭발 곱배기 (29,000원), 오돌뼈 (17,000원), 소금똥집 (17,000원), 직화통뼈곱빼기세트 (33,000원), 오돌뼈세트（오돌뼈＋계란찜） (21,000원), 소금똥집 세트（똥집＋계란찜） (21,000원), 직화통뼈닭발 (20,000원), 직화통뼈곱빼기 (29,000원), 직화무뼈닭발 (20,000원), 계란찜 大 (5,000원), 계란찜 (5,000원), 참치주먹밥 (4,000원), 쿨피스 930mL (2,000원), 사이다 500mL (2,000원), 콜라500ml (2,000원), 생맥주 1000cc (7,000원), 후레쉬 (4,000원), 처음처럼 (4,000원), 오리지널 (4,000원), 병 카스 (4,000원)"
포차마실,3.8,8,"서울 은평구 연서로29길 10-1 2층
(지번) 갈현동 399-10",,"콩제 (15,000원), 해물잠뽕탕 (13,000원), 왕만두전골 (13,000원), 오뎅탕 (13,000원), 돼지김치찌개 (13,000원), 해물계란탕 (13,000원), 순두부찌개 (13,000원), 김치왕만두전골 (14,000원), 부대찌개 (15,000원), 나가사키짬뽕 (16,000원), 닭볶음탕 (20,000원), 새우튀김 (13,000원), 골뱅이 (14,000원), 김말이치즈떡볶이 (14,000원), 수제소시지 (15,000원), 순살치킨 (16,000원), 깻잎떡볶이 (14,000원), 치즈돈까스 (15,000원), 버팔로윙 (16,000원), 크림떡볶이 (15,000원)"
만포면옥 은평점,3.3,7,"서울 은평구 통일로 1050 롯데몰은평점 4층 5호
(지번) 진관동 63",02-6975-5452,"평양냉면 (14,000원), 어복쟁반 소 (45,000원), 비빔냉면 (14,000원), 수제만두 4개 (8,000원), 소갈비찜 중 (45,000원), 만두전골 (1인분) 순한맛/매운맛 (14,000원), 갈비탕 (16,000원), 소고기 맑은 곰탕 (12,000원), 육개장 (12,000원), 떡만두국 (11,000원), 어복쟁반 대 (68,000원), 옛날불고기 (20,000원), 소갈비찜 대 (65,000원)"
케이크를부탁해 연신내역점,3.7,5,"서울 은평구 연서로29길 8 1층
(지번) 갈현동 399-7",02-354-5612,"모카케이크 (14,000원)"
아우랑횟집,3.4,15,"서울 은평구 은평로 170 2층
(지번) 응암동 96-2",02-354-5372,"특회덮밥 (15,000원), 특초밥 (20,000원), 고등어구이 (15,000원), 포항물회 (15,000원), 장어구이 (40,000원)"
솔드아웃베이커리,4.8,41,"서울 은평구 연서로26길 15-17 1층
(지번) 대조동 196-10",,"크로와상 샌드위치 (7,500원), 잠봉뵈르 샌드위치 (10,000원), 브라우니바 (3,500원), 마들렌 (3,000원), 클래식카스테라 (18,000원), 휘낭시에 (3,000원), 생크림 카스테라 (7,000원), 생크림 슈 (4,000원), 레몬타르트 (17,000원), 바스크치즈케이크 (18,000원), 발로나초코케이크 (24,000원), 과일생크림케이크 (22,000원), 수제 산딸기쨈 (10,000원), 토마토콩피 (4,000원), 카라멜푸딩 (5,500원), 러스크 (4,500원), 초코머핀 (4,000원), 브리오슈 낭테르 식빵 (6,500원), 우유식빵 (5,000원), 베이글 (3,000원)"
구파발파스타,4.1,37,"서울 은평구 진관4로 17 은평뉴타운상림마을 820동 1층 102호
(지번) 진관동 19",02-356-9884,"새우살 덮밥 (8,000원), 스페인식 가정식 (9,000원), 해장 국물밥 (6,500원), 구파발 파스타 (6,500원), 떡볶이 파스타 (8,500원), 크림 찹스테이크 (8,500원), 새우커리덮밥 (8,000원)"
스타벅스 연신내역사거리점,4.0,37,"서울 은평구 통일로 842
(지번) 불광동 308-1",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
신세븐차이나,3.4,45,"서울 은평구 북한산로 242 1층
(지번) 진관동 327",02-381-7811,"짜장면 (6,000원), 짬뽕밥 (12,000원), 유산슬 (소) (28,000원), 찹쌀탕수육 (소) (21,000원), 사품냉채 (중) (48,000원)"
모토이시 연신내점,5.0,252,"서울 은평구 연서로29길 20-19
(지번) 갈현동 402-35",070-8657-3697,"와규 육회 (15,800원), 소꼬리소금구이 (17,800원), 업진살 (18,800원), 늑간살 (19,800원), 치마살 (21,800원), 안창살 (21,800원), 와규 우설 (20,800원), 와규 특상우설 (28,800원), 꽃갈비살 (28,800원), 등심 (28,800원), 닭목살 (12,000원), 대창 (13,500원), 특양 (18,800원), 시원하고 얼큰한 일본식 대창전골 (2인) (빨간육수/흰육수) (34,000원), 호르몬라멘 (11,800원), 모토백짬뽕 (11,800원), 테루라멘 (11,800원), 호르몬(대창)순두부 (7,500원), 와규동 (9,500원)"
빽다방 응암대림시장점,3.3,1,"서울 은평구 응암로 169 1층
(지번) 응암동 595-1",02-304-8860,"꿀밤라떼(HOT) (4,300원), 아이스티샷추가（아.샷.추） (3,800원), 바닐라라떼（ICED） (4,200원), 사라다빵 (3,900원), 빽사이즈 원조커피（ICED） (4,000원), 카페라떼(ICED) (3,500원), 딸기라떼（ICED）＋노란빨대 (4,300원), 바나나라떼（ICED） (4,000원), 녹차라떼（ICED） (4,300원), 피치우롱스위티（ICED） (3,500원), 딸기빽스치노（베이직） (4,500원), 빽그램핫도그 (4,600원), 소세지빵 (3,900원), 빽사이즈 아이스티 샷.망고추가+노란빨대 (6,800원), 빽사이즈 아이스티 망고추가+노란빨대 (6,300원), 콜드브루 흑당라떼（HOT） (6,000원), 콜드브루 흑당라떼（ICED） (6,000원), 콜드브루 연유라떼（HOT） (6,000원), 콜드브루 연유라떼（ICED） (6,000원), 디카페인 콜드브루 흑당라떼（HOT） (6,000원), 디카페인 콜드브루 흑당라떼（ICED） (6,000원), 디카페인 콜드브루 연유라떼（HOT） (6,000원), 디카페인 콜드브루 연유라떼（ICED） (6,000원), 블루베리요거트스무디 (5,800원), 소세지빵 세트 (5,700원), 빽사이즈 초코라떼（ICED） (5,500원), 완전블루베리주스 (5,300원), 바나나커피쉐이크 (5,300원), 콜드브루라떼（ICED） (5,000원), 디카페인 콜드브루라떼（ICED） (5,000원)"
흥수갈비,4.8,14,"서울 은평구 응암로13길 7 1층
(지번) 응암동 600-6",02-302-6586,"수제돼지왕갈비(1대) (18,000원), 수제돼지갈비 (17,000원), 생삼겹살 (17,000원), 갈비탕 (12,000원), 육개장 (10,000원), 물/비빔냉면 (8,000원), 계란찜 (4,000원), 포장 양념게장 (10,000원), 누룽지 (6,000원), 잔치국수 (5,000원), 수제이동갈비(3대) (28,000원), 공기밥 (1,000원), 된장찌개 (1,000원), 버섯불고기 (17,000원), 뚝배기불고기 (11,000원)"
육식대왕 은평구점,5.0,29,"서울 은평구 응암로 336 1층
(지번) 응암동 87-22",02-6951-0155,"숙성삼겹살 (170g) (15,000원), 숙성꽃목살 (170g) (15,000원), 숙성황제살 (160g) (17,000원), 숙성항정살 (160g) (15,000원), 숙성플루마 (160g) (21,000원), 양념갈매기살 (250g)(2인이상) (17,000원), 된장찌개 (4,000원), 얼큰소고기찌개 (4,000원), 된장짜글이밥 (6,000원), 물/비빔냉면 (7,000원), 치즈폭탄계란찜 (5,000원), 목등심껍데기(180g) (9,000원), 구워먹는치즈(120g) (7,000원), 파인애플크림샤베트 (8,000원), 숙성가브리살 (160g) (15,000원)"
부송이네마포나루,5.0,1,"서울 은평구 응암로 331-15 1층
(지번) 응암동 88-2",02-385-2267,메뉴 없음
설빙 연신내점,3.9,22,"서울 은평구 연서로29길 3 2층
(지번) 갈현동 456-5",02-2088-0710,"소금빵 (가격정보 없음), 유자차 (가격정보 없음), 카푸치노 (가격정보 없음), 카페라떼 (가격정보 없음), 카라멜마끼아또 (가격정보 없음), 미숫가루라떼 (가격정보 없음), 레몬에이드 (가격정보 없음), 산딸기오미자차 (가격정보 없음), 레몬차 (가격정보 없음), ABC초코쿠키설빙 (가격정보 없음), 초코브라우니설빙 (가격정보 없음), 인절미설빙 (가격정보 없음), 팥인절미설빙 (가격정보 없음), 치즈설빙 (가격정보 없음), 블루베리치즈설빙 (가격정보 없음), 애플망고치즈설빙 (가격정보 없음), 티라미수 설빙 (가격정보 없음), 요거통통멜론설빙 (가격정보 없음)"
수색유린기,4.6,33,"서울 은평구 수색로 293 1층
(지번) 수색동 379-1",02-375-4027,"유린기 (19,000원), 유린육 (19,000원), 유린새우 (20,000원), 깐풍기 (19,000원), 탕수육 (18,000원), 칠리새우 (20,000원), 순살 치킨 (17,000원), 크림 새우 (20,000원), 떡볶이 (8,000원), 프라이드 치킨 (17,000원), 사이다 500ml (1,500원), 콜라 500ml (1,500원), 처음처럼 (3,000원), 참이슬 후레쉬 (3,000원), 진로이즈백 (3,000원), 청하 (4,000원), 참이슬 오리지널 (3,000원), 새로 (3,000원), 카스 (4,000원), 테라 (4,000원)"
마장동고기집 서울연신내역점,3.0,15,"서울 은평구 연서로29길 20-25 1층
(지번) 갈현동 402-29",02-6397-7701,"큰소 한마리 (59,000원), 소 한마리 (39,000원), 작은돼지 한마리 (29,000원), 양념돼지갈비셋트 (29,000원)"
포358,3.6,64,"서울 은평구 은평로 91 1층
(지번) 응암동 91-7",,"고이꾸온 2pcs (5,500원), 꽃게롤 4pcs (4,500원), 비빔 쌀국수 (8,000원), 팟타이（해산물） (9,500원), 새우볶음밥 (8,000원), 게커리덮밥 (10,500원), 분짜 (12,000원), 소고기 쌀국수 (7,000원), 생양지쌀국수 (8,500원), 소고기 볶음면 (9,500원), 해물볶음밥 (8,500원), 파인애플볶음밥 (9,500원), 똠양꿍 (12,000원), 매운소곱창쌀국수 (14,000원), 짜죠 2pcs (5,500원), 코코넛 새우 7pcs (5,500원), 새우롤 4pcs (4,500원), 가리비롤 4pcs (4,500원), 야채춘권 7pcs (4,500원), 새우춘권 5pcs (5,500원), 월남쌈 (28,000원), 공기밥 (1,000원), 갈비 쌀국수 (14,000원), 매운해산물 쌀국수 (10,000원), 돼지고기 덮밥 (12,000원), 레몬에이드 (4,000원), 사탕수수 (4,000원), 탄산음료（콜라）355mL (2,000원), 탄산음료（사이다）355mL (2,000원), 탄산음료（환타）355mL (2,000원)"
일미양꼬치 연신내점,3.8,33,"서울 은평구 연서로29길 14-16
(지번) 갈현동 399-24",02-388-1596,"양꼬치 (10꼬치) (14,000원), 양등심 (20,000원), 고급양갈비 (25,000원), 양갈비살 (10꼬치) (18,000원), 소떡심 (10꼬치) (11,000원), 닭똥집 (10꼬치) (11,000원), 닭염통 (10꼬치) (11,000원), 염통줄기 (10꼬치) (11,000원), 새우꼬치 (6마리) (11,000원), 마라탕 (12,000원), 마파두부 (13,000원), 꿔바로우 (소) (15,000원), 깐풍기 (18,000원), 향라대하 (18,000원), 깐쇼새우 (20,000원), 가지튀김 (20,000원), 마라샹궈 (20,000원), 마라룽샤 (35,000원), 오이양장피 (13,000원), 건두부무침 (13,000원), 건두부볶음 (13,000원), 소떡심무침 (15,000원), 토마토계란볶음 (15,000원), 지삼선 (18,000원), 경장육슬 (18,000원), 어향육슬 (18,000원), 향라육슬 (18,000원), 즈란씬관 (18,000원), 마라룽샤웨이 (25,000원), 온면 (7,000원), 냉면 (7,000원), 꽃빵 (7,000원), 염통줄기 (11,000원), 볶음밥 (7,000원), 물만두 (7,000원), 꽃빵튀김 (9,000원), 소통포 (10,000원)"
고기종점,5.0,55,"서울 은평구 서오릉로 234-1 1층
(지번) 갈현동 327-152",0502-5551-1418,"칼집삼겹살(200g) (16,000원), 미나리삼겹살(200g) (18,000원), 항정살(150g) (18,000원), 이베리코플루마(200g) (22,000원), 이베리코황제살(150g) (17,000원), 이베리코악어살(150g) (17,000원), 눈꽃목살(200g) (16,000원)"
동궁찜닭 은평점,4.3,457,"서울 은평구 연서로29길 14-12 2층
(지번) 갈현동 399-5",0507-1421-3383,"황금찜닭 뼈 반마리 (21,000원), 안동찜닭 뼈 반마리 (21,000원), 로제찜닭 순살 반마리 (26,000원), 닭도리탕 뼈 한마리 (28,000원), 고추장찜닭 뼈 반마리 (21,000원), 매운 불찜닭 뼈 반마리 (21,000원), 숯불바베큐쪼림닭(매콤) 순살 반마리 (24,000원)"
시골감자국,2.7,8,"서울 은평구 응암로 174 1,2층
(지번) 응암동 602-32",02-302-8484,"우거지감자탕(소) (33,000원), 김치감자탕(소) (35,000원), 고사리감자탕(소) (35,000원), 뼈찜(소) (37,000원)"
명품청기와감자탕 불광점,3.1,45,"서울 은평구 진흥로 148 1층
(지번) 녹번동 141-20",02-389-6335,"뼈다귀 전골(소) (27,000원), 해장국 (9,000원), 뼈다귀 간장찜(소) (29,000원), 뼈다귀 매운찜(소) (29,000원), 만두 (4,000원)"
설빙 서울응암역점,2.7,8,"서울 은평구 은평로 64 2층
(지번) 신사동 23-5",02-304-2029,"ABC초코쿠키설빙 (13,900원), ABC초코쿠키녹차설빙 (13,900원), 잔망루피낭만초코설빙 (16,500원), 생딸기트리설빙 (15,900원), 생딸기요거초코볼설빙 (16,500원), 생딸기설빙 (13,500원), 순수요거생딸기설빙 (15,500원), 하겐다즈딸기설빙 (15,900원), 인절미설빙 (9,500원), 팥인절미설빙 (10,500원), 애플망고치즈설빙 (13,900원), 잔망루피낭만딸기설빙 (15,900원), 베리굿절미 세트 (14,400원), 인절미 세트 (17,200원), 달콤매콤 세트 (17,800원), 크로플망고 세트 (20,300원), 망고추천세트1 (21,700원), 망고추천세트2 (21,700원), 스윗캔디구슬설빙 (13,900원), 초코바닐라구슬설빙 (13,900원), 흑임자찰떡설빙 (10,900원), 오레오초코몬스터설빙 (12,900원), 초코브라우니설빙 (12,900원), 치즈설빙 (12,900원), 하겐다즈초코설빙 (13,500원), 티라미수설빙 (13,900원), 순수요거블루베리설빙 (13,900원), 블루베리치즈설빙 (13,900원), 생딸기찹쌀떡 (2,200원), 인절미토스트 (4,800원)"
소야,3.8,111,"서울 은평구 불광로14길 4 102호
(지번) 불광동 13-7",010-3840-6030,메뉴 없음
쩜순이네닭강정,4.6,14,"서울 은평구 증산로17가길 2 1층
(지번) 신사동 350-26",02-302-9568,"반반 (28,000원), 아이사랑（순살）小 (15,000원), 아이사랑（순살）中 (20,000원), 아이사랑（순살）大 (24,000원), 꼬마김말이（2개） (1,000원), 야끼만두（3개） (2,000원), 떡꼬치（1개） (1,000원), 써니텐（캔） (1,000원), 코코팜（캔） (1,500원), 자몽소다（캔） (1,500원), 코카콜라（캔） (1,500원), 제로콜라（캔） (1,800원), 스프라이트（캔） (1,500원), 콜라 1.25L (2,500원), 스프라이트 1.5L (2,500원)"
호랭이술상 연신내점,4.0,133,"서울 은평구 연서로29길 20-16
(지번) 갈현동 400-17",02-796-1300,"숙성 삼겹살(1인) (11,000원), 숙성 목살(1인) (11,000원), 가브리살(1인) (12,000원), 꽃추장삼겹살(1인) (9,000원), 늑간살(1인) (13,000원)"
육부장정육식당,4.2,12,"서울 은평구 은평로 201-2
(지번) 녹번동 79-26",02-356-9295,"한우등심 (250g) (21,000원), 갈비살 (150g) (10,000원), 우삼겹 (150g) (9,000원), 한우육회 (150g) (15,000원), 갈비탕 (7,000원)"
참돼야지 신사점,5.0,134,"서울 은평구 갈현로 24 1층
(지번) 신사동 8-5",02-353-8295,"뒷고기한판 (600g) (33,000원), 뒷고기 (180g) (12,000원), 차돌박이 (150g) (12,000원), 대구막창 (180g) (12,000원), 생삼겹살 (180g) (12,000원)"
이삭토스트 녹번역점,4.5,9,"서울 은평구 은평로 228 1층
(지번) 응암동 4-2",02-388-8852,"비프 라구 토스트 (5,100원), 감자 비프 라구 (5,100원), 프렌치 햄치즈 (4,000원), 스크램블 햄치즈 (4,100원), 감자 비프 라구 세트 (8,000원), 치킨 스페셜 세트 (8,000원), 딥치즈 베이컨 포테이토 세트 (8,400원), 햄치즈 토스트 (3,500원), 햄스페셜 토스트 (4,000원), 베이컨 베스트 (4,500원), 베이컨 포테이토 피자 (5,600원), 콘치즈 토스트 (4,900원), 비프 라구 토스트 세트 (8,000원), 소이 크런치 치킨 세트 (8,200원), 프렌치 햄치즈 세트 (6,900원), 프렌치 스크램블 세트 (7,300원), 스크램블 햄치즈 세트 (7,000원), 스크램블 베이컨 세트 (7,900원), 스크램블 더블모짜 세트 (8,100원), 리얼 양념치킨 세트 (8,100원), 감자 스페셜 세트 (7,900원), 그릴드 불갈비 세트 (8,100원), 콘치즈 토스트 세트 (7,800원), 햄치즈 토스트 세트 (6,400원), 햄스페셜 토스트 세트 (6,900원), 베이컨 베스트 세트 (7,400원), 베이컨 포테이토 피자 세트 (8,500원), 딥치즈 베이컨 세트 (7,700원), 햄치즈 포테이토 세트 (7,500원), 프렌치 에그마요 (4,300원)"
아리,5.0,7,"서울 은평구 진흥로 17-1 1층
(지번) 역촌동 43-19",,"아리사시미 (35,000원), 연어사시미 (15p) (30,000원), 육사시미 (200g) (25,000원), 아리사시미세트 (2인) (25,000원), 연어초밥 (12p) (20,000원), 뚝배기우동 (12,000원), 치즈감자튀김 (12,000원), 모듬새우튀김 (12p) (15,000원), 모듬고로케 (8p) (15,000원), 통오징어가라아게 (15,000원), 매콤닭다리 (15,000원), 닭껍질튀김&교자 (18,000원), 아이스황도 (12,000원), 연어회무침 (15,000원), 명란감자 (15,000원), 게살계란탕 (12,000원), 간사이오뎅탕 (15,000원), 차돌짬뽕 (18,000원), 차돌나가사끼짬뽕 (18,000원), 바지락탕 (18,000원)"
공화춘,3.9,26,"서울 은평구 연서로 304 1-2층
(지번) 불광동 123-11",02-354-9955,"짜장면 (5,000원), 짬뽕 (6,500원), 우동 (6,500원), 볶음밥 (6,000원), 탕수육(소) (18,000원)"
태평양회산오징어,4.6,3,"서울 은평구 서오릉로 205
(지번) 구산동 202-13",02-389-3893,"산고등어 (중) (50,000원), 산고등어 (소) (35,000원), 광어&고등어 (60,000원), 쥐치 (1접시) (60,000원), 강도다리 (1접시) (50,000원), 광어&우럭 (대) (80,000원), 광어&우럭 (중) (60,000원), 광어 (중) (50,000원), 광어 (대) (70,000원), 광어 (소) (35,000원), 숭어 (중) (50,000원), 숭어 (소) (35,000원), 광어&숭어 (60,000원), 연어 (중) (50,000원), 연어 (소) (35,000원), 광어&연어 (60,000원), 광어 (세꼬시) (35,000원), 우럭 (세꼬시) (35,000원), 놀래미 (세꼬시) (40,000원), 강도다리 (세꼬시) (40,000원)"
다래원,3.2,7,"서울 은평구 갈현로 61
(지번) 역촌동 70-34",02-352-7111,"짬뽕 (8,000원), 볶음밥 (8,000원), 마파밥 (9,000원), 매운쟁반 (10,000원), 짜장 (7,000원), 삼선간짜장 (10,000원), 쟁반짜장 (9,000원), 차돌짬뽕 (12,000원), 등심탕수육 (18,000원), 탕짜면 (9,000원), 탕볶밥 (10,000원), 탕짬면 (9,000원), 문어짬뽕 (17,000원), 간짜장 (8,000원), 매운짬뽕 (11,000원), 매운짜장 (10,000원), 매운볶음짬뽕 (11,000원), 해물쟁반 2~3인 (23,000원), 해물볶음짬뽕 2~3인 (25,000원), 고기짬뽕 (12,000원), 우동 (8,000원), 연태고량주 (소) (15,000원), 연태고량주 (중) (20,000원), 연태고량주 (대) (35,000원), 이과두주 (4,000원), 카스 (5,000원), 참이슬 후레쉬 (4,000원), 참이슬 오리지널 (4,000원), 처음처럼 (4,000원), 새로 (4,000원)"
고기요,4.2,13,"서울 은평구 수색로 264-1
(지번) 수색동 368-5",,"한우등심(500g) (69,000원), 차돌박이(200g) (23,000원), 생삼겹살(200g) (13,000원), 항정살(200g) (14,000원), 돼지갈비(350g) (13,000원)"
귀한족발 연신내점,3.7,54,"서울 은평구 연서로29길 20-14 1층
(지번) 갈현동 400-4",02-6403-0110,"[]전지역무료배달[]1.5인분 프리미엄귀한족발+ 생과일막국수 (34,000원), []전지역주문1위[]프리미엄귀한족발 + 생과일막국수 (41,000원), [주문폭주]보족세트（귀한족발＋귀한보쌈）+ 생과일막국수 (46,000원), []주문폭주[]프리미엄 귀한보쌈 + 생과일막국수 (34,000원), []인기만점[]보불보불（보쌈＋불족발 ) + 생과일막국수 (45,000원), []인기절정[]프리미엄 반반족발 + 생과일막국수 (45,000원), []불향 가득[]매콤직화불족발 + 생과일막국수 (45,000원), []직화 불향 솔솔[]숯불족발 + 생과일막국수 (45,000원), []NEW[]프리미엄 귀한족발 (족발만) (36,000원), []NEW[]프리미엄 귀한보쌈 (보쌈만) (36,000원), 해물순두부 (12,000원), 코다리막국수 (10,000원), 생과일막국수 (8,000원), (전국 최초 먼저 개발한)속초 코다리 추가 (6,000원), 귀한 족발볶음밥 (5,000원), []사계절 1위[]상큼냉채족발 + 생과일막국수 (45,000원), 의성마늘족발 + 생과일막국수 (43,000원), []입에서 살살 녹는[]의성마늘보쌈 + 생과일막국수 (43,000원), []전국최초[]속초 코다리 족발 + 생과일막국수 (45,000원), []직접개발한[]속초 코다리 보쌈 + 생과일막국수 (45,000원), 매콤직화불족발 [반] (22,000원), 참이슬후레쉬 (4,000원), 참이슬오리지널 (4,000원), 처음처럼 (4,000원), 새로 (4,000원), 진로이즈백 (4,000원), 청하 (6,000원), 켈리 500ml (4,000원), 카스 500mL (5,000원), 테라 500mL (5,000원)"
당가원 역촌점,4.1,20,"서울 은평구 연서로 52 1층
(지번) 역촌동 35-13",02-382-5388,"옛날짜장 (6,000원), 옛날짬뽕 (7,000원), 볶음밥 (7,500원), 탕수육 (16,000원), 양장피 (26,000원)"
보원집,4.0,15,"서울 은평구 역말로 83-25
(지번) 역촌동 13-4",02-356-5252,메뉴 없음
