이름,평점,리뷰수,주소,전화번호,메뉴
용용선생 수유점,3.6,66,"서울 강북구 노해로8길 28 프리마베라빌딩 1층
(지번) 수유동 229-47",,"화산마라전골 (22,900원), 홍콩덕냉채 (18,900원), 홍콩덕즈마면 (17,900원), 고수무침 (7,900원), 중화오이무침 (5,900원), 흑후추우삼겹 (11,900원), 깐풍닭튀김 (10,900원), 마라왕교자(6P) (6,900원), 연유꽃빵(6P) (6,900원), 우육탕(면) (14,900원), 게살계란탕 (13,900원), 간장계란볶음밥 (5,900원), 마라마요새우 (14,900원), 고추바삭 유림기 (18,900원), 마라마요멘보샤 (13,900원), 버터깐풍기 (14,900원), 어향가지 (13,900원), 흑초꿔바로우 (16,900원), 홍콩식 닭냉채 (7,900원), 소고기 마라샹궈 (11,900원), 코코넛 아이스크림 (8,900원), 용과 꼬량주 샤베트 (8,900원)"
육전국밥 수유역점,3.2,60,"서울 강북구 도봉로 313
(지번) 수유동 230-7",02-998-8281,"소고기국밥 정식 (15,500원), 육전 소고기국밥 (10,000원), 소고기국밥 (9,000원), 미소곰탕정식 (16,500원), 함박곰탕 (15,000원), 미소곰탕 (10,000원), 막국수정식 (15,500원), 육전비빔막국수 (10,000원), 육전 물 막국수 (10,000원), 소불고기전골(2인) (28,000원), 소곱창전골(중) (38,000원), 육전모듬전골(중) (35,000원), 소고기육전(소) (15,000원), 수제 소고기완자 (15,000원), 육전완자반반 (20,000원), 해물파전 (18,000원), 치즈해물파전 (20,000원), 깻잎전 (15,000원), 해물김치전 (18,000원), 치즈해물김치전 (20,000원)"
신라의닭발 본점,4.5,66,"서울 강북구 도봉로 40 9층
(지번) 미아동 35-20",02-946-0711,"신라의닭발 (2인) (18,000원), 뼈없는닭발 (2인) (20,000원), 반반(신닭+무뼈) (2인) (20,000원), 불맛오돌뼈 (17,000원), 닭똥집마늘볶음 (17,000원)"
토라 미아사거리점,2.8,21,"서울 강북구 월계로7나길 39 1층
(지번) 미아동 55-47",,"감튀오꼬노미야끼 (9,900원), 오꼬노미야끼 (7,900원), 페페로니 오꼬노미야끼 (8,900원), 새우오꼬노미야끼 (8,900원), 오꼬베이컨 감자전 (8,900원), 차돌야끼소바 (9,900원), 불닭야끼소바 (11,900원), 해물야끼우동 (12,900원), 철판대창볶음 (15,900원), 모츠나베 (13,900원), 샤브전골나베 (14,900원), 돈까스김치나베 (11,900원), 해물짬뽕탕 (12,900원), 해물누룽지탕 (13,900원), 로제파스탕 (14,900원), 마라전골 (14,900원), 토라오뎅탕 (15,900원), 밀푀유나베 (19,900원), 고추장육회 (13,900원), 명란구이 (6,900원), 소고기타다끼 (9,900원), 바지락술찜 (9,900원), 로제뇨끼 (12,900원), 간장계란밥 (3,900원), 돌솥알밥 (4,900원), 꼬치냄비우동 (6,900원), 매콤꼬치냄비우동 (7,900원), 가문어꼬치 (1P) (2,900원), 닭떡꼬치 (1P) (2,900원), 모둠꼬치 (소) (9,900원), 30cm롱닭꼬치 (2P) (9,900원), 마늘꼬치 (2P) (2,500원), 은행꼬치 (2P) (2,500원), 염통꼬치 (2P) (2,900원), 닭껍질꼬치 (2P) (2,900원), 베이컨떡말이꼬치 (1P) (2,900원), 닭연골꼬치 (1P) (2,900원), 닭파산적꼬치 (1P) (2,900원), 토라감튀 (6,900원), 새우튀김 (7,900원), 타코야끼 (7,900원), 토라우유튀김 (8,900원), 치킨가라아게 (9,900원), 매콤가지튀김 (9,900원), 레몬 하이볼 (6,900원), 샤인머스켓 하이볼 (6,900원), 자몽 하이볼 (6,900원), 복분자 하이볼 (6,900원), 얼그레이 하이볼 (6,900원), 유자 하이볼 (6,900원), 감귤 하이볼 (6,900원), 리얼 딸기 하이볼 (7,900원), 리얼 라즈베리 하이볼 (7,900원), 리얼 블루베리 하이볼 (6,900원)"
사리원돼지국밥 덕성여대점,3.5,29,"서울 강북구 삼양로 530
(지번) 우이동 72-84",,"돼지국밥 (8,000원), 얼큰돼지국밥 (8,000원), 토종순대국밥 (8,000원), 차돌된장찌개 (8,000원), 김치말이국수 (8,000원)"
천년학,4.8,3,"서울 강북구 월계로 45 2층
(지번) 미아동 1329",,"모듬회 (40,000원), 특초밥 (22,000원), 모듬초밥 (17,000원), 모듬회 정식 1인분 (43,000원), 초밥A 정식 (27,000원), 초밥B 정식 (22,000원), 초밥C 정식 (17,000원), 알밥 (10,000원), 알탕 (12,000원), 새우튀김 (17,000원), 도미머리조림 (20,000원)"
이자카야 토라 수유점,4.0,46,"서울 강북구 노해로8길 28 프리마베라빌딩 2층
(지번) 수유동 229-47",,"감튀오꼬노미야끼 (9,900원), 오꼬노미야끼 (7,900원), 페페로니오꼬노미야끼 (8,900원), 새우오꼬노미야끼 (8,900원), 오꼬베이컨감자전 (8,900원), 차돌야끼소바 (9,900원), 불닭야끼소바 (11,900원), 해물야끼우동 (12,900원), 철판대창볶음 (15,900원), 고추장육회 (13,900원), 명란구이 (6,900원), 소고기타다끼 (9,900원), 바지락술찜 (9,900원), 로제뇨끼 (12,900원), 모츠나베 (13,900원), 샤브전골나베 (14,900원), 돈까스김치나베 (11,900원), 해물짬뽕탕 (12,900원), 해물누룽지탕 (13,900원), 로제파스탕 (14,900원), 마라전골 (14,900원), 토라오뎅탕 (15,900원), 밀푀유나베 (19,900원), 토라감튀 (6,900원), 새우튀김 (7,900원), 타코야끼 (7,900원), 토라우유튀김 (8,900원), 치킨가라아게 (9,900원), 매콤가지튀김 (9,900원), 가문어꼬치 (1P) (2,900원), 닭떡꼬치 (1P) (2,900원), 모둠꼬치 (소) (9,900원), 눈꽃치즈 불닭롱꼬치 (2P) (9,900원), 고추간장 꽈리롱꼬치 (2P) (9,900원), 갈릭디핑 치링클롱꼬치 (2P) (9,900원), 청양마요 깻잎롱꼬치 (2P) (9,900원), 마늘꼬치 (2P) (2,500원), 은행꼬치 (2P) (2,500원), 염통꼬치 (2P) (2,900원), 닭껍질꼬치 (2P) (2,900원), 베이컨떡말이꼬치 (1P) (2,900원), 닭연골꼬치 (1P) (2,900원), 닭파산적꼬치 (1P) (2,900원)"
독도참치,4.0,1,"서울 강북구 한천로139나길 7
(지번) 수유동 192-8",02-999-0802,"독도 참치회 (1인) (35,000원), 독도 스페셜 (1인) (45,000원), 독도 특스페셜(1인) (55,000원), 독도 실장스페셜(1인) (65,000원), 독도 혼마구로(1인) (100,000원)"
정참치,4.1,27,"서울 강북구 한천로139나길 15 1층 101호
(지번) 수유동 192-30",02-903-6630,"특선(2인) (39,000원), 초밥 (18,000원), 마끼 (6,000원), 우동 (5,000원)"
포레스트커피앤펍,4.8,4,"서울 강북구 삼양로181길 196 1-2층
(지번) 우이동 243",,"카페라떼 (5,000원), 바닐라라떼 (5,500원), 카페모카 (5,500원), 고구마라떼 (5,500원), 자몽차 (5,000원)"
쿨호프 미아점,4.8,25,"서울 강북구 솔매로 85 1층
(지번) 미아동 226-50",02-986-6393,"과일 (10,000원), 낙지떡볶이 (13,000원), 낙지볶음 (12,000원), 훈제칠면조 (20,000원), 훈제족발 (20,000원), 순살뱅이 (15,000원), 치킨뱅이 (16,000원), 치킨과일 (한마리) (22,000원), 해물전 (8,000원), 감자전 (7,000원), 김치전 (7,000원), 번데기 (7,000원), 계란말이 (8,000원), 계란찜 (8,000원), 순두부찌개 (8,000원), 어묵탕 (8,000원), 오징어볶음 (11,000원), 오돌뼈 (10,000원), 뼈없는닭발 (10,000원), 만두전골 (11,000원), 두부김치 (12,000원), 제육볶음 (12,000원), 김치찌개 (12,000원), 햄전골 (13,000원), 알탕 (13,000원), 소고기볶음 (13,000원), 오!닭살불고기 (13,000원)"
맘스터치 덕성여대점,3.2,7,"서울 강북구 한천로 1182 1층
(지번) 수유동 279-69",02-993-3400,"싸이버거단품 (4,300원)"
장터참숯무한리필 본사직영점,4.3,24,"서울 강북구 도봉로 268 1층
(지번) 미아동 189-7",02-981-9500,"무한리필 (16,900원)"
카페두두,3.5,11,"서울 강북구 도봉로98길 56
(지번) 번동 471-1",02-900-2480,"아메리카노 (3,500원), 바닐라라떼 (4,000원), 녹차라떼 (4,000원), 수제레몬차 (5,000원), 유자차 (5,000원)"
파리바게뜨 카페미아역점,2.8,2,"서울 강북구 도봉로 178 1층
(지번) 미아동 125-25",02-987-8277,"15겹 크레이프 케이크 (조각) (6,100원), 티라미수 케이크 (조각) (6,100원), 쫄깃담백 루스틱 (half) (4,900원), 크랜베리 호밀깜빠뉴 (half) (5,900원), 스모어 마시멜로우 타르트 (2,990원), 아이스 아메리카노 (3,700원), 진한풍미가득 정통파운드 (15,900원), 소보루빵 (2,000원), 두 번 쫄깃 블랙올리브치즈베이글 (3,400원), 그대로 토스트 (4,000원), 단백질 듬뿍 로스트치킨 에그 샐러드 (7,500원), 런치 샌드위치 (7,100원), 크랜베리치킨샌드위치 (7,100원), 디카페인 카페라떼 (3,800원), 팥 아이스캔디 (1,700원), 우유모나카 아이스크림 (2,900원), 먹빵박스 (16,000원), 크림치즈롤페스츄리 (1,400원), 크림치즈롤페스츄리 (3개입) (4,200원), 살구롤페스츄리 (1,300원), 살구롤페스츄리 (3개입) (3,900원), 스윗햄에그샌드위치 (3,700원), 제주감귤주스 (3,900원), 제주감귤크러쉬 (3,900원), 멀티그레인 호밀빵 (5,900원), 통곡물 깜빠뉴 (5,900원), (No 버터, 계란, 우유) 부드러운 모닝롤 (1,100원), (No 버터, 계란, 우유) 부드러운 모닝롤 (4개입) (3,900원), 치킨에그 통곡물 샌드위치 (7,500원), 바질리코타 호밀 샌드위치 (6,700원)"
쿄우,5.0,155,"서울 강북구 오패산로 389
(지번) 번동 444-22",02-992-5123,"마구로（참치）타다끼 (20,000원), 타코와사비 (12,000원), 통 오징어버터구이 (15,000원), 왕새우튀김 7마리 (17,000원), 숯불꼬치 6종 （랜덤） (16,000원), 나가사키 짬뽕 (20,000원), 대하구이 7마리 (15,000원), 시샤모구이 7마리 (12,000원), 수제해물 오코노미야끼 (17,000원), 숯불꼬치 8종 （랜덤） (19,000원), 닭날개구이 꼬치 1개 (4,000원), 닭산적구이 꼬치 1개 (3,500원), 삼겹살구이 꼬치 1개 (3,000원), 세트（해물야끼우동＋왕새우튀김 7미） (32,000원), 참이슬 후레쉬 (4,000원), 새로 (4,000원), 처음처럼 (4,000원), 자몽에 이슬 (4,000원), 청하 (5,000원), 카스 (4,500원), 테라（병） (4,500원), 칭타오（병 640mL） (6,500원), 나마죠조（병300mL） (17,000원), 노홍홍（팩500mL） (20,000원), 오니타이지（팩900mL） (25,000원), 센노유메（팩900mL） (25,000원), 마쯔리텐쿠（팩900mL） (25,000원), 히카리마사무네（병720mL） (30,000원), 마루（팩900mL） (32,000원), 쿠츠로기노 아마쿠치（팩900mL） (32,000원)"
보배반점 수유직영점,2.7,68,"서울 강북구 도봉로 315 에피소드수유838 1층 R110호
(지번) 수유동 740",02-6437-8141,"해물간짜장 (9,000원), 소고기짬뽕 (10,000원), 수제비짬뽕 (10,000원), 해물쟁반짜장 (19,000원), 게살 볶음밥 (9,000원), 불고기 잡채밥 (9,500원), 중화 비빔밥 (9,500원), 산더미 유린기 (22,000원), 아보카도 크림새우 (22,000원), 깐쇼새우 (20,000원), 화산마라전골 (23,000원), 해물짬뽕탕 (20,000원), 해파리냉채 (12,000원), 오이 무침 (8,000원), 멘보샤 (6,500원), 탕수육 (12,000원), 사천탕수육 (18,000원)"
광안리,4.2,35,"서울 강북구 노해로8길 22 1층 104호
(지번) 수유동 229-49",070-8887-1262,"육반연반 (소) (24,000원), 생연어 (중) (35,000원), 육사시미 (23,000원), 생멸치찌개 (일일한정) (9,000원), 가리비라면 (9,000원), 대왕연어초밥 4pcs (12,000원), 육회 (25,000원), 대왕연어초밥(4p) (12,000원), 물회(연어/육회) (14,000원), 쭈꾸미라면 (9,000원), 연어꼬리구이(일일한정) (11,000원), 새우튀김(5pcs) (5,000원)"
오층,4.1,29,"서울 강북구 도봉로87길 46 5층
(지번) 수유동 221-23",010-3500-0873,"밀푀유나베 (23,000원), 오층전골 (23,000원), 소고기완자탕 (20,000원), 오뎅탕 (18,000원), 만두계란탕 (18,000원), 떡볶이 (18,000원), 크림치즈새우 (20,000원), 부채살토마토스튜 (20,000원), 매콤탕수육 (18,000원), 칠리만두 (18,000원), 매콤치킨 (18,000원), 간장치킨 (18,000원), 칠리새우 (18,000원), 감바스 (18,000원), 통두부김치 (18,000원), 크림치즈곶감말이 (18,000원), 바싹베이컨감자전 (16,000원), 계란말이 (16,000원), 크림파스타 (16,000원), 토마토파스타 (16,000원)"
산해진미,4.5,32,"서울 강북구 한천로132길 34 1층
(지번) 번동 462-21",02-993-9084,"고기만두 (5,000원), 김치만두 (5,000원), 칼국수 (6,000원), 수제비 (6,000원), 만두국 (7,000원)"
우이동갈비마을,4.8,1,"서울 강북구 삼양로181길 45
(지번) 우이동 216-16",02-990-9292,메뉴 없음
은행골 수유점,4.2,48,"서울 강북구 한천로139길 10 1층
(지번) 수유동 190-49",02-997-4988,"연어초밥(12pcs) (13,000원), 도로초밥(12pcs) (27,000원), 활어초밥(12pcs) (15,000원), 가마도로 (36,000원), 배꼽살 (36,000원)"
조선감저 뼈다귀전문점 미아점,3.1,20,"서울 강북구 솔샘로 220 유머빌딩 1층 101호
(지번) 미아동 1341-1",02-982-6688,"우거지감자탕 (소) (34,000원), 묵은지감자탕 (소) (37,000원), 뼈해장국 (10,000원), 우거지해장국 (7,000원)"
서울 국시칡냉면칼국수,4.8,17,"서울 강북구 덕릉로 13
(지번) 수유동 451-53",02-945-5577,"칼국수 (8,000원), 수제비 (8,000원), 칼제비 (8,000원), 비빔밥(쌀,보리) (8,000원), 칼만두(만두2ea) (8,000원), 냉면(물,비빔) (8,000원), 콩국수 (8,000원), 왕만두(6개) (7,000원)"
오도씨곱창,4.6,21,"서울 강북구 솔매로 108 1층
(지번) 미아동 302-1",02-945-5161,"순대곱창 (12,000원), 야채곱창 (11,000원), 알곱창 (24,000원), 돼지곱창전골 (24,000원), 야채곱창1＋순대곱창1 (23,000원), 야채곱창1＋알곱창1 (23,000원), 순대곱창1＋알곱창1 (24,000원), 볶음밥 (3,000원), 부추 추가 (1,000원), 쌈야채 추가 (2,000원), 찍먹소스 (500원), 코카콜라 500mL (2,000원), 칠성사이다 500mL (2,000원)"
벤투라커피로스터스,4.3,39,"서울 강북구 도봉로10다길 7-1
(지번) 미아동 75-148",070-8225-8075,"아메리카노 (3,500원), 카푸치노 (4,000원), 카페라떼 (4,200원), 녹차라떼 (4,800원), 레몬에이드 (5,500원)"
메가MGC커피 수유역점,3.6,6,"서울 강북구 오패산로 413 1층
(지번) 번동 446-1",02-992-2089,"하츄핑 딸기 밀크쉐이크 (가격정보 없음), 치즈가 펑펑 눈꽃 떡볶이 (가격정보 없음), 빤짝핑 망고 밀크쉐이크 (가격정보 없음), 레드오렌지자몽주스 (가격정보 없음), 샤인머스캣그린주스 (가격정보 없음), 딸기주스 (가격정보 없음), 딸기바나나주스 (가격정보 없음), 라임모히또 (가격정보 없음), 레몬에이드 (가격정보 없음), 블루레몬에이드 (가격정보 없음), 자몽에이드 (가격정보 없음), 왕메가아이스티 (가격정보 없음), 제로 복숭아 아이스티 (가격정보 없음), 라이트 바닐라 아몬드라떼 (가격정보 없음), 디카페인 에스프레소 (가격정보 없음), 디카페인 아메리카노 (가격정보 없음), 디카페인 꿀아메리카노 (가격정보 없음), 디카페인 카페라떼 (가격정보 없음), 디카페인 카푸치노 (가격정보 없음), 디카페인 바닐라라떼 (가격정보 없음), 디카페인 헤이즐넛 라떼 (가격정보 없음), 디카페인 카라멜마끼아또 (가격정보 없음), 디카페인 연유라떼 (가격정보 없음), 디카페인 카페모카 (가격정보 없음), 디카페인 티라미수라떼 (가격정보 없음), 토피넛라떼 (가격정보 없음), 플레인요거트스무디 (가격정보 없음), 바나나퐁크러쉬 (가격정보 없음), 할메가미숫커피 (가격정보 없음), 연유라떼 (가격정보 없음), 얼그레이 (가격정보 없음), 녹차 (가격정보 없음), 아메리카노 (가격정보 없음), 카페모카 (가격정보 없음), 카푸치노 (가격정보 없음), 카페라떼 (가격정보 없음), 카라멜마끼아또 (가격정보 없음), 바닐라라떼 (가격정보 없음), 콜드브루오리지널 (가격정보 없음), 헤이즐넛아메리카노 (가격정보 없음), 헤이즐넛라떼 (가격정보 없음), 콜드브루라떼 (가격정보 없음), 바닐라아메리카노 (가격정보 없음), 메가리카노 (가격정보 없음), 티라미수라떼 (가격정보 없음)"
하오런,,27,"서울 강북구 오현로 137 번동주상복합상가 1층 하오런
(지번) 번동 148-496",02-980-9693,"복분자탕수육 (22,000원), 굴소스새우볶음밥 (9,000원), 새우볶음밥 (9,000원), 자장면 (7,000원)"
또바기부대찌개,3.7,9,"서울 강북구 노해로8가길 34
(지번) 수유동 222-12",02-997-8304,"부대찌개 (9,000원), 김치전 (8,000원), 부대전골(중) (28,000원), 계란말이 (12,000원), 해물파전 (15,000원)"
왕빈자삼파전 미아사거리본점,2.3,29,"서울 강북구 도봉로8길 25
(지번) 미아동 860-23",02-987-0839,"[]인기메뉴[] 모듬전 (20,000원), [문의폭주]명절음식모듬전 (32,000원), [주문폭주] 감자전 (13,000원), 왕빈자 오징어순대 (28,000원), 용두동 쭈꾸미 삼겹볶음 (29,000원), 세트 5-1 (15,000원), []주문폭주[] 1인세트메뉴 (13,500원), [주문폭주] 김치전 (13,000원), [주문폭주] 호박전 (13,000원), [주문폭주] 해물파전 (16,000원), 녹두빈대떡 （3장） (18,000원), 69cm 김치치즈계란말이 (18,000원), 얼큰김치찌개 (19,000원), 꿀토마토 5개 (6,000원), 장수 막걸리 (3,000원), 월매 막걸리 (4,000원), 지평 막걸리 (3,500원), 알밤 막걸리 (4,000원), 국순당쌀바나나 막걸리 (4,000원), 제주한라봉 막걸리 (4,000원), 지리산산수유 막걸리 (4,000원), 청자골복분자 막걸리 (4,000원), 경주법주쌀청포도 막걸리 (4,000원), 지장수오미자 막걸리 (4,000원), 서술달빛유자 막걸리 (4,000원), 수제딸기바나나 막걸리 (6,500원), 배혜정도가옥수수 막걸리 (4,000원), 누룽지 막걸리 (4,000원), 느린마을 막걸리 (4,000원), 느린마을 늘봄 막걸리 (4,000원)"
동네맛집족발 수유점,3.8,78,"서울 강북구 도봉로87길 23 1층
(지번) 수유동 224-14",02-998-7774,"마늘족발 (39,000원), 족발 (소) (33,000원), 직화불족발 (36,000원), 무교동 낙지볶음 (29,000원), 낙지족발 (41,000원)"
교동짬뽕 수유본점,3.1,4,"서울 강북구 오패산로 416 지하 1층
(지번) 번동 418-23",02-903-2518,"짜장면 (7,000원), 짜장밥 (8,000원), 짬뽕 (8,500원), 고추짬뽕 (9,000원), 차돌짬뽕 (12,000원), 통낙지짬뽕 (12,000원), 통낙지차돌짬뽕 (14,000원), 새우볶음밥 (9,000원), 칠리새우볶음밥 (10,000원), 찹쌀탕수육(미니) (10,000원), 찹쌀탕수육(소) (20,000원), 찹쌀탕수육(중) (25,000원), 깐풍기(소) (20,000원), 깐풍기(중) (25,000원), 중새우요리(8p) (20,000원), 칠리새우요리(8p) (20,000원), 깐풍새우요리(8p) (20,000원), 크림새우요리(8p) (20,000원), 중새우요리(12p) (25,000원), 칠리새우요리(12p) (25,000원), 깐풍새우요리(12p) (25,000원)"
정통집 수유역점,3.0,16,"서울 강북구 한천로139길 46
(지번) 수유동 192-4",,"돼지김치구이(소) (22,000원), 꽃껍데기 (7,000원)"
신고집,4.1,17,"서울 강북구 한천로109길 72 1층
(지번) 번동 168-6",02-988-3281,"메밀막국수 (9,500원), 새알팥죽 (11,000원), 쌀팥죽 (11,000원), 팥칼국수 (11,000원), 바지락칼국수 (10,000원), 해물칼국수 (11,000원), 얼큰수제비 (11,000원), 하얀수제비 (10,000원), 들깨수제비 (12,000원), 들깨칼국수 (12,000원), 새알들깨죽 (12,000원), 메밀왕만두 (7,000원), 낙지찜(중) (59,000원), 아구찜(중) (59,000원), 해물찜(중) (59,000원)"
싸다김밥 수유역점,2.8,15,"서울 강북구 도봉로 327 1층 101,102호
(지번) 수유동 229-14",02-990-5423,"김밥 (3,500원)"
철길부산집 수유점,2.8,70,"서울 강북구 노해로8길 29 현대크리스탈105~106호
(지번) 수유동 224-15",,"소고기타다끼 (20,000원), 부산집한우육회 (20,000원), 육회물회 (20,000원), 숙성연어사시미 (29,000원), 순살치킨가라아게 (18,000원), 부산집불떡볶이 (18,000원), 버터문어다리구이 (18,000원), 야끼소바 (18,000원), 모둠새우튀김 (18,000원), 츄러스먹태구이 (18,000원), 닭연골튀김 (13,000원), 타코와사비 (10,000원), 모듬고로케 (10,000원), 치즈곷감말이 (10,000원), 황도 (8,000원), 브라운치즈감자샐러드 (7,000원), 스지 (13,000원), 보리된장 (5,000원), 우동 (7,000원), 부산집해물라면 (6,000원)"
붕자네,4.8,4,"서울 강북구 삼양로 541 1층
(지번) 우이동 71-35",02-6014-1379,"[ 붕자네 대표 ] 수제 가츠동 (11,000원), [ 중독적인 알싸함 ] 청양고추 가츠동 (11,500원), [ 첫주문 인기 ] 믹스 가츠동 (12,000원), [ 입에서 살살 녹는 ] 사케동 (15,000원), [ 주문율 폭발 ] 믹스 가츠 카레동 (12,500원), [ 사장님 손수 ] 수제 가츠 카레동 (12,000원), [ 유부가 우러난 ] 기쯔네 우동 (8,500원), [ 현지의 국물맛 ] 에비 후라이 우동 (9,500원), [ 부드러운 풍미 ] 규동 (12,000원), [ 황금 조합 ] 토리 가라아게 카레동 (12,000원), [ 새우가 탱글 ] 에비 가츠 카레동 (12,000원), [ 푸짐한 ] 야채치즈 고로케 카레동 (12,000원), [ 자연산 모짜렐라 ] 수제 치즈 돈가츠 (12,000원), [ 가성비 1등 ] 토리 가라아게동 (11,000원), [ 나고야 명물 ] 미소 가츠동 (11,000원), [ 간편 집밥 ] 에비 가츠동 (11,000원), [ 부드러운 생등심 ] 수제 돈가츠 (11,000원), [ 일본 가정식 ] 일본식 카레동 (10,000원), [ 간편 점심 추천 ] 오무동 (9,000원), [ 매콤 상큼 ] 연어 회덮밥 (14,000원), [ 속 부터 따뜻 ] 우동 (8,000원), [ 포근한 특별식 ] 카레 우동 (9,500원), [ 일본식 문어빵 ] 타코야끼 8개 (5,000원), 야채치즈 미니 고로케 2개 (5,000원), 흑임자 드레싱 샐러드 (1,000원), 유자 드레싱 샐러드 (1,000원), 웰치스（캔） 355mL (2,000원), 팹시콜라（캔） 355mL (2,000원), 사이다（캔） 355mL (2,000원), 펩시콜라 제로 라임(355ml캔) (2,000원)"
자원순환 환장 제로웨이스트 샵 &카페,4.7,2,"서울 강북구 인수봉로23길 37
(지번) 수유동 486-722",010-9416-7015,"환장 핸드드립 커피 (HOT) (4,000원), 딸기에이드(4,500원) / 딸기라떼(5,000원) - ALL ICE (4,500원), 환장 핸드드립 커피 / 더치커피 - ALL ICE (4,500원), 더치라떼 (ICE) (5,000원), 루이보스 (HOT-잎차) (3,500원), 카모마일 (HOT-잎차) (3,500원), 유기농사과에이드 / 콤부차에이드 / 유기농청귤에이드 (4,500원), 밀크티 / 딸기밀크티 - ALL HOT (4,500원), 밀크티 / 딸기밀크티 - ALL ICE (5,000원), 유기농생강차 (HOT) (4,000원), 유기농사과차, 유기농청귤차 - ALL HOT (4,000원), 유기농 수제청(500ml) (11,000원), 코코아라떼 / 말차라떼 / 오곡라떼 - ALL ICE (5,000원), 말차라떼(4,500)/오곡라떼(4,500원) / 코코아라떼(5,000원) - ALL HOT (4,500원), 고구마식빵피자 (4,000원), 아침계란빵 (4,000원), 불고기베이크 (7,000원), 클럽샌드위치 (7,000원), 당근라페샌드위치 (7,000원), 크로크무슈 (7,000원)"
미녀 무당들의 수다방,5.0,0,"서울 강북구 삼양로 517 1층
(지번) 수유동 279-129",010-3688-8319,"1인추가(가족,궁합) (20,000원), 개인 (50,000원)"
명륜진사갈비 서울미아점,1.5,68,"서울 강북구 삼양로27길 80 두산위브트레지움아파트 상가 1층
(지번) 미아동 811-1",02-981-6669,"숯불돼지갈비 (가격정보 없음), 후려페퍼 스테이크 (가격정보 없음), 통삼겹살 (가격정보 없음), 생등갈비(프렌치렉) (가격정보 없음), 목살 (가격정보 없음), 숯불닭갈비 (가격정보 없음), 벌집껍데기 (가격정보 없음), 소갈비살 (가격정보 없음), 물냉면 (가격정보 없음), 비빔냉면 (가격정보 없음), 계란찜 (가격정보 없음), 된장찌개 (가격정보 없음), 김치찌개 (가격정보 없음)"
미삼참치,2.3,46,"서울 강북구 도봉로10길 22 1층
(지번) 미아동 55-3",02-980-0373,"일품스페셜 (33,000원), 미삼스페셜 (43,000원), 특선 스페셜 (55,000원), 실장 스페셜 (75,000원), 포장일품스페셜 (35,000원), 참치초밥 (18,000원), 혼마구로초밥 (35,000원), 정식 (19,000원), 특정식 (25,000원), 회덥밥 (10,000원), 일탕 (10,000원), 대구탕 (10,000원), 알대구탕 (12,000원), 알밥 (8,000원)"
김군네짬뽕,,68,"서울 강북구 오패산로30길 13 1층
(지번) 미아동 82-18",02-983-5708,"짜장면 (6,500원), 볶음밥 (7,500원), 탕수육(S) (16,000원), 양장피 (20,000원), 짬뽕(계란0) (10,000원), 짬뽕(계란x) (9,500원), 중화비빔밥 (8,500원), 탕수육(M) (22,000원)"
제주돈탐라1977 수유점,2.5,14,"서울 강북구 덕릉로 104 뉴그린오피스텔 1층
(지번) 미아동 159-1",02-6398-8683,"돈냉삼 (160g) (12,000원), 돈냉오 (160g) (13,000원), 벌집껍데기 (160g) (8,000원), 통김치찌개 (5,000원), 비빔국수 (5,000원)"
홍콩반점0410 수유역점,2.6,17,"서울 강북구 오패산로77길 3 2층
(지번) 번동 445-56",02-900-4534,"[NEW]깐풍새우 (20,900원), 탕수육（1박스）（소스 별도포장） (17,800원), 요리세트 (28,400원), [2000원 인하] 2인세트 (33,300원), 홍콩반점 탕수육 반접시 (12,000원), 짜장면 (7,000원), 짬뽕（면 별도포장） (8,800원), 고기짜장 (9,000원), 고기짬뽕 （면 별도포장） (10,500원), 짜장밥（국물제공） (9,500원), 군만두 (6,000원), [2000원 인하] 쟁반짜장세트 (36,300원), [NEW]크림새우 (20,900원), [쫀득쫀득] 꿔바로우 (19,900원), [매콤달콤] 깐풍기 (19,900원), 치킨반반탕슉 (18,900원), 고추짜장 (8,500원), 고추짬뽕（면 별도포장） (9,900원), 쟁반짜장（2인분） (17,000원), 짬뽕밥（밥 별도포장） (8,800원), 고추짬뽕밥（밥 별도포장） (9,900원), 고기짬뽕밥 （밥 별도포장） (10,500원), 연유꽃빵 (5,000원), 단무지 추가 (500원), 만능매운소스 (800원), 만능매운소스（5개） (3,500원), 공기밥 (1,000원), 코카콜라（355ml） (2,000원), 제로콜라（355ml） (2,000원), 만만춘（250ml） (15,000원)"
예성닭도리탕,3.9,70,"서울 강북구 한천로139길 35 1층
(지번) 수유동 191-59",02-993-9209,"묵은지닭도리탕 (대) (35,000원), 묵은지닭도리탕 (소) (32,000원), 닭도리탕 (대) (27,000원), 닭도리탕 (소) (24,000원), 닭한마리 (20,000원), 부대찌개 (2인) (16,000원)"
