이름,평점,리뷰수,주소,전화번호,메뉴
땡땡거리 형제옥,4.3,28,"서울 서대문구 충정로6안길 3 1층 땡땡거리 형제옥 식당
(지번) 미근동 82-2",0502-5551-0091,"설렁탕 (9,000원), 해장국 (9,000원), 도가니탕 (14,000원), 도가니 수육 (40,000원), 수육 (소) (25,000원), 수육 (중) (30,000원), 수육 (대) (35,000원), 반반 수육 (40,000원), 설렁탕 (특) (11,000원), 해장국 (특) (11,000원), 도가니탕 (특) (16,000원), 소주 (5,000원), 맥주 (5,000원), 음료수 (2,000원), 막걸리 (4,000원)"
등촌샤브칼국수 명지대점,4.1,65,"서울 서대문구 모래내로 273 1,2층
(지번) 홍은동 415-6",02-374-1151,"버섯매운탕칼국수 (22,000원), 매운등갈비찜 （비조리） (45,000원), 석쇠불고기 (15,000원), 고기만두 (7,000원), 물만두 (6,000원), 음료수 (2,000원)"
미분당 신촌점,4.2,53,"서울 서대문구 연세로5길 26-7
(지번) 창천동 62-9",02-3141-9494,"차돌박이 쌀국수 (가격정보 없음), 양지 쌀국수 (가격정보 없음), 차돌양지 쌀국수 (가격정보 없음), 차돌양지힘줄 쌀국수 (가격정보 없음), 해산물 쌀국수 (가격정보 없음), 힘줄 쌀국수 (가격정보 없음)"
호천식당,3.6,88,"서울 서대문구 연희로14길 5
(지번) 연희동 136-26",02-334-0749,"숯불돼지불고기 (16,000원), 막국수（100%순메밀） (11,000원), 메밀소바 (11,000원), 돼지숯불고기＋비빔막국수 (14,000원), 돼지정식 (14,000원), 소정식 (17,000원), 묵은지등갈비（공기밥포함） (13,000원), 옹심이메밀칼국수（들깨） (11,000원), 메밀전병 (7,000원), 메밀왕만두 (8,000원), 한우숯불고기 (35,000원), 숯불소불고기 (22,000원), 떡갈비 : 돼지고기＋소고기 혼합 (12,000원), 옛날식불고기전골（2~3인분）비조리로 배달됩니다 (34,000원), 쯔유 (5,000원), 돼지숯불고기＋물막국수 (14,000원), 소숯불고기＋비빔막국수 (17,000원), 소숯불고기 ＋ 물막국수 (17,000원), 된장찌개 (3,000원), 공기밥 (1,000원), 메밀부추전 (10,000원), 초계냉채 (14,000원), 사태냉채 (18,000원), 초계 & 사태냉채（반반） (16,000원), 명태초무침 (10,000원), 100% 순메밀가루 (10,000원), 100% 순메밀 미숫가루 (10,000원), 메밀차 (5,000원), 콜라（355mL 캔） (2,000원), 사이다 （355mL 캔） (2,000원)"
웅네서서갈비,3.9,143,"서울 서대문구 신촌역로 13-1 1층
(지번) 대현동 110-25",02-365-6333,"양푼이 보리 비빔밥+된장찌개 (9,000원), 갈비탕 (12,000원), 김치찌개 (2인 기준) (18,000원), 비빔밥+된장찌개 (9,000원), 동치미국수 (8,000원), 동치미냉면 (8,000원), 더덕냉면 (8,000원), 비빔냉면 (8,000원), 물냉면 (8,000원), 서서갈비 (21,000원), 생갈비 (31,000원), 생삼겹살 (16,000원), 돼지갈비 (16,000원), 갈비살 (16,000원)"
바나프레소 신촌점,3.7,33,"서울 서대문구 명물길 14 1-5층, 루프탑
(지번) 창천동 13-29",070-8998-8981,"펌킨스파이스라떼 (가격정보 없음), 탐라는감귤티 (가격정보 없음), 바닐라쉐이크 (가격정보 없음), 에스프레소 (가격정보 없음), 연유라떼 (가격정보 없음), 얼그레이밀크티 (가격정보 없음), 아메리카노 (가격정보 없음), 시그니처아메리카노 (가격정보 없음), 콜드브루 (가격정보 없음), 카페라떼 (가격정보 없음), 피스타치오카페라떼 (가격정보 없음), 바닐라라떼 (가격정보 없음), 바나리카노 (가격정보 없음), 자몽에이드 (가격정보 없음), 크리미라떼 (가격정보 없음), 흑당밀크티 (가격정보 없음), 복숭아에이드 (가격정보 없음), 밀크카라멜마키아또 (가격정보 없음), 딸기스무디 (가격정보 없음), 레몬에이드 (가격정보 없음)"
포방터쭈꾸미,4.4,38,"서울 서대문구 홍은중앙로 100-35 1층
(지번) 홍은동 9-79",02-6012-6925,"쭈꾸미（주먹밥 서비스） (29,500원), 혼밥세트（완벽구성）1人 (18,500원), 기본주먹밥을 날치알주먹밥으로 업그레이드 (1,000원), 기본주먹밥 추가 (2,000원), 날치알주먹밥 추가 (3,000원), 미니계란찜 (2,000원), 모둠사리（삼겹살＋어묵＋떡） (6,000원), 떡 (2,500원), 어묵 (2,500원), 치즈 (3,000원), 대패삼겹살（100g） (4,000원), 왕새우（4미） (4,000원), 날치알 (1,000원), 콩나물추가 (1,000원), 쌈무추가 (1,000원), 깻잎추가 (1,000원), 마약소스추가（1개） (500원), 코카콜라 355ml (2,000원), 코카콜라 제로 355ml (2,000원), 사이다 355ml (2,000원), 처음처럼 (4,000원), 참이슬 후레쉬 (4,000원), 진로이즈백 (4,000원), 새로 (4,000원), 카스 (4,000원), 테라 (4,000원)"
독립문설렁탕1897,3.4,101,"서울 서대문구 명물1길 2 1층
(지번) 창천동 31-26",,"설렁탕 (6,000원), 불고기 (6,000원)"
널벅지횟집,4.2,23,"서울 서대문구 충정로11길 28
(지번) 충정로2가 37-14",02-313-3121,"널벅지 A코스 (계절음식) (저녁메뉴) (55,000원), 널벅지 B코스 (1인분) (저녁메뉴) (40,000원), 대구맑은탕 (11,000원), 대구매운탕 (11,000원), 회덮밥 (14,000원), 장어탕 (16,000원), 널벅지물회 (16,000원), 광어회 (55,000원), 산낙지탕탕이 (30,000원), 서대회무침 (30,000원), 쭈꾸미숙회 (55,000원), 하모샤브 (75,000원), 방어회 (75,000원)"
란주탕슉,3.3,124,"서울 서대문구 이화여대2가길 18
(지번) 대현동 53-20",,"사천해물자장도삭면 (9,000원), 해물볶음도삭면 (11,000원), 해선도삭면 (11,000원), 새우볶음밥 (10,000원), 사천짬뽕도삭면 (13,000원), 마라탕도삭면 (12,000원), 사천꿔빠로우 (R) (24,000원), 사천탕수새우 (R) (30,000원), 깐풍기 (R) (26,000원)"
손씨네,4.8,5,"서울 서대문구 통일로 185 1층
(지번) 영천동 331",02-393-9460,"짜장면 (6,000원), 짜장면곱빼기 (7,000원), 물냉면(여름철) (9,000원), 생굴짬뽕(겨울철) (9,000원), 탕수육(소) (15,000원), 탕수육(대) (25,000원), 튀김만두 (5,000원)"
멧돌빈대떡,4.6,33,"서울 서대문구 충정로 63 2층
(지번) 충정로2가 115-13",02-363-4136,"동태탕 (8,000원), 콩비지백반 (8,000원), 모밀국수 (10,000원), 빈대떡 (15,000원), 해물전 (15,000원)"
구씨네부엌,4.2,461,"서울 서대문구 신촌로 9 1층
(지번) 창천동 508-2",02-333-9931,"새우 알리올리오 (14,000원), 칠리크림새우 (14,000원), 땡초 까르보나라 (12,000원), 로제리조또 (10,500원), 로제 쉬림프 (14,000원), 크리미비프 스트로가노프 라이스 (15,500원), 콰트로치즈 치킨크림리조또 (13,000원), 치킨 크리미 커리라이스 (10,500원), 마늘바게뜨 4조각 (4,000원), 콜라 (2,000원)"
문화촌초밥집,4.2,113,"서울 서대문구 세무서7길 12-6 1층
(지번) 홍제동 266-21",02-394-6789,"문세트 (12,000원), 화세트 (17,000원), 촌세트 (20,000원), 도로초밥 (12pcs) (30,000원)"
나주향 나주곰탕,5.0,195,"서울 서대문구 증가로 101 1층
(지번) 남가좌동 329",02-306-1088,"나주곰탕 (10,000원), 나주갈비탕 (15,000원), 만두곰탕 (10,000원), 특(양)곰탕 (12,000원), 메밀왕만두(5개) (6,000원), 갈비만두(8개) (6,000원)"
홍대삭 연희점,3.6,63,"서울 서대문구 연희로 89
(지번) 연희동 188-5",02-6013-5205,"옛날떡볶이 1인분 (4,000원), 찹쌀순대（순대＋간） (4,500원), 오징어 몸통 (1,700원), 오징어 다리 (1,700원), 왕새우 (1,600원), 고추 (1,600원), 김말이 (1,600원), 모듬튀김 11가지 (14,500원), 해물모듬 (9,000원), 야채모듬 (7,000원), 부산어묵 3꼬치 (3,000원), 가쓰오우동 (7,000원), 순대볶음 (12,000원), 단무지 (500원), 야끼만두 (600원), 어묵잡채 (600원), 고구마 (1,000원), 단호박 (1,000원), 깻잎김치말이 (1,600원), 오징어완자 (1,600원), 콜라（캔） (2,000원), 사이다（캔） (2,000원), 웰치스 포도（캔） (2,000원), 환타 오렌지 (2,000원), 환타 파인애플 (2,000원), 제로콜라 (2,000원), 클라우드 1000cc (8,000원)"
신촌간이회집,3.6,56,"서울 서대문구 연세로5다길 22 1층
(지번) 창천동 62-60",02-336-2116,"광어 (중) (35,000원), 우럭 (중) (35,000원), 광어+우럭 (45,000원), 도미 (60,000원), 농어 (60,000원), 멍게 (20,000원)"
옛날쌀국수,4.7,274,"서울 서대문구 연세로4길 45 1-2층
(지번) 창천동 5-64",010-5769-9388,"소고기쌀국수 (9,900원), 설익은쌀국수 (10,900원), 매운쌀국수 (10,900원), 해물볶음밥 (10,900원), 나시고래 (10,900원), 하노이분짜 (10,900원), 반세우 (10,900원), 냄루이 (12,900원), 반미 (7,900원)"
독박골맛있는집,4.4,66,"서울 서대문구 서소문로 61-7
(지번) 합동 10-1",02-392-2671,"김치찌개 (8,000원), 청국장 (8,000원), 고추장주물럭 (10,000원), 간장코다리찜 (22,000원), 독박골보쌈 (65,000원), 소고기미나리전 (15,000원), 가지찜 (20,000원), 닭볶음탕 (35,000원), 삼겹살 (200g) (18,000원), 계란마리 (10,000원), 바지락탕 (15,000원), 과메기 (35,000원), 생굴 (15,000원)"
아스테룸 433-10,5.0,152,"서울 서대문구 연희로11가길 48-23 파크먼트연희 A동
(지번) 연희동 433-10",,"메리골드티파티 (6,000원), 433-10오트라떼 (6,000원), 요거시홍시 (9,000원), 아스테룸티그레 (4,500원), 아스테룸버터바 (4,500원), 플레이브라우니(with하겐다즈바닐라) (9,000원), 예준 잠기돌 싱글 오리진 (5,000원), 밤비 아스테룸 당도최고 핑쪼 에이드 (6,500원), 은호 차가운 늑대 라떼 (6,500원), 하민 바이너리 블랙 (5,000원), 아스테룸플라워파운드 (4,500원)"
불타는꿀꿀이 본점,4.0,46,"서울 서대문구 응암로1길 8 1층
(지번) 북가좌동 324-25",02-309-6642,"갈매기살 (200g) (9,000원), 뽈살 (200g) (9,000원), 수제껍데기 (6,000원)"
이로운밥상,3.9,168,"서울 서대문구 연대동문길 27-6 1-2층
(지번) 대신동 84-13",02-365-1245,"연잎정식 (23,000원), 연자육(죽)정식 (24,000원), 곤드레정식 (21,000원), 연잎 한상 (19,000원), 연잎 소불고기 (30,000원), 연잎 도시락 (15,000원), 연자육 죽 (15,000원)"
홍복,4.6,11,"서울 서대문구 증가로 26 1층
(지번) 연희동 95-50",02-323-1698,"즉석짜장 (7,000원), 짬뽕 (7,000원), 피단두부 (6,000원), 해파리냉채 (10,000원), 오향장육 (18,000원), 가지볶음 (16,000원), 가지완자 (18,000원), 탕수육 (18,000원), 꿔바로우 (19,000원), 두부완자 (19,000원), 깐풍기 (19,000원), 라조육 (19,000원), 멘보샤 (20,000원), 깐쇼새우 (22,000원), 마파두부 (12,000원), 청경채볶음 (15,000원), 동파육 (25,000원), 계란탕 (6,000원), 게살탕 (10,000원), 볶음밥 (8,000원)"
동경책방,3.3,96,"서울 서대문구 연희맛로 7-29 지하 1층
(지번) 연희동 192-4",,"디카페인 (6,000원), 에티오피아 (7,000원), 콜롬비아 (7,500원), 게이샤 (12,000원), 유기농작설 (7,000원), 유기농운남보이차 (7,000원), 앵두홍차 (8,000원), 복숭아우롱차 (9,000원), 거봉녹차 (8,000원), 미숫가루 (6,500원), 밀크티 (6,500원), 말차라떼 (6,500원), 딸기라떼 (6,500원), 리치베리에이드 (7,000원), 자두복숭아에이드 (7,000원), 밀감에이드 (7,000원), 인절미파운드케이크 (6,500원), 시나몬흑임자파운드케이크 (6,500원), 딸기초코파운드케이크 (6,500원)"
공화춘,3.1,16,"서울 서대문구 충정로 22 1층
(지번) 충정로3가 259",02-362-2937,"자장면 (6,500원), 짬뽕 (8,000원), 간자장 (8,000원), 탕수육 (소) (18,000원), 양장피 (30,000원), 쟁반자장 (9,000원), 삼선우동 (10,500원), 볶음밥 (7,500원), 짬뽕밥 (8,500원), 새우볶음밥 (9,000원), 잡채밥 (10,500원), 삼선짬뽕밥 (10,500원), 고추잡채밥 (12,000원), 잡탕밥 (16,000원), 덴뿌라 (24,000원), 잡채 (20,000원), 사천탕수육 (25,000원), 라조육 (30,000원), 깐쇼새우 (35,000원), 팔보채 (40,000원)"
분더커피바 신촌분점,4.4,26,"서울 서대문구 연세로 32 1-2층
(지번) 창천동 31-15",0507-1445-6335,"분더가토 (6,800원), 아이스크림라떼 (6,800원), 분더커피(아인슈페어) (6,500원), 아이스크림추러스 (6,900원), 추러스 (5,500원), 카이막 프렌치토스트 (7,900원), 카이막 (9,000원), 수제 마카롱 (3,500원), 수제 르뱅쿠키 (4,200원), 아메리카노 (5,000원), 카페라떼 (5,500원), 소프트 아이스크림 (6,300원), 레몬소르베소다 (6,800원), 크림애플티 (6,500원)"
편백집 독립문1호점,4.2,16,"서울 서대문구 통일로11길 6
(지번) 옥천동 5",02-312-0110,"모듬 편백찜 (1인) (12,800원), 소고기 편백찜 (1인) (9,800원), 간장 새우밥 (7,800원), 오징어 회무침 (9,000원), 간장 새우장 (6미) (10,000원)"
증가로커피공방,5.0,13,"서울 서대문구 명지대길 97 1층
(지번) 남가좌동 2-9",010-6334-6494,"다크핸드드립 (3,500원), 콜드브루 (3,000원), 싱글핸드드립 (변동가격), 원두 (5,000원)"
마이샤브,4.0,32,"서울 서대문구 통일로 484 유진상가 1층
(지번) 홍제동 294-46",02-395-3535,"웰빙건강샤브샤브 (16,900원), 생버섯샤브샤브 (21,000원), 새우소고기샤브샤브 (24,000원), 모듬해물샤브샤브 (21,000원)"
호우동 홍제점,3.8,11,"서울 서대문구 세검정로3길 69-6 1,2층
(지번) 홍제동 277-33",02-395-3060,"우동 (6,000원), 어묵우동 (7,000원), 만두우동 (7,000원), 카레밥 (8,000원), 돈까스 (8,500원), 짜장밥 (8,000원), 치즈돈까스 (9,500원), 얼큰우동 (7,000원), 김치우동 (7,000원), 짜장면 (6,000원), 카레면 (7,000원), 열무비빔밥 (7,000원), 카레돈까스 (9,500원), 군만두 (5,000원), 물만두 (5,000원), 물냉면 (8,000원), 비빔냉면 (8,000원), 콩국수 (8,000원)"
빠빠빠치킨 신촌본점,4.3,34,"서울 서대문구 연세로11길 19
(지번) 창천동 52-35",0503-7259-5513,"레몬겨자소스 파닭 (23,500원), 크리미 양파닭 (23,500원), 가마솥 닭강정 (22,500원), 로제떡볶이치킨 (24,500원), 오코노미마요소스 파닭 (23,500원), 철판바베큐치킨 (23,000원), 오리지널 순살카레치킨 (21,500원), 오리지널반＋가마솥 닭강정반 (24,000원), 오코노미마요소스파닭 반마리 (13,000원), 가마솥닭강정매운맛 반마리 (12,500원), 철판바베큐치킨 중간맛 반마리 (12,500원), 철판바베큐치킨 소금구이 반마리 (12,500원), 국물떡볶이 (10,000원), 오리지날 순살 반마리＋포테이토 (18,000원), 마라치킨 (13,000원), 뿌링카레치킨 (23,500원), 뿌링카레치킨 반마리 (13,000원), 가마솥 닭강정 매운맛 (22,500원), 오리지널 간장치킨 (22,500원), 달콤칠리치킨 (22,500원), 고추칠리치킨 (22,500원), 가마솥닭강정 중간맛 (22,500원), 철판바베큐소금구이 (23,000원), 오리지널반＋레몬겨자소스 파닭반 (24,500원), 오리지널반＋크리미 양파닭반 (24,500원), 오리지널반＋오코노미마요소스 파닭반 (24,500원), 오리지널반＋가마솥 닭강정 매운맛반 (24,000원), 생맥주 1,000cc (7,000원), 참이슬 후레쉬 (3,500원), 처음처럼 (3,500원)"
의원상 이대점,4.1,26,"서울 서대문구 이화여대길 72-5 1층 2호
(지번) 대현동 34-48",,"닭튀김 (6,500원), 레몬무뼈닭발 (10,000원), 주흑오리 (7,000원), 족발구이 (5,000원), 냉면구이 (5,000원), 쏸라편 (8,000원), 고기 수제비 (8,500원), 완탕 (8,500원), 샐러드 바베큐 덮밥 (9,500원), 허니 바베큐 덮밥 (9,500원), 매콤 바베큐 덮밥 (9,500원), 오리지널 지엔빙 (5,000원), 의원상 지엔빙(감자채+닭고기) (8,000원), 루웨이 지엔빙(수육+삶은계란) (7,000원), 철판 마라지엔빙(등심+마라팽이버섯) (7,500원), 존맛 지엔빙(소세지+마라치킨) (8,500원), 원조 지엔빙(중국스낵+두부피) (7,000원), 바삭러우지아모 (5,000원), 러우지아모 (4,500원), 비법홍유랑피 (7,000원)"
신촌부추곱창 신촌본점,4.1,138,"서울 서대문구 연세로5나길 30-16 1층
(지번) 창천동 57-36",02-336-8334,"특모둠 (1인) (26,000원), 특양모둠 (1인) (27,000원), 특양 (250g) (28,000원), 창녕햇마늘곱창 (250g) (28,900원), 부추곱창 (250g) (26,000원), 한우대창 (250g) (25,000원), 양념막창 (250g) (25,000원), 우삼겹 (200g) (18,000원), 한우염통 (180g) (18,000원), 육회 (중) (12,000원)"
신촌장군집,4.8,757,"서울 서대문구 연세로9길 22 1층
(지번) 창천동 52-32",010-8687-1649,"돼지부속모듬(600g) (32,000원), 뒷고기모듬(600g) (34,000원), 갈매기살(600g) (38,000원), 막창(2~3인) (34,000원), 껍데기(2~3인) (20,000원)"
유진식당,4.9,29,"서울 서대문구 통일로40안길 6 1층
(지번) 홍제동 300-6",02-3217-0704,"치즈계란말이 (12,000원), 생삼겹살 (15,000원), 두부김치 (12,000원), 오뎅탕 (9,000원), 조기구이 (9,000원), 조기매운탕 (17,000원), 낙지볶음 (20,000원), 삼계탕 (15,000원), 꼬막 (15,000원), 고추장찌개 (9,000원), 김치찌개 (9,000원), 된장찌개 (9,000원), 해물순두부 (9,000원), 청국장 (9,000원), 뚝배기불고기 (10,000원), 모듬생선 (17,000원), 오징어볶음 (10,000원), 제육볶음 (10,000원), 동태탕 (17,000원), 갈치조림 (17,000원), 닭도리탕 (35,000원), 오리로스 (50,000원)"
영화반점,3.4,6,"서울 서대문구 북아현로2길 5
(지번) 북아현동 130-11",02-362-0567,"짜장 (6,000원), 짬뽕 (6,500원), 탕수육(소) (11,000원)"
하노이의아침 연희점,3.1,34,"서울 서대문구 연희맛로 10 1층
(지번) 연희동 188-16",,"스프링롤 (7,500원), 짜조 (18,000원), 차돌양지 쌀국수 (13,000원), 톰얌쌀국수 (15,000원), 라사톰 (16,000원), 월남쌈 (35,000원), 짜조롤 Only（egg-rolls） (12,000원), 공심채볶음 (12,000원), 야채 톰얌 쌀국수 (16,000원), 파인볶음밥 (16,000원), 쇠고기 볶음밥 (19,000원), 해물쌀국수 (16,000원), 매운해물 쌀국수 (16,000원), 생쇠고기 쌀국수 (15,000원), 야채 쌀국수 (15,000원), 닭고기 쌀국수 (16,000원), 볶음국수 (18,000원), 매운 해물 볶음밥 (17,500원), 돼지고기 남프릭 볶음 (29,000원), 냉비빔국수 (18,000원), 분짜 (20,000원), 돼지고기 간장볶음 (27,000원), 쇠고기볶음 (38,500원), 옐로우커리 (18,000원), 레드커리 (18,000원), 그린커리 (18,000원), Chicken Curry (20,000원), 바나나수프 (6,000원)"
한울타리,5.0,12,"서울 서대문구 연세로5다길 14
(지번) 창천동 62-59",02-336-9076,"흑돼지 (180g) (18,000원), 오겹살 (180g) (15,000원), 목살 (180g) (15,000원), 갈매기살 (160g) (15,000원), 갈비살 (150g) (18,000원)"
룸익스케이프 블랙점,4.1,169,"서울 서대문구 연세로4길 6 3층
(지번) 창천동 18-11",010-2940-5680,메뉴 없음
홍제파스타,,68,"서울 서대문구 통일로39가길 24 1층
(지번) 홍제동 330-92",02-379-9658,"건강 샐러드 (13,900원), 새우 파스타 (토마토/(매콤)오일 소스) (16,900원), 새우 파스타 (로제/크림 소스) (17,900원), 영양 듬뿍 버섯 파스타 (토마토/(매콤)오일 소스) (16,900원), 영양 듬뿍 버섯 파스타 (로제/크림 소스) (17,900원), 까르보나라 (17,900원), 봉골레파스타 (17,900원), 항정살 파스타 (토마토/(매콤)오일 소스) (18,800원), 항정살 파스타 (로제/크림 소스) (19,800원), 새우 리조또 (토마토) (16,900원), 새우 리조또 (로제/크림 소스) (17,900원), 항정살 리조또 (토마토) (18,800원), 항정살 리조또 (로제/크림 소스) (19,800원), 치즈 피자 (21,900원), 고르곤졸라 피자 (21,900원), 페퍼로니 피자 (21,900원), 포테이토 피자 (21,900원)"
내가찜한닭 신촌점,3.8,31,"서울 서대문구 연세로 24 2층
(지번) 창천동 31-36",02-312-6018,"순살안동찜닭 (20,000원), 매콤 순살고추장찜닭 (20,000원), 치즈순살찜닭 (23,000원), 치즈토핑 (3,000원), 치즈떡 (2,000원), 만두 (2,000원), 당면 (2,000원), 공기밥 (1,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원)"
명품설렁탕&명품북어국,4.4,6,"서울 서대문구 신촌로 157 화영빌딩 1층
(지번) 대현동 90-85",02-313-4291,"명품설렁탕 (12,000원), 육즙가득왕만두(2ea) (2,500원), 명품북어국 (10,000원), 한우사골떡만두국 (10,000원), 명품양설렁탕 (13,000원), 얼갈이설렁탕 (13,000원), 소양무침(볶음) (35,000원), 소고기수육 (45,000원), 바삭부추전 (8,000원)"
강고집,3.9,20,"서울 서대문구 통일로36길 14 1,2층
(지번) 홍제동 137-1",02-302-7992,"생삼겹살 (180g) (15,000원), 생목살 (180g) (15,000원), 한우숙성등심 (1kg) (139,000원), 한우숙성등심 (500g) (72,000원), 한우차돌박이 (29,000원), 한우살치살 (48,000원), 한돈양념구이 (16,000원), 전통불고기 (13,000원)"
이석덕생면파스타 신촌점,2.4,"2,213","서울 서대문구 명물길 16 2층
(지번) 창천동 13-28",02-313-0905,"로마식 까르보나라 (가격정보 없음), 라구라자냐 (가격정보 없음), 볼로네제라자냐 (가격정보 없음), 딱새우 로제 (0원), 판체타알리오올리오 (가격정보 없음), 바질페스토 (가격정보 없음), 라자냐 (가격정보 없음), 까르보나라 (가격정보 없음), 새우크림 (가격정보 없음), 볼로네제 (가격정보 없음), 파스타 (가격정보 없음), 뇨끼 (가격정보 없음), 아라비아따 (가격정보 없음), 구운뇨끼 (가격정보 없음), 라구 (가격정보 없음), 포모도로 (가격정보 없음), 생면파스타 (가격정보 없음), 니피자 (가격정보 없음), 피자 (가격정보 없음), 인피자세트 (가격정보 없음), 고르곤졸라피자 (가격정보 없음), 디아볼로 (가격정보 없음), 초리조피자 (가격정보 없음), 디아블로초리조피자 (가격정보 없음), 마르게리따피자 (가격정보 없음), 리코타치즈 콘킬리에 (가격정보 없음), 리코타치즈 (가격정보 없음), 구운 (가격정보 없음), 스테이크세트 (가격정보 없음), 부채살스테이크 (가격정보 없음), 채끝스테이크 (가격정보 없음), 스테이크 (가격정보 없음), 부챗살스테이크 (가격정보 없음), 리조또 (가격정보 없음), 포르치니리조또 (가격정보 없음), 마늘바게트 (가격정보 없음), 아란치니 (가격정보 없음), 새우 (가격정보 없음)"
초이카츠,4.6,70,"서울 서대문구 증가로29길 40 1층
(지번) 북가좌동 324-26",0503-7151-3945,"특로스카츠 (17,000원), 히레카츠 (14,000원), 로스카츠 (13,000원)"
에브리띵베이글,3.9,159,"서울 서대문구 연희로11길 29
(지번) 연희동 130-2",010-5588-5427,"레인보우(무지개) 베이글 (4,000원), ITALIAN JOB (10,000원), BACON EGG & CHEESE (8,000원), SAUSAGE EGG & CHEESE (8,000원), CREAMCHEESE & LOX (13,000원), PASTRAMI EGG & CHEESE (13,000원), AVOCADO CANADA (13,000원), FATMAN (10,000원), (시즌메뉴) 시금치 베이컨 크림치즈 (3,500원), 플레인 베이글 (3,000원), 어니언 베이글 (3,000원), 시나몬 레이즌 베이글 (3,000원), 에브리띵(참깨+검은깨+오트밀+양파가루+마늘가루) 베이글 (3,000원), Poppy Seed(양귀비씨) 베이글 (3,000원), 통밀 플레인 베이글 (3,000원), 통밀 에브리띵 베이글 (3,000원), 호밀 플레인 베이글 (3,000원), 호밀 에브리띵 베이글 (3,000원), 블루베리 베이글 (3,500원), 프레츨 베이글 (3,500원), 스캘리언(쪽파) 크림치즈 (2,000원), 블루베리 크림치즈 (2,000원), 플레인 크림치즈 (2,000원), 메이플 월넛(메이플시럽+호두)크림치즈 (2,000원), Smoked Salmon(훈제연어) 크림치즈 (4,000원), 할라페뇨 체다 베이글 (3,500원), 김치즈(Kimcheese) 베이글 (3,500원)"
홍초불닭 신촌본점,3.9,27,"서울 서대문구 연세로7안길 28-3 1층
(지번) 창천동 52-146",02-322-5155,"마일드불닭 (17,000원), 불닭(ORIGINAL) (17,000원), 불닭 (17,000원), 슈퍼불닭 (17,000원), 마요불닭 (18,000원), 쌈닭(모짜렐라치즈) (22,000원), 무뼈닭발 (18,000원)"
가례원,4.1,197,"서울 서대문구 연세로5다길 12 1층
(지번) 창천동 62-13",02-333-1525,"모듬찰떡 (5.5kg) (80,000원), 현미영양찰떡 (5.5kg) (90,000원), 흑미영양찰떡 (5.5kg) (90,000원), 팥시루떡 (5.5kg) (70,000원), 계피편 (찹쌀) (5.5kg) (70,000원), 약식 (5.5kg) (80,000원), 콩가루인절미 (5.5kg) (70,000원), 쑥인절미 (5.5kg) (80,000원), 계피팥인절미 (5.5kg) (80,000원), 녹두인절미 (5.5kg) (90,000원), 흑미자인절미 (5kg) (100,000원), 찹쌀떡 (60개) (100,000원), 두텁떡 (5kg) (120,000원), 구름떡 (5kg) (120,000원), 화전 (5kg) (100,000원), 수수부꾸미 (4.5kg) (100,000원), 수수팥떡 (2kg) (40,000원), 떡국떡 (5kg) (50,000원), 쑥단자 (5.5kg) (80,000원), 송편 (깨소금) (5kg) (90,000원), 송편 (콩) (5kg) (95,000원), 송편 (녹두) (5kg) (95,000원), 호박떡 (5.5kg) (70,000원), 무지개떡 (5kg) (70,000원), 백설기 (5kg) (60,000원), 콩백설기 (5kg) (70,000원), 콩대추밤설기 (5kg) (90,000원), 쑥설기 (5kg) (90,000원), 현미설기 (5kg) (80,000원), 무우시루떡 (5kg) (70,000원), 계피떡 (5.5kg) (70,000원), 꿀떡 (5kg) (70,000원), 쑥갠떡 (5kg) (60,000원), 절편 (5kg) (70,000원), 호박편 (5kg) (70,000원), 딸기편 (5kg) (70,000원), 계피편 (맵쌀) (5.5kg) (70,000원), 녹두편 (5.5kg) (80,000원), 증편 (5kg) (70,000원)"
미소떡볶이,4.6,31,"서울 서대문구 명지대3길 1 1층
(지번) 남가좌동 5-178",02-373-7009,"순대 (1인분) (4,000원), 떡볶이 (1인분) (2,000원), 튀김 (2개) (1,000원), 계란 (2개) (1,000원), 오징어튀김 (3개) (2,000원), 김밥 (1,000원), 떡꼬치(2개) (1,000원), 어묵(2개) (1,000원), 새우(2개) (1,000원)"
