이름,평점,리뷰수,주소,전화번호,메뉴
꾸띠자르당,3.0,238,"서울 용산구 보광로 120 1-2층
(지번) 이태원동 131-23",02-796-5072,"오늘의 스페셜 (13,000원), 하우스와인 1잔 (7,000원), 하우스 와인 1병 (35,000원), 오비 생맥주 (4,300원), 안심 스테이크 세트 (47,000원), 양갈비 스테이크 세트 (48,000원), 대구 스테이크 세트 (41,000원), 에스고까르고 (13,000원), 어니언스프 (13,000원), 샐러드고몽 (19,000원), 소고기 타르타르 육회와 마늘빵 토스트 (19,000원), 유자향의 계절 버섯 샐러드 (13,000원), 오늘의 샐러드 (15,000원), 발사믹으로 맛을낸 구운 야채 샐러드 (17,000원), 소안심스테이크 (36,000원), 허브에 절여구운 양갈비 (37,000원), 대구살 스테이크 (29,000원), 로즈마리와 마늘향 닭구이 (19,000원), 와인소스의 프랑스식 닭고기 스튜,꼬꼬뱅 (19,000원), 버섯과 레드와인 소스로 맛을낸 소고기 스튜,부르귀뇽 (23,000원), 크림 리조토 (16,000원), 토마트 리조토 (18,000원), 라자냐 (19,000원), 마늘향 파스타 (17,000원), 토마토 스파게티 (18,000원), 크림 페투치니 (19,000원), 프람퀴슈 (19,000원), 펜네라구 (13,000원), 폴드브레드 (15,000원), 브리치즈와 타르틴 (13,000원), 프렌치토스트 (11,000원), 토마토 홍합탕 (21,000원), 알사스키슈 (19,000원), 철판 부르귀뇽 (21,000원), 트러플 프렌치프라이 (13,000원), 감빠스 (13,000원), 풀브레드 (21,000원), 비프 타르타볼 (19,000원), 과일플레터 S (25,000원), 과일플레터 L (35,000원), 치즈 하몽 플레터 S (25,000원), 치즈 하몽 플레터 L (35,000원), 까망베르 로스트 (17,000원), 카페고몽 (15,000원), 티라미수 (6,000원), 레몬치즈 (6,000원), 블랙베리 치즈 (6,000원), 당근케잌 (6,000원), 마카롱 (5,000원), 피칸플럼 파이 (7,000원), 초코 브라우니 (6,000원), 에스프레소 (3,000원), 아메리카노 (3,000원), 마끼아토 (4,000원), 플렛화이트 (4,000원), 카푸치노 (4,500원), 카페라떼 (4,500원), 스파클링 와인 1병 (32,000원), 스텔라 아르투아 (8,000원), 블랑 1664 (9,000원), 하이네켄 (6,000원), 호가든 (7,000원), 에스텔라 (12,000원), 벨즈 위스키 (49,000원)"
성광대도,4.2,134,"서울 용산구 신흥로 63
(지번) 용산동2가 22-9",,"유린기 (20,000원), 명란구이 (12,000원), 부채살야채구이 (36,000원), 닭목살야채구이 (24,000원), 묵은지볶음밥 (15,000원), 탄탄멘 (16,000원), 크림새우 (20,000원), 가지탕수 (16,000원), 야키토리세트 (16,000원), 옥수수볼 (8,000원), 테바사키 (14,000원), 배추우삼겹나베 (26,000원), 카레우동 (14,000원), 우삼겹숙주볶음 (12,000원), 야채구이 (10,000원), 명란계란국 (10,000원), 스지조림 (10,000원), 자가리코치즈범벅 (6,000원), 교자 (6,000원), 울산쫀드기 (5,000원), 파인애플샤베트 (8,000원), 소주 (6,000원), 맥주 (6,000원), 하이볼 (10,000원), 생맥주 (5,000원)"
이춘복참치 본점,,27,"서울 용산구 한강대로 266-2 1층
(지번) 남영동 85-1",02-794-4558,"실장추천참치 (44,000원), 점심메뉴) 특정식 (28,000원), 참치스페셜 (36,000원), 일품참치 (57,000원), 혼마구로 (85,000원), 혼마구로플러스 (110,000원), 점심메뉴) 일반정식 (21,000원), 점심메뉴) 혼마구로정식 (37,000원), 점심메뉴) 회덮밥 (13,000원), 점심메뉴) 사케동 (16,000원), 점심메뉴) 치라시동 (15,000원), 점심메뉴) 치즈카츠 (13,000원), 점심메뉴) 히레까스 (12,000원), 에비텐동 (13,000원), 점심메뉴) 일반초밥 (16,000원), 점심메뉴) 특초밥 (23,000원), 점심메뉴) 혼마구로초밥 (33,000원), 점심메뉴) 대구탕 (11,000원), 점심메뉴) 대구지리 (11,000원)"
마라돈왕주먹고기,,217,"서울 용산구 한강대로17길 7 1층
(지번) 한강로3가 40-142",02-794-2195,"왕주먹고기 (200g) (17,000원), 생삼겹살 (200g) (19,000원), 통가브리 (200g) (21,000원), 항정살 (200g) (23,000원), 날으는껍데기 (2장) (9,000원), 콩나물라면 (5,000원), 냄비비빔밥 (1,000원)"
스타벅스 이촌점,3.6,17,"서울 용산구 이촌로 276
(지번) 이촌동 300-20",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
버클리커피소셜,4.2,11,"서울 용산구 회나무로13가길 17
(지번) 이태원동 255-32",02-792-2048,"아메리카노(HOT) (4,000원), 카페라떼(HOT) (4,500원), 카푸치노(HOT) (4,500원), 마카다미아넛 라떼(HOT) (5,000원), 캐러멜 라떼(HOT) (5,000원)"
데칼코마니,4.8,302,"서울 용산구 신흥로 97-4 1,2층
(지번) 용산동2가 1-506",0507-1436-0815,"의성마늘 꿀대구 (9,900원), 2인 세트 (54,800원), 3인 세트 (84,800원), 4인 세트 (119,800원), 팜스플랜 돼지고기 수비드 스테이크 (26,900원), 시금치바질페스토 파스타 (17,900원), 한우 화이트 라구파스타 (18,900원), 레드 샹그리아 (7,900원), 화이트 샹그리아 (7,900원), 옐로우 에이드 (4,900원), 블랙 에이드 (4,900원)"
퍼멘츠,4.4,287,"서울 용산구 한강대로7길 22 1층
(지번) 한강로3가 40-321",02-6272-7222,"MENU (변동가격), MENU (변동가격), 발효 토마토 후무스 (28,000원), 발효 버섯 후무스 (28,000원), 구운 대파 후무스 (28,000원), FEFE로니 피자 (26,000원), 갈릭 머쉬룸 피자 (26,000원), 비건 간장치킨 (25,000원), 베지 & 커리 (26,000원), 비건 발효 토마토라면 (13,000원), 프레쉬 베지샐러드 with 쌈장후무스 (13,000원), 화이트아스파라거스 피클샐러드 (15,000원), 말차 코코넛 크림 케이크 (14,000원), 망고 소르베 (12,000원), 말차 젤라또 (12,000원)"
라이너스바베큐,3.5,59,"서울 용산구 녹사평대로32길 15 1층
(지번) 이태원동 34-25",02-790-2920,"풀드 포크 샌드위치 (9,900원), 브리스킷 샌드위치 (16,900원), 밤 샌드위치 (18,900원), 베지 밤 샌드위치 (14,900원), 오리지널 플래터 (45,900원), 스페어립 플래터 (74,900원), 소세지스페어립플래터 (104,900원), 스페어립 (35,900원), 어니언링 (9,500원), 텍사스핫것소세지 (9,900원), 프라이카트 (10,900원), 맥앤치즈 regular/spicy (8,500원), 오크라튀김 (7,900원), 맥볼 (9,900원), 모듬튀김샘플러 (17,900원), 크랙티 (9,900원), 블루레모네이드 (9,900원), 코카콜라 (3,900원), 제로콜라 (3,900원), 칠성 사이다 (3,900원), 진저에일 (3,900원), 트레비 (3,900원), 더블크랙티 (15,900원)"
라도집,4.1,85,"서울 용산구 독서당로20길 9 1층
(지번) 한남동 264-3",010-4907-2941,"생선백반 (11,000원), 오징어백반 (12,000원), 닭탕백반 (12,000원), 제육백반 (12,000원), 칼칼김치찌개 (2인) (24,000원), 보글된장찌개 (2인) (24,000원), 얼큰해물찌개 (2인) (28,000원), 라도 닭볶음탕 (2인) (30,000원), 두부김치 (24,000원), 골뱅이무침 (26,000원), 라도삼겹살 (150g) (15,000원)"
오설록티하우스 오설록1979,4.3,36,"서울 용산구 한강대로 100 아모레퍼시픽빌딩 1층
(지번) 한강로2가 424",070-5172-1171,메뉴 없음
쏭타이치앙마이,,151,"서울 용산구 한강대로40길 39-5 1층
(지번) 한강로2가 73-4",02-749-5170,"왕갈비쌀국수 (16,000원), 텃만꿍 (4ea) (15,000원), 뿌님팟붕커리 (26,000원), 팟타이 (14,000원), 똠얌꿍 (21,000원)"
바마셀,4.5,161,"서울 용산구 원효로89길 12
(지번) 원효로1가 38-5",,"아메리카노 (4,000원), 카페라떼 (5,000원), 바닐라라떼 (5,500원), 루이보스 (4,000원), 캐모마일 (4,000원), 멜번 블랙퍼스트 (4,000원), 페퍼민트 (4,000원), 펙스어피치 (4,000원), 청포도케일쥬스 (6,500원), 블러드오렌지쥬스 (6,000원), 파인애플청에이드 (6,000원), 밀크티 (5,000원), 피스타치오새우파스타 (19,000원), 오리알까르보나라 (19,000원), 단호박토르텔리니 (19,000원), 연어샐러드 (16,000원), 밤벨루떼스프 (7,000원), 시칠리미트볼 (17,000원), 아보카도온토스트 (17,000원), 연어베네딕트 (17,000원)"
우육미엔 이태원점,3.1,80,"서울 용산구 이태원로55가길 26-8
(지번) 한남동 741-17",02-798-5556,"자샤랑군 (6,000원), 마라항과 (3,000원), 피단두부 (4,000원), 우육세트 (29,000원), 미엔세트 (32,000원), 1인세트 (15,000원), 이태원우육미엔 (9,500원), 매콤똠양우육미엔 (11,500원), 딴딴미엔 (9,000원), 대만식고기짜장 (7,000원), 이태원차오판 (8,500원), 꿔바오로우 (13,000원), 누룩탕수육 (16,000원), 스촨마파두부 (9,500원), 마라깐풍닭날개 (16,000원), 마라샹궈 (16,000원), 새우어향가지 (10,000원), 통새우볼 튀김 (6,000원)"
로우앤슬로우,,205,"서울 용산구 보광로 126 2층
(지번) 이태원동 127-28",02-793-2268,"커플 세트 (129,000원), 패밀리 세트 (192,000원), 와규 브리스킷 플레이트 (49,500원), 비프립 플레이트 (55,000원), 바베큐 치킨 플레이트 (29,500원), 와규 브리스킷 100g (24,000원), 비프립 100g (28,000원), 바베큐 치킨 (11,000원), 로우앤슬로우 특제 소세지 (8,000원), 풀드포크 (6,500원), 구운 옥수수 (6,000원), 매쉬 포테이토 (6,000원)"
라자트,4.3,1,"서울 용산구 우사단로 37 3층
(지번) 이태원동 132-6",02-792-7008,"우즈베크 필라프 (변동가격), 구운 치킨 (12,000원), 카잔 케밥 (변동가격), 치킨 샐러드 (Half) (8,000원), 양고기 그릴 샤실릭 (9,500원)"
백랑,4.2,90,"서울 용산구 한강대로15길 23 삼정빌딩 1층
(지번) 한강로3가 40-171",010-5864-2840,"백랑국밥 (10,000원)"
초이다이닝 용산점,3.8,"1,191","서울 용산구 한강대로52길 22 지하 1층
(지번) 한강로2가 45-1",02-2135-4001,"만찢남 동파육 덮밥 (19,500원), 만찢남 탄탄 마제소바 (16,000원), 만찢남 라즈지 (12,000원), 돈토로동 (13,000원), 초이 한상 (14,900원), 김치 카츠나베 한상 (15,900원), 우나기 텐동 후토마끼 (5PCS) (13,900원), 눈꽃 육회 후토마끼 (5PCS) (13,900원), 연어냉소바 (13,900원), 초이 뼈 돈카츠 (16,500원), 초이 마제소바 (13,000원), 항정살 명이 오일 파스타 (14,000원), 통 베이컨 매콤크림파스타 (15,000원), 가라아게 스프카레 (14,000원), 치킨 난반 (9,000원), 카츠산도 (9,000원), 바질 덴푸라 마제소바 (13,000원), 참깨 크림 소바 (13,000원), 명란 아보카동 (13,000원)"
스타벅스 서울역서부점,4.0,20,"서울 용산구 만리재로 202 1층
(지번) 서계동 219-17",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
언양생고기 거북이김치삼겹살,4.0,58,"서울 용산구 대사관로30길 6-6 1층
(지번) 한남동 641-4",02-795-5618,"거북이 김치삼겹살 (추천) (16,000원), 고추장불고기(or 쭈삼불고기) (12,000원), 점심특선(고추장불고기 or 쭈삼불고기) (10,000원), 육회 (27,000원), 생목살 (16,000원), 돼지갈비 (16,000원), 꽃살 (180g) (25,000원), 차돌박이 (180g) (25,000원), 고추장불고기 or쭈삼불고기(200g) (12,000원), 생삼겹살 (180g) (16,000원), 항정살(150g) (20,000원), 생목살(180g) (16,000원), 돼지갈비(250g) (16,000원), 점심특선(고추장불고기/쭈삼불고기) 오전 11시~오후 2시 (10,000원)"
플랜튜드 아이파크몰 용산점,4.3,504,"서울 용산구 한강대로23길 55 테이스티파크 7층
(지번) 한강로3가 40-999",02-2012-0798,"프라잉가지베지카레 (16,000원), 순두부인헬 (14,000원), 고사리오일스톡파스타 (15,500원), 라구리가토니파스타 (15,000원), 참깨탄탄멘 (13,000원), 모닝글로리덮밥 (16,000원), 트러플감태크림떡볶이 (14,000원), 크럼블두부비빔밥&토마토순두부스튜 (14,000원), 포르치니머쉬룸크림파스타 (16,000원), 담양죽순고주잡채밥 (16,000원), 우리콩진한콩국수&교자만두 (14,000원), 두부가라아게메밀면&교자만두 (14,500원), 헬시업가지덮밥&토마토순두부스튜 (17,000원), 칠리모둠버섯두부강정 (11,500원), 모둠버섯두부강정 (11,500원), 토마토순두부스튜 (5,500원), 두부티라미수 (4,000원)"
더백테라스 신용산점,3.8,143,"서울 용산구 한강대로40길 26 3층
(지번) 한강로2가 147",02-797-3338,"칠리치즈프라이 (13,900원), 고구마튀김&윙프라이즈 (14,900원), 피쉬앤칩스 (18,000원), 트러플오일프렌치프라이 (13,900원), 치킨봉&치킨윙 (15,900원), 악마의베이컨 (5,000원), 멕시칸그릴콘(마약옥수수) (5,000원)"
삼곱식당 용산역점,4.1,88,"서울 용산구 한강대로 128 1층
(지번) 한강로2가 123-1",02-797-3992,"숙성목살 (가격정보 없음), 숙성항정살 (가격정보 없음), 목살 (가격정보 없음), 삼겹살 (가격정보 없음), 된장찌개 (가격정보 없음), 숙성삼겹살 (가격정보 없음), 곱창전골 (가격정보 없음), 막창구이 (가격정보 없음), 잔치국수 (가격정보 없음), 곱창구이 (가격정보 없음), 대창구이 (가격정보 없음), 대창 (가격정보 없음), 특양구이 (가격정보 없음), 염통구이 (가격정보 없음)"
주도락,3.7,128,"서울 용산구 한강대로46길 19 1층
(지번) 한강로2가 84-7",,"고추장찌개 (가격정보 없음), 고추장찌개인분 (가격정보 없음), 된장찌개 (가격정보 없음), 깻잎전 (가격정보 없음), 버섯전골 (가격정보 없음), 제육볶음 (가격정보 없음), 제육 (가격정보 없음), 소꼬리수육 (가격정보 없음), 소머리수육 (가격정보 없음), 오제볶음 (가격정보 없음), 소고기육포 (가격정보 없음), 안주류 (가격정보 없음), 가지새우강정 (가격정보 없음), 닭강정 (가격정보 없음), 닭목살구이 (가격정보 없음), 디저트 (가격정보 없음), 우삼겹된장찌개 (가격정보 없음)"
풍년삼계탕,4.7,57,"서울 용산구 한강대로52길 17-14 1층
(지번) 한강로2가 27-3",02-793-3556,"삼계탕 (15,000원), 들깨삼계탕 (17,000원), 닭볶음탕(중) (35,000원), 닭볶음탕(대) (48,000원), 한방토종닭백숙 (60,000원), 한방오리백숙 (65,000원), 파전 (15,000원), 낚지볶음 (25,000원), 추어튀김 (12,000원), 인삼주 (5,000원)"
더로열푸드앤드링크,,203,"서울 용산구 신흥로20길 37 1층
(지번) 후암동 406-58",070-7774-4168,"로열스브렉퍼스트 (19,500원), 그라블락스브렉퍼스트 (21,500원), 템페하머스플레이트(비건) (18,000원), 두유요거트볼(비건) (14,500원), 바나나피넛버터프렌치토스트(비건) (19,000원), 수비드치킨과 후무스 (18,000원), 브렉퍼스트베이글 (15,000원), 치킨바질페스토샌드위치 (15,000원)"
파친코,3.9,648,"서울 용산구 한강대로40길 33 반지층
(지번) 한강로2가 74-2",010-3941-7847,"오이와소라 (12,000원), 특로스야끼 (15,000원), 고마가라아게 (11,000원), 옥수수알튀김 (8,000원), 테바사키차항 (2p) (13,000원), 숏감바스 (13,000원), 카모야끼소바 (13,000원), 마라야끼소바 (13,000원), 명란구이 (10,000원), 카니미소구이 (12,000원), 관자양송이버터구이 (14,000원), 고수야끼교자 (9,000원), 치즈멘치 (13,000원), 크리무짬뽕 (16,000원), 감자 사라다 (8,000원), 오뎅모리아와세 (18,000원), 로스카츠 정식(등심) (13,000원), 히레카츠 정식(안심) (14,000원), 치즈카츠 정식 (14,000원), 난바치킨카레 정식 (12,000원)"
시후쿠 1호점,3.8,59,"서울 용산구 백범로99길 46 1층
(지번) 한강로1가 250-2",02-790-8848,"믹스카레 (10,000원), 유케동 (10,000원), 나가사키 짬뽕탕 (14,000원), 연어사시미 (소) (13,000원), 오꼬노미야끼 (17,000원), 김치 치즈 믹스동 (11,500원), 규동 (9,500원), 믹스동 (10,000원), 김치 치즈 가츠동 (10,500원), 사케동 (13,000원), 에비 가츠나베 (9,500원), 김치 에비 가츠나베 (11,000원), 쇠고기 마라 나베 (11,000원), 수제 등심 돈까스 (9,000원), 모듬 까스 (10,000원), 살치살 육회 (16,000원), 살치살 쇠고기 타다끼 (16,000원), 쇠고기 숙주 볶음 (13,000원), 유린기 (소) (7,500원), 치킨 가라아게 (소) (7,500원)"
한와담 한남본점,3.2,22,"서울 용산구 독서당로 65-1 2층
(지번) 한남동 75-1",02-749-7905,"한와담 특안심 (150g) (59,000원), 숙성 채끝등심 (150g) (59,000원), 숙성 눈꽃등심 (150g) (59,000원), 어린암소세트 (270,000원), 숙성 새우등심 (150g) (68,000원), 숙성 살치살(150g) (65,000원)"
돌삼레스토랑,4.3,10,"서울 용산구 한강대로62길 26 1층
(지번) 한강로1가 231-23",02-790-8156,"왕갈비탕 (18,000원), 유기농 버섯 산채 솥밥 (14,000원), 특갈비탕 (20,000원), 친환경 곤드레 나물 솥밥 (15,000원), 유기농 무 버섯 솥밥 (16,000원), LA갈비구이 정식 (29,000원), 소갈비찜 정식 (30,000원), 묵은지 삼겹 뚝배기 (12,000원), 뚝배기 불고기 (15,000원), 돌삼국밥 (10,000원), 돼지고기 수육 & 골뱅이무침 (38,000원), 묵은지 등갈비 전골(2~3인용) (37,000원), 묵은지 등갈비 전골(4~5인용) (46,000원), 청국장 (10,000원), 코다리찜 (12,000원)"
을의커피,4.1,27,"서울 용산구 청파로47나길 13
(지번) 청파동2가 60-1",02-701-0116,"아메리카노 (4,000원), 라떼 (4,500원), 모카 (4,800원), 큐브라떼 (5,500원), 생딸기우유 (5,300원)"
이촌부대찌개,4.0,22,"서울 용산구 이촌로54길 13 1층
(지번) 이촌동 302-65",02-798-7232,"모듬구이 (중) (35,000원), 스테이크 (25,000원), 차돌박이 (200g) (29,000원), 생삼겹살 (200g) (17,000원), 대패삼겹살 (200g) (17,000원), 고추장오겹살 (200g) (17,000원), 부대찌개 (10,000원), 섞어찌개 (11,000원), 오징어찌개 (10,000원), 우렁된장찌개 (9,000원), 김치찌개 (9,000원), 철판제육볶음 (20,000원), 철판오징어볶음 (20,000원), 청국장 (10,000원)"
고다이,4.7,124,"서울 용산구 한남대로18길 28 1층
(지번) 한남동 30-4",02-749-9299,"생양살치살(150g) (28,000원), 생양등심(150g) (26,000원), 생양갈비(200g) (30,000원), 규슈오뎅탕 (20,000원), 생명란구이 (11,000원)"
창화돈,2.6,"2,405","서울 용산구 백범로99길 56 1-2층
(지번) 한강로1가 254-1",02-2088-4027,"모듬한상 650g (62,000원), 모듬반상 450g (42,000원), 특삼겹살 200g (18,000원), 투뿔목살 200g (18,000원)"
크리스피크림도넛 남영역점,3.5,30,"서울 용산구 한강대로77길 15 대야빌딩 1,2층
(지번) 갈월동 98-5",02-749-1937,"오리지널 글레이즈드 (1,700원), 초콜릿 아이스드 글레이즈드 (1,900원), 초코홀릭 (1,900원), 뉴욕 치즈케익 (2,200원), 슈거코티드 (1,700원), 글레이즈드 초콜릿 케잌 (1,900원), 글레이즈드 샤워크림 (1,900원), 메이플링 (1,900원), 프리미엄 스트로베리 필드 (2,200원), 로투스 비스코프 도넛 (2,200원), 우유크림 듬뿍 (2,200원), 초코 우유크림 듬뿍 (2,200원), 트러플 크림 듬뿍 (2,500원), 오리지널 글레이즈드 더즌 (16,000원), 어소티드 더즌 (기본) (18,000원), 어소티드 더즌 (선택) (20,000원), 오리지널 페어링 (5,000원), 스페셜 페어링 (5,500원), 미니 오리지널 글레이즈드 세트 (9,000원), 더블더즌딜 (선택) (35,000원)"
다츠,,7,"서울 용산구 이태원로55나길 6 1층 1호
(지번) 한남동 744-5",02-792-7445,"브런치-만다린 샐러드 (19,000원), 브런치-연두부 샐러드 (15,000원), 브런치-부라타 카프레제 (20,000원), 브런치-치킨시저샐러드 (19,000원), 브런치-다츠 시그니처 카츠산도 (18,000원), 브런치-프라운토스트 (20,000원), 브런치-마라크림 라자냐 (22,000원), 브런치-덕누들 (29,000원), 브런치-사천식마파라구소스 에그누들 (22,000원), 브런치-스테이크 챠우미엔 (29,000원)"
스시우미 용산,3.6,76,"서울 용산구 한강대로 69 용산푸르지오써밋상가 지하1층 B101-2호
(지번) 한강로2가 420",02-797-0887,메뉴 없음
단코,3.2,2,"서울 용산구 이태원로27가길 13 1층
(지번) 이태원동 123-7",,메뉴 없음
베이커리 무이,4.5,272,"서울 용산구 원효로81길 17 1층
(지번) 원효로1가 28-1",02-3275-0000,"아메리카노 (3,500원), 카페라떼 (4,000원), 바닐라라떼 (4,300원), 애플티 (4,000원), 잠봉뵈르 (8,000원)"
큰집닭한마리,3.9,102,"서울 용산구 원효로 259-1 1층
(지번) 원효로1가 39-10",02-711-5556,"닭한마리 (27,000원), 닭볶음탕 (29,000원), 국수 (2,000원), 만두 (2,000원), 감자 (3,000원), 떡 (2,000원), 공기밥 (1,000원), 코카콜라 (2,000원), 칠성사이다 (2,000원)"
이화국시,4.4,13,"서울 용산구 이태원로 143-9 1층
(지번) 이태원동 57-1",,"칼국수 (7,000원), 잔치국수 (5,000원), 떡 라면 (4,500원), 닭발 (15,000원), 김치전 (6,000원), 소주 (3,500원), 맥주 (4,500원), 막걸리 (3,000원), 인생막걸리 (3,500원), 부추전 (8,000원), 미니만두 (8,000원)"
살라댕엠버시,3.4,136,"서울 용산구 회나무로35길 26 1,2층
(지번) 이태원동 258-69",070-8833-2205,"프렌치 세트 (89,900원), 아시아 세트 (79,900원), 연예인 pick 와인 최저가 (28,000원), 가리비 관자 프라이 (26,000원), 고르곤졸라 뇨끼 (29,000원), 문어 초리조 리소토 (33,000원), 똠얌 전골 (29,000원), 쉬림프 팟타이 (28,000원), 우니 파스타 (38,000원), 채끝 스테이크 (96,000원), 토마호크 스테이크 (148,000원), 포르게타 (43,000원), 화이트 라구 파스타 (38,000원), 푸팟퐁 커리 (39,000원)"
타코아미고,3.7,35,"서울 용산구 회나무로 13 2-3층
(지번) 이태원동 305-5",,"계란 소세지 브리또 （단품） (11,400원), 칠리 소스 ＋ 찜돼지고기 브리또 （단품） (17,000원), 닭가슴살 치미창가 （단품） (13,500원), 닭가슴살 파히따 （단품） (10,500원), 소프트 옥수수 타코2개（단품） (10,000원), 소프트 옥수수 타코2개 세트 (13,500원), 소프트 밀가루 타코2개 세트 (14,000원), 브리또（단품） (11,400원), 브리또 세트 (14,500원), 파히따 브리또（단품） (11,400원), 파히따 브리또 세트 (15,000원), 치미창가（단품） (13,000원), 치미창가 세트 (16,900원), 계란 소세지 브리또 세트 (14,500원), 께사디아（단품） (13,000원), 께사디아 세트 (15,300원), 께사디아 그란데 (24,900원), 파히따 세트 (15,500원), 베이컨&치즈 파히따 슈프림 (32,000원), 파히따 슈프림 (27,500원), 레드 소스 브리또（단품） (14,500원), 레드 소스 브리또 세트 (18,000원), 크림 소스 브리또（단품） (14,500원), 크림 소스 브리또 세트 (18,000원), 칠리 칸 카네 브리또（단품） (16,500원), 칠리 칸 카네 브리또 세트 (20,500원), 레드 소스 엔칠라다 （단품） (14,800원), 레드 소스 엔칠라다 세트 (18,000원), 크림소스 엔칠라다 (14,800원), 크림소스 엔칠라다 세트 (18,000원)"
버거킹 용산이마트점,4.3,34,"서울 용산구 한강대로23길 55 지하3층
(지번) 한강로3가 40-999",02-793-0331,"블랙 바비큐 와퍼 (가격정보 없음), 블랙 바비큐 콰트로 치즈와퍼 (가격정보 없음), 불맛 더블치즈앤베이컨 버거 (가격정보 없음), 통새우 와퍼 (가격정보 없음), 몬스터 와퍼 (가격정보 없음), 두툼 버거 (가격정보 없음), 오리지널스 화이트 페타 (가격정보 없음), 스파이시 풀드비프 와퍼 (가격정보 없음), 풀드비프 와퍼 (가격정보 없음), 갈릭불고기 와퍼 (가격정보 없음), 불고기 와퍼 (가격정보 없음), 비프&슈림프버거 (가격정보 없음), 와퍼 (가격정보 없음), 치즈와퍼 (가격정보 없음), 치킨킹BLT (가격정보 없음), 콰트로치즈와퍼 (가격정보 없음), 통새우슈림프버거 (가격정보 없음)"
골목집,4.4,179,"서울 용산구 이촌로75길 16-5 1층 108호
(지번) 이촌동 301-153",02-792-9846,"소고기육전 (25,000원), 삼겹더덕삼합 (25,000원), 계란말이 (15,000원), 더덕구이 (15,000원), 도토리묵 (25,000원), 편육 (15,000원), 두부부침 (15,000원), 육전 (25,000원)"
공기,,5,"서울 용산구 이태원로45길 4 1-2층
(지번) 한남동 738-16",0507-1404-7753,"목살 고추장찌개 (25,000원), 항정살 쌈장구이 (35,000원), 가지새우강정 (26,000원), 채끝등심 구이 (38,000원), 미나리새우전 (21,000원), 고등어 된장구이 (28,000원), 낙지탕탕이숙회 (34,000원), 전복 미역 냉국수 (36,000원), 계절솥밥(4인) (59,000원), 농어맑은탕 (45,000원), 완도전복과 미역냉국수 (36,000원), 송화고강정 (27,000원), 한우냉채 (34,000원), 한우쑥떡갈비와 들기름국수 (33,000원), 고수겉절이 (12,000원), 계절솥밥(2인) (32,000원)"
프로스트,2.9,1,"서울 용산구 이태원로27가길 26 해밀톤호텔 별관 1층
(지번) 이태원동 116-1",02-796-6854,"타코 샐러드 (12,000원), 로스트 치킨 (18,000원), 모듬 소시지 (18,000원), 새우버거 (16,000원), 레귤러 감자튀김 (10,000원)"
스타벅스 용산전자랜드점,4.1,33,"서울 용산구 청파로 74
(지번) 한강로3가 16-9",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
헬카페스피리터스,3.3,170,"서울 용산구 이촌로 248 한강맨션 31동 208호
(지번) 이촌동 300-23",070-7612-4687,"Best 클래식 카푸치노 (HOT) (5,300원), Best 헬 라떼 (HOT) (5,500원), 아메리카노 (HOT) (5,300원), 카페라떼 (HOT) (5,500원), 카푸치노 (5,500원)"
