이름,평점,리뷰수,주소,전화번호,메뉴
포도집,3.3,151,"서울 성북구 정릉로32길 4 1층
(지번) 정릉동 132-2",,"까르보나라 (디너) (16,000원), 리소토 풍기 (디너) (17,000원), 시저 샐러드 (디너) (9,000원), 채끝 등심 스테이크 (200g) (디너) (38,000원), 가지그라탕 (디너) (12,000원)"
짬뽕선수,4.2,270,"서울 성북구 동소문로20가길 2 207호
(지번) 동선동1가 2-11",02-2039-1157,"[[성북구 판매 1위]]眞사골짬뽕 (8,500원), [S호텔식 수제춘장]직화짜장면 (7,000원), 해물쟁반짜장（2인） (16,500원), [100%차돌박이]해물차돌짬뽕 (13,500원), [알뜰 SET]식사1인＋탕수육 M＋군만두 (19,900원), [프리미엄 한돈]탕수육 小 (17,400원), [인기 UP]식사 2인＋한돈 탕수육 (31,400원), 청양고추짜장 (8,000원), 통낙지짬뽕 (12,000원), 새우볶음밥 (9,000원), [프리미엄 한돈]탕수육 미니 (12,900원), [실속 SET]식사 1인＋한돈 탕수육 (24,400원), 식사 3인＋한돈 탕수육＋군만두 (43,900원), 해물쟁반짜장（2인）＋한돈 탕수육 (33,900원), 청양고추짬뽕 (9,500원), 眞사골짬뽕밥 (8,500원), 청양고추짬뽕밥 (9,500원), 통낙지짬뽕밥 (12,000원), [100%차돌박이]해물차돌짬뽕밥 (13,500원), 군만두 (6,500원), [프리미엄 한돈]탕수육 中 (23,400원), [프리미엄 한돈]탕수육 大 (29,400원), 깐풍기 (22,000원), 칠리새우 (24,000원), 양장피 (27,000원), 콜라 (2,000원), 사이다 (2,000원), 제로펩시 (2,000원), 공기밥 (1,000원)"
카페마노아 성신여대점,4.3,14,"서울 성북구 보문로34길 51 2층
(지번) 동선동1가 56",02-921-1291,"팬케이크 그리고 수제생크림 (9,500원)"
목구멍 서울이마트하월곡점,4.5,107,"서울 성북구 종암로 167 동일하이빌뉴시티 1층 107-5,107-6호
(지번) 하월곡동 230",02-942-1292,"미박삼겹살 (가격정보 없음), 특목살 (가격정보 없음), 갈비본살 (가격정보 없음), 회냉면 (가격정보 없음), 물냉면 (가격정보 없음), 라면 (가격정보 없음), 비빔면 (가격정보 없음), 도가니된장 (가격정보 없음)"
백두한우곱창전문,4.5,95,"서울 성북구 보문로 55 1층
(지번) 보문동7가 30",02-927-5954,"모둠 (250g) (24,000원), 백두대창 (250g) (24,000원), 막창 (250g) (23,000원)"
슬로미,4.5,84,"서울 성북구 동소문로32길 7-3 위더스빌 가동 지하1층
(지번) 동선동3가 259-3",02-921-3652,"신호등 하이볼 (7,500원), 슬로미Y / 슬로미Z (8,000원), 브런치플래터 (18,000원), 만월/화요42 하이볼 (6,500원)"
방목,4.6,30,"서울 성북구 동소문로6길 20-23 1층
(지번) 동소문동2가 132",,"목살(600g) (36,000원), 삼겹살(600g) (36,000원), 목반/삼반(600g) (36,000원), 껍데기(600g) (18,000원), 방목살(150g) (13,000원), 김치찌개 (5,000원), 김치말이국수 (4,000원)"
꾸지뽕 민물매운탕&장단콩마을,4.3,19,"서울 성북구 보국문로 197 1층
(지번) 정릉동 820-47",02-941-7766,"꾸지뽕추어탕(가마솥밥or영양밥포함) (11,000원), 뚝배기 불고기(가마솥밥or영양밥포함) (11,000원), 꾸지뽕청국장(가마솥밥or영양밥포함) (10,000원), 꾸지뽕콩비지(가마솥밥or영양밥포함) (10,000원), 어탕(가마솥밥or영양밥포함) (10,000원), 어탕국수(밥 비포함) (10,000원), 꾸지뽕 빠가사리 매운탕 (2인분) (45,000원), 꾸지뽕 빠가사리 매운탕 (3인분) (61,000원), 꾸지뽕 빠가사리 매운탕 (4인분) (77,000원), 꾸지뽕 메기 매운탕 (2인분) (35,000원), 꾸지뽕 메기 매운탕 (3인분) (46,000원), 꾸지뽕 메기 매운탕 (4인분) (57,000원), 꾸지뽕 새우 매운탕 (2인분) (31,000원), 꾸지뽕 새우 매운탕 (3인분) (40,000원), 꾸지뽕 새우 매운탕 (4인분) (49,000원), 꾸지뽕(빠가사리+참게)매운탕 (2인분) (50,000원), 꾸지뽕(빠가사리+참게)매운탕 (3인분) (68,000원), 꾸지뽕(빠가사리+참게)매운탕 (4인분) (87,000원), 꾸지뽕(메기+참게)매운탕 (2인분) (40,000원), 꾸지뽕(메기+참게)매운탕 (3인분) (53,000원), 꾸지뽕(메기+참게)매운탕 (4인분) (67,000원), 꾸지뽕(참게+새우)매운탕 (2인분) (36,000원), 꾸지뽕(참게+새우)매운탕 (3인분) (47,000원), 꾸지뽕(참게+새우)매운탕 (4인분) (59,000원), 추어튀김 (15,000원)"
청춘종합어시장 성신여대점,4.4,440,"서울 성북구 동소문로 122 1층
(지번) 동선동1가 120-2",070-7576-1690,"[청춘 모듬회] (35,000원), [ 대 방 어 ] (28,000원), [광어] (15,000원), [광우 세트] (32,000원), [대방어＋광어] (45,000원), [대방어＋우럭] (45,000원), [광우연 세트] (42,000원), [우럭] (15,000원), [청춘초밥] (13,000원), [회덮밥] (7,000원), [대방어＋연어] (45,000원), [세꼬시 세트] (35,000원), [연광이 세트] (32,000원), [우연이 세트] (32,000원), [연광먹소] (42,000원), [우연먹소] (42,000원), [광우먹소] (42,000원), [광도먹소] (42,000원), [숭어＋광어] (35,000원), [숭어＋우럭] (35,000원), [숭어＋연어] (35,000원), [도미＋광어] (42,000원), [도미＋우럭] (42,000원), [도미＋연어] (42,000원), [생연어] (15,000원), [줄돔] (22,000원), [도다리] (20,000원), [아나고] (20,000원), [도미] (45,000원), [농어] (45,000원)"
오리사냥 정릉점,4.8,23,"서울 성북구 북악산로 813 정릉우성아파트 상가 1층
(지번) 정릉동 1020",02-911-5292,"오리회전구이 (67,000원), 훈제회전구이 (72,000원), 모듬회전구이 (72,000원), 오리주물럭 (67,000원), 냉면 (7,000원)"
든든해장,3.4,42,"서울 성북구 보문로32길 27 1층
(지번) 동선동2가 2-5",02-929-3906,"한우국밥 (10,000원), 한우해장국 (10,000원), 육회 (20,000원), 수육 (25,000원), 육회비빔밥 (10,000원), 꼬막무침 (20,000원)"
버거킹 종암점,2.9,9,"서울 성북구 종암로 123 우영타워 1층
(지번) 종암동 3-1343",070-7462-6709,"블랙 바비큐 와퍼 (가격정보 없음), 블랙 바비큐 콰트로 치즈와퍼 (가격정보 없음), 불맛 더블치즈앤베이컨 버거 (가격정보 없음), 통새우 와퍼 (가격정보 없음), 몬스터 와퍼 (가격정보 없음), 두툼 버거 (가격정보 없음), 오리지널스 화이트 페타 (가격정보 없음), 스파이시 풀드비프 와퍼 (가격정보 없음), 풀드비프 와퍼 (가격정보 없음), 갈릭불고기 와퍼 (가격정보 없음), 불고기 와퍼 (가격정보 없음), 비프&슈림프버거 (가격정보 없음), 와퍼 (가격정보 없음), 치즈와퍼 (가격정보 없음), 치킨킹BLT (가격정보 없음), 콰트로치즈와퍼 (가격정보 없음), 통새우슈림프버거 (가격정보 없음)"
대흥떡집,4.0,49,"서울 성북구 종암로 132 우림카이져팰리스상가 1층
(지번) 종암동 81",02-921-3077,"쑥시루떡 (가격정보 없음), 오리지널인기떡 (가격정보 없음), 쑥찹쌀화과 (가격정보 없음), 영양찰떡 (가격정보 없음)"
대파곱창,3.8,50,"서울 성북구 보문로38길 37 1층
(지번) 동소문동5가 119-2",,"모듬구이 (소) (46,000원), 한우곱창 (기본2인분이상) (24,000원), 막창구이 (초벌구이전 200g) (23,000원), 대창구이 (초벌구이전 250g) (23,000원), 한우곱창전골 (2~3인분) (51,000원)"
빵장수단팥빵 성북구점,4.2,6,"서울 성북구 종암로 69 1층
(지번) 종암동 18-1",02-925-8500,"통단팥빵 (2,200원), 생크림단팥빵 (2,700원), 아게소보루빵 (2,200원), 밤앙꼬빵 (2,200원), 콩지팥지 (2,200원)"
요리왕,3.0,23,"서울 성북구 보문로30길 14 1층
(지번) 보문동1가 1-1",02-926-1232,"자장면 (6,000원), 짬뽕 (8,000원), 볶음밥 (8,500원), 탕수육(중) (23,000원), 깐풍육 (30,000원), 찹쌀탕수육 (30,000원), 사천탕수육 (30,000원), 양장피 (30,000원), 얼큰콩나물짬뽕 (10,000원), 고기짬뽕 (11,000원), 쟁반짜장 (9,000원), 유니짜장 (11,000원), 깐쇼새우 (35,000원), 난자완스 (30,000원), 라조육 (30,000원), 소고기탕수육 (30,000원), 유산슬 (35,000원), 팔보채 (35,000원), 고추잡채 (30,000원), 마파두부 (25,000원), 해파리냉채 (35,000원)"
비양도 본점,2.2,43,"서울 성북구 성북로 158 1층
(지번) 성북동 271-1",02-741-1588,"사시미정식 (68,000원), 일미사시미 (110,000원), 특미사시미 (130,000원), 골드사시미 (170,000원), 오도로사시미 (220,000원), 전복사시미 (110,000원), 특초밥 (49,000원), 갈치조림 (47,000원), 갈치구이 (47,000원), 민어사시미 (변동가격), 자연산 광어 사시미 (변동가격), 자연산 도미 사시미 (변동가격), 자연산 농어 사시미 (변동가격), 자연산 도다리 사시미 (변동가격), 전복 버터구이 (110,000원), 전복 가라아게 (88,000원), 랍스터요리 (110,000원), 도미머리 아라다께 (66,000원), 도미머리 술찜 (66,000원), 장어요리 (88,000원)"
펍피맥 석계점,4.5,33,"서울 성북구 한천로78길 43 1층
(지번) 석관동 127-73",02-957-5457,"2가지 피자 (30,000원), 페퍼로니피자 (27,000원), 고르곤졸라피자 (26,000원)"
텐퍼센트커피 하월곡점,4.5,9,"서울 성북구 오패산로 59 1층
(지번) 하월곡동 76-52",02-942-6308,"아메리카노(다크/미디움) (2,500원), 텐라떼 (3,400원), 바닐라빈라떼 (4,000원)"
아라부대찌개 본점,3.1,24,"서울 성북구 화랑로11길 31 2층
(지번) 하월곡동 27-10",02-943-0088,"1인 한우 곱도리탕 (15,900원), 1인 순살 닭도리탕 (12,000원), 한우 곱도리탕 (27,900원), 순살 닭도리탕 (23,000원), 1인 우도리탕 (13,500원), 우도리탕 (26,000원), （NEW） 1인 묵은지 순살 닭도리탕 (14,900원), （NEW） 묵은지 순살 닭도리탕 (25,000원), （셀프）날치알주먹밥 (4,000원), 김가루밥 (2,500원), 계란찜 (3,000원), 쌈무 (500원), 조미김 (700원), 공기밥 (1,000원), 코카콜라 500mL (2,500원), 칠성사이다 500mL (2,500원)"
고쿠텐 성신여대점,4.6,113,"서울 성북구 동소문로24길 42
(지번) 동선동1가 85-111",,"로우고쿠텐동 (10,000원), 고쿠텐동 (12,000원), 새우텐동 (14,000원), 카레텐동 (14,000원), 한치텐동 (16,000원), 장어텐동 (16,000원), 타래카츠동 (11,000원)"
길음로12한옥카페,4.4,17,"서울 성북구 길음로 12 1층
(지번) 길음동 531-24",02-909-1222,"푸른산호초 (15,000원), 스위트피 (15,000원), 길음로12브런치 (25,000원), 길음로12 피자 (20,000원), 길음로12 샐러드 (13,000원), 두부샐러드 (13,000원), 와플 (13,000원), 길음로12커피파르페 (10,000원)"
금뚜껑,4.5,173,"서울 성북구 동소문로22길 64
(지번) 동선동2가 4",02-921-9290,"무항생제 숙성삼겹살 (15,900원), 무항생제 숙성목살 (15,900원), 쫄LA 갈비 한판 (24,900원)"
원조돈곱창닭갈비 석계역점,5.0,48,"서울 성북구 한천로78길 53 1층
(지번) 석관동 133-61",02-987-3336,"닭갈비 (2인 부터) (10,000원), 치즈닭갈비 (2인 부터) (12,000원), 야채알곱창 (1인) (10,000원), 야채곱창 (1인) (8,000원), 치즈곱창 (1인) (10,000원)"
마늘과올리브 성신여대점,4.2,99,"서울 성북구 동소문로24길 26 2층
(지번) 동선동1가 85-69",02-929-6604,"치킨 시저 샐러드 (15,500원), 감베로니 알리오올리오(감바스) (17,000원), 스모크드 살몬샐러드 (16,000원), 계절 샐러드 (13,500원), 시저샐러드 (11,500원), 카프레제 샐러드 (14,500원), 쉬림프 풀로렌차 (14,000원), 랍스터&스테이크 (65,000원), 텐더로인 스테이크(190~200g) (42,000원), 뽀모도로 씨푸드 리조또 (16,500원), 화이트 씨푸드 리조또 (16,500원), 마르게리타 피자 (18,000원), 피자비안코 (18,000원), 페퍼로니 피자 (17,000원), 스파이시 베이컨 피자 (18,000원), 피자 하프 앤 하프 (17,500원)"
띵라면,4.5,48,"서울 성북구 동소문로22길 29-8 1층 3호
(지번) 동선동1가 85-96",,"대파계란볶음밥 (7,000원), 김치볶음밥 (8,500원), 참치볶음밥 (8,500원), 떡만두국 (8,000원), 원띵 (6,500원), 1.5띵 (6,500원), 투띵 (6,500원), 쓰리띵 (6,500원), FAKE육개장라면 (8,500원), 띵-짜퐉 (7,500원), 삶은계란 (1,000원), 계란후라이 (1,000원), 만두 (2,000원), 수제비 (2,000원), 소세지 (2,000원), 치즈 (1,000원), 떡 (1,000원), 계란 (1,000원), 콩가루 (1,000원), 바지락 (2,000원), 오만둥이 (2,000원), 미숫가루라떼 (6,500원), 베트남 아이스라떼 (6,500원), 베트남 아이스아메리카노 (5,500원), 콜라 (1,000원), 사이다 (1,000원), 쿨피스 (1,500원), 웰치스 포도맛 (1,500원), 웰치스 딸기맛 (1,500원)"
백이손두부,4.6,52,"서울 성북구 한천로78길 24 1층
(지번) 석관동 127-42",,"두부보쌈 (15,000원), 두부제육김치 (15,000원), 두부버섯찌개 (15,000원), 두부김치찌개 (15,000원), 두부김치 (9,000원), 두부조림 (9,000원), 순두부 (9,000원), 오징어볶음 (11,000원), 굴(생굴·전) (14,000원), 굴무침 (14,000원), 두부부침 (9,000원), 닭발 (9,000원), 돼지껍데기 (8,000원), 파전 (9,000원), 부추전 (9,000원), 감자전 (9,000원), 두부보쌈정식 (10,000원), 순두부찌개 (8,000원), 청국장 (8,000원), 두부찌개 (8,000원), 콩국수 (계절메뉴) (8,000원)"
큰대문집,2.9,24,"서울 성북구 종암로14길 6-21
(지번) 종암동 10-60",02-913-0902,"모듬(750g) (170,000원), 생등심 (150g) (60,000원), 생갈비 (400g) (65,000원), 양념갈비 (400g) (65,000원), 갈비탕 (15,000원), 설렁탕 (15,000원), 생불고기 (200g) (35,000원), 도가니탕 (20,000원)"
풍년상회,3.3,40,"서울 성북구 장월로1나길 3 1층
(지번) 상월곡동 74-1",02-918-9295,"양념쪽갈비 (17,000원), 매운쪽갈비 (17,000원), 돼지껍데기 (6,000원), 잔치국수 (5,000원), 최루탄주먹밥 (9,000원), 주먹밥 (3,000원), 누룽지 (5,000원)"
백암토종순대전문점,3.1,23,"서울 성북구 한천로 572
(지번) 석관동 124-34",02-964-2873,"순대국 (9,000원), 술국 (11,000원), 오소리감투 (15,000원), 순대모듬 (15,000원), 토종순대 (16,000원)"
더로스팅 정릉점,4.4,10,"서울 성북구 정릉로36길 88 1층
(지번) 정릉동 110-39",02-3292-0103,"코스타리카 따라주 (3,500원), 카페라떼 (4,000원), 핫초코 (3,500원), 복숭아 아이스티 (3,500원), 유기농 국화차 (4,000원)"
트라타 고려대본점,3.1,0,"서울 성북구 고려대로28길 14 1층
(지번) 안암동5가 86-130",02-921-0901,"클래식 부리또 (9,500원), 퀘사디아 (10,500원), 치미창가（튀긴 부리또） (14,500원), 타코(치킨, 포크, 베지테리언 中(중) 택 1) (9,000원), 타코(비프, 쉬림프, 피쉬 中(중) 택 1) (10,500원), 크리스피 더블 타코 (11,500원), 퓨전 부리또 (10,000원), 부리또 볼 (10,000원), 나초 & 치즈 (6,000원), 퀘사디아+타코1pc+탄산음료 (15,000원), 화이타 (33,000원), 엔칠라다 (13,000원), 엔칠라다 부리또 (14,000원), 칠리핫도그 （with French Fries） (13,500원), 몬테크리스토 샌드위치 (9,900원), 몬테(9900)+프렌치프라이(5000) set (13,900원), 몬테(9900)+어니언링(6000) set (14,900원), 칠리치즈 프라이 (9,500원), BBQ 까르니따스 프라이 (9,000원), 멕시칸스파이스 어니언링 (6,000원), 프렌치 프라이 (5,000원), 케이준 프라이 (5,500원), 칠리치즈 나초 (10,500원), 스테이크 나초 (10,000원), 나초 & 살사 (6,000원), 고수 ／ 양파 Mix (700원), 할라피뇨 (1,000원), 마일드살사 (2,000원), 밀땅바이젠 500mL (6,500원), 성수동페일에일 500mL (6,500원)"
뚜레곱창,4.2,29,"서울 성북구 동소문로20길 28-4 1층
(지번) 동소문동5가 107",02-922-5580,"돼지막창소금구이 (14,000원), 돼지막창양념구이 (14,000원), 치즈야채곱창 (16,000원), 야채곱창 (14,000원), 소곱창 (19,000원), 소전골 (32,000원)"
쿠이도라쿠,3.1,35,"서울 성북구 안암로 103 1층
(지번) 안암동5가 85-3",02-929-9290,"돈코츠라멘 (8,000원), 돈코츠챠슈라멘 (9,000원), 매운돈코츠라멘 (8,000원), 돈코츠미소라멘 (9,000원), 쇼유라멘 (8,000원)"
메종드루즈,4.5,38,"서울 성북구 보문로34길 68-5 1층
(지번) 동선동2가 135-19",,"아메리카노 (3,000원), 카페라떼 (3,300원), 바닐라라떼 (3,500원), 산펠레그리노 (3,500원), 산타 비토리아 (4,000원), 마카롱 (2,800원), 딸기마카롱 (6,500원), 초코마카롱 (7,000원)"
정가네지짐이,3.1,15,"서울 성북구 아리랑로19길 20 영신빌딩 1층 102호
(지번) 정릉동 106-3",02-942-3694,"모둠전 (23,000원), 완자땡 (14,000원), 1인메뉴 (15,000원), 통통새우전 (24,000원), 코카콜라 355mL (1,500원), 맥콜 355mL (1,500원), 환타 355mL (1,500원)"
홍두깨손칼국수,3.9,36,"서울 성북구 도봉로 7-6 1층
(지번) 길음동 489-87",02-988-1112,"[매출1위]수제비[조리] (8,000원), [인기]생면 비빔국수 (9,000원), [배달앱 인기폭발메뉴] 밀냉면 (9,000원), 고기찐만두 (6,000원), 주말 Hit~칼국수 밀키트[당일 섭취] (14,000원), 칼국수[비조리]밀키트 1인분[당일 섭취] (7,000원), 칼국수[비조리] (7,000원), 비빔만두 (7,000원), 주말 Hit~수제비 밀키트[당일 섭취] (14,000원), 수제비[비조리]밀키트[당일 섭취] (14,000원), 칼제비[비조리]밀키트[당일 섭취] (14,000원), 주말 Hit~칼제비 밀키트[당일 섭취] (14,000원), 칼국수[비조리]밀키트[당일 섭취] (14,000원), 웰치스포도 355mL (1,800원), 코카콜라 355mL (1,800원), 칠성사이다 355mL (1,800원), 환타파인 355mL (1,800원)"
보문골,4.4,2,"서울 성북구 삼선교로24길 51
(지번) 삼선동5가 267",02-924-1830,"오리로스+탕 (38,000원), 오리로스(반마리) (22,000원), 생삼겹살(1인분) (12,000원), 김치찌개 (6,000원), 해물순두부 (6,000원)"
서울불고기,4.0,2,"서울 성북구 보국문로11길 18-2
(지번) 정릉동 398-8",02-941-5007,"등심 (44,000원), 육회 (40,000원), 불고기 (22,000원), 소갈비 (24,000원), 삼겹살 (15,000원), 돼지갈비 (15,000원), 순두부 (8,000원), 곱창전골(중) (30,000원), 뚝배기불고기 (11,000원), 내장탕 (10,000원), 함흥냉면 (8,000원), 평양냉면 (9,000원), 갈비탕 (13,000원)"
시저지,4.7,18,"서울 성북구 화랑로32길 59
(지번) 석관동 340-191",070-4042-9074,"아메리카노 (3,500원), 카페라떼 (4,000원), 포도주스 (5,500원), 생레몬에이드 (5,500원), 시저지라떼 (4,500원)"
더씨,,21,"서울 성북구 개운사길 8 2층
(지번) 안암동5가 101-3",02-928-1259,"고기자장면 (8,000원), 삼선누룽지탕 (소) (39,000원), 깐쇼새우 (소) (32,000원), 소고기 안심 탕수육 (소) (46,000원), 유산슬 (소) (38,000원), 삼선짬뽕 (11,000원), 어향가지 연두부(소) (35,000원), 배달A타입도시락(깐풍기도시락4인이상) (16,000원), 전가복(소) (68,000원), 팔보채(소) (39,000원), 어향동구(소) (42,000원), 깐쇼새우(소) (32,000원), 깐풍기(소) (28,000원), 데리깐풍 장어 (49,000원), 안심과 모듬야채(소) (48,000원), 멘보샤(6p) (24,000원), 삼선냉채(소) (43,000원), 오향 장우육(소) (43,000원), 양장피(소) (38,000원), 오룡해삼 (70,000원), 탕수육(소) (27,000원)"
엘리카츠,4.8,53,"서울 성북구 보문로34길 68-6 1층
(지번) 동선동2가 135-25",010-9566-7768,"히레카츠(안심) (11,000원), 치즈카츠 (12,000원), 토리라멘 (10,000원), 카라이토리라멘 (10,000원), 들기름소바 (8,500원), 마제소바 (9,500원), 마라토리라멘 (10,000원)"
고센기와집갈비,3.5,970,"서울 성북구 화랑로25길 18
(지번) 장위동 66-322",02-943-3851,"돼지갈비 (17,000원)"
장위동 유성집 고대점,3.3,21,"서울 성북구 안암로 81 1층
(지번) 안암동5가 104-35",,"한우등심(2인 300g) (82,000원), 한우등심(1인 150g) (41,000원), 설렁탕 (11,000원), 별미국수 (4,000원), 미니국수 (2,000원), 별미국수(점심메뉴)) (5,000원), 참이슬 (5,000원), 맥주 (5,000원), 매화수 (6,000원), 백세주 (7,000원), 매취순 (10,000원), 복분자 (13,000원), 음료수 (2,000원), 거대갈비탕(2대) (13,000원), 거대갈비탕(3대) (15,000원)"
빽다방 한성대입구역점,2.7,5,"서울 성북구 삼선교로 2-1 1층
(지번) 삼선동1가 13-5",070-4066-0670,"꿀밤라떼(HOT) (4,300원), 고구마라떼(HOT) (4,300원), 아이스티샷추가（아.샷.추） (3,800원), 바닐라라떼（ICED） (4,200원), 사라다빵 (3,900원), 빽사이즈 아메리카노（ICED） (3,500원), 빽사이즈 달콤아이스티（ICED） (4,300원), 빽사이즈 아이스티 샷.망고추가+노란빨대 (6,800원), 아메리카노（ICED） (2,300원), 카페라떼(HOT) (3,500원), 카페라떼(ICED) (3,500원), 빽그램핫도그 (4,600원), 소세지빵 (3,900원), 고메버터소금빵 (3,000원), 햄치즈샌드위치 (3,800원), 솜사탕 딸기밀크쉐이크+노란빨대 (4,500원), 달콤 밤 페스츄리 (4,300원), 제주감귤주스 (4,300원), 수정과(HOT) (3,000원), 수정과(ICED) (3,000원), 대추라떼(HOT) (4,500원), 대추라떼(ICED) (4,500원), 쌍화라떼(HOT) (4,500원), 쌍화라떼(ICED) (4,500원), 1인 인기메뉴 세트 (8,200원), 1인 단짠 세트 (9,400원), 잼있는 사라다빵 세트 (6,000원), 사라다빵 세트 (5,700원), 소세지빵 세트 (5,700원), 고메버터소금빵 세트 (4,800원)"
카페진,4.6,16,"서울 성북구 보문로30라길 22 1층
(지번) 동선동2가 21",,"아메리카노 (3,500원), 카푸치노 (4,000원), 카페라떼 (4,000원), 자몽에이드 (4,500원), 초코라떼 (3,500원), 딸기 스무디 (4,500원), 페퍼민트 (4,000원)"
화랑식당,5.0,8,"서울 성북구 보국문로 169 지하1층
(지번) 정릉동 992-21",02-909-1255,"육회비빔밥 (13,000원), 육회(중) (38,000원), 육회(대) (52,000원), 육사시미(중) (38,000원), 육사시미(대) (52,000원), 소나기(중) (70,000원), 소나기(대) (90,000원), 육회+육사시미(반반) (52,000원), 육회비빔밥(특) (18,000원)"
다바타식당,4.3,11,"서울 성북구 삼선교로16길 54 1층
(지번) 삼선동2가 212-5",,"도시락 정식 (7,500원), 닭고기 정식 (7,500원), 카레 라이스 (7,500원), 오므라이스 (7,500원), 함박 스테이크 (8,500원)"
