이름,평점,리뷰수,주소,전화번호,메뉴
천안문,4.6,25,"서울 동작구 보라매로 65 1층
(지번) 신대방동 344-41",02-824-1681,"짜장 (6,000원), 홍합짬뽕 (7,000원), 간짜장 (7,000원), 홍합우동 (7,000원), 해물짬뽕 (9,000원), 해물우동 (9,000원), 해물불짜장 (소) (10,000원), 군만두 (6,000원), 물만두 (6,000원), 볶음밥 (7,000원), 짜장밥 (7,000원), 송이밥 (9,000원), 잡채밥 (9,000원), 유산슬밥 (15,000원), 잡탕밥 (15,000원), 삼선짜장 (9,000원), 탕수육 (소) (13,000원), 팔보채 (33,000원), 유산슬 (33,000원), 칠리새우 (30,000원), 고추잡채 (25,000원), 깐풍기 (23,000원), 양장피 (33,000원)"
뚱보롱,4.9,25,"서울 동작구 사당로17길 9 1층
(지번) 사당동 708-397",010-4684-3210,"마카롱 (2,200원)"
2도에이징 상도본점,4.9,253,"서울 동작구 상도로 128 1층
(지번) 상도동 355-15",070-8808-3477,"숙성 꽃삼겹 (15,000원), 숙성 눈꽃 육즙목살 (15,000원), 숙성 통가브리살 (16,000원), 숙성 통갈매기살 (16,000원), 숙성 국내산 돼지갈비 (16,000원), 숙성 2도 진 황제살 (35,000원), 숙성 소 생갈비 (18,000원), 최상급 한우 육회 (30,000원), 숙성 고마블 꽃삼겹 (16,000원), 숙성 양념 벌집 껍데기 (8,000원), 설화갈비정식 (점심특선) (13,900원), 2도 특갈비탕 (점심특선) (15,000원), 2도 특곰탕 (점심특선) (10,000원), 고기폭탄 김치찌개 (점심특선) (8,000원), 시골된장찌개 (점심특선) (2,000원)"
차이루,3.1,18,"서울 동작구 동작대로27길 23 2층
(지번) 사당동 139-50",02-532-7266,"짜장면 (6,000원), 짬뽕 (7,000원), 볶음밥 (6,500원), 찹쌀탕수육(소) (20,000원), 양장피(소) (25,000원)"
파동추야,4.0,33,"서울 동작구 상도로58길 4 1층
(지번) 상도동 490-6",02-822-5988,"김치전 (15,000원), 해물파전 (16,000원), 해물김치전 (17,000원), 감자전 (17,000원), 불고추전 (18,000원)"
윤공,3.8,54,"서울 동작구 동작대로7길 49 1층
(지번) 사당동 1032-45",010-6367-5054,"육회 (22,000원), 육회파스타 (19,000원), 크림 수제비 (18,000원), 된장 라구 파스타 (16,000원), 닭구이 (15,000원)"
BBQ 사당점,3.4,2,"서울 동작구 동작대로9길 7
(지번) 사당동 1030-3",0503-5256-9449,"맵소디 (24,500원), 땡초숯불양념치킨 (25,000원), 황금올리브치킨™ (23,000원), [황.양.반] 황올 반+양념 반 (24,000원), 황금올리브치킨™양념 (24,500원), 황금올리브치킨™핫윙(VAP) (23,000원), 황금올리브치킨™핫크리스피 (24,000원), [황.양.반] 황금올리브치킨™속안심반반 (20,000원), 크런치 순살크래커 반반 (21,000원), 자메이카 통다리구이 (24,000원), BBQ 떡볶이 (7,000원), 황금올리브치킨™속안심 (19,000원), 크런치 순살크래커 (20,000원), 황금올리브치킨™블랙페퍼 (24,000원), 크런치버터치킨 (24,000원), 빠리치킨 (24,000원), 자메이카 소떡만나치킨 (24,000원), 황금올리브치킨™매운양념 (25,000원), 극한왕갈비치킨 (23,000원), 핫베이크 닭다리 (26,000원), 스모크치킨(5조각) (22,000원), 황금올리브치킨™ 반마리 (12,500원), 황금올리브치킨™블랙페퍼 반마리 (13,000원), 황금올리브치킨™양념 반마리 (13,500원), 자메이카 통다리구이 반마리 (13,000원), BBQ 카레고로케(3개) (4,000원), BBQ 소떡 (3,000원), 쫀득치즈봉(1개) (6,000원), 소주 (4,000원), 생맥주 1,000cc (8,000원)"
장호항홍문어,5.0,1,"서울 동작구 사당로17나길 2
(지번) 사당동 257-26",02-591-1777,"문어물회 (15,000원), 문어비빔밥 (12,000원), 문어함박 (12,000원), 문어국밥 (10,000원), 문어숙회 (중) (30,000원), 문어삼합 (40,000원)"
알렉스플레이스,4.3,159,"서울 동작구 여의대방로24라길 32 1층
(지번) 대방동 402-7",,"치즈버거 (6,900원), 더블 치즈 버거 (10,400원), 베이컨잼 (7,900원), 하와이안 버거 (7,900원), 스파이시 페퍼잭 버거 (8,400원), 베이컨 치즈 버거 (9,800원), 베이컨 에그 버거 (10,800원), 감자튀김 (4,500원), 칠리감자 (7,300원), 칠리 치즈 감자 (9,500원), 칠리 버거 (7,900원), 더블 베이컨 에그 버거 (14,100원), 치즈앤에그 버거 (7,900원), 오리지날 핫도그 (4,400원), 치즈 핫도그 (5,400원), 칠리 핫도그 (5,900원), 칠리 치즈 핫도그 (6,900원), 치즈감자 (6,300원), 해쉬브라운감자 (1,000원), 새우링（5개） (4,900원), 치킨텐더 3개 (4,300원), 치즈스틱3개 (2,900원), 펩시콜라 355ml (2,500원), 코카콜라 355mL (2,500원), 펩시 제로 355ml (2,500원), 제로 콜라 355ml (2,500원), 스프라이트 355mL (2,500원), 웰치스 포도 355mL (2,500원), 닥터 페퍼 355ml (2,500원), 트레비 레몬 355mL (2,500원)"
육태기,4.5,49,"서울 동작구 사당로30길 115 1층
(지번) 사당동 1031-2",0503-7150-4652,"특목살 (16,000원), 된장술밥 (7,000원), 생삼겹살 (16,000원), 생갈비살 (16,000원), 가브리살 (17,000원), 꼬마껍데기 (6,000원), 항정살 (18,000원), 된장찌개 (4,000원), 김치찌개 (7,000원), 태기볶음밥 (6,000원), 냉면(물/비빔) (6,000원), 김치말이국수 (6,000원)"
계림닭한마리,3.2,64,"서울 동작구 사당로30길 103 1층
(지번) 사당동 1030-9",02-3486-7766,"한방닭한마리 (32,000원), 닭볶음탕 (32,000원), 한방닭한마리＋초계무침 (50,000원), 한방삼계탕 (18,000원), 한방전복삼계탕 (20,000원), 공기밥 (1,000원), 칼국수사리 (3,000원), 라면사리 (3,000원), 만두사리 (3,000원), 감자사리 (3,000원), 떡사리 (2,000원), 콜라 500mL (2,000원), 사이다 500mL (2,000원)"
상도정,2.5,17,"서울 동작구 양녕로 270 줄라이빌딩 1-2층
(지번) 상도1동 664-2",02-817-0808,"해물샤브샤브 (50,000원), 소고기샤브샤브 (38,000원), 국수전골(1인) (19,000원), 곱창전골(1인) (27,000원), 예약특선 생등심(1인) (55,000원), 한우암소불고기(1인) (35,000원), 하모샤브샤브(1인)(계절메뉴) (50,000원), 새조개샤브샤브(1인)(계절메뉴) (50,000원), 붕장어샤브샤브(1인) (45,000원), 한우암소차돌샤브샤브(1인) (42,000원), 한우암소채끝샤브샤브(1인) (45,000원), 쌈샤브샤브(1인) (19,000원), 랍스터샤브샤브(1인) (100,000원), 쑥국수전골(1인) (22,000원), 해물국수전골(1인) (27,000원), 쑥해물국수전골(1인) (28,000원), 만두전골(1인) (20,000원), 한우암소차돌삼합구이(1인) (42,000원), 특선 메뉴 통오리훈제바베큐 (55,000원), 특선메뉴 한우암소 육회 (35,000원)"
피자보이시나 중앙대점,4.7,53,"서울 동작구 흑석로9길 6 1층
(지번) 흑석동 190-5",0507-897-9528,"페페로니 (16,900원), 하와이언 (16,900원), 베이컨포테이토 (18,900원), 직화불고기 (18,900원), 미트오븐스파게티 (5,900원), 가성비갑피자 1+1 (27,000원), 내맘대로 반반피자 (17,900원), 내맘대로 반반피자 (점보) (29,900원), 마가리타(치즈) (14,900원), 베지터블(야채) (15,900원), 베이컨체다 (18,900원), BBQ치킨 (18,900원), 핫스파이스치킨 (18,900원), 렌치스파이스 (18,900원), 슈퍼슈프림 (18,900원), 스윗고구마 (18,900원), ALL미트 (18,900원), 허니크림 (18,900원), 더블바베큐 (18,900원), 마가리타(치즈) 점보[J] (26,900원), 베지터블(야채) 점보[J] (27,900원), 페페로니 점보[J] (28,900원), 하와이언 점보[J] (28,900원), 직화불고기 점보[J] (30,900원), 베이컨체다 점보[J] (30,900원), BBQ치킨 점보[J] (30,900원), 핫스파이스치킨 점보[J] (30,900원), 렌치스파이스 점보[J] (30,900원), 슈퍼슈프림 점보[J] (30,900원), 스윗고구마 점보[J] (30,900원)"
뷔페명가,4.0,6,"서울 동작구 상도로26길 12
(지번) 상도동 183-13",02-6958-9196,메뉴 없음
피쉬퓨전회포차 사당점,3.4,29,"서울 동작구 동작대로7길 7
(지번) 사당동 1031-35",02-6085-2898,"광어 세꼬시 (23,000원), 우럭 (23,000원), 연어 (25,000원), 숭어 (25,000원), 찬조개탕 (20,000원)"
두젠틀,3.1,2,"서울 동작구 상도로 217-4 한울빌딩 지하1층
(지번) 상도동 26-27",02-6014-2120,"아메리카노 (9,000원), 카페라떼 (10,000원), 카푸치노 (10,000원), 카페모카 (11,000원), 고구마라떼 (11,000원)"
고려왕족발,4.2,35,"서울 동작구 만양로14길 9
(지번) 노량진동 119-150",02-825-8090,"족발(중) (23,000원), 족발(대) (27,000원)"
스카이피자,4.6,3,"서울 동작구 노량진로6길 86 1층
(지번) 노량진동 297-1",02-822-3082,"피자 (10,900원), 치킨 (11,000원)"
황새골,4.5,59,"서울 동작구 상도로37길 74 지하1층
(지번) 상도동 477-17",02-3280-5959,"해물손칼국수 (9,000원), 만두손칼국수 (9,000원), 얼큰손칼국수 (9,000원), 왕만두 (9,000원), 갈비탕 (13,000원), 닭한마리 (2인) (22,000원), 만두전골 (2인) (30,000원)"
카페좋아진다,4.4,108,"서울 동작구 사당로26길 87 1층
(지번) 사당동 1027-2",02-812-0222,"아메리카노 (4,000원), 카페라떼 (4,500원), 카푸치노 (4,500원), 카페모카 (5,000원), 바닐라라떼 (5,000원)"
진1926 보라매점,4.5,34,"서울 동작구 보라매로5가길 7 캐릭터그린빌 2층 213호
(지번) 신대방동 395-73",02-833-1926,"양갈비(230g) (32,000원), 양등심(180g) (30,000원), 양살치살(180g) (30,000원), 프렌치랙(180g) (35,000원), 어묵탕/짬뽕탕 (20,000원), 진특선밥 (8,000원), 양안심(180g) (30,000원)"
배스킨라빈스 노량진점,4.0,8,"서울 동작구 만양로 105 1층
(지번) 노량진동 116-2",02-821-3231,"쿼터 (18,500원), 옹기종기팩 (31,200원), 파인트 (9,800원), 패밀리 (26,000원), 하프갤론 (31,500원), 아이스 초코 도쿄바나나 쿠키 샌드 세트 (18,500원), 스트로베리 아이스모찌 (3,800원), 소금우유 레디팩 (10,800원), 와츄원 쉐이크 (6,300원), 핸드팩세트（파인트 4EA） (39,200원), 버라이어티팩 (23,400원), 컨디션 스틱바 그린애플 (1,900원), 아이스 초코 도쿄바나나 쿠키샌드 (5,000원), 아이스 꿀떡 (3EA) (6,500원), 키세스 미니 아이스 큐브 (6,000원), 아이스 모찌 밤 티라미수 (3,800원), 쿠로미 스틱바 블랙소르베 제로 (3,100원), 마이멜로디 스틱바 딸기 요거트 (3,100원), 아이스 모찌 아몬드봉봉 (3,800원), 맥심 스틱바 슈프림골드 (1,900원), 초콜릿 무스 아이스 마카롱 (4,300원), 맥심 모카골드마일드 스틱바 (1,900원), 초코바닐라 아이스모찌 (3,800원), 그린티 아이스모찌 (3,800원), 크림치즈 아이스 모찌 (3,800원), 쿠키앤크림 아이스 마카롱 (4,300원), 체리쥬빌레 아이스 마카롱 (4,300원), 소금우유 아이스 모찌 (3,800원), 초코 도쿄바나나 떠먹는 큐브 (27,000원), 러브 앤 딥 쇼콜라 케이크 (22,000원)"
소곰집 사당점,3.6,344,"서울 동작구 남부순환로 2075 1층
(지번) 사당동 1044-30",02-585-5637,"갈비세트 (53,000원), 오겹세트 (37,000원), 갈비삼겹(180g) (15,000원), 통목살(150g) (15,000원), 오겹살(150g) (14,000원), 통항정살(150g) (16,000원), 소갈비살(150g) (19,000원), 소살치살(150g) (19,000원), 돼지갈비 김치찌개 (10,000원), 명란 순두부탕 (10,000원), 미나리명태회무침 (9,000원), 물냉면(사이드) (6,000원), 비빔냉면(사이드) (6,000원)"
유가네닭갈비 신대방삼거리역점,3.1,160,"서울 동작구 국사봉1길 4 2층
(지번) 상도동 328-10",02-822-2000,"물쫄면 (가격정보 없음), 비빔쫄면 (가격정보 없음), 가쓰오우동 (가격정보 없음), 닭갈비철판볶음밥 (가격정보 없음), 치즈철판볶음밥 (가격정보 없음), 가쓰오철판볶음밥 (가격정보 없음), 닭갈비전골 (가격정보 없음), 직화통닭갈비 (가격정보 없음), 치즈퐁~닭 (가격정보 없음), 미소허니닭갈비 (가격정보 없음), 로제닭갈비 (가격정보 없음), 콘치즈닭갈비 (가격정보 없음), 순살찜닭 (가격정보 없음), 가쓰오닭갈비 (가격정보 없음), 순살닭볶음탕 (가격정보 없음), 유가네 닭갈비 (가격정보 없음), 반반닭갈비 (가격정보 없음), 낙지닭갈비 (가격정보 없음), 쭈닭갈비 (가격정보 없음), 닭야채철판볶음밥 (가격정보 없음)"
프로스퍼,3.0,105,"서울 동작구 여의대방로24길 101 지하1층, 1층
(지번) 대방동 407-42",,"수제 빅토리아 케이크 (8,000원), 수제 도넛 （딸기 크림） (3,800원), 수제 도넛 （대파 크림치즈） (3,800원), 수제 도넛 （피넛 크림） (3,800원), 수제 도넛 （얼그레이 크림） (3,800원), 프로스퍼 수제도넛 4개 세트 (14,500원), 녹차 (5,000원), 수제 스트로베리 크럼블 (6,800원), 수제당근케익 (6,800원), 바스크 치즈케이크 (8,000원), 수제치즈케익 (7,000원), 수제브라우니 (6,800원), 말차 마카다미아 쿠키 (4,000원), 에스프레소 (3,000원), 아메리카노 (3,300원), 라떼 (4,800원), 바닐라라떼 (4,900원), 카푸치노 (4,800원), 모카 (5,000원), 초코렛 (5,000원), 우유 (4,000원), 밀크티 (6,000원), 미숫가루 (6,000원), 얼그레이 (5,300원), 페퍼민트 (5,300원), 캐모마일 (5,300원), 수제레몬티 (6,000원), 애플 프루츠 (5,300원), 민트초코 (5,800원), 피스타치오 (5,800원)"
이삭토스트 서울중앙대점,4.6,1,"서울 동작구 흑석로 101 1층
(지번) 흑석동 184-27",0503-5371-6882,"비프 라구 토스트 (5,100원), 감자 비프 라구 (5,100원), 프렌치 햄치즈 (4,000원), 스크램블 햄치즈 (4,100원), 프렌치 에그마요 (4,300원), 콘베이컨 에그마요 (4,700원), 포테이토 에그마요 (5,100원), 프렌치 스크램블 (4,400원), 스크램블 베이컨 (5,000원), 스크램블 더블모짜 (5,200원), 감자 스페셜 (5,000원), 햄치즈 토스트 (3,500원), 햄스페셜 토스트 (4,000원), 베이컨 베스트 (4,500원), 베이컨 포테이토 피자 (5,600원), 딥치즈 베이컨 (4,800원), 딥치즈 베이컨 포테이토 (5,500원), 햄치즈 포테이토 (4,600원), 그릴드 불갈비 (5,200원), 콘치즈 토스트 (4,900원), 아이스티 (3,000원)"
고추찜닭 본점,3.9,24,"서울 동작구 동작대로27가길 14 1층
(지번) 사당동 139-88",02-592-1125,"반마리 (1인분) (22,000원), 한마리 (2인분) (30,000원), 한마리반(3-4인분) (44,000원), 당면사리 (2,000원)"
던킨 상도점,3.9,7,"서울 동작구 상도로30길 40 상도두산위브트레지움2차아파트상가 1층 115호
(지번) 상도동 535",02-3280-8555,"버라이어티10EA (20,900원), 해피먼치킨컵 10EA (5,000원), 글레이즈드팩（6개입） (10,200원), 미니도넛세트（6개입） (4,500원), 버라이어티6EA (12,200원), 카푸치노츄이스티 (2,000원), 던킨카페모카롤 (2,500원), DC 아이스 바닐라라떼 (4,900원), 플레인요거트 쿨라타 (5,200원), 올스타 도넛세트 (17,200원), 블루 팝핑 캔디링 (2,900원), 핑크 팝핑 솜사탕 타트 (3,500원), 커피&도넛 트윈세트 (20,000원), 초코 크러쉬 도넛 (3,900원), 초코 크림 파이 (4,300원), 블루베리 바스크 치즈케이크 (8,900원), 누텔라 카스텔라 도넛 (3,900원), 수줍은 스마일 (2,900원), 더블 초코칩 쿠키 (2,900원), 바스크 치즈케이크 (7,500원), 카스텔라 도넛 (3,900원), 초코링 도넛 (2,500원), 베리 초코 듀얼 하트 (3,500원), 블루베리 크림치즈필드 (2,900원), 메이플월넛 크림치즈필드 (2,900원), 고소한 옥수수 꽈배기 (2,900원), 허니 찹쌀스틱 (2,000원), 소금우유도넛 (2,500원), 허니 올드훼션드 (2,000원), 보스톤크림 (2,500원)"
마장동고기집 서울이수역점,3.6,7,"서울 동작구 동작대로27나길 21 1층
(지번) 사당동 138",02-599-0577,"A양념갈비살 큰소한마리 (800g) (59,000원), B우대갈비큰소한마리 (800g) (59,000원), 작은소한마리 (500g) (39,000원), 큰돼지한마리 (900g) (39,000원), 작은돼지한마리(600g) (29,000원), 양념돼지갈비셋트 (700g) (29,000원)"
옥문 상도본점,3.5,45,"서울 동작구 상도로 148
(지번) 상도동 188-40",02-821-9957,"삼선짜장 (11,000원), 짜장 (9,000원), 삼선짬뽕 (12,000원), 짬뽕 (10,000원), 얼큰짬뽕 (11,000원), 해물쟁반짜장 (소) (24,000원), 볶음밥 (10,000원), 잡채밥 (11,000원), 삼선짬뽕밥 (12,000원), 얼큰짬뽕밥 (11,000원), 짬뽕밥 (10,000원), 굴짬뽕밥 (13,000원), 술국 (12,000원), 물만두 (7,000원), 군만두 (7,000원), 굴짬뽕 (13,000원), 중국냉면 (12,000원), 깐쇼새우 (소) (20,000원), 크림새우 (소) (20,000원), 사천탕수육 (27,000원), 고추잡채 (소) (28,000원), 탕수육 (소) (20,000원), 유산슬 (중) (34,000원), 양장피 (중) (32,000원), 유린기 (소) (30,000원), 해삼탕 (60,000원), 팔보채 (60,000원), 당면잡채 (22,000원), 자연송이전복 (80,000원)"
태기산더덕순대 남성역점,4.9,18,"서울 동작구 사당로17길 5
(지번) 사당동 708-400",02-3482-5557,"순대국 (9,000원), 뼈해장국 (9,000원), 육개장 (9,000원), 특순대국 (10,000원), 순대정식 (14,000원)"
알코홀릭드링크 서울이수점,5.0,27,"서울 동작구 동작대로29길 11-1 1층
(지번) 사당동 131-14",070-8121-3638,위스키 30ml (변동가격)
명동참치,,54,"서울 동작구 동작대로1길 18 2층
(지번) 사당동 1041-12",02-2055-0011,"스페셜 (38,000원), 특 스페셜 (55,000원), 실장 스페셜 (73,000원), 명동 스페셜 (85,000원), 오도로 (120,000원), 소주 & 맥주 (6,000원)"
아마르,4.2,20,"서울 동작구 상도로 181
(지번) 상도동 370-2",,"안심스테이크 (26,000원), 돈 안심스테이크 (18,000원), 아메리칸돈가스 (9,000원), 해산물 샐러드 (14,000원), 칠리 치킨 스파게티 (12,000원)"
캉파뇽제빵소 사당점,4.5,17,"서울 동작구 남부순환로 2067 정석빌딩 1층
(지번) 사당동 1044-4",,"유기농 허브티(HOT) (3,000원), 아메리카노(HOT) (3,000원), 카페라떼(HOT) (3,500원), 헤이즐넛라떼(HOT) (3,800원), 복숭아 아이스티 (2,500원)"
올레요회센터,2.3,50,"서울 동작구 사당로30길 150
(지번) 사당동 1041-31",02-585-0303,"광어 (35,000원), 우럭 (35,000원), 농어 (43,000원), 도미 (53,000원), 연어 (38,000원), 돌문어 (35,000원), 막회무침 (30,000원), 대방어 (47,000원), 멍게 (15,000원), 전복 (20,000원), 해삼 (20,000원), 개불 (20,000원), 가리비 (20,000원), 참소라 (30,000원), 광어세꼬시 (28,000원), 물회 (32,000원), 대구탕 (12,000원), 동태탕 (12,000원), 회덮밥 (12,000원), 생우럭탕 (30,000원)"
우주커피,5.0,44,"서울 동작구 보라매로 73-1 1층
(지번) 신대방동 344-35",,"아메리카노 (4,000원), 카페라떼 (4,500원), 바닐라라떼 (5,000원), 카라멜마끼아또 (5,000원), 카페모카 (5,000원), 백향과에이드 (5,500원), 키위에이드 (5,500원), 자두에이드 (5,500원), 얼그레이밀크티 (4,500원), 딸기밀크티 (5,500원), 유자블랜드과일차 (5,000원), 제주떠블와인과일차 (5,000원), 레몬청귤과일차 (5,000원), 얼그레이하이볼 (6,000원), 레몬하이볼 (6,000원), 모이또하이볼 (6,000원)"
성암축산 정육점식당,5.0,8,"서울 동작구 여의대방로24길 137 1층
(지번) 대방동 407-38",02-825-5923,"대패삼겹살 무한리필 (2인이상) (14,900원), 우삼겹 무한리필 (2인이상) (15,900원), 소한마리 (1000g) (62,000원), 소반마리 (600g) (42,000원), 돼지한마리 (1000g) (55,000원), 돼지반마리 (600g) (39,000원), 꽃등심 (200g) (29,000원), 업진살 (200g) (32,000원), 제비추리 (200g) (32,000원), 육회 (250g) (25,000원), 부채살 (200g) (25,000원), 갈비살 (200g) (21,000원), 한우차돌 (200g) (25,000원), 가브리살 (200g) (19,000원), 삼겹살 (200g) (14,000원), 오겹살 (200g) (14,000원), 목살 (200g) (14,000원), 왕돼지갈비 (300g) (15,000원), 항정살 (200g) (13,000원), 갈매기살 (200g) (13,000원)"
원조포대포곱창양대창,3.2,41,"서울 동작구 장승배기로 139 1층
(지번) 노량진동 233-12",,"양(200g) (24,000원), 곱창구이(200g) (17,000원), 대창구이(200g) (16,000원), 막창구이(200g) (16,000원), 모듬구이(500g) (40,000원), 생삼겹왕소금구이(200g) (15,000원), 차돌박이(200g) (18,000원)"
고기싸롱 중앙대점,3.3,15,"서울 동작구 흑석로 106-5 2층
(지번) 흑석동 102-25",02-812-1418,"주먹고기 (가격정보 없음), 수제 돼지 양념구이 (가격정보 없음), 닭갈비 (가격정보 없음), 껍데기 (가격정보 없음), 삼겹살 (가격정보 없음), 떡볶이 (가격정보 없음), 닭강정 (가격정보 없음), 쫄면 (가격정보 없음), 된장찌개 (가격정보 없음)"
우리풍천장어 상도동점,4.8,7,"서울 동작구 상도로 136 1층
(지번) 상도동 192-2",02-817-4367,"풍천민물장어(1인분) (29,000원)"
동래모듬전,3.1,42,"서울 동작구 동작대로7길 20 1-2층
(지번) 사당동 1029-23",02-583-2022,"모듬전 (20,000원), 소고기 육전 (20,000원), 굴파전 (20,000원), 굴전 (20,000원), 해물파전 (20,000원), 탱탱새우전 (18,000원)"
골든비프 이수점,4.8,33,"서울 동작구 동작대로23길 15 1층
(지번) 사당동 1006-11",0507-1466-7900,"프라임 런치 (2인이상)(점심특선) (15,000원), 갈비살(150g) (15,000원), 부채살(150g) (14,000원), 프라임 120 스테이크덮밥 (점심특선) (10,000원), 프라임 180 스테이크덮밥 (점심특선) (15,000원), 냉면(물/비빔) (점심특선) (8,000원)"
청해진,,109,"서울 동작구 노들로 674 노량진수산시장 2층 회식당 20호
(지번) 노량진동 334",02-2254-7964,"청해진회정식코스(2인이상주문가능) (50,000원), 청해진도미통사시미코스(3인이상주문가능) (60,000원), 청해진주방특선코스(2인이상주문가능) (70,000원), 회상차림 (5,000원), 킹크랩,대게,꽃게상차림 (5,000원), 콜키지 (7,000원)"
올바른식당 상도점,3.2,31,"서울 동작구 상도로 279 1층
(지번) 상도1동 775-1",02-815-5909,"삼겹도시락 (20,000원), 양념갈비도시락 (21,000원), 소고기 된장찌개（밥） (10,000원), 뭐먹지600g (48,000원), 2인세트 (32,500원), 꿀꿀이600g (42,000원), 목살도시락 (20,500원), 삼목 도시락 2~3人 (28,000원), 통삼겹살 300g (18,600원), 양념갈비 2대 550g~600g (19,500원), 우삼겹 250g (20,500원), 차돌박이 240g (20,500원), 한우육회 200g (23,000원), 항정도시락 (23,000원), 스지수육250g (18,000원), 소막창400g (40,000원), 통목살 300g (19,500원), 옛날삼겹살300g (19,500원), 항정살 240g (20,500원), 돼지껍데기 260g (19,500원), 처음처럼 (4,500원), 참이슬 후레쉬 (4,500원), 진로이즈백 (4,500원), 청하 (6,000원), 참이슬 오리지널 (4,500원), 새로 (4,500원), 별빛청하 (6,000원), 카스 (4,500원), 테라 (4,500원), 켈리 (4,500원)"
노량진회센타,4.2,58,"서울 동작구 노량진로 125 1-3층
(지번) 노량진동 60-29",02-822-8888,"광어+우럭 (소) (25,000원), 광어+숭어 (소) (25,000원), 광어+연어 (소) (25,000원), 광어+우럭+도미(대) (50,000원), 광어+숭어+도미(대) (50,000원), 광어+연어+우럭(대) (50,000원), 강도다리 세꼬시 (25,000원), 아나고 (25,000원), 줄돔 (변동가격), 능성어 (변동가격), 감성돔 (변동가격), 소방어 (변동가격), 방어 (변동가격), 대방어 (변동가격), 연어 (변동가격), 오징어 (변동가격), 점성어 (변동가격), 산낙지 (중국산) (15,000원), 멍게+해삼 (15,000원), 전복 (20,000원), 해물모듬(멍게+해삼+전복) (30,000원), 문어숙회 (20,000원), 가리비찜 (20,000원), 소라숙회 (20,000원), 오징어숙회 (15,000원), 전어회 (계절메뉴) (변동가격), 오징어+새우튀김 (15,000원), 광어+우럭+연어+도미 (80,000원), 광어+우럭+연어+도미+전복 (100,000원), 서더리탕 (중) (8,000원), 통우럭매운탕 (중) (25,000원), 물회 (중) (20,000원), 회덮밥 (12,000원), 초밥(10p) (10,000원), 상차림비(1인) (2,000원)"
몽갈비,4.1,629,"서울 동작구 사당로 264 1층
(지번) 사당동 1001-24",070-7622-5988,"소금몽갈비(350g) (18,000원), 간장몽갈비(350g) (18,000원), 매운몽갈비(350g) (18,000원), 바비큐몽갈비(350g) (18,000원), 숯불등갈비(300g) (19,000원)"
속초항회속초물회,3.6,23,"서울 동작구 상도로 313 1층
(지번) 상도1동 262",02-816-5858,"광어(중) (28,000원), 우럭(중) (30,000원), 전복회(중) (30,000원), 해물찜 (38,000원), 생우럭 매운탕 (25,000원)"
이삭토스트 이수역점,3.5,11,"서울 동작구 동작대로25길 40
(지번) 사당동 708-459",02-596-5251,"비프 라구 토스트 (5,100원), 감자 비프 라구 (5,100원), 프렌치 햄치즈 (4,000원), 스크램블 햄치즈 (4,100원), 감자 스페셜 (5,000원), 햄치즈 토스트 (3,500원), 햄스페셜 토스트 (4,000원), 베이컨 베스트 (4,500원), 피자 토스트 (4,800원), 베이컨 포테이토 피자 (5,600원), 딥치즈 베이컨 (4,800원), 햄치즈 포테이토 (4,600원), 프렌치 에그마요 (4,300원), 콘베이컨 에그마요 (4,700원), 포테이토 에그마요 (5,100원), 프렌치 스크램블 (4,400원), 스크램블 베이컨 (5,000원), 스크램블 더블모짜 (5,200원), 딥치즈 베이컨 포테이토 (5,500원), 그릴드 불갈비 (5,200원), 콘치즈 토스트 (4,900원), H.아메리카노 (3,000원), I.아메리카노 (3,000원), 청포도스파클링 (3,500원), 레몬스파클링 (3,500원), 자몽스파클링 (3,500원), 딸기주스 (3,500원), 키위주스 (3,500원), 망고주스 (3,500원), 바나나주스 (3,900원)"
