이름,평점,리뷰수,주소,전화번호,메뉴
백암왕순대,3.5,114,"서울 송파구 위례성대로18길 27-6 1층
(지번) 방이동 206-3",02-420-8465,"순대국밥（일반）조리 (11,000원), 순대국밥（일반）비조리 (11,000원), 순대국밥（순대만）조리 (11,000원), 순대국밥（순대만）비조리 (11,000원), 순대국밥（내장만）조리 (12,000원), 순대국밥（내장만）비조리 (12,000원), 순대국밥（순대＋내장）조리 (12,000원), 순대국밥（순대＋내장）비조리 (12,000원), 토종순대 (16,000원), 왕순대 (20,000원), 술국 (26,000원), 술국（내장특수부위） (28,000원), 모듬고기 (28,000원), 철판곱창 (30,000원), 감자탕（비조리） (30,000원), 공기밥 (1,000원), 깍두기추가 (2,000원), 코카콜라 (2,000원), 칠성사이다 (2,000원)"
소우리,4.4,50,"서울 송파구 오금로46길 20 1층
(지번) 가락동 174-26",02-3012-3342,"꽃등심스테이크 (105,000원), 안심스테이크 (105,000원), 채끝등심스테이크 (115,000원), 꽃새우살 (145,000원), 티본스테이크 (160,000원), 토마호크스테이크 (250,000원), 늑간살 (141,000원), 살치살 (141,000원), 알등심 (111,500원), 제비츄리,토시살,안창살,치마살 (94,000원), 김치찌개 (3,500원), 된장찌개 (3,500원), 미역국 (3,500원), 한우투뿔 따구탕 (12,000원)"
송파구맛집벽돌집,4.6,23,"서울 송파구 중대로9길 36 1, 2층
(지번) 가락동 83-8",02-403-6400,"양갈비500g(2인분) (32,000원), 숄더랙(250g) (32,000원), 프랜치랙(250g) (32,000원), 등심(250g) (32,000원), 제비추리(250g) (32,000원), 전복구이 (25,000원), 구이용야채 (5,000원), 배받이수육전골(400g) (70,000원), 양전골(중) (45,000원), 얼큰갈비찜 (45,000원)"
서래냉면,3.1,18,"서울 송파구 올림픽로 300 롯데월드몰 5층
(지번) 신천동 29",02-3213-4524,"비빔냉면 (12,000원), 갈비탕 (15,000원), 물냉면 (12,000원), 회냉면 (13,000원), 국밥 (12,000원), 만두국 (11,000원), 만두갈비탕 (16,000원), 떡만두국 (11,000원), 떡국 (11,000원), 만두 (9,000원), 공기밥 (1,000원), 사리 (5,000원), 콜라, 사이다 (2,000원)"
서울김밥,3.5,40,"서울 송파구 오금로11길 26
(지번) 방이동 59-2",02-425-4993,"충무김밥 (9,000원), 돈까스김밥 (4,500원), 매운김밥 (4,500원), 떡국 (6,000원), 떡만두 (6,000원), 치즈김밥 (5,000원)"
원조마포소금구이,4.4,69,"서울 송파구 오금로11길 34 성우빌딩 1층 101호
(지번) 방이동 58",02-414-1981,"소고기모듬(160g) (35,000원), 묻지마(170g) (17,000원), 하얀고기(170g) (17,000원), 갈매기(170g) (17,000원), 잔치국수 (5,000원), 냉면 (5,000원), 된장찌개 (5,000원)"
맥도날드 위례신도시점,2.8,25,"서울 송파구 위례광장로 290 위례중앙푸르지오2단지 상가 1층
(지번) 장지동 896",02-6218-8200,"한입초코츄러스3조각 (가격정보 없음), 맥스파이시 상하이 투움바 (가격정보 없음), 슈비 투움바 (가격정보 없음), 더블 쿼터파운더 치즈 (가격정보 없음), 맥스파이시 상하이 버거 (가격정보 없음), 토마토 치즈 비프 버거 (가격정보 없음), 빅맥 (가격정보 없음), 트리플 치즈버거 (가격정보 없음), 1955 버거 (가격정보 없음), 더블 불고기 버거 (가격정보 없음), 불고기 버거 (가격정보 없음), 슈슈 버거 (가격정보 없음), 슈비 버거 (가격정보 없음), 베이컨 토마토 디럭스 (가격정보 없음), 치즈버거 (가격정보 없음), 더블 치즈버거 (가격정보 없음), 햄버거 (가격정보 없음), 드립 커피 (가격정보 없음), 해쉬 브라운 (가격정보 없음), 후렌치 후라이 (가격정보 없음), 맥너겟 (가격정보 없음), 아메리카노 (가격정보 없음)"
자반고 방이점,3.6,304,"서울 송파구 마천로 13 1층
(지번) 방이동 210",02-424-3711,"고등어구이 (14,000원), 삼치구이 (16,000원), 임연수구이 (14,000원), 갈치구이 (17,000원), 직화제육 (14,000원), 어린이 고등어 (7,000원)"
더팬런던테이블,4.6,64,"서울 송파구 삼학사로18길 3-27 평강빌딩 1층 102호
(지번) 석촌동 2-2",070-4148-5609,"베림프 with 샐러드 (15,000원), 본갈비살 라이스 (20,800원), 더 팬 안심 스테이크(150g) (28,000원), 닐스야드 스테이크 치즈샌드 (18,000원), 말리본브런치 (19,000원), 펍 샌드위치 (14,000원), 아보카도오픈샌드위치 (19,000원), 토마토파스타 (13,000원), 버로우봉골레 (15,000원), 도버마리나라파스타 (19,000원), 리코타치즈샐러드 (13,000원), 런던테이블크림파스타 (13,000원)"
홍팥집 오금점,4.0,122,"서울 송파구 성내천로 77 1층
(지번) 오금동 140-15",02-430-6577,"앙금빵선물상자(대)(12개) (25,500원), 생크림 단팥빵, 호두단팥빵 (3,500원), 팥빙수 (7,000원), 단팥죽 (7,000원), 상투과자 (5,500원), 아메리카노 (4,000원), 앙금빵선물상자(소)(6개) (13,000원), 앙금빵(단팥,크림치즈,복분자)(1개) (2,200원), 앙금빵(단팥,크림치즈,복분자)(6개) (12,500원), 소보로빵 (2,300원), 우유생식빵 (5,500원), 우유롤 (4,500원), 카라멜러스크 (5,500원), 부먹찐빵 (7,000원), 밀크빙수(팥X) (7,000원), 녹차팥빙수 (7,500원), 밀크티 (5,500원), 홍팥라떼 (5,500원), 카페라떼 (4,500원), 더블샷(바닐라/말차) (5,500원)"
진대감 가락점,3.4,803,"서울 송파구 중대로9길 34 1층
(지번) 가락동 83-7",02-404-2200,"점심)즉석한우불고기 (14,000원), 한우차돌삼합 (29,000원), 한우투뿔모듬 (119,000원), 한우파김치전골 (55,000원), 한우차돌박이 (29,000원), 한우꽃게된장찌개 (12,000원), 한우차돌짬뽕라면 (10,000원), 갓김치물냉면 (10,000원), 갓김치비빔냉면 (10,000원), 구수한누룽지 (8,000원), 날치알볶음밥 (6,000원), 누룽지계란찜 (6,000원), 점심)한우꽃게된장찌개밥상 (12,000원), 점심)한돈파김치전골밥상 (11,000원), 점심)한우차돌짬뽕라면밥상 (10,000원), 점심)갓김치물냉면반상 (10,000원), 점심)갓김치비빔냉면반상 (10,000원), 점심)벌교꼬막비빔밥상 (11,000원), 생관자 (15,000원), 차돌초밥용 밥 (5,000원)"
애슐리퀸즈 잠실롯데캐슬점,,383,"서울 송파구 올림픽로 269 롯데캐슬골드 지하 1층
(지번) 신천동 7-18",0507-1418-2235,"성인(평일런치) (19,900원), 성인(평일디너) (25,900원), 성인(주말/공휴일) (27,900원), 초등학생(평일런치) (12,900원), 초등학생(평일디너,주말/공휴일) (15,900원), 미취학아동 (7,900원)"
용장어,3.0,98,"서울 송파구 송파대로32길 15 가락금호아파트상가 1층 111호
(지번) 가락동 95-1",02-401-4959,"장삼탕 (9,000원), 장어탕 (8,000원), 된장찌개(소) (4,000원), 물냉면 (5,000원), 장어 (0원)"
방이손칼국수,4.1,27,"서울 송파구 백제고분로48길 10 우성빌딩 2층
(지번) 방이동 112",02-420-0706,"칼국수 (9,000원), 손만둣국 (10,500원), 삶은만두 (8,000원), 얼큰만둣국 (11,000원), 칼제비 (9,000원), 콩국수 (12,000원), 들깨칼국수 (9,500원), 수제비 (9,000원)"
투썸플레이스 잠실역점,2.7,30,"서울 송파구 올림픽로35다길 32 예전빌딩 1층
(지번) 신천동 7-26",02-3431-9633,"스초생® (37,000원), 화이트 스초생 (38,000원), 아메리카노（R） (4,500원), 아메리카노（L） (5,000원), 떠먹는 아박 (6,500원), P.뉴욕치즈 (5,900원), P.딸기생크림 (5,900원), 떠먹는티라미수 (6,500원), 떠먹는스트로베리초콜릿생크림 (6,700원), 피넛 헤이즐넛 라떼(R) (6,500원), 피넛 헤이즐넛 라떼(L) (7,000원), 바나나 샷 라떼(R) (5,500원), 바나나 샷 라떼(L) (6,000원), 바나나 샷 아메리카노(L) (5,800원), [MAX SIZE] 복숭아 아샷추 (5,500원), [MAX SIZE] 레몬 아샷추 (5,500원), 올-타임콜드브루（R） (6,000원), 올-타임콜드브루（L） (6,500원), 아인슈페너2023（R） (6,100원), 아인슈페너2023（L） (6,600원), （1호점）신촌커피（R） (6,100원), （1호점）신촌커피（L） (6,600원), 카페라떼（R） (5,000원), 카페라떼（L） (5,500원), 바닐라라떼（R） (5,500원), 바닐라라떼（L） (6,000원), 카페모카（R） (5,500원), 카페모카（L） (6,000원), 카라멜마끼아또（R） (5,900원), 카라멜마끼아또（L） (6,400원)"
드럼통 참숯석쇠구이,4.2,194,"서울 송파구 삼학사로19길 3 101호
(지번) 삼전동 128-8",02-416-4555,"토시살 (14,000원), 돼지갈비 (14,000원), 삼겹살 (11,000원), 냄비불갈비 (10,000원), 열무국수 (5,000원)"
별미곱창 잠실점,4.6,165,"서울 송파구 올림픽로10길 20 1층
(지번) 잠실동 192-8",02-423-3379,"모듬곱창 (25,000원), 소대창 (25,000원), 소막창 (25,000원), 소곱창 (25,000원), 소곱창(1인분) (25,000원), 곱창전골 (45,000원), 볶음밥 (4,000원), 염통(1인분) (15,000원), 막창(1인분) (25,000원), 특양 (28,000원)"
페이지,4.1,93,"서울 송파구 동남로4길 35 자양빌딩 1층 101호
(지번) 문정동 31-8",02-402-3702,"아메리카노 (3,800원), 카페라떼 (4,200원), 유기농 말차라떼 (5,000원), 밀크 크레올레 (49%) (6,000원), 생자몽쥬스 (ICE) (6,000원), 아인슈페너 (6,000원), 크림라떼 (6,500원), 생자몽치 (5,500원), 수제생강차 (5,500원), 생망고빙수 (14,000원), 생딸기빙수 (14,000원), 생과일빙수 (대) (20,000원), 수제팥빙수 (9,500원), 인절미빙수 (9,500원), 생딸기라떼 (6,000원), 청귤에이드 (6,000원), 애플망고빙수 (24,000원)"
초대창 잠실새내점,4.4,"1,785","서울 송파구 백제고분로9길 17 1층
(지번) 잠실동 192-13",02-416-9292,"대창구이 2인기준 400g (36,000원), 막창구이 2인기준 360g (36,000원), 특양구이 2인기준 260g (48,000원), 싱글 세트 [1인] (22,800원), 더블 세트 [2인] (35,800원), 패밀리 세트 [3~4인] (74,000원), 모둠구이 600g (56,000원), 대창전골 (25,000원), 양볶음밥 (12,000원), 볶음밥 (4,000원), 날치알주먹밥 (4,000원), 매운소스 (2,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원), 환타파인 355mL (2,000원)"
온량,,589,"서울 송파구 백제고분로43길 4 은혜빌딩 1층
(지번) 송파동 47",02-422-3642,"토마호크 포크 커틀렛 (24,000원), 스파이시 로제 파스타 (18,000원), 만조 크림 파스타 (19,000원), 클래식 토마토 파스타 (17,000원), 봉골레 파스타 (19,000원), 핫 쉬림프 토마토 리소토 (19,000원), 콰트로 크림 리소토 (19,000원), 치킨 로제 리소토 (19,000원), 불고기 필라프 (17,000원), 나시고렝 쉬림프 필라프 (19,000원), 리코타 치즈 샐러드 (16,000원), 시즌메뉴(빼쉐 파스타) (19,000원)"
토마루해물칼국수,4.0,235,"서울 송파구 백제고분로15길 6 1층
(지번) 잠실동 233-11",02-416-2731,"해물칼국수 (10,000원), 고기 왕만두 (10,000원), 반반왕만두 (10,000원), 왕만두국 (10,000원), 만두전골 (소) (30,000원), 만두전골 (대) (40,000원), 콩국수 (11,000원)"
쿠우쿠우 송파하비오점,,139,"서울 송파구 송파대로 111 파크하비오 하비오타워 법조대로동 205동 2층 201~204,217,218호
(지번) 문정동 618",02-402-1357,"주말 및 공휴일 (31,900원), 어린이 (8,000원), 초등학생(평일) (14,900원), 초등학생(주말) (15,900원), 평일런치(오후 5시이전) (23,900원), 평일디너(오후 5시이후) (28,900원)"
방이동초밥 스시미노루,3.7,189,"서울 송파구 백제고분로 508 1층
(지번) 방이동 180-4",02-418-7711,"[회전초밥]다양한 제철 생선, 식재료 (변동가격), [점심특선] 초밥정식 A 10pcs (13,000원), [점심특선] 특초밥정식 11pcs (18,000원), [점심특선] 미노루초밥정식 11pcs (25,000원), [점심특선] 스페셜초밥정식 12pcs (35,000원), 사시미 스페셜 (변동가격), [평일점심] 칼칼한~도미머리탕 (15,000원), [평일저녁&주말] 칼칼한~도미머리탕 (18,000원), 맑은~ 대구지리탕 (20,000원), [평일점심] 따끈~ 뚝배기우동 (8,000원), [평일저녁&주말] 따끈~ 뚝배기우동 (11,000원), 멍게회덮밥 (13,000원)"
진또배기,3.5,33,"서울 송파구 중대로9길 51 부성빌딩 1층
(지번) 가락동 91-5",02-404-6888,"닭볶음탕（뼈） (27,000원), 닭볶음탕（순살） (27,000원), 안동찜닭（뼈） (27,000원), 안동찜닭（순살） (27,000원), 닭한마리（뼈,비조리） (27,000원), 전복삼계탕 (22,000원), 능이삼계탕 (21,000원), 전복능이삼계탕 (24,000원), 여름별미 초계국수 (10,000원), 공기밥 (1,000원)"
이월로스터스 송파1호점,3.9,31,"서울 송파구 백제고분로45길 14 1층
(지번) 송파동 51-7",070-8839-1004,"12月라떼 (6,300원), （배달최다）티라미수（2인분） (14,000원), 바스크 치즈케이크 (7,500원), 요거트 치즈 케이크 (7,000원), 6月에이드（ICE） (6,800원), 아메리카노 (4,800원), 만월 드립백（10g） (1,500원), 카페라떼 (5,300원), 플랫화이트（8oz） (5,300원), 만월 블랜드 원두 (12,000원), 더치 500mL 원액 (13,000원), 레몬에이드（ICE） (6,500원), 에스프레소 (4,800원), 콜드브루（ICE） (5,300원), 바닐라라떼 (5,800원), 카라멜라떼 (5,800원), 모카 (5,800원), 초코 (5,800원), 얼그레이 (5,800원), 잉글리시 블랙퍼스트 (5,800원), 레몬차 (5,800원), 밀크티 (6,300원), 브라우니 (4,800원), 레몬마들렌 (2,800원)"
키친오브인디아,4.2,73,"서울 송파구 올림픽로 336 대우유토피아 지하1층 6호
(지번) 방이동 22",070-4858-7188,"치킨커리 (11,500원), 버터치킨 (13,000원), 치킨빈달루 (14,000원), 징가커리 (12,000원), 징가빈달루 (14,000원)"
동대문닭한마리,3.6,200,"서울 송파구 올림픽로30길 6
(지번) 방이동 24-8",02-420-0110,"양푼이비빔밥 (7,000원), 매생이칼국수 (8,000원), 닭칼국수 (7,000원), 닭볶음탕 (28,000원), 닭한마리 (22,000원)"
상무초밥 잠실점,4.1,"1,048","서울 송파구 올림픽로 96 동신빌딩 102호
(지번) 잠실동 181",02-416-3777,"상무초밥세트(10pcs) (20,900원), 자부심초밥세트(10pcs) (15,900원), 진심초밥세트(10pcs) (11,900원), 활어초밥(10pcs) (18,000원), 참치초밥(10pcs) (18,000원), 소고기물초밥(10pcs) (15,000원), 장어초밥(10pcs) (18,000원), 새우초밥(10pcs) (11,000원), 계란초밥(5pcs) (4,000원), 간장새우초밥(5pcs) (8,500원), 참치초밥(5pcs)+소고기불초밥(5pcs) 세트 (17,500원), 참치초밥5pcs)+연어초밥(5pcs) (17,500원), 가츠오우동 (6,900원), 활어초밥(5pcs) 참치초밥5pcs) (10,000원), 연어초밥(8pcs) (15,000원)"
당산오돌 잠실신천점,3.8,755,"서울 송파구 백제고분로9길 31 1층
(지번) 잠실동 189-15",02-2203-1233,"꼬들살 (150g) (12,900원), 오돌갈비 (150g) (13,900원), 돈치맛살 (120g) (13,900원), 마블망고목살(200g) (14,900원), 숙성껍데기 (9,900원), 가브리살(150g) (13,900원)"
아티제 올림픽공원점,2.7,42,"서울 송파구 위례성대로 18 금복빌딩 1층 101호
(지번) 방이동 45-2",02-422-5131,"그린티 (5,800원), 로열자몽티 (6,700원), 루이보스 (5,800원), 리얼스퀴즈 레몬에이드 (6,700원), 리얼스퀴즈 오렌지에이드 (6,700원), 리얼후르츠 토마토주스 (8,300원), 바닐라 라떼 (5,900원), 스패니쉬라떼 (5,900원), 아티제 클럽샌드위치 (6,000원), 애플밀크티 (6,200원), 얼그레이 (5,800원), 얼그레이 프라페 (7,000원), 에스프레소 프라페 (6,000원), 제주 말차 라떼 (6,200원), 치즈 크루아상 (3,700원), 카페 아메리카노 (4,900원), 카페라떼 (5,400원), 카푸치노 (5,400원), 캐러멜 마끼아또 (6,300원), 페퍼민트 (5,800원)"
시그니엘서울 스테이,3.5,135,"서울 송파구 올림픽로 300 81층
(지번) 신천동 29",02-3213-1230,"STAY Emotion (138,000원), STAY Must Try (248,000원), STAY Modern (178,000원)"
수가성순두부전문점,3.8,176,"서울 송파구 올림픽로 293-19 현대타워 지하1층
(지번) 신천동 7-28",02-416-0809,"해물 순두부 (11,000원), (소)곱창 순두부 (11,000원), 소고기 순두부 (11,000원), 황태 순두부 (10,000원), 만두 순두부 (9,000원), 버섯 순두부 (9,000원), 햄 순두부 (9,000원), 매운갈비찜 (10,000원), 포두부보쌈 (39,000원), 매운돼지갈비찜 (1인) (15,000원), 안주순두부 (해물, 곱창, 소고기) (20,000원)"
동북양꼬치 방이점,4.0,159,"서울 송파구 백제고분로50길 16 1층
(지번) 방이동 154-2",02-420-9289,"고급양갈비 (27,000원), 양갈비살꼬치 (16,000원), 닭염통 (15,000원), 닭똥집 (15,000원), 마라탕 (36,000원), 누룽지탕 (31,000원), 양푼양고기김치탕 (19,000원), 굴술국 (19,000원), 짬뽕탕 (16,000원), 마라샹궈 (32,000원), 꿔보러우 (21,000원), 깐풍중새우 (26,000원), 가지튀김 (21,000원), 사천식바지락볶음 (21,000원), 고추잡채 (36,000원), 유린기 (26,000원), 경장육사 (26,000원), 어향동구 (31,000원), 어향가지 (21,000원), 차돌숙주볶음 (21,000원), 마파두부 (21,000원), 옥수수냉면 (7,000원), 옥수수면 (7,000원), 수제물만두 (7,000원), 꽃빵 (6,000원)"
가야촌유황오리 본점,3.3,108,"서울 송파구 오금로 533 1-2층
(지번) 거여동 35-5",02-409-5675,"신선주물럭 (60,000원), 양념주물럭 (62,000원), 참나무훈제 (64,000원), A코스 (신선주물럭+양념주물럭) (61,000원), B코스 (신선주물럭+참나무훈제) (61,000원), 풀코스 (신선+훈제+양념) (90,000원)"
어양,3.9,137,"서울 송파구 위례성대로 14 한미타워 지하1층
(지번) 방이동 45",02-422-8886,"죽통죽생송이스프 (1인분) (14,000원), 철판흑후추 토마토 새우 (S) (38,000원), 두반메로 (S) (45,000원), 돼지고기 냉채 (S) (27,000원), 쇠고기 탕수육 (S) (33,000원)"
토방,3.1,17,"서울 송파구 토성로6길 7 1층
(지번) 풍납동 269-9",02-488-3320,"보리(나물 비빔밥) (7,000원), 쌀(나물 비빔밥) (7,000원), 돌솥비빔밥 (8,000원), 뚝배기불고기 (7,000원), 들깨수제비 (7,000원)"
횡성댁,4.8,18,"서울 송파구 양재대로62길 32-8 1층
(지번) 가락동 87-5",02-402-9966,"춘천닭갈비 (13,000원), 매콤쭈꾸미 (13,000원), 버섯만두전골 (12,000원), 청국비지전골 (10,000원), 만두국 (9,000원), 떡국 (9,000원), 소고기육전 (20,000원)"
몽촌닭갈비,,"1,996","서울 송파구 석촌호수로 298 1층 104~105호
(지번) 송파동 58-1",070-8810-6789,"한방 닭갈비 (15,000원), 몽촌 닭갈비 (15,000원), 들기름 비빔 칼국수 (9,000원), 옛날 냉 칼국수 (9,000원), 몽촌 온 칼국수 (9,000원), 멜론 사와 (6,500원), 자두 사와 (6,500원), 맵시 막걸리 (13,000원)"
바토스 잠실점,3.4,30,"서울 송파구 올림픽로 240 롯데백화점 지하1층
(지번) 잠실동 40-1",02-2143-7073,"갈릭쉬림프 (17,500원), 바바코아치킨 (12,500원), 까르니따스 (12,500원), 파인애플 알 파스토 (12,500원), 클래식 까르네 아사다 (16,500원)"
마포숯불갈비,4.3,25,"서울 송파구 성내천로 223 1층
(지번) 마천동 158-2",02-430-9757,"수제돼지갈비 (250g) (14,000원), 삼겹살 (200g) (14,000원), 쌈밥 (13,000원), 주물럭 (200g) (14,000원), 수제소갈비 (300g) (30,000원), 소갈비살 (200g) (17,000원), 왕갈비탕 (13,000원), 곤드레돌솥밥 (8,000원), 해물된장찌개 (6,000원), 냉면 (4,000원), 누룽지 (4,000원), 뚝배기된장밥 (4,000원)"
미도인 위례,4.3,825,"서울 송파구 위례광장로 290 위례중앙푸르지오2단지 상가동 1층 148~149호
(지번) 장지동 896",02-406-8481,"트리플 스테이크 (18,600원), 대창 덮밥 (13,300원), 400 스테이크 덮밥 (하루 7그릇 한정) (16,800원), 곱창 가정식 스테이크(한정메뉴) (21,500원), 곱창 대창 덮밥 (곱대) (14,700원), 미도인 가정식 스테이크 (17,600원), 화산 불백 덮밥 (9,800원), 미도인 스테이크 덮밥 (10,800원), 대창 큐브 스테이크 덮밥 (15,600원), 청두 사천 탄탄멘 (9,300원), 미도인 곱창 라멘 (한정메뉴) (12,800원), 미도인 곱창 떡볶이 (한정메뉴) (13,900원), 새우 로제 생면 파스타 (14,300원), 명란 크림 파스타 (13,300원), 바질크림 새우파스타 (15,300원), 9첩 반상(한정메뉴) (15,300원), 미도인 떡볶이 (9,800원), 미도인 마제소바 (10,300원), 미도인 곱대 마제소바 (14,300원), 미도인 우육면 (9,900원)"
차백도 잠실석촌호수점,3.3,8,"서울 송파구 삼학사로 98 1층
(지번) 석촌동 1-7",02-2203-8883,"커피 (가격정보 없음), 코코넛밀크티 (가격정보 없음), 홍차라떼 (가격정보 없음), 타로볼밀크티 (가격정보 없음), 소이빈밀크티 (가격정보 없음), 블랙티 (가격정보 없음), 말리라떼 (가격정보 없음), 버블티 (가격정보 없음), 흑당버블밀크티 (가격정보 없음), 우유푸딩 (가격정보 없음)"
스타벅스 아시아선수촌점,3.2,20,"서울 송파구 백제고분로 69 애플타워 1층
(지번) 잠실동 175",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
카페방이동,4.8,12,"서울 송파구 올림픽로32길 22-17 2층
(지번) 방이동 62-14",02-6053-8320,"아메리카노 (2,800원), 카페라떼 (3,500원), 카푸치노 (3,500원), 플랫화이트 (3,500원), 바닐라라떼 (3,800원)"
신천마라샹궈,4.5,29,"서울 송파구 백제고분로7길 52-24 1층
(지번) 잠실동 207-7",,"마라샹궈 중간맛 (26,000원), 마라샹궈 매운맛 (26,000원)"
초이다이닝 송파점,4.2,"3,084","서울 송파구 백제고분로45길 21-1 2층
(지번) 송파동 39-9",02-6409-2022,"연어 후토마끼(5pcs) (13,900원), 육회 후토마끼(5pcs) (13,900원), 텐동마끼(5pc) (13,900원), 초이 뼈 돈카츠 (16,500원), 카츠산도 (9,000원), 항정살명이오일파스타 (14,000원), 롱 베이컨 매콤 크림 파스타 (15,000원), 마제소바 (13,000원), 들기름 갓 소바 (13,000원), 마라규동 (12,500원), 부타동 (11,000원), 연어냉칼국수 (13,900원)"
갓덴스시 롯데월드몰점,3.5,401,"서울 송파구 올림픽로 300 캐주얼동 5층
(지번) 신천동 29",02-3213-4519,"녹색접시 (1,500원), 빨강접시 (2,900원), 보라접시 (3,700원), 곤색접시 (4,700원), 은색접시 (5,700원), 금색접시 (6,900원), 체크접시 (8,000원), 소우동 (3,800원), 엑스라지계란말이 (8,600원), 닭튀김 (5,300원), 오징어다리튀김 (5,000원), 모둠튀김 (12,600원), 아귀가라아게 (7,200원)"
스타벅스 잠실시그마타워점,3.9,40,"서울 송파구 올림픽로 289 시그마타워 1층
(지번) 신천동 7-19",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
버터램 본점,,74,"서울 송파구 충민로 81-9 1층
(지번) 문정동 74-3",02-2043-9200,"프렌치렉 (180g) (40,000원), 양갈비 (200g) (32,000원), 양카레 (15분소요) (12,000원), 양등심 (180g) (32,000원), 양갈비살 (180g) (32,000원), 모듬채소꼬치 (6꼬치) (5,000원), 간장새우 (20,000원), 통새우샐러드 (20,000원), 모듬어묵탕 (20,000원), 간장새우비빔밥 (7,000원), 해물짬뽕라면 (8,000원), 간장계란버터밥 (7,000원), 구수한 국산수제누룽지 (15분소요) (7,000원), 냉면(물,비빔) (7,000원), 마늘밥 (4,000원)"
스타벅스 송파KT점,4.5,67,"서울 송파구 잠실로 209
(지번) 신천동 29-1",,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
우불식당,3.3,"1,011","서울 송파구 송파대로28길 27 상가 102동 124호
(지번) 가락동 80",02-404-7888,"즉석우동 (8,000원), 갈비한판 (11,000원), 모둠어묵 (7,000원), 소주 (5,000원), 맥주 (5,000원), 음료 (2,000원)"
비샵레스토랑,2.9,33,"서울 송파구 위례성대로 71 한성백제박물관 2층
(지번) 방이동 88-20",02-415-8410,"티라미수 (8,000원), 치즈케익 (8,000원), 아메리카노 (5,000원), 카페라떼 (7,000원), 카푸치노 (7,000원), 페퍼민트 (6,000원), 얼그레이 (6,000원), 카모마일 (6,000원)"
