이름,평점,리뷰수,주소,전화번호,메뉴
짱구야학교가자 건대점,4.1,136,"서울 광진구 아차산로31길 19
(지번) 화양동 9-9",02-461-7708,"국물닭발 (17,900원), 순살크리미양파치킨 (18,900원), 순살깐풍치킨 (17,900원), 순살양념치킨 (16,900원), 순살후라이드치킨 (15,900원), 김말이떡볶이 (10,900원), 알만두계란탕 (7,900원), 게새（꽃게&새우）라면 (7,900원), 소떡소떡 (7,900원), 알만두튀김 (6,900원), 비빔면 (6,900원), 우삼겹낙지비빔밥 (23,900원), 치떡치떡（치킨＋떡볶이） (23,900원), 무뼈닭발 (18,900원), 크림짬뽕 (18,900원), 구운닭발 (18,900원), 낙지소면 (18,900원), 삼겹살비빔면 (17,900원), 고추장山（산）겹살 (17,900원), 골뱅이무침 (17,900원), 간장삼겹살 (17,900원), 홍합짬뽕 (17,900원), 나가사끼짬뽕 (17,900원), 치즈닭갈비 (16,900원), 꽃게알탕 (16,900원), 오돌뼈볶음 (15,900원), 김치찌개 (14,900원), 두부김치 (10,900원), 치즈계란말이 (10,900원), 계란말이 (8,900원)"
장순루,4.3,120,"서울 광진구 아차산로76길 11 1층
(지번) 광장동 325-1",02-447-8888,"자장면 (7,000원), 짬뽕면 (8,000원), 백짬뽕 (10,000원), 새우짬뽕 (12,000원), 고추짬뽕 (11,000원), 삼선짱뽐 (10,000원), 삼선간짜장 (10,000원), 삼선우동 (10,000원), 삼선울면 (10,000원), 기스면 (10,000원), 사천짜장 (10,000원), 초면 (12,000원), 쟁반짜장 (2인분) (20,000원), 굴짬뽕 (11,000원), 냉면 (11,000원), 야채당면 (12,000원), 새우탕면 (15,000원), 우육탕면 (18,000원), 잡탕밥 (18,000원), 산술밥 (5,000원), 소고기덮밥 (18,000원), 게살볶음밥 (10,000원), 새우볶음밥 (10,000원), 어향가지덮밥 (13,000원), 삼선볶음밥 (10,000원), 볶음밥 (8,000원), 사천마라탕 (3~4인분) (30,000원), 불도장 (1인분) (80,000원), 옥수수스프 (3~4인분) (30,000원), 전가복 (3~4인분) (100,000원), 팔보채 (3~4인분) (50,000원), 고추잡채 (3~4인분) (45,000원), 부추잡채 (3~4인분) (45,000원)"
연길왕꼬치 건대본점,,178,"서울 광진구 동일로18길 86 1층
(지번) 자양동 4-6",02-463-7741,"양꼬치 (16,000원), 양갈비살(10꼬치) (16,000원), 소갈비살(10꼬치) (15,000원), 마라새우닭날개 (25,000원), 어향가지 (15,000원)"
참치나라,3.6,37,"서울 광진구 아차산로 431
(지번) 구의동 667",02-447-0119,메뉴 없음
듀블럭,4.9,175,"서울 광진구 아차산로78길 157 1층
(지번) 광장동 187-2",070-5223-1878,"비프웰링턴 (49,800원)"
안주나라,4.1,79,"서울 광진구 동일로18길 23
(지번) 자양동 16-37",02-466-2702,"홍어삼합 (70,000원), 백합탕 (30,000원), 홍어애탕 (30,000원)"
비밀의화원 건대점,3.7,168,"서울 광진구 아차산로 235 3층
(지번) 화양동 7-13",02-499-1119,메뉴 없음
단골손님 건대점,,202,"서울 광진구 아차산로33길 34 1층
(지번) 화양동 5-65",02-466-3389,"돼지김치전골 (18,000원), 돼지두루치기 (19,000원), 파절이삼겹살 (19,000원), 홍천닭갈비 (19,000원), 사골닭매운탕 (19,000원), 곱창떡볶이 (19,500원), 차돌떡볶이 (17,000원), 곱창전골 (21,000원), 얼큰만두전골 (14,000원), 우차돌전골 (19,500원), 닭한마리황제전골 (22,500원), 대창모듬전골 (23,500원), 사골전골 (19,500원), 보쌈두부김치 (22,000원), 수육과김치구이 (19,500원), 곱창차돌철판구이 (20,500원), 꼬막갈비비빔밥 (23,500원), 육회갈비비빔밥 (23,500원), 육회비빔밥 (23,000원), 벌교꼬막비빔밥 (21,500원), 꼬막초무침 (19,000원), 수육과무침 (20,000원), 샤브샤브식맑은전골 어묵탕 (15,000원), 샤브식소고기궁중전골 (19,500원), 갈비한접시 (12,000원), 볶음밥 (2,000원), 간장계란밥 (4,000원), 참치마요주먹밥 (4,000원), 유부우동 (5,000원), 사골라면 (6,000원), 감자전 (12,000원), 부추전 (12,000원), 두부김치 (13,000원), 닭한마리칼국수 (14,000원), 차돌라볶이 (10,000원), 후르츠와황도 (6,000원), 파인샤베트 (7,000원)"
스타벅스 군자역점,3.5,72,"서울 광진구 천호대로 548 1,2층
(지번) 군자동 478-5",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
애슐리퀸즈 강변점,,137,"서울 광진구 광나루로56길 85 테크노마트 9층
(지번) 구의동 546-4",0507-1411-3050,"애슐리퀸즈 (평일.런치) (19,900원), 애슐리퀸즈 (평일.디너) (25,900원), 애슐리퀸즈 (주말.공휴일) (27,900원), 애슐리퀸즈 초등 (평일.런치) (12,900원), 애슐리퀸즈 초등 (주말.공휴일) (15,900원), 애슐리퀸즈 미취학 (7,900원)"
팀스쿡 구의점,4.2,18,"서울 광진구 광나루로50길 10 1층
(지번) 구의동 202-16",02-447-0880,"포모도로 (15,000원), 아마트리치아나 (15,000원), 크로산테 (16,000원), 디마레 토마토 (17,000원), 스캄피 (16,000원)"
크레파스분식,4.4,81,"서울 광진구 자양로28길 22
(지번) 구의동 250-36",02-454-7179,"고추장떡볶이 (2,500원), 짜장떡볶이 (3,000원), 치즈떡볶이 (3,500원), 야끼만두 (700원), 김말이 (700원), 못난이 (700원), 계란 (700원), 떡사리 (2,500원), 쫄면사리 (1,500원), 오뎅사리 (1,500원), 라면사리 (1,500원), 물만두사리 (1,000원), 당면사리 (1,500원), 우동사리 (2,000원), 볶음밥 (2,500원)"
양촌리 구의점,2.4,132,"서울 광진구 아차산로 482 1-2층
(지번) 구의동 199-96",02-452-7271,"왕갈비탕(1인) (19,000원), 묵은지찜(1인) (12,000원), 돼지갈비(230g) (25,000원), 시래기고등어조림 (12,000원)"
스타벅스 건국대점,3.7,77,"서울 광진구 능동로 117 1,2층
(지번) 화양동 5-45",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
동대문곱창,4.4,41,"서울 광진구 아차산로49길 9 1층
(지번) 구의동 246-51",02-455-9194,"야채곱창 (11,000원), 순대곱창 (12,000원), 알곱창 (12,000원), 소금막창 (12,000원), 양념막창 (12,000원)"
강나루 유황오리주물럭 본점,4.3,88,"서울 광진구 아차산로57길 5 1층
(지번) 구의동 242-51",02-452-5251,"모듬한마리 (66,000원), 생오리주물럭(반마리) (37,000원), 매콤양념주물럭(반마리) (39,000원), 한방훈제오리(반마리) (41,000원)"
피자컴퍼니 군자점,4.1,62,"서울 광진구 능동로32길 12 1층
(지번) 능동 320-37",02-454-2496,"트리플 슈림프 스테이크피자 (22,000원), 스테이크 러버 피자 (19,000원), 갈릭슈림프 (25,000원), 화가 난 제육 피자 (19,000원), 화가 난 한판 불고기 (19,000원), 치즈오븐 (8,000원), 맥앤치즈 (8,500원), 치킨텐더 (8,000원), 버터갈릭프라이즈 (8,500원), 올미트스파이시 (23,000원), 스파이시치킨렌치 (23,000원), 페퍼로니 (21,000원), 올미트오리지널 (23,000원), 치즈파이 (20,000원), 스파이시치킨랜치 (23,000원), 수제연탄불고기 (24,900원), 고구마가득 (22,000원), 하와이언 (23,000원)"
상구네솥뚜껑삼겹살,4.7,57,"서울 광진구 광나루로 360
(지번) 화양동 18-5",02-464-8295,"평창 시레기+문경약돌돼지 생삼겹살 (26,700원), 평창 시레기+문경약돌돼지 생목살 (26,700원), 미나리+문경약돌돼지생삼겹살 (26,700원), 미나리+문경약돌돼지생목살 (26,700원), 문경약돌돼지 생삼겹살 (23,700원), 문경약돌돼지 생목살 (23,700원), 항정살 (26,700원), 가브리살 (26,700원), 늑간살 (26,700원), 상구네 시그니처 메뉴1 (가격정보 없음), 상구네 시그니처 메뉴2 (가격정보 없음)"
카페피아트121,5.0,8,"서울 광진구 아차산로78길 7 1층
(지번) 광장동 121",02-457-1012,"카페라떼 (0원), 카페모카 (0원), 브라질 (가격정보 없음), 코스타리카따라주 (가격정보 없음), 오늘의커피 (가격정보 없음), 아메리카노 (가격정보 없음), 에스프레소마키야또 (가격정보 없음), 골드카푸치노 (가격정보 없음), 유기농녹차 (가격정보 없음), 유기농차 (가격정보 없음), 수제차 (가격정보 없음), 에이드 (가격정보 없음), 생과일주스 (가격정보 없음), 키위 (가격정보 없음), 딸기 (가격정보 없음), 베이글 (가격정보 없음), 수제브라우니 (가격정보 없음), 아이스티 (가격정보 없음), 뉴욕치즈케익 (가격정보 없음), 크림치즈 (가격정보 없음), 브런치 (가격정보 없음), 수프리모 (가격정보 없음)"
팔당왕족발보쌈 본점,4.8,13,"서울 광진구 능동로 368 1층
(지번) 중곡동 41-20",02-454-8882,"족발 小（2人）국내산 앞발 (36,000원), 족발 中（2~3人）국내산 앞발 (40,000원), 족발 大（3~4人）국내산 앞발 (45,000원), 족발 특大（4~5人）국내산 앞발 (50,000원), 반반족발 中（족발＋매운양념족발） (41,000원), 반반족발 大（족발＋매운양념족발） (46,000원), 보쌈 小（2人）국내산 목살, 삼겹살 (36,000원), 보쌈 中（2~3人）국내산 목살, 삼겹살 (40,000원), 보쌈 大（3~4人）국내산 목살, 삼겹살 (45,000원), 보족 小 (65,000원), 매운양념족발 中（2~3人）국내산 앞발 (41,000원), 매운양념족발 大（3~4人）국내산 앞발 (46,000원), 매운양념족발 특大（4~5人）국내산 앞발 (51,000원), 반반족발 특大（족발＋매운양념족발） (51,000원), 보쌈 특大（4~5人）국내산 목살, 삼겹살 (50,000원), 보족 中 (75,000원), 보족 大 (85,000원), 보족 특大 (95,000원), 쟁반국수 1人 (6,000원), 부침개 (6,000원), 보속김치（무） (5,000원), 야채 (2,000원), 공기밥 (1,000원), 콜라 1.25L (3,000원), 참이슬 오리지날 (4,000원), 참이슬 후레쉬 (4,000원), 처음처럼 (4,000원), 맥주 카스 500mL (4,000원), 막걸리 (3,000원), 장수막걸리 (3,000원)"
미식반점,,230,"서울 광진구 군자로 70 동일흥업빌딩 나동 1층 107호
(지번) 군자동 362-1",02-466-2020,"통후추중새우 (21,000원), 몽골리안비프 (27,000원), 해물볶음짜장 (7,500원), 미식짜장면 (6,500원), 미식짬뽕 (8,000원), 해물백짬뽕 (8,000원), 해물볶음짬뽕 (9,000원), 마라탕면 (11,000원), 크림짬뽕 (10,000원), 사천탕면 (9,000원), 미식볶음밥 (8,000원), 돼지고기볶음밥 (8,000원), 새우볶음밥 (8,000원), 유산슬밥 (12,000원), 잡탕밥 (14,000원), 잡채밥 (8,000원), 마파두부밥 (7,000원), 사천식가지덮밥 (7,500원), 유산슬 (30,000원), 오향장육 (30,000원)"
이모네보쌈,4.2,30,"서울 광진구 자양로9길 73 1층
(지번) 자양동 653",,"굴보쌈(소) (28,000원), 굴보쌈(중) (33,000원), 굴보쌈(대) (38,000원), 고기보쌈(소) (25,000원), 고기보쌈(중) (30,000원), 고기보쌈(대) (35,000원), 감자탕(소) (20,000원), 감자탕(중) (25,000원), 낙지볶음(소) (23,000원), 낙지볶음(중) (28,000원), 낙지볶음(대) (33,000원)"
따우전드,4.3,377,"서울 광진구 긴고랑로12길 59 1층
(지번) 중곡동 259-12",070-8807-8307,"따우전드커피 (5,500원), 바나나 크림 파이 (6,500원), 보스턴 크림 파이 (6,300원), 애플 파이 (6,500원), 스윗 펌킨 파이 (6,500원), 아메리카노 HOT/ICE (3,800원), 카페라떼 HOT/ICE (4,500원), 스피어민트 따우전드 커피 ICE (5,500원), 콜드브루 디카페인 (5,500원), 체리에이드 (5,500원)"
C156,3.9,122,"서울 광진구 동일로 156 H애비뉴 지하1층
(지번) 화양동 24-15",02-499-8619,"매운해산물파스타 (18,000원), 드럭치킨 (27,000원), 오늘의파스타 (16,000원), 김치볶음밥 (17,000원), 미소봉골레파스타 (18,000원), 포르치니 딸리아뗄레 크림파스타 (18,000원), 화이트라구뇨끼 (20,000원), 소꼬리찜과 샤프란리조또 (22,000원), 폭립바베큐 (40,000원), 채끝등심스테이크 (250g) (53,000원), 바베큐플레터 (60,000원)"
진주냉면,3.5,0,"서울 광진구 아차산로 478 1층
(지번) 구의동 199-15",02-447-4544,메뉴 없음
중화호반닭갈비 아차산점,3.3,23,"서울 광진구 천호대로129길 79 1층
(지번) 중곡동 109-27",02-2201-8292,"닭갈비 (26,000원), 치즈닭갈비 (30,000원), 속초명태회 막국수 (9,000원), 얼큰 막국수 (8,000원), 막국수 (8,000원), 메밀전병 (7,000원), 물만두 (5,000원), 직접담근 동치미 (3,000원), 날치알 주먹밥 (3,000원), 볶음밥재료 （공기밥포함） (3,000원), 공기밥 (1,000원), 콜라 (2,000원), 사이다 (2,000원), 환타（오렌지） (2,000원), 환타（파인） (2,000원), 쌈야채 추가 (3,000원), 처음처럼 (4,000원), 참이슬 후레쉬 (4,000원), 카스 (4,000원), 장수막걸리 (3,000원)"
주먹구구,3.8,12,"서울 광진구 광나루로 404 은정빌딩 내
(지번) 화양동 111-72",02-446-2244,"주먹갈비 (9,000원), 소갈비살 (17,000원), 오겹살 (13,000원), 항정살 (10,000원), 갈매기살 (10,000원), 주먹고기 (8,000원), 삼겹살 (8,000원), 돼지껍데기 (6,500원), 뒷고기 (8,000원)"
건대홍매양꼬치,4.6,148,"서울 광진구 동일로18길 94 1층
(지번) 자양동 4-10",02-498-3872,"고급양갈비 (1인분) (25,000원), 양갈비살꼬치 (15,000원), 탕수육 (10,000원), 가지튀김 (10,000원), 건두부무침 (8,000원)"
전 중화닭날개구이,4.1,3,"서울 광진구 동일로18길 65 1층
(지번) 자양동 9-34",02-498-8999,"닭날개구이 (매운맛) (7,000원), 닭날개구이 (마라맛) (7,000원), 마라쪽갈비 (7,000원), 특색오돌뼈 (6,000원), 신강양꼬치 (5,000원)"
꼴목포차,3.4,34,"서울 광진구 아차산로25길 20 1층
(지번) 화양동 46-66",02-485-0885,"제주갈비찜 (12,000원), 대창순두부 (17,000원), 통문어 (소) (17,000원), 벌교꼬막 (15,000원), 제주삼치구이 (15,000원)"
용마골참생고기마을,5.0,17,"서울 광진구 용마산로27길 4
(지번) 중곡동 29-30",02-462-6931,"제육쌈밥 (10,000원), 육개장 (9,000원), 청국장 (8,000원), 뚝불고기 (9,000원), 차돌된장 (9,000원), 순두부 (8,000원), 김치찌개 (8,000원), 된장찌개 (8,000원), 냉면 (8,000원), 육회 (180g) (21,000원), 생등심 (600g) (109,000원), 갈비살 (500g) (129,000원), 치마살 (600g) (119,000원), 차돌박이 (180g) (22,000원), 삼겹살 (600g) (42,000원), 대패삼겹살 (600g) (41,000원), 목등심 (600g) (42,000원), 항정살 (600g) (55,000원), 가브리살 (600g) (47,000원)"
파리바게뜨 동서울터미널점,3.0,9,"서울 광진구 강변역로4길 10
(지번) 구의동 546-11",02-2201-1156,"15겹 크레이프 케이크 (조각) (6,100원), 티라미수 케이크 (조각) (6,100원), 쫄깃담백 루스틱 (half) (4,900원), 크랜베리 호밀깜빠뉴 (half) (5,900원), 스모어 마시멜로우 타르트 (2,990원), 아이스 아메리카노 (3,700원), 초코가 달콤한시간 (7,900원), 108겹 롱스틱파이 (3,100원), 초코소라빵 (2,100원), 소금버터 소보루번 (2,500원), 쫄깃담백 토종효모빵 (4,100원), 건강한 브라운 햄에그 샌드위치 (6,900원), 초코 카스테라 (2,500원), 초코 아이스캔디 (1,700원), 바닐라 아이스캔디 (1,700원), 먹빵박스 (16,000원), 크림치즈롤페스츄리 (1,400원), 크림치즈롤페스츄리 (3개입) (4,200원), 살구롤페스츄리 (1,300원), 살구롤페스츄리 (3개입) (3,900원), 스윗햄에그샌드위치 (3,700원), 제주감귤주스 (3,900원), 제주감귤크러쉬 (3,900원), 멀티그레인 호밀빵 (5,900원), 통곡물 깜빠뉴 (5,900원), (No 버터, 계란, 우유) 부드러운 모닝롤 (1,100원), (No 버터, 계란, 우유) 부드러운 모닝롤 (4개입) (3,900원), 치킨에그 통곡물 샌드위치 (7,500원), 바질리코타 호밀 샌드위치 (6,700원), 딸기티라미수케이크 (13cm) (21,000원)"
능동국시,3.2,63,"서울 광진구 능동로35길 23
(지번) 군자동 474-2",02-464-8877,"능동국시 (7,000원), 물냉면 (7,000원), 비빔냉면 (7,000원), 회냉면 (8,000원), 떡만두국 (7,000원), 왕만두국 (7,000원), 물만두 (5,000원), 왕만두 (6,000원), 감자전 (8,000원), 도토리묵무침 (12,000원), 보쌈 (대) (37,000원), 보쌈 (중) (32,000원), 보쌈 (소) (27,000원), 등심 (150g) (22,000원), 돼지주물럭 (대) (35,000원), 돼지주물럭 (소) (25,000원), 콩국수 (7,000원), 육개장 (7,000원)"
라비올리,4.6,26,"서울 광진구 천호대로129길 16 1층
(지번) 구의동 52-15",02-499-4252,"빠네 크림파스타(오리지날) (9,900원), 마라크림파스타(오리지날) (7,500원), 치킨미트크림파스타(오리지날) (7,500원), 까르보나라파스타(오리지날) (7,500원), 불고기로제파스타(오리지날) (7,500원), 새우로제파스타(오리지날) (7,500원), 이마트리치아나 토마토파스타(오리지날) (7,500원), 스파이시 치킨 토마토파스타(오리지날) (7,500원), 해산물 마리나라 토마토파스타(오리지날) (7,500원), 뽀모도로 토마토파스타(오리지날) (7,500원), 뚝배기 사천 토마토파스타(오리지날) (7,500원), 봉골레 올리브오일파스타(오리지날) (7,500원), 알리오 올리오 올리브오일파스타(오리지날) (7,500원), 바질 올리브오일파스타(오리지날) (7,500원), 치즈 오븐 스파게티(오리지날) (7,500원)"
메밀의정석,3.8,69,"서울 광진구 능동로4길 27 1층
(지번) 자양동 553-3",,"메밀 물 막국수 (8,000원), 메밀 비빔 막국수 (8,000원), 메밀 회 막국수 (9,000원), 냉 모밀 소바 (9,000원), 판 모밀 소바 (9,000원), 도토리 묵사발 (9,000원), 도토리 묵밥 (9,000원), 옹심이 들깨 메밀 칼국수 (계절메뉴) (9,000원), 들깨 메밀 칼국수 (계절메뉴) (8,000원), 옹심이 메밀 칼국수 (계절메뉴) (8,000원), 메밀 칼국수 (계절메뉴) (7,000원), 삼색 만두국 (계절메뉴) (8,000원), 왕 만두국 (계절메뉴) (9,000원), 꿩 만두국 (계절메뉴) (8,000원), 들기름 막국수 (9,000원), 메밀 전병 (8,000원), 한방 수육 (20,000원), 회 무침 (20,000원), 삼색 만두 (9,000원), 왕 만두 (7,000원), 감자 만두 (6,000원), 김치 만두 (6,000원), 메밀 만두 (6,000원)"
오술차 건대점,4.6,518,"서울 광진구 동일로22길 68 2층
(지번) 화양동 48-31",,"셰프의불삼겹 (5,900원), 프라이드감자 (5,900원), 곱창술국 (5,900원), 히말라야냉두부 (5,900원), 생생바지락술찜 (5,900원), 불랑카치킨 (5,900원), 깐풍똥집 (5,900원), 냄비떡볶이 (5,900원), 더티스윗 (5,900원), 날챨탈탈 (5,900원), 훈제오리무침 (5,900원), 스팸후라이 (5,900원), 페페로제 (5,900원), 오술차짬뽕탕 (5,900원), 오술차오뎅탕 (5,900원), 치즈닭살볶음 (5,900원), 돼껍야채볶음 (5,900원), 마른안주 (5,900원), 김치우동 (5,900원), 김치볶음밥 (5,900원)"
