이름,평점,리뷰수,주소,전화번호,메뉴
텐퍼센트커피 가산한화비즈2차점,5.0,7,"서울 금천구 가산디지털2로 43-14 가산한화비즈메트로2차 1층 134호
(지번) 가산동 554-2",070-5057-1376,"우리곡물라떼 (가격정보 없음), 청도복숭아아이스티 (가격정보 없음), 허니자몽티 (가격정보 없음), 로얄밀크티 (가격정보 없음), 아인슈페너 (가격정보 없음), 돌체라떼 (가격정보 없음), 토닉커피 (가격정보 없음), 아메리카노 (가격정보 없음), 에스프레소 (가격정보 없음), 쇼콜라프레소 (가격정보 없음), 카페라떼 (가격정보 없음), 플랫화이트 (가격정보 없음), 텐라떼 (가격정보 없음), 바닐라빈라떼 (가격정보 없음), 카페모카 (가격정보 없음), 플레인요거트 스무디 (가격정보 없음), 애플망고 스무디 (가격정보 없음), 아포가토 (가격정보 없음), 말차초코 아이스크림 (가격정보 없음), 오렌지에이드 (가격정보 없음)"
섬마을,4.8,4,"서울 금천구 독산로 324 1층
(지번) 독산동 974-25",02-839-7959,"섬마을 삼판삼합 (29,000원), 킹크랩 (변동가격), 대게 (변동가격), 랍스타 (변동가격), 굴탕 (40,000원), 석화찜 (30,000원), 석화 (20,000원)"
스타벅스 가산브이타워점,4.3,17,"서울 금천구 가산디지털1로 128
(지번) 가산동 371-37",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
남문만두칼국수,4.1,30,"서울 금천구 시흥대로 434 1층
(지번) 독산동 159-19",02-856-9987,"바지락칼국수 (9,000원), 얼큰 바지락칼국수 (9,000원), 칼제비 (9,000원), 손만두국 (9,000원), 들깨칼국수 (9,000원)"
등촌샤브칼국수 가산점,4.5,42,"서울 금천구 가산디지털1로 205 KCC웰츠밸리 1층 107호
(지번) 가산동 470-8",,"펩시제로 355mL (2,000원)"
한방삼계명가 시흥점,4.9,12,"서울 금천구 시흥대로63길 8 1층
(지번) 시흥동 121-4",02-808-8870,"닭볶음탕（中） ＋ 김치 ＋ 깍두기 ＋ 떡사리 (26,000원), 닭볶음탕（大） ＋ 김치 ＋ 깍두기 ＋ 만두 (36,000원), 한방 삼계탕 ＋ 깍두기 ＋ 김치 ＋ 소금 (16,000원), 한방 녹두 삼계탕 ＋ 깍두기 ＋ 김치 ＋ 소금 (17,000원), 한방 들깨 삼계탕 ＋ 깍두기 ＋ 김치 ＋ 소금 (17,000원), 닭한마리＋간장겨자소스＋고추다대기＋김치＋깍두기 (27,000원), 쭈꾸미볶음 ＋ 공기밥 (24,000원), 쭈꾸미볶음 ＋ 삼겹살 ＋ 공기밥 (24,000원), 콜라 (2,000원), 사이다 (2,000원), 청하 (5,000원), 처음처럼 (5,000원), 카스 (5,000원), 테라 (5,000원)"
술까락 가산직영점,3.9,64,"서울 금천구 벚꽃로 278 에스제이테크노빌 지하1층 B135호
(지번) 가산동 60-19",02-3397-0007,"모든 안주 무한리필 (1인) (18,900원), 치즈불닭 (18,000원), 오징어불꽃볶음 (18,000원), 연기품은오리 (18,000원), 납짝햄가득부대전골 (18,000원), 칼칼제육불고기 (18,000원), 고기반김치전골 (18,000원), 오뎅탕 (18,000원), 국물떡복이 (18,000원), 팟투어엉 (18,000원), 숙성삼겹상 (18,000원)"
완미족발 서울가산퍼블릭점,3.0,81,"서울 금천구 디지털로 178 퍼블릭가산 A동 M216호
(지번) 가산동 60-26",,"상다리 부러지는 남도식 한상족발 (28,000원), 남도식 한상 보쌈 (29,000원), 반반족발（온족＋불족） (41,000원), 상다리 부러지는 족보 세트（4~5인분） (65,000원), 반반족발（온족＋마라족） (41,000원), 푸짐푸짐 산더미 막국수 (8,000원), 커플 완족 세트 (2~3인분) (42,900원), 껍족 세트 (3~4인분) (50,000원), 불타는 매운족발 (30,000원), 중독성 있는 마라족발 (35,000원), 상다리 부러지는 족보 세트 (49,000원), 상다리 부러지는 완족 세트（4~5인분） (58,000원), 껍데기 추가 (8,000원), 바삭바삭 부추전 (10,000원), 한국인의 소울푸드 김치전 (10,000원), 날치알 마니큰 주먹밥 (5,000원), 계란가득 계란찜 (5,000원), 자꾸만 생각나는 족발김치볶음밥 (8,000원), 맛보기 불족 (16,000원), 맛보기 마라족 (18,000원), 밥마니 초밥（8ps） (3,000원), 남도식 파숙지 (3,000원), 참이슬 후레쉬 (3,000원), 진로 (3,000원), 켈리 (4,000원), 테라 (4,000원), 카스 (4,000원), 새로 (4,000원), 처음처럼 (4,000원), 지평생 막걸리 (5,000원)"
이삭토스트 독산정훈단지점,3.4,0,"서울 금천구 독산로 201-1
(지번) 독산동 1042-6",02-806-3966,"비프 라구 토스트 (5,100원), 감자 비프 라구 (5,100원), 프렌치 햄치즈 (4,000원), 스크램블 햄치즈 (4,100원), 비프 라구 토스트 세트 (8,000원), 스크램블 햄치즈 세트 (7,000원), 햄스페셜 토스트 세트 (6,900원), 베이컨 포테이토 피자 세트 (8,500원), 스크램블 더블모짜 (5,200원), 감자 스페셜 (5,000원), 햄치즈 토스트 (3,500원), 햄스페셜 토스트 (4,000원), 베이컨 포테이토 피자 (5,600원), 딥치즈 베이컨 포테이토 (5,500원), 프렌치 에그마요 세트 (7,200원), 콘베이컨 에그마요 세트 (7,600원), 포테이토 에그마요 세트 (8,000원), 감자 비프 라구 세트 (8,000원), 프렌치 햄치즈 세트 (6,900원), 프렌치 스크램블 세트 (7,300원), 스크램블 베이컨 세트 (7,900원), 스크램블 더블모짜 세트 (8,100원), 감자 스페셜 세트 (7,900원), 그릴드 불갈비 세트 (8,100원), 콘치즈 토스트 세트 (7,800원), 햄치즈 토스트 세트 (6,400원), 베이컨 베스트 세트 (7,400원), 딥치즈 베이컨 세트 (7,700원), 딥치즈 베이컨 포테이토 세트 (8,400원), 햄치즈 포테이토 세트 (7,500원)"
슬로우캘리 가산디지털점,3.9,75,"서울 금천구 가산디지털1로 181 가산더블유센터 1층 105호
(지번) 가산동 371-106",02-6279-7679,"클래식 참치 포케 CLASSIC TUNA POKE (12,500원), 솔트앤페퍼 참치 포케 S&P TUNA POKE (12,500원), 클래식 연어 포케 CLASSIC SALMON POKE (13,500원), 스파이시 연어 포케 SPICY SALMON POKE (13,500원), 와사비 렌치 연어 포케 (13,500원), 부채살 스테이크 통밀 랩 샌드위치 (11,400원), 닭가슴살 에그 통밀 랩 샌드위치 (8,400원), 블랙페퍼 치킨 보울 (12,500원), 부채살 스테이크 보울 BEEF STEAK BOWL (14,500원), 아메리카노 AMERICANO (3,500원), 스파이시 참치 포케 SPICY TUNA POKE (12,500원), 라임폰즈문어포케 (11,000원), 오리엔탈 두부 포케 ORILENTAL TOFU POKE (10,500원), 트러플 버섯 포케 (11,000원), 올인원 포케 (15,000원), 닭가슴살 에그 포케 (12,500원), 블랙페퍼 치킨 통밀 랩 샌드위치 (9,400원), 하와이안 갈릭 쉬림프 (14,500원), 프리미엄 연어 스테이크 (15,500원), 하와이안 로코모코 (15,000원), 스파이시 토마토 야채 스프 (5,500원), 베이컨 포테이토 스프 BACON POTATO SOUP (5,500원), 유기농 콤부차(진저레몬) (5,500원), 유기농 콤부차(석류) (5,500원), 건강쥬스(GREEN) HEALTHY JUICE (3,900원), 건강쥬스(ABC) HEALTHY JUICE (3,900원), 콜라 COKE 355ml (2,500원), 제로콜라 ZERO COKE 355ml (2,500원), 스프라이트 SPRITE 355ml (2,500원), 제로 스프라이트 ZERO SPRITE 355ml (2,500원)"
가산생갈비,3.6,30,"서울 금천구 가산로 147-16 1층
(지번) 가산동 140-13",02-838-5153,"생삼겹 200g (16,000원), 생목살 200g (16,000원), 1人세트（고기 230g＋김치찌개＋공기밥） (21,000원), 김치찌개 (5,000원), 봉평메밀막국수 (6,000원), 젓갈볶음밥 (4,000원), 공기밥 (1,000원), 2人세트（고기 450g＋김치찌개＋공기밥） (38,000원), 1인세트（고기 230g, 봉평메밀막국수） (23,000원), 사이다 500mL (2,000원), 콜라 500mL (2,000원)"
행복식당,5.0,1,"서울 금천구 가산로3길 115
(지번) 독산동 336-1",02-851-2648,메뉴 없음
모노프,4.4,12,"서울 금천구 독산로62길 30 스톤빌 1층 101호
(지번) 독산동 381-39",0507-1350-9965,"에스프레소 (4,000원), 라떼 (4,200원), 치즈크로플 (8,000원)"
금각도 가산점,4.5,63,"서울 금천구 가산디지털1로 100 에이스골드타워 105, 106호
(지번) 가산동 345-2",02-6953-7500,"통 프렌치렉 (23,300원), 프렌치렉 (15,000원), 오겹살 (14,000원), 목살 (14,000원), 근고기 한판 (51,000원), 근고기 반판 (25,500원), 돈토마호크 카츠 (14,900원), 안심 카츠 (10,500원), 등심 카츠 (10,500원), 경양식 카츠 (10,000원), 냉소바 (8,000원), 우동 (6,000원), 간장새우밥 (7,000원)"
작은주방,4.6,43,"서울 금천구 시흥대로63길 3 2층
(지번) 시흥동 121-9",070-7730-1078,"샤퀴테리 플레이트 (23,000원), 치즈 팔렛트 (23,000원), 통 베이컨 크림 리조또 (16,000원), 감바스 알 아히요 (16,000원), 매콤 크림 링귀니 파스타 (15,000원), 클래식 까르보나라 (14,000원), 허니 라임 쉬림프 (15,000원), 새송이 플란차 (12,000원)"
텐퍼센트커피 가산대성디폴리스점,5.0,4,"서울 금천구 서부샛길 606 대성디폴리스지식산업센터 1층 119호
(지번) 가산동 543-1",,"우리곡물라떼 (가격정보 없음), 청도복숭아아이스티 (가격정보 없음), 허니자몽티 (가격정보 없음), 로얄밀크티 (가격정보 없음), 아인슈페너 (가격정보 없음), 돌체라떼 (가격정보 없음), 토닉커피 (가격정보 없음), 아메리카노 (가격정보 없음), 에스프레소 (가격정보 없음), 쇼콜라프레소 (가격정보 없음), 카페라떼 (가격정보 없음), 플랫화이트 (가격정보 없음), 텐라떼 (가격정보 없음), 바닐라빈라떼 (가격정보 없음), 카페모카 (가격정보 없음), 플레인요거트 스무디 (가격정보 없음), 애플망고 스무디 (가격정보 없음), 아포가토 (가격정보 없음), 말차초코 아이스크림 (가격정보 없음), 오렌지에이드 (가격정보 없음)"
통큰대포삼겹,4.0,4,"서울 금천구 문성로 48 라온하우스 101동 101호
(지번) 독산동 1158",,"냉동삼겹(200g) (12,000원), 냉장삼겹(200g) (15,000원), 돈마리(200g) (14,000원), 차돌박이(200g) (17,000원), 우삼겹(200g) (15,000원)"
마늘보쌈칼국수,4.6,2,"서울 금천구 독산로 126
(지번) 시흥동 813-58",02-803-0169,"모듬마늘보쌈(소) (26,000원), 굴보쌈(중+굴)(동절기) (39,000원)"
조선짬뽕,3.6,12,"서울 금천구 독산로 85
(지번) 시흥동 841-7",02-893-2881,"백짬뽕 (7,500원), 짬뽕 (7,500원), 만두짬뽕 (8,500원), 백굴짬뽕 (9,000원), 자장면 (5,000원)"
우동집,5.0,4,"서울 금천구 남부순환로 1364
(지번) 독산동 952-34",,"짜장 (4,500원), 짜장밥 (5,000원), 우동 (4,500원), 어묵우동 (6,000원), 유부우동 (6,000원), 콩국수 (6,000원), 냉면 (6,000원), 비빔밥 (6,000원), 비빔면 (6,000원), 라면 (4,500원), 야채김밥 (3,000원), 참치김밥 (4,000원), 치즈김밥 (4,000원), 카레밥 (6,000원), 짜면밥 (6,000원)"
빽다방 가산로데오점,2.9,16,"서울 금천구 디지털로 200 가산IT타워 1층
(지번) 가산동 60-51",070-4006-5024,"레몬얼그레이티 (가격정보 없음), 카페라떼 (가격정보 없음), 체리콕콕 (가격정보 없음), 토피넛라떼 (가격정보 없음), 녹차라떼 (가격정보 없음), 퐁당치노(미숫가루) (가격정보 없음), 퐁당치노(원조커피) (가격정보 없음), 퐁당치노(바닐라) (가격정보 없음), 바나나 밀크쉐이크 (가격정보 없음), 고구마스무디 (가격정보 없음), 깔라만시스무디 (가격정보 없음), 쿨라임에이드 (가격정보 없음), 미숫가루 (가격정보 없음), 콜드브루 (가격정보 없음), 아이스티샷추가 (가격정보 없음), 아메리카노 (가격정보 없음), 원조커피 (0원), 더블에스프레소 (가격정보 없음), 달달연유라떼 (가격정보 없음), 바닐라라떼 (가격정보 없음), 청포도에이드 (가격정보 없음)"
곱창고 가산디지털점,4.2,24,"서울 금천구 가산디지털1로 131 byc 하이시티 1층 c동 122호
(지번) 가산동 371-17",02-869-9292,"한우곱창, 모듬구이 1인분 (21,900원), 한우곱창구이（강력추천）1인분 (21,900원), 특양구이 (23,900원), 황제갈비살 (18,900원), 한우대창 (18,900원), 막창구이 (19,900원), 염통구이 (14,900원), 곱창전골 (39,900원), 곱창짜글이 (32,900원), 갈비짜글이 (34,900원), 창고밥 (4,500원), 곱떡곱떡 (10,900원), 순두부찌개 추가 (3,000원), 공기밥 (1,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원), 환타 파인 355mL (2,000원), 환타 오렌지 355mL (2,000원)"
참좋은식당,5.0,1,"서울 금천구 범안로15길 73 지하1층 B1호
(지번) 독산동 333-5",0507-1360-0745,"백반 (6,000원), 단체도시락 (7,500원), 반찬 (변동가격)"
으뜸No.9숙성한우,4.2,213,"서울 금천구 시흥대로 291 롯데캐슬3차상가 1층 168호
(지번) 독산동 1155",0507-1335-4046,"스페셜세트 (500g) (145,000원), 모듬세트 大 (500g) (118,000원), 모듬세트 中 (350g) (89,000원), 육사시미 (30,000원), 육회+육사시미 (350g) (46,000원), 육회 (200g) (24,000원), 고추장육회 (200g) (24,000원), 반반 육회 (300g) (36,000원)"
황금맛족발,3.8,60,"서울 금천구 독산로75길 27 1층
(지번) 독산동 1018-13",02-868-2328,"족골뱅이 (38,000원), 황금맛족발 (35,000원), 반반족발 (38,000원), 불족발 (38,000원), 혼족1人（일반족발 or 불족발 or 구운 or 냉채 or 무침 中 택1＋쟁반국수＋모둠야채） (23,000원), 구운족발 (38,000원), 족발（미니） (15,000원), 불족발（미니） (18,000원), 구운족발（미니） (18,000원), 냉채족발 (38,000원), 1 set（일반족발＋불족발 or 구운족발 中 택1＋쟁반국수＋야채세트＋무말랭이＋부추무침＋콜라500mL） (42,000원), 골뱅이무침 (21,000원), 쟁반국수 (7,000원), 계란찜 (4,000원), 새우튀김 (21,000원), 알주먹밥 (3,000원), 콘 치즈 (2,000원), 주먹밥 (2,000원), 공기밥 (1,000원), 콜라 500mL (2,000원), 사이다 500mL (2,000원), 야채세트 (1,000원), 상추 (1,000원), 깻잎 (1,000원), 무김치 (1,000원), 백김치 (500원)"
만물회수산,3.5,5,"서울 금천구 범안로 1130
(지번) 가산동 685",02-2624-2433,"민물 모듬회(특) (75,000원), 광어/우럭 활어회(중) (46,000원), 세꼬시(중) (47,000원), 능성어 (90,000원), 모듬활어회(중) (46,000원)"
단뽀뽀,4.3,16,"서울 금천구 서부샛길 606 대성디폴리스지식산업센터 지하1층 B112호
(지번) 가산동 543-1",02-861-8821,"로스돈까스 (10,000원), 화이트돈까스 (10,500원), 매운돈까스 (11,500원), 에비가츠동 (10,500원), 브라운돈까스 (10,500원), 카레돈까스 (10,000원), 매운카레돈까스 (10,500원), 에비동 (10,500원), 가츠동 (10,000원), 치킨가라아게 (10,500원), 메밀소바 (9,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원), 환타 355mL (2,000원)"
코애,4.3,57,"서울 금천구 가산디지털2로 127-33 가산대명벨리온 1층 103호
(지번) 가산동 776",070-7786-1103,"소고기쌀국수 (가격정보 없음), 분보싸오 (가격정보 없음), 매운소고기쌀국수 (가격정보 없음), 소고기반미 (가격정보 없음), 반쎄오 (가격정보 없음), 매운해물볶음밥 (가격정보 없음), 블랙빈소고기볶음밥 (가격정보 없음), 파인애플볶음밥 (가격정보 없음), 볶음밥 (가격정보 없음), 해물볶음밥 (가격정보 없음), 스프링롤 (가격정보 없음), 짜조 (가격정보 없음), 새우춘권 (가격정보 없음), 치킨윙 (가격정보 없음)"
대박집,2.6,0,"서울 금천구 독산로 303
(지번) 독산동 990-2",,"돼지한판 (700g) (40,000원), 소한판 (600g) (45,000원), 생삼겹살 (200g) (15,000원), 국내산 대패삼겹살 (100g) (4,500원), 국내산생등심 (200g) (30,000원)"
청맥바베큐통닭,4.5,20,"서울 금천구 시흥대로57길 41 2층
(지번) 시흥동 995-10",02-802-4242,"숯불바베큐 (20,000원), 후라이드치킨 (19,000원), 골뱅이 (19,000원), 한치 (13,000원), 쥐포 (12,000원), 대구포 (12,000원), 노가리 (12,000원), 오징어 (17,000원), 감자튀김 (10,000원), 계란말이 (10,000원), 번데기 (8,000원), 황도 (8,000원)"
스타벅스 독산역점,4.6,38,"서울 금천구 가산디지털1로 16
(지번) 가산동 673",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
가산삼계탕,2.7,31,"서울 금천구 가산디지털1로 131 BYC하이시티 B-127
(지번) 가산동 371-17",02-6947-4999,"삼계탕 (15,000원), 반계탕 (8,000원), 한방삼계탕 (16,000원), 한방반계탕 (8,500원), 닭볶음탕 (중) (저녁메뉴) (26,000원), 닭한마리 (중) (저녁메뉴) (26,000원)"
행복한한식뷔페,4.2,2,"서울 금천구 디지털로9길 68 대륭포스트타워5차 지하1층 B112호
(지번) 가산동 60-3",02-862-3336,메뉴 없음
부흥족발보쌈,4.5,9,"서울 금천구 독산로75길 12 1층
(지번) 독산동 195-8",02-858-6668,"미니족발 (가격정보 없음), 보쌈 (가격정보 없음)"
동남집 독산점,5.0,14,"서울 금천구 가산디지털1로 25 대륭테크노타운17차 104호
(지번) 가산동 670",02-3402-7488,"양지곰탕 (7,000원), 우거지국밥 (7,000원), 왕갈비곰탕 (12,000원), 양지곰국시 (6,500원), 비빔국시 (6,500원)"
스노우다이빙,5.0,53,"서울 금천구 가산로 115 2층
(지번) 가산동 152-11",0507-1494-9194,"스노우밭빙수 (16,900원), 초코빙수 (13,900원), 말차팥빙수 (13,900원), 팥빙수 (10,900원), 디저트 (3,500원)"
동대문엽기떡볶이 금천구청역점,2.8,5,"서울 금천구 벚꽃로 30 롯데캐슬골드파크2차 상가1동 1층 102호
(지번) 독산동 1150",02-804-8592,"엽기떡볶이 (14,000원)"
포미가,4.4,187,"서울 금천구 가산디지털1로 212 코오롱디지털타워애스턴 110호
(지번) 가산동 505-14",02-6956-7570,"와규 샤브샤브 (14,000원), 와규 편백찜 (14,000원), 포세트 (30,000원), 1인 와규 편백찜 (15,000원), 1인 이베리코 편백찜 (21,000원), 1인 모듬 편백찜 (25,000원), 1인 와규 샤브샤브 (15,000원), 1인 이베리코 샤브샤브 (21,000원), 1인 스페셜 편백찜 (35,000원), 1인 한우 편백찜 (35,000원), 평북만두찜(6개) (8,000원), 소불고기덮밥정식 (12,000원), 제육비빔밥정식 (11,000원), 직화우육칼국수 (9,000원), 얼큰직화우육칼국수 (9,000원), 골뱅이무 (15,000원), 해물파전 (15,000원), 게한마리어묵탕 (19,000원), 소불고기 (10,000원), 제육볶음 (10,000원)"
명가교동짬뽕 금천구청역점,3.0,38,"서울 금천구 탑골로 5 1층
(지번) 시흥동 830-22",02-803-8958,"해물왕짬뽕 (13,000원), 고기왕짬뽕 (13,000원), 순두부짬뽕밥 (10,000원), 짜장면 (8,000원), 볶음밥（계란＋짜장소스＋짬뽕국물） (9,500원), 미니탕수육（1인탕수육） (10,000원), 원조교동짬뽕 (10,000원), 백짬뽕 (10,000원), 해물쟁반짜장1인 (13,000원), 고기왕짬뽕밥 (13,000원), 찹쌀탕수육 (16,000원), 고추짜장면 (9,000원), 짜장밥（계란후라이＋짜장소스＋짬뽕국물） (9,000원), 교동짬뽕밥 (10,000원), 해물왕짬뽕밥 (13,000원), 공기밥 (1,000원), 사천탕수육 (18,000원), 부추깐풍기 (17,000원), 고추잡채 (20,000원), 칠리새우 (15,000원), 처음처럼 (4,000원), 참이슬 후레쉬 (4,000원), 진로이즈백 (4,000원), 참이슬 오리지널 (4,000원), 카스 (4,000원), 테라 (4,000원), 연태고량주 250ml (17,000원), 공부가주250ml (22,000원), 이과두주 (4,000원), 연태고량주125ml (10,000원)"
오아시스김밥,4.5,2,"서울 금천구 시흥대로63길 46
(지번) 시흥동 110-4",02-2689-2101,"소고기김밥 (4,500원), 고추김밥 (4,000원), 야채김밥 (3,500원), 참치김밥 (4,500원), 치즈김밥 (4,500원), 라면 (4,500원), 떡라면 (5,500원), 만두라면 (5,500원), 냉면 (8,000원), 비빔냉면 (9,000원), 비빔밥 (9,000원), 치즈라면 (5,000원), 된장찌개 (8,000원), 순두부찌개 (8,000원), 김치찌개 (9,000원), 떡만두국 (9,000원), 제육볶음 (9,000원), 황태해장국 (9,000원)"
자작나무카페,4.3,8,"서울 금천구 가산로 61 1층
(지번) 독산동 296-9",0507-1418-8918,"아메리카노 (4,100원), 카페라떼 (4,600원), 잉글리쉬 블랙퍼스트(HOT) (4,800원), 레몬에이드 (5,000원), 아포가토 (5,500원)"
모아래 로바다야끼,3.1,61,"서울 금천구 디지털로12길 21-8 1층
(지번) 가산동 143-37",,"꼬치Set (35,000원), 모아래 제철한판 (69,000원), 해물한판 (59,000원), 숙성사시미 (2인) (35,000원), 광어우니사시미 (49,000원), 참다랑어뱃살 (35,000원), 대방어사시미 (49,000원), 우니단새우SET (49,000원), 생새우한판 (49,000원), 심해소라 (30,000원), 단새우한판 (28,000원), 딱새우한판 (28,000원), 꽃새우한판 (변동가격), 우니한판 (49,000원), 갑오징어숙회 (24,000원), 활가리비구이2p (13,000원), 블랙타이거구이3p (12,000원), 관자구이 (12,000원), 부타꼬치 (15,000원), 쯔꾸네구이 (12,000원), 마구이 (5,000원), 새송이버섯2p (5,000원), 대파구이 (5,000원), 양파구이 (5,000원), 가지구이 (5,000원), 모듬구이 (15,000원), 모아래아이스크림 (9,000원), 샤인머스켓 (15,000원), 해물나가사키짬뽕탕 (25,000원), 새우탕 (19,000원), 간사이오뎅탕 (18,000원), 레드오뎅탕 (19,000원), 규스지나베 (25,000원), 가리비조개탕 (22,000원), 규타다키 (28,000원), 꽃게딱지해물볶음 (28,000원), 전복게우파스타 (22,000원), 갑오징어먹물파스타 (22,000원), 갈릭버터새우관자구이 (19,000원), 명란구이 (25,000원), 명란계란말이 (18,000원), 대노가리튀김 (14,000원), 치킨가라아게 (15,000원)"
KFC 가산디지털점,2.2,21,"서울 금천구 가산디지털1로 186 제이플라츠빌딩 1층 110-1호
(지번) 가산동 459-11",02-861-4503,"꿀조합파티팩 (36,500원), 핫크리스피치킨 3조각 (9,600원), 징거더블다운통다리세트 (11,400원), 치즈징거통다리박스 (11,600원), 징거타워박스 (11,400원), 징거박스 (10,500원), 징거타워세트 (9,300원), 트위스터세트 (6,800원), 버터 비스켓 (2,600원), 에그타르트 (2,300원), 징거더블다운통다리박스 (13,500원), 칠리모짜징거통다리박스 (13,200원), 갓양념통다리3조각세트 (13,000원), 핫크리스피통다리3조각세트 (12,100원), 징거BLT박스 (11,600원), 칠리징거통다리박스 (11,200원), 칠리모짜징거통다리세트 (11,100원), 클래식징거통다리박스 (10,900원), 갓양념통다리3조각 (10,800원), 갓양념치킨 3조각 (10,500원), 켄치밥징거타워팩 (25,900원), 갓양념켄치밥징거팩 (19,900원), 데리야끼켄치밥징거팩 (19,900원), 갓양념켄치밥세트 (7,400원), 데리야끼켄치밥세트 (7,400원), 갓양념켄치밥콤보 (6,400원), 데리야끼켄치밥콤보 (6,400원), 갓양념켄치밥 (5,200원), 데리야끼켄치밥 (5,200원), 갓양념통다리8조각 (27,000원)"
포타제,4.0,206,"서울 금천구 디지털로9길 68 대륭포트스타워5차 1층
(지번) 가산동 60-3",02-854-2221,"STARTER (5,000원), BUSINESS LUNCH COURSE (39,000원), PIZZA (17,000원), SEASON DINNER COURSE (69,000원), STEAK (32,000원), TASTE of POTAGER (89,000원), PASTA & RICE (14,000원), with DRINKS (19,000원), T-BONE & TOMAHAWK SET (170,000원)"
써브웨이 가산그레이트밸리점,3.0,29,"서울 금천구 디지털로9길 32 101호
(지번) 가산동 60-5",02-866-7119,"이탈리안 비엠티 （15cm세트） (9,700원), 에그마요 （15cm세트） (8,500원), 스테이크 & 치즈 （15cm세트） (11,000원), 풀드포크 바비큐 （15cm세트） (10,200원), 로티세리 바비큐 치킨 （15cm세트） (10,300원), 안창 비프&머쉬룸 (15cm단품) (8,600원), 이탈리안 비엠티 （15cm단품） (6,900원), 로티세리 바비큐 치킨 （15cm단품） (7,500원), 터키 베이컨 아보카도 (15cm단품) (8,400원), 쉬림프 （15cm단품） (7,700원), 로스트 치킨 （15cm단품） (7,500원), 스테이크앤치즈 아보카도 랩 (6,600원), 이탈리안 비엠티 썹픽 (15cm세트) (9,700원), 이탈리안 비엠티 썹픽 (15cm단품) (6,900원), 안창 비프&머쉬룸 (15cm세트) (11,400원), 안창 비프 (15cm세트) (13,200원), 터키 베이컨 아보카도 (15cm세트) (11,200원), 스파이시 쉬림프 （15cm세트） (10,700원), 쉬림프 （15cm세트） (10,500원), 로스트 치킨 （15cm세트） (10,300원), 써브웨이 클럽 (15cm세트) (10,100원), 치킨데리야끼 （15cm세트） (10,000원), 스파이시 이탈리안 （15cm세트） (9,700원), 비엘티 （15cm세트） (9,600원), 터키 (15cm세트) (9,500원), 머쉬룸 (15cm세트) (9,000원), 참치 （15cm세트） (8,700원), 햄 （15cm세트） (8,700원), 에그 슬라이스 (15cm세트) (8,000원), 베지 （15cm세트） (7,700원)"
본참치 본점,4.5,66,"서울 금천구 가산로5길 14 1층
(지번) 가산동 153-9",02-863-9995,"본참치 청 (40,000원), 본참치 풍 (50,000원), 본참치 명 (70,000원), 본참치 월 (100,000원), 모듬초밥 (20,000원), 특초밥 (35,000원), 알밥 (10,000원), 참치덮밥 (10,000원), 알탕 (10,000원), 새우탕 (10,000원), 대구지리 (10,000원), 대구탕 (10,000원)"
