이름,평점,리뷰수,주소,전화번호,메뉴
새벽집,4.0,50,"서울 서초구 사평대로55길 18 1층
(지번) 반포동 738-43",,"황태숨두부 (8,000원), 콩비지 (8,000원), 홍어사합 (42,000원), 두부김치보쌈 (28,000원), 족발냉채 (20,000원), 불고기숨두부 (9,000원), 생청국장 (8,000원), 김치숨두부 (8,000원), 해물숨두부 (9,000원), 들깨숨두부 (8,000원), 강된장비빔밥 (8,000원), 명이마늘보쌈(중) (30,000원), 해물짬뽕 (20,000원), 두부두루치기 (20,000원), 수제오뎅탕 (20,000원), 골뱅이무침 (20,000원), 모둠소세지 (18,000원), 대구포 (18,000원), 숨두부전골 (20,000원), 해물파전 (18,000원), 김치전 (15,000원)"
나오리 장작구이 서초점,4.4,176,"서울 서초구 남부순환로 2385 2층
(지번) 서초동 1465-11",1588-9210,"산더미 차돌구이 한마리(3~4인) (48,000원), 오리 장작구이 한마리 (3~4인) (48,000원), 통삼겹 장작구이 (3~4인) (43,000원)"
어다미,4.1,158,"서울 서초구 서초대로 279
(지번) 서초동 1716-8",02-533-4916,"모듬구이4가지만제공 와사비간장포함 (45,000원), 인기 고등어구이만제공 (14,000원), 삼치구이국내산반마리 공기밥 (16,000원), 생물청어구이 공기밥 포함 (16,000원), 임면수반마리공기밥1 (15,000원), 고니＋알탕+밥 (16,000원), 곤이＋알탕만제공 (15,000원), 통태＋알탕 공기밥 (16,000원), 알고니탕곱빼기 (22,000원), 은갈치조림320g내외2마리 공기2개 (38,000원), 주도로 220g내외 (43,000원), 문어숙회270g내외 (35,000원), 대방어회1인국내산 (35,000원), 고등어 반마리공기밥1 (10,000원), 고등어 반만제공 (9,000원), 명품고등어소금반고갈비반 (19,000원), 꽁치구이 대만산 공기밥1 (14,000원), 꽁치구이만제공 (13,000원), 양미리구이6마리 국내산 공기밥 1 (13,000원), 우럭소금구이공기밥1 (20,000원), 우럭구이만제공 (19,000원), 우럭반마리공기밥1 (11,000원), 우럭반마리만제공 (10,000원), 우럭양념구이공기1 (21,000원), 제주은갈치구이국내산 공기밥1 （300g내외) (17,000원), 제주은갈치 구이만（300g내외) (16,000원), 명품특한마리1공기밥 (28,000원), 임면수반마리만제공 (14,000원), 오징어 볶음 도시락 (19,000원), 광어회 1인회도시락 국내산 공기밥별도 (33,000원)"
자인뭉티기,4.4,116,"서울 서초구 강남대로37길 24-7 호원빌딩 1층
(지번) 서초동 1363-7",02-597-2158,"육회비빔밥 (9,000원), 육회비빔밥 특 (14,000원), 뚝배기등심덮밥 (10,000원), 뚝배기불고기 (10,000원), 된장찌게 (8,000원), 순두부 (8,000원), 구이정식 (38,000원)"
이자카야열,3.5,"1,440","서울 서초구 강남대로 345 2층
(지번) 서초동 1329-6",,"코스 (1인) (55,000원), 계절모듬생선회 (2인) (50,000원), 광어사시미 (50,000원), 연어사시미 (40,000원), 고노와다사시미 (50,000원), 고노와다 (해삼내장젓갈) (10,000원), 참치타르타르 (25,000원), 소고기 타다키 (28,000원), 광어 카르파쵸 (28,000원), 연어샐러드 (25,000원), 타코와사비 (15,000원), 세이로무시 (58,000원), 마구로 아에모노 (23,000원), 슈토 크림치즈 (15,000원), 도미 머리조림 (28,000원), 나가사끼 짬뽕 (25,000원), 토마토 나베 (28,000원), 모츠나베 (33,000원), 간사이 오뎅탕 (25,000원), 스지 오뎅탕 (25,000원), 레몬크림새우 (25,000원), 소고기 가라아게 (27,000원), 도리 가라아게 (22,000원), 차돌숙주볶음 (25,000원), 메로 구이 (28,000원), 시샤모 구이 (18,000원), 명란 구이 (15,000원)"
육갑식당 잠원직영점,4.5,29,"서울 서초구 잠원로 46-3 지하1층, 1층
(지번) 잠원동 66-9",,"육갑 (150g) (15,000원), 육갑등심 (150g) (25,000원), 육갑꽃살 (150g) (26,000원), 육갑차돌박이 (150g) (18,000원), 육갑 꽃돼지 (170g) (14,000원), 육갑돼지갈비 (300g) (13,000원)"
봉피양 양재점,3.0,68,"서울 서초구 강남대로 283 남성빌딩 1층
(지번) 서초동 1357-33",02-522-9291,"봉피양 평양냉면 (16,000원), 한우양곰탕 (21,000원), 자연산 숙성도미회 (60,000원), 한우채끝등심(100g) (59,000원), 돼지목심본갈비 (270g) (36,000원), 한우암소양념갈비(200g) (59,000원)"
구룡각,3.5,150,"서울 서초구 논현로 61 1~3층
(지번) 양재동 283",02-576-4283,"탕수육(小) (22,000원), 삼선간짜장 (계란후라이) (12,000원), 구룡짬뽕 (11,000원), 짜장면 (9,000원), 중화비빔밥 (계란후라이) (15,000원), 어향동고(小) (28,000원), 유린기(小) (30,000원), 탕수육(大) (42,000원), 궈바로우(찹쌀탕수육)(小) (25,000원), 깐풍군만두 (11,000원), 볶음밥(계란후라이) (12,000원), 구룡짬뽕 (11,000원), 잡채밥 (12,000원), 고추짬뽕 (12,000원), 차돌짬뽕 (13,000원), 해물우동 (11,000원), 삼선울면 (12,000원), 기스면 (10,000원), 중화야끼면 (13,000원), 군만두 (10,000원)"
아트메이저,3.6,74,"서울 서초구 서초대로 114 1층
(지번) 방배동 897-2",,"코코넛라떼 (6,500원), 말차커피라떼 (6,500원), 아메리카노 (4,500원), 카페라떼 (5,000원), 바닐라라떼 (5,500원)"
비노인빌라,2.9,86,"서울 서초구 남부순환로319길 14 가남빌딩 1층
(지번) 서초동 1464-10",02-599-7020,"파스타 디너 코스 (35,000원), Dinner A Course TOSCANA (58,000원), 디너 B코스 (캄파니아) (78,000원), 리코타 치즈 샐러드 (12,000원), 시저 샐러드 (14,000원), 등심 스테이크 샐러드 (17,000원), 카프레제 (18,000원), 훈제연어 (18,800원), 감바스 (16,000원), 오늘의 특선 스프 (5,500원), 프랜치 어니언 스프 (9,500원), 마레 (19,000원), 뽈로 (17,000원), 크로산떼 (21,000원), 곤돌리에로제 (23,000원), 바질크림 (21,000원), 까르보나라 (17,000원), 크림마레 (19,000원), 알리오 올리오 (15,000원), 봉골레 (19,000원)"
수타우동겐,3.4,228,"서울 서초구 서초대로 327 1층
(지번) 서초동 1690-3",02-599-5545,"돈까스카레우동 (16,000원), 덴뿌라카레우동 (15,000원), 가라아게카레우동 (14,000원), 카레우동 (12,000원), 가라아게붓가께 (12,500원), 덴뿌라붓가께 (13,500원), 소고기붓가께 (14,500원), 찌꾸다마붓가께 (13,500원), 명란붓가께 (14,500원), 새우크림 우동 (16,000원), 베이컨크림 우동 (16,000원), 명란크림 우동 (17,000원)"
그림나베 남부터미널점,3.6,200,"서울 서초구 서초중앙로 42 블루핀 타워 112~113호
(지번) 서초동 1603-2",02-522-5188,"밀푀유 나베 (대) (39,000원), 밀푀유 나베 (중) (29,000원), 스키야키 (대) (43,000원), 스키야키 (중) (32,000원), 스지 나베 (대) (52,000원), 스지 나베 (중) (36,000원), 창코 나베 (대) (52,000원), 창코 나베 (중) (36,000원), 스페셜 나베 (대) (65,000원), 스페셜 나베 (중) (45,000원), 쥬쥬야끼 (17,000원), 오꼬노미야끼 (11,000원), 야끼교자 (9,000원), 대왕새우튀김 (3마리) (14,000원), 대왕새우튀김 (5마리) (23,000원), 치킨 가라아게 (13,000원), 아게다시 도후 (10,000원), 꽃게탕 (13,000원), 모듬 후라이 (23,000원), 부채살 스테이크 (27,000원)"
퀸즈가든,2.3,172,"서울 서초구 강남대로53길 7 애니타워 지하1층
(지번) 서초동 1330-20",02-522-0531,"소고기 야채 샤브샤브 (14,000원), 차돌박이야채샤브 (15,000원), 월남쌈&소고기 야채 샤브샤브 (20,000원), 샤브용 목심 100g (7,000원), 훈제오리 100g (7,000원), 차돌박이 100g (8,000원), 우삼겹 150g (9,000원), 월남쌈야채 (9,000원), 숙주 청경채 배추 추가 (4,500원), 버섯추가（느타리,새송이버섯,팽이버섯） (4,500원), 팽이버섯 1개 추가 (1,500원), 왕만두 5개 (5,000원), 칼국수 (2,000원), 쌀국수 (2,000원), 떡사리 (2,000원), 야채죽 (3,000원), 라이스페이퍼 10장 (2,500원), 칠리소스 (1,000원), 땅콩흑임자소스 (1,000원), 피쉬소스 (1,000원), 간장소스 (1,000원), 파인애플 추가 (1,000원), 공기밥 (1,500원), 콜라 355mL (2,000원), 사이다 355mL (2,000원), 환타（파인애플맛）355mL (2,000원)"
LA부대찌개,4.7,19,"서울 서초구 효령로31길 90 1층
(지번) 방배동 925-18",02-588-0017,"부대찌개 (10,000원), 삼겹살 (1인) (15,000원), 철판소세지 (18,000원), 감자만두 (5,000원)"
영동족발 3호점,3.2,39,"서울 서초구 남부순환로 2628-18 1층
(지번) 양재동 1-8",02-575-0250,"왕족발(대) (45,000원), 쟁반막국수 (18,000원), 해물파전 (16,000원), 순두부찌개 (9,000원), 막국수 (9,000원)"
송가옥,4.5,50,"서울 서초구 반포대로20길 57 한송빌딩 지하 1층
(지번) 서초동 1564-7",02-581-9297,"소대창(1인) (19,000원), 소곱창(1인) (17,000원), 양(특) (25,000원), 깃머리(특) (25,000원), 소막양(1인) (17,000원)"
한국순대 본점,3.1,153,"서울 서초구 바우뫼로35길 4 원빌딩 1층
(지번) 양재동 5-22",02-573-3550,"순대국 (12,000원), 순대국 (특) (13,000원), 술국 (21,000원), 해장국 (12,000원), 순대 (접시) (15,000원), 생순대 (29,000원), 모듬 (35,000원)"
낙천정,3.9,3,"서울 서초구 효령로49길 19
(지번) 서초동 1531-3",02-3474-8232,"고급스러운 정식 (50,000원), 낙천정 스페셜메뉴 (28,000원), 사랑스러운 정식메뉴 (33,000원), 스트레스푸는 메뉴 (23,000원), 행복한 정식 (20,000원), 성공의 정식 (40,000원)"
육백집,3.6,70,"서울 서초구 신반포로 177 반포쇼핑타운3동 지하1층
(지번) 잠원동 75-18",02-533-2243,"제육볶음 (11,000원), 차돌박이삼합(1인분) (19,000원), 차돌박이(600g) (49,000원), 국내산생오겹살(600g) (49,000원), 미나리대패삼겹살(600g) (38,000원), 돼지김치찌개 (11,000원), 참치김치찌개 (11,000원), 차돌되장찌개 (11,000원), 순두부찌개 (11,000원), 우삼겹살(600g) (39,000원), 부추삼겹살(600g) (38,000원)"
모범갈빗살 강남역본점,4.4,160,"서울 서초구 서초대로73길 40 1층 104호
(지번) 서초동 1308-25",02-533-2588,"한우 생특갈빗살 (100g) (25,000원), 한우뭉티기 (화수목 한정) (38,000원), 한우 양념특갈빗살 (100g) (25,000원), 한우 육회 (150g) (33,000원), 시골된장죽 (7,000원), 빠다밥과 즉석장조림 (7,000원)"
구뜰집,3.8,46,"서울 서초구 서초대로23길 14 1층
(지번) 방배동 874-3",02-593-8592,"연탄불고기 (1인분) (10,000원), 매콤불고기 (1인분) (11,000원), 연탄삼겹살 (1인분) (12,000원), 연탄석갈비 (1인분) (12,000원), 돼지껍데기 (1인분) (8,000원)"
진대감 교대점,,806,"서울 서초구 서초대로50길 62-9 한림빌딩 1층
(지번) 서초동 1567-5",010-9879-2472,"한우차돌삼합차 (29,000원), 한우투뿔모듬(No.9) (119,000원), 한우파김치전골대표 (55,000원), 한우차돌박이 (29,000원), 한우꽃게된장찌개 (12,000원), 한우차돌짬뽕라면 (10,000원), 갓김치물냉면 (10,000원), 갓김치비빔냉면 (10,000원), 구수한누룽지 (8,000원), 날치알볶음밥 (6,000원), 점심)한우꽃게된장찌개밥상 (12,000원), 점심)한우차돌짬뽕라면밥상 (10,000원), 점심)갓김치물냉면 (10,000원), 점심)갓김치비빔냉면 (10,000원)"
다리원,3.9,90,"서울 서초구 효령로31길 6 1층
(지번) 방배동 909-7",02-522-7275,"짜장 (6,000원), 삼선짬뽕 (8,000원), 삼선볶음밥 (8,000원), 탕수육 (23,000원), 양장피 (33,000원)"
소호정 강남점,3.4,82,"서울 서초구 서초대로78길 22 홍우빌딩 2층
(지번) 서초동 1327-2",02-583-6063,"국시 (0원), 국밥 (0원), 수육 (0원), 전 (0원), 참문어 (가격정보 없음), 메밀묵 (0원)"
황금콩밭 교대점,3.4,46,"서울 서초구 반포대로30길 66 성도빌딩 1층
(지번) 서초동 1571-13",02-522-2092,"바지락두부탕 (24,000원), 홍어회 (25,000원), 백고동 초무침 (28,000원), 두부젓국 (중) (22,000원), 가자미조림 (중) (28,000원)"
일식신태평양,3.2,12,"서울 서초구 서초대로 307 지하 1층 가호
(지번) 서초동 1692-4",02-534-0354,"모듬회 사시미 (70,000원), 회정식 (35,000원), 새우튀김 (40,000원), 장어정식 (40,000원), 생선초밥 (30,000원), 생대구탕,지리 (30,000원), 도미머리탕,지리 (35,000원), 농어탕,지리 (30,000원), 회덮밥 (20,000원), 도미머리구이 (40,000원), 도미머리조림 (40,000원), 보리굴비 (30,000원), 복탕,지리 (35,000원), 장어덮밥 (35,000원)"
양재순대국사철탕 양재2호점,4.2,8,"서울 서초구 남부순환로356길 92 1층
(지번) 양재동 15-10",02-3462-0520,"순대국 (9,000원), 계란말이 (12,000원), 해물부추전 (14,000원), 머릿고기 (18,000원), 순대모듬 (21,000원), 술국 (18,000원), 뼈다귀탕 (10,000원), 닭볶음탕 (9,000원), 소내장탕 (11,000원), 사철탕 (15,000원), 특사철탕 (20,000원), 사철전골 (25,000원), 사철수육 (25,000원), 순대1접시 (9,000원), 순대전골 (26,000원), 옻한방오리 (65,000원), 옻한방닭 (6,000원), 뼈감자탕 (35,000원), 특순대국 (10,000원)"
꼬꼬앤사케,4.6,61,"서울 서초구 고무래로 16 2층
(지번) 반포동 55-3",02-532-2327,"골뱅이 소면/쫄면 (25,000원), 즉석떡볶이 (18,000원), 소세지감자튀김 (20,000원), 윙앤칩스 (22,000원), 닭날개양념튀김 (20,000원), 눈꽃빙수 (15,000원), 시원한 아이스황도 (18,000원), 나가사키짬뽕탕 (28,000원), 간사이오뎅탕 (28,000원), 꼬꼬 부대찌개 (28,000원), 김치오뎅나베 (25,000원), 노가리 (18,000원), 먹태 (18,000원), 대구포 (18,000원), 촉촉오징어 (20,000원), 한치 (20,000원), 모듬마른안주 (25,000원), 후라이드치킨 (20,000원), 크리스피치킨 (20,000원), 반반치킨 (22,000원), 허니간장치킨 (22,000원), (청양) 양념치킨 (22,000원), 마늘치킨 (22,000원), 순살치킨 (20,000원)"
태양커피 서울사당점,4.1,304,"서울 서초구 방배천로 32 송암빌딩 1층
(지번) 방배동 453-33",02-522-8182,"롱블랙 (4,000원), 플랫화이트 (4,000원), 이탈리안 카푸치노 (4,000원), 카페라테 (4,500원), 타히티 바닐라라테 (4,500원), 콜드브루 (4,500원), 아인슈페너 (5,000원), 태양라떼 (5,000원)"
가배도 강남역점,3.8,133,"서울 서초구 강남대로 405 통영빌딩 1층
(지번) 서초동 1318-2",02-595-4542,"티라미수(조각) (8,000원), 오늘의커피 (4,400원), 에스프레소 (4,400원), 플렛화이트 (5,400원), 라떼 (5,400원), 바닐라라떼 (5,900원), 모카라떼 (5,900원), 초코라떼 (6,000원), 말차라떼 (6,500원), 얼그레이 다즐링 (7,000원)"
카페 콘띠오 ConTio,4.7,64,"서울 서초구 언남길 35 1층 101호
(지번) 양재동 250-6",010-3281-5525,"아메리카노 (4,700원), 라떼 (5,500원), 메이플라떼 (6,000원), 허니라떼 (6,500원), 루이보스 (5,500원)"
더플라잉팬 레드,2.9,287,"서울 서초구 서초대로 411 지티타워 지하 1층
(지번) 서초동 1317-27",02-590-2488,"에그스 아보카도(햄) (21,500원), 파머스 오픈 오믈렛 (22,000원), 바질페스토 쉬림프 오일 파스타 (23,000원), 바나나 크리스피 프렌치 토스트 (21,000원), 베이컨 프렌치 토스트 (22,000원), 아메리카노(Hot) (5,000원), 플랫화이트 (6,000원), 프레쉬 허니 레몬티(Hot) (7,500원), 믹스드베리스무디 (8,500원), 딸기바나나스무디 (8,500원), 로얄블렌드 (7,000원), 얼그레이클래식 (7,000원), 웨딩임페리얼 (7,000원), 마르코폴로클래식 (7,000원), 아포가토 (7,000원), 초코라떼 (6,000원), 바닐라빈라떼 (6,500원), 카푸치노 (6,000원), 라떼 (6,000원)"
꽃담 서초역점,4.5,11,"서울 서초구 서초대로 250 스타갤러리브릿지 지하1층 101호
(지번) 서초동 1553-3",02-598-5288,"들깨수제비(점심) (10,000원), 한돈떡갈비 정식(점심) (11,000원), 영광굴비 정식(점심) (11,000원), 광주식 오리탕(점심) (12,000원), 오리훈제찜정식(점심) (13,000원)"
하이콴,3.9,456,"서울 서초구 신반포로 340 1층
(지번) 반포동 706-8",,"소고기 쌀국수 (9,500원), 모듬쌀국수 (12,000원), 곱창쌀국수 (13,000원), 대창쌀국수 (15,000원), 뼈쌀국수 (등뼈, 우삼겹) (11,000원), 뼈쌀국수 매운맛 (등뼈, 우삼겹) (11,000원), 크리스피포크덮밥 (12,000원), 스테이크덮밥 (13,000원), 뼈숯불구이덮밥 (12,000원), 나시고랭 (11,000원), 파타이 (13,000원), 분짜 (13,000원), 소곱창술국 (17,000원), 분보싸오 (비빔국수) (13,000원), 해산물볶음면 (12,000원), 소고기볶음면 (12,000원), 소고기볶음밥 (11,000원), 해산물볶음밥 (11,000원), 소고기 반미 (8,000원), 돼지고기 반미 (7,500원), 소시지 반미 (7,500원), 반세오 (15,000원), 짜죠 (5,000원), 새우튀김 (7,500원), 모닝글로리 (9,000원), 스프링롤 (2p) (5,000원), 두부튀김 (10,000원), 옥수수튀김 (10,000원), 바삭감자튀김 (7,000원), 반세오세트 (25,000원), 망고한접시 (10,000원), 망고소고기샐러드 (19,000원), 넴루이 (꼬치월남쌈) (19,000원), 반퐁떰 (7,000원)"
광해즉석떡볶이,4.1,174,"서울 서초구 서초대로 275 중앙빌딩 지하1층 104호
(지번) 서초동 1716-10",02-461-5360,"불맛 즉석떡볶이 (2인) (18,000원), 불맛 즉석떡볶이 (3인) (24,000원), 차돌 즉석떡볶이(2인) (17,000원), 차돌 즉석떡볶이(3인) (23,000원), 차돌 즉석떡볶이(4인) (29,000원), 기본 즉석떡볶이(2인) (15,000원), 기본 즉석떡볶이(3인) (20,000원), 기본 즉석떡볶이(4인) (25,000원), 옛추억 즉석떡볶이(2인) (15,500원), 로제 즉석떡볶이(2인) (17,000원), 깻잎 즉석떡볶이(2인) (14,000원), 순대 즉석떡볶이(2인) (15,500원), 순대 즉석떡볶이(3인) (20,500원), 차돌 어묵탕 (14,000원), 오징어탕수 (6,800원), 양념순대튀김꼬치 (5,500원), 갈릭버터감자튀김 (5,500원), 무침야끼만두 (3,800원), 철판치즈마약옥수수 (6,800원), 치즈갈릭버터감자튀김 (6,800원)"
베트남이랑,3.5,665,"서울 서초구 서초대로77길 15 대경빌딩 지하1층
(지번) 서초동 1317-5",,"소고기쌀국수(M) (9,500원), 우삼겹쌀국수(M) (11,000원), 모듬쌀국수 (12,000원), 똠양쌀국수(M) (12,000원), 모듬곱창쌀국수 (15,000원), 모듬곱창국밥 (15,000원), 모듬대창쌀국수 (18,000원), 모듬대창국밥 (18,000원), 얼큰해산물쌀국수 (12,000원), 왕갈비쌀국수 (18,000원), 뼈쌀국수 (12,000원), 얼큰해장국밥 (11,000원), 곱창전골 (소) (25,000원), 스테이크덮밥 (15,000원), 나시고랭 (12,000원), 모닝글로리 (9,000원), 야채볶음밥 (10,000원), 소고기볶음밥 (11,000원), 해산물볶음밥 (11,000원), 야채튀김면 (12,000원), 소고기튀김면 (15,000원), 해산물튀김면 (15,000원), 야채볶음면 (10,000원), 소고기볶음면 (12,000원), 해산물볶음면 (12,000원), 파타이 (13,000원)"
사가라멘 강남역점,4.1,183,"서울 서초구 서초대로77길 9 누드죤빌딩 1층 102호
(지번) 서초동 1317-11",02-535-6775,"돈코츠라멘 (9,000원), 카라이멘 (9,500원), 돈코츠 차슈라멘 (11,000원), 가츠동 (8,500원), 애비동 (9,000원), 교자 (4,500원), 새우튀김 (6,500원)"
풍년서서갈비,4.4,49,"서울 서초구 서초대로50길 84-3 선우빌딩
(지번) 서초동 1565-6",02-3471-7160,"소갈비(1인분) (35,000원), 돼지갈비(1인분) (15,000원), 통갈매기살 (17,000원), 고추장삼겹살 (17,000원), 육회 비빔밥 (10,000원), 소고기 무국 (8,000원), 갈비살 우거지탕 (8,000원), 차돌된장찌개 (8,000원), 소불고기 정식 (9,000원), 소머리 곰탕 (8,000원), 의정부 부대찌개(2인) (16,000원), 얼큰이 냉면(물, 비빔) (8,000원), 육회 (20,000원), 불판 고추장 삼겹살 (9,000원)"
모던샤브하우스 센트럴시티점,4.4,638,"서울 서초구 신반포로 176 센트럴시티 3층
(지번) 반포동 19-3",02-6244-6200,"대게 + 샤브샤브코스( 시그니처,스페셜,엑설런트) (변동가격), 시그니쳐_ 성인 (58,000원), 스페셜_ 성인 (78,000원), 엑설런트_성인 (88,000원), 메뉴판 (0원)"
두배족발,3.9,10,"서울 서초구 서운로6길 26 1층
(지번) 서초동 1364-39",02-3471-0079,"일반족반 （대） (48,000원), 반반족발 （대） （일반족발＋매운족발） (48,000원), 매운족발 （대） (48,000원), 일반족발（중） (43,000원), 반반족발 （중）（족발＋매운족발） (43,000원), 매운족발（중） (43,000원), 일반족발（소） (38,000원), 반반족발 （소）（족발＋매운족발） (38,000원), 매운족발（소） (38,000원), 냉채족발 (40,000원), 일반족발 고기추가（1인족） (24,500원), 매운족발 고기추가（1인족） (24,500원), 해물부추전 (18,000원), 쟁반국수 (18,000원), 주먹밥 (6,000원), 콩나물국 추가 (1,000원), 반찬세트 추가 (1,500원), 공기밥 (1,500원), 콜라 355mL (1,500원), 사이다 355mL (1,500원), 탐스제로 오렌지 355mL (1,500원), 펩시콜라 1.5L (4,500원), 계란찜 (6,000원), 녹두빈대떡 (14,000원)"
신미경의정통춘천닭갈비,4.1,164,"서울 서초구 방배로16길 11-3
(지번) 방배동 905-7",02-586-5222,"닭갈비（2인분） (28,000원), 치즈닭갈비（2인분） (34,000원), 닭갈비（3인분） (42,000원), 닭갈비（4인분） (56,000원), 치즈닭갈비（3인분） (51,000원), 치즈닭갈비（4인분） (68,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원)"
이고집쭈꾸미 사당직영점,3.5,50,"서울 서초구 방배천로2길 39-14
(지번) 방배동 448-3",02-585-5879,"이고집쭈꾸미 (13,000원), 삼겹쭈꾸미 (15,000원), 차돌쭈꾸미 (18,000원), 새우쭈꾸미 (15,000원), 치즈퐁듀 (7,000원)"
미가참치,3.9,12,"서울 서초구 남부순환로350길 13 2층
(지번) 양재동 11-5",02-572-0997,"프리미엄 정식 (50,000원), 미가정식 (35,000원), 회덮밥 (9,000원), 돈가스 (9,000원), 알밥 (9,000원), 실버 (37,000원), 골드 (47,000원), 스페셜 (67,000원), 로얄 (87,000원), 혼마구로 (120,000원)"
잠원떡볶이,3.6,126,"서울 서초구 잠원로4길 45
(지번) 잠원동 61-17",02-591-4108,"떡볶이 (5,000원), 모듬튀김 (5,000원), 순대 (5,000원), 튀김김밥 (600원), 꼬마김밥 (1,000원)"
만다린,4.7,2,"서울 서초구 방배로23길 13 2층
(지번) 방배동 935-3",02-587-8255,"탕수육 (20,000원), 양장피 (26,000원), 볶음밥 (10,000원), 짜장면 (9,000원), 간짜장 (10,000원), 쟁반짜장 (12,000원), 삼선짬뽕 (13,000원), 탕짜면 (12,000원), 1 셋트（탕수육＋짜장 or 짬뽕） (21,000원), 1 셋트（탕수육＋짜장 or 짬뽕） (26,000원), 알뜰세트A 1셋트（양장피＋탕수육＋짜장면） (47,000원), 알뜰세트A 2셋트（팔보채＋탕수육＋짜장면） (47,000원), 알뜰세트A 3셋트（유산슬＋탕수육＋짜장면） (47,000원), 알뜰세트B 2셋트（팔보채＋양장피＋탕수육＋짜장면） (69,000원), 알뜰세트B 3셋트（고추잡채＋깐풍기＋탕수육＋짜장면） (69,000원), 사천탕수육 (25,000원), 소고기탕수육 (27,000원), 라조육 (26,000원), 깐풍육 (26,000원), 잡채 (25,000원), 마파두부 (25,000원), 난자완스 (26,000원), 라조기 (26,000원), 연태고량주 小 (12,000원), 연태고량주 中 (20,000원), 연태고량주 大 (40,000원), 고량주 (7,000원), 이과두주 (5,000원), 맥주 (5,000원), 소주 (5,000원)"
라무진 교대점,4.0,88,"서울 서초구 반포대로22길 87-5 1층
(지번) 서초동 1569-11",02-581-3070,"징기스칸 프렌치랙(200g) (32,000원), 징기스칸 양갈비(250g) (30,000원), 징기스칸 양고기 (200g) (29,000원), 오뎅탕 (18,000원), 마늘밥 (3,000원)"
한우라서더맛있는스테이크,4.1,93,"서울 서초구 양재천로23길 10 1층
(지번) 양재동 91-8",02-577-5068,"티본 한우1++ 2인세트 (700g) (154,000원), 립아이 한우1++ 2인세트 (500g) (140,000원), 채끝 한우 1++2인세트 (400g) (112,000원), 뉴욕스트립한우1++ (200g) (55,000원), 안심 한우1++ (180g) (57,000원), 채끝 한우 2등급 (150g) (27,000원)"
개화,2.7,37,"서울 서초구 동작대로 86 동주빌딩 지하 1층
(지번) 방배동 438-24",02-581-5005,"유니짜장면 (7,000원), 짬뽕 (8,000원), 간짜장 (8,000원), 매운쟁반짜장（1인） (10,000원), 삼선짬뽕 (11,000원), 차돌박이짬뽕 (13,000원), 군만두 (6,000원), 볶음밥 (8,000원), 탕수육 (22,000원), 찹쌀탕수육（꿔버로우） (25,000원), 미니탕수육＋짜장면 (20,000원), 미니깐풍기＋짜장면 (22,000원), 미니칠리새우＋짜장면 (23,000원), A세트（탕수육＋유니짜장2개） (27,000원), B세트（탕수육＋유니짜장＋짬뽕） (28,000원), C세트（탕수육＋짬뽕2개） (29,000원), D세트（탕수육＋쟁반짜장 2인） (33,000원), 중국냉면 (13,000원), 삼선간짜장 (9,000원), 기스면 (9,000원), 훈둔탕（삼선만두국） (10,000원), 쟁반짜장（1인） (10,000원), 참이슬 후레시 (4,000원), 처음처럼 (4,000원), 맥주 카스 (5,000원), 이과두주 (4,000원), 고량주 (7,000원), 연태 小 125mL (12,000원), 연태 中 250mL (22,000원), 연태 大 500mL (40,000원)"
먹거리양곱창,3.6,86,"서울 서초구 강남대로99길 35 1층
(지번) 잠원동 22-1",02-3442-7166,"곱창구이 (28,000원), 양구이 (28,000원), 대창 (22,000원), 유창 (19,000원), 간천엽 (10,000원), 재첩국 (13,000원), 소주 (6,000원), 맥주 (6,000원), 볶음밥 (4,000원), 곱창전골(중) (59,000원)"
메종조 서초,4.2,200,"서울 서초구 반포대로7길 35 102호
(지번) 서초동 1476-10",02-6409-3373,"샌드초리죠 (8,500원), 끼슈로핸 (7,000원), 버섯키슈 (7,000원), 감자빵 (2,900원), 갸또바스크 (7,500원), 꺄늘레 (3,500원), 캄파뉴1/2 (7,500원), 소씨송 (9,400원)"
누아주베이커리,4.6,134,"서울 서초구 서초대로23길 112 1-2층
(지번) 방배동 813-4",0507-1856-7997,"아메리카노 (4,300원), 흑임자슈페너（흑임자 아인슈페너） (5,700원), 클래식 소금빵 (3,000원), 흑임자 휘낭시에 (3,000원), 소금빵 세트 (9,800원), 소금빵 선물포장 세트（4개입） (13,500원), 쪽파 소금빵 (4,800원), 발로나 초코 휘낭시에 (3,000원), 카페라떼 (5,000원), 소보로 소금빵 (3,800원), 르뱅 쿠키 (4,200원), 누아주 클래식 원두 500g (26,000원), 누아주 르 누아주 원두 500g (26,000원), 누아주 디 카페인 원두 500g (30,000원), 누아주블루（화이트 아인슈페너） (5,700원), 브라운크림(헤이즐넛슈페너) (5,700원), 우유 식빵 (5,200원), 치즈 소금빵 (3,800원), 커피번 소금빵 (4,000원), 딥 쇼콜라 소보로 소금빵 (4,500원), 소세지 소금빵 (4,500원), 유자크림치즈 소금빵 (4,800원), 트러플 에그마요소금빵 (4,800원), 잠봉 소금빵 (5,000원), 무화과 크림치즈 깜빠뉴 (6,500원), 와사비 러스크 (5,500원), 콘소메 러스크 (5,500원), 토마토 바질 러스크 (5,500원), 인절미 러스크 (5,500원), 카스테라 우유생크림 소금빵 (5,000원)"
