이름,평점,리뷰수,주소,전화번호,메뉴
고기하다,4.3,105,"서울 동대문구 경희대로4길 64 1층
(지번) 회기동 54-16",070-4163-6616,"목살반,삼겹살반 600g (28,000원), 계란볶음밥 (4,000원), 소갈비살 250g (26,000원), 소갈비살 500g (49,000원), 목살 200g (10,000원), 목살 600g (28,000원), 삼겹살 200g (10,500원), 삼겹살 600g (29,000원), 김치찌개 (4,000원), 된장찌개 (4,000원), 물,비빔냉면 (5,000원), 새송이버섯 (2,000원), 칼칼라면 (5,000원)"
한우정육소 장안본점,4.8,86,"서울 동대문구 한천로18길 9
(지번) 장안동 186-42",,"안심 (9,900원), 갈비 (9,900원), 대패등심 (9,900원), 채끝 (9,900원), 토시 (9,900원), 안창 (9,900원), 차돌 (9,900원), 업진 (9,900원), 등심 (9,900원), 치마 (9,900원), 제비 (9,900원), 부채 (9,900원)"
장안면옥,4.3,13,"서울 동대문구 사가정로 258 1층
(지번) 장안동 314-14",02-2249-7221,"2세트 (52,000원), 3세트 (67,000원), 4세트 (85,000원), 5세트 (100,000원), 떡만두국 (10,000원), 회냉면 (11,000원), 섞어냉면 (11,000원), 비빔냉면 (10,000원), 물냉면 (10,000원), 만두국 (10,000원), 찐만두 (7,000원), 만두반판 (5,000원), 갈비찜(소) (52,000원), 갈비찜(중) (65,000원), 갈비찜(대) (78,000원), 갈비탕 (15,000원), 특갈비탕 (20,000원), 갈만두국 (13,000원), 수육 (40,000원), 홍어회 (35,000원)"
빵이가 회기점,3.8,24,"서울 동대문구 이문로 42 1층
(지번) 휘경동 183-110",02-969-6929,"소보루빵 (500원), 앙금빵 (800원), 버터크림빵 (500원), 슈크림빵 (800원), 찹쌀도너츠 (500원), 팥도너츠 (800원), 햄치즈삥 (500원), 롤치즈빵 (500원), 깨찰빵 (500원), 찹쌀꽈배기 (800원)"
굿갓레스토랑 회기점,4.1,233,"서울 동대문구 회기로19길 12
(지번) 회기동 16-23",070-7576-2497,"안심 (25,000원), 채끝등심 (25,000원), 프라임부채살 (26,000원), 프라임눈꽃부채살 (29,000원), 돼지목심 (17,000원), 이베리코돈마호크 (25,000원), 돈마,목심,삼겹모듬 (32,000원), 트러플 오일 비프 크림 (19,000원), 새우 삼색날치알 크림 (14,000원), 소고기 해산물 빠에야 (17,000원), 알프레도 로제 치킨 (17,000원), 베이컨 크림 (13,000원), 베이컨 로제 (14,000원), 하우스 리코타 치즈 샐러드 (9,000원), 브라타치즈 발사믹 샐러드 (19,000원), 감바스 (18,000원), 매콤 굿갓마제 (16,000원), 매콤 알리올리오 (9,000원), 매콤 뽀모도로 (9,000원), 까르보나라 (13,000원), 매콤 새우 베이컨 오일 (14,000원), 매콤 명란 오일 (16,000원), 매콤 봉골레 (16,000원), 매콤 새우 로제 (14,000원), 매콤 소고기 토마토 (15,000원), 매콤 알프레도 크림 치킨 (16,000원), 매콤 알프레도 로제 치킨 (17,000원), 매콤 통오징어 먹물 (17,000원), 비프 샐러드 (17,000원)"
곽만근갈비탕 휘경점,3.0,8,"서울 동대문구 망우로 122-1
(지번) 휘경동 35-5",02-2217-7001,"매운 갈비찜(1인) (17,000원), 갈비전골(1인) (16,000원), 갈비탕 (11,000원), 전복갈비탕 (16,000원), 뚝배기육개장 (9,000원)"
호정닭한마리,4.1,56,"서울 동대문구 안암로18가길 32
(지번) 제기동 67-85",02-953-2624,"닭한마리 (32,000원), 닭볶음탕 (38,000원), 철판닭갈비 (14,000원), 제육볶음 (2인) (25,000원), 호정삼겹살 (200g) (15,000원), 반계탕 (13,000원), 닭계장 (13,000원)"
북배산흑염소요리,4.9,3,"서울 동대문구 장한로 68 JB타워 1층
(지번) 장안동 362-1",02-2246-6610,"흑염소 사골탕 (25,000원), 흑염소 우거지탕 (25,000원), 흑염소수육 (1인분) (45,000원), 흑염소전골 (1인분) (40,000원), 흑염소무침 (1인분) (40,000원), 흑염소껍질무침 (25,000원)"
영심이네 본점,4.7,5,"서울 동대문구 고산자로38길 31-4 청량리종합시장
(지번) 제기동 989-23",,"1 BOX 후라이드 닭강정 (13,000원), 1 BOX 순한맛 닭강정 (13,000원), 1 BOX 매운맛 닭강정 (13,000원), 1 BOX 간장맛 닭강정 (13,000원)"
명륜진사갈비 신설동점,2.7,96,"서울 동대문구 천호대로 14-1 1층
(지번) 신설동 103-9",02-2256-0222,"숯불돼지갈비 (가격정보 없음), 후려페퍼 스테이크 (가격정보 없음), 통삼겹살 (가격정보 없음), 생등갈비(프렌치렉) (가격정보 없음), 목살 (가격정보 없음), 숯불닭갈비 (가격정보 없음), 벌집껍데기 (가격정보 없음), 소갈비살 (가격정보 없음), 물냉면 (가격정보 없음), 비빔냉면 (가격정보 없음), 계란찜 (가격정보 없음), 된장찌개 (가격정보 없음), 김치찌개 (가격정보 없음)"
모두랑즉석떡볶이,4.4,47,"서울 동대문구 회기로23가길 20 지하1층, 1층
(지번) 회기동 3-32",02-965-5696,"쌀치떡 Set(2인) (15,000원), 쌀치떡 Set(3인) (19,000원), 쌀치떡 Set(4인) (25,500원), 치즈떡 Set(2인) (15,500원), 치즈떡 Set(3인) (19,500원), 치즈떡 Set(4인) (25,000원), 떡볶이 Set(2인) (13,000원), 떡볶이 Set(3인) (17,000원), 떡볶이 Set(4인) (22,500원), 쌀속치즈떡볶이 (4,000원), 떡볶이 (3,000원)"
이조갈비,4.0,2,"서울 동대문구 무학로26길 16 신동아아파트 상가동 1층 11호
(지번) 용두동 779",02-921-0104,"삼겹살 (16,000원), 차돌박이 (24,000원), 돼지갈비 (16,000원), 제육쌈밥 (12,000원), 등심 (150g) (38,000원), 소불고기 (250g) (18,000원), 제육볶음 (10,000원), 차돌된장찌개 (10,000원), 된장찌개 (8,000원), 순두부찌개 (8,000원)"
메가MGC커피 청량리롯데캐슬점,4.5,2,"서울 동대문구 답십리로 27 1층 109호
(지번) 전농동 620-47",02-960-0555,"하츄핑 딸기 밀크쉐이크 (가격정보 없음), 치즈가 펑펑 눈꽃 떡볶이 (가격정보 없음), 빤짝핑 망고 밀크쉐이크 (가격정보 없음), 레드오렌지자몽주스 (가격정보 없음), 샤인머스캣그린주스 (가격정보 없음), 딸기주스 (가격정보 없음), 딸기바나나주스 (가격정보 없음), 라임모히또 (가격정보 없음), 레몬에이드 (가격정보 없음), 블루레몬에이드 (가격정보 없음), 자몽에이드 (가격정보 없음), 왕메가아이스티 (가격정보 없음), 제로 복숭아 아이스티 (가격정보 없음), 라이트 바닐라 아몬드라떼 (가격정보 없음), 디카페인 에스프레소 (가격정보 없음), 디카페인 아메리카노 (가격정보 없음), 디카페인 꿀아메리카노 (가격정보 없음), 디카페인 카페라떼 (가격정보 없음), 디카페인 카푸치노 (가격정보 없음), 디카페인 바닐라라떼 (가격정보 없음), 디카페인 헤이즐넛 라떼 (가격정보 없음), 디카페인 카라멜마끼아또 (가격정보 없음), 디카페인 연유라떼 (가격정보 없음), 디카페인 카페모카 (가격정보 없음), 디카페인 티라미수라떼 (가격정보 없음), 토피넛라떼 (가격정보 없음), 플레인요거트스무디 (가격정보 없음), 바나나퐁크러쉬 (가격정보 없음), 할메가미숫커피 (가격정보 없음), 연유라떼 (가격정보 없음), 얼그레이 (가격정보 없음), 녹차 (가격정보 없음), 아메리카노 (가격정보 없음), 카페모카 (가격정보 없음), 카푸치노 (가격정보 없음), 카페라떼 (가격정보 없음), 카라멜마끼아또 (가격정보 없음), 바닐라라떼 (가격정보 없음), 콜드브루오리지널 (가격정보 없음), 헤이즐넛아메리카노 (가격정보 없음), 헤이즐넛라떼 (가격정보 없음), 콜드브루라떼 (가격정보 없음), 바닐라아메리카노 (가격정보 없음), 메가리카노 (가격정보 없음), 티라미수라떼 (가격정보 없음)"
용토끼,4.9,37,"서울 동대문구 이문로9길 105-13 이문월드메르디앙힐트리움더테라스 상가 지하1층 T05호
(지번) 이문동 431",02-2138-0822,"곰돌이 브리오슈 (변동가격), 소금빵 (변동가격), 단팥빵 (변동가격), 통밀빵 (변동가격), 시나몬롤 (3,500원), 식빵 (변동가격), 스콘 (변동가격), 감자식빵 (2,800원)"
와요 경희대본점,3.8,0,"서울 동대문구 경희대로4길 7 1층
(지번) 회기동 16-12",070-7793-9608,"싱글 (3,500원), 더블 (6,700원), 트리플 (10,000원), 소프트아이스크림 스몰 (2,800원), 소프트아이스크림 미디엄 (7,000원), 소프트아이스크림 라지 (10,000원)"
루헤아지트,4.3,132,"서울 동대문구 경희대로4길 18 2층
(지번) 회기동 13-1",070-4226-4431,"파블로바 (10,000원), 바닐라프렌치토스트 (8,800원), 야키소바빵 (8,400원), 칵테일 (0원)"
진미식당,4.7,2,"서울 동대문구 제기로2길 8 1층
(지번) 제기동 67-106",02-922-6190,"오징어볶음 (11,000원), 더알찬세트 (37,000원), 비빔밥 1인분 (9,000원), 육개장 (10,000원), 된장찌개 (9,000원), 순두부찌개 (9,000원), 야채곱창세트 2인분 (27,000원), 알찬세트 (28,000원), 야채곱창 1인분 (13,000원), 뼈다귀해장국 1인분 (11,000원), 한그릇닭도리탕 (10,000원), 한그릇불고기 (11,000원), 제육볶음 (10,000원), 갈비탕 (12,000원), 김치찌개 (9,000원), 닭도리탕 큰거 (36,000원), 감자탕 (36,000원), 공기밥 (1,500원), 콜라（뚱캔 355mL） (2,000원), 사이다（뚱캔 355mL） (2,000원), 처음처럼 (4,000원), 참이슬 후레쉬 (4,000원), 진로이즈백 (4,000원), 참이슬 오리지널 (4,000원), 새로 (4,000원), 카스 (4,000원), 테라 (4,000원), 장수막걸리 (4,000원)"
누스,3.7,122,"서울 동대문구 장한로28가길 41 1층
(지번) 장안동 310-7",,"아메리카노 (4,500원), 에소프레소 (4,000원), 카페라떼 (5,000원), 바닐라라떼 (5,500원), 크림라떼 (5,500원), 버터크림라떼(ICE) (6,000원), 커피쉐이크 (6,500원), 초코라떼 (5,500원), 말차라떼 (5,500원), 밀크쉐이크 (6,000원), 수제밀크티 (6,000원), 구운고구마 (6,500원), 생딸기라떼 (7,000원), 복숭아에이드 (6,000원), 자몽에이드 (6,000원), 딸기에이드 (6,000원), 망고에이드 (6,000원), 토마토주스 (7,000원), 망고주스 (7,000원), 키위주스 (7,000원), 딸기바나나 (7,000원), 아몬드바나나 (7,000원), 유자차 (4,500원), 자몽차 (4,500원), 허니자몽블랙티 (5,000원), 오렌지&메리골드&로즈마리 (5,500원), 레몬&국화&타임 (5,500원), 바나나푸딩 (6,500원), 새우오픈샌드위치 (9,000원), 아보카도오픈샌드위치 (9,000원), 연어오픈샌드위치 (11,000원), 시즌샐러드 (9,000원), 프렌치토스트 (10,000원), 오늘의브런치 (18,000원)"
이가네바지락칼국수 본점,3.8,16,"서울 동대문구 전농로 50-1 1층
(지번) 답십리동 35-6",02-2217-1367,"바지락칼국수 (9,000원), 바지락칼제비 (9,500원), 바지락얼큰수제비 (10,000원), 새알팥죽 (10,000원), 팥칼국수 (9,500원), 왕만두(6개) (8,000원), 서리태콩국수 (10,000원)"
남화루,4.3,16,"서울 동대문구 난계로 250 경해빌딩 1층
(지번) 신설동 117-6",02-2232-1151,"굴짬뽕 (12,000원), 찹쌀탕수육 (소) (25,000원), 깐풍기 (소) (25,000원), 자장면 (7,000원), 짬뽕 (8,000원)"
지지고 외대후문점,4.2,3,"서울 동대문구 천장산로 26-2 1층
(지번) 이문동 264-167",02-962-1114,"나이스라이스 (5,900원), 누들두들 (5,900원), 제육 더비라이스 (5,900원), 오돌뼈 더비라이스 (5,900원), 고기 더비라이스 (5,900원), 참치김치 더비라이스 (5,900원), 핫치킨 더비라이스 (5,900원), 참치 더비라이스 (5,900원), 펩시콜라 355mL (1,500원), 립톤 복숭아 355mL (1,500원)"
왕십리곱창골,4.4,11,"서울 동대문구 고산자로 417
(지번) 용두동 45-11",02-432-1913,"오돌곱창 (16,000원), 알곱창 (11,000원), 순대곱창 (10,000원), 오징어볶음 (10,000원), 껍데기 (9,000원)"
커피빈 장안점,4.0,21,"서울 동대문구 장한로 115 1-2층
(지번) 장안동 372-1",02-2249-9826,"헤이즐넛 아이스 블렌디드 (가격정보 없음), 차이 라떼 (가격정보 없음), 드립커피 (가격정보 없음), 레몬 민트 티 (가격정보 없음), 카푸치노 (가격정보 없음), 카페 라떼 (가격정보 없음), 바닐라빈 오트 라떼 (가격정보 없음), 마끼아토네 (가격정보 없음), 카페 모카 (가격정보 없음), 아메리카노 (0원), 헤이즐넛 라떼 (0원), 헤이즐넛 아메리카노 (0원), 매화 자스민티 (0원), 제주 유기농 작설 (0원), 얼그레이 (가격정보 없음), 레몬 캐모마일 (가격정보 없음), 고흥유자 레몬 캐모마일티 (0원), 스파클링 제주 레몬 스웨디쉬 (0원), 콜드브루 (0원), 콜드브루 수아 (0원)"
자연밥상,4.8,19,"서울 동대문구 천장산로 39 1층
(지번) 이문동 264-205",02-960-4369,"마늘 닭가슴살 스테이크 (9,000원), 순살 김치찌개 (8,500원), 엄나무 닭곰탕 (8,500원), 들깨장 비빔밥 (8,500원), 맷돌 두부비빔밥 (8,000원), 순살 제육 (9,000원)"
이디야커피 용두동사거리점,3.6,9,"서울 동대문구 왕산로 68 103호
(지번) 용두동 119-1",02-928-3305,"생강차 (가격정보 없음), 퓨어 페퍼민트 (가격정보 없음), 스프링 캐모마일 (가격정보 없음), 토피넛 라떼 (가격정보 없음), 흑당 콜드브루 (가격정보 없음), 연유 카페 라떼 (가격정보 없음), 에스프레소 (가격정보 없음), 에스프레소 콘파냐 (가격정보 없음), 카라멜 마끼아또 (가격정보 없음), 아포가토 오리지널 (가격정보 없음), 콜드브루 아메리카노 (가격정보 없음), 달달커피 (가격정보 없음), 민트모카 (0원), 화이트 초콜릿 모카 (0원), 바닐라 라떼 (0원), 카페모카 (0원), 카푸치노 (0원), 카페 라떼 (0원), 카페 아메리카노 (0원), 디카페인 콜드브루 아메리카노 (가격정보 없음)"
고대앞멸치국수,2.8,61,"서울 동대문구 제기로 2
(지번) 제기동 137-544",02-928-9394,"멸치국수 (7,000원), 비빔국수 (8,000원), 멸치숙주국수 (8,000원), 숙주비빔국수 (9,000원), 김치말이온국수 (8,000원), 김치말이냉국수 (9,000원), 열무국수 (9,000원), 우동 (8,000원), 쫄면 (8,000원), 콩국수 (10,000원), 열무냉면 (10,000원), 물냉면 (9,000원), 비빔냉면 (10,000원), 국물떡볶이 (5,000원), 라볶이 (6,000원), 칼국수 (8,000원), 떡국 (7,000원), 떡만두국 (8,000원), 왕만두 (5,000원), 야채김밥 (3,500원), 치즈김밥 (4,000원), 고추김밥 (4,000원), 참치김밥 (4,500원), 묵은지김밥 (4,500원), 고추참치김밥 (5,000원), 묵은지참치김밥 (5,000원), 진미채김밥 (5,000원), 스팸김밥 (5,000원)"
오늘동 장안,3.8,41,"서울 동대문구 장한로5길 18 1층
(지번) 장안동 424-10",02-6951-4909,"오늘텐동 (11,000원), 에비텐동 (14,000원), 아나고텐동 (15,000원), 관자텐동 (16,000원), 스페셜텐동 (18,000원), 야사이텐동 (10,000원), 아보카도사케동 (16,000원), 가츠동 (11,000원), 스테끼동 (15,000원), 우나기동 (22,000원), 김치나베정식 (15,000원), 스키야끼정식 (16,000원), 돈카츠정식 (13,000원), 사누끼우동 (8,000원), 김치우동 (9,000원), 붓카케우동 (10,000원), 명란마요우동 (11,000원), 니꾸우동 (12,000원), 치킨가라아게5p (6,000원), 에비덴푸라 3p (7,000원)"
돈벼락김치삼겹살 장안동본점,3.2,46,"서울 동대문구 장한로26길 24 1층
(지번) 장안동 342-24",0507-1374-9597,"김치삼겹살 (180g) (17,000원), 김치목살 (180g) (17,000원), 김치항정살 (160g) (19,000원), 수제 치즈 떡갈비 (250g) (14,000원), 한우 차돌박이 1+등급이상(150g) (23,000원), 냉소면 (7,000원), 비빔소면 (7,000원), 된장말이밥 (8,000원), 날치알 듬뿍 볶음밥 (5,000원), 볶음밥 치즈 추가 (3,000원), 계란찜 (1회 무료제공) (4,000원), 된장찌개 (2,000원), 공기밥 (1,000원)"
전통춘천닭갈비,4.7,34,"서울 동대문구 답십리로 152 1층
(지번) 답십리동 246-29",,"전통닭갈비(1인분) (14,000원), 매운닭갈비(1인분) (14,000원), 막국수 (7,000원), 우동사리 (2,000원), 쫄면사리 (2,000원)"
보성장,4.2,15,"서울 동대문구 서울시립대로 122 1층
(지번) 전농동 129-42",02-2212-7512,"된장찌개 (7,000원), 김치찌개 (8,000원), 대구탕 (9,000원), 알탕 (9,000원), 부대찌개 (9,000원)"
마포 껍데기,5.0,9,"서울 동대문구 사가정로 221
(지번) 장안동 100-8",02-2243-0245,"소막창 (14,000원), 소갈비살 (14,000원), 삼겹살 (13,000원), 돼지갈비 (12,000원), 껍데기 (7,000원)"
마포숯불등심갈매기살,4.6,26,"서울 동대문구 고산자로33길 15
(지번) 용두동 52-18",02-963-1914,"한우등심 (200g) (38,000원), 갈매기살 (200g) (17,000원), 생갈비살 (200g) (17,000원), 생삼겹살 (200g) (17,000원)"
아티제 외대점,3.9,29,"서울 동대문구 이문로 107
(지번) 이문동 270-1",02-959-2411,"그린티 (5,800원), 로열자몽티 (6,700원), 루이보스 (5,800원), 리얼스퀴즈 레몬에이드 (6,700원), 리얼스퀴즈 오렌지에이드 (6,700원), 리얼후르츠 토마토주스 (8,300원), 바닐라 라떼 (5,900원), 스패니쉬라떼 (5,900원), 아티제 클럽샌드위치 (6,000원), 애플밀크티 (6,200원), 얼그레이 (5,800원), 얼그레이 프라페 (7,000원), 에스프레소 프라페 (6,000원), 제주 말차 라떼 (6,200원), 치즈 크루아상 (3,700원), 카페 아메리카노 (4,900원), 카페라떼 (5,400원), 카푸치노 (5,400원), 캐러멜 마끼아또 (6,300원), 페퍼민트 (5,800원)"
이천농장한우전문,5.0,1,"서울 동대문구 약령중앙로2길 10
(지번) 제기동 1131",02-969-6787,"토종한우 (1인) (33,000원), 수제돼지 숯불갈비 (250g) (13,000원), LA 소갈비 (1인) (20,000원), 능이버섯불고기 (1인) (14,000원), 생 삼겹 (1인) (12,000원)"
요집가먹으러,3.5,17,"서울 동대문구 왕산로 183 1층
(지번) 청량리동 766",02-951-6977,"청국장 (8,000원), 된장찌개 (8,000원), 부대찌개 (9,000원), 김치찌개 (9,000원), 제육볶음 (9,000원), 갈치조림 (9,000원), 오징어볶음 (9,000원), 조기매운탕 (9,000원), 동태매운탕 (9,000원), 장어탕 (10,000원), 닭볶음탕 (36,000원)"
