이름,평점,리뷰수,주소,전화번호,메뉴
맥도날드 종로3점,2.6,7,"서울 종로구 종로 115 낙원빌딩 1,2층
(지번) 종로3가 10",02-6215-7800,"한입초코츄러스3조각 (가격정보 없음), 맥스파이시 상하이 투움바 (가격정보 없음), 슈비 투움바 (가격정보 없음), 더블 쿼터파운더 치즈 (가격정보 없음), 맥스파이시 상하이 버거 (가격정보 없음), 토마토 치즈 비프 버거 (가격정보 없음), 빅맥 (가격정보 없음), 트리플 치즈버거 (가격정보 없음), 1955 버거 (가격정보 없음), 더블 불고기 버거 (가격정보 없음), 불고기 버거 (가격정보 없음), 슈슈 버거 (가격정보 없음), 슈비 버거 (가격정보 없음), 베이컨 토마토 디럭스 (가격정보 없음), 치즈버거 (가격정보 없음), 더블 치즈버거 (가격정보 없음), 햄버거 (가격정보 없음), 드립 커피 (가격정보 없음), 해쉬 브라운 (가격정보 없음), 후렌치 후라이 (가격정보 없음), 맥너겟 (가격정보 없음), 아메리카노 (가격정보 없음)"
풍년옥,4.1,50,"서울 종로구 새문안로7길 26 1층
(지번) 당주동 17-1",02-737-5157,"설렁탕 (9,000원), 동그랑땡 (12,000원), 모듬수육 (20,000원), 빈대떡 (12,000원), 특설렁탕 (11,000원), 머리고기 (23,000원), 수육무침 (20,000원)"
창신육회 본점,3.4,130,"서울 종로구 종로 200-8 1층
(지번) 종로4가 165-3",02-2266-6727,"육회 (15,000원), 산낙지 (15,000원), 육사시미 (28,000원), 육회비빔밥 (9,000원), 잔치국수 (4,000원)"
한뫼촌,3.1,23,"서울 종로구 북촌로 24-4 1층
(지번) 재동 46-8",02-766-5535,"큰상 (30,000원), 점심특선 (40,000원), 효자상 (53,000원), 달름 (75,000원)"
명륜손칼국수,4.0,86,"서울 종로구 혜화로 45-5 1층
(지번) 명륜1가 31-23",02-742-8662,"칼국수 (10,000원), 설렁탕 (12,000원), 수육,문어(소) (30,000원), 수육,문어(대) (40,000원), 생선전(소) (20,000원), 생선전(대) (30,000원)"
송해국밥,4.0,43,"서울 종로구 종로 356-7
(지번) 숭인동 276",,"아침국밥 (3,000원), 시락국밥 (4,000원), 돼지국밥 (5,000원), 선지해장국 (5,000원), 사골물만두 (5,000원)"
슬로우파크,,149,"서울 종로구 삼청로 141 1층
(지번) 삼청동 15-2",02-739-8799,"와플브런치센트 (14,500원), 아메리칸브랙퍼스트 (15,000원), 프렌치브런치세트 (15,500원), 가든샐러드 (10,000원), 리코타치즈샐러드 (15,000원), 시저샐러드 (16,000원), 알리오올리오 (16,000원), 엔초비새우 알리오올리오 (17,000원), 상하이파스타 (18,500원), 봉골레 (18,000원), 포모도로 (16,000원), 디마레(토마토) (18,500원), 아마트리치아나 (17,000원), 까르보나라 (16,000원), 디마레(크림) (18,500원), 베이컨쉬림프 (18,000원), 비프고르곤졸라 (21,000원), 부라타치즈 샐러드 (17,000원), 연어샐러드 (17,000원), 고르곤졸라 피자 (19,000원), 마르게리따 피자 (21,000원), 갈릭베이컨 피자 (21,500원), 루꼴라 잠봉 피자 (23,000원)"
천하보쌈,4.0,557,"서울 종로구 창덕궁1길 8 1층
(지번) 원서동 144",02-744-1614,"보쌈정식 (15,000원), 낙지불고기 (26,000원), 순두부비빔밥 (11,000원), 굴보쌈 (60,000원), 불고기정식 (15,000원), 보쌈 (중) (40,000원), 보쌈 (대) (50,000원), 쟁반국수 (20,000원), 낙지정식 (24,000원)"
솔트24,3.6,50,"서울 종로구 창경궁로 236 이화빌딩 1층
(지번) 명륜4가 187",02-744-9273,"플레인 & 솔트 크로아상 (가격정보 없음), 카야잼 & 말차 크로아상 (가격정보 없음), 몽블랑 & 데니시 식빵 (가격정보 없음), 당근 & 쇼콜라 컵케이크 (가격정보 없음), 앙버터 & 고메버터 크로아상 (가격정보 없음)"
창창,2.8,466,"서울 종로구 창신12길 37 1층
(지번) 창신동 23-446",0507-1370-3548,"광동식 우육 볶음 (34,000원), 쇠고기 우육면 (17,000원), 라즈지 (28,000원), 통삼겹 동파육 (34,000원), 오드레기 볶음 (29,000원), 꿔바로우 (21,000원), 마늘종 자장면 (14,000원), 차돌박이 사천탕면 (15,000원), 짜사이 볶음밥 (10,000원), 계란볶음밥 (10,000원), 창창 팝 만두 (8,000원), 연두부 튀김 (12,000원), 오이 냉채 (8,000원), 창창하이볼 (12,000원), 블루하이볼 (12,000원)"
도마유즈라멘,4.2,839,"서울 종로구 북촌로2길 14 1층
(지번) 재동 84-6",070-8838-0365,"유즈시오(소금)라멘 (12,000원), 도마모듬B (150g) (28,000원), 유즈쇼유(간장)라멘 (12,000원), 매운유즈쇼유(간장)라멘 (13,000원), 유즈 츠케맨(대) (14,000원), 도마모듬A (150g) (26,000원), 스페셜모듬 (180g) (34,000원), 나혼자모듬 (200g) (39,000원), 초신선 한우 뭉티기 (130g) (20,000원), 특상 한우 우설 (100g) (26,000원), 꽃살 (150g) (38,000원), 와규등심 (150g) (34,000원), 진갈비살 (150g) (34,000원), 갈비본살 (150g) (26,000원), 갈비살 (생 / 양념 - 150g) (19,000원), 스페인 이베리코 (17,000원), 마약된장찌개 (8,000원)"
VIP참치 종로점,4.4,23,"서울 종로구 삼일대로15길 25 2층
(지번) 관철동 11-13",02-720-3888,"참다랑어 참치 특정식 (점심메뉴) (35,000원), 참다랑어 참치(특선코스) (58,000원), 참다랑어 참치 정식 (점심메뉴) (28,000원), 특초밥 (점심메뉴) (16,000원), 생대구탕 (점심메뉴) (16,000원), 생대구지리 (점심메뉴) (16,000원), 참다랑어 참치(일품코스) (38,000원), 참다랑어 참치(스페셜코스) (88,000원)"
꽃밥에피다 인사동,,361,"서울 종로구 인사동16길 3-6 1층
(지번) 관훈동 118-27",02-732-0276,"비건 하프 코스 (42,000원), 맥적제육 비빔밥 (25,000원), 채개장과 현미밥 (23,000원), 보자기비빔밥 (점심식사) (25,000원), 멍게 비빔밥 (25,000원), 눈개승마 나물밥 (23,000원), 오직 풀로만 키운 한우구이 코스 (109,000원), nonGMO 사료로 키운 무항생제 돼지목살구이 코스 (82,000원), 여름 스페셜 흑산도우럭찜 코스 (75,000원), 여름 스페셜 비건 풀코스 (56,000원), 차가운 구운 가지 쌀국수 (24,000원), nonGMO 무항생제 돼지목살구이(300g) (52,000원), 흑산도우럭찜 (46,000원), 모듬전(저녁메뉴) (38,000원), 찬란한 고추잡채(소) (20,000원), 꽃밥 계절 샐러드 (24,000원), 유기농 잣 겨자 소스 냉채 (24,000원), 황태탕 (24,000원), 채개장 (24,000원), nonGMO 무항생제 돼지맥적 (36,000원), nonGMO 무항생제 돼지매콤 제육볶음 (36,000원)"
두가헌,3.2,30,"서울 종로구 삼청로 14
(지번) 사간동 80",02-3210-2100,"두가헌 (138,000원), 한옥 (118,000원)"
테라스222,4.0,48,"서울 종로구 경희궁1길 35
(지번) 신문로2가 1-222",02-730-7300,"Course (95,000원), 고르곤졸라 피자 (23,000원), 살라미 피자 (25,000원), 라구 피자 (25,000원), 풍기 피자 (26,000원), 네종류 치즈 꿀 피자 (26,000원), 지중해식 샐러드 (14,000원), 그릭 샐러드 (14,000원), 연어 샐러드 (18,000원), 그킬 생선 스테이크 (34,000원), 프로슈토 샐러드 (18,000원), 갈릭 치킨 샐러드 (18,000원), 라비올리 (20,000원), 카프레제 샐러드 (16,000원), 마르게리타 (23,000원), 마스파라커스 리조또 (22,000원), 소고기 스테이크 샐러드 (22,000원), 프로슈토 풍기 (24,000원), 매생이굴 파스타 (22,000원), 네종류 치즈와 유자 꿀 (24,000원)"
익선동목장 본점,4.1,242,"서울 종로구 돈화문로 53
(지번) 묘동 160-1",02-742-4440,"YBD삼겹살 (150g) (16,000원), 이베리코 베요타 갈비살 (150g) (19,000원), 항정살 (150g) (20,000원), 생갈매기살 (150g) (17,000원), 이베리코 베요타 꽃목살 (150g) (18,000원), 한우차돌박이 1+ (120g) (22,000원), 한우채끝구이 1+ (120g) (29,000원), 햄콩 부대찌개 (8,500원), 목장국밥 (내장탕) (11,000원)"
선비옥,3.1,281,"서울 종로구 종로16길 23 1층
(지번) 관수동 160-1",,"등심 (180g) (35,000원), 돼지갈비 (250g) (18,000원), 생 삼겹살 (200g) (18,000원), 목살 (200g) (17,000원), 육회 (200g) (25,000원), 사시미 (200g) (35,000원), 육회+사시미 (200g) (35,000원), 물냉면 (9,000원), 비빔냉면 (10,000원), 회냉면 (12,000원)"
포담,3.5,186,"서울 종로구 사직로 133-10 2층 1호
(지번) 적선동 25",02-733-0831,"동파육덮밥(점심메뉴) (16,000원), 꽃하가우 (10,000원), 가지딤섬 (9,000원), 마라새우(저녁메뉴) (26,000원), 바다누룽지탕(저녁메뉴) (32,000원), 샤오마이 (9,000원), 구채교 (9,000원), 흑초 탕수육(S) (21,000원), 간장 탕수육(S) (21,000원), 탄탄면 (11,000원), 크림새우 (19,000원)"
촌놈,,"1,214","서울 종로구 대학로8가길 48 연경빌딩 2층
(지번) 동숭동 1-47",02-743-1011,"등덧심살(170g) (14,000원), 꽃게 한마리 칼국수 (소) (19,000원), 등덧심살(170g) (17,000원), 1++한우 고추장 육회 (21,000원), 눈꽃항정살(170g) (18,000원), 내 맘대로 감태 맨초밥 (3,000원), 1% 삼겹살(170g) (16,000원), 특제양념소갈비(250g) (26,000원), 할머니 된장찌개 (8,000원), 한우 육회 물회 (11,000원), 구워먹는 임실치즈 (9,000원), 대게내장볶음밥 (11,000원), 치즈폭탄삼겹볶음밥 (11,000원), 된장술밥 (8,000원), 냉면(비빔/물) (6,000원), 냉국수 (7,000원), 비빔 국수 (7,000원), 계란찜 (4,000원)"
The94,3.9,52,"서울 종로구 자하문로10길 10-32 1층
(지번) 통의동 94",02-737-1994,"카프레제 샐러드 (16,000원), 알리오 올리오 (18,000원), 봉골레 비앙코 (21,000원), 감베리 비앙코 (24,000원), 구운 김이 들어간 버섯 크림 파스타 또는 리조또 (24,000원), 뽀모도로 파스타 (18,000원), 마르게리타 피자 (18,000원), 하몬 루꼴라 피자 (24,000원), 꽃 등심과 구운 야채를 곁들인 스테이크 (48,000원), 더 구십사 스테이크 (48,000원), The 94 course A (58,000원), The 94 course B (74,000원), The 94 타파스 (38,000원), 샤프란 크림 리조또 알라 밀라네제 (26,000원), 립아이 스테이크를 곁들인 송이 크림 파스타 (28,000원), 브랜디로 향을 낸 립아이 스테이크를 곁들인 토마토 파스타 (28,000원), 매운 베이컨 파스타 (19,000원), 버섯이 들어간 까르보나라 (18,000원), 디아볼라 피자 (22,000원)"
KOTTON SEOUL,4.3,32,"서울 종로구 인사동12길 17 1층
(지번) 관훈동 83-2",02-737-5865,"Kotton Coffee (6,500원), Long Black (5,500원), Cafe Mocha (6,500원), Cappuccino (6,000원), Espresso Con Panna (5,500원)"
종로제면소,3.9,21,"서울 종로구 돈화문로11다길 10 2층
(지번) 돈의동 47",02-741-2351,"골방칼국수 (8,000원), 콩국수 (8,500원), 칼만두 (8,000원), 멸치칼국수 (7,000원), 비빔국수 (8,000원), 만두전골 (2인이상) (11,000원)"
안래홍,3.7,69,"서울 종로구 종로7길 43 1층
(지번) 공평동 132",02-739-8013,"짜장면 (7,500원), 유니짜장 (8,000원), 간짜장 (8,500원), 삼선간짜장 (10,000원), 볶음짜장 (2인분) (18,000원), 사천짜장 (2인분) (19,000원), 짬뽕 (8,000원), 삼선짬뽕 (11,000원), 삼선백짬뽕 (11,000원), 우동 (8,000원), 삼선우동 (11,000원), 굴짬뽕 (11,000원), 볶음밥 (8,000원), 새우볶음밥 (10,000원), 삼선볶음밥 (10,000원), 게살볶음밥 (11,000원), 마파두부밥 (10,000원), 잡채밥 (10,000원), 고추밥 (10,000원), 짬뽕밥 (8,500원), 삼선짬뽕밥 (11,000원), 삼선백짬뽕밥 (11,000원), 굴짬뽕밥 (11,000원), 계란탕 (20,000원), 삼선짬뽕탕 (20,000원), 산라탕 (22,000원), 게살스프 (25,000원), 군만두 (7,000원), 물만두 (7,000원), 전가복 (소) (58,000원), 삼선누룽지탕 (소) (40,000원), 깐풍관자 (소) (33,000원), 마라관자 (소) (33,000원), 고추잡채 (소) (23,000원), 부추잡채 (소) (23,000원), 잡채 (24,000원), 오향장육 (소) (24,000원), 양장피 (소) (26,000원), 해파리냉채 (28,000원), 삼품냉채 (42,000원), 사품냉채 (55,000원), 탕수육 (소) (18,000원), 사천탕수육 (소) (23,000원), 깐풍육 (소) (25,000원), 라조육 (소) (25,000원), 동파육 (소) (25,000원), 고기튀김 (17,000원), 마파두부 (17,000원), 난자완즈 (36,000원), 유린기 (소) (25,000원), 깐풍기 (소) (25,000원), 라조기 (소) (25,000원), 마라기 (소) (25,000원), 깐풍새우 (소) (32,000원), 깐쇼새우 (소) (32,000원), 크림새우 (소) (32,000원)"
텅,4.2,810,"서울 종로구 율곡로 82 7층 701호
(지번) 운니동 98-20",02-766-1933,"에스프레소 (5,500원), 아메리카노 (5,500원), 카페라떼 (6,000원), 플렛화이트 (6,000원), 바닐라빈라떼 (6,500원)"
툇마루집된장예술,4.0,82,"서울 종로구 인사동4길 5-26 2,3층
(지번) 인사동 4",02-739-5683,"북어찜구이 (15,000원), 한치회 (20,000원), 초장과 물오징어 (13,000원), 닭발 (12,000원), 암퇴지 볶음 (18,000원), 된장비빔밥 (9,000원), 간장게장밥 (14,000원), 함경도가재미식해 (17,000원), 신녹두빈대떡 (13,000원), 김치전 (11,000원), 부추전 (11,000원), 도토리묵 (11,000원), 청포묵 (10,000원), 생두부랑 김치랑 (10,000원), 두부부침 (10,000원), 코다리조림 (30,000원)"
도트블랭킷,4.2,476,"서울 종로구 윤보선길 22 1층
(지번) 안국동 83",0507-1431-2226,"한끼 든든 아보카도 파스타 샐러드 (14,500원), 아메리카노 (5,000원), 과콰몰레 쉬림프 블랭킷 (12,000원), 아보카도 베이컨 블랭킷 (11,500원), 허니 리코타 블랭킷 (11,500원), 사이드 감자튀김 (3,500원), 오리지널 감자튀김 (9,000원), 통통 쉬림프 감자튀김 (13,500원), 겉바속촉 아보카도 튀김 (10,000원), 오렌지카푸치노 (6,000원), 얼그레이 아인슈페너 (6,500원), 바닐라 빈 라떼 (6,000원), 카페라떼 (5,500원), 아쌈 블랙 밀크티 (6,000원), 페퍼민트 루이보스 밀크티 (6,500원), 생레몬 에이드 (6,500원), 생자몽 에이드 (6,500원), 애플티 에이드 (6,500원), 아보카도 바나나 케일 스무디 (7,000원), 블루베리 망고 스무디 (7,000원), ice스트로베리튤시 (6,500원), 라벤더민트 (6,500원), 페퍼민트 루이보스 (6,500원), 블루베리히비스커스 (6,500원), 산펠레그리노 아란시아타（오렌지에이드） (5,000원), 분다버크 핑크자몽 (5,000원)"
대하식당,4.6,182,"서울 종로구 자하문로7길 27 1층
(지번) 체부동 17",02-734-9503,"삼겹살 (600g) (40,000원)"
재동맷돌순두부,3.7,40,"서울 종로구 북촌로2길 6 1층
(지번) 재동 84-11",02-747-0011,"콩국수 (11,000원), 초당순두부 (12,000원), 해물순두부 (12,000원), 돌솥비빔밥 (12,000원), 비빔밥 (12,000원), 두부김치 (23,000원), 생두부 (18,000원), 두부전 (18,000원), 파전 (18,000원), 녹두전 (18,000원), 묵무침 (18,000원), 두부전골 (중) (35,000원), 두부전골 (대) (42,000원), 생삼겹살(1인) (17,000원), 생목살(1인) (17,000원)"
북살롱오티움,4.4,21,"서울 종로구 삼일대로15길 6 3층
(지번) 관철동 7-16",02-732-1112,"아메리카노 (7,000원), 시나몬티 (8,000원), 제주위트에일 (8,000원), 대파크림치즈와 크래커 (14,000원)"
고기하다,4.5,"3,364","서울 종로구 대학로 133-5 1층
(지번) 명륜4가 25",070-8808-9299,"삼겹 반 목살 반 (600g) (33,000원), 계란볶음밥 (4,000원), 된장찌개 (4,000원), 삼겹살 (600g) (33,000원), 목살 (600g) (33,000원), 냉국수 (5,000원), 등뼈라면 (8,000원), 소갈비살 (150g) (19,000원)"
종로참치,3.8,42,"서울 종로구 청계천로 97 1층
(지번) 관철동 37-2",02-2265-3737,"정식 (23,000원), 초밥 (20,000원), 생대구탕 (19,000원), 회덮밥 (11,000원), 알대구탕 (14,000원)"
라그릴리아 광화문점,3.4,147,"서울 종로구 청계천로 11 청계한국빌딩 2층
(지번) 서린동 149",02-571-5732,"비프 온더 스톤 안심(170g) (47,900원), 비프 온더 스톤 채끝등심(170g) (39,900원), 비프 온더 스톤 부채살(210g) (36,900원), 본인 립아이 스테이크(500g) (119,000원), 스윗 포테이토 프라이즈 (10,900원), 과카몰리 치킨 샐러드 (17,900원), 마르게리따 (24,900원), 트러플 풍기 피자 (23,900원), 고르곤졸라 피자 (23,900원), 봉골레 가리비 스파게티 (23,900원), 해산물 치오피노스파게티 (23,900원), 감태페스토 전복 리조또 (25,900원), 갈비리조또 (26,900원), 로얄 까르보나라 스파게티 (19,900원), 새우 날치알 크림 파스타 (20,900원), 크림 볼로네제 스파게티 (19,900원), 양송이 스프 (6,900원), 티본 스테이크(850g) (179,000원), BBQ 폭립 플래터(600g) (43,900원)"
폴바셋 혜화역점,4.3,79,"서울 종로구 동숭길 145 1-2층
(지번) 동숭동 1-36",02-743-5810,"제주 레몬 에이드 (가격정보 없음), 루이보스 밀크티 (가격정보 없음), VENTI 콜드브루 라떼 (가격정보 없음), VENTI 콜드브루 (가격정보 없음), 카페 모카 (가격정보 없음), 커피칩 라떼 프라페 (가격정보 없음), 룽고 (가격정보 없음), 리스트레토 (가격정보 없음), 망고 파인애플 프라페 (가격정보 없음), 아포가토 (가격정보 없음), 밀크 아이스크림 (가격정보 없음), 시나몬 에스프레소 콘 파나 (가격정보 없음), 아메리카노 (가격정보 없음), 에스프레소 (0원), 에스프레소 마키아토 (가격정보 없음), 제주 말차 라떼 (가격정보 없음), 초콜릿 에스프레소 콘 파나 (가격정보 없음), 카페라떼 (가격정보 없음), 카푸치노 (0원), 플랫 화이트 (가격정보 없음)"
버거킹 종로구청점,3.7,25,"서울 종로구 삼봉로 57 1층
(지번) 수송동 68-1",02-722-0238,"블랙 바비큐 와퍼 (가격정보 없음), 블랙 바비큐 콰트로 치즈와퍼 (가격정보 없음), 불맛 더블치즈앤베이컨 버거 (가격정보 없음), 통새우 와퍼 (가격정보 없음), 몬스터 와퍼 (가격정보 없음), 두툼 버거 (가격정보 없음), 오리지널스 화이트 페타 (가격정보 없음), 스파이시 풀드비프 와퍼 (가격정보 없음), 풀드비프 와퍼 (가격정보 없음), 갈릭불고기 와퍼 (가격정보 없음), 불고기 와퍼 (가격정보 없음), 비프&슈림프버거 (가격정보 없음), 와퍼 (가격정보 없음), 치즈와퍼 (가격정보 없음), 치킨킹BLT (가격정보 없음), 콰트로치즈와퍼 (가격정보 없음), 통새우슈림프버거 (가격정보 없음)"
이가면옥,4.0,44,"서울 종로구 자하문로1길 33
(지번) 필운동 205-1",,"회냉면 (13,000원), 비빔냉면 (12,000원), 물냉면 (12,000원), 왕만두 (10,000원), 군왕만두 (10,000원), 만두국 (12,000원)"
머노까머나 대학로점,3.9,"1,434","서울 종로구 창경궁로 236 이화빌딩 2층
(지번) 명륜4가 187",02-763-8850,"사모사（Samosa）2pcs (5,000원), 그린 샐러드（Green Salad） (6,000원), 치킨 코르마（Chicken Korma） (12,000원), 빨락 빠니르（Palak paneer） (11,000원), 머턴 브리야니（Mutton Briyani） (10,500원), 탄두리 치킨（Tandoori Chicken） (10,000원), 알루덤（Aloodam） (6,000원), 파파드（Papad） (2,000원), 탄두리 샐러드（Tandoori Salad） (9,000원), 토마토 스프（Tomato Soup） (5,000원), 치킨 머쉬룸（Chicken Mushroom Soup） (5,000원), 버터치킨（Butter Chicken ） (12,000원), 치킨 마살라（Chicken Masala） (12,000원), 치킨 더 피아자（Chicken do Piasa） (12,000원), 치킨 빨락（Chicken Palak） (11,000원), 치킨 빈달루（Chicken Vindaloo） (12,000원), 치킨 티카 마살라（Chicken Tikka Masala） (12,000원), 머턴 마살라（Mutton Masala） (13,000원), 머턴 더 피아자（Mutton do Piaja） (13,000원), 머턴 빨락（Mutton Palak） (13,000원), 머턴 코르마（Mutton Korma） (13,000원), 머턴 빈달루（Mutton Vindaloo） (13,000원), 빠니르 마카니（Paneer Makhani） (11,000원), 믹스 베지터블（Mix Vegetable） (11,000원), 머터 파닐 마살라（Mattar Paneer Masala） (11,000원), 차나 마살라（Chana Massala） (11,000원), 달 마커니（Dal Makhni） (11,000원), 알루 머터（Aloo Matter） (11,000원), 칠리프라운 커리（Chilly Prawn Curry） (14,000원), 프라운 빈달루（Prawn Vindallo） (14,000원)"
편안한집,3.6,148,"서울 종로구 북촌로 133
(지번) 삼청동 27-3",02-735-0092,"여향정식 (25,000원), 난향정식 (30,000원), 보리굴비정식 (30,000원), 청향정식 (50,000원), 갈비찜정식 (50,000원), 잔치정식 (70,000원), 순향정식 (95,000원)"
바오쯔,4.4,64,"서울 종로구 창경궁로35길 11
(지번) 혜화동 84-1",02-766-5522,"킹바오쯔(순한맛/매콤한맛) 1개 (3,000원), 리틀바오쯔(순한맛/매콤한맛) 5개 (7,000원), 군리틀바오쯔(순한맛/매콤한맛) 5개 (7,000원), 찐교자(순한맛/매콤한맛) 7개 (7,000원), 군교자(순한맛/매콤한맛) 7개 (7,000원)"
감성타코 광화문점,3.2,136,"서울 종로구 새문안로3길 23 경희궁의아침4단지 지하1층 B201호
(지번) 내수동 73",,"까르니따스 치즈 타코 (10,000원), 숏립 타코 (12,800원), 아보카도 치폴레크림 쉬림프 타코 (12,000원), 감성 그릴드 파히타 (43,800원), 치폴레크림 쉬림프 브리또 (15,000원), 베르데 숏립 퀘사디아 (15,800원), 과콰몰리 쉬림프 퀘사디아 (15,000원), 쉬림프 콤보 파히타 (41,800원), 치킨 콤보 파히타 (39,800원), 트리플 미트 파히타 (46,800원), 자메이카 저크 치킨 타코 (10,000원), 클래식 스테이크 타코 (13,800원)"
죽마고돈,4.7,294,"서울 종로구 삼일대로17길 42-4 1-4층
(지번) 관철동 산 19-9",02-737-9992,"특돈마카세(550g) (99,000원), 미나리 특삼겹살(300g) (34,000원), 죽마고돈 오마카세(450g) (67,500원), 돈두롤 (18,000원), 죽마호크(350g) (35,000원)"
