이름,평점,리뷰수,주소,전화번호,메뉴
보승회관 천호역점,3.9,163,"서울 강동구 올림픽로 654 1층 1호
(지번) 천호동 429-2",02-6428-2539,"순대항정수육정식 (1인) (15,000원), 순대국밥 (10,000원), 수육국밥 (10,000원), 내장국밥 (10,500원), 뼈해장국 (11,000원), 순대지옥국밥 (11,000원), 순대해장라면 (11,500원), 오소리국밥 (10,500원), 1인스페셜정식 (15,000원), 삼계탕 (13,000원), 뼈감자탕 (중) (31,000원), 순대곱창전골 (중) (31,000원), 모둠수육 (32,000원), 순대곱창볶음 (30,000원), 내장볶음 (30,000원), 순대머릿고기수육 (32,000원), 순대항정수육 (33,000원), 오징어모둠순대 (25,000원), 오징어순대 (19,000원), 술국 (20,000원)"
강경불고기 강동구청점,4.1,"1,417","서울 강동구 성안로 7-13 1층
(지번) 성내동 448-2",,"숯불 돼지 불고기 (16,000원), 제육 돼지 불고기 (16,000원), 육회비빔밥 (12,000원), 불고기비빔밥 (12,000원), 제육비빔밥 (12,000원), 뚝배기 소불고기 (12,000원), 육회 냉면 (12,000원), 강경 돼지 불고기 (19,000원), 옛날 소 불고기 (22,000원), 매운 돼지 갈비찜 (19,000원), 매운 소 갈비찜 (25,000원), 강경갈비탕 (15,000원)"
동촌,3.6,12,"서울 강동구 명일로13길 26
(지번) 둔촌동 54-6",02-474-8332,"동촌정식 (12,000원), 조기정식 (15,000원), 간장게장 (17,000원), 황태정식 (10,000원), 더덕정식 (10,000원), 갈치정식 (12,000원), 뚝불고기 (12,000원), 열무국수 (6,000원), 해물찜 (대) (50,000원), 해물찜 (중) (40,000원), 황태찜 (대) (40,000원), 황태찜 (중) (30,000원), 복매운탕 (지리) (대) (45,000원), 복매운탕 (지리) (소) (35,000원), 낙곱전골 (대) (40,000원), 낙곱전골 (중) (30,000원), 동태전골 (대) (40,000원), 동태전골 (중) (30,000원), 버섯불고기 (대) (40,000원), 버섯불고기 (중) (30,000원)"
바다회집,4.8,63,"서울 강동구 천호대로177길 55 1층
(지번) 길동 414-6",02-482-5566,"활어모듬회（도미,우럭,광어,숭어..4~5가지） (30,000원), 쫄깃한 광어 (25,000원), 우럭 (35,000원), 도다리 세꼬시 추천 (25,000원), 참도미（아까다이） (40,000원), 생연어 (30,000원), 대방어8kg~이상 한정판매 (35,000원), 대방어세트 (45,000원), 과메기 (35,000원), 광어＋우럭 (28,000원), 연어세트 (25,000원), 광어＋우럭＋생연어 (38,000원), [가성비짱]활어모듬회＋해산물（5가지） (55,000원), 도다리세꼬시세트 (35,000원), 보리숭어 (25,000원), 보리숭어 세트 (35,000원), 연어모듬회 (38,000원), 보리숭어＋세꼬시 (35,000원), 왕새우소금구이 (30,000원), 참이슬 후레시 (4,000원), 진로이즈백 (4,000원), 처음처럼 (4,000원), 참이슬 오리지널 (4,000원), 테라 (4,000원), 카스 (4,000원), 장수막걸리 (4,000원), 보해복분자 (15,000원), 청하 (5,000원), 매화수 (5,000원), 산사춘 (6,500원)"
만리장성,4.1,12,"서울 강동구 올림픽로93길 12 예원빌딩 1층 101호
(지번) 암사동 512-25",02-441-2745,"짜장면 (5,000원), 짬뽕 (6,000원), 볶음밥 (7,000원), 탕수육 (12,000원), 깐풍기 (16,000원), 굴짬뽕 (8,000원), 삼선짬뽕 (9,000원), 삼선울면 (9,000원), 군만두 (5,000원), 물만두 (5,000원), 잡탕밥 (12,000원), 잡채밥 (7,000원), 숯불고기덮밥 (7,000원), 버섯덮밥 (7,000원), 오무라이스 (7,000원), 짜장밥 (6,000원), 불탕수육 (12,000원), 버섯탕수육 (12,000원), 깐쇼새우 (16,000원), 크림새우 (16,000원), 숯불고기볶음 (16,000원), 양장피 (21,000원), 팔보채 (21,000원), 누룽지탕 (24,000원), 불탕수육_짜장 세트 (16,000원)"
태양수산,3.8,41,"서울 강동구 상암로 42 암사오피스텔 1층 111,112호
(지번) 천호동 287-2",02-429-5221,"모둠회 (소) (2인) (46,000원), 선어 삼치회 (2인) (46,000원), 회 추가 (21,000원), 해삼 (15,000원)"
얌얌카츠,4.6,148,"서울 강동구 천호옛14길 22 1층
(지번) 성내동 30-1",,"로스카츠 정식(숙성 황금돼지 등심) (14,500원), 히레카츠 정식(숙성 황금돼지 안심) (15,500원), 특로스 정식(숙성 황금돼지 등심) (17,000원), 반반 정식(숙성 황금돼지 등심, 안심) (17,500원), 테라 병맥주(330ml) (4,000원), 기린이치방(330ml) (7,000원), 음료(콜라, 사이다) (2,000원), 치킨카츠(2ea) (6,000원), 히레산도(1ea) (4,500원), 특히레카츠(숙성 황금돼지 안심 (18,500원)"
궁전쌈밥,5.0,5,"서울 강동구 양재대로124길 32
(지번) 길동 339-1",0507-897-5659,"반상차림쌈밥 2인 (35,000원), 제육쌈밥 2인 (34,000원), 묵은지고등어쌈밥 2인 (34,000원), 쌈채바구니 (10,000원), 고등어자반구이 (13,000원), 1인쌈밥（제육） (25,000원), 1인쌈밥（묵은지고등어） (25,000원), 공기밥 (1,000원)"
황제한우정육식당 굽은다리역점,3.6,170,"서울 강동구 상암로 183 1층 103호
(지번) 천호동 34-6",02-471-5672,"한우육회 (22,000원), 한우육회비빔밥 (12,000원), 한우스지된장술밥 (10,000원), 타코와사비육회 (16,000원), 상차림비 (대인) (5,000원), 상차림비 (소인) (3,000원)"
한성관,3.0,9,"서울 강동구 양재대로141길 20 1층
(지번) 명일동 312-152",02-429-5926,"탕수육 (소) (17,000원), 깐풍육 (중) (27,000원), 라조육 (중) (27,000원), 고추잡채 (중) (30,000원), 깐풍기 (중) (27,000원), 라조기 (중) (27,000원), 양장피 (소) (27,000원), 팔보채 (중) (32,000원), 유산슬 (중) (32,000원), 깐쇼새우 (중) (30,000원), 깐풍새우 (중) (30,000원), 특삼선짬뽕탕 (18,000원), 해물누룽지탕 (중) (27,000원), 짜장면 (6,000원), 간짜장 (8,000원), 삼선간짜장 (9,000원), 불타는짜장 (9,000원), 짬뽕 (8,000원), 삼선짬뽕 (10,000원)"
천호유황오리주물럭,5.0,23,"서울 강동구 상암로 126 1층
(지번) 천호동 223-1",02-488-9252,"로스주물럭한마리 (51,000원), 양념주물럭한마리 (52,000원), 오리모둠(로스,양념,훈제) (64,000원)"
유로스타커피로스터스,4.9,10,"서울 강동구 암사길 41 1층 유로스타로스터스
(지번) 암사동 473-15",02-338-6465,"아메리카노 (2,500원), 1리터 아메리카노 (3,500원), 라떼 (3,000원), 모카라떼 (3,500원), 레몬에이드 (3,500원), 딸기라떼 (4,000원), 딸기요거트스무디 (4,000원), 카라멜라떼 (3,500원), 바닐라라떼 (3,500원), 코코넛커피스무디 (4,000원)"
페이브베이커리 강동구청점,4.6,56,"서울 강동구 성내로6길 34 1층
(지번) 성내동 455-2",02-475-1350,"시그니처 소금빵 (3,300원), 크림 소금빵 (3,500원), 명란 소금빵 (잔여 3개) (3,800원), 나가사키 카스테라 (3,300원), 얼그레이 레몬스콘 (잔여 3개) (4,200원), 크랜베리 스콘 (잔여 3개) (4,300원), 크림 스콘(잔여 2개) (4,300원), 크림가득단팥빵 (3,500원), 모카번(잔여 1개) (4,000원), 꿀토스트 (4,500원), 레몬 버터바 (5,000원), 초코 크루키 (5,000원), 플레인 크로와상 (4,700원), 에그 포테이토 크로와상 샌드위치 (6,800원), 햄앤치즈 크로와상 샌드위치 (6,800원), 퀴니아망 (5,300원), 플레인 큐브 페스츄리(잔여 3개) (4,800원), 커스타드 꿀결식빵 (5,000원), 쇼콜라 브라우니 (5,000원), 황치즈 크럼블 브라우니 (5,500원), 팔미까레 (5,300원), 피칸파이 (6,000원), 딸기쨈 맘모스빵 (5,500원), 뉴욕 초코 롤 (6,000원), 플레인 피낭시에 (3,000원), 무화과 피낭시에 (3,300원), 얼그레이 까눌레 (3,500원), 갈레트브루통 (3,700원), 초코파운드 (4,500원), 얼그레이파운드 (4,500원)"
돈사돈,4.3,"1,061","서울 강동구 올림픽로 675
(지번) 천호동 354-6",02-478-8989,"흑돼지 (2인) (600g) (63,000원), 흑돼지 쫀득살 (400g) (44,000원), 흑돼지 목살 (400g) (42,000원), 흑돼지 오겹살 (200g) (22,000원), 김치찌개 (8,000원), 고추장찌개 (8,000원), 비빔냉면 (7,000원)"
어반나이프 상일점,5.0,11,"서울 강동구 구천면로100길 11 2층 202호
(지번) 상일동 235",,"포크 글라쉬 (7,000원), 콥샐러드 (13,000원), 어반나이프브런치 (15,000원), 잠봉뵈르 (12,000원), 까르보나라 (14,500원), 슈바인학센 (35,000원), BBQ 플래터 (39,000원), 폭립 (하프) (28,000원), 폴드포크 (19,500원), 뽀르게타 (28,000원)"
커피빈 올림픽공원북2문앞점,4.1,14,"서울 강동구 강동대로 193 1층
(지번) 성내동 448-1",02-471-2372,"（S）아메리카노 (5,000원), （S）헤이즐넛라떼 (6,900원), （S）카페수아 (7,000원), （R）에스프레소 달고나크림라떼 (6,200원), 자몽주스 (4,900원), 얼그레이 생크림케익 (6,500원), 시카고치즈케익 (6,300원), 초콜릿무스케익 (6,300원), 밀크레이프 (6,300원), 설향 딸기 커스터드 라떼 (7,500원), 설향 딸기 라떼 (7,300원), 설향 딸기 요거트 아이스 블렌디드 (7,200원), （S）카페라떼 (5,900원), (S) 카페모카 (6,600원), （S）바닐라라떼 (6,400원), （S）헤이즐넛아메리카노 (5,500원), （S）캐러멜마키아또 (6,900원), （R）달고나크림라떼 (5,500원), （S）바닐라 빈 오트 콜드브루 (6,300원), （S）바닐라 빈 오트 라떼 (6,100원), （S）콜드브루 (5,200원), （S）콜드브루 라떼 (6,100원), （S）콜드브루 수아 (7,000원), （S）더블초콜릿 (6,300원), （S）헤이즐넛 IB (7,100원), （S）바닐라 IB (6,600원), (S) 카페 모카 IB (6,800원), （S）캐러멜 IB (7,100원), (S)제주 첫물 말차 IB (7,100원), （S）퓨어더블초코렛 IB (6,600원)"
제주은희네해장국 강동길동점,4.2,133,"서울 강동구 천호대로 1125 1층
(지번) 길동 457-2",02-479-1478,"해장국 (12,000원), 내장탕 (13,000원)"
선어랑 생선구이,4.3,22,"서울 강동구 천중로11길 52 1층
(지번) 천호동 312",02-472-8592,"고등어구이 (9,000원), 삼치구이 (9,000원), 고등어조림 (9,000원), 코다리조림 (10,000원), 대구탕 (9,000원)"
둔촌정육식당,3.5,13,"서울 강동구 풍성로58길 20 1층
(지번) 성내동 416",02-484-2778,"한우 VIP모듬(400g) (68,000원), 한우 꽃등심(400g) (72,000원), 한우 차돌박이(400g) (46,000원), 한돈모듬(500g) (27,000원), 한돈 생오겹살(500g) (23,000원)"
순남시래기 길동역점,4.9,18,"서울 강동구 양재대로112길 9 1층
(지번) 길동 390-27",02-474-6989,"도토리 해물파전 (15,000원), 3대시래기국 (7,000원), 얼큰시래기국 (7,000원), 도마수육정식 (10,000원), 쑥떡갈비 정식 (10,000원)"
방이샤브샤브칼국수 상일점,5.0,17,"서울 강동구 상일로 23 1층
(지번) 상일동 268-8",02-442-4049,"버섯샤브칼국수 小（1.5~2인분） (29,000원), 버섯샤브칼국수 中（2~3인분） (41,000원), 버섯샤브칼국수 大（3~4인분） (53,000원), 전주비빔밥 (12,000원), 소고기 추가 100g (6,000원), 야채 추가 (3,000원), 볶음밥 추가 (3,000원), 칼국수사리 추가 (2,500원), 물김치 추가 2kg (10,000원), 사이다 355mL (2,000원), 콜라 355mL (2,000원), 참이슬 후레쉬 (4,500원), 처음처럼 (4,500원), 카스 (4,500원)"
한국식윤화돈까스 본점,2.4,65,"서울 강동구 천호대로 1194 1층
(지번) 둔촌동 53-4",02-489-5717,"윤화스페셜 (17,000원), 생선까스 (13,000원), 윤화정식 (14,000원), 함박까스 (12,000원), 매운돈까스 (13,000원), 야채돈까스 (13,000원), 치즈돈까스 (13,000원), 고구마돈까스 (13,000원), 돈까스 (12,000원), 어린이세트 (10,000원)"
등나무집,4.0,6,"서울 강동구 가래여울길 20-3
(지번) 강일동 144-1",02-429-1668,"장터국밥 (7,000원), 도토리묵사발 (6,000원), 매운탕 (메기+잡고기) (2인) (40,000원), 매운탕 (빠가사리) (2인) (50,000원), 쏘가리매운탕 (1인) (30,000원)"
보배반점 길동점,3.4,36,"서울 강동구 성안로 180 동명빌딩 1층
(지번) 길동 383-9",02-484-0094,"해물간짜장 (12,000원), 짜장＋탕수육（미니） (21,500원), 짬뽕＋탕수육（미니） (23,500원), 짜장＋짜장＋탕수육（미니） (29,000원), 짜장＋짬뽕＋탕수육（미니） (31,000원), 보배짜장면 (7,500원), 해물간짜장 (12,000원), 보배짬뽕 (9,500원), 볶음밥 (9,000원), 탕수육 (14,000원), 중화비빔밥 (12,000원), 새우고추짜장＋탕수육（미니） (24,000원), 해물간짜장＋탕수육（미니） (26,000원), 새우고추짬뽕＋탕수육（미니） (26,000원), 소고기짬뽕＋탕수육（미니） (27,000원), 해물짬뽕＋탕수육（미니） (27,000원), 통오징어짬뽕＋탕수육（미니） (28,000원), 참이슬 후레쉬 (5,000원), 참이슬 오리지널 (5,000원), 처음처럼 (5,000원), 새로 (5,000원), 진로 (5,000원), 테라 (5,000원), 카스 (5,000원), 청하 (5,000원), 칭따오 (7,000원), 하얼빈 (7,000원), 이과두주 125mL (4,000원), 연태고량주 250mL (20,000원), 연태고량주 500mL (35,000원)"
마곡닭한마리 강동직영점,4.8,17,"서울 강동구 성내로5길 29 1층
(지번) 성내동 537-8",02-6084-5111,"닭한마리 (24,000원), 닭한마리반 (36,000원), 닭두마리 (48,000원)"
몽중,5.0,24,"서울 강동구 올림픽로70길 56-2 3층
(지번) 천호동 454-42",070-4647-4229,"시그니처라떼 (6,000원), 갤럭시라떼 (5,500원), 시그니처에이드 (6,500원), 리치하이볼 (9,000원), 바나나푸딩 (6,500원), 자몽에이드 (6,500원), 레드용과에이드 (6,500원), 비치하이볼 (9,500원)"
장원닭한마리 본점,4.5,19,"서울 강동구 구천면로 320 1층
(지번) 천호동 233-148",02-481-8222,"닭한마리(소) (28,000원), 닭한마리(중) (37,000원), 닭한마리(대) (46,000원), 닭매운탕(소) (30,000원), 닭매운탕(중) (39,000원), 닭매운탕(대) (48,000원)"
황실짜장 광진교4호점,4.0,51,"서울 강동구 올림픽로 688 1층
(지번) 천호동 358-14",,"짜장면 (3,900원), 간짜장 (6,000원), 삼선간짜장 (7,000원), 쟁반짜장 (6,500원), 홍합짬뽕 (6,500원), 볶음밥 (6,500원), 잡채밥 (7,000원), 볶음짬뽕 (6,500원), 우동 (6,500원), 삼선우동 (7,500원), 울면 (6,500원), 삼선울면 (7,500원), 짜장밥 (6,000원), 짬뽕밥 (7,500원), 오징어덮밥 (7,000원), 제육덮밥 (7,500원), 송이덮밥 (7,500원), 잡탕밥 (9,000원), 탕수육(소) (15,000원), 깐풍육 (28,000원)"
메종 드 플레터 스타시티 서울점,4.8,38,"서울 강동구 구천면로 140 7층
(지번) 천호동 469-1",0507-1325-2042,"메종 드 시그니쳐 플레터 (59,000원), 한우 안심스테이크 (73,000원), 스페셜 씨푸드 파스타 (34,000원), 스페셜 크랩 크림 파스타 (37,000원), 메종 드 시그니쳐 생 초콜릿 라떼 (11,000원), 스페셜 감바스 관자 로제 파스타 (35,000원), 까르보나라 (31,000원), 알리올리오 (31,000원), 스페셜 감바스 오일 파스타 (34,000원), 리코타 치즈 샐러드 (29,000원), 생 연어 샐러드 (35,000원), 감바스 관자 샐러드 (37,000원), 고르곤졸라 (31,000원), 베이컨 피자 (33,000원), 포테이토 피자 (33,000원)"
향돈,4.6,306,"서울 강동구 천호옛14길 23-7 1층
(지번) 성내동 11-17",,"우삼겹살(200g) (11,000원), 작살삼겹살(180g) (15,000원), 지리산흑돼지오겹살(180g) (17,000원), 숙성꽃목살(180g) (15,000원), 꽃항정살(150g) (17,000원), 명품갈비살(150g) (17,000원), 석쇠불고기 (13,000원), 마약껍데기 (10,000원), 한우육회 (14,000원)"
연장전,5.0,4,"서울 강동구 구천면로 347 1층
(지번) 암사동 476-30",02-428-3338,"모듬전 (25,000원), 녹두전 (13,000원), 낙지볶음 (18,000원), 골뱅이무침 (17,000원), 두부김치 (15,000원), 홍어전 (25,000원), 동태전 (13,000원), 감자전 (12,000원), 청양고추전 (12,000원), 호박전 (8,000원), 홍어회 (20,000원), 도토리묵 (15,000원), 똥집볶음 (13,000원), 스팸후라이 (12,000원), 참치찌개 (15,000원), 오징어데침 (13,000원), 아귀포 (15,000원), 마른오징어 (15,000원), 노가리 (10,000원), 오뎅떡볶이 (13,000원)"
양산도 올림픽공원점,,253,"서울 강동구 강동대로 187 파크비유캐슬 1층 101호
(지번) 성내동 468-3",02-478-2668,"히츠마부시 (25,000원), 사케동 (16,000원), 부타동 (16,000원)"
모범떡볶이 길동점,3.5,50,"서울 강동구 진황도로 85 강동QV2차 101호
(지번) 길동 415-13",02-476-0422,"차돌떡볶이 (17,000원), 통오징어떡볶이 (17,000원), 차돌/오징어 떡볶이 세트 (23,000원)"
박승자당진아구동태찜탕 암사점,3.7,6,"서울 강동구 올림픽로 818 1층
(지번) 암사동 462-28",02-821-9575,"아구찜 (소) (31,000원), 아구탕 (소) (31,000원), 동태찜 (소) (29,000원), 동태해물전골 (소) (29,000원), 동태탕 (7,000원), 해물찜(소) (43,000원), 낙오찜(소) (41,000원), 해물탕(소) (47,000원), 대구해물전골(소) (35,000원), 대구뽈탕 (11,000원), 황태해장국 (7,000원), 동태내장탕 (9,000원), 동태알탕 (10,000원), 메밀전병 (10,000원), 해물찜(중) (51,000원), 아구찜(중) (40,000원), 해물탕(중) (57,000원), 아구탕(중) (37,000원), 대구해물전골(중) (43,000원), 낙오찜(중) (49,000원), 동태찜(중) (37,000원)"
중경해선훠궈,4.6,192,"서울 강동구 천호옛길 94-6
(지번) 성내동 48-12",02-471-8989,"평일 런치 (18,800원), 평일 디너 (19,800원), 주말,공휴일 (19,800원), 소인(8세~13세) (10,000원)"
수지네식당,5.0,24,"서울 강동구 풍성로57길 28 1층
(지번) 성내동 397-15",02-487-6828,"백반정식 (9,000원), 부대찌개 (10,000원), 갈치조림 (13,000원), 계란말이 (10,000원), 제육볶음 (10,000원), 오징어볶음 (13,000원), 차돌김치찌개 (10,000원), 황태해장국 (10,000원), 생삼겹살 (16,000원), 닭볶음탕 (한마리) (45,000원)"
만국미식회,5.0,42,"서울 강동구 천호대로157길 18 원방빌딩 지하1층
(지번) 천호동 453-21",070-8828-9798,"디아볼라 피자 (7,900원), 프레시 모짜렐라 카프레제 샐러드 (11,900원), 크림 커리 파스타 (9,800원), 치즈 제육볶음 (13,900원), 아프리칸 치킨 (13,900원)"
750식당,4.2,26,"서울 강동구 천호대로 1162 세양청마루아파트 상가 1층 101호
(지번) 둔촌동 426",02-488-0750,"얼큰750 부대찌개 (11,000원), 철판모듬스테이크(중) (37,000원), 750 부대찌개 (11,000원), 메뉴판 (0원), 메뉴판 (0원)"
다리미삼겹살 서울천호점,4.1,28,"서울 강동구 천호대로155길 13 1층
(지번) 천호동 454-9",02-6409-7771,"국내산 숙성 생 모듬한판 (540g) (45,000원), 국내산 숙성 생 삼겹살 (180g) (15,000원), 국내산 숙성 생 목살 (180g) (15,000원), 소고기 된장 전골 (6,500원), 다리미 볶음밥 (3,500원)"
옛날통닭 천호본점,3.7,2,"서울 강동구 구천면로 298 1층
(지번) 천호동 237-66",02-474-5600,"옛날통닭(1마리) (7,000원), 양념통닭(1마리) (8,000원), 간장통닭(1마리) (8,000원), 닭강정(중) (7,000원), 닭똥집(중) (7,000원), 먹태 (12,000원), 수제소세지 (10,000원)"
카페알마,3.5,6,"서울 강동구 천호대로157길 54 2, 3층
(지번) 천호동 409-3",02-476-8184,"프라페 (6,900원), 과일라떼 (6,400원), 아이스티 (6,000원), 아메리카노(HOT) (4,300원), 카페라떼(HOT) (5,800원)"
만석바지락칼국수,3.4,22,"서울 강동구 고덕로38길 54
(지번) 명일동 312-132",02-428-0096,"바지락칼국수 (9,000원), 들깨 수제비(2인이상) (7,500원), 왕만두 (6,000원), 파전 (13,000원), 팥칼국수(계절메뉴9~5월) (8,000원)"
