이름,평점,리뷰수,주소,전화번호,메뉴
문릿,3.7,12,"서울 중랑구 봉우재로43길 35 1층
(지번) 상봉동 87-2",,"아메리카노 (3,500원), 카페라떼 (4,000원), 바닐라라떼 (4,500원), 헤이즐넛 라떼 (4,500원), 연유라떼 (4,500원), 카페모카 (4,500원), 카라멜마끼아또 (4,500원), 뉴욕치즈케이크 (5,500원), 티라미수 (5,500원), 누텔라 초코 (5,800원), 까망베르치즈 (4,600원), 고구마 무스 (4,600원), 초코칩쿠키 (1,800원), 크로플 （플레인） (3,500원), 크로플 （누텔라） (5,500원), 크로플 （콩가루） (5,500원), （디카페인） 아메리카노 (4,300원), （디카페인） 카페라떼 (5,000원), （디카페인） 카페모카 (5,500원), （디카페인） 카라멜마끼아또 (5,500원), （디카페인） 연유라떼 (5,500원), （디카페인） 헤이즐넛라떼 (5,500원), （디카페인） 바닐라라떼 (5,500원), 초코라떼 (4,500원), 그린티라떼 (4,500원), 흑당 밀크티 (4,800원), 커피플로트 (5,500원), 말차플로트 (5,500원), 초코플로트 (5,500원), 레몬에이드 (4,800원)"
이정재 짬뽕,4.3,24,"서울 중랑구 신내로7가길 11 1층
(지번) 신내동 531-3",02-495-6561,"짜장면 (5,500원), 짬뽕 (8,000원), 알뜰세트메뉴1 (19,500원), 알뜰세트메뉴2 (24,000원), 알뜰세트메뉴3 (26,500원), 알뜰세트메뉴4 (29,000원), 알뜰세트메뉴5 (27,000원), 알뜰세트메뉴6 (28,000원), 가족세트메뉴A (37,500원), 가족세트메뉴B (47,500원), 검은콩 콩국수 (7,500원), 해물냉면 (7,500원), 해물비빔냉면 (7,500원), 군만두 (6,000원), 물만두 (6,000원), 탕수육 (소) (15,000원), 소고기해물짬뽕 (13,000원), 나가사끼짬뽕 (10,000원), 간짜장 (7,000원), 볶음밥 (6,500원)"
카페 하인나,4.1,48,"서울 중랑구 망우로 166-17 1층
(지번) 상봉동 475-11",,"에스프레소 (3,800원), 마일드 아메리카노 (3,800원), 밸런스 아메리카노 (3,800원), 아포카토 (4,800원), 카페라떼 (4,500원), 카푸치노 (4,500원), 바닐라라떼 (4,800원), 연유라떼 (4,800원), 토피넛샷라떼 (4,800원), 카라멜라떼 (4,800원), 헤이즐넛라떼 (4,800원), 카페모카 (4,800원), 콜드브루 (4,500원), 콜드브루라떼 (5,000원), 흑임자미숫가루라떼 (5,500원), 딸기녹차라떼 (5,500원), 수제딸기라떼 (4,800원), 초코라떼 (4,800원), 녹차라떼 (4,800원), 흑임자라떼 (4,800원), 쑥라떼 (4,800원), 수제자몽차 (5,500원), 레몬차 (5,000원), 수제대추차 (5,500원), 오미자차 (4,800원), 유자차 (4,800원), 캐모마일 (3,800원), 페퍼민트 (3,800원), 얼그레이 (3,800원), 히비스커스 (3,800원), 토마토주스 (5,800원), 꿀토마토주스 (6,500원), 자몽주스 (5,800원), 오렌지주스 (5,800원), 망고주스 (5,500원), 딸기주스 (5,500원), 아이스티 (3,800원), 레몬에이드 (5,000원), 자몽에이드 (5,000원), 레몽에이드 (5,000원), 자두메이드 (4,800원), 청포도에이드 (4,800원), 오미자에이드 (4,800원), 유자에이드 (4,800원), 자바칩프라페 (5,500원), 요거트프라페 (5,500원), 쿠키앤크림프라페 (5,500원), 딸기스무디 (5,500원), 망고스무디 (5,500원), 자두스무디 (5,500원), 플레인 요거트 (5,000원), 오디요거트 (5,000원), 블루베리요거트 (5,000원), 딸기요거트 (5,000원), 망고요거트 (5,000원), 생망고빙수 (19,500원), 생딸기빙수 (18,000원), 생자몽빙수 (17,000원), 우유팥빙수 (13,000원), 콩가루우유팥빙수 (14,000원), 흑임자우유팥빙수 (15,000원), 아이스크림 크로플 (4,800원), 아이스크림 초코브라우니 (4,500원)"
이가네바지락칼국수,4.1,49,"서울 중랑구 겸재로 218 1층
(지번) 면목동 72-57",02-433-3633,"바지락칼국수 (9,000원), 바지락칼제비(2인이상) (9,500원), 바지락얼큰수제비 (9,500원), 팥칼국수 (9,500원), 왕만두 (8,000원)"
리프패럿 중랑구청점,5.0,27,"서울 중랑구 신내로 66 2층
(지번) 신내동 563-2",010-7407-0199,"호텔링 (10,000원), 입장+음료 (11,500원), 입장 (10,000원)"
이디야커피 상봉역점,4.7,7,"서울 중랑구 망우로 277 1층
(지번) 상봉동 116-12",02-439-4839,"생강차 (가격정보 없음), 퓨어 페퍼민트 (가격정보 없음), 스프링 캐모마일 (가격정보 없음), 토피넛 라떼 (가격정보 없음), 흑당 콜드브루 (가격정보 없음), 연유 카페 라떼 (가격정보 없음), 에스프레소 (가격정보 없음), 에스프레소 콘파냐 (가격정보 없음), 카라멜 마끼아또 (가격정보 없음), 아포가토 오리지널 (가격정보 없음), 콜드브루 아메리카노 (가격정보 없음), 달달커피 (가격정보 없음), 민트모카 (0원), 화이트 초콜릿 모카 (0원), 바닐라 라떼 (0원), 카페모카 (0원), 카푸치노 (0원), 카페 라떼 (0원), 카페 아메리카노 (0원), 디카페인 콜드브루 아메리카노 (가격정보 없음)"
이삭토스트 상봉이마트점,4.0,11,"서울 중랑구 망우로60길 37 상봉써너스빌에코 106호
(지번) 망우동 508-2",02-492-2414,"햄치즈토스트 (2,600원), 아메리카노 (2,500원)"
향촌칼국수,3.3,40,"서울 중랑구 면목로55길 10
(지번) 면목동 501-5",,"멸치칼국수 (6,000원), 멸치칼국수(특) (7,000원), 닭칼국수 (6,000원), 닭칼국수(특) (7,000원), 왕만두 (7,000원)"
크리스탈,4.6,25,"서울 중랑구 봉우재로70길 93 1층
(지번) 망우동 531-28",,"즉석고추장떡볶이(1인분)(2인분부터 주문가능) (2,500원), 즉석짜장떡볶이(1인분)(2인분부터 주문가능) (2,500원), 라면(한봉지) (1,500원), 쫄면 (1,500원), 오뎅 (1,500원)"
태능가든,2.2,27,"서울 중랑구 신내로14길 13 광백빌딩 1층
(지번) 신내동 588-4",02-3422-2800,"돼지왕갈비(300g) (20,000원), 한우꽃등심(150g) (49,000원), 소생갈비(300g) (45,000원), 수원 소왕갈비(360g) (42,000원), 소 이동갈비(300g) (36,000원), 한우육회(200g) (30,000원), 갈비탕 (16,000원), 물냉면.비빔냉면 (10,000원)"
반지하,5.0,39,"서울 중랑구 사가정로51길 14 지하1층
(지번) 면목동 496-22",010-4165-2314,"챺스테이크 (20,000원), 오꼬노미야끼 (15,000원), 맑은오뎅탕 (15,000원), 불고기피자씬 (13,000원)"
카페소고 망우점,4.4,5,"서울 중랑구 신내로1길 15
(지번) 망우동 489-29",02-6014-6912,"소고라떼 (4,500원), 아메리카노 (3,500원), 딸기라떼 (5,500원), 청포도에이드 (5,000원), 밀크티 (4,500원), 카페라떼 (4,000원), 카페모카 (4,500원), 헤이즐넛라떼 (4,500원), 바닐라라떼 (4,500원), 플랫화이트 (4,000원), 아포가토 (4,000원), 초코라떼 (4,000원), 블루베리라떼 (4,500원), 미숫가루 (4,500원), 망고라떼 (5,000원), 말차라떼 (5,000원), 딸기에이드 (5,000원), 레몬에이드 (4,500원), 자몽에이드 (4,500원), 홈메이드 레몬꿀차 (3,000원), 자몽꿀레몬차 (4,500원), 캐모마일 (3,500원), 얼그레이 (3,500원)"
OK축산정육식당,3.7,6,"서울 중랑구 봉화산로56길 13
(지번) 신내동 392-1",02-493-5353,"꽃등심(200g) (35,000원), 안심(200g) (34,000원), 삼겹살(100g) (14,000원), 목살(200g) (14,000원), 육개장 (7,000원)"
슌락 면목점,4.4,52,"서울 중랑구 겸재로 187-10 1층
(지번) 면목동 102-24",,"모듬회 (소) (18,000원), 연어회 (소) (15,000원)"
롯데리아 상봉역점,2.7,22,"서울 중랑구 망우로 282-1 1층
(지번) 상봉동 115-14",02-494-2222,"더블 한우불고기버거 세트 (15,800원), 한우불고기버거 세트 (11,800원), 모짜렐라 인 더 버거 베이컨 세트 (10,900원), 리아 불고기 더블 세트 (빅불세트) (10,600원), 핫크리스피치킨버거 세트 (9,400원), 리아 불고기 세트 (8,400원), 리아 새우 세트 (8,400원), 핫크리스피치킨버거 (6,800원), 리아 불고기 (5,600원), 리아 새우 (5,600원), 치킨버거 (4,900원), 화이어윙 2조각 (3,800원), 치즈스틱 (3,400원), 양념감자 (3,300원), 전주 비빔라이스 버거 세트 (10,100원), 리아 새우 베이컨 세트 (9,400원), 리아 불고기 베이컨 세트 (9,400원), 더블 클래식치즈버거 세트 (10,300원), 더블 치킨버거 세트 (9,100원), 더블 데리버거 세트 (8,300원), 더블 미라클버거 세트 (10,100원), 미라클버거 세트 (8,800원), 더블엑스투버거 세트 (10,200원), 리아 사각새우 더블 세트 (9,400원), 클래식치즈버거 세트 (8,800원), 티렉스버거 세트 (8,400원), 치킨버거 세트 (7,800원), 데리버거 세트 (7,200원), 전주 비빔라이스 버거 (7,700원), 리아 새우 베이컨 (6,700원)"
맥주아비 사가정역점,5.0,24,"서울 중랑구 용마산로51길 51 1층
(지번) 면목동 616-1",02-432-9949,"블랙슈프림순살 (22,000원), 차오차오 떡볶이 (23,000원), 골뱅이 소면 (22,000원), 후라이드 치킨 (18,900원), 양념 치킨 (20,900원), 후라이드반반 치킨 (19,900원), 순살후라이드 치킨 (19,900원), 순살양념 치킨 (21,900원), 순살반반 치킨 (20,900원), 겨자 파닭 (22,000원), 레드 파닭 (22,000원), 블랙파닭 (22,000원), 화이트파닭 (22,000원), 반반파닭 (23,000원), 간장날개 (23,000원), 새콤달콤 순살유린기 (25,000원), 처음처럼 360mL (4,000원), 참이슬 후레쉬 360mL (4,000원), 진로 이즈백 360mL (4,000원), 처음처럼 새로 360mL (4,000원), 청하 300mL (5,000원), 카스 500mL (4,000원), 테라 500mL (4,000원), 클라우드 500mL (4,000원), 호가든 witbier 330mL (8,000원), 슈무커 헤페바이스 둔켈 (8,000원), 슈무커 알콜프리 (8,000원), 곰표 맥주 330mL (6,000원), 매화수 300mL (6,000원), 산 미구엘 320mL (8,000원)"
24시전주명가콩나물국밥 면목점,5.0,2,"서울 중랑구 겸재로 161-1 1층
(지번) 면목동 119-56",02-433-0833,"콩나물국밥 (6,000원), 김치콩나물국밥 (7,000원), 황태콩나물국밥 (7,500원), 얼큰순두부콩나물국밥 (8,000원), 순두부콩나물국밥 (8,000원), 돌솥비빔밥 (8,500원), 다슬기해장국 (8,000원), 수제돈까스 (9,000원), 오징어한마리 (13,000원), 부추야채전 (9,000원), 계란말이 (7,000원), 메밀전병 (8,000원), 손만두 (5,000원), 갈비만두 (6,000원), 왕만두 (7,000원), 동동주 한잔 (3,000원), 동동주 한되 (8,000원), 모주 한잔 (3,000원), 모주 한되 (12,000원), 막걸리 (4,000원), 소주 (5,000원), 맥주 (5,000원), 음료수 (2,000원), 공기밥 (1,000원)"
피제리아 디 파올로,4.9,110,"서울 중랑구 양원역로14가길 27 1층
(지번) 망우동 613-7",070-7672-0506,"화덕피자 (20,000원)"
고향만두,4.3,1,"서울 중랑구 봉우재로13길 12
(지번) 면목동 183-65",02-2209-1103,"만두 (3,000원), 즉석김밥 (1,500원), 찰순대 (3,000원), 쌀떡볶이 (2,000원), 냉면 (4,000원)"
가나점보돈까스분점,2.9,11,"서울 중랑구 용마산로94가길 24 1층
(지번) 면목동 19-68",02-2207-8587,"상추제육비빔밥 (13,000원), 맛있는 녀석0 추천세트(점보돈가스+상추제육비빔밥+쫄면) (35,000원), 맛있는 녀0들 추천세트(점보돈가스+김치볶음밥+쫄면) (35,000원), 맛있는 0석들 추천세트(점보돈가스+새우볶음밥+쫄면) (37,000원), 1+1돈까스(평일11~2시까지만) (22,000원), 2+1(평일11~2시까지만) (31,500원), 3+1(평일11~2시까지만) (40,000원), 4+1(평일11~2시까지만) (47,500원), 돈쫄세트(돈까스 택1+쫄면) 짱구도 못말립니다 (25,000원), 돈볶세트(돈까스 택1+볶음밥)중독주의 (25,000원), 돈쫄볶세트(돈까스 택1+쫄면+볶음밥) (35,000원), 더블돈쫄뽁세트(돈까스 택2 + 쫄면 + 볶음밥) (49,000원), 치즈돈까스 (14,000원), 점보돈까스 (14,000원), 고구마돈까스 (14,000원), 치킨까스 (14,000원), 김치볶음밥 (12,000원), 새우볶음밥(맛0는녀석들 민장군이 선택한 메뉴) (15,000원), 참치볶음밥(여심저격) (15,000원), 오므라이스 (15,000원), 고추장제육덮밥(밥 위에 고기 얹어 나갑니다) (15,000원), 쫄면(직접만든 쫄면장 비교불가) (11,000원), 쫄면곱빼기(직접만든 쫄면장 비교불가) (15,000원), 칠성사이다 355mL(뚱캔) (2,000원), 코카콜라 355mL(뚱캔) (2,000원), 돈까스 소스 추가 (1,500원), 계란 후라이 추가 (1,000원), 상추제육비빔장(상추제육주문시가능) (1,000원), 돈가스칼 (100원), 작은컵 공기밥 (1,000원)"
홍어본가,4.2,4,"서울 중랑구 동일로 867
(지번) 묵동 245-3",02-979-5305,"홍어무침 (소)(2kg) (41,000원), 홍어무침 (대)(3kg) (61,000원), 홍어추가(200g) (12,000원), 홍어추가(300g) (18,000원), 무추가 (6,000원), 미나리추가 (3,000원)"
전주한식부페,3.0,6,"서울 중랑구 봉우재로 97 1층
(지번) 상봉동 125-1",02-435-3339,메뉴 없음
도야족발 신내점,3.2,14,"서울 중랑구 봉화산로56길 106 신한빌딩 1층 103호
(지번) 신내동 467-1",02-492-2007,"도야족발 앞발 (40,000원), 도야족발 중 (32,000원), 도야족발 대 (36,000원), 반반족발 앞발（앞발족＋불족） (43,000원), 냉채족발 중 (35,000원), 보쌈 소 (33,000원), 보쌈 중 (38,000원), 보쌈 대 (43,000원), 반반족발 대（뒷발족＋불족） (39,000원), 족보막국수세트 중（족발＋보쌈） (55,000원), 1인 혼족+막국수 (21,900원), 1인 혼보쌈+막국수 (21,900원), 불족발 중 (35,000원), 불족발 대 (39,000원), 냉채족발 대 (39,000원), 반반족발 중（뒷발족＋불족） (35,000원), 마늘족발 중 (35,000원), 마늘족발 대 (39,000원), 차가운족발 (37,000원), 마늘보쌈 소 (36,000원), 마늘보쌈 중 (41,000원), 마늘보쌈 대 (46,000원), 가오리회보쌈 대 (46,000원), 처음처럼 (3,000원), 참이슬 후레쉬 (3,000원), 진로이즈백 (3,000원), 청하 (4,000원), 참이슬 오리지널 (3,000원), 카스 (3,000원), 테라 (3,000원)"
아구가,3.3,0,"서울 중랑구 동일로129길 7 1층
(지번) 중화동 301-86",02-434-5155,"아구찜 (대) (60,000원), 아구찜 (중) (50,000원), 아구찜 (소) (40,000원), 해물찜 (대) (65,000원), 해물찜 (중) (55,000원), 해물찜 (소) (45,000원), 낙지볶음 (대) (60,000원), 낙지볶음 (중) (50,000원), 연포탕 (대) (60,000원), 연포탕 (중) (50,000원)"
24시돌솥밥기사식당,4.2,11,"서울 중랑구 상봉로 8 1층
(지번) 면목동 50-6",,"청국장 (9,000원), 돼지불백 (10,000원), 갈치조림 (10,000원), 한방수제삼계탕 (15,000원), 닭볶음탕 (35,000원)"
돼지상회,4.7,1,"서울 중랑구 중랑역로 82 1층
(지번) 중화동 304",010-8910-0780,"깍뚝꽃살 150g (28,000원), 양념생소갈비살 200g (23,000원), 생소갈비살200g (20,000원), 한돈숙성삼겹살 180g (18,000원), 아롱사태수육전골 (35,000원), 한우설렁탕 (8,000원), 김치말이국수 (7,000원)"
장어세상,4.3,25,"서울 중랑구 용마산로129길 10 2층
(지번) 신내동 384-9",,"민물장어 (변동가격), 산곰장어 (1인분) (25,000원), 소갈비살 (1인분) (20,000원), 장어탕 (9,000원), 막국수 (9,000원), 잔치국수 (5,000원)"
왕초바베큐 면목점,4.9,129,"서울 중랑구 면목로 395-1 1층
(지번) 면목동 115-31",02-6012-8689,"숯불 양념 바베큐(뼈) (22,000원), 숯불 양념 바베큐(순살) (23,000원), 숯불 소금바베큐(순살) (22,000원)"
유정순대,4.2,8,"서울 중랑구 면목로37길 42
(지번) 면목동 652-19",02-433-7305,"순대국 (7,000원), 우거지순대국 (8,000원), 야채순대 (10,000원), 머릿고기 (10,000원), 순대곱창전골 (소) (15,000원)"
서울가야밀면 서울본점,4.8,10,"서울 중랑구 상봉로11길 31 1층
(지번) 면목동 74-18",02-433-4992,"양지탕 (10,000원), 특미 가야밀면 (8,000원), 깔끔한 물밀면 (8,000원), 진한 비빔밀면 (8,000원), 석쇠불고기 (10,000원), 고기만두 (5,000원)"
예향양꼬치,4.1,37,"서울 중랑구 중랑역로 38 1층
(지번) 중화동 300-40",02-433-7594,"양꼬치(10개) (12,000원), 양갈비살(10개) (14,000원), 양고급갈비(100g) (23,000원), 탕수육 (16,000원), 건두부볶음 (12,000원)"
남한강물고기 본점,5.0,12,"서울 중랑구 동일로114길 43 1층
(지번) 상봉동 121-68",02-496-1255,"메기매운탕 대 (50,000원), 잡고기 매운탕 대 (60,000원), 빠가매운탕 대 (65,000원), 참게 매운탕 대 (60,000원)"
배스킨라빈스 상봉역점,3.4,31,"서울 중랑구 면목로 495 이레빌딩 1층
(지번) 상봉동 115-1",02-434-1480,"쿼터 (18,500원), 옹기종기팩 (31,200원), 파인트 (9,800원), 패밀리 (26,000원), 하프갤론 (31,500원), 버라이어티팩 (23,400원), 맥심 모카골드마일드 스틱바 (1,900원), 골라먹는 27큐브 (29,000원), 미니 골라먹는 와츄원 (19,000원), 31요거트 레디팩 (10,800원), 베리베리 스트로베리 레디팩 (10,800원), 핸드팩세트（파인트 4EA） (39,200원), 컨디션 스틱바 그린애플 (1,900원), 아이스 초코 도쿄바나나 쿠키샌드 (5,000원), 키세스 미니 아이스 큐브 (6,000원), 아이스 쿠키 샌드 바닐라 (4,300원), 아이스 후레쉬베리 (4,300원), 아이스 모찌 밤 티라미수 (3,800원), 쿠로미 스틱바 블랙소르베 제로 (3,100원), 마이멜로디 스틱바 딸기 요거트 (3,100원), 아이스 모찌 슈크림 (3,800원), 아이스 모찌 아몬드봉봉 (3,800원), 맥심 스틱바 슈프림골드 (1,900원), 아이스 모나카 쫀떡 인절미 (4,300원), 미니 아이스 스틱바 바닐라 （3개입） (5,300원), 아이스 모나카 우유 (4,300원), 초콜릿 무스 아이스 마카롱 (4,300원), 바닐라 아이스크림 롤 (2,200원), 초코바닐라 아이스모찌 (3,800원), 그린티 아이스모찌 (3,800원)"
부자수산,2.9,12,"서울 중랑구 신내로14길 21 701동 1층 101호
(지번) 신내동 797",02-3422-3897,"광어 (2인) (30,000원), 광어 (소) (40,000원), 광어 (중) (50,000원), 우럭 (소) (40,000원), 우럭 (중) (50,000원), 광어+우럭 (2인) (30,000원), 광어+우럭 (소) (40,000원), 광어+우럭 (중) (50,000원), 모듬회 (소) (40,000원), 모듬회 (중) (50,000원), 모듬회 (대) (60,000원), 대게 특A급 (변동가격), 킹크랩 특A급 (변동가격), 놀래미 (소) (45,000원), 놀래미 (대) (60,000원), 도미 (60,000원), 농어 (60,000원), 감성돔 (60,000원), 줄돔 (70,000원), 해삼 (25,000원)"
돌깨마을맷돌순두부,3.5,0,"서울 중랑구 신내로16길 76
(지번) 신내동 317-6",02-3422-2003,"해물순두부（Seafood soft tofu） (11,000원), 쫄면순두부（Chewy noodle soft tofu） (10,000원), 쇠고기순두부（Beef soft tofu） (10,000원), 만두순두부（Dumpling soft tofu） (10,000원), 떡갈비구이（Grilled meatloaf）단품 (11,000원), 삼겹양념구이（Stir-fried Pork belly）단품 (12,000원), 들깨순두부（Green perilla soft tofu） (11,000원), 돼지순두부（Pork soft tofu） (10,000원), 삼겹양념구이（Stir-fried Pork belly）세트 (17,000원), 고등어구이 한마리（Grilled Mackerel）세트 (18,000원), 김치순두부（Kim-chi soft tofu） (10,000원), 굴순두부（Oyster soft tofu） (11,000원), 곱창순두부（Beef tripe soft tofu） (11,000원), LA갈비구이（Grilled ribs）단품 (17,000원), 고등어구이 한마리（Grilled Mackerel）단품 (12,000원), 떡갈비구이（Grilled meatloaf） 세트 (17,000원), LA갈비구이（Grilled ribs）세트 (25,000원), 갈비찜2인 (38,000원), 공기밥 (1,000원), 갈치조림2인 공기밥은추가 (28,000원), 공가밥1000원 (1,000원)"
또바기치킨호프 사가정역점,5.0,6,"서울 중랑구 면목로42길 5 1층
(지번) 면목동 611-7",02-447-7942,"또바기치킨 (14,000원), 핫스파이스 (14,000원), 스틱(닭다리) (14,000원), 윙봉(날개) (14,000원), 양념치킨 (16,000원), 매운양념치킨 (16,000원), 간장치킨 (16,000원), 매운간장치킨 (16,000원), 달콤마늘치킨 (16,000원), 청양마요치킨 (17,000원), 반반치킨 (16,000원), 마일드크리스피치킨 (16,000원), 핫크리스피치킨 (16,000원), 순살치킨 (16,000원), 순살파닭치킨 (17,000원), 순살양념치킨 (18,000원), 순살반반치킨 (18,000원), 국물떡볶이 (13,800원), 국물닭발 (20,000원), 튤립닭발 (19,000원), 무뼈닭발 (19,000원), 오돌뼈볶음 (15,000원), 우삼겹해물볶음우동 (15,000원), 골뱅이소면 (17,000원), 모듬마른안주 (18,000원), 노가리 (14,000원), 대구포 (14,000원), 쥐포 (12,000원), 먹태 (16,000원), 한치 (16,000원), 반건조오징어 (16,000원), 골뱅이튀김 (12,800원), 닭모래집튀김 (12,800원), 돈까스 (12,800원), 30cm롱치즈돈까스 (12,800원), 감자튀김 (10,800원), 갈릭버터감자튀김 (12,800원), 닭껍질튀김 (12,800원), 불꽃오징어튀김 (12,800원), 번데기탕 (12,000원), 돈까스김치우동 (12,800원), 김치수제비 (13,000원), 나가사끼짬뽕 (15,000원), 굴짬뽕 (16,000원), 바지락홍합탕 (15,000원), 어묵탕 (15,000원), 얼큰알탕 (18,000원)"
왕건고기촌,5.0,29,"서울 중랑구 중랑역로 81 1층
(지번) 중화동 312-19",02-435-9534,"채끝등심(600g) (80,000원), 등심(600g) (80,000원), 업진(600g) (64,000원), 차돌박이(600g) (46,000원), 육사시미(600g) (32,000원)"
나베정,4.3,112,"서울 중랑구 겸재로64길 1 1층
(지번) 면목동 22-3",02-491-7942,"관서식스키야키(평일점심) (13,900원), 관동식스키야키(평일점심) (13,900원), 관동식스키야키 (18,900원), 관서식스키야키 (18,900원), 신미스키야키(평일점심) (15,900원), 신미스키야키 (20,900원)"
천복집흑염소 상봉1호점,4.3,15,"서울 중랑구 망우로 262 1층
(지번) 상봉동 118-12",02-2208-2716,"흑염소탕 (18,000원), 흑염소갈비탕 (20,000원), 흑염소전골 (56,000원), 흑염소모듬수육 (28,000원), 흑염소곰탕 (17,000원), 흑염소만두전골 (44,000원), 흑염소갈비전골 (64,000원), 보양 삼계탕 (18,000원), 옻 삼계탕 (20,000원), 흑염소무침 (26,000원), 흑염소갈비수육 (32,000원), 흑염소탕수육 (22,000원), 흑염소만두 (6,000원), 왕돈가스 (12,000원), 도토리묵 무침 (15,000원), 공깃밥 (1,000원), 고기추가 (20,000원), 염소만두사리 (5,000원), 수제비사리 (3,000원), 야채사리 (5,000원), 펩시콜라 355mL (2,000원), 진로이즈백 360mL (5,000원), 참이슬 후레쉬 360mL (5,000원), 참이슬 오리지널 360mL (5,000원), 처음처럼 360mL (5,000원), 새로 360mL (5,000원), 일품진로25 375mL (25,000원), 화요25 375mL (25,000원), 보해 복분자주 375mL (15,000원), 청하 300mL (6,000원)"
