이름,평점,리뷰수,주소,전화번호,메뉴
보승회관 목동점,3.8,7,"서울 양천구 목동동로 391
(지번) 목동 907-23",02-2642-5365,"모듬수육 (32,000원), 순대 곱창 전골(중) (31,000원), 순대 곱창 볶음 (30,000원), 뼈 감자탕(중) (31,000원), 순대 머릿고기 수육 (32,000원), 순대 항정 수육 (33,000원), 오징어 모둠순대 (25,000원), 오징어순대 (19,000원), 술국 (20,000원), 매운직화무뼈닭발 (15,000원), 순대 항정수육 정식(1인) (15,000원), 순대국밥 (10,000원), 수육국밥 (10,000원), 내장국밥 (10,500원), 뼈해장국 (11,000원), 순대 지옥국밥 (11,000원), 수육 지옥국밥 (11,000원), 순대 해장라면 (11,500원), 수육 해장라면 (11,500원), 오소리 국밥 (10,500원)"
카페보아즈,4.3,8,"서울 양천구 신정로13길 21
(지번) 신정동 758-1",,"쌀크림 라떼 (6,000원), 바다크림 라떼 (6,000원), 아메리카노 (3,500원), 라떼 (4,000원), 카푸치노 (4,000원), 바닐라 라떼 (4,500원), 아몬드 라떼 (4,500원), 카페모카 (4,500원), 돌체라떼 (5,000원), 토피넛 라떼 (4,500원), 밀크티 라떼 (4,500원), 군고구마 라떼 (4,500원), 그린티 라떼 (4,500원), 딥초코 라떼 (4,500원), 레몬민트티 (ONLY ICED) (4,000원), 딸기라떼 (ONLY ICED) (6,000원), 아이스티 (2,500원), 레몬차 (3,500원), 자몽차 (3,500원), 유자차 (3,500원), 쌍화차 (3,500원)"
바숨,4.6,54,"서울 양천구 목동동로12길 43 1층
(지번) 목동 404-84",0507-182-5229,"아메리카노 (7,000원), 하우스와인 (13,000원)"
시민막국수숯불닭갈비,4.3,201,"서울 양천구 목동동로10길 21-1 1층
(지번) 신정동 296-10",02-2062-4848,"숯불닭갈비 (14,000원), 물/비빔막국수 (9,000원), 날치알주먹밥 (4,000원), 메밀전 (6,000원)"
양천골 흑염소 요리전문점 신정점,3.3,11,"서울 양천구 신월로 375 1층
(지번) 신정동 1010",02-2699-2677,"염소탕 (19,000원), 수육 (33,000원), 볶음밥 (3,000원), 야채추가 (3,000원)"
리모트,4.6,11,"서울 양천구 목동중앙본로7길 34 3층
(지번) 목동 717-14",,"아메리카노 (4,000원), 카페라떼 (4,500원), 바닐라라떼 (5,000원), 필터커피 (5,500원), 리모트 떡볶이 (12,000원)"
동두천솥뚜껑삼겹살 신정네거리점,4.0,113,"서울 양천구 중앙로 290
(지번) 신정동 971-15",,"숙성통삼겹 한판 (3인분) (30,000원), 숙성통목살 한판 (3인분) (30,000원), 항정살 한판 (3인분) (36,000원)"
아시라이,3.9,21,"서울 양천구 목동중앙북로 7 신한이모르젠 1층 120호
(지번) 목동 960",,"연어 사시미 (20,000원), 타코와사비 (9,000원), 치킨가라아게 (15,000원), 해물야끼우동 (15,000원), 해물사천나베 (17,000원)"
등촌샤브칼국수 목동점,3.3,34,"서울 양천구 목동서로 35
(지번) 목동 908-31",02-2646-8666,"샤브칼국수세트 (1인분) (17,000원), 버섯매운탕칼국수 (1인분) (11,000원)"
쭈꾸미도사 오목교점,4.6,244,"서울 양천구 오목로 313-3 1층
(지번) 목동 406-112",02-6951-2089,"한우대창쭈꾸미 (18,000원), 차돌쭈꾸미 (16,000원), 삼겹쭈꾸미 (16,000원), 오리지널쭈꾸미 (15,000원), 쭈차새 (16,000원), 쭈곱새 (16,000원)"
갓포 쿠마카세,3.2,86,"서울 양천구 목동동로 226-11 1층
(지번) 목동 406-76",,"오마카세A (64,000원), 오마카세B (84,000원), 모둠사시미 소 (64,000원), 모둠사시미 중 (96,000원), 모둠사시미 대 (128,000원), A코스 (64,000원), B코스 (84,000원), 사시미모리아와세(소) (64,000원), 사시미모리아와세(중) (96,000원), 사시미모리아와세(대) (128,000원), 간사이오뎅나베 (21,000원), 토리카라아게 (18,000원)"
남영동양문 오목교점,4.0,"1,137","서울 양천구 목동동로 260 양지타운 1층 101, 102호
(지번) 목동 406-202",02-2651-2020,"생소갈비 (69,000원)"
힐하우스,4.8,3,"서울 양천구 목동중앙북로8길 88
(지번) 목동 639-1",,"모카스타우트 (7,000원), 스텔라아르두아 (6,000원), 나초 (5,000원), 핫도그 (4,000원), 소시지 (5,000원)"
오봉집 등촌점,3.4,455,"서울 양천구 목동중앙북로 7 신한이모르젠 1층 101-2, 101-3호
(지번) 목동 960",02-2653-7040,"오봉스페셜 (56,000원), 칼낙지 (14,000원), 직화낙지볶음 (14,000원)"
투썸플레이스 양천구청점,3.5,12,"서울 양천구 목동서로 349
(지번) 신정동 321-6",02-2650-8900,"치킨 시저 샐러드 (가격정보 없음), 에그 샐러드번 (가격정보 없음), 뉴욕 치즈 케이크 (가격정보 없음), 레드벨벳 (가격정보 없음), 마스카포네 티라미수 (가격정보 없음), 스트로베리 초콜릿 생크림 (가격정보 없음), 스페니쉬 연유 라떼 (가격정보 없음), 허니 레몬티 (가격정보 없음), 롱블랙 (가격정보 없음), 스트로베리 피치 프라페 (가격정보 없음)"
목동초밥집,4.7,29,"서울 양천구 목동동로12길 9 1층 103호
(지번) 목동 938",02-2644-2005,"모둠스페셜(11p) (29,000원), 생선회정식A((1인) (53,000원), 생선회정식B(1인) (59,000원), 연어(10p) (22,000원), 광어(10p) (22,000원), 광어+연어(10p) (22,000원), 장어(10p) (27,000원), 도로(10p) (50,000원), 혼마아까미(10p) (35,000원), 연어 (2,500원), 광어 (2,500원), 광어엔가와 (3,000원), 전복 (3,000원), 장어 (3,000원), 혼마아까미 (3,500원), 초새우 (1,500원), 장새우 (2,000원), 도미 (3,000원), 런치 (17,000원), 혼마도로(1p) (5,000원), 계란 (2,000원)"
명륜진사갈비 서울신월점,,13,"서울 양천구 월정로 193 1층
(지번) 신월동 90-10",02-2695-5964,"성인무한리필 (18,900원), 물/비빔냉면 (5,900원)"
펍피맥 목동역점,4.6,45,"서울 양천구 은행정로18길 22
(지번) 신정동 903-16",02-6951-2377,"A.set (24,000원), C.set (29,000원), 더블치즈피자 (5,000원), 콘치즈피자 (5,000원), 페퍼로니피자 (5,500원), 포테이토피자 (6,000원)"
빌리엔젤 목동41타워점,3.8,14,"서울 양천구 목동동로 293 3층
(지번) 목동 917-9",02-2654-6575,"아메리카노(HOT) (4,600원), 카페라떼(HOT) (5,100원), 카페모카(HOT) (5,600원), 레드벨벳케이크 (조각) (7,000원), 당근케이크 (조각) (7,200원)"
숯,5.0,140,"서울 양천구 목동중앙북로7가길 58 2층
(지번) 목동 607-43",,"특상우설 (25,000원), 살치 (20,000원), 뼈갈비 (20,000원), 치마 (14,000원), 꼬리 (12,000원), 늑간 (11,000원), 차돌 (10,000원), 닭 목살 (9,000원), 닭다리 (8,000원), 닭무릎 (9,000원), 유린기 (12,000원), 함박스테이크 (9,000원), 게장찌개 (8,000원), 타마고야끼 (8,000원), 사골국수 (6,000원), 비빔면 (6,000원)"
나리집,4.3,144,"서울 양천구 목동동로 266-1 2층
(지번) 목동 406-227",0507-1321-9396,"삼겹살(180g) (16,000원), 목살(180g) (16,000원), 항정살(150g) (17,000원), 돈차돌(180g) (16,000원), 한우된장라면 (7,500원), 한우청양짜장라면 (5,500원)"
청평메기매운탕,5.0,2,"서울 양천구 가로공원로56길 42-1 1층
(지번) 신월동 159-59",02-2604-4750,"메기빠가참게 매운탕(소) (45,000원), 메기매운탕 (소) (35,000원), 섞어탕(소) (48,000원), 메기빠가참게 매운탕(중) (55,000원), 메기매운탕(중) (45,000원), 섞어탕(중) (58,000원), 어탕(점심특선) (10,000원), 메기탕(점심특선) (15,000원), 어탕국수(점심특선) (10,000원), 빠가탕(점심특선) (17,000원), 새우탕(점심특선) (10,000원)"
이층주방,4.6,43,"서울 양천구 신정중앙로 98 2층
(지번) 신정동 902-6",,"직화삼겹살구이 (17,900원), 얼큰칼순두부 (15,900원), 수육전골 (18,900원), 가리비치즈구이 (19,900원), 청양까르보치킨 (19,900원), 가리비조개술찜 (24,900원), 직화닭발볶음 (16,900원), 우삼겹숙주볶음 (16,900원), 직화목살구이 (17,900원), 직화고추장삼겹살구이 (18,900원), 직화갈비구이 (18,900원), 직화우삼겹구이 (19,900원), 갈릭치즈감자튀김 (9,900원), 닭껍질튀김 (10,900원), 닭똥집튀김 (11,900원), 치즈롤까스 (13,900원), 순살후라이드치킨 (16,900원), 통삼겹두부김치 (15,900원), 에그인헬 (17,900원), 토마토홍합스튜 (17,900원), 우삼겹육전 (17,900원), 소고기타다키 (19,900원), 수육한판 (19,900원), 갑오징어숙회&소면 (23,900원), 꼬치어묵탕 (12,900원), 얼큰김치칼국수 (13,900원), 소고기된장술국 (13,900원), 순살감자탕 (16,900원), 무뼈국물닭발 (17,900원), 꽃게나가사키짬뽕탕(담백/얼큰) (18,900원)"
준이네당산양꼬치 염창점,2.9,53,"서울 양천구 공항대로 616
(지번) 목동 513-10",02-2644-6092,"고급양갈비 (1인분) (20,000원), 양꼬치 (1인분) (14,000원), 양갈비살꼬치 (1인분) (14,000원), 꿔보로우 (16,000원), 옥수수면 (6,000원)"
춘화막창구이,5.0,26,"서울 양천구 목동중앙북로7가길 23
(지번) 목동 610-4",,"돼지막창 (200g) (14,000원), 소막장 (180g) (19,000원), 껍데기 (200g) (8,000원), 야채곱창볶음 (1인분) (11,000원), 급냉삼겹살 (180g) (12,000원), 닭발삼겹볶음 (200g) (16,000원), 춘화얼큰라면 (7,000원)"
시골식당,4.6,4,"서울 양천구 중앙로36길 22-9 목동 신시가지아파트 10단지 1018동앞
(지번) 신정동 1049-13",02-2653-1193,"삼계탕(닭) (15,000원), 능이 오리백숙, 능이 토종닭백숙 (예약주문) (0원), 토종 닭볶음탕, 닭볶음탕 (예약주문) (0원), 영양탕: 수육, 전골, 특탕, 탕 (0원), 염소전골, 염소특탕, 염소탕 (0원)"
해몽,3.7,0,"서울 양천구 오목로 345 슬로우스퀘어 1층 116호
(지번) 목동 406-28",,"해몽 모듬특선1 (450g) (35,000원), 해몽 모듬특선 2 (650g) (48,000원), 제주흑돼지 오겹살 모듬특선 (450g) (44,000원), 시몬모듬특선 (450g) (30,000원), 해몽부대찌개 (7,000원), 해몽제육볶음 (7,000원), 해몽 꽃삼겹살 (180g) (14,000원), 제주흑돼지오겹살 (180g) (19,000원), 시몬꽃삼겹살 (180g) (10,000원), 가브리살 (150g) (13,000원), 항정살 (150g) (16,000원), 초벌구이 갈비양념목살 (200g) (14,000원), 매콤삼겹살 (200g) (14,000원)"
교담집 목동본점,3.5,27,"서울 양천구 목동동로 260 양지타운 2층 201호
(지번) 목동 406-203",02-2654-9396,"숙성눈꽃살치살 (150g) (54,000원), 숙성알꽃등심 (150g) (49,000원), 숙성네모안심 (150g) (49,000원), 숙성교담끝등심 (150g) (43,000원), 숙성생양념고기 (150g) (41,000원)"
야끼니꾸소량 목동점,5.0,539,"서울 양천구 신정중앙로 85 로데오프라자 1층 111호
(지번) 신정동 886-6",070-8657-3115,"대량카세(550g) (59,000원), 호루몬3종셋트(250g) (29,000원), 스지차돌해장전골 (27,000원), 우설(60g) (9,800원), 돼지목살(100g) (6,800원), 소량카세(350g) (39,000원), 네기시오 우설(한정) (9,800원), 특상우설(한정/60g) (13,800원), 육회콘(60g) (9,000원), 뚝배기 카레밥 (6,500원), 온센타마고밥 (3,000원), 명란덮밥 (4,500원), 냉우동 (6,000원), 니꾸우동 (6,000원), 뚝배기카레우동 (6,500원), 명란우동 (6,500원), 소량 오리지날 하이볼 (3,900원), 기린 生 맥주 (6,000원), 하이볼(짐빔, 산토리) (8,000원), 하이볼(유자, 홍초, 자몽, 펀치) (5,900원)"
오르리단팥빵 본점,4.1,5,"서울 양천구 목동서로 377 이스타빌 비동 101호
(지번) 신정동 323-9",02-2655-2001,"아메리카노 (3,000원), 카페라떼 (3,500원), 카푸치노 (3,500원), 바닐라라떼 (4,000원), 카페모카 (4,000원), 카라멜마끼아또 (4,000원), 스팀우유 (2,500원), 핫초코/아이스초코 (3,500원), 녹차라떼 (4,000원), 고구마라떼 (4,000원), 허브티(얼그레이,루이보스,페퍼민트,캐모마일) (3,500원), 과일차(유자,레몬,자몽) (4,000원), 복숭아아이스티 (3,000원), 에이드(레몬,유자,자몽) (4,500원), 스무디(딸기,망고,요거트) (4,500원), 스무디(딸기요거트,망고요거트) (5,500원), 오레오쉐이크 (4,500원), 카라멜바닐라쉐이크 (5,000원)"
던킨 신정네거리,2.6,12,"서울 양천구 신월로 289 1층 102호
(지번) 신정동 972-6",02-2691-1333,"버라이어티10EA (20,900원), 해피먼치킨컵 10EA (5,000원), 글레이즈드팩（6개입） (10,200원), 버라이어티6EA (12,200원), 누텔라 카스텔라 도넛 (3,900원), 카카오후로스티드 (2,000원), 페이머스 글레이즈드 (1,700원), 바바리안필드 (2,000원), 카푸치노츄이스티 (2,000원), 킹 사이즈 아메리카노 (4,900원), 올스타 도넛세트 (17,200원), 미니도넛세트（6개입） (4,500원), 블루 팝핑 캔디링 (2,900원), 핑크 팝핑 솜사탕 타트 (3,500원), 약과선물세트（12개입） (4,500원), 약과선물세트（24개입） (9,000원), 약과선물세트（45개입） (17,300원), 커피&도넛 트윈세트 (20,000원), 초코 크러쉬 도넛 (3,900원), 솔티 초코 프레첼넛 (4,300원), 초코 크림 파이 (4,300원), 블루베리 바스크 치즈케이크 (8,900원), 스마일 도넛 (2,900원), 티라미수 롤케이크 (5,500원), 두바이 스타일 초콜릿 도넛 (6,500원), 시나몬 애플파이 (4,100원), 수줍은 스마일 (2,900원), 플레인 스콘 (3,900원), 초코칩 월넛 쿠키 (2,900원), 더블 초코칩 쿠키 (2,900원)"
디닷커피,4.7,41,"서울 양천구 목동중앙북로8길 14-14 1층
(지번) 목동 617-7",010-9619-3137,"싱글오리진 /블랜딩 원두 (변동가격), 콜드브루 400ml (13,000원), 아메리카노 (4,000원)"
야심잔기지떡 서울목동점,5.0,3,"서울 양천구 목동중앙서로 17-1 1층
(지번) 목동 790-28",02-2039-9551,메뉴 없음
스시다마,3.4,64,"서울 양천구 오목로 313-8
(지번) 목동 406-77",02-2601-0009,"제철생선회(1인) (38,000원), 랍스타사시미와버터구이 (38,000원), 전복크림우동 (25,000원), 도미머리구이 (19,000원), 호토마끼 (20,000원)"
커피하오,4.9,7,"서울 양천구 목동중앙로 103-1 1층
(지번) 목동 222-26",02-2061-7472,"카페라떼 (3,500원), 얼그레이 밀크티 (5,000원), 아메리카노 (3,000원), 말차라떼 (5,500원), 바닐라라떼 (4,000원), 에스프레소(HOT) (3,000원), 카푸치노(HOT) (4,000원), 샷코코라떼 (4,500원), 카라멜마키아토(HOT) (4,000원), 아인슈페너 (5,000원), 딸기라떼 (5,500원), 딥초코라떼 (5,500원), 피치&살구 밀크티(HOT) (5,000원), 베리베리 밀크티(HOT) (5,000원), 레몬차(HOT) (4,500원), 자몽차(HOT) (4,500원), 유자차(HOT) (4,500원), 얼그레이(HOT) (3,500원), 캐모마일(HOT) (3,500원), 루이보스(HOT) (3,500원), 페퍼민트(HOT) (3,500원), 아이스티 (4,000원)"
할리스 목동삼성쉐르빌점,4.8,8,"서울 양천구 목동동로 189 삼성쉐르빌1 1층 101~103호
(지번) 신정동 318-10",02-2652-2030,"디카페인 바닐라 딜라이트 (가격정보 없음), 디카페인 아메리카노 (가격정보 없음), 디카페인 카페 라떼 (가격정보 없음), 레몬 글라세 마들렌 (가격정보 없음), 바닐라 딜라이트 (가격정보 없음), 블랙아리아 딥라떼 (가격정보 없음), 블랙아리아 아메리카노 (가격정보 없음), 아메리카노 (가격정보 없음), 아포가토 (가격정보 없음), 에스프레소 (가격정보 없음), 오렌지 자몽 생과일 주스 (가격정보 없음), 유자몽 스파클링 (가격정보 없음), 제주 말차 할리치노 (가격정보 없음), 카라멜 마키아또 (가격정보 없음), 카페 라떼 (가격정보 없음), 카페모카 (가격정보 없음), 카푸치노 (가격정보 없음), 콜드브루 딜라이트 (가격정보 없음), 콜드브루 라떼 (가격정보 없음), 피치 딸기 크러쉬 (가격정보 없음)"
엉터리생고기무한대패 신월5동점,5.0,2,"서울 양천구 가로공원로 119 1층 107호
(지번) 신월동 81-21",0507-1434-3496,"시그니처 무한대패 (1인) (16,900원), 프리미엄 무한대패 (1인) (19,900원), 무한대패 (4~7세) (7,000원), 무한대패 (8~10세) (10,000원), 무한소주 1인 (19세 이상) (5,000원), 살얼음 냉면 (물/비빔) (5,000원), 된장술밥 (5,000원), 폭탄계란찜 (4,000원), 된장찌개 (3,000원), 팔도비빔면 (2,000원), 짜파게티 (2,000원), 불닭볶음면 (2,000원), 맥주 (3,000원), 소주 (3,000원), 음료 (2,000원)"
노모어피자 목동사랑시장점,5.0,8,"서울 양천구 목동중앙남로11길 23 1층
(지번) 목동 723-1",070-4337-6245,"바질마스카포네뇨끼피자L (28,800원), 옥수수새우피자L (30,800원), 페퍼로니 피자L (25,800원), 더블페퍼로니피자L (27,800원), 슈퍼콤비네이션피자L (29,800원), 에멘탈치즈머쉬룸피자L (27,800원), 반반피자L (변동가격), 베이컨하와이안피자L (28,800원), 콰트로머쉬룸불고기피자L (30,800원), 체다베이컨피자L (27,800원), 베이컨포테이토피자L (27,800원), 치즈피자L (23,800원)"
탐앤탐스 목동점,3.5,6,"서울 양천구 목동동로 293 현대41타워 1층
(지번) 목동 917-9",02-796-4556,"아메리카노 (4,400원), 바닐라라떼 (5,400원), 헤이즐넛라떼 (5,400원), 그린민트 카페모카 (5,600원), 캬라멜 마끼아또 (5,400원), 카페라떼 (5,000원), 디카페인 아메리카노 (5,000원), 카페모카 (5,400원), 에스프레소 (3,900원), 카라멜라떼 (5,400원), 그린라떼 (5,000원), 초콜릿 (4,900원), 그린민트 초콜릿 (5,000원), 우유 (3,900원), 후레쉬 에이드 (5,000원), 후레쉬 주스 (4,800원), 아이스 티 (4,400원), 딸기라떼 (6,500원), 허브티 (4,500원), 블랙티 (4,500원), 후레쉬 티 (4,800원), 유자차 (4,800원), 모카 탐앤치노 (5,800원), 그린민트 모카 탐앤치노 (6,000원), 그린티 탐앤치노 (5,800원), 그린민트 초콜릿 탐앤치노 (5,900원), 자바 칩 탐앤치노 (6,200원), 플레인 요거트 스무디 (5,800원), 휘핑추가 (1,000원), 갈릭디핑소스추가 (500원)"
보드람치킨 오목교점,3.4,85,"서울 양천구 오목로 337-15 1층
(지번) 목동 406-216",02-2062-0113,"보드람 후라이드 (가격정보 없음), 통다리 후라이드 (가격정보 없음), 콤보 후라이드 (가격정보 없음), 통날개 후라이드 (가격정보 없음), 순살 후라이드(다리살/가슴살) (가격정보 없음), 스윗블랙페퍼 순살 치킨 (가격정보 없음), 안심크로켓 (가격정보 없음)"
파리크라상 목동점,2.0,55,"서울 양천구 목동동로 293 현대41타워 1층 101~103호
(지번) 목동 917-9",02-2168-2566,"딸기 레어 치즈 타르트 (51,000원)"
수육국밥담미온 목동점,3.4,10,"서울 양천구 목동동로 385 벽산미라지타워 1층 110호
(지번) 목동 907-14",02-2062-4851,"수육국밥 (9,000원), 순대국밥 (9,000원), 얼큰국밥 (9,500원), 뼈해장국 (10,000원), 부대찌개 수육국밥 (9,500원), 김치찌개 수육국밥 (9,500원), 순두부수육국밥 (9,500원), 나가사끼 수육국밥 (9,500원), 수육곰탕 (9,000원), 감자탕 (중) (30,000원), 착한보쌈 (22,000원), 순대곱창전골(중) (30,000원), 얼큰술국 (20,000원), 볼껍데기 (15,000원), 순대볶음(중) (30,000원), 토종순대(소) (7,000원), 편육(소) (7,000원), 고기덮밥 (9,000원), 수육정식 (14,000원), 순대정식 (14,000원)"
기와옥순두부,3.8,49,"서울 양천구 목동서로 375 1층 104호
(지번) 신정동 323-24",02-6953-3838,"기와옥 순두부 (10,000원), 얼큰 순두부 (10,500원), 하얀 순두부 (10,000원), 소고기 순두부 (11,000원), 해물 순두부 (11,000원), 들깨 순두부 (11,000원), 콩국수 (계절메뉴) (10,000원)"
코리안바베큐 목동점,3.9,11,"서울 양천구 오목로 209 1층
(지번) 신정동 903-26",02-2699-0244,"한식 떡 바베큐 (22,000원), 한식 바베큐 (20,000원), 한식 반반 바베큐（양념 中 택2） (21,000원), 한식 순살 바베큐 (23,000원), 한식 순살 반반 바베큐（양념 中 택2） (24,000원), 노가리 (14,000원), 골뱅이무침（사리포함） (19,000원), 순살 떡 바베큐 (25,000원), 먹태 (14,000원), 한치 (15,000원), 대구포 (14,000원), 오징어 (13,000원), 감자튀김 (10,000원), 치즈스틱 (10,000원), 코리안 스테이크 (23,000원), 모듬소세지 (18,000원), 칠면조훈제 (22,000원), 콜라500mL (2,000원), 콜라1.25L (3,000원), 사이다500mL (2,000원), 사이다1.25L (3,000원), 카스생맥주1000cc (7,000원), 참이슬후레쉬 (3,000원), 참이슬오리지널 (3,000원), 처음처럼 (3,000원), 카스 (3,500원), 테라 (3,500원), 장수막걸리 (3,000원)"
원조소문난뼈해장국 전주식당,3.9,0,"서울 양천구 등촌로 80
(지번) 목동 730-6",02-2643-0494,"감자탕(소) (20,000원), 삼겹살(200g) (10,000원), 뼈해장국 (7,000원), 육개장 (7,000원), 제육볶음 (7,000원)"
모쿠816,4.0,13,"서울 양천구 신정중앙로 104
(지번) 신정동 902-9",02-2698-8196,메뉴 없음
보리밭토속음식점,3.0,26,"서울 양천구 신월로15길 15 세제뉴타운아파트 상가 103호
(지번) 신월동 529-2",02-2605-5882,"낙지쌈밥정식 (10,000원), 제육쌈밥정식 (10,000원), 쌈밥 (7,000원), 대구뽈전골(소) (40,000원), 지리(소) (40,000원), 대구뽈찜(소) (40,000원)"
목동초마,3.6,45,"서울 양천구 목동로15길 8 삼천리아파트 101동 1층 111호
(지번) 신정동 997-6",02-2603-7447,"짜장면 (7,000원), 짬뽕 (8,500원), 백짬뽕 (8,500원), 굴짬뽕 (11,000원), 홍합짬뽕 (11,000원), 차돌짬뽕 (12,000원), 차돌술국 (20,000원), 마늘탕수육(소) (15,000원), 마늘탕수육(중) (25,000원), 마늘탕수육(대) (35,000원), 깐풍기 (30,000원), 칠리새우 (35,000원), 깐풍새우 (35,000원), 가이바시(관자) (40,000원)"
창화초밥,4.1,20,"서울 양천구 목동로25길 13 1층
(지번) 신정동 890-11",02-2693-3502,"검정색 접시 (2,500원), 핑크색 접시 (2,200원), 노란색 접시 (1,800원)"
노형,4.4,23,"서울 양천구 목동동로14길 9 1층
(지번) 목동 405-153",,"흑돼지오겹(저녁메뉴) (18,000원), 생삼겹살(저녁메뉴) (15,000원), 생목살(저녁메뉴) (14,000원), 추억의냉동삼겹살(저녁메뉴) (14,000원), 흑덜미살(꼬들쫀득)(저녁메뉴) (14,000원), 쭈삼볶음정식(점심메뉴) (12,000원), 쭈꾸미볶음정식(점심메뉴) (10,000원), 제육정식(점심메뉴) (9,000원)"
