이름,평점,리뷰수,주소,전화번호,메뉴
맥도날드 여의도점,3.5,130,"서울 영등포구 국제금융로 10 IFC몰 L3층 B326호
(지번) 여의도동 23",02-6671-6500,"한입초코츄러스3조각 (가격정보 없음), 맥스파이시 상하이 투움바 (가격정보 없음), 슈비 투움바 (가격정보 없음), 더블 쿼터파운더 치즈 (가격정보 없음), 맥스파이시 상하이 버거 (가격정보 없음), 토마토 치즈 비프 버거 (가격정보 없음), 빅맥 (가격정보 없음), 트리플 치즈버거 (가격정보 없음), 1955 버거 (가격정보 없음), 더블 불고기 버거 (가격정보 없음), 불고기 버거 (가격정보 없음), 슈슈 버거 (가격정보 없음), 슈비 버거 (가격정보 없음), 베이컨 토마토 디럭스 (가격정보 없음), 치즈버거 (가격정보 없음), 더블 치즈버거 (가격정보 없음), 햄버거 (가격정보 없음), 드립 커피 (가격정보 없음), 해쉬 브라운 (가격정보 없음), 후렌치 후라이 (가격정보 없음), 맥너겟 (가격정보 없음), 아메리카노 (가격정보 없음)"
명륜진사갈비 영등포역점,3.5,215,"서울 영등포구 영중로10길 20 1층
(지번) 영등포동3가 16-2",02-6930-5613,"숯불돼지갈비 (가격정보 없음), 후려페퍼 스테이크 (가격정보 없음), 통삼겹살 (가격정보 없음), 생등갈비(프렌치렉) (가격정보 없음), 목살 (가격정보 없음), 숯불닭갈비 (가격정보 없음), 벌집껍데기 (가격정보 없음), 소갈비살 (가격정보 없음), 물냉면 (가격정보 없음), 비빔냉면 (가격정보 없음), 계란찜 (가격정보 없음), 된장찌개 (가격정보 없음), 김치찌개 (가격정보 없음)"
당산회관,4.1,159,"서울 영등포구 당산로47길 13 1층
(지번) 당산동6가 333-6",02-2632-8885,"모둠(2인) (59,000원), 특양구이(1인분) (28,000원), 한우곱창(1인분) (27,000원), 한우대창(1인분) (27,000원), 한우막창(1인분) (27,000원), 한우염통(1인분) (20,000원), 곱창전골 (소) (45,000원)"
제스트 콘래드서울점,,511,"서울 영등포구 국제금융로 10 2층
(지번) 여의도동 23-1",02-6137-7100,뷔페 (변동가격)
스시미소 국회의사당점,4.6,274,"서울 영등포구 국회대로 750 금산빌딩 1층 114,115호
(지번) 여의도동 17-1",010-8853-7734,"런치오마카세 (50,000원), 디너오마카세 (100,000원)"
육부장,5.0,17,"서울 영등포구 버드나루로 119 영등빌딩 B동 1층
(지번) 당산동 121-73",02-2675-1919,"삼겹살 (200g) (15,000원), 주먹고기 (200g) (15,000원), 가브리살 (180g) (17,000원), 항정살 (180g) (18,000원), 껍데기 (180g) (9,000원), 소갈비살 (18,000원), 냉면(불.비빔) (7,500원), 차돌된장찌개 (7,500원), 산채비빔밥 (7,500원), 제육볶음 (8,500원), 산채비빔밥밥 (7,500원), 불고기전골 (9,000원), 김치찌개 (8,500원)"
폰트커피 문래점,3.7,290,"서울 영등포구 경인로77가길 6
(지번) 문래동2가 33-4",02-2632-8549,"싱글오리진 필터커피 (변동가격), 에스프레소 (5,000원), 아메리카노 (5,000원), 라떼 (5,500원), 플랫화이트 (5,500원), 바닐라라테 (6,000원), 얼그레이 (6,500원), 루이보스 카모마일 (6,500원), 오트 라떼 or 오트 플랫화이트 (6,200원), 프레시 쥬스 (7,000원), 스파클링 에이드 (6,500원), 마르코폴로 (6,500원), 코랄 머스캣 (6,500원), 소프트 아이스크림(밀크) (5,500원)"
고봉삼계탕,3.7,87,"서울 영등포구 국회대로72길 5 1층
(지번) 여의도동 13-16",02-785-3877,"약수상황삼계탕 (18,000원)"
양고바우설렁탕 본점,3.8,18,"서울 영등포구 도림로 272
(지번) 신길동 400-5",02-832-1735,"고기없는탕 (9,000원), 따로설렁탕 (10,000원), 설렁탕 (10,000원), 떡만두탕 (10,000원), 왕만두 (5개) (7,000원), 도가니탕 (17,000원), (특)설렁탕 (12,000원), 접시도가니 (15,000원), 도가니수육 (42,000원), 모듬수육 (소) (37,000원), 모듬수육 (중) (47,000원), 모듬수육 (대) (57,000원)"
정솔닭한마리 영등포본점,,147,"서울 영등포구 영중로4길 30 1-2층
(지번) 영등포동3가 12-18",02-2637-8153,"한마리 (2인) (29,000원)"
스타벅스 여의도공원R점,4.4,30,"서울 영등포구 여의공원로 101
(지번) 여의도동 12",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
노버든,4.1,264,"서울 영등포구 당산로31길 25 2층 201호
(지번) 당산동3가 558",0507-1340-4994,"아메리카노 (3,700원), 카페라떼 (4,500원), 플랫화이트 (4,500원), 바닐라라떼 (4,800원), 카라멜라떼 (4,800원)"
푸주옥,3.4,29,"서울 영등포구 대림로 171 1층
(지번) 대림동 720-4",02-834-8982,"설농탕 (13,000원), 특설농탕 (14,000원), 내장특곰탕 (17,000원), 무릎도가니탕 (21,000원), 꼬리곰탕 (24,000원), 돌판모듬수육(소) (45,000원), 돌판모듬수육(대) (55,000원), 도가니수육(소) (45,000원), 도가니수육(대) (55,000원), 꼬리수육(소) (70,000원), 꼬리수육(대) (85,000원)"
해동복국 여의도점,4.5,39,"서울 영등포구 여의대방로67길 22 태양빌딩 1층 109호
(지번) 여의도동 44-4",02-783-6012,"복국지리 (25,000원), 복국매운탕 (25,000원), 복수육 (70,000원), 복튀김 (45,000원)"
화담,,717,"서울 영등포구 국회대로 800 여의도파라곤 지하1층
(지번) 여의도동 13",02-6166-3355,"런치 화담정식 (38,000원), 런치 화담 특정식 (55,000원), 런치 스페셜정식 (70,000원), 디너 사시미A코스 (60,000원), 디너 사시미B코스 (80,000원), 디너 사시미C코스 (110,000원), 디너 vip오마카세 (150,000원), 디너 비즈니스코스 (45,000원)"
일심해장국,4.1,16,"서울 영등포구 도신로 55 1층
(지번) 도림동 254-6",02-846-7020,"해장국 (7,000원), 열무비빔밥 (7,000원), (추가) 제육볶음 (5,000원)"
무교동우정낙지,3.9,27,"서울 영등포구 여의대방로 394 우정상가 2층
(지번) 여의도동 53",02-761-7388,"낙지볶음 2人 (30,000원), 산낙지볶음 2人 (38,000원), 산낙지연포탕 (50,000원), 산낙지초무침 (50,000원), 어린이용낙지 1인 (15,000원), 모시조개탕 (20,000원), 찹쌀감자전 (20,000원), 해물파전 (20,000원), 공기밥 (1,000원)"
아티제 여의도점,3.1,62,"서울 영등포구 국제금융로2길 17 동여의도빌딩 1층
(지번) 여의도동 25",02-786-0041,"그린티 (5,800원), 로열자몽티 (6,700원), 루이보스 (5,800원), 리얼스퀴즈 레몬에이드 (6,700원), 리얼스퀴즈 오렌지에이드 (6,700원), 리얼후르츠 토마토주스 (8,300원), 바닐라 라떼 (5,900원), 스패니쉬라떼 (5,900원), 아티제 클럽샌드위치 (6,000원), 애플밀크티 (6,200원), 얼그레이 (5,800원), 얼그레이 프라페 (7,000원), 에스프레소 프라페 (6,000원), 제주 말차 라떼 (6,200원), 치즈 크루아상 (3,700원), 카페 아메리카노 (4,900원), 카페라떼 (5,400원), 카푸치노 (5,400원), 캐러멜 마끼아또 (6,300원), 페퍼민트 (5,800원)"
무끼,4.6,93,"서울 영등포구 여의대방로67길 18 스타빌딩 지하1층
(지번) 여의도동 44-6",02-784-1245,"보리굴비정식 (35,000원), 진 자연산 활어 (1인) (150,000원), 선 자연산 활어 (1인) (100,000원), 미 자연산 활어 (1인) (80,000원), 도다리회 한접시 (130,000원), 돌돔회 한접시 (160,000원)"
농장사람들 보라매역점,3.5,76,"서울 영등포구 여의대방로 115 1, 2층
(지번) 신길동 4206",02-841-5488,"보양식 능이 전복 왕갈비탕 (25,000원), 왕갈비탕 (17,000원), 한돈생고기김치전골 (9,000원), 한우 된장찌게 (10,000원), 육회비빔밥 (12,000원), 한우국밥 (12,000원), 제육볶음 (20,000원), 한우불고기 (11,000원), 칡냉면(반찬없음) (8,000원), 보양식 능이 낙지 왕갈비탕 (25,000원), 코카콜라（뚱캔） (2,000원), 스프라이트（뚱캔） (2,000원), 환타 파인애플 (2,000원), 처음처럼 (6,000원), 참이슬 후레쉬 (6,000원), 진로이즈백 (6,000원), 청하 (7,000원), 참이슬 오리지널 (6,000원), 새로 (6,000원), 한라산 21 (7,000원), 카스 (6,000원), 테라 (6,000원), 장수막걸리 (5,000원), 복분자주 (16,000원)"
브로트아트(brotart),,579,"서울 영등포구 국제금융로7길 3 1층
(지번) 여의도동 32-1",02-785-0466,"케이크 (변동가격), 샌드위치 (변동가격), 휘낭시에 (변동가격), 컵케이크 (변동가격), 호밀빵 (변동가격), 브로첸 (변동가격), 바게트 (변동가격), 소금빵 (변동가격), 음료메뉴 (변동가격), 샐러드 (변동가격), 쪽파 크림치즈 브레첼 (변동가격), 버터브레첼 (변동가격)"
고창풍천장어구이,4.5,8,"서울 영등포구 선유로24길 10 1층
(지번) 양평동1가 28-20",02-2672-0975,"민물장어특대(2마리) (100,000원), 민물장어2마리(대) (80,000원), 민물장어2마리(소) (20,000원), 민물장어정식(대) (50,000원), 민물장어정식(소) (20,000원)"
킷사고구마,4.0,44,"서울 영등포구 경인로77길 19
(지번) 문래동2가 35",,"브랜드커피(HOT) (5,000원), 카페오레(HOT) (5,500원), 비엔나커피(HOT) (7,000원), 카페로와이얼(HOT) (8,500원), 홍차 (6,000원), 멜론소다(ICE) (8,000원), 커피 플로트(ICE) (8,000원), 브랜드커피(ICE) (5,500원), 카페오레(ICE) (6,000원), 프렌치토스트+베이컨 (7,000원), 프렌치토스트+아이스크림 (8,000원), 피자토스트 (8,000원), 추억의푸딩 (6,000원), 새우그라탕 (가격정보 없음)"
반샤쿠,2.4,260,"서울 영등포구 영중로6길 12
(지번) 영등포동3가 19-2",,"바지락술찜 (22,000원), 카라 토리 파이탄 (12,000원), 소고기타다키 (24,000원), 명란치즈감자 (16,000원), 매콤야키소바 (22,000원), 차돌숙주볶음 (20,000원), 삼겹살숙주볶음 (20,000원), 성게알(우니) + 냉소바 (18,000원), 오마카세초밥(6pcs) (15,000원), 냉소바 (10,000원), 오코노미야키 (18,000원), 우니파스타 (29,000원), 전복내장파스 (26,000원), 얼큰크림파스타 (22,000원), 나가사키해물나베 (24,000원), 매운나가사키해물나베 (24,000원), 광동식스키야끼 (34,000원), 한우모츠나베 (25,000원), 광어회 (20,000원), 참치등살타다키 (24,000원), 메로스테이크 (24,000원)"
카페오가닉 여의도본점,4.3,24,"서울 영등포구 은행로 37 기계회관 본관 1층
(지번) 여의도동 13-31",02-785-4330,"피오나라떼 (6,300원), 시나몬돌체라떼 (6,300원), 제로바질라임티 (5,900원), 아보카도스무디 (6,800원), 에그커피 (6,300원)"
여의도숯닭,3.9,142,"서울 영등포구 영중로 95-1 1층
(지번) 영등포동7가 70-3",010-8100-3433,"코다리찜(2인) (26,000원), 코다리찜(3인) (38,000원), 코다리찜(4인) (50,000원), 숯불닭갈비 (250g) (13,000원), 닭목살 (200g) (14,000원), 생삼겹 (200g) (15,000원), 닭발(150g) (13,000원), 껍데기(150g) (7,000원), 더덕(150g) (15,000원), 감자전(3장) (12,000원), 김치전 (10,000원), 세트A(닭갈비2, 목살1, 감자전, 찌개1) (55,000원), 세트B(닭갈비1, 목살1, 감자전, 찌개1) (44,000원)"
버드나무,3.6,8,"서울 영등포구 국회대로70길 7 동아빌딩 지하1층
(지번) 여의도동 14-6",02-786-7891,"연훈제 (대) (62,000원), 연훈제 (소) (42,000원), 통훈제 (대) (62,000원), 통훈제 (소) (42,000원), 전골 (4인) (82,000원), 전골 (3인) (62,000원), 전골 (2인) (42,000원), 황제백숙 (4인) (158,000원), 황제백숙 (3인) (138,000원), 한방백숙 (75,000원), 능이한방백숙 (82,000원)"
뭉텅 영등포구청점,3.3,"1,234","서울 영등포구 국회대로34길 6-1 진수빌딩 1층 101호
(지번) 당산동3가 180",,"뭉텅주먹고기 한접시(500g) (45,000원), 오늘의특수부위(150g) (16,000원), 육즙삼겹살(170g) (15,000원)"
명륜진사갈비 여의도점,3.2,217,"서울 영등포구 여의대방로65길 23 포레스텔빌딩 2층 201호
(지번) 여의도동 45-13",02-761-5115,"숯불돼지갈비 (가격정보 없음), 후려페퍼 스테이크 (가격정보 없음), 통삼겹살 (가격정보 없음), 생등갈비(프렌치렉) (가격정보 없음), 목살 (가격정보 없음), 숯불닭갈비 (가격정보 없음), 벌집껍데기 (가격정보 없음), 소갈비살 (가격정보 없음), 물냉면 (가격정보 없음), 비빔냉면 (가격정보 없음), 계란찜 (가격정보 없음), 된장찌개 (가격정보 없음), 김치찌개 (가격정보 없음)"
스타벅스 여의도역R점,3.9,62,"서울 영등포구 의사당대로 83 오투타워 1층
(지번) 여의도동 23-6",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
연탄불생고기,4.4,64,"서울 영등포구 영중로10길 32-1
(지번) 영등포동3가 14-8",02-2678-6881,"생고기 (200g) (17,000원), 삼겹살 (200g) (17,000원), 양념고기 (250g) (15,000원), 소갈비살 (150g) (19,000원), 항정살 (200g) (19,000원), 갈매기살 (18,000원)"
참나무숯불통닭,4.4,120,"서울 영등포구 도림로 382
(지번) 도림동 192-1",02-836-8228,"참나무숯불통닭 (22,000원), 치즈콘닭 (33,000원), 매운양념통닭 (24,000원), 통계란말이 (18,000원), 번데기 (13,000원), 한치 (17,000원), 먹태 (17,000원), 오징어 (17,000원), 노가리 (13,000원), 쥐포 (13,000원), 대구포 (13,000원), 황도 (13,000원)"
어리랑 영등포구청점,4.9,53,"서울 영등포구 당산로 109-4 1층
(지번) 당산동3가 349",02-2675-0701,"광어회 소 (43,000원), 광어회 중 (53,000원), 광어회 대 (63,000원)"
구석집,,178,"서울 영등포구 국회대로36길 3-1 1층
(지번) 당산동3가 100",02-2635-1231,"곱창전골 (소) (33,000원), 작은도마 (22,000원), 오징어숙회 (14,000원), 가지튀김 (10,000원), 고기국수 (9,000원), 고기비빔국수 (9,000원), 고기국밥 (9,000원)"
긴자,,153,"서울 영등포구 국제금융로2길 36 유화빌딩 지하1층
(지번) 여의도동 23-7",02-785-4200,"긴자코스 (60,000원), 긴자사시미 (80,000원), 스페셜사시미 (100,000원), 민물장어요리 (70,000원), 참치(오도로,주도로,배꼽살),전복사시미 (120,000원), 생태탕 (29,000원), 대구탕 (29,000원), 전복해물탕 (35,000원), 우럭탕 (30,000원), 복매운탕 계절메뉴 (35,000원), 특정식 (43,000원), 정식 (35,000원), 모둠초밥 (30,000원), 모둠특초밥 (38,000원), 특회덮밥 (25,000원), 메로구이정식 (35,000원), 도미머리구이 (35,000원), 민물장어정식 (35,000원), 장어덮밥 (30,000원), 새우튀김정식 (25,000원), 보리굴비정식 (29,000원), 와다알밥 (25,000원), 전복죽 (25,000원)"
리스토란테에오,3.3,170,"서울 영등포구 여의대로 108 6층
(지번) 여의도동 22",02-3277-0651,"디너 컴팩트 (85,000원), 디너 A코스 (125,000원), 디너 B코스 (150,000원), 런치 기본 (65,000원), 런치 스페셜 (85,000원)"
온수반 선유도점,4.6,219,"서울 영등포구 양평로22가길 6 1층
(지번) 양평동5가 72-3",070-7543-1731,"차돌양지온면 (12,000원), 힘줄온면 (14,000원), 차돌양지힘줄온면 (14,000원), 모듬온면 (15,000원), 차돌양지온반 (11,000원), 힘줄온반 (13,000원), 차돌양지힘줄온반 (13,000원), 모듬온반 (14,000원), 아롱사태수육 (16,000원), 모듬수육 (19,000원), 잔술 (4,000원), 전통주하이볼 (6,000원), 차돌양지온반(특) (15,000원), 차돌양지온면(특) (16,000원), 콜라 (2,000원), 사이다 (2,000원)"
완백부대찌개꽃삼겹,2.6,71,"서울 영등포구 국제금융로2길 17 씨티플라자 2층
(지번) 여의도동 25",02-783-5397,"완백부대찌개 (11,000원), 스팸부대찌개 (12,000원), 쉬림프부대찌개 (12,000원), 땡초매운부대찌개 (11,500원), 모짜렐라치즈부대찌개 (11,500원), 꽁스 묵은지 찌개 (2인 이상) (12,000원), 야끼교자 (10p) (7,000원), 맛보기 야끼교자 (5p) (4,000원), 삼겹살 (17,000원), 생등심 철판 스테이크 (20,000원), 산더미 콩나물 오삼겹 철판 (16,000원), 모밀교자세트 (11,000원), 판모밀 (9,000원), 냉모밀 (9,000원)"
일마지오 여의도점,3.6,99,"서울 영등포구 국제금융로8길 19 중앙빌딩 211, 217호
(지번) 여의도동 44-21",02-761-2323,"카프레제 (20,000원), 그린 샐러드 (13,000원), 치킨 샐러드（닭안심） (19,000원), 아마트리치아나 (18,000원), 새우칠리 (18,000원), 빼쉐 (20,000원), 모짜렐라 포모도로 (17,000원), 크림빠네 로제 (20,000원), 까르보나라 (17,000원), 알리오올리오 감베레띠 (19,000원), 수제 요거트 샐러드 (16,000원), 해산물 샐러드 (20,000원), 버섯 페페로니 (18,000원), 멜란제네 (19,000원), 라구 볼로네제（오븐） (20,000원), 디 마레 (18,000원), 시금치 크림 (18,000원), 크레마 디 마레 (19,000원), 버섯-부채살 파스타 (20,000원), 오징어 먹물 빠네 (19,000원), 새우크림 (19,000원), 아보카도명란 파스타 (20,000원), 마레올리오 (18,000원), 제철 참바지락 봉골레 (20,000원), 마레 리조또 (18,000원), 크림 리조또 (19,000원), 폴로 리조또 (18,000원), 버섯-부채살 리조또 (20,000원), 콜라 (2,000원), 사이다 (2,000원)"
참배나무골오리집 여의도점,3.9,14,"서울 영등포구 국회대로62길 25 교육시설재난공제회관 지하1층
(지번) 여의도동 17-10",02-780-5292,"오리연훈제（중） (34,000원), 오리 연훈제 （대） (46,000원), 오리백숙 (67,000원), 오리주물럭 (27,000원), 오리 연훈제（중） (34,000원), 스페셜 약밥 세트 도시락 (23,000원), 스페셜 세트 도시락 (21,000원), 약밥모듬세트 (16,000원), 모듬세트 (13,000원), 연훈제세트 (8,000원), 떡갈비세트 (8,000원), 오리탕 (8,000원), 전복오리탕 (13,000원), 오리주물럭 도시락 (10,000원), 오리훈제통구이（반마리） (27,000원), 처음처럼 (5,000원), 참이슬 후레쉬 (5,000원), 진로이즈백 (5,000원), 청하 (7,000원), 새로 (5,000원), 한라산 21 (6,000원), 화요 25 (26,000원), 화요 41 (52,000원), 카스 (6,000원), 테라 (6,000원), 클라우드 (7,000원), 연태고량주 (27,000원), 장수막걸리 (5,000원), 복분자주 (15,000원), 매취순 (13,000원)"
더블린446,3.1,46,"서울 영등포구 여의대방로67길 18 스타빌딩 1층
(지번) 여의도동 44-6",02-3775-4422,"시그니쳐 (24,500원), 루꼴라프로슈토 (24,500원), 쉬림프베이컨아스파라거스 (24,500원), 쉬림프로제 (24,500원), 디아볼라 (23,500원), 페퍼로니 (23,500원), 하와이안 (23,500원), 마르게리따 (22,500원), 고르곤졸라 (22,500원), 갈릭어니언버터 (22,500원)"
대구반야월막창 영등포구청점,4.7,74,"서울 영등포구 국회대로36길 10 1층
(지번) 당산동3가 129",02-2677-5004,"생막창 (1인분) (13,000원), 소막창 (1인분) (22,000원), 양념왕갈비 (1인분) (13,000원), 뼈없는닭발 (1인분) (12,000원), 오도독살 (1인분) (13,000원), 소갈비살 (1인분) (18,000원), 생삼겹살 (1인분) (13,000원)"
장어나라,4.2,93,"서울 영등포구 국회대로 553 경인빌딩 1층
(지번) 당산동4가 92-3",02-2677-2248,"장어(1kg)(2인) (69,000원), 한방장어탕 (12,000원), 장어정식 (25,000원), 1마리추가 (35,000원), 후식 냉면(물/비빔) (7,000원), 후식 잔치국수 (5,000원)"
예산가마솥국밥,4.5,31,"서울 영등포구 영중로14길 20-2 1층
(지번) 영등포동5가 6-19",,"순대국 (10,000원), 돼지국밥 (10,000원), 한우소머리 (12,000원), 닭곰탕 (10,000원), 뼈해장국 (10,000원), 내장국밥 (11,000원)"
블랑,4.0,73,"서울 영등포구 양산로23길 6 1층
(지번) 당산동3가 63",0507-1416-1753,"감자튀김 (8,000원), 트러플감자튀김 (12,500원), 감자튀김 프랑스 치즈 크림 (12,500원), 새우감바스알아히요 (22,000원), 팝새우 튀김 레몬 바질딥 (19,500원), 아이다호 크래커 피자 (17,500원), 명란 청양고추 파스타 (18,500원), 버섯 크림 파파르델레 파스타 (21,000원), 루꼴라 새우 파스타 (19,000원), 황태채 버터구이 청양고추마요 (18,500원), 루꼴라 어묵 떡볶이 매운맛 (19,500원)"
미스타교자 영등포점,3.3,220,"서울 영등포구 경인로 865 1층
(지번) 영등포동3가 11-5",02-2068-9866,"명물 야끼교자 (5,000원), 갈비튀김교자 (6,000원), 교자탕수 (6,000원), 매운새우완탕 (7,000원), 사천식오이목이냉채 (5,000원), 포테토사라다 (5,000원), 츄카소바(라멘) (8,000원), 교자계란스프 (7,000원), 차항(볶음밥) (5,000원), 마파두부 (7,000원), 마라양볶음 (8,000원), 치킨 가라아게 (7,000원), 치킨난반 (8,000원), 스부타 (8,000원), 회과육 (9,000원), 닭가슴살 냉채 (6,000원), 어항가지 (7,000원), 야끼소바 (9,000원), 황비홍랍스타 (19,000원), 메뉴판 사진 바꿔주세요! (가격정보 없음)"
여의도광장&드레프트K,3.5,0,"서울 영등포구 여의대방로65길 6 센터빌딩 지하1층
(지번) 여의도동 44-36",,"광장생맥주 (5,000원)"
