이름,평점,리뷰수,주소,전화번호,메뉴
테디스오븐,3.7,"1,397","서울 성동구 서울숲2길 43 1층
(지번) 성수동1가 668-50",,"Americano (5,500원), Latte (6,000원), Vanilla Latte (6,500원), Milk Tea (6,800원), Strawberry Milk (only ICE) (7,800원), Hibiscus Tea (6,500원), Berry Rooibos Tea (6,500원), Chamomile Tea (6,500원), Teddy's Almond Latte (only ICE) (6,800원), Teddy's Custard Cream Latte (only ICE) (6,800원), Teddy's Black sesame Cream Latte (only ICE) (6,800원), Chocolate (6,800원), Sweet Potato Milk (6,800원), Hibiscus Lemon Soda (7,800원), Pine apple Soda (7,800원)"
성일정육식당,2.7,43,"서울 성동구 아차산로3길 9 1층
(지번) 성수동1가 656-835",02-2292-6696,"살치살 (80,000원), 토시 (80,000원), 특수부위 (75,000원), 생삼겹살 (500g) (30,000원), 목살 (500g) (30,000원)"
부부요리단,3.2,12,"서울 성동구 독서당로40길 25-1 1층
(지번) 옥수동 392",02-2295-5886,"갑오징어 (중) (29,000원), 갑오징어파전 (14,000원), 갑오징어숙회 (18,000원), 오삼불 (2-3인) (33,000원), 삼겹찜 (2-3인) (33,000원)"
따우전드 성수점,3.6,273,"서울 성동구 연무장1길 7 1층
(지번) 성수동2가 301-27",0507-1407-8332,"바나나크림파이 (7,000원)"
일품백송칼국수&설렁탕,3.7,359,"서울 성동구 고산자로12길 1-1 1층
(지번) 행당동 264",02-466-2090,"설렁탕 (12,000원), 도가니탕 (17,000원), 특）설렁탕 (15,000원), 특）도가니탕 (22,000원), 손만두 (10,000원), 깍두기 500g (9,000원), 김치 500g (9,000원), 공기밥 (1,000원), 소면사리 2개 (1,000원), 콜라 500mL (2,000원), 사이다 500mL (2,000원), 아메리카노 (4,500원), 카페라떼 (5,000원)"
그리노,4.5,72,"서울 성동구 성수이로 147
(지번) 성수동2가 289-319",,"시금치뇨끼 (22,000원), 옥수수먹물뇨끼 (23,000원), 화이트라구파스타 (22,000원), 청양로제파스타 (18,000원), 트러플명란오일파스타 (18,000원), 크림스피니치와 부채살스테이크 (39,000원), 깻잎퓨레와 오리가슴살스테이크 (29,000원), 알배추구이 (15,000원), 가지롤라티니 (12,000원)"
에디슨바이댄 성수점,4.6,161,"서울 성동구 서울숲2길 15-12 201호
(지번) 성수동1가 685-431",02-465-2365,"Chimichurri Chicken Steak (21,000원), Grilled Ribs&Roasted Mini Potatoes (36,000원), Bacon Steak (23,000원), Ragu Rigatoni (20,000원), Chili Ragu (15,000원), Guacamole & Egg scramble (15,000원)"
바르미스시샤브 왕십리점,3.3,182,"서울 성동구 왕십리광장로 17 왕십리역 4층
(지번) 행당동 168-151",02-2200-1211,"무한리필 (평일점심) (23,800원), 무한리필 (평일저녁/주말/공휴일) (25,800원), 무한리필 (초등학생) (15,800원), 무한리필 (미취학) (6,000원)"
청록미나리식당 한양대점,4.8,101,"서울 성동구 마조로5길 9 지하1층
(지번) 행당동 19-59",,"미나리 샤브샤브(맑은/얼큰) (15,000원), 미나리 샤브샤브(맑은) (14,000원), 미나리 샤브샤브(얼큰) (14,000원), 미나리 오리전골(반마리) (36,000원), 오리불고기 (19,000원), 미나리 골뱅이무침 (15,000원), 미나리전 (9,000원), 왕만두4ea(고기/김치) (5,000원)"
하동진,3.5,115,"서울 성동구 행당로17길 17 1층
(지번) 행당동 298-42",02-6405-7001,"돼지국밥 (9,000원), 내장국밥 (9,000원), 섞어국밥 (10,000원), 얼큰모듬국밥 (11,000원), 밀면 (8,000원), 비빔밀면 (8,000원), 고기국수 (10,000원), 물냉면 (8,000원), 수육(중) (27,000원), 수육(대) (35,000원), 소꼬리찜(2인) (48,000원), 만두 (6,000원)"
아우프글렛 금호점,3.4,115,"서울 성동구 독서당로51길 7 1층
(지번) 금호동1가 1801-4",070-7713-0211,"크로플 (12,000원), 에스프레소 (4,000원), 아메리카노 (5,500원), 카페라떼 (6,000원), 플랫화이트 (6,000원)"
나그네파전,4.4,13,"서울 성동구 마조로1길 4 1층
(지번) 행당동 20-16",,"사색전 (22,000원), 해물파전 (18,000원), 해물김치전 (17,000원), 치즈김치전 (18,000원), 육전（소고기） (15,000원), 동태전＋깻잎전 (18,000원), 해물파전반 김치전반 (18,000원), 고추튀김 (15,000원), 해물떡볶이 (22,000원), 왕 동그랑땡 (15,000원), 오코노미야끼 (15,000원), 골뱅이무침&사리 (20,000원), 어묵탕 (8,000원), 알탕 (18,000원)"
쌍둥이집,4.9,45,"서울 성동구 살곶이길 18 성동안심상가 마장청계점 4층 403호
(지번) 마장동 525-1",02-2295-3878,"꽃살치 (2인분) (70,000원), 꽃안창 (2인분) (60,000원), 꽃토시 (2인분) (70,000원), 꽃등심 (2인분) (90,000원), 한우모듬 (중) (75,000원)"
이곳에,4.4,83,"서울 성동구 왕십리로8길 24 1층
(지번) 성수동1가 10-4",070-7711-7715,"흑임자라떼 (7,000원), 이곳에 더블샷 (6,000원), 브라우니 (5,000원), 디카페인 콜드브루 (6,000원), 샤케라또 (6,000원), 아포가토 (6,000원), 바스크 치즈 케이크 (7,000원), 얼그레이 바스크 치즈 케이크 (7,000원), 버터바(플레인/로투스/초코나무숲/레몬라즈베리) (5,000원)"
정은이네곱창,2.8,43,"서울 성동구 고산자로 289
(지번) 홍익동 128",02-2295-1233,"소곱창 (25,000원), 연탄불곱창 (13,000원), 소금구이 (13,000원), 양깃머리 (25,000원), 소대창 (25,000원), 소곱창모듬 (50,000원)"
리틀포레스트,3.4,222,"서울 성동구 성수일로12길 23 2층
(지번) 성수동2가 299-157",,"피그 리코타 샌드위치 (계절메뉴) (12,000원), 무화과 잠봉 오픈 샌드위치 (계절메뉴) (12,000원), 라페 잠봉 샌드위치 (11,800원), 머쉬룸 그릴샌드위치 (계절메뉴) (12,000원), 바질페스토 치킨 그릴샌드위치 (11,800원), 샥슈카 (14,000원), 라페&후무스 플레이트 (11,000원), 아보카도 쉬림프 라이스 보울 (12,000원), 후무스&머쉬룸 라이스 보울 (12,000원), 샐러드파스타 (12,000원)"
봉땅 서울숲점,4.6,"1,195","서울 성동구 서울숲6길 16-1 1층
(지번) 성수동1가 668-17",,"아메리카노 (5,000원), 라떼 (5,500원), 스몰라떼 (5,000원), 봉땅커피 (6,500원), 솔트크림아메리카노 (6,000원), 솔트크림라떼 (6,500원), 에스프레소 (4,500원), 피치우롱 (6,000원), 얼그레이 리저브 (6,000원), 루이보스 슈프림 (6,000원), 얼그레이 레몬에이드 (6,000원), 발로나 초코우유 (6,500원)"
싱싱오징어바다 한양대점,4.2,32,"서울 성동구 마조로7길 6 1층
(지번) 행당동 1-87",02-2295-3660,"우럭회(소) (20,000원), 숭어회(소) (15,000원), 아나고세꼬시 (25,000원), 도다리세꼬시 (30,000원), 참돔한마리 (35,000원), 광어+우럭 (38,000원), 연어+광어(or우럭) (38,000원), 모듬회(중) (40,000원), 전복물회 (30,000원), 오징어물회/무침 (28,000원), 활어물회/무침 (25,000원), 해산물모듬물회 (35,000원), 전어회 (23,000원), 전어무침 (25,000원), 전어구이 (20,000원), 생새우회 (25,000원), 생새우구이 (30,000원), 석화 (18,000원), 방어(소) (40,000원), 가리비구이 (23,000원), 대합구이 (20,000원), 새우구이 (18,000원), 해물탕 (16,000원), 새우튀김 (20,000원), 조개탕 (16,000원), 연포탕 (25,000원), 우럭뼈매운탕 (8,000원), 생우럭매운탕 (25,000원)"
술래감자탕,4.0,7,"서울 성동구 왕십리로4길 13 1층
(지번) 성수동1가 656-1229",02-469-9800,"뼈해장국 (10,000원), 순대국(특) (9,000원), 감자탕(소) (27,000원), 술국 (18,000원), 순대국 (8,000원)"
엘더버거 성수,,298,"서울 성동구 서울숲2길 40-7 1층
(지번) 성수동1가 668-124",02-462-5612,"Elder Classic (10,900원), Double Elder Classic (15,900원), Belly Burger (13,900원), Bacon Cheese Burger (12,900원), New Classic (13,900원), Chili Cheese Burger (14,900원), Forest Burger (14,900원), Elder Classic Set (15,900원), Double Elder Classic Set (20,900원), Guacamole Burger (12,900원), Guacamole Burger Set (17,900원), Bacon Cheese Burger Set (17,900원)"
그굴,4.5,160,"서울 성동구 마조로3길 9 1층
(지번) 행당동 158-16",010-4730-6797,"아메리카노 (3,800원)"
바오 서울,3.3,"1,076","서울 성동구 연무장길 110 1층 103호
(지번) 성수동2가 275-14",070-8648-2642,"클래식 바오 (6,500원), 램 바오 (6,900원), 새우 바오 (7,400원), 치킨 바오 (7,400원), 양고기 볶음면 (12,500원), 동파육 덮밥 (9,900원)"
이리데센트,4.9,65,"서울 성동구 서울숲4길 20-1 1층
(지번) 성수동1가 668-63",02-468-9438,"시그니처 4종 (7,500원), 속모르는 딸기케이크 (0원), 시트러스 깻잎스무디 (7,500원), 시나몬 자몽 그라니따 (7,500원), 체리 초콜렛 그라니따 (7,500원), 유자 바질 그라니따 (7,500원), 라떼 (6,000원), 아메리카노 (5,000원), 소심한 딸기브라우니 (0원)"
탐광,,"1,242","서울 성동구 연무장5가길 26 1층
(지번) 성수동2가 315-24",070-8869-3333,"에비에비카츠동 (17,000원), 뉴에비가츠동 (14,000원), 대창 츠케멘 (15,000원), 대창소고기카레누들 (15,000원), 뉴가츠동(평일 점심) (11,000원), 소고기 츠케맨 (14,000원), 모듬카레 누들 (17,000원), 새우 츠케맨 (14,000원), 에비 카레누들(평일 점심) (11,000원), 런치 스페셜(평일 점심) (11,000원), 소고기 카레누들 (14,500원), 치킨 카츠 추가 (4,000원), 미니 치킨 버거 (5,000원), 치즈에비 가츠동 (16,000원), 에비 치즈콤비동 (18,000원), 냉 소바 정식 (12,000원), 에비 가라아게동 (17,000원)"
뚝섬생고기,4.3,5,"서울 성동구 뚝섬로 338 1층
(지번) 성수동1가 72-130",02-462-3692,"소고기세트 (85,000원), 갈비살 (26,000원), 목살 (16,000원), 생고기김치찌개 (8,000원), 삼겹살 (16,000원)"
서우,3.9,101,"서울 성동구 서울숲2길 32-14 갤러리아포레 지하 1층 117호
(지번) 성수동1가 685-696",02-464-5333,"잡탕밥 (22,000원), 황제짬뽕밥 (20,000원), 송이버섯밥 (18,000원), 해물마파두부밥 (18,000원), 해물백짬뽕밥 (14,000원), X.O해물볶음밥 (14,000원), 새우볶음밥 (13,000원), 유산슬밥 (18,000원), 해물 짬뽕밥 (14,000원), 한우 스테이크 짜장면 (30,000원), 황제짬뽕면 (20,000원), 부추짜장면 (14,000원), 해물짬뽕 (14,000원), 해물백짬뽕 (14,000원), 유니짜장면 (12,000원), 짜장면 (10,000원), 마카오초면 (18,000원), 광동초면 (18,000원), 한우 안심 송이볶음 (64,000원), 한우 버터 탕수육 (55,000원), 한우 안심 탕수육 (50,000원), 난자완스 (40,000원), 동파육 (45,000원), 버터탕수육 (39,000원), 꿔바로우 (36,000원), 돼지고기 탕수육 (34,000원), 어향가지 (38,000원), 고추잡채 (34,000원), 청경차 모둠버섯 (30,000원), 어자해삼송이(S) (70,000원), 광동식전가복 (69,000원), 송이해물누룽지탕 (45,000원), 팔보채 (45,000원), 게살유산슬 (38,000원), 깐풍기 (36,000원), 유린기 (34,000원)"
금룡,3.2,33,"서울 성동구 마조로 21 1층
(지번) 행당동 19-9",02-2299-4676,"볶음밥 (7,500원), 김치볶음밥 (8,000원), 짜장면 (6,000원), 짬뽕 (7,000원), 간짜장 (7,500원), 잡탕밥 (15,000원), 삼선누룽지탕 (12,000원), 삼선짬뽕 (10,000원), 삼선짜장 (10,000원), 군만두 (6,000원), 차돌짬뽕 (10,000원), 삼선볶음밥 (10,000원), 새우볶음밥 (9,000원), 마파두부밥 (9,000원), 오징어덮밥 (10,000원), 잡채밥 (9,000원), 갈비탕 (9,000원), 우동 (7,000원), 기스면 (10,000원), 홍합짬뽕 (9,000원), 매운짬뽕 (9,000원), 굴짬뽕 (10,000원), 볶음짬뽕 (9,000원), 물만두 (6,000원), 짬뽕밥 (8,000원), 짜장밥 (7,500원), 삼겹제육덮밥 (10,000원), 육개장 (9,000원), 짬짜면 (8,000원), 해물누룽지탕 (25,000원), 깐풍기 (28,000원), 양장피 (30,000원), 팔보채 (30,000원)"
한신우동 성수점,4.8,16,"서울 성동구 아차산로 96 신성빌딩 1층
(지번) 성수동2가 314-6",,"왕돈까스 (12,000원), 매운왕돈까스 (12,000원), 즉석우동 (8,000원), 어묵우동 (9,000원), 왕만두（5pcs） (7,000원), 튀김만두（7pcs） (7,000원), 쥐포튀김 (7,000원), 코카콜라 355mL (2,000원), 제로 콜라 355ml (2,000원), 사이다 (2,000원), 환타 파인맛 355mL (2,000원)"
키키노히호 성수점,4.3,210,"서울 성동구 연무장7가길 6-1 1층
(지번) 성수동2가 315-48",070-7545-6762,"키키라멘 (10,000원), 마제소바 (11,000원), 앵그리키키라멘 (10,500원), 교카이키키라멘 (12,000원)"
스시도쿠 카미동,4.3,352,"서울 성동구 왕십리로 295 2층
(지번) 행당동 268",070-4495-0098,"GF 등급 청정우 육회동 (14,900원), 본품 지라시 카미동 (16,900원), 화르륵 아부리동 (18,900원), 사케동 (19,900원), 특품 지라시 카미동 (22,900원), 작품 지라시 카미동 (28,900원), 절품 카미동 (39,900원), 오도로 우니동 (39,900원), 천하제일 우니동 (45,900원), GF등급 청정우 육회 (12,900원), 고추장 육회 (15,900원), 타코와사비육회 (17,900원), 연어사시미 (23,900원), 육회 180g 고추장육회 180g (28,500원), 카미동 사시미 (51,900원), 닭다리살 가라아게 (12,900원), 그란도 후토마끼(4pc) (16,900원)"
더블하이트갤러리카페,4.1,151,"서울 성동구 성수일로4가길 10 1-2층
(지번) 성수동2가 321-29",02-464-3004,"에스프레소 (4,000원), 아포가토 (5,500원), 아메리카노 (4,500원), 바닐라빈라떼 (5,500원), 소이라떼 (5,500원), 돌체라떼 (5,500원), 아몬드크림라떼 (6,000원), 선셋에이드 (6,300원), 피치 캐모마일티 (6,300원), 딸기라떼 (6,000원), 오트말차라떼 (6,000원), 레몬에이드 (6,000원), 자몽에이드 (6,000원), 자두에이드 (6,000원), 캐모마일 (6,000원), 민트 (6,000원), 레몬차 (5,500원), 자몽차 (5,500원), 아쌈밀크티 (5,500원), 더블하이트 데일리 블렌딩 (5,500원)"
더구공탄,4.4,34,"서울 성동구 마조로 17
(지번) 행당동 19-54",,"대패삼겹(150g) (4,500원), 벌짐삼겹(150g) (4,900원), 차돌박이(150g) (7,900원), 꽃등심(150g) (7,900원), 우삼겹 (6,900원)"
대동집 서울상왕십리점,2.8,20,"서울 성동구 왕십리로 410 센트라스 I동 1층 160호
(지번) 하왕십리동 1070",02-6406-5836,"녹두 해물 파전 (14,000원), 수제 깻잎전 (16,000원), 대동 보쌈(중) (26,000원), 대동삼합 (35,000원), 고추 고갈비 (15,000원)"
제주뒷고기집,3.8,56,"서울 성동구 성덕정길 143 1층
(지번) 성수동2가 228-3",02-499-3353,"닭도리탕 (35,000원), 오리주물럭 (49,000원), 제주뒷고기 (8,900원), 국내산 삼겹살 (15,000원), 국내산 목살 (15,000원), 대패삼겹살 (12,000원), 왕갈비 (15,000원), 우삼겹 (15,000원), 돼지껍데기 (7,000원), 김치찌개 (8,000원), 소고기된장찌개 (8,000원), 김치말이국수 (8,000원), 냉면 (8,000원), 계란찜 (8,000원)"
일루오리,4.1,24,"서울 성동구 성수일로8길 40
(지번) 성수동2가 300-63",02-415-5292,"모듬오리2 (48,000원), 모듬오리3 (59,000원), 생오리(450g) (25,000원), 양념오리(500g) (28,000원), 훈제오리(500g) (28,000원)"
성수차이나,3.8,114,"서울 성동구 아차산로7길 20 1층
(지번) 성수동2가 289-236",02-462-3377,"탕수육 (22,000원), 차돌짬뽕 (11,000원), 양장피 (30,000원), 매운어묵짜장면 (8,000원), 해물짬뽕 (9,000원), 짜장면 (7,000원), 세트1）탕수육＋짜장2 (25,000원), 세트1~1）탕수육＋짜장＋짬뽕 (27,000원), 세트2）탕수육＋짬뽕2 (28,000원), 세트3）탕수육＋간짜장2 (26,000원), 세트4）탕수육＋짜장1 (20,000원), 세트5）탕수육＋간짜장1 (21,000원), 세트6）탕수육＋짬뽕1 (22,000원), 세트7）깐풍기＋짜장2 (31,000원), 세트8）양장피＋짜장2 (34,000원), 간짜장 (8,000원), 고추짜장면 (8,000원), 삼선짬뽕 (12,000원), 고추짬뽕 (12,000원), 삼선쟁반짜장 (9,000원), 삼선백짬뽕 (12,000원), （튀김）고기짬뽕 (10,000원), 고추크림탕수육 (26,000원), 깐풍육 (25,000원), 깐풍기 (25,000원), 크림새우 (35,000원), 깐쇼새우 (35,000원), 깐풍새우 (35,000원), 팔보채 (40,000원), 잡탕 (40,000원)"
식당오츠,3.8,33,"서울 성동구 왕십리로10길 21
(지번) 성수동1가 656-694",,메뉴 없음
태양각,3.4,22,"서울 성동구 아차산로7길 19 2층
(지번) 성수동2가 289-84",02-467-0231,"순댓국 (9,000원), 김치찌개 (8,000원), 된장찌개 (8,000원), 볶음밥 (7,000원), 짜장면 (5,000원), 짬뽕 (7,000원), 깐쇼새우 (40,000원), 수육전골 (30,000원), 탕수육 (25,000원), 양장피 (35,000원), 깐풍기 (35,000원), 고추잡채 (35,000원), 시래기 뼈 해장국 (9,000원)"
클래식 해례커피,4.2,259,"서울 성동구 연무장길 28-20 1층
(지번) 성수동2가 310-62",02-465-3357,"해례라떼 (7,500원), 츄로넛 (변동가격), 아메리카노 (5,000원), 플랫화이트 (5,500원), 수제 바닐라빈 라떼 (6,500원), 젤라또 아포가토 (8,500원), 만다린 오렌지 라떼 (8,000원), 피치 아일랜드 (7,000원), 에스프레소 (4,000원), 블랙 바닐라티 (7,000원), 블루베리 루이보스티 (7,000원), 썸머 (리치 에이드) (7,500원), 밀라노 라떼 (8,000원), 케이크 (변동가격)"
만나떡볶이,4.0,54,"서울 성동구 왕십리로24길 27
(지번) 도선동 167",,"컵볶이 (1,000원), 튀김범벅 (2,000원), 떡오뎅범벅 (2,000원), 떡오뎅튀김범벅 (3,000원), 순대 (3,000원)"
소녀방앗간 서울숲시작점,,95,"서울 성동구 왕십리로5길 9-16 1층
(지번) 성수동1가 668-35",02-6268-0778,"산나물밥 (8,800원), 산나물밥과 고춧가루제육볶음 (12,800원), 산나물밥과 꽃핀수육 (16,800원), 산나물밥과 우렁된장찌개 (12,800원), 참명란비빔밥 (11,800원), 장아찌불고기밥 (11,800원), 잉홀한우산나물죽 (12,800원), 발효청(오미자꽃청/사과청) (4,000원), 발효청스파클링(오미자꽃청/사과청) (5,000원), 꽃핀수육(단품) (12,800원)"
삼원옥수해천탕,4.3,88,"서울 성동구 독서당로 160 한남하이츠 아파트 상가 103호
(지번) 옥수동 220-1",010-5093-5326,"해천탕 (VIP) (150,000원), 해천탕 (대) (110,000원), 해천탕 (중) (70,000원), 해천탕 (소) (40,000원)"
스시도쿠겐 왕십리본점,4.7,749,"서울 성동구 왕십리로 295 1층
(지번) 행당동 268",02-3395-0023,"22품 런치 (49,000원), 스시와 가이세키 25품 디너 (79,000원), 사시미와 가이세키 27품 디너 (119,000원)"
써니눅,4.8,227,"서울 성동구 뚝섬로11길 21 UPTOS 지하1층
(지번) 성수동2가 328-6",02-499-0324,"크리스피 치킨 샌드위치 (14,000원), 크리스피 치킨 와플 (19,000원), 하우스 리코타 샐러드 (14,000원), 시져 샐러드 (14,000원), 에그다이너마이트 샌드위치 (12,000원), 풀 플레이트 (21,000원), 앤초비 오일파스타 (15,000원), 대파크림뇨끼 (19,000원), 하우스 스테이크 (31,000원), 감자튀김 (8,000원), 고구마프라이즈 (9,000원), 탓앤치즈 (10,000원), 소세지 라구 샌드 (14,000원), 연어 베네딕트 샌드 (14,000원), 써니눅 로제파스타 (16,000원), 크리스피 치킨 크림파스타 (18,000원), 토마토 라구파스타 (17,000원), 에그 베네딕트 (16,000원), 솔티드 카라멜 크로플 (9,000원)"
우웨이탕,3.6,44,"서울 성동구 상원1길 11-1 1층
(지번) 성수동1가 656-1098",070-7807-2888,"마라탕 （국물요리） (12,000원), 마라샹궈 （볶음요리） (20,000원), 계란볶음밥 (8,000원), 마라빤 （비빔요리） (15,000원), 공기밥 추가선택 (1,000원), 소스 추가선택 (500원), 콜라 355mL (2,000원), 환타（파인） 355mL (2,000원), 스프라이트 355mL (2,000원), 중국음료（빙홍차） 500mL (3,000원)"
흙과나무,4.8,38,"서울 성동구 성덕정17길 11 1층
(지번) 성수동2가 565",02-461-7759,"왕돈가스파전 (23,000원), 낙지해물파전 (22,000원)"
금돈옥 행당점,,690,"서울 성동구 고산자로 211 1층
(지번) 행당동 318-12",,"금돈 양념 본갈비 (250g) (22,000원), 금돈 삼겹살 (180g) (19,000원), 한우 육각 등심 (150g) (49,000원), 금돈 생 갈비 (220g) (22,000원), 금돈 꽃 목살 (180g) (18,000원), 한우 손 차돌박이 (130g) (29,000원), 한우곰탕 (기본) (13,000원), 한우육회비빔밥 (15,000원), 한우곰탕육개탕 (기본) (14,000원)"
마하차이 서울숲점,3.6,110,"서울 성동구 왕십리로8길 19-4 2층
(지번) 성수동1가 656-988",02-468-7799,"푸팟퐁커리덮밥 (15,000원), 오믈렛팟타이 (12,000원), 소고기쌀국수 (10,000원), 톰얌꿍(+면사리 포함) (12,000원), 나시고랭 (11,500원), 팟타이 (11,000원), 갈비쌀국수 (14,000원), 팟카파오무쌉 (11,000원), 모닝글로리볶음(팍풍파이뎅) (9,000원), 쏨탐 (9,000원), 매운쌀국수 (13,000원), 카오팟꿍 (11,000원), 스프링롤 (6,000원), 까이텃 (6,000원)"
스타벅스 성수점,3.8,53,"서울 성동구 아차산로 104
(지번) 성수동2가 315-71",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
디어벌스데이,3.8,94,"서울 성동구 서울숲길 55 3층
(지번) 성수동1가 685-218",0507-1343-8495,"에스프레소 (5,500원), 아메리카노 (5,500원), 라떼 (6,500원), 바닐라라떼 (7,000원), 크림라떼 (7,500원), 플랫화이트 (6,500원), 서울포레스트 (7,500원), 얼그레이밀크티 (7,500원), 레몬에이드 (7,500원), 믹스베리에이드 (7,500원), 초코라떼 (7,500원), 얼그레이티 (6,000원), 히비스커스티 (6,000원)"
