이름,평점,리뷰수,주소,전화번호,메뉴
남도한상,3.5,79,"서울 구로구 새말로 97 신도림테크노마트 10층 17호
(지번) 구로동 3-25",02-855-3733,"정식 (15,000원), 고추장불고기 200g (10,000원), 고추장불고기 (10,000원), 굴비구이 (10,000원), 코다리구이 (12,000원), 떡갈비 (11,000원), 보리굴비도시락 (27,000원), 굴비구이 4마리 (10,000원), 코다리구이 1마리 (10,000원), 떡갈비 200g (11,000원), 간장게장（꽃게） (30,000원), 밥 추가 (1,000원), 보리굴비추가 (25,000원), 사이다(캔)350ml (2,000원), 콜라(캔)350ml (2,000원), 생수 (1,000원)"
신도림이도식당,3.3,"1,881","서울 구로구 경인로 661 푸르지오1차 2층 243호
(지번) 신도림동 337",02-3439-7668,"소고기 샤브샤브 (14,000원), 버섯칼국수 (9,000원), 눈꽃닭갈비 (16,000원), 철판 닭갈비 (14,000원), 소곱창구이 (14,000원), 명품뚝불고기(키즈메뉴) (9,000원)"
김명태 굴국밥솥밥 고척본점,3.1,11,"서울 구로구 고척로 238 하이리빙아파트 1층 1호
(지번) 고척동 333",02-2060-7868,"시래기명태조림 (소) (28,000원), 매콤명태조림 (소) (25,000원), 시래기갑오징어조림 (소) (34,000원), 갑오징어숙회 (소) (17,000원), 묵은지돼지갈비찜 (소) (30,000원), 동태매운탕 (소) (26,000원)"
새벽집,3.7,38,"서울 구로구 경인로 661 신도림1차푸르지오 1층 170-1~173호
(지번) 신도림동 337",02-2633-0202,"스페셜아구찜(중) (60,000원), 스페셜아구찜(대) (70,000원), 콩비지 (9,000원), 청국장 (9,000원), 해물순두부 (9,000원), 아구찜(소)(2인) (35,000원), 아구찜(중)(2~3인) (45,000원), 아구찜(대)(3~4인) (55,000원), 아구탕(소)(2인) (35,000원), 아구탕(중)(2~3인) (45,000원), 아구탕(대)(3~4인) (55,000원), 지리탕(소)(2인) (35,000원), 지리탕(중)(2~3인) (45,000원), 지리탕(대)(3~4인) (55,000원), 낙지찜(소)(2인) (27,000원), 낙지찜(중)(2~3인) (35,000원), 육전 (20,000원), 치즈감자전 (20,000원), 감자전 (18,000원), 해물부추전 (18,000원), 해물김치전 (18,000원)"
구름산추어탕 구로점,4.2,19,"서울 구로구 디지털로31길 38-9
(지번) 구로동 197-17",0507-2086-4442,"추어탕 (12,000원), 통추어탕 (14,000원), 전복추어탕 (16,000원), 한우육회비빔밥 (12,000원), 낙지무침 (35,000원), 간재미무침 (22,000원), 오리보쌈 (57,000원), 산야초갈비 (35,000원), 한우육회 (35,000원), 홍어 (67,000원), 매콤한 메밀전병 (12,000원), 꼬물이 만두 (8,000원)"
제주도초밥,4.0,159,"서울 구로구 가마산로26길 23
(지번) 구로동 95-12",02-830-6002,"우동세트 (10,000원), 등푸른생선초밥(3개) (5,000원), 모듬초밥(10개) (12,000원), 연어초밥(10개) (14,000원), 회덮밥 + 미니우동 (10,000원), 큰우동 (6,000원), 덴동(튀김덮밥) (12,000원), 계절생선초밥(10개) (15,000원), 도미초밥(3개) (5,000원), 고등어초밥(3개) (5,000원), 잿방어초밥(3개) (5,000원)"
포포인츠바이쉐라톤 구로 테이블32,5.0,52,"서울 구로구 디지털로32길 72
(지번) 구로동 1128-1",02-6905-9730,"아보카도 콥 샐러드 (20,000원), 최상급 등심 스테이크(180g) (35,000원), 치킨 데리야끼 덮밥 (22,000원), 모둠 과일 플래터 (28,000원), 아이스크림을 곁들인 애플 타르트 (16,000원)"
탕탕 칼제비 두번째직영점,4.5,136,"서울 구로구 공원로6가길 52 1층
(지번) 구로동 33-1",070-8887-1111,"탕탕 육즙 만두(교자) (8,900원)"
오비스트로,,174,"서울 구로구 구로중앙로15길 12 1층 101호
(지번) 구로동 85-12",0507-1305-6751,"잠봉에그 피자 (19,000원), 하와이안베이컨 피자 (17,000원), 루꼴라 피자 (17,000원), 고르곤졸라 (15,000원), 페페로니 피자 (15,000원), 마르게리타 (16,000원), 불고기 피자 (17,500원), 아자르식 하차푸리 피자 (14,000원), 시금치 크림뇨끼 (14,000원), 바질새우 (13,000원), 쉬림프 로제 (13,500원), 알리오올리오 (9,500원), 해산물토마토 (12,000원), 미트 토마토 (12,000원), 까르보나라 (12,000원), 봉골레 (12,000원), 베이컨크림 리조또 (12,000원), 버섯 트러플 오일 리조또 (12,000원), 목살 토마토 리조또 (13,000원), 시저 샐러드 (10,000원), 보코치니 루꼴라 샐러드 (9,000원), 감자튀김 (9,000원), 닭날개 (10,000원), 순살치킨 (10,000원)"
뚜레쥬르 개봉역북부점,3.8,3,"서울 구로구 경인로40길 41 대덕빌딩 102호
(지번) 개봉동 181-5",02-2684-8810,"하츄핑의스타플래닛(18cm) (42,000원), 카라멜 피칸 소보로프 (5,200원), 사르르 리본파이 (4,600원), BELT샌드위치 (7,500원), 그랑드카페 아이스아메리카노 (3,500원), 고단백치킨페스토곡물샌드위치 (7,800원), 피크닉 튜나 샌드위치 (7,500원), 크랜베리치킨 샌드위치 (7,200원), 반숙란 샌드위치 (7,600원), 기본좋은 소버식빵 (4,800원), 카스테라우유크림볼 (5,100원), 연유퐁당밀크브레드（대） (6,000원), 미니햄치즈롤 （10개입／봉） (4,800원), 소보로빵 (2,100원), 사르르 미니 리본파이(6개입) (4,900원), 겹겹이 연유 딸기데니쉬 (6,800원), 딸기 듬뿍 우유브레드 (4,600원), 딸기 듬뿍 얼그레이 크림번 (5,300원), 딸기 생크림 크라상 (4,200원), 스윗하트 생초코 초코 (15cm) (34,000원), 스윗하트 사르르 쉬폰 (11cm) (28,000원), 티라미수 아몬드(밀크) (5,000원), 티라미수 아몬드(화이트) (5,000원), 벨지안 프랄린 (15,000원), 벨지안 크림브륄레 (15,000원), 벨지안 하트_65g (6,000원), 벨지안 하트_200g (15,000원), 골든씨 씨쉘초콜릿(소) (6,700원), 골든씨 씨쉘초콜릿(대) (10,000원), 칼파제르 초콜릿(밀크)_50g (3,600원)"
팥이야기,4.5,15,"서울 구로구 구로중앙로22길 39-26 1층
(지번) 구로동 536-62",02-837-1811,"보쌈 (38,000원), 팥칼국수 (11,000원), 옹심이팥죽 (12,000원), 김치수제비 (9,000원), 들깨수제비 (12,000원), 쌀옹심팥죽 (12,000원), 칼옹심팥죽 (12,000원), 쌀팥죽 (11,000원), 들깨칼국수 (12,000원), 보리밥 (12,000원), 안동서리태콩국수 (12,000원), 해물칼국수 (12,000원), 생비빔밀면 (10,000원), 해물파전 (21,000원), 김치전 (12,000원)"
스타벅스 오류동역점,3.3,40,"서울 구로구 경인로 216 1층
(지번) 오류동 55-50",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
대작 구로디지털점,,62,"서울 구로구 디지털로32나길 17-26 1,2층
(지번) 구로동 1124-52",010-3368-9635,"쇼가야키 SET (37,000원), 모듬꼬치 (23,000원), 참치 문어와사 (20,000원), 규우키자무 (17,000원), 쇼가야키 (23,000원), 이세에비후라이 (17,000원), 주유린기 (18,000원)"
버거킹 구로점,3.1,37,"서울 구로구 시흥대로 551 1층
(지번) 구로동 1126-6",070-7462-8527,"블랙 바비큐 와퍼 (가격정보 없음), 블랙 바비큐 콰트로 치즈와퍼 (가격정보 없음), 불맛 더블치즈앤베이컨 버거 (가격정보 없음), 통새우 와퍼 (가격정보 없음), 몬스터 와퍼 (가격정보 없음), 두툼 버거 (가격정보 없음), 오리지널스 화이트 페타 (가격정보 없음), 스파이시 풀드비프 와퍼 (가격정보 없음), 풀드비프 와퍼 (가격정보 없음), 갈릭불고기 와퍼 (가격정보 없음), 불고기 와퍼 (가격정보 없음), 비프&슈림프버거 (가격정보 없음), 와퍼 (가격정보 없음), 치즈와퍼 (가격정보 없음), 치킨킹BLT (가격정보 없음), 콰트로치즈와퍼 (가격정보 없음), 통새우슈림프버거 (가격정보 없음)"
뭉텅 구로디지털단지점,4.4,664,"서울 구로구 시흥대로 577-11
(지번) 구로동 1123-3",070-8154-7777,"뭉텅 주먹고기 큰접시 (700g) (63,000원), 뭉텅 주먹고기 한접시 (500g) (45,000원), 오들의 특수부위 (150g) (16,000원), 육즙삽겹살 (170g) (15,000원), 시나몬껍데기 (한대접) (9,900원), 수제소세지 한접시 (9,900원)"
소우주,4.9,35,"서울 구로구 경인로25길 9 1층
(지번) 오류동 36-7",02-2614-0054,"짬뽕탕 (16,000원), 도토리묵무침 (6,000원), 먹태구이 (12,000원), 노가리 (9,000원), 감바스 (8,000원)"
신도림피맥,3.3,11,"서울 구로구 공원로6다길 10 우성빌딩 지하1층
(지번) 구로동 33-3",02-851-1001,"시카고 피자 (24,000원), 페퍼로니 피자 (16,000원), 꽃이피는 페퍼로니（순한맛） (24,000원), 꽃이피는 페퍼로니（매운맛） (24,000원), 불고기피자 (16,000원), 콘치즈 피자 (16,000원), 오븐스파게티 (12,000원), 핫스파이시 피자（매운피자） (16,000원), 고르곤졸라 피자 (16,000원), 하프 앤 하프 (25,000원), 페퍼로니＋오븐스파게티 (25,900원), 고르곤졸라＋오븐스파게티 (25,900원), 감자튀김 (8,000원), 치즈볼 8pcs (8,000원)"
만나전,4.0,47,"서울 구로구 새말로 102 포스빌 지하1층 123,124호
(지번) 구로동 26",02-860-8615,"모듬전 (30,000원), 코다리찜중 (30,000원), 돼지두루치기 (28,000원), 완자전 (17,000원), 낙지볶음 (30,000원), 육전 (19,000원), 감자전 (15,000원), 동태찌개 (25,000원), 닭도리탕 (35,000원)"
할매왕족발,4.0,11,"서울 구로구 새말로 102
(지번) 구로동 26",02-860-8299,"반반이 (중) (30,000원), 왕족발 (중) (28,000원), 마늘족발 (중) (30,000원), 냉채족발 (중) (32,000원), 쟁반막국수 (중) (7,000원)"
오렌지감자탕,4.4,21,"서울 구로구 개봉로 51
(지번) 개봉동 403-59",02-2683-6900,"감자탕 (31,000원), 뼈해장국 (10,000원), 뼈찜 (39,000원), 공기밥 (1,000원), 콜라（캔） (2,000원), 사이다（캔） (2,000원)"
고기에미친남자 개봉본점,4.9,199,"서울 구로구 개봉로 6 1층
(지번) 개봉동 290-5",02-2060-7897,"소한판 (76,000원), 소한판+육회 (86,000원), 돼지한판 (68,000원), 돼지한판+육회 (78,000원), 국내산 생등심(1인) (20,000원), 국내산 차돌박이(1인) (18,000원), 국내산 육회(1인) (30,000원), 국내산 추가육회 (15,000원), 갈비살(1인) (18,000원), 한우차돌박이(1인) (25,000원), 암돼지 생삼겹살(1인) (15,000원), 암돼지 꽃살(1인) (15,000원), 암돼지 꼬들살(1인) (14,000원), 암돼지 흑돼지목살(1인) (16,000원), 돼지왕갈비(1인) (17,000원)"
약산골숯불갈비,4.2,9,"서울 구로구 공원로8길 47
(지번) 구로동 41-15",02-855-8585,"생등심 (200g) (48,000원), 생불고기 (200g) (28,000원), 돼지갈비 (300g) (15,000원), 생삼겹 (200g) (15,000원), 항정살 (200g) (28,000원), LA갈비 (300g) (28,000원), 쌈밥 (11,000원), 갈비탕 (12,000원), 육갈탕 (12,000원), 돼지짜글이 (9,000원), 냉면 (8,000원)"
류타이쿠진,4.3,80,"서울 구로구 연동로11길 14 1층
(지번) 항동 22-4",,"소고기 쌀국수 (11,000원), 공심채 쌀국수 (11,000원), 똠얌 쌀국수 (13,000원), 팟타이 (12,000원), 커리덮밥 (11,000원), 카오팟 (12,000원), 팟끄라파오 무쌉 (13,000원), 똠얌꿍 (25,000원), 까오라오 (25,000원), 뿌팟퐁커리(S) (25,000원), 텀루엄밋(S) (16,000원), 팍봉화이뎅 (13,000원), 쏨땀 (12,000원)"
니와참치,2.9,167,"서울 구로구 디지털로32다길 13 1층
(지번) 구로동 1126-35",02-838-5959,"비즈니스 40ps（2인분） (46,000원), 스페셜 40ps（2인분） (57,000원), 니와 40ps（2인분） (68,000원), 로얄 40ps（2인분） (98,000원), 혼술 알짜 20pcs (36,000원), 참다랑어 초밥 12pcs (36,000원), 실속가족세트 (35,000원), vip 40ps（2인분） (135,000원), 참다랑어 혼술 특선 20pcs (50,000원), 배꼽도로5pcs 추가 (17,000원), 가마도로5pcs 추가 (16,000원), 오도로5pcs 추가 (15,000원), 주도로5pcs 추가 (13,000원), 메카도로5pcs 추가 (11,000원), 특초밥 12pcs (24,000원), 간장새우초밥（12피스） (18,000원), 참다랑어속살초밥12pcs (20,000원), 참다랑어속살6p＋장새우초밥6p (17,000원), 모찌리도후（치즈와우유의찰떡궁합） (2,000원), 김 5개 (1,000원), 주도（참치내장젓갈）참치위에살짝올려서~ (3,000원), 날치알 (2,000원), 명이나물（한장씩싸서드셔요~） (2,000원), 새우튀김（8마리） (8,000원), 콘버터구이 (3,000원), 냉모밀 (6,000원), 참치회덮밥 (8,000원), 셀프초밥（밥위에참치.와사비.생강올려서~） 10ps (2,000원), 메로구이 (27,000원), 아래있는탕류지리류는드린육수만넣고끊이셔요~공기밥 (1,000원)"
이디야커피 구로NC점,3.6,1,"서울 구로구 구로동로 240 103호
(지번) 구로동 497-5",02-864-2438,"생강차 (가격정보 없음), 퓨어 페퍼민트 (가격정보 없음), 스프링 캐모마일 (가격정보 없음), 토피넛 라떼 (가격정보 없음), 흑당 콜드브루 (가격정보 없음), 연유 카페 라떼 (가격정보 없음), 에스프레소 (가격정보 없음), 에스프레소 콘파냐 (가격정보 없음), 카라멜 마끼아또 (가격정보 없음), 아포가토 오리지널 (가격정보 없음), 콜드브루 아메리카노 (가격정보 없음), 달달커피 (가격정보 없음), 민트모카 (0원), 화이트 초콜릿 모카 (0원), 바닐라 라떼 (0원), 카페모카 (0원), 카푸치노 (0원), 카페 라떼 (0원), 카페 아메리카노 (0원), 디카페인 콜드브루 아메리카노 (가격정보 없음)"
연희김밥 천왕점,4.2,11,"서울 구로구 오리로 1149
(지번) 천왕동 282-2",02-2060-0222,"연희김밥 (3,500원), 꼬마김밥 (1,500원), 매운오징어꼬마김밥 (1,500원), 장조림꼬마김밥 (1,500원), 장조림김밥 (4,800원), 호두멸치꼬마김밥 (1,500원), 어린이김밥(2줄) (3,500원), 치즈김밥 (4,800원), 멸치김밥 (4,500원), 매운멸치김밥 (4,500원), 매운오징어김밥 (4,800원), 참치김밥 (4,800원), 스팸김밥 (4,800원), 매운어묵김밥 (4,500원), 계란듬뿍김밥 (4,800원), 매콤불고기김밥 (5,000원), 오징어참치김밥 (5,000원), 묵은지참치김밥 (5,000원), 새우튀김김밥 (5,000원), 무침만두 (5,000원)"
마케집 구로디지털단지점,3.1,201,"서울 구로구 디지털로32길 97-22 1층
(지번) 구로동 1125-3",0507-1487-0984,"자연산막회(대) (52,000원), 자연산막회(소) (40,000원), 딱새우회 (35,000원), 모듬새우회 (35,000원), 성게알 (38,000원)"
프록시미떼,5.0,28,"서울 구로구 개봉로1길 150
(지번) 개봉동 314-109",070-7576-1652,"헤이즐럿라떼 (4,500원), 그린티라떼 (4,000원), 크림카페모카 (5,000원), 아메리카노 (3,500원), 민트카페모카 (5,000원), 카페라떼 (4,000원), 바닐라라떼 (4,500원), 초코라떼 (4,000원), 얼그레이밀크티 (4,000원), 민트초코 (4,500원), 자색고구마라떼 (4,000원), 유자차 (4,000원), 레몬차 (4,000원), 캐모마일 (3,500원), 페퍼민트 (3,500원), 루이보스 (3,500원), 생강차 (4,000원), 블루레몬에이드 (4,000원), 유자에이드 (4,000원)"
개성면옥,2.1,15,"서울 구로구 가마산로 204
(지번) 구로동 426-167",02-869-2760,"함흥물냉면 (9,500원), 맛배기냉면 (6,000원), 맛배기회냉면 (6,500원), 곱배기냉면 (13,000원), 버섯생불고기 (1인분) (19,500원)"
소미담 신도림점,3.8,22,"서울 구로구 새말로 83 1층
(지번) 구로동 8-12",,"떡 4개+음료 2잔 세트 (9,900원), 인절미 우유빙수 (12,900원), 흑임자 우유빙수 (13,900원), 호두찹쌀녹차 우유빙수 (13,900원), 호박인절미 (2,100원), 옥수수크림떡 (1,600원), 모듬세트 (17,000원), 밤크림떡 (1,700원), 고구마크림떡 (1,600원), 바람떡 (1,600원), 꿀떡 (1,600원), 아이스아메리카노 (2,200원), 한라봉스무디 (4,500원), 콩쑥개떡 (1,400원), 딸기요거트크림떡 (1,700원), 두텁떡 (1,400원), 앙금절편 (1,200원), 흑임자인절미 (2,100원), 이북인절미 (1,400원), 인절미 (1,800원), 쑥인절미 (1,900원), 수리취떡 (1,400원), 호두찹쌀떡 (1,500원), 아메리카노 (hot) (1,800원), 카페라떼 (3,100원), 헤이즐넛라떼 (3,500원), 바닐라라떼 (4,000원), 연유라떼 (4,000원), 카페모카 (4,000원), 밤샷추 (4,700원)"
슬로우캘리 신도림점,4.3,54,"서울 구로구 경인로59길 7 상가동 1층 101호
(지번) 신도림동 648",02-2039-0304,"[BEST] 클래식 연어 포케 (13,500원), 스파이시 연어 포케 (13,500원), 와사비 렌치 연어 포케 (13,500원), 클래식 참치 포케 (12,500원), [BEST] 스파이시 참치 포케 (12,500원), 솔트앤페퍼 참치 포케 (12,500원), 부채살 스테이크 보울 (14,500원), 프리미엄 연어 스테이크 (15,500원), 올인원 포케 (15,000원), 닭가슴살 에그 통밀 랩 샌드위치 (8,400원), 라임폰즈 문어 포케 (11,000원), 오리엔탈 두부 포케 (10,500원), 트러플 버섯 포케 (11,000원), 블랙페퍼 치킨 보울 (12,500원), 하와이안 갈릭 쉬림프 (14,500원), 닭가슴살 에그 포케 (12,500원), 하와이안 로코모코 (15,000원), 블랙페퍼 치킨 통밀 랩 샌드위치 (9,400원), 부채살 스테이크 통밀 랩 샌드위치 (11,400원), 스파이시 토마토 야채스프 (5,500원), 베이컨 포테이토 스프 (5,500원), 미소 치킨 스프 (4,500원), 유기농 콤부차（진저레몬） (5,500원), 유기농 콤부차（석류） (5,500원), 건강쥬스 GREEN (3,900원), 건강쥬스 ABC (3,900원), 아메리카노 AMERICANO (3,500원), 콜라 COKE 355ml (2,500원), 버드와이저 (6,000원), 빅웨이브 (8,000원)"
이조손칼국수,3.9,104,"서울 구로구 공원로7길 22 1층
(지번) 구로동 547-24",02-868-2633,"토종 명품 콩국수 (13,000원), 수제 왕 만두전골 (14,000원), 바지락 칼국수 (10,000원), 해남 팥칼국수 (12,000원), 해남 팥옹심이 (13,000원), 수제왕만두 (10,000원)"
서울안심축산 구로거리공원본점,4.4,123,"서울 구로구 공원로 47 도림두산베어스타워 1층 101~109호
(지번) 구로동 110-4",0507-1420-5445,"2인 PICK : 하르방세트 (50,000원), 📌추천 PICK : 돼지모듬 (55,000원), 📌2인 PICK : 한라산세트 (52,000원), 제주흑돼지구이 170g (20,000원), 제주 오겹살 (18,000원), 등심 150g (45,000원), 안심 150g (52,500원), 소한마리(600g) (154,000원), 통큰소한마리(800g) (194,000원), 차돌삼합 (114,000원), 한우보감 (245,000원), 통큰보감 (285,000원), 부채살 150g (45,000원), 업진살 150g (45,000원), 한우육회 200g (38,000원), 한우육사시미 200g (40,000원), 버섯불고기 정식(1인) (15,000원), 매콤 쭈꾸미 볶음(1인) (12,000원), 김치찌개(1인) (9,000원), 치즈계란찜 (5,000원)"
고품집 신도림 본점,4.6,"1,781","서울 구로구 경인로63길 11 신도림 크라운빌2 오피스텔 상가 B동 1층 101,102호
(지번) 신도림동 419-4",02-2635-1009,"2~3인 오목세트 (44,000원), 3~4인 오목세트 (58,000원), 4~5인 모듬세트 (77,000원), 무항생제 오겹살 (15,000원), 무항생제 목살 (15,000원), 무항생제 항정살 (18,000원)"
더세인트41,3.0,3,"서울 구로구 경인로 662 신도림디큐브시티 41층
(지번) 신도림동 692",02-2211-0041,메뉴 없음
메가MGC커피 개봉남부역점,3.0,1,"서울 구로구 남부순환로97길 20-6 1층 102호
(지번) 개봉동 202-18",02-2617-1114,"（ICE）메가리카노 (3,500원), 복숭아아이스티 (3,500원), 자몽에이드 (4,000원), 유니콘프라페마카롱 (2,600원), 아이스 허니 와앙 슈 (2,900원), 감자빵 (4,000원), （ICE）딸기라떼 (4,200원), (HOT) 피넛츠 카페라떼 (4,400원), 할메가미숫커피 (3,200원), 왕메가아이스티 (4,400원), （ICE）아메리카노 (2,500원), （HOT）헤이즐넛라떼 (3,900원), （HOT）바닐라라떼 (3,900원), 크로크무슈 (4,300원), 왕메가 딸기라떼 (5,700원), 별빛가득 딸기 요구르트 (4,400원), 달콤상큼 딸기라임펀치 (4,000원), 딸기요정 핑크 츄러스 (3,400원), 메가베리 아사이볼 (4,400원), 와앙메리칸 뽀득 핫도그 (4,100원), 버터버터 팥슈크림 페스츄리 (4,300원), 햄앤치즈샌드위치 (2,900원), (ICE) 피넛츠 카페라떼 (4,400원), (ICE) 디카페인 피넛츠 카페라떼 (5,400원), (HOT) 디카페인 피넛츠 카페라떼 (5,400원), (HOT)상큼 리치티 (4,400원), (ICE)상큼 리치티 (4,400원), 바질 치폴레 치킨 치아바타 (4,900원), 저당 우유 생크림 케익 (4,500원), 저당 초코 생크림 케익 (4,500원)"
아폴로버거,4.6,13,"서울 구로구 경인로35길 143 한결 1층 101호
(지번) 고척동 164-113",070-7755-8718,"아폴로베이직(단품) (8,000원), 3패치버거 (14,000원), 하와이안버거 (9,000원), 아메리카노 (3,500원)"
오두막&양꼬치,5.0,7,"서울 구로구 도림로 104 1층
(지번) 구로동 153-3",02-6338-6789,"건두부볶음 (가격정보 없음), 건두부무침 (가격정보 없음), 탕수육 (가격정보 없음), 물만두 (가격정보 없음), 감자튀김 (가격정보 없음), 치즈계란말이 (가격정보 없음), 냉면 (가격정보 없음), 바지락볶음 (가격정보 없음), 매운오징어 (가격정보 없음), 연변순대볶음 (가격정보 없음), 신라면 (가격정보 없음), 짝태 (가격정보 없음), 황도 (가격정보 없음), 소고기덮밥 (가격정보 없음), 어묵탕 (가격정보 없음), 참치주먹밥 (가격정보 없음), 골뱅이무침 (가격정보 없음)"
라크라센타,3.7,194,"서울 구로구 가마산로 242 희망재단 1층
(지번) 구로동 83",02-866-6202,"우꼴라 새우 토마토 피자 (15,900원), 케이준 치킨 샐러드 (12,900원), 버킷리스트 (19,900원), 감바스 피칸테 아히요 (16,900원), 아메리카노 (3,500원)"
부대찌개대사관 구로디지털본점,3.0,"3,258","서울 구로구 디지털로33길 12 우림이비지센터2차 1층 104호
(지번) 구로동 184-1",070-8865-4598,"대사관 부대찌개 (13,000원), 저녁 안주류) 돌판목쏘볶음 (22,000원), 저녁 안주류) 대사관3인SET (45,000원)"
크리스피크림도넛 개봉역점,5.0,4,"서울 구로구 경인로40길 47 2층
(지번) 개봉동 415",02-2619-2617,"오리지널 더즌 (17,000원), 어쏘티드 더즌 (18,000원), 오리지널 하프더즌 (10,800원), 쉐어링 딥러브 더즌 (22,900원), 로투스 비스코프 (2,200원), 오리지널 글레이즈드 (1,800원), 프리미엄 스트로베리 필드 (2,200원), 아메리카노 HOT(M) (4,200원), 아메리카노 ICE(M) (4,200원), 아메리카노 ICE(L) (4,700원), 쉐어링 딥러브 하프더즌 (14,900원), 딥스윗 러브 (3,400원), 큐트핑크 러브 (3,400원), 트루그린 러브 (2,800원), 퓨어화이트 러브 (2,800원), 스트로베리 주스 (5,500원), 크런치 쿠키 베리 스무디 (6,000원), 커플 세트 (17,300원), 글레이즈드 사워크림 (1,900원), 글레이즈드 초콜릿 케익 (1,900원), 뉴욕 치즈케익 (2,200원), 메이플 링 (1,900원), 슈가 코티드 (1,700원), 우유크림 듬뿍 (2,200원), 초코우유 크림듬뿍 (2,200원), 초코홀릭 (1,900원), 초콜릿 아이스드 글레이즈드 (1,900원), 스트로베리 스무디 （M） (5,500원), 망고 스무디 （M） (5,500원), 살구자두 스무디 （M） (5,500원)"
구로뎅,5.0,5,"서울 구로구 새말로4길 22
(지번) 구로동 570-107",,"안매운어묵+핫바SET (21,000원), 매콤어묵+핫바SET (21,000원), 스지오뎅탕 (25,000원), 돼지제육볶음 (18,000원), 돼지숙주볶음 (18,000원), 치킨가라아케 (15,000원), 명란버터구이 (15,000원), 오징어김치전 (14,000원), 마약떡볶이 (13,000원), 버터갈릭포테이토 (14,000원), 새우튀김 (14,000원), 오징어튀김 (14,000원), 모찌리도후 (9,000원), 꿀토마토 (9,000원), 파인샤베트 (8,000원), 짜계치 (8,000원)"
한돈집,4.6,37,"서울 구로구 연동로11길 29 1층
(지번) 항동 22-10",02-2617-2494,"한돈 특수부위 모듬 (12,900원), 한돈 생삼겹 (11,900원), 한돈 오겹살 (11,900원), 한돈 생목살 (11,900원), 한돈 대패삼겹살 (11,900원), 한돈 항정살 (13,900원), 한돈 가브리살 (12,900원), 한돈 갈매기살 (12,900원), 한우 꽃등심 1+ (29,900원), 한우 채끝 1+ (29,900원), 한우차돌박이1+ (19,900원), 한우설깃육회 (17,900원), 한돈대패김치전골 (8,900원), 한돈고추장불고기 (8,900원), 한우 육회비빔밥 (9,900원), 해물된장찌개 (8,900원), 한우차돌된장찌개 (11,900원), 물냉면 (7,900원), 비빔냉면 (7,900원)"
교동전선생 신도림역점,3.7,27,"서울 구로구 경인로67길 23 신도림2차푸르지오 101동 1층 111호
(지번) 신도림동 338",02-2632-8766,"고추장불고기 (가격정보 없음), 고추전 (가격정보 없음), 굴전 (0원), 김치전 (0원), 김치찌개 (가격정보 없음), 도토리묵 (0원), 동그랑땡 (0원), 동동전 (가격정보 없음), 동태전 (가격정보 없음), 된장찌개 (가격정보 없음), 두부김치 (0원), 땡굴전 (가격정보 없음), 모듬전 (0원), 부추전 (0원), 뼈없는 닭발 (가격정보 없음), 순두부찌개 (0원), 청국장 (가격정보 없음), 해물 계란찜 (가격정보 없음), 해물파전 (0원), 골뱅이무침 (가격정보 없음)"
구도로통닭 서울구로디지털점,3.1,17,"서울 구로구 디지털로32나길 35 델타빌딩 2층 201호
(지번) 구로동 1124-44",,"양념통닭 (가격정보 없음), 왕갈비통닭 (가격정보 없음), 치즈폭탄통닭 (가격정보 없음), 매콤양념통닭 (가격정보 없음), 통마늘통후추통닭 (가격정보 없음)"
몽로주점,4.0,26,"서울 구로구 새말로18길 20-11 1층
(지번) 구로동 27",,"번데기탕 (12,000원), 새우순두부탕 (13,000원), 오뎅탕 (17,000원), 김치오뎅탕 (18,000원), 오뎅떡볶이 (18,000원), 황태계란탕 (18,000원), 꼬막 순두부탕 (18,000원), 김치전골 (19,000원), 대구포 땅콩 (12,000원), 노가리 땅콩 (13,000원), 한치 땅콩 (16,000원), 먹태 땅콩 (16,000원)"
행운의집,3.8,45,"서울 구로구 경인로33길 72 1층
(지번) 고척동 273-5",02-6401-9991,"야채튀김우동 (10,000원), 카레우동 (9,500원), 어묵우동 (9,500원), 유부우동 (8,500원), 자루소바 (9,000원), 냉소바 (12,000원)"
신승반점 현대백화점 디큐브시티점,3.1,112,"서울 구로구 경인로 662 지하2층
(지번) 신도림동 692",02-2210-9796,"유니자장면 (10,000원), 찹쌀탕수육 (소) (30,000원)"
호요 구디점,4.2,310,"서울 구로구 도림천로 452 예성유토피아 301동 206호
(지번) 구로동 187-4",070-7585-0089,"살치살 스테이크 (28,000원), 히로시마풍 오꼬노미야끼 (16,000원), 규타다끼 (23,000원), 연어사시미 (25,000원), 야끼소바 (11,000원)"
