이름,평점,리뷰수,주소,전화번호,메뉴
우리콩손두부,3.0,32,"서울 도봉구 도봉산4가길 13
(지번) 도봉동 282-19",02-955-5005,"제육볶음 (20,000원), 홍어무침 (20,000원), 골뱅이&사리 (18,000원), 해물짜장 (15,000원), 두부김치전 (10,000원)"
메가MGC커피 쌍문선덕점,3.0,4,"서울 도봉구 해등로 255 상가동 107호
(지번) 쌍문동 256",02-900-2777,"（ICE）메가리카노 (3,500원), 복숭아아이스티 (3,500원), 자몽에이드 (3,900원), 유니콘프라페마카롱 (2,700원), 아이스 허니 와앙 슈 (3,500원), 감자빵 (4,300원), （ICE）딸기라떼 (4,500원), 왕메가 딸기라떼 (5,200원), 딸기젤라또 퐁당 프라페 (4,400원), 별빛가득 딸기 요구르트 (3,900원), 달콤상큼 딸기라임펀치 (3,500원), 딸기요정 핑크 츄러스 (2,900원), 메가베리 아사이볼 (3,900원), 와앙메리칸 뽀득 핫도그 (3,600원), 버터버터 팥슈크림 페스츄리 (3,800원), 햄앤치즈샌드위치 (2,400원), (ICE) 피넛츠 카페라떼 (3,900원), (HOT) 피넛츠 카페라떼 (3,900원), (ICE) 디카페인 피넛츠 카페라떼 (4,900원), (HOT) 디카페인 피넛츠 카페라떼 (4,900원), (HOT)상큼 리치티 (4,400원), (ICE)상큼 리치티 (4,400원), 바질 치폴레 치킨 치아바타 (5,400원), 할메가미숫커피 (3,200원), 저당 우유 생크림 케익 (4,000원), 저당 초코 생크림 케익 (4,000원), 버터버터 마늘 크로크무슈 (4,900원), 왕메가초코 (4,400원), 왕메가아이스티 (3,900원), 제로 복숭아 아이스티 (3,000원)"
맛있는국수,4.7,3,"서울 도봉구 도봉로 642
(지번) 창동 746",02-992-7796,"멸치국수 (6,000원), 비빔국수 (7,000원), 얼큰어묵국수 (7,000원), 열무국수(계절) (7,000원), 서리태콩국수(계절) (8,000원), 제육덮밥 (7,000원)"
VOL,4.0,8,"서울 도봉구 삼양로142길 29 나너울카운티 211동 1층 VOL
(지번) 쌍문동 422-84",0503-7151-0410,"VOL커피 (5,000원), 스카치 크림라떼 (6,000원), 블랙 크림라떼 (6,000원)"
다몬초밥,4.8,12,"서울 도봉구 우이천로 350
(지번) 쌍문동 349-25",02-995-0226,"모듬초밥 (10p) (12,000원), 특선초밥 (12p) (15,000원), 스페셜초밥 (13p) (17,000원), 다몬초밥 (13p) (19,000원), 초새우초밥 (10p) (11,000원), 생새우초밥 (10p) (13,000원), 간장새우초밥 (10p) (14,000원), 지라시회덮밥(광어+참치) (11,000원), 참치회덮밥 (10,000원), 연어회덮밥 (11,000원), 간장새우덮밥 (10,000원), 광어초밥 (10p) (19,000원), 연어초밥 (10p) (18,000원), 참치회덮밥 (10,000원)"
남원추어탕,4.6,9,"서울 도봉구 도봉로125길 83 1층
(지번) 쌍문동 67-13",02-906-6999,"추어탕 (9,000원), 양많이추어탕 (10,000원), 통추어탕 (12,000원), 추어고추군만두(중) (8,000원), 추어튀김(중) (10,000원)"
참숯구이장어가,3.4,5,"서울 도봉구 도봉로 911
(지번) 도봉동 560-14",02-956-1171,"장어 (1kg) (83,000원), 장어애볶음 (15,000원), 장어탕 (10,000원), 김치말이국수 (5,000원)"
리본레시피,4.3,97,"서울 도봉구 도봉로150길 8 이안테라디움 1층 108호
(지번) 방학동 707",,"리본 김밥 (5,500원), 청양 멸치 견과 김밥 (6,900원), 더블 치즈 김밥 (6,900원), 그릴드 청양제육 김밥 (7,200원), 그릴드 간장제육 김밥 (6,900원), 계란듬뿍 키토 리본 김밥 (7,500원), 리본 곤약 김밥 (6,200원), 묵은지 참치 김밥 (7,200원), 치폴레참치 키토마끼 (10,900원), 비건 두부 샐러드 (9,900원), 불고기 샐러드 (9,900원), 파스타 샐러드 (11,900원), 크리스피 김밥 (5,900원), 탄단지 닭가슴살 김밥 (6,500원), 치폴레닭가슴살 키토마끼 (10,900원), 비건두부 포케 (11,900원), 탄단지 닭가슴살 포케 (11,900원), 그릴 목살 포케 (12,900원), 화이트 갈릭 연어 포케 (14,900원), 스리라차 연어 포케 (14,900원), 갈릭 쉬림프 포케 (14,900원), 탄단지 닭가슴살 샐러드 (9,900원), 그릴 목살 샐러드 (9,900원), 그릭 요거트 샐러드 (9,500원), 제로콜라 (2,000원), 제로사이다 (2,000원), 트레비 라임（캔） (2,000원), 트레비 레몬（캔） (2,000원)"
오봉집 쌍문점,2.8,24,"서울 도봉구 도봉로114길 22 1층
(지번) 창동 657-142",02-906-3219,"갑오징어숙회 (가격정보 없음), 먹태구이 (가격정보 없음), 가브리수육두부김치 (가격정보 없음), 칼낙지 (가격정보 없음), 직화오제볶음 (가격정보 없음), 직화오징어볶음 (가격정보 없음), 직화제낙볶음 (가격정보 없음), 마늘보쌈 (가격정보 없음), 가브리수육전골 (가격정보 없음), 매생이연포보쌈 (가격정보 없음), 낙지오봉스페셜 (가격정보 없음), 매생이연포탕 (가격정보 없음), 오징어오봉스페셜 (가격정보 없음), 얼큰낙지전골 (가격정보 없음), 오봉조개탕 (가격정보 없음), 오봉보쌈 (가격정보 없음), 직화낙지볶음 (가격정보 없음), 직화제육볶음 (가격정보 없음), 바지락칼국수 (가격정보 없음), 쟁반막국수 (가격정보 없음)"
소양강닭갈비,4.6,20,"서울 도봉구 덕릉로60길 22 1층
(지번) 창동 565-6",02-902-3221,"닭갈비 (14,000원), 볶음밥 (2,000원), 우동면 (2,000원), 쫄면 (2,000원), 떡 (2,000원), 치즈 (3,000원), 공깃밥 (1,000원)"
방학손칼국수,3.8,99,"서울 도봉구 도봉로150다길 28 1층 111호
(지번) 방학동 717-2",,"멸치칼국수 (8,000원), 바지락 칼국수 (9,000원), 왕만두 (8,000원), 수육한접시 (15,000원), 멸치수제비 (9,000원), 김치수제비 (9,000원)"
채선당 쌍문점,4.0,26,"서울 도봉구 도봉로 533
(지번) 쌍문동 701",02-900-4774,메뉴 없음
오가다 창동점,5.0,8,"서울 도봉구 도봉로 590-1 1층
(지번) 창동 731-53",010-7775-6990,"수육전골(대) (48,000원), 수육전골(중) (34,000원)"
도담솥밥,4.6,5,"서울 도봉구 마들로13길 61 씨드큐브 창동 201-5호
(지번) 창동 1-28",02-6077-8885,"마늘간장치킨솥밥 (16,000원), 장어솥밥 (23,000원), 송화차돌솥밥 (16,000원), 명란옥수수버터솥밥 (14,000원), 영양솥밥 (14,000원), 전복솥밥 (18,000원), 삼색토마토 셀러드 (12,000원), 새우가지튀김 (8,500원), 떡갈비 (9,000원)"
푸짐이식당,5.0,0,"서울 도봉구 덕릉로59바길 25 1층
(지번) 창동 582-49",070-4647-3709,메뉴 없음
비엣포베트남쌀국수,4.3,21,"서울 도봉구 마들로 676
(지번) 도봉동 635-6",,"얼큰 해산물 쌀국수 (12,000원), 차돌양지 쌀국수 (10,500원), 얼큰 차돌양지 쌀국수 (11,000원), 닭고기 쌀국수 (10,500원), 파인애플 볶음밥 (10,500원), 새우 볶음밥 (11,000원), 아롱사태 쌀국수 (12,000원), 해물 볶음면 (11,000원), 불고기 반미 샌드위치 (9,500원), 세트（차돌양지쌀국수＋고이꾸온맛보기＋넴맛보기） (18,000원), 고이꾸온（월남쌈） 3롤（6pcs） (10,000원), 얼큰 닭고기 쌀국수 (11,000원), 얼큰 아롱사태 쌀국수 (12,500원), 양지 사태 쌀국수 (12,000원), 얼큰 양지 사태 쌀국수 (12,500원), 분짜 (15,500원), 돼지고기 덮밥（껌승） (13,500원), 세트（파인애플 볶음밥＋고이꾸온맛보기＋수제넴맛보기） (18,000원), 고이꾸온 맛보기 1롤（2pcs） (3,500원), 수제 넴（짜죠） 2롤 (7,000원), 수제 넴 맛보기 （1롤） (3,500원), 쌀새우롤（4）＋고구마롤（2） (6,000원), 고구마롤 （6pcs） (6,000원), 닭어깨튀김（닭봉） 4pcs (6,000원), 코코넛 새우튀김 5pcs (6,000원), 새우볼 6pcs (6,000원), 쌀국수 육수 (2,500원), 펩시콜라 355mL (2,000원), 칠성사이다 355mL (2,000원), 환타 오렌지 355mL (2,000원)"
BHC치킨 창동점,3.5,3,"서울 도봉구 도봉로121가길 4 1층 1호
(지번) 쌍문동 81-149",02-992-9282,"뿌링클 (21,000원)"
김가네국수집,4.2,17,"서울 도봉구 도봉로153길 51
(지번) 방학동 645-25",,"칼국수 (5,500원)"
조개일번지,4.5,29,"서울 도봉구 도봉로106길 22
(지번) 창동 647-1",02-902-2545,"모듬 조개찜 (특대) (55,000원), 모듬 조개찜 (대) (45,000원), 모듬 조개찜 (중) (35,000원), 비단멍게 (20,000원), 산낙지 (20,000원), 소라찜 (25,000원), 가리비구이 (25,000원), 가리비찜 (25,000원), 키조개구이 (25,000원), 키조개찜 (25,000원), 광어회 (25,000원), 우럭회 (25,000원)"
성지손칼국수,4.3,4,"서울 도봉구 도봉로110나길 57 1층
(지번) 창동 659-24",02-905-3342,"손칼국수 (8,000원), 손수제비 (8,000원), 칼제비 (8,000원), 비빔밥 (8,000원), 제육덮밥 (8,000원), 김치수제비 (8,000원), 모든메뉴곱빼기 (1,000원)"
명인소곱창 본점,4.0,22,"서울 도봉구 도봉로136가길 73
(지번) 창동 826",02-900-8223,"한우 소곱창구이 (24,000원), 한우 소대창구이 250g (24,000원), 한우육회 150g (21,000원), 한우 모듬구이 (25,000원), 한우 막창구이 250g (24,000원), 한우 특양구이 200g (25,000원), 한우 염통구이 200g (13,000원), 한우 내장탕 (10,000원), 육회비빔밥 (10,000원), 김치볶음밥 (4,000원), 공기밥 (1,000원), 코카콜라 500mL (2,000원), 칠성사이다 500mL (2,000원), 참이슬 후레쉬 (4,000원), 처음처럼 (4,000원), 진로 이즈백 (4,000원), 카스 (4,000원), 테라 (4,000원)"
스타벅스 방학역점,4.2,34,"서울 도봉구 도봉로 684 1층
(지번) 방학동 707-6",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
항아리수제비,3.8,15,"서울 도봉구 도당로19길 58
(지번) 방학동 645-3",,"수제비 (6,500원)"
카페더로비,4.0,25,"서울 도봉구 방학로 171-5 1층
(지번) 방학동 670-1",02-954-1715,"로비커피 (5,000원), 핑크솔트 카라멜마끼아또 (4,800원), 아메리카노 (3,800원), 카페라떼 (4,500원), 캐모마일 (5,000원)"
블랙베어 창동점,3.8,10,"서울 도봉구 노해로63가길 31-11 명성빌딩 1층
(지번) 창동 262-6",070-8888-7047,"카프레제 알리오 올리오 (15,900원)"
보나뻬띠브레드,4.4,37,"서울 도봉구 삼양로 574-29 1층 101호
(지번) 쌍문동 503-39",0507-1496-9041,"치아바타 (3,800원), 고메버터스콘 (3,700원), 트리플초코칩쿠키 (3,700원), 깜뺘뉴 (6,800원), 양파빵 (5,000원), 고메버터 휘낭시에&마들렌 (2,500원)"
도봉산도토리마을,3.9,24,"서울 도봉구 도봉산길 19 1층
(지번) 도봉동 556-17",02-954-4755,"세트메뉴 (중) (49,000원), 도토리마을정식 (2인이상) (22,000원), 보쌈 (중) (34,000원), 보쌈 (대) (42,000원), 묵무침 (15,000원), 빈대떡 (15,000원), 도토리밀쌈 (18,000원), 홍어삼합 (중) (70,000원), 사골곰탕 (11,000원), 사골수제비 (11,000원), 묵채밥 (11,000원), 묵비빔밥 (11,000원), 물냉면 (11,000원), 비빔냉면 (11,000원), 떡만두국 (11,000원), 막국수 (11,000원), 콩국수 (11,000원), 만두전골 (중) (42,000원), 버섯전골 (중 ) (42,000원), 쟁반국수 (20,000원)"
흥부네한방족발,4.5,9,"서울 도봉구 도봉로109길 16 1층
(지번) 쌍문동 100-30",02-999-8558,"보족세트(4~5인) 중 (59,000원), 보족세트(5~6인) 대 (65,000원), 가족세트(6~7인) (71,000원), 미니족발 (발목족발) (20,000원), 매운미니족발 (매운발목족발) (20,000원), 보쌈(중) (32,000원), 보쌈(대) (36,000원), 족발(중) (32,000원), 족발(대) (36,000원), 매운족발(중) (32,000원), 매운족발(대) (36,000원), 반반족발(대) (38,000원), 막국수 (6,000원), 주먹밥 (3,000원)"
카츠다담,4.6,57,"서울 도봉구 도봉로152길 31
(지번) 도봉동 622-62",0507-1447-6790,"히레카츠 (13,000원), 다담S정식 (16,000원), 로스카츠 (12,000원), 치킨카츠 (11,000원), 특로스카츠 (14,000원), 다담A정식 (15,000원), 다담B정식 (14,000원), 다담C정식 (15,000원), 특히레카츠 (16,000원), 소히레카츠 (11,000원)"
원조삼계탕,3.4,10,"서울 도봉구 노해로67길 10 하나빌딩 1층
(지번) 창동 8-1",02-903-5347,"삼계탕 (14,000원)"
난참치 방학점,3.1,11,"서울 도봉구 마들로 657 ESA상가 129호
(지번) 방학동 718-7",,"참치회 32pcs (23,000원), 연어회 32pcs (29,000원), 사장님 스페셜 32pcs (48,000원), 참치 연어 반반 32pcs (27,000원), 요참치 18pcs (14,000원), 요연어 15pcs (16,000원), 요사장님스페셜 18pcs (28,000원), 마set（참치기본한접시＋참다랑어오도로 100g＋황새치배꼽살 100g） (59,000원), 코카콜라 캔 (2,000원), 칠성사이다 캔 (2,000원), 처음처럼 (4,000원), 참이슬 후레쉬 (4,000원), 새로 (4,000원), 진로이즈백 (4,000원), 카스 (4,000원), 테라 (4,000원), 청하 (5,000원), 매화수 (5,000원), 보해복분자 (15,000원), 준마이다이긴죠 720mL (85,000원), 준마이750 750mL (35,000원), 간빠레오또상 900mL (35,000원), 화요 41도 (45,000원), 반샤쿠 500 (28,000원), 고래 300 (15,000원)"
88켄터키 덕성여대점,4.8,1,"서울 도봉구 우이천로 463
(지번) 쌍문동 495-65",02-998-8870,"컨터키 후라이드 (10,800원), 켄터키 양념 (12,800원), 켄터키 간장 (12,800원), 오돌뼈&주먹밥 (15,000원), 골뱅이소면 (18,000원)"
원뎅이골,4.7,6,"서울 도봉구 방학로 284 1층
(지번) 방학동 589-2",02-3491-5096,"오리숯불구이 (0원), 토종닭능이백숙 (가격정보 없음), 능이오리백숙 (가격정보 없음), 능이토종닭백숙 (가격정보 없음), 오리능이백숙 (가격정보 없음), 부추전 (가격정보 없음), 복분자 (가격정보 없음)"
고루모도시락 본점,2.6,55,"서울 도봉구 도봉로109길 40 1층
(지번) 쌍문동 123-61",02-999-8300,"일반 고추장불고기 도시락 (8,900원), 일반 버섯소불고기 도시락 (9,500원), 프리미엄 장어구이 도시락（단체만가능） (30,000원), 프리미엄 오리훈제 도시락（단체만가능） (30,000원), 등심돈까스 (9,500원), 함박스테이크 (10,500원), 일반 오징어볶음 (9,500원), 알찬 버섯소불고기 도시락 (12,900원), 버섯소불고기＋오징어볶음 (16,900원), 김치볶음밥 (7,500원), 제육덮밥 (6,500원), 육개장（단품） (6,000원), 일반 고루탕수육 도시락 (8,900원), 일반 고추장닭갈비 도시락 (8,900원), 일반 간장닭갈비 도시락 (8,900원), 실속 고추장닭갈비 (9,900원), 실속 간장닭갈비 (9,900원), 실속 고추장불고기 (9,900원), 실속 고루탕수육 (9,900원), 실속 버섯소불고기 (10,500원), 실속 오징어볶음 (10,500원), 힘찬 고추장불고기 도시락 (11,900원), 힘찬 고루탕수육 도시락 (11,900원), 힘찬 버섯소불고기 도시락 (12,900원), 힘찬 오징어볶음 도시락 (12,900원), 힘찬 수제돈까스 (12,900원), 힘찬 고추장닭갈비 도시락 (11,900원), 힘찬 간장닭갈비 도시락 (11,900원), 알찬 고추장불고기 도시락 (11,900원), 알찬 고루탕수육 도시락 (11,900원)"
품바빈대떡,3.5,13,"서울 도봉구 도봉로112길 20 1층
(지번) 창동 651-77",,"닭볶음탕 (42,000원), 수제모둠전 (30,000원), 깻잎전（13개） (20,000원), 김치전 (13,000원), 부추전 (13,000원), 추가 간장소스 (1,000원), 작은모듬전 （간장소스1개） (25,000원), 파인애플샤베트 (9,900원), 소고기육전 (20,000원), 동그랑땡 （20개） (23,000원), 고추전（10개） (20,000원), 반반전 (15,000원), 배추전 (10,000원), 삼색꼬치（4개） (5,000원), 호박전 (14,000원), 표고버섯전 (5,000원), 동태전 (5,000원), 동그랑땡（3개） (5,000원), 깻잎（3개） (5,000원), 고추전（2개） (5,000원), 명절 전 (65,000원)"
우이점 풍천장어,3.4,23,"서울 도봉구 방학로 298
(지번) 방학동 593-2",,"풍천장어(특대2마리) (94,000원)"
투썸플레이스 창동이마트점,3.0,13,"서울 도봉구 노해로65길 14-3 2층
(지번) 창동 75-1",,"치킨 시저 샐러드 (가격정보 없음), 에그 샐러드번 (가격정보 없음), 뉴욕 치즈 케이크 (가격정보 없음), 레드벨벳 (가격정보 없음), 마스카포네 티라미수 (가격정보 없음), 스트로베리 초콜릿 생크림 (가격정보 없음), 스페니쉬 연유 라떼 (가격정보 없음), 허니 레몬티 (가격정보 없음), 롱블랙 (가격정보 없음), 스트로베리 피치 프라페 (가격정보 없음)"
혜화면옥,2.4,13,"서울 도봉구 도봉로 503 1층 101,102호
(지번) 쌍문동 88-4",02-908-3451,"만두국 (10,000원), 물냉 (10,000원), 비냉 (10,000원), 만두 (4,000원), 회냉 (11,000원), 불냉면 (10,000원), 갈비찜 (49,000원)"
신전떡볶이 도봉점,3.3,0,"서울 도봉구 도봉산3길 73 1층
(지번) 도봉동 567-1",02-6369-0506,"신전떡볶이 (4,000원), 치즈떡볶이 (6,000원), 로제떡볶이 (6,000원), 모둠튀김 (4,500원), 튀김오뎅（5개） (1,700원), 오징어튀김（2개） (3,000원), 닭껍질튀김（100g） (2,500원), 통살오징어（3개） (2,900원), 신전치즈김밥 (4,000원), 순대 (4,000원), 멘보샤(3개) (2,500원), 튀김만두（5개） (1,700원), 김말이（3개） (1,700원), 잡채말이（3개） (1,700원), 치즈스틱（3개） (2,000원), 납작만두（5개） (2,000원), 한입고추튀김（3개） (2,000원), 단호박튀김（3개） (2,000원), 미니핫도그（2개） (2,000원), 크림치즈볼（4개） (2,500원), 고구마치즈볼（4개） (2,500원), 치킨링（10개） (2,200원), 신전김밥 (3,000원), 참치마요컵밥 (4,000원), 스팸마요컵밥 (4,000원), 참치김치컵밥 (3,000원), 맑은오뎅탕 (5,000원), 얼큰오뎅탕 (5,000원), 콘치즈그라탕 (4,000원), 삶은계란（2ea） (1,500원)"
초계면옥,5.0,3,"서울 도봉구 우이천로 136-1
(지번) 창동 518-3",,"고기왕만두 (가격정보 없음), 초계국수 (가격정보 없음), 코다리조림 (가격정보 없음), 사리추가 (가격정보 없음), 새우볶음밥 (가격정보 없음), 얼큰내장탕 (가격정보 없음)"
신창칼국수,5.0,2,"서울 도봉구 덕릉로59가길 16 1층
(지번) 창동 581-47",0503-7151-0169,"칼국수 (6,500원), 왕돈까스 (9,000원), 팥칼국수 (10,000원), 칼제비 (7,000원), 수제비 (7,000원), 대왕돈까스 (12,000원), 튀김만두(5개) (4,000원), 공기밥 (1,000원)"
세종라멘,4.5,132,"서울 도봉구 도봉로114길 43 1층
(지번) 창동 657-113",,"차슈동 (9,000원), 새우튀김 (2pcs) (4,000원), 물만두 (3pcs) (3,000원), 돈코츠라멘 (8,000원), 가라아게동 (10,000원), 에비동 (9,000원), 카라이돈코츠라멘 (9,000원), 치킨가라아게 (5,000원), 미소라멘 (9,000원), 가츠동 (10,000원), 냉라멘 (10,000원)"
서양국시,4.3,78,"서울 도봉구 해등로 200-15 1층
(지번) 쌍문동 192-1",070-8865-1517,"관자새우오일파스타 (14,000원), 해산물로제파스타 (15,000원), 화덕애플고르곤졸라피자 (18,000원), 화덕마르게리따피자 (18,000원), 뉴욕스트립스테이크300g (45,000원), 리코타치즈&바게트 샐러드 (13,000원), 백합 봉골레 파스타 (13,000원), 통베이컨버섯크림파스타 (13,000원), 볼로네제토마토파스타 (13,000원), 차돌숙주오일파스타 (15,000원), 볼로네제토마토리조또 (13,000원), 해산물로제리조또 (15,000원), 소불고기크림리조또 (13,000원), 바베큐돈마호크스테이크 (28,000원), 트러플오일 감자튀김 (10,000원), 포카치아 식전빵 6EA (4,000원), 피클추가 (500원), 사이다뚱캔 355mL (3,000원), 코카콜라뚱캔 355mL (3,000원), 환타 오렌지뚱캔 355mL (3,000원), 환타 파인애플뚱캔 355mL (3,000원), 제로콜라뚱캔 355mL (3,000원)"
엄마손가마솥순두부,2.4,58,"서울 도봉구 도봉산4가길 10 1층
(지번) 도봉동 282-23",02-955-9597,"두부홍어삼합 (35,000원), 두부보쌈(중) (25,000원), 오리훈제삼합 (48,000원), 얼큰순두부 (7,000원), 두부소불고기버섯전골(소) (25,000원)"
주해장집 창동점,5.0,14,"서울 도봉구 마들로11가길 13-6 1층 101-1호
(지번) 창동 6-1",0502-5550-3586,"주해장집 (33,000원), 직화양념뼈구이 (29,000원), 주해장국 (10,000원), 주해장탕 (24,000원), 오징어순대 (20,000원), 왕육전 (2장) (10,000원), 해물미나리전 (16,000원), 해물김치전 (15,000원), 해물부추전 (15,000원), 소곱창전골 (28,000원), 수육전골 (33,000원), 불고기전골 (25,000원), 바베큐오징어 (12,900원), 백족 (16,900원), 미나리 주해장국 (12,000원), 맑은곰탕 (12,000원), 미나리 맑은곰탕 (14,000원), 한우소머리국밥 (13,000원), 경양식 왕돈까스 (12,000원), 떡볶이 (12,000원)"
해신참치,3.3,21,"서울 도봉구 노해로69길 21 1층
(지번) 창동 12-3",02-907-6666,"특초밥 (15,000원), 골드 참치회 (50,000원), VIP 참치회 (70,000원), 프리미엄 참치회 (42,000원), 스페셜 참치회 (35,000원), 기본 참치회 (30,000원)"
카페 애쉬,4.8,68,"서울 도봉구 노해로62길 80 1층
(지번) 창동 667-5",010-2693-2677,"아메리카노 (3,800원), 소금빵 (3,000원), 카페라떼 (4,500원), 크림라떼 (6,000원), 플레인스콘 (3,700원), 바닐라 휘낭시에 (2,800원), 솔티초코 휘낭시에 (3,000원), 바닐라라떼 (5,000원), 아인슈페너 (5,500원), 초코 (5,500원), 밀크티 (6,000원), 말차라떼 (6,000원), 자몽에이드 (6,000원), 자몽블랙티 (6,000원), 캐모마일 (5,000원)"
두만강순대,4.7,3,"서울 도봉구 방학로2길 20
(지번) 방학동 681-40",02-955-8145,"순대국 (9,000원), 특순대국 (11,000원), 얼큰해장국 (9,000원), 머리고기+순대국 (15,000원), 머리고기 (15,000원), 순대 (15,000원)"
이가네도봉면옥,3.4,9,"서울 도봉구 도봉로180길 20 1층
(지번) 도봉동 62-3",02-954-2757,"불고기세트 (32,000원), 갈비찜세트 (39,000원), 불고기 (2인이상) (22,000원), 갈비찜 (소) (39,000원), 물냉면 (9,000원), 비빔냉면 (9,000원), 갈비탕 (13,000원), 떡만두국(동절기) (9,000원)"
원포이모네포장마차,2.8,7,"서울 도봉구 도당로13다길 4 1층
(지번) 방학동 630-21",02-3491-2243,"오돌뼈 (12,000원), 칼칼한 떡볶기 (10,000원), 물 오징어 데침 (15,000원), 번 데기탕 (12,000원), 돼지 껍데기 (10,000원)"
향촌,4.8,10,"서울 도봉구 도봉로191길 73-12
(지번) 도봉동 349-7",02-954-2944,"추어탕 (10,000원), 통추어탕 (12,000원), 메기탕 (2인) (36,000원), 잡어탕 (2인) (40,000원), 빠가탕 (2인) (46,000원), 메기탕 (3인) (48,000원), 잡어탕 (3인) (53,000원), 빠가탕 (3인) (63,000원), 메기탕 (4인) (53,000원), 잡어탕 (4인) (58,000원), 빠가탕 (4인) (69,000원), 통추어매운탕 (2인) (26,000원), 통추어매우탕 (3인) (39,000원), 통추어매운탕 (4인) (52,000원)"
윈썸35,4.0,7,"서울 도봉구 해등로32가길 40 1층
(지번) 방학동 560-3",,"리얼 바닐라빈 밀크폼라떼 (5,500원), 에스프레소 (4,000원), 아메리카노 (4,500원), 카페라떼 (5,000원), 복숭아아이스티 (4,500원)"
