이름,평점,리뷰수,주소,전화번호,메뉴
맷차 명동본점,4.2,805,"서울 중구 명동9길 17 1-4층
(지번) 명동1가 37-1",,"아메리카노 (4,500원), 카페라떼 (5,000원), 맷돌커피 (6,500원), 카라멜연유라떼 (6,000원), 스위트유기농허브티 (5,500원), 말차밀크티 (6,500원), 말차쉐이크 (7,000원), 발로나 카카오모카 (6,000원), 숙성바닐라라떼 (6,000원), 콜드브루 (5,500원), 청포도케일주스 (6,500원), 포도베리주스 (6,500원), 볶은녹차밀크티 (6,500원), 홍차밀크티 (6,000원), 얼그레이밀크티 (6,000원), 새싹보리밀크티 (6,500원), 쑥밀크티 (6,000원), 밀크쉐이크 (5,500원), 발로나카카오쉐이크 (6,500원), 딸기쉐이크 (6,500원), 말차에이드 (5,500원), 말차에스프레소 (7,000원), 딸기말차밀크 (7,000원)"
서울신라호텔 라연,4.3,179,"서울 중구 동호로 249 23층
(지번) 장충동2가 202",02-2230-3367,"점심 코스/라연 (195,000원), 저녁 코스/신라 (300,000원), 점심 코스/녹1 (195,000원), 저녁 코스/녹2 (300,000원), 신선로 (100,000원), 구절판 (50,000원), 한우 갈비찜 (170,000원), 금탕 (70,000원)"
빠우 을지로점,4.4,230,"서울 중구 을지로 157 3층
(지번) 산림동 207-2",,"빠우 식혜 (3,500원), 치즈쭈~욱 (2,500원), 빠우 도나스 (2,000원), 유자 앙금 (2,000원), 빠우 식혜（500ml） (3,500원), 빠우 밀크티（350ml） (4,500원), 호두 단팥 (2,000원), 찰 핫도그 (2,500원), 빠우 도나스 (2,000원), 호두 단팥 (2,000원), 치즈쭈~욱 (2,500원), 찰 핫도그 (2,500원), 유자 앙금 (2,000원), 콜드브루커피 빅사이즈 (4,000원), 통레몬에이드 (4,500원), 빠샷추 (4,500원), 유자에이드 (4,500원)"
향촌식당,4.1,176,"서울 중구 을지로19길 24-8
(지번) 산림동 179",02-2285-1515,"오징어볶음 (20,000원), 삼겹살 (15,000원), 닭볶음탕 (30,000원), 수육 (30,000원), 낙지볶음 (20,000원), 김치제육 (20,000원), 갑오징어 (30,000원), 김치찌개(후식) (8,000원), 된장찌개(후식) (8,000원), 순두부찌개(후식) (8,000원), 냉면(후식) (6,000원), 라면(후식) (4,000원), 짜파구리(후식) (4,000원)"
동대문매운김밥,3.9,325,"서울 중구 다산로 255 1층
(지번) 흥인동 111",02-2231-0582,"매운김밥 (4,000원), 매운불고기김밥 (4,500원), 매운우동 (6,500원), 매운떡볶이 (6,500원), 매운라면 (4,000원), 매운참치김밥 (4,500원), 치즈김밥 (4,500원), 참치김밥 (4,500원), 매운돈까스김밥 (5,000원), 매운야채김밥 (4,000원), 불고기김밥 (4,500원), 매운치즈김밥 (4,500원), 돈까스김밥 (5,000원), 일반야채김밥 (3,500원), 매운오뎅볶기 (6,500원), 매운오뎅탕 (6,500원), 치즈돈까스 (9,000원), 두루치기 (22,000원), 등심돈까스 (8,000원), 낙지볶음 (22,000원), 오징어볶음 (17,000원)"
이여곰탕 서울역점,4.2,178,"서울 중구 세종대로 17 와이즈타워 지하1층
(지번) 남대문로5가 6-3",02-752-1188,"찐 규아상 (10,000원), 곰탕 (10,000원), 반 수육 (30,000원), 규아상 전골 (43,000원), 육회(150g) (27,000원), 수육 (53,000원), 곰탕면 (10,000원), 따로 곰탕 (11,000원), 특곰탕/특곰탕면 (13,000원), 살로만/살로만 면 (13,000원), 특살로만/특살로만 면 (16,000원)"
델리커리 동대문DDP점,3.2,746,"서울 중구 을지로 281 디자인장터 지하2층
(지번) 을지로7가 143",02-2252-1984,"스크램블 오물렛 (11,500원), 베이컨 쉬림프 필라프 (10,900원), 보코치니 뽀모도로 파스타 (12,900원), 단호박샐러드 (6,900원), 머쉬룸 베이컨 크림 파스타 (13,900원), 리코타치즈난샐러드 (11,900원), 안심스테이크샐러드 (13,900원), 카레빠네 (14,900원), 1984 숙성카레 (8,900원), 루꼴라코르마카레 (11,900원), 페퍼로니토마토피자 (11,900원), 고르곤졸라 피자 (11,900원), 치킨스테이크마크니카레 (14,900원), 안심스테이크 크라운카레 (17,900원)"
명동칼국수남문교자,3.7,59,"서울 중구 남대문시장길 37 한일빌딩 지하1층
(지번) 남대문로3가 30-10",02-753-6344,"칼만두 (10,000원), 칼국수 (9,000원), 왕만두 (9,000원), 만두국 (9,000원), 떡만두국 (10,000원)"
경일옥핏제리아,3.3,56,"서울 중구 을지로16길 2-1
(지번) 을지로3가 284-1",010-3357-9015,"루꼴라 꼰 그라나 (13,000원), 까르보나라 (18,000원), 아마트리치아나 (18,000원), 마르게리따 (23,000원), 마리나라 (15,000원), 디아볼라 (25,000원), 뽀모도리니 로마나 (26,000원), 노체 고르곤졸라 (25,000원), 솔트앤돌체 (19,000원)"
에베레스트 동대문굿모닝씨티점,4.0,40,"서울 중구 장충단로 247 지하3층 302호
(지번) 을지로6가 18-21",02-2118-8898,"MOMO 모모 (10,000원), CHOW MEIN 자오미엔 (10,000원), SAMOSA 서모사 (6,000원), CHICKEN CHILLI 치킨 칠리 (13,000원), TANDOORI CHICKEN 탄두리 치킨 (22,000원), CHICKEN TANGRI KABAB 치킨 탕리 케밥 (13,000원), CHICKEN TIKA 치킨 티카 (13,000원)"
산청숯불가든 을지로,,"3,006","서울 중구 을지로 114-6 1층
(지번) 을지로3가 343-1",02-2273-8188,"재래식 소금구이 (500g) (58,000원), 고추장 양념구이 (160g) (19,000원), 가브리살 (160g/한정판매) (19,000원), 통갈매기살 (160g/한정판매) (20,000원), 항정살 (160g/한정판매) (21,000원), 한우 생등심 1++ (120g) (39,000원), 검은콩 한우된장 (9,000원), 흑돼지 김치찌개 (9,000원), 김치 온국수 (7,000원), 산청볶음밥 (11,000원), 재첩된장술밥 (10,000원), 지리산 칡냉면 (물/비빔) (7,000원)"
다채 동대문점,3.9,11,"서울 중구 마장로1가길 23 DWP 9층
(지번) 신당동 213-2",02-2231-3392,"생목살 김치찌개 (12,000원), 고등어구이 쌈밥정식 (22,000원), 제육 쌈밥정식 (22,000원), 불고기 쌈밥정식 (22,000원), 쭈꾸미 삼겹 쌈밥정식 (28,000원), 대패 삼겹살(150g) (16,000원), 생삼겹살(150g) (18,000원), 생목살(150g) (18,000원), 가브리살(150g) (18,000원), 명품 생항정살(150g) (22,000원), 한우 차돌박이(150g) (30,000원), 갈비살(150g) (30,000원), 꽁치 김치찌개(점심식사) (12,000원), 차돌 된장찌개 비빔밥(점심식사) (15,000원)"
개나리회관 신당점,4.5,28,"서울 중구 퇴계로74길 6 1층
(지번) 무학동 74-4",02-6408-8885,"투뿔해산물코스(1인) (77,000원), 1++꽃살치 (52,000원), 1++등심 (47,000원), 1++차돌 (29,000원), 1++갈비살 (42,000원)"
까이9,4.4,391,"서울 중구 충무로5길 6 2층
(지번) 을지로3가 296-5",0507-1369-7320,"랭 쌥 (30,000원), 뿌팟퐁커리 (26,000원), 카오카무 (13,000원), 쏨 땀 (13,000원), 커무양 (18,000원), 똠얌꿍 (20,000원), 텃만꿍 (6,500원), 팟타이 (13,000원)"
고려보쌈,3.6,171,"서울 중구 세종대로20길 23 원창빌딩 지하1층
(지번) 무교동 25-1",02-777-6618,"보쌈정식 (11,000원), 고려보쌈 (소) (28,000원), 고려족발 (앞다리) (37,000원), 황태전복해장국 (10,000원), 전복굴국밥 (10,000원), 해물순두부 (8,000원), 생굴국밥 (8,000원)"
조선옥,2.7,98,"서울 중구 을지로15길 6-5
(지번) 을지로3가 229-1",02-2266-0333,"양념소갈비 (38,000원), 갈비탕 (11,000원), 장국밥 (8,000원)"
나살던고향,2.9,21,"서울 중구 명동7길 14-4 1-2층
(지번) 명동1가 46-1",02-723-3200,"오뎅탕 (20,000원), 철판오삼불고기 (30,000원), 닭똥집볶음 (20,000원), 두부김치 (20,000원), 계란말이 (18,000원), 부추전 (20,000원), 해물파전 (23,000원), 날치알치즈계란말이 (20,000원), 감자전 (25,000원), 즉석모듬전 (30,000원), 골뱅이사리무침 (25,000원), 통삼겹두부김치 (30,000원), 매운갈비찜 (15,000원), 속풀이황태탕 (20,000원), 참치김치찌개 (20,000원), 돼지고기김치찌개 (20,000원), 얼큰해물오뎅탕 (25,000원), 얼큰해물수제비탕 (25,000원), 김치전 (20,000원), 아귀포 (18,000원), 한치구이 (20,000원), 황도파인화채 (20,000원)"
삼백집 북창점,3.1,31,"서울 중구 남대문로1길 6 은성빌딩 1층
(지번) 북창동 134-1",02-776-2980,"삼백집찜닭 (26,000원), 세트 A (24,000원), 세트 B (34,000원), 세트 D (45,000원), 삼백집콩나물국밥 (9,000원), 해온반 (10,000원), 사장님국밥 (11,000원), 삼계국밥 (11,000원), 부대국밥 (11,000원), 대패삼겹덮밥 (11,000원), 전주놋그릇비빔밥 (10,500원), 고추군만두 8pcs (7,000원), 고추닭튀김 (18,000원), 깐풍닭튀김 (21,000원), 삼겹간장조림 250g (29,000원), 대파삼겹철판 200g (21,000원), 공기밥 (1,000원), 계란후라이 (1,000원), 음료수 (2,500원)"
은호식당 남대문본점,3.2,650,"서울 중구 남대문시장4길 28-4
(지번) 남창동 50-43",02-753-3263,"꼬리토막 (29,000원), 꼬리곰탕 (30,000원), 도가니탕 (20,000원), 양지탕 (16,000원), 소머리국밥 (13,000원)"
호두까기호두과자 약수점,4.8,17,"서울 중구 다산로8길 8 1층
(지번) 신당동 366-9",02-2234-5002,메뉴 없음
동화고옥 서울점,4.4,453,"서울 중구 한강대로 416 지하1층 24-1호
(지번) 남대문로5가 541",010-9789-8324,메뉴 없음
고씨네 고추장찌개,3.3,649,"서울 중구 수표로 26 1층
(지번) 저동2가 48-7",010-4579-3821,"고추장찌개(소) (23,000원), 용튀김 (26,000원), 대게내장감바스 (20,000원), 시뻘낙지볶음 (20,000원), 감자면빨전 (18,000원), 무우어묵전골 (15,000원), 고추장찌개(중) (28,000원), 두부두루치기(소) (22,000원), 두부두루치기(중) (26,000원), 시장치킨 (20,000원), 뽀글이순두부 (8,000원), 오븐짜파구리 (11,000원), 너구리투움바 (12,000원), 집에서먹던핫도그(4개) (7,000원), 하얀떡볶이 (16,000원), 골뱅이쫄면 (18,000원), 두부구이 (16,000원), 안주소떡소떡 (14,000원), 치킨너겟이랑 꼬마돈까스 (13,000원), 반건조빠다구이오징어 (13,000원)"
락희옥 을지로지점,4.4,101,"서울 중구 을지로 101 정익빌딩 2층
(지번) 을지로2가 101-11",02-772-9797,"보쌈 (51,000원), 김치말이국수 (12,000원), 락희옥 불고기 (35,000원), 성게알 (45,000원), 문어숙회 (51,000원), 육전 (45,000원), 차돌박이구이 (49,000원), 풀만먹인 소구이 (40,000원), 마샐러드 (30,000원), 전복숙회 (50,000원), 만재도 거북손 (40,000원), 육회 (35,000원), 관자샐러드 (35,000원), 떡갈비 (35,000원), 된장찌개 (11,000원), 된장국수 (11,000원), 김치말이밥 (12,000원), 부추된장비빔밥+된장찌개 (12,000원), 멍게비빔밥+된장찌개 (15,000원), 성게알밥+된장찌개 (30,000원)"
곱창명가,3.8,145,"서울 중구 동호로 173 1층 111호
(지번) 신당동 372-13",02-2233-3329,"양념막창 (13,000원), 소금막창 (13,000원), 야채곱창 (12,000원), 순대곱창 (12,000원), 알곱창 (12,000원), 닭똥집 (12,000원), 직화무뼈닭발 (12,000원)"
허수아비 돈까스카레전문점 정동점,4.1,91,"서울 중구 정동길 2-2 2층
(지번) 정동 23-9",02-753-3363,"로스까스 (13,000원), 오로시까스 (14,000원), 코돈부르 (15,000원), 치킨까스 (14,000원), 돈까스 카레 (13,000원), 카레라이스 (9,000원), 정식 (13,000원), 히레까스 (13,000원), 생선까스 (13,000원)"
코인 명동점,4.2,14,"서울 중구 명동6길 10
(지번) 명동2가 54-20",02-753-1667,"에스프레소 (5,500원), 아이스 다방커피 (5,500원), 아이스 디카페인 라떼 (7,000원), 밀크티빙수 (11,000원), 팥빙수 (11,000원)"
호반집,4.2,30,"서울 중구 을지로20길 10-13 1층
(지번) 인현동1가 24-2",02-2274-2415,"닭곰탕 (8,000원), 특곰탕 (9,000원), 닭칼국수 (8,000원), 닭떡국 (8,000원), 백숙전골(중) (20,000원), 전골(대) (25,000원), 닭찜 (20,000원), 닭무침 (20,000원), 닭도리탕 (30,000원), 뼈없는닭발 (15,000원), 닭껍데기 (8,000원)"
이북집찹쌀순대,2.7,241,"서울 중구 퇴계로 406-2 1층
(지번) 신당동 100-6",02-2235-5533,"순대국 (10,000원), 뼈다귀해장국 (10,000원), 뚝배기불고기 (10,000원), 오징어순대 (19,000원), 모둠순대 (38,000원), 술국 (25,000원), 비조리 순대국 세트 (36,000원), 비조리 순대국 （특） 4人세트 (44,000원), 이북집정식 (16,000원), 순대국 （특） (12,000원), 모둠안주 (38,000원), 정식추가（순대＋수육＋부추무침＋무무침） (6,000원), 야채찹쌀순대 (20,000원), 수육 (38,000원), 순대전골 (38,000원), 뼈다귀우거지탕 (38,000원), 공기밥 (1,000원), 정성반찬kit（5종 반찬） (4,000원), 콜라 (2,000원), 사이다 (2,000원)"
야마야 을지로페럼타워점,2.7,87,"서울 중구 을지로5길 19 페럼타워 지하1층
(지번) 수하동 66",02-6353-8946,"아고다시 간장 (1인분) (18,900원), 야마야 명란 (7,900원), 소대창 미소볶음 (소) (14,900원), 명란 주먹밥 (2개) (6,500원)"
스타벅스 동대문두타점,3.8,31,"서울 중구 장충단로 275 두산타워빌딩 2층
(지번) 을지로6가 18-12",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
을지로미팅룸,3.2,204,"서울 중구 을지로12길 19 2,3층
(지번) 초동 110",02-2261-0709,"매콤 크림 파스타 (18,000원), 참나물 치즈 떡볶이 (16,000원), 메밀김밥 (12,000원), 한우 호르몬동 (14,000원), 부추마제소바 (14,000원), 한우모츠나베 (36,000원), 곱도리탕 (36,000원), 시그니처 하이볼 (10,000원), 기린 생맥주 (10,000원), 화요 일품진로 (32,000원)"
올디스타코,4.0,"1,566","서울 중구 충무로4길 3 1층
(지번) 초동 17-4",02-6397-6969,"올디스타코 (5,900원), 브리아타코 (6,900원), 메가스낵바 (9,900원), 타코라이스 (7,900원)"
팔레드신,3.5,468,"서울 중구 퇴계로 67 레스케이프호텔 6층
(지번) 회현동1가 210",02-317-4001,"바삭한삼겹살구이 (53,000원), 사천식교자 (5pcs) (13,000원), 소고기쌀국수 (24,000원), 광동식우육면 (24,000원), 날치알을 곁들인 게살 볶음밥 (28,000원)"
대원집,3.2,88,"서울 중구 을지로3길 30-4 1층
(지번) 다동 124-2",02-777-2038,"제육철판 (12,000원), 차돌된장찌개 (8,000원), 꽃등심 (35,000원), 소금구이 (24,000원), 주물럭 (24,000원), 차돌박이 (22,000원), 갈비살 (20,000원), 삼겹살 (15,000원)"
는커피,4.0,13,"서울 중구 청구로4길 19 1층
(지번) 신당동 288-24",02-2246-1212,"아메리카노 (4,300원), 플랫화이트 (5,000원), 카페라떼 (5,000원), 말차크림라떼 (5,500원), 밀크티 (5,500원)"
홍복,3.4,99,"서울 중구 남대문시장길 73-3 1-4층
(지번) 회현동1가 202-5",02-755-7633,"전가복(소) (85,000원), 특선해물누룽지탕(소) (42,000원), 유니자장면 (8,500원), 삼선간자장면 (11,500원), 쟁반자장면(2인분) (23,000원), 삼선잠뽕 (12,500원), 고추짬뽕 (13,000원), 부추굴짬뽕 (12,500원), 고추굴짬뽕 (12,500원), 라조육면 (17,500원), 신라탕면 (13,500원), 삼선우동 (12,500원), 라조육밥 (17,500원), 고추잡채밥 (17,500원), 중국식 냉면(계절메뉴) (13,500원), 게살볶음밥 (15,500원), 삼선볶음밥 (11,500원), 잡탕밥 (18,500원), 잡탕면 (18,500원), 수제군만두(6pcs) (9,500원), 마파두부밥 (11,500원), 유산슬밥 (17,500원), 유산슬면 (17,500원)"
을지빈,4.3,350,"서울 중구 을지로14길 21 2층
(지번) 을지로3가 296-6",02-2278-8818,"아메리카노 (5,000원), 카페라떼 (5,500원), 머스캣밀크티 (6,500원), 블라썸아메리카노 (5,500원), 아몬드크림라떼 (6,800원)"
카페피크닉,3.7,151,"서울 중구 퇴계로6가길 30 1층 102호
(지번) 남창동 194",070-8821-6374,"에스프레소 (5,000원), 아메리카노 (5,000원), 프키닉 라떼 (6,000원), 바닐라 라떼 (6,500원), 크림커피 (7,000원)"
101번지 남산돈까스 본점,,3,"서울 중구 소파로 101
(지번) 남산동2가 49-24",02-777-7929,"남산왕돈까스 (13,500원), 매운돈까스 (13,500원), 치즈돈까스 (14,500원), 철판한박스테이크 (14,500원), 마늘돈까스 (14,000원), 생선까스 (14,000원), 모둠정식 (16,000원), 돈까스카레덮밥 (12,000원), 남산쫄면 (9,000원), 냉모밀 (10,000원), 비빔모밀 (9,500원), 왕왕돈까스 (19,900원), 남산우동 (9,000원)"
대청마루,4.1,1,"서울 중구 퇴계로44길 16 1층
(지번) 필동2가 60-1",02-2285-2650,"생삼겹 (2인)+버섯구이+계란찜+소주 (36,000원), 생삼겹 (2인)+냉동삼겹 (2인)+계란찜+소주 (50,000원), 생삼겹 (3인)+버섯구이+계란찜+소주 (50,000원), 목살 (2인)+버섯구이+계란찜+소주 (32,000원), 냉동삼겹 (4인)+버섯구이+계란찜+소주 (36,000원), 생삼겹살 (200g) (14,000원), 오겹살 (200g) (14,000원), 돼지갈비 (200g) (13,000원), 고추장목살 (200g) (13,000원), 목살 (200g) (12,000원), 항정살 (200g) (14,000원), 대패삼겹살 (150g) (9,000원), 냉동삼겹살 (150g) (7,000원), 진갈비살 (200g) (24,000원), 주물럭 (200g) (24,000원), LA갈비 (200g) (24,000원), 생갈비살 (200g) (20,000원), 차돌박이 (200g) (20,000원), 생불고기 (200g) (13,000원), 김치찌개 (8,000원)"
임성근국가공인진갈비,4.7,5,"서울 중구 다산로42길 3 1층
(지번) 신당동 100-9",02-2237-4700,"돼지왕갈비 (18,900원), 국내산돼지왕갈비 (20,900원), 소생갈비살 (20,900원), 소양념갈비살 (20,900원), 소살치살 (22,900원)"
할리스 태평로점,3.3,8,"서울 중구 세종대로 64 해남빌딩 1층
(지번) 태평로2가 70-5",02-755-7795,"설향 생딸기 라떼 (6,900원), 설향 생딸기 주스 (7,300원), 미니니 딸기 요거트 할리치노 (6,900원), 딸기 쿠키앤크림 크레이프 (6,500원), 베리베리 딸기 요거트 (6,500원), 꿀모과차 (5,500원), 할리스 브런치 세트 (19,700원), 오렌지 자몽 생과일 주스 (6,600원), 토마토 생과일 주스 (6,600원), 티라미수 쏘스윗박스 파티팩 (34,000원), 쿠키앤크림 쏘스윗박스 파티팩 (34,000원), 블랙아리아 아메리카노 (5,000원), 블랙아리아 딥라떼 (5,800원), 카페 아메리카노 (4,500원), 디카페인 아메리카노 (4,900원), 바닐라 딜라이트 (6,200원), 바닐라 딜라이트（디카페인 원두 변경） (6,600원), 돌체라떼 (6,200원), 카페 라떼 (5,200원), 디카페인 카페 라떼 (5,600원), 카라멜 마키아또 (6,200원), 콜드브루 (5,000원), 콜드브루 라떼 (5,600원), 카페 모카 (5,800원), 콜드브루 딜라이트 (6,500원), 대추 생강차 (5,500원), 레몬 생강차 (5,500원), 제주 레몬 애플티 (5,800원), 복숭아얼그레이 (5,700원), 유자 캐모마일 (5,700원)"
군산횟집,4.4,15,"서울 중구 퇴계로56길 43
(지번) 장충동2가 2",02-2264-6559,"광어 (30,000원), 모듬회 (40,000원), 참돔 (50,000원), 콘치즈 추가 (2,000원), 매운탕 (15,000원), 새우튀김 (15,000원), 모듬튀김 (25,000원), 대하버터철판구이 (23,000원), 콜라 500mL (2,000원), 사이다 500mL (2,000원), 환타 파인애플 500mL (2,000원)"
땡초곱창,3.7,310,"서울 중구 퇴계로87길 54 1층
(지번) 황학동 1218",02-2234-1240,"야채곱창 (13,000원), 양념구이 (13,000원), 소금구이 (13,000원), 땡초곱창 (13,000원), 오돌뼈 (13,000원)"
스타벅스 신당역사거리점,3.6,32,"서울 중구 다산로 258
(지번) 흥인동 86",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
