이름,평점,리뷰수,주소,전화번호,메뉴
신림정,2.3,117,"서울 관악구 봉천로 248
(지번) 신림동 1428-5",02-889-1220,"한우꽃등심(150g) (53,000원), 한우생고기(150g) (40,000원), 한우생등심(150g) (48,000원), 한우갈비살(150g) (50,000원), 한우특수부위(150g) (60,000원), 육회,낙지탕탕이 (변동가격), 삼합 (45,000원), 홍어 (80,000원), 보리굴비 (35,000원), 낙지비빔밥 (10,000원), 생고기비빔밥 (15,000원), 보리굴비정식 (23,000원), 소고기된장찌개 (5,000원)"
족족이 숯불구이불족발보쌈 본점,4.9,3,"서울 관악구 은천로 28 1층
(지번) 봉천동 951-25",02-871-8077,"숯불구이족발 (소) (30,000원), 숯불매운족발 (소) (30,000원), 한방보쌈 (중) (34,000원), 닭볶음탕 (25,000원), 물막국수 (7,000원)"
일점사,3.7,40,"서울 관악구 관악로16길 25
(지번) 봉천동 1601-3",02-878-6504,"양념소갈비살(700g) (45,000원), 양념소갈비살(1.4kg) (79,000원), 등심(500g) (45,000원), 양념소갈비살+등심(1.2kg) (79,000원), 참나무훈연삼겹살(700g) (37,000원), 참나무훈연삼겹살(1.4kg) (63,000원)"
움버거앤윙스 신림역점,4.0,23,"서울 관악구 신림로 303 1층
(지번) 신림동 1637-8",02-877-0620,"버거 오리지널 (4,500원), 버거 핫 크리미 (5,900원), 버거 스파이시 로제 (5,900원), 버거 버팔로 (5,900원), 버거 소이갈릭 (5,900원), 버거 핫 레드 (5,900원)"
문득,3.6,"1,984","서울 관악구 관악로14길 8 1층
(지번) 봉천동 855-3",02-882-2186,"데미 돈마호크 커틀렛 (21,500원), 매콤 토마토 토마호크 커틀렛 (22,000원), 깨크러스트 돈마호크 스테이크 (31,000원), 베이컨 청양 크림파스타 (15,000원), 트러플 버섯크림 파스타 (15,000원), 새우톳 오일 파스타 (15,000원), 봉골레 파스타 (15,000원), 새우 로제 파스타 (15,000원), 우삼겹 강된장 파스타 (16,500원), 손두부 해물 토마토 파스타 (15,000원), 전복 리조또 (18,000원), 꽃게 로제 리조또 (17,000원), 크럼블 엔다이브 샐러드 (8,000원), 우삼겹강된장 (16,500원), 손두부해물토마토 (15,000원), 팬지레몬에이드 (5,500원), 패션후르츠에이드 (5,000원), 청포도에이드 (5,000원)"
아로이팟타이,4.4,63,"서울 관악구 남부순환로230길 27 1층
(지번) 봉천동 1612-13",,"팟타이꿍 (11,000원), 꿍팟퐁커리 (22,000원), 카오팟꿍 (11,000원), 똠얌꿍 (13,000원), 팟끄라파오무쌉 (11,000원), 텃만꿍(4p) (8,000원)"
생각보다맛있는집 신림점,4.4,95,"서울 관악구 봉천로 236
(지번) 신림동 1429-2",02-872-7818,"바지락칼국수 (11,000원), 새알팥죽（동지팥죽） (12,000원), 팥칼국수 (12,000원), 섞어서（팥죽국수） (23,000원), 오징어파전 (16,000원), 왕만두（6개） (10,000원), 공기밥 (1,000원), 김치추가 (5,500원), 김치추가 （한팩） (17,000원), 소주 (5,000원), 맥주 (5,000원)"
만경양육관,4.0,124,"서울 관악구 남현3길 78 1층
(지번) 남현동 602-1",02-586-6577,"양꼬치(1인분) (13,000원), 고급양갈비(1인분) (24,000원), 닭꼬치(1인분) (11,000원), 꿔바로우 (16,000원), 마파두부 (15,000원), 유린기 (16,000원), 크림새우 (18,000원), 칠리새우 (18,000원), 늑간살 (14,000원)"
전주익산집 2호점,2.9,515,"서울 관악구 신림로59길 14 원조순대타운 3층 302, 304호
(지번) 신림동 1640-31",02-888-8496,"원조백순대 (2인분) (18,000원), 원조백곱창 (2인분) (20,000원), 양념순대곱창 (2인분) (18,000원), 양념곱창볶음 (2인분) (20,000원)"
풍년집정육식당 신림점,3.6,10,"서울 관악구 신림로 94 1층
(지번) 신림동 131-19",02-871-9796,"무한리필(대인) (19,500원), 소한마리(800g) (58,000원), 돼지한마리(800g) (45,000원), 삼겹살(250g) (13,000원), 항정살(200g) (17,000원), 목살(200g) (14,000원)"
멸치집 사당점,4.5,45,"서울 관악구 승방2길 39 2.5층 (2층에서 반층 더 위)
(지번) 남현동 1061-1",02-588-2355,"멸치회무침 (소) 2인 (24,000원), 멸치찌개 (18,000원), 돼지 수육 (18,000원), 메밀전병 (16,000원)"
담양죽순추어탕,3.8,40,"서울 관악구 남부순환로 2082-37 1층
(지번) 남현동 1060-17",02-597-0036,"뽕나무삼계탕 (17,000원), 죽순추어튀김 (18,000원), 추어빈대떡 (9,000원), 죽순해파리샐러드 (15,000원), 죽순회 (20,000원), 죽순추어탕（반조리） (12,000원), 추어고추군만두 (11,000원), 콜라 (2,000원), 사이다 (2,000원), 환타（오렌지） (2,000원), 공기밥 (1,000원), 부추 (500원), 죽순 (500원), 들깨 (500원), 산초 (500원)"
오인자아구찜,3.7,242,"서울 관악구 남부순환로 1924 1층 103호
(지번) 봉천동 1659-4",02-882-8422,"스페셜해물찜/탕 (3~4인) (83,000원), 해물찜/탕 (2인) (53,000원), 해물찜/탕 (3인) (63,000원), 해물찜/탕 (4인) (73,000원), 아구찜/탕 (2인) (43,000원), 아구찜/탕 (3인) (53,000원), 아구찜/탕 (4인) (63,000원)"
덕이네,4.8,47,"서울 관악구 행운1길 31 1층
(지번) 봉천동 1673-12",,"돼지김치찌개 (6,000원), 참치김치찌개 (6,000원), 된장찌개 (5,000원), 순두부찌개 (5,000원), 청국장 (5,000원), 햄치즈순두부 (6,000원), 뚝배기불고기 (7,000원), 제육볶음 (7,000원), 오삼불고기 (8,000원), 오징어볶음 (9,000원), 1인 삼겹살정식 (9,000원), 소주 (4,000원), 맥주 (4,000원), 음료수 (1,500원)"
홍시원,4.7,27,"서울 관악구 청룡1길 19 1층
(지번) 봉천동 894-2",02-888-8110,"짜장면 (6,000원), 홍시원짬뽕 (7,000원), 새우볶음밥 (9,000원), 미니탕수육 (10,000원), 깐풍육(소) (23,000원)"
육진정육식당 본점,4.1,67,"서울 관악구 봉천로 397 1층
(지번) 봉천동 924-39",02-872-3376,"한우스페셜 (700g) (149,000원), 한우한마리 (700g) (119,000원), 한우특수모듬 (500g) (110,000원), 한우반마리 (400g) (67,000원), 한우특수부위 (200g) (55,000원), 한우갈비살 (200g) (46,000원), 한우등심 (200g) (49,000원), 한우차돌박이 (200g) (33,000원), 한우육사시미 (200g) (40,000원), 한우육회 (200g) (28,000원), 돼지모듬 (700g) (66,000원), 생삼겹살 (200g) (17,000원), 생목살 (200g) (17,000원), 생항정살 (200g) (22,000원), 생가브리살 (200g) (20,000원), 새송이버섯 국내산(한접시) (5,000원), 비빔냉면 (8,000원), 물냉면 (7,000원), 누룽지 (6,000원), 계란찜 (4,000원), 육초밥(국내산한우) (35,000원)"
고명집,3.6,79,"서울 관악구 봉천로 482 2층
(지번) 봉천동 858-1",02-883-5988,"참숯닭갈비 (250g) (15,000원), 손사골칼국수 (9,000원), 바지락칼국수 (9,000원), 물냉면 (여름) (9,000원), 비빔냉면(여름) (9,000원)"
목포회센타,4.3,89,"서울 관악구 남부순환로 1766 1층
(지번) 봉천동 913-1",,"광어활어회 한상차림 (소) (43,000원), 광어활어회 한상차림 (중) (53,000원), 광어활어회 한상차림 (대) (63,000원), 소주 (4,000원), 맥주 (4,000원)"
신안바다장어구이,4.1,11,"서울 관악구 봉천로 385 1층
(지번) 봉천동 925-27",02-883-6543,"장어구이(중) (49,000원), 장어탕/전골(소) (42,000원), 장어회(중) (49,000원), 연포탕(중) (45,000원), 장어구이(대) (59,000원), 점심특선 장어탕 (8,000원), 연포탕(대) (55,000원)"
2층사무실,4.4,94,"서울 관악구 남부순환로 1701 2층
(지번) 봉천동 944-13",,"하우스 블렌드 (5,000원), 베이비 블렌드 (5,000원), 니카라과 산 호세 (5,500원), 에티오피아 압도 메카 (5,500원), 과테말라 디카페인 우에우에테낭고 (5,500원), 카페오레 (5,500원), 바닐라 카페오레 (5,800원), 현미녹차 (5,500원), 얼그레이 리저브 (5,500원), 로얄 캐모마일 (5,500원), 아이스티 (5,000원), 레몬에이드(ICE) (5,000원), 말차라떼 (5,500원), 초코라떼 (5,500원), 슈게트(5ps) (2,000원)"
뭉텅 서울대입구역점,4.5,57,"서울 관악구 봉천로 473 1층
(지번) 봉천동 859-33",0503-7150-9981,"뭉텅 주먹구이 한접시 (500g) (45,000원), 오늘의 특수부위 (150g) (16,000원), 육즙 삼겹살 (170g) (15,000원), 시나몬 껍데기 (한접시) (9,900원), 수제 소세지 한접시 (150g) (9,900원), 뭉텅 하이볼 (6,900원)"
신림역전,4.7,21,"서울 관악구 신림로 307
(지번) 신림동 1637-4",02-873-4885,"모듬전 (18,000원), 해물파전 (15,000원), 김치전 (10,000원), 닭볶음탕 (23,000원), 두부김치 (15,000원), 제육볶음 (15,000원)"
서우얼큰칼국수,4.2,40,"서울 관악구 관천로11길 154 1층
(지번) 신림동 525-29",02-859-6657,"바지락칼국수 (13,600원), 얼큰바지락칼국수 (13,600원), 만두칼국수 (12,500원), 팥칼국수 (14,700원), 팥죽 (14,700원), 만두 （6pcs） (10,800원), 공깃밥 (1,500원), 만두얼큰칼국수 (12,500원), 바지락탕 (27,500원), 얼큰바지락탕 (27,500원), 사이다 （355ml） (2,000원), 콜라 （355ml） (2,000원), 오렌지 탐스 （355ml） (2,000원), 파인애플 탐스 （355ml） (2,000원)"
진짜무쇠삼겹 서울신림점,3.6,181,"서울 관악구 신림로59길 10 1층
(지번) 신림동 1640-40",,"진짜숙성삼겹살(소) (34,000원), 진짜숙성삼겹살(대) (49,000원), 된장찌개 (5,500원), 된장술밥 (6,500원), 삼겹김치찌개 (6,500원), 삼겹김치술밥 (7,500원), 물냉면 (7,000원), 비빔냉면 (7,500원)"
국내산생고기전문,4.8,15,"서울 관악구 신림로 278 1층
(지번) 신림동 1641-74",02-886-9956,"안창살 (200g) (24,000원), 토시살 (200g) (24,000원), 제비추리 (200g) (24,000원), 채끝살 (200g) (24,000원), 꽃등심 (200g) (24,000원), 육사시미 (26,000원), 육회 (26,000원), 소주물럭 (200g) (24,000원), 삼겹살 (200g) (13,000원), 김치찌개 (5,000원)"
아모르미오,3.9,53,"서울 관악구 행운2길 20 1층
(지번) 봉천동 1679-8",070-4306-5006,"에스프레소 (4,600원), 브루잉 커피 (5,600원), 디카페인 커피 (6,600원), 쥬시 (새콤) 롱블랙 (4,600원), 다크 롱블랙 (4,600원), 아인슈페너 (6,600원), 스탠다드 라떼 (4,900원)"
명운추어탕 본점,3.7,33,"서울 관악구 신림로18가길 32 1층
(지번) 신림동 110-83",02-888-3850,"공기밥 얼큰추어탕 (12,000원), 공기밥 통추어탕 (12,000원), 공기밥 추어탕 (11,000원), 가마솥밥 얼큰추어탕 (13,000원), 가마솥밥 추어탕 (12,000원), 가마솥밥 통추어탕 (13,000원), 메기 매운탕 (소) (33,000원), 민물새우 수제비 매운탕 (1인) (13,000원), 추어튀김 (소) (9,000원)"
에르디 서울대점,4.3,98,"서울 관악구 관악로12길 113 대원빌딩 1층
(지번) 봉천동 1626-30",0507-1336-6851,"아메리카노 (4,000원), 카페라떼 (4,000원), 바닐라라떼 (5,000원), 아인슈페너 (5,500원), 초코케이크 (6,000원)"
거해참치,4.4,918,"서울 관악구 남부순환로185길 5 1층
(지번) 신림동 1422-3",02-875-8934,"참치회스페셜(1인) (40,000원), 거해 실버(1인) (75,000원), 거해 골드(1인) (100,000원), 특초밥(1인) (20,000원), 배꼽도로(10점) (60,000원), 오도로(10점) (40,000원), 참치회 특(1인) (50,000원), 실장추천(1인) (60,000원)"
왕세숫대야냉면왕돈까스 서울대점,3.2,27,"서울 관악구 쑥고개로 122 대원빌딩 1층
(지번) 봉천동 1572-1",02-877-6209,"왕돈가스 (8,500원), 물냉면 (7,000원), 야채비빔밥 (6,000원), 치즈돈가스 (8,500원), 치킨가스 (8,000원)"
나인온스버거 낙성대점,4.0,83,"서울 관악구 관악로12길 108 1층
(지번) 봉천동 1625-1",,"9온즈 버거 (15,000원), 그릴드 어니언 치즈 버거 (10,500원), 칠리 버거 (12,000원), 캘리포니아 버거 (13,000원), 텅-타이드 버거 (13,000원), 루꼴라버거 (13,000원), 포 시즌 버거 (13,000원), 클래식 버거 (12,000원), 1/2프렌치 프라이즈 (3,000원), 프렌치 프라이즈 (6,000원), 치즈 프라이즈 (7,500원), 칠리 프라이즈 (8,000원), 칠리 치즈 프라이즈 (9,000원), 코우슬로 (2,000원)"
유객주 서울대점,4.4,6,"서울 관악구 남부순환로224길 13 2층
(지번) 봉천동 854-2",,"모듬포구이 (21,000원), 먹태구이 (19,000원), 한치 (19,000원), 반건조오징어 (19,000원), 통오징어한판떡볶이 (23,000원), 크림불닭 (20,000원), 유린기샐러드 (20,000원), 버팔로윙 (21,000원), 크런치닭강정 (19,000원), 모듬감자튀김 (17,000원), 반반닭똥집 (15,000원), 베이컨치즈포테이토 (20,000원), 후라이드치킨 (21,000원), 닭도리탕 (23,000원), 해물누룽지탕 (20,000원), 참깨스틱 과일샐러드 (가격정보 없음), 케이준치킨샐러드 (가격정보 없음), 아이스홍도 (가격정보 없음), 조개탕 (가격정보 없음), 해물알탕 (가격정보 없음)"
몽닭발,4.8,116,"서울 관악구 신림로11길 11-9 1층
(지번) 신림동 241-3",02-878-9982,"화로 통닭발 (중) (18,000원), 화로 무뼈닭발 (중) (20,000원), 국물 통닭발 (중) (20,000원), 국물 무뼈닭발 (중) (22,000원), 짜글이닭발(중) (20,000원), 오돌뼈 (15,000원)"
빽다방 서울대메트로빌점,3.0,6,"서울 관악구 남부순환로 1811 신원메트로빌 1층
(지번) 봉천동 870-13",02-875-0577,"레몬얼그레이티 (가격정보 없음), 카페라떼 (가격정보 없음), 체리콕콕 (가격정보 없음), 토피넛라떼 (가격정보 없음), 녹차라떼 (가격정보 없음), 퐁당치노(미숫가루) (가격정보 없음), 퐁당치노(원조커피) (가격정보 없음), 퐁당치노(바닐라) (가격정보 없음), 바나나 밀크쉐이크 (가격정보 없음), 고구마스무디 (가격정보 없음), 깔라만시스무디 (가격정보 없음), 쿨라임에이드 (가격정보 없음), 미숫가루 (가격정보 없음), 콜드브루 (가격정보 없음), 아이스티샷추가 (가격정보 없음), 아메리카노 (가격정보 없음), 원조커피 (0원), 더블에스프레소 (가격정보 없음), 달달연유라떼 (가격정보 없음), 바닐라라떼 (가격정보 없음), 청포도에이드 (가격정보 없음)"
오늘그대와,,62,"서울 관악구 관악로14길 65 지하1층
(지번) 봉천동 1612-30",070-7585-0304,"라구 파스타 (23,000원), 시금치크림 리조또 (17,000원), 봉골레 파스타 (17,000원), 버섯크림 파스타 (18,000원), 초리죠 파스타 (17,000원), 바질페스토 파스타 (17,000원), 새우알리오올리오 (17,000원), 새우로제파스타 (19,000원), 라구리조또 (23,000원), 카프레제샐러드 (12,000원), 하우스샐러드 (8,000원), 양어깨살스테이크 (28,000원)"
버거랩,4.0,35,"서울 관악구 신림로12길 5 1층
(지번) 신림동 119-14",02-876-1225,"더블치즈버거 (7,800원), 더블치즈버거세트 (11,000원), 트리플 혼밥 세트 (15,800원), 더블커플세트 (19,500원), 통새우버거 (6,200원), 더블새우버거 (8,500원), 쿼트러플 라지 세트 (16,000원), 트리플치즈버거세트 (13,000원), 쿼드러플버거세트 (15,000원), 새우버거 세트 (9,400원), 더블새우버거세트 (11,700원), 트리플치즈버거 (9,800원), 쿼드러플버거 (11,800원), 치킨 너겟 5p (3,200원), 치즈감자튀김 (5,500원), 감자튀김 (3,200원), 캔콜라 355ml (2,000원), 제로 펩시 355ml캔 (2,000원)"
카페여기,3.1,16,"서울 관악구 호암로22길 31 1층
(지번) 신림동 1533-14",02-882-5945,"ICE 카페라떼 (4,200원), 대학동밀크티 (5,000원), 생딸기마니주스 (7,000원), 녹차스콘 (4,300원), 레인보우크레페케이크 （조각） (8,300원), 쉬림프 에그마요 샌드위치 (8,200원), 애플시나몬 생크림 와플 (4,500원), 콘스프 (6,500원), 리얼 바닐라라떼 보틀（4샷） (11,500원), HOT 아메리카노 (3,300원), HOT 카페라떼 (4,200원), ICE 아메리카노 (3,300원), ICE 리얼 바닐라라떼 (5,700원), 아샷추（아이스티L＋2샷） (5,300원), 서울대학교 필수 추가 배DAL비 (1,000원), 클래식샌드위치 (7,700원), 참치 샌드위치 (7,200원), 치킨（닭 가슴살） 샌드위치 (7,700원), 불고기 샌드위치 (8,200원), 수제생크림 와플 (3,500원), 누텔라 생크림 와플 (4,500원), 로투스 생크림 와플 (4,800원), 생딸기 생크림 와플 (5,500원), 돼지바 생크림 와플 (4,500원), 카라멜 생크림와플 (3,800원), 인절미 생크림 와플 (4,500원), 누텔라 OR 로투스잼 와플（생크림X） (3,500원), 누텔라 OR 로투스잼 생크림 와플 (4,500원), 누텔라 OR 로투스잼 바나나 생크림 와플 (5,500원), 누텔라 OR 로투스잼 생딸기 생크림 와플 (6,000원)"
등촌샤브칼국수 봉천점,3.8,28,"서울 관악구 은천로 51 1층
(지번) 봉천동 937-15",02-876-1781,"얼큰칼국수＋샤브샤브 (30,000원), 맑은칼국수＋샤브샤브 (30,000원), 얼큰버섯칼국수 (20,000원), 맑은버섯칼국수 (20,000원), 들깨버섯칼국수 (20,000원), 샤브샤브 (10,000원), 들깨칼국수＋샤브샤브 (30,000원), 왕만두 (4,000원), 야채사리 (4,000원), 면사리 (2,000원), 볶음밥 (2,000원), 공기밥 (1,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원), 환타 355mL (2,000원)"
일심기사식당,4.6,1,"서울 관악구 관천로 95 1층
(지번) 신림동 461-4",02-837-2860,"된장찌개 (9,000원), 제육볶음 (10,000원), 돌솥비빔밥(or 양푼) (9,000원), 황태해장국 (9,000원), 통코다리찜 (10,000원)"
어느멋진날,4.6,2,"서울 관악구 신림로11길 67 1층
(지번) 신림동 251-12",,"옛날 컵빙수 (6,000원), 크로와상 샌드위치 (7,000원), 허니브레드(생크림별도구매) (5,500원), 카라멜마끼아또 (4,000원), 카페모카(휘핑크림 불가) (4,000원), 카라멜카페모카 (4,000원), 햄치즈토스트 (4,000원), 치즈케익 (5,000원), 카페라떼 (3,500원), 자색고구마라떼 (4,000원), 딸기요거트스무디 (4,500원), 흑당버블티 （펄포함） (5,000원), 베이글＋크림치즈 (4,500원), 초코쿠키 (2,000원), 티라미슈케익 (5,000원), 어멋샐러드 (7,000원), 플레인크로플(아이스크림 미포함) (4,500원), 망고 컵빙수 (6,000원), 에스프레소 (3,000원), 아메리카노 (3,000원), 카푸치노 (3,500원), 바닐라라떼 (3,800원), 헤이즐넛라떼 (3,800원), 연유라떼 (4,000원), 흑당카페라떼 (4,500원), 신메뉴 썸머라떼 (5,000원), 초코라떼 (3,800원), 홍차라떼 (3,800원), 그린티라떼 (3,800원), 민트초코라떼 (3,800원)"
솔레미오 난곡점,4.4,18,"서울 관악구 난곡로 264 2층
(지번) 신림동 1680-27",,"오렌지에이드 (4,000원), 레몬에이드 (4,000원), 자몽에이드 (4,000원), 망고스무디 (4,900원), 딸기스무디 (4,900원)"
미자네,4.7,432,"서울 관악구 신림로59길 14 3층 318호
(지번) 신림동 1640-31",02-884-5065,"원조백순대（3인분） (33,000원), 양념순대곱창（3인분） (33,000원), 원조백순대（2인분） (22,000원), 양념순대곱창（2인분） (22,000원), 백곱창볶음（2인분） (24,000원), 백곱창볶음（3인분） (36,000원), 양념곱창볶음（2인분） (24,000원), 양념곱창볶음（3인분） (36,000원), 환타 355mL (2,000원), 순대사리 (6,000원), 곱창사리 (7,000원), 쫄면사리 (3,000원), 떡사리 (3,000원), 스프라이트 355mL (2,000원), 콜라 (2,000원)"
딱좋아,2.9,47,"서울 관악구 인헌2길 20 1층
(지번) 봉천동 1656-6",02-877-1589,"광어회 (10,000원), 우럭회 (10,000원), 광어새꼬시 (10,000원), 산낙지 (15,000원), 멍게 (10,000원)"
만양순대국소머리국밥 본점,3.7,70,"서울 관악구 은천로 132 1층
(지번) 봉천동 458-8",02-813-9633,"만양 순대국 (10,000원), 순대국정식 (17,000원), 한우 소머리국밥 (14,000원), 소머리수육 (45,000원), 순대국정식（다데기 따로） (17,000원), 만양 순대국 （다데기 따로） (10,000원), 돼지모듬수육 (25,000원), 살로만 순대국 (12,000원), 살로만순대국 （다데기 따로） (12,000원), 미니고기 세트 (8,000원), 도가니탕 (16,000원), 알곱창 볶음 (29,000원), 곱창전골 (29,000원), 수제순대 철판볶음 (29,000원), 돼지 머리고기 (25,000원), 순대만 순대국 (10,000원), 순대만순대국 （다데기 따로） (10,000원), 순대만 정식 (16,000원), 살로만 정식 (19,000원), 오소리감투 (19,000원), 수제 편육 (13,000원), 수제찹쌀순대 (9,000원), 당면사리 (2,000원), 공기밥 (1,000원), 추가반찬-새우젓 (500원), 추가반찬-된장 (500원), 추가반찬 - 고추 (500원), 추가반찬 - 마늘 (500원), 추가반찬 - 깍두기+오징어젓갈 세트 (2,500원), 추가반찬 - 간장깻잎절임 (1,000원)"
미가면옥,4.4,17,"서울 관악구 관악로 246 1층
(지번) 봉천동 37-86",,"함흥비빔냉면 (11,000원), 함흥물냉면 (11,000원), 왕갈비탕 (16,000원), 육개장（비조리） (10,000원), 소갈비찜（반조리） (65,000원), 함흥회냉면 (12,000원), 미가면 (11,000원), 고기만두6개 (7,000원), 김치만두6개 (7,000원), 갈비만두6개 (7,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원), 오렌지 355mL (2,000원), 밀키스 355mL (2,000원)"
